POW_SA3_CODE_2021,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49ov_Mng,FTS_49ov_Pro,FTS_49ov_TecTW,FTS_49ov_CoPSW,FTS_49ov_ClAW,FTS_49ov_SWks,FTS_49ov_MaOpDv,FTS_49ov_Lab,FTS_49ov_IDNS,FTS_49ov_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49ov_Mng,PTS_49ov_Pro,PTS_49ov_TecTW,PTS_49ov_CoPSW,PTS_49ov_ClAW,PTS_49ov_SWks,PTS_49ov_MaOpDv,PTS_49ov_Lab,PTS_49ov_IDNS,PTS_49ov_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
20606,0,11,9,129,22,109,6,35,0,328,22,83,41,461,113,519,13,227,9,1491,17,49,48,166,59,159,13,99,9,629,12,20,32,59,30,66,0,32,0,260,3,6,15,8,10,23,0,3,0,72,0,7,12,10,8,4,0,0,0,49,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,11,0,4,8,34,61,183,160,845,249,892,36,401,30,2868,0,0,5,19,3,7,0,4,0,47,3,5,3,27,12,26,0,12,0,95,9,7,18,22,15,26,0,17,0,113,6,5,9,19,11,18,0,9,6,80,12,14,16,17,9,11,0,3,0,86,0,13,26,9,7,0,0,0,3,57,0,3,12,0,0,6,0,0,0,27,0,0,7,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,3,9,25,56,110,120,59,94,3,53,13,536
20607,11,23,29,279,34,128,7,74,4,587,30,150,86,642,207,776,59,409,32,2394,30,113,87,247,174,241,58,189,12,1147,23,47,33,76,78,78,14,27,9,389,4,36,21,23,34,21,0,11,0,165,3,30,29,12,18,4,0,9,3,93,7,8,4,8,6,3,0,0,0,36,5,3,10,0,3,5,4,0,0,29,0,7,5,7,0,20,0,5,26,73,116,416,303,1294,561,1267,140,724,89,4908,0,10,15,31,8,9,0,5,0,75,0,23,16,64,14,44,7,35,7,207,11,29,24,42,42,37,7,41,3,237,10,37,34,35,33,19,0,18,0,191,18,44,63,25,54,9,0,7,0,225,12,47,93,13,10,6,0,9,4,189,9,11,32,0,6,5,0,0,0,62,6,12,10,0,0,0,0,0,0,33,0,0,5,3,0,0,0,0,3,22,66,216,290,217,170,129,22,108,18,1240
20701,13,36,22,324,47,171,6,66,0,684,43,369,112,1123,309,1270,70,544,21,3872,21,83,68,314,193,353,21,183,11,1250,23,26,19,114,74,103,4,42,5,418,8,37,14,28,29,16,0,5,0,145,7,28,22,7,17,8,0,0,0,103,0,3,5,4,5,0,0,0,0,25,6,3,0,4,0,0,0,0,0,15,0,3,5,16,5,11,3,9,26,74,134,592,269,1942,680,1935,113,850,75,6581,5,0,9,18,6,12,0,4,0,58,3,31,17,67,21,41,0,35,3,221,11,19,20,58,28,42,3,32,3,214,5,23,21,34,25,33,3,10,0,157,8,16,38,25,30,5,0,6,0,132,10,25,64,11,20,9,0,4,0,137,4,4,15,5,9,4,0,0,0,46,0,4,19,5,0,3,0,0,0,34,0,0,5,4,4,0,0,0,4,18,52,128,210,220,134,151,16,86,14,1017
20702,0,5,5,151,17,195,5,59,4,439,21,100,31,384,84,1030,25,326,11,2014,17,12,24,108,32,242,16,86,8,547,13,3,6,32,10,77,6,18,0,177,5,12,8,10,7,14,0,4,0,45,3,3,0,0,4,8,0,0,0,27,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,4,3,3,7,21,64,136,88,697,163,1576,42,503,25,3290,0,0,3,14,0,8,0,5,0,28,0,0,0,27,12,69,0,19,0,136,9,0,16,17,4,27,0,12,0,85,10,4,13,14,6,20,4,9,0,62,3,3,28,13,9,8,0,0,0,63,3,9,35,0,0,4,0,0,0,54,0,4,7,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,29,26,104,84,27,133,4,38,6,457
20703,13,28,9,166,12,88,3,45,3,381,26,301,43,417,173,738,47,374,20,2139,16,65,40,133,81,173,24,110,11,647,12,27,12,64,34,48,7,23,3,235,4,22,16,19,10,11,0,7,0,88,0,11,18,12,14,4,0,0,4,61,0,5,0,0,4,0,0,0,0,15,0,0,0,6,0,0,0,0,0,11,6,3,0,10,3,6,7,3,14,50,78,464,144,831,333,1074,93,569,62,3634,0,0,8,9,0,4,0,3,0,20,6,9,5,47,9,26,4,18,0,122,7,11,22,37,25,28,0,16,0,146,3,10,13,23,19,18,0,10,0,104,9,16,48,19,23,8,0,4,0,118,3,8,59,3,12,0,0,5,4,95,0,4,16,0,0,0,0,0,0,25,0,3,12,3,0,0,0,0,0,18,0,0,3,0,0,0,0,0,3,16,28,64,171,139,93,80,8,55,15,657
20801,0,9,13,213,12,75,0,36,5,366,25,132,47,661,147,580,32,224,7,1860,13,37,39,164,79,164,15,70,4,578,3,14,6,81,17,42,0,21,0,189,5,5,14,21,5,4,0,0,0,56,0,6,8,10,7,5,0,0,0,43,0,0,7,8,0,4,0,0,0,17,0,0,3,4,0,5,0,0,0,10,0,0,0,19,0,5,0,0,10,36,49,205,140,1176,272,869,47,354,25,3145,0,3,3,17,4,3,0,0,0,29,0,4,7,28,8,28,0,12,0,93,3,3,12,28,11,15,5,25,0,106,0,9,12,17,12,10,6,6,0,62,0,4,44,10,7,4,6,0,0,76,0,6,72,10,4,0,0,3,0,93,0,5,25,0,0,0,0,0,0,30,3,3,8,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,5,9,36,183,124,38,65,16,44,7,521
20802,5,22,14,167,13,74,3,52,9,367,29,210,47,666,186,761,37,391,21,2350,21,52,53,202,104,169,22,123,3,744,11,10,17,71,29,45,7,18,0,217,3,5,21,24,6,0,0,5,5,71,0,4,11,15,5,3,3,0,0,48,4,4,9,3,0,0,0,0,0,18,4,5,6,11,0,0,5,0,0,22,0,0,0,6,6,0,0,7,10,34,78,312,176,1165,358,1066,78,585,48,3868,0,0,3,7,0,4,0,4,0,25,3,17,10,45,17,27,0,24,0,136,3,8,30,28,17,22,0,26,0,133,5,8,17,30,13,15,3,3,3,93,3,8,46,16,15,3,0,5,0,103,0,6,67,3,4,0,0,3,0,83,0,3,14,8,0,0,0,0,0,31,0,5,7,7,4,4,0,0,0,22,0,0,7,3,0,0,0,0,5,11,19,51,192,141,68,78,6,69,9,641
20803,11,14,24,237,17,257,8,91,3,672,21,122,87,637,151,1459,111,709,27,3329,31,51,65,206,96,370,82,199,8,1111,10,20,27,60,39,116,20,50,4,348,7,10,36,25,16,11,8,9,3,140,3,5,35,5,12,0,3,0,3,73,0,0,13,0,9,6,0,4,0,27,5,8,7,4,4,0,0,0,0,30,0,3,6,10,0,10,0,10,24,72,100,250,283,1195,338,2232,247,1081,73,5794,6,0,13,12,0,19,4,8,0,54,0,9,13,48,14,78,14,23,0,213,8,6,28,34,12,71,13,29,3,205,7,12,36,17,12,35,9,18,0,146,17,9,157,35,11,21,11,9,0,274,8,9,172,6,11,11,4,8,0,228,0,0,59,4,3,0,0,5,0,69,4,4,34,0,0,0,0,4,0,46,0,0,4,0,0,0,0,0,4,16,57,56,510,164,68,241,54,95,16,1252
20804,7,6,6,134,15,381,3,55,0,614,20,77,30,384,95,959,18,286,14,1887,10,33,19,146,81,270,17,88,5,671,12,8,12,49,27,84,7,23,5,217,4,3,15,10,3,17,0,10,0,72,0,5,12,9,0,6,0,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,6,0,0,0,7,0,9,0,6,10,36,56,138,98,757,224,1737,44,459,37,3540,3,4,0,17,3,32,0,0,0,60,0,6,4,35,12,57,4,5,4,128,0,0,6,24,11,41,3,13,0,100,3,4,10,13,10,27,0,10,0,76,7,12,11,4,5,19,0,0,0,59,0,8,30,0,3,5,0,0,0,43,0,0,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,11,22,33,72,100,52,176,3,28,7,496
20901,8,12,11,166,18,108,4,43,0,377,29,140,56,449,144,920,46,382,13,2172,17,39,35,148,94,187,33,81,3,643,19,20,19,51,32,62,7,23,0,231,6,8,12,19,9,10,4,9,0,71,3,10,19,14,8,0,0,3,0,68,4,7,10,5,0,0,0,0,0,27,0,3,5,0,3,0,0,0,0,21,0,5,4,3,3,9,0,5,8,47,75,245,182,867,312,1298,90,540,37,3646,0,0,6,17,4,3,0,0,0,30,5,8,11,38,19,36,5,17,0,125,3,9,22,33,14,21,0,19,0,121,0,17,16,12,12,12,0,9,0,89,7,10,80,18,9,5,0,0,0,141,3,15,80,8,8,0,0,0,0,123,0,4,35,3,0,0,0,0,0,38,0,0,11,4,0,3,0,0,0,21,0,4,4,0,0,0,0,0,4,10,15,67,263,133,69,84,9,51,14,696
20902,0,8,3,93,11,151,4,35,5,315,24,83,26,239,83,769,39,275,17,1556,15,20,30,90,52,188,26,99,9,535,14,7,12,34,14,57,6,20,4,168,0,6,12,16,8,11,0,7,4,61,7,3,11,12,4,14,0,6,0,51,0,5,4,4,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,8,0,0,4,7,0,13,3,4,17,50,59,127,108,489,178,1199,89,452,48,2749,0,0,6,8,0,7,0,0,0,31,3,5,3,25,9,46,3,18,0,103,0,5,7,20,7,22,0,13,0,86,0,6,13,10,4,20,0,0,0,61,5,8,35,11,13,3,0,0,0,81,4,4,45,3,0,0,0,0,0,60,5,0,17,0,0,0,0,0,0,27,0,3,7,5,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,11,16,34,147,77,39,102,15,45,10,471
20903,0,5,7,117,9,25,8,34,3,208,13,36,25,282,42,384,17,285,5,1090,12,13,22,49,14,72,0,51,4,236,10,0,9,20,0,31,0,13,0,80,3,0,12,7,0,0,0,0,0,35,0,0,6,3,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,19,39,56,85,477,68,522,28,381,19,1675,0,0,3,3,0,4,0,0,0,18,0,3,10,22,0,11,0,11,0,60,0,3,8,9,0,11,0,8,0,37,3,0,15,4,0,3,0,5,0,38,4,0,40,16,3,0,0,0,0,69,0,0,67,4,0,0,0,0,0,80,0,0,18,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,13,165,61,15,37,0,33,0,323
20904,9,9,5,142,15,213,6,71,7,482,39,120,48,494,126,1708,61,701,35,3325,31,36,104,155,74,404,97,275,13,1186,21,18,25,83,39,126,12,52,0,372,13,13,35,28,17,24,4,14,3,146,4,10,34,10,10,4,5,9,0,80,3,0,10,0,10,0,0,0,0,28,4,4,4,6,0,0,0,3,0,25,0,5,4,15,4,26,7,12,32,103,118,207,254,936,291,2519,190,1137,93,5752,3,0,9,15,0,19,0,3,0,48,6,10,20,48,13,86,5,30,0,214,7,8,44,41,13,59,16,37,3,229,12,10,40,28,15,30,4,16,0,149,3,16,128,20,20,12,0,10,4,212,3,8,167,8,12,10,0,6,0,210,5,0,51,0,3,0,0,0,0,66,0,0,32,0,0,0,0,5,0,42,0,0,6,0,0,0,0,3,4,25,35,56,494,163,74,217,25,113,14,1194
21001,9,10,0,90,9,151,9,16,0,296,10,47,20,235,70,621,67,261,15,1341,7,11,22,87,46,143,52,89,3,465,8,0,11,27,15,45,23,29,4,167,3,5,28,10,9,13,5,3,0,74,0,0,22,3,7,0,0,5,0,42,0,0,4,4,3,0,0,0,0,17,0,0,3,0,0,0,0,0,0,11,0,4,0,6,6,8,5,8,9,42,38,81,118,454,162,984,163,417,38,2461,5,0,4,4,0,9,3,0,0,25,0,0,8,20,9,13,9,15,0,76,0,0,13,23,7,11,9,16,5,93,4,4,12,10,0,11,4,10,0,58,0,14,127,9,14,11,6,4,4,181,0,0,132,0,8,0,4,4,0,155,0,0,41,0,3,0,0,0,0,49,0,0,25,0,0,0,0,0,0,24,0,0,9,0,0,0,0,0,0,13,8,22,377,66,44,52,33,56,14,674
21002,0,0,7,37,0,26,4,24,0,91,5,3,18,142,15,215,12,133,4,549,0,4,11,24,10,30,4,17,0,103,0,0,4,5,4,4,0,4,0,33,0,0,6,6,3,0,0,5,0,19,0,0,6,0,0,0,0,0,0,13,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,10,25,10,14,50,229,32,276,18,193,10,833,0,0,3,3,0,0,0,6,0,7,0,3,3,7,0,11,0,3,0,29,0,0,4,4,0,5,0,3,0,23,4,3,4,4,0,9,0,3,0,14,3,3,22,4,0,0,0,0,0,32,0,0,33,0,0,0,0,0,0,38,0,0,21,0,0,0,0,0,0,28,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,7,3,98,28,4,21,3,21,3,185
21003,0,4,3,26,6,20,0,11,0,78,15,41,15,116,33,222,21,95,5,560,5,10,19,30,23,79,19,46,5,234,0,8,5,23,3,18,3,13,0,73,0,0,12,3,0,3,4,0,0,25,0,0,6,7,3,0,0,5,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,17,22,58,67,212,63,350,51,177,16,1016,0,0,0,0,0,0,0,0,0,6,4,11,8,9,4,10,4,10,0,46,0,4,5,11,12,5,4,12,0,45,0,6,11,7,4,0,0,0,3,38,0,8,32,4,4,3,0,0,0,43,0,0,43,0,0,0,0,6,0,48,0,0,3,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,9,6,33,103,35,18,21,9,26,8,255
21004,0,0,0,48,0,41,0,19,0,113,6,14,11,97,18,334,7,165,5,644,4,4,10,36,7,59,3,28,0,156,3,0,4,7,3,13,0,14,0,51,0,0,4,7,0,8,0,0,0,22,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,22,22,46,194,38,449,15,229,8,1015,0,0,0,0,0,0,0,0,0,3,0,5,6,7,0,7,4,12,0,38,0,0,7,0,0,7,0,5,0,31,0,4,12,3,0,8,0,4,0,30,0,0,35,8,0,0,0,0,0,55,3,0,23,3,0,0,0,0,4,42,0,0,20,0,0,0,0,0,0,25,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,9,112,28,13,27,9,23,0,230
21005,9,6,14,103,19,171,17,75,3,429,28,100,51,303,145,1097,123,573,41,2453,35,37,114,121,71,327,165,258,12,1149,5,12,26,55,45,122,45,64,8,377,17,22,38,18,21,20,10,11,7,158,3,11,32,8,10,5,11,13,3,93,5,0,6,0,3,0,0,3,0,22,0,5,12,0,3,0,9,3,3,42,0,3,9,16,9,32,5,12,38,128,107,200,308,630,330,1770,385,1024,105,4857,0,4,5,19,0,8,10,3,5,55,0,4,15,31,5,49,18,32,0,164,3,8,38,26,12,38,34,45,5,210,7,0,23,21,4,21,11,21,9,110,0,12,125,20,23,14,12,7,4,210,5,5,145,9,17,3,4,10,3,214,5,3,70,4,3,4,10,8,0,102,0,5,27,0,3,0,0,4,0,46,0,0,9,4,0,0,0,0,4,23,28,50,454,130,73,137,90,129,28,1131
21101,3,16,9,178,17,158,11,79,14,488,26,109,66,558,122,1326,104,646,24,2970,24,38,60,152,59,287,74,197,7,890,19,10,17,53,21,91,10,39,5,267,4,13,35,16,16,11,8,9,0,122,4,8,32,4,12,5,0,3,0,68,0,4,10,4,0,0,0,0,0,32,4,0,0,3,0,4,3,0,0,14,0,0,0,6,3,21,5,3,17,62,86,201,234,970,254,1898,218,979,64,4910,4,0,13,13,0,13,0,6,0,59,0,10,17,42,7,53,13,38,0,185,9,15,35,39,15,32,11,22,0,169,4,3,32,34,11,21,13,15,0,139,8,21,139,28,31,9,4,8,0,248,4,21,175,9,14,6,0,7,6,240,3,3,64,5,4,3,4,0,0,91,0,7,25,0,0,0,0,7,0,44,0,0,0,4,0,0,0,0,9,20,36,87,502,171,85,150,45,109,18,1195
21102,0,0,5,52,0,8,0,13,0,82,0,17,8,103,13,50,0,48,0,241,0,8,3,25,4,3,0,9,0,60,0,0,8,8,0,0,0,0,0,22,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,26,24,196,26,70,3,68,4,420,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,4,0,0,0,14,0,0,7,0,0,0,0,4,0,10,0,0,0,8,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,12,0,0,16,0,0,0,0,3,0,18,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,4,41,17,0,10,0,6,5,85
21103,9,8,12,166,9,189,0,62,4,468,31,64,35,445,95,1189,38,549,16,2461,22,29,35,148,52,244,39,140,5,715,11,4,16,57,21,85,10,35,0,245,3,12,24,17,9,17,0,11,0,97,4,7,16,9,8,5,3,4,0,49,3,5,9,5,0,0,0,6,0,26,0,3,4,8,5,0,0,4,0,13,0,8,0,7,0,10,0,3,12,36,81,134,156,859,194,1745,97,811,35,4108,3,0,14,16,4,14,5,0,0,58,3,5,11,39,11,69,7,34,0,178,12,4,22,34,8,47,9,25,4,166,6,9,27,26,12,16,3,13,0,112,9,8,117,18,11,13,0,8,0,183,3,8,151,8,8,4,4,5,0,193,5,0,48,0,5,3,0,0,0,63,6,0,17,0,0,0,0,0,0,29,0,0,3,0,0,0,0,0,0,10,38,37,412,145,65,169,34,89,7,993
21104,8,11,3,72,7,88,6,24,0,213,16,74,27,221,64,556,35,286,9,1286,8,27,15,88,43,136,42,48,3,402,6,13,9,31,5,38,9,12,0,118,3,6,11,9,3,7,0,5,0,38,3,6,4,3,6,0,3,0,0,23,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,5,0,0,0,9,0,6,0,0,11,23,43,129,77,425,130,826,94,372,21,2121,7,0,4,7,0,4,0,5,0,27,0,13,5,20,7,35,5,8,0,95,5,7,7,9,7,24,11,16,0,89,5,6,6,16,4,9,3,6,0,62,6,0,28,9,3,4,4,0,0,60,3,0,33,0,8,0,0,0,3,51,0,0,13,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,29,30,105,66,36,76,18,41,4,410
21105,8,0,25,278,13,111,3,121,11,562,22,47,54,464,59,920,33,636,15,2258,11,15,33,127,22,200,16,96,6,524,8,9,18,47,12,67,9,37,0,208,6,5,28,18,5,8,0,4,0,67,4,0,13,6,0,4,0,7,0,34,4,0,4,6,0,4,0,0,0,22,0,0,4,3,0,0,0,5,0,7,0,0,0,5,0,16,0,4,10,36,67,92,179,946,109,1328,60,909,36,3721,0,0,13,24,0,9,0,6,0,56,0,7,17,48,12,42,3,30,4,163,7,10,39,37,9,43,4,24,0,155,10,3,33,25,9,18,3,22,0,122,9,6,134,24,7,13,3,11,3,212,5,6,159,13,10,3,0,14,0,203,0,0,48,6,6,0,0,3,0,67,0,0,29,3,0,0,0,0,0,35,0,0,8,5,0,3,0,0,4,14,22,33,475,187,48,131,16,111,10,1031
21201,3,5,9,87,3,68,4,81,4,265,22,47,33,240,58,750,25,458,14,1634,4,16,25,57,16,128,17,90,0,366,3,8,5,31,13,44,3,33,0,144,5,6,13,18,4,17,0,6,0,69,3,0,11,3,0,5,0,8,0,30,0,0,6,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,3,3,7,0,16,0,4,15,48,48,77,109,461,92,1027,46,679,34,2575,0,0,6,7,4,0,0,3,0,23,3,8,13,22,0,26,8,11,0,86,7,4,23,16,5,18,9,12,4,96,4,3,13,12,5,9,5,14,0,71,5,0,102,34,14,9,3,14,0,175,4,4,102,7,3,0,4,8,0,135,0,0,45,0,0,3,0,0,0,55,0,0,30,3,3,0,4,4,0,43,0,0,3,0,0,0,0,0,3,11,19,20,331,104,42,66,27,79,12,706
21202,3,11,9,127,14,209,3,59,3,444,29,89,44,368,120,1279,61,520,14,2531,21,25,30,99,60,312,37,157,3,751,10,19,11,48,26,90,5,33,0,243,7,10,21,19,9,19,7,8,0,99,6,7,17,3,3,3,0,4,0,49,0,0,10,0,4,0,0,4,0,18,0,0,4,4,0,3,0,0,0,12,4,3,0,8,0,21,0,5,12,42,77,172,150,677,245,1940,121,790,36,4195,0,0,9,11,0,14,0,12,0,44,0,12,21,30,10,65,4,32,4,167,5,4,16,32,13,44,3,37,0,160,9,11,24,17,11,21,6,13,3,115,8,17,101,19,11,8,3,7,5,184,6,8,103,7,6,3,0,7,4,136,0,3,49,0,4,0,0,3,0,59,0,5,26,0,0,0,0,0,0,29,0,0,0,5,0,0,0,0,3,8,28,62,340,121,55,159,15,108,16,907
21203,4,6,8,84,4,95,3,33,0,242,19,101,48,295,83,977,39,508,19,2085,20,26,49,121,24,287,40,166,10,736,12,12,13,32,11,74,4,49,5,213,5,11,22,22,3,16,5,8,0,90,0,3,9,8,3,0,0,4,0,30,0,0,4,3,0,5,0,0,0,16,5,0,4,8,3,0,0,0,0,16,0,0,0,8,5,12,0,4,17,45,60,162,146,574,149,1466,96,779,48,3476,0,0,3,7,0,6,0,0,0,22,0,8,4,30,4,33,0,22,3,110,0,4,27,27,10,33,4,14,0,120,4,7,26,29,7,18,0,10,0,104,8,3,55,39,11,17,0,5,0,142,3,3,53,7,4,8,0,4,0,84,0,0,28,4,0,0,0,0,0,35,3,5,17,0,0,3,0,0,0,29,0,0,6,0,0,0,0,0,4,12,28,31,226,143,40,111,11,53,13,656
21204,7,30,16,100,26,115,25,46,7,377,36,192,79,321,181,1052,152,612,34,2658,34,71,112,137,167,350,230,261,15,1377,14,27,20,63,53,112,53,60,3,418,9,24,56,26,36,28,33,32,8,246,7,14,40,12,17,8,26,9,0,132,4,3,13,6,5,7,5,5,0,42,4,0,15,5,5,5,7,0,0,46,0,4,5,12,0,33,9,9,39,113,118,371,352,680,503,1698,538,1032,112,5407,3,0,7,9,0,11,0,8,0,46,0,9,17,30,12,49,21,38,0,183,11,11,37,29,31,27,43,59,5,250,3,19,17,25,15,25,37,16,9,154,14,26,194,19,35,15,26,23,6,363,8,14,174,4,20,4,8,11,7,247,7,3,84,8,9,0,5,8,0,114,3,9,36,4,0,6,3,5,0,64,0,3,13,0,0,0,0,0,14,33,49,95,576,130,133,137,150,167,44,1463
21205,18,42,23,281,48,163,27,88,7,691,42,522,121,919,349,1318,142,613,38,4064,25,148,108,283,229,413,85,245,27,1563,15,39,43,87,87,123,33,60,0,496,7,29,39,38,39,28,7,17,5,206,11,38,36,28,12,7,4,7,4,142,7,12,12,5,4,5,0,0,0,50,3,9,0,3,0,3,0,0,0,23,0,8,5,11,5,25,6,15,41,109,130,844,393,1653,789,2077,295,1044,121,7346,3,7,14,17,5,14,5,3,0,61,9,27,18,54,28,58,9,31,0,221,10,33,31,48,28,46,13,34,7,240,6,21,33,32,31,21,13,14,5,175,18,44,125,23,57,19,4,14,0,302,14,42,139,5,34,8,5,5,3,249,4,14,54,5,10,5,0,3,0,104,4,5,27,4,0,0,0,0,0,42,0,4,3,0,0,5,0,4,8,20,60,193,437,190,193,176,46,101,23,1422
