POW_SA3_CODE_2021,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_19,OM_UIE_75ov_HW_20_29,OM_UIE_75ov_HW_30_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40_44,OM_UIE_75ov_HW_45_49,OM_UIE_75ov_HW_50mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_19,OM_UIE_Tot_HW_20_29,OM_UIE_Tot_HW_30_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40_44,OM_UIE_Tot_HW_45_49,OM_UIE_Tot_HW_50mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_19,CFW_15_19_HW_20_29,CFW_15_19_HW_30_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40_44,CFW_15_19_HW_45_49,CFW_15_19_HW_50mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_19,CFW_20_24_HW_20_29,CFW_20_24_HW_30_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40_44,CFW_20_24_HW_45_49,CFW_20_24_HW_50mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_19,CFW_25_29_HW_20_29,CFW_25_29_HW_30_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40_44,CFW_25_29_HW_45_49,CFW_25_29_HW_50mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_19,CFW_30_34_HW_20_29,CFW_30_34_HW_30_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40_44,CFW_30_34_HW_45_49,CFW_30_34_HW_50mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_19,CFW_35_39_HW_20_29,CFW_35_39_HW_30_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40_44,CFW_35_39_HW_45_49,CFW_35_39_HW_50mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_19,CFW_40_44_HW_20_29,CFW_40_44_HW_30_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40_44,CFW_40_44_HW_45_49,CFW_40_44_HW_50mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_19,CFW_45_49_HW_20_29,CFW_45_49_HW_30_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40_44,CFW_45_49_HW_45_49,CFW_45_49_HW_50mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_19,CFW_50_54_HW_20_29,CFW_50_54_HW_30_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40_44,CFW_50_54_HW_45_49,CFW_50_54_HW_50mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_19,CFW_55_59_HW_20_29,CFW_55_59_HW_30_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40_44,CFW_55_59_HW_45_49,CFW_55_59_HW_50mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_19,CFW_60_64_HW_20_29,CFW_60_64_HW_30_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40_44,CFW_60_64_HW_45_49,CFW_60_64_HW_50mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_19,CFW_65_69_HW_20_29,CFW_65_69_HW_30_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40_44,CFW_65_69_HW_45_49,CFW_65_69_HW_50mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_19,CFW_70_74_HW_20_29,CFW_70_74_HW_30_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40_44,CFW_70_74_HW_45_49,CFW_70_74_HW_50mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_19,CFW_75ov_HW_20_29,CFW_75ov_HW_30_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40_44,CFW_75ov_HW_45_49,CFW_75ov_HW_50mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_19,CFW_Tot_HW_20_29,CFW_Tot_HW_30_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40_44,CFW_Tot_HW_45_49,CFW_Tot_HW_50mor,CFW_Tot_HW_NS,CFW_Tot_Tot,St_Em_NS_15_19_HW_0,St_Em_NS_15_19_HW_1_19,St_Em_NS_15_19_HW_20_29,St_Em_NS_15_19_HW_30_34,St_Em_NS_15_19_HW_35_39,St_Em_NS_15_19_HW_40_44,St_Em_NS_15_19_HW_45_49,St_Em_NS_15_19_HW_50mor,St_Em_NS_15_19_HW_NS,St_Em_NS_15_19_Tot,St_Em_NS_20_24_HW_0,St_Em_NS_20_24_HW_1_19,St_Em_NS_20_24_HW_20_29,St_Em_NS_20_24_HW_30_34,St_Em_NS_20_24_HW_35_39,St_Em_NS_20_24_HW_40_44,St_Em_NS_20_24_HW_45_49,St_Em_NS_20_24_HW_50mor,St_Em_NS_20_24_HW_NS,St_Em_NS_20_24_Tot,St_Em_NS_25_29_HW_0,St_Em_NS_25_29_HW_1_19,St_Em_NS_25_29_HW_20_29,St_Em_NS_25_29_HW_30_34,St_Em_NS_25_29_HW_35_39,St_Em_NS_25_29_HW_40_44,St_Em_NS_25_29_HW_45_49,St_Em_NS_25_29_HW_50mor,St_Em_NS_25_29_HW_NS,St_Em_NS_25_29_Tot,St_Em_NS_30_34_HW_0,St_Em_NS_30_34_HW_1_19,St_Em_NS_30_34_HW_20_29,St_Em_NS_30_34_HW_30_34,St_Em_NS_30_34_HW_35_39,St_Em_NS_30_34_HW_40_44,St_Em_NS_30_34_HW_45_49,St_Em_NS_30_34_HW_50mor,St_Em_NS_30_34_HW_NS,St_Em_NS_30_34_Tot
21002,0,15,3,3,5,0,0,4,0,35,44,243,158,95,83,144,48,153,15,979,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,4,0,12,3,13,4,4,0,0,0,10,0,32,0,8,4,0,0,0,0,5,0,18,0,5,8,4,0,9,0,11,0,28,0,13,0,3,0,6,0,3,0,24,0,16,5,4,0,3,0,7,0,38,0,4,9,8,0,3,0,3,0,29,0,5,9,6,0,6,0,0,6,27,0,3,7,0,0,0,0,9,3,24,8,84,42,23,5,32,7,52,10,256,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,3,0,0,0,3
21003,0,8,0,0,0,3,0,0,0,14,111,394,299,166,169,283,71,191,26,1713,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,13,3,0,0,0,0,0,0,22,4,13,5,9,0,3,0,0,0,35,0,6,3,6,5,3,0,0,0,31,3,9,9,5,0,4,0,4,0,37,0,12,4,4,3,11,4,3,3,42,0,9,6,4,4,0,0,4,0,25,6,10,0,0,0,0,0,5,0,21,0,5,0,4,0,0,0,0,0,12,0,3,5,0,0,0,0,0,0,12,0,0,3,4,0,0,0,0,0,9,20,91,51,24,15,27,11,24,9,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,3,0,6,0,0,0,0,6
21004,0,4,0,0,0,0,0,0,0,3,77,212,152,99,75,155,33,119,17,942,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,5,5,0,0,0,0,0,0,13,0,11,6,0,0,3,0,0,0,21,3,6,3,0,3,4,0,0,0,16,0,6,0,0,0,0,0,3,0,14,0,9,3,0,0,0,0,6,0,17,5,8,0,0,0,0,0,7,0,20,0,3,5,0,0,0,0,5,0,13,0,9,3,0,0,0,0,9,0,23,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,5,0,8,14,65,24,3,12,18,0,28,4,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
21005,0,7,7,6,3,4,0,3,0,30,204,861,715,393,405,742,222,540,125,4207,0,17,0,0,0,0,0,0,0,23,0,12,4,5,0,0,0,0,3,31,9,13,6,3,0,0,0,0,8,41,5,35,26,3,10,5,0,15,4,104,13,36,20,13,14,16,0,6,3,126,9,26,15,4,5,16,3,12,6,98,3,31,14,9,6,8,3,4,3,95,5,30,17,8,9,18,3,7,11,94,4,14,9,11,0,7,0,5,0,60,8,11,7,5,3,4,0,6,3,45,0,15,7,3,3,6,0,3,3,38,0,11,7,0,8,4,0,0,5,29,0,11,3,7,4,0,0,0,3,21,57,258,130,64,61,85,22,72,62,805,0,5,0,3,0,0,0,0,3,15,4,8,9,4,0,3,0,0,15,44,4,6,10,9,10,10,0,3,13,57,7,10,0,9,13,8,6,10,23,83
21101,3,25,11,9,4,10,0,0,0,60,260,1007,657,397,407,665,191,563,71,4222,0,14,0,0,0,0,0,0,0,15,0,9,7,0,0,3,0,0,0,15,0,10,3,7,5,0,0,0,0,29,6,22,19,4,4,14,0,0,3,76,3,24,18,9,3,7,0,5,0,85,0,27,21,8,5,14,4,12,3,100,10,21,16,13,4,15,3,17,0,94,7,30,15,6,4,9,4,9,3,97,3,28,6,4,3,5,3,20,9,79,9,26,14,4,6,9,3,9,8,83,3,14,15,6,4,0,0,0,0,59,5,20,4,0,6,0,0,3,0,35,6,15,3,8,0,0,0,0,4,43,56,259,138,65,43,94,20,83,31,801,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,11,0,0,0,6,6,5,0,0,10,30,0,0,0,0,0,0,0,3,7,17
21102,0,14,0,0,0,5,0,3,3,25,38,207,114,67,65,98,15,62,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,3,5,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,3,0,14,0,6,4,0,0,3,0,4,0,23,0,8,8,0,0,0,0,0,0,17,0,12,5,4,5,5,0,0,0,29,0,11,4,0,3,0,0,0,0,29,0,10,0,0,0,0,0,3,0,16,3,7,6,0,0,0,0,0,0,12,0,9,10,0,0,0,0,0,0,19,12,79,33,8,9,23,7,16,4,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
21103,0,21,8,4,0,0,0,0,0,42,154,720,457,296,278,472,129,406,38,2952,0,10,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,10,0,11,9,0,0,0,0,0,0,21,0,15,3,0,4,7,0,6,6,34,6,19,9,4,8,11,0,8,0,63,6,24,10,4,0,11,0,4,3,56,0,18,11,3,4,6,4,7,6,62,3,23,6,3,3,8,4,3,5,59,0,13,9,5,0,4,0,11,8,51,0,19,6,0,3,9,4,3,4,50,4,18,5,10,0,4,0,4,0,39,6,15,5,0,0,0,4,0,0,32,8,17,10,0,0,0,0,0,0,30,38,200,78,30,30,58,19,47,30,520,0,0,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,10,17,0,4,0,0,9,3,0,0,18,31,0,4,3,0,3,3,0,0,6,17
21104,3,15,4,0,0,3,0,0,0,33,76,391,306,156,138,221,59,149,23,1520,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,10,3,4,13,4,4,6,0,4,0,35,3,15,9,0,4,12,0,5,0,46,0,21,7,7,8,6,0,3,3,50,0,11,7,4,7,5,0,6,3,42,0,15,4,0,5,7,0,4,0,40,0,13,8,3,0,0,0,3,0,27,0,8,5,0,3,4,0,0,0,25,0,9,3,0,0,0,0,0,0,17,0,12,6,0,0,0,0,0,0,20,5,5,0,0,0,0,0,0,0,9,16,114,59,19,26,49,12,31,14,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0
21105,3,32,18,10,4,16,0,12,0,90,290,1113,742,507,417,710,212,601,58,4643,6,22,0,0,0,0,0,0,0,22,0,8,0,0,0,0,0,0,0,17,0,8,0,0,0,4,0,0,4,22,0,23,9,7,0,7,0,0,0,67,0,24,9,0,5,6,0,11,3,65,9,28,11,8,6,11,0,17,4,88,4,29,18,7,5,0,0,20,4,87,6,27,18,10,10,16,0,17,3,95,4,42,24,11,3,17,0,24,0,122,10,41,23,8,13,8,6,10,3,120,7,33,19,9,7,9,0,14,3,107,9,30,20,15,4,8,3,6,4,93,3,22,13,11,0,3,5,4,3,65,74,332,159,81,49,97,17,128,29,963,0,5,4,0,0,0,0,0,3,13,4,0,0,0,3,0,0,0,4,14,3,0,0,6,5,0,0,0,4,22,0,0,3,0,0,0,0,0,7,16
21201,0,19,14,9,0,9,4,6,3,65,218,598,429,250,247,460,131,477,44,2853,0,13,3,0,0,0,0,0,0,20,0,8,9,0,0,4,0,0,0,22,3,6,4,0,0,0,0,0,0,20,0,23,6,5,10,0,0,4,5,51,0,17,17,6,3,9,0,3,5,62,3,18,12,6,0,9,0,14,0,60,3,15,9,13,3,6,0,18,0,68,4,11,17,3,12,9,0,14,5,64,3,23,9,5,8,9,0,18,0,77,3,17,4,7,3,10,0,13,0,65,0,21,9,7,4,3,0,14,0,60,0,27,9,0,0,4,0,6,3,52,10,21,7,5,0,0,0,8,0,57,31,214,110,55,43,64,13,114,26,666,0,4,0,0,3,0,0,0,4,10,0,0,0,0,4,0,0,0,3,7,0,7,5,3,9,3,0,0,5,33,4,3,3,0,3,9,0,0,0,26
21202,3,15,9,3,5,0,0,0,0,33,178,668,523,292,317,480,128,369,50,2999,0,10,4,0,0,0,0,0,0,15,0,7,5,0,0,3,0,0,0,20,0,3,4,3,0,0,0,0,3,17,0,11,11,4,7,6,0,4,0,49,7,31,4,6,4,8,0,12,5,81,13,24,10,3,8,12,0,3,0,81,3,22,13,9,4,12,0,6,5,72,4,23,13,0,0,15,0,10,0,71,5,26,11,10,5,5,0,10,0,72,5,14,12,0,0,4,0,6,0,46,3,13,0,0,0,0,0,4,0,29,3,11,6,0,0,0,0,0,4,26,0,9,9,3,0,0,0,0,3,22,50,210,92,44,33,66,10,62,15,577,0,0,0,0,0,0,0,0,0,6,3,3,0,0,3,0,0,0,4,16,3,5,3,0,7,0,0,0,10,28,3,7,0,3,0,0,0,0,6,19
21203,5,14,0,0,0,0,0,3,0,27,230,752,640,346,406,609,156,453,56,3645,0,12,0,0,0,0,0,0,3,15,0,7,3,0,0,0,0,3,0,16,0,15,4,4,0,0,0,3,3,35,7,38,16,11,6,9,0,6,9,89,4,32,19,8,9,10,0,18,4,107,8,25,3,12,4,13,0,11,0,67,0,25,13,3,3,4,3,8,0,68,4,13,12,3,3,8,0,8,0,60,6,14,16,3,3,9,0,10,0,54,7,13,3,4,3,5,0,9,3,40,0,16,6,3,0,0,0,12,0,45,0,9,7,0,0,3,0,3,0,19,0,5,6,0,0,0,0,0,0,15,37,207,109,59,42,57,5,86,29,627,0,3,0,0,0,0,0,0,0,0,4,0,5,0,4,0,0,0,4,18,0,6,3,0,8,0,0,0,8,24,0,0,3,5,4,3,0,4,10,28
21204,7,23,6,0,4,10,0,4,5,69,242,924,726,460,580,851,277,681,121,4859,7,22,6,0,3,0,0,0,4,38,5,25,6,0,3,8,0,3,4,52,3,13,11,6,3,7,0,0,4,53,6,30,22,6,11,22,0,7,9,108,11,43,27,8,13,20,0,3,9,137,5,45,22,12,23,23,0,14,6,158,6,29,16,0,11,10,7,18,3,106,11,26,20,7,11,12,3,17,5,103,10,32,19,6,10,14,3,15,0,106,0,27,17,3,5,9,6,11,3,87,6,16,9,11,5,0,0,5,6,57,11,21,13,8,3,0,0,3,0,59,3,14,5,0,3,4,0,3,4,37,86,341,182,73,115,126,26,103,55,1101,0,3,0,0,0,0,0,0,6,13,0,0,4,0,3,6,0,8,19,43,5,8,7,5,11,13,0,4,14,66,9,0,6,3,13,15,5,6,29,90
21205,5,40,13,10,8,6,3,4,0,92,253,1152,829,473,394,736,193,533,100,4658,0,11,5,0,0,0,0,0,0,24,6,17,7,4,0,0,0,0,0,41,0,11,9,10,3,4,0,0,9,42,9,27,22,9,9,18,0,6,11,104,15,29,32,9,6,15,3,15,14,143,7,36,21,14,9,26,0,9,3,131,12,36,27,14,7,18,4,19,6,140,12,34,18,8,4,7,0,15,4,109,6,30,9,12,10,15,7,9,4,101,4,27,11,4,4,13,4,14,6,94,5,36,10,6,8,0,0,6,0,73,9,27,8,3,0,4,0,4,5,64,3,31,9,0,5,3,0,0,9,64,80,353,191,92,77,123,25,107,79,1110,0,5,3,0,0,0,0,0,0,5,5,11,0,0,5,4,0,0,17,39,6,5,5,0,9,0,4,0,20,42,3,12,5,3,11,0,0,6,11,49
21301,0,11,3,0,0,3,0,0,0,23,197,675,541,302,352,593,124,407,85,3278,0,14,0,0,0,0,0,0,4,24,0,13,0,0,0,0,0,0,0,19,6,12,12,0,0,0,3,3,3,32,6,22,8,13,4,5,0,7,3,67,11,31,9,10,11,11,0,7,13,101,6,29,7,5,9,8,0,4,4,69,0,21,17,3,10,8,0,5,3,73,6,16,11,5,3,14,0,9,3,66,8,16,10,3,5,9,0,11,0,64,6,24,4,3,6,4,0,0,4,47,3,14,3,3,0,3,0,0,0,39,3,6,3,0,7,0,0,0,0,16,0,0,4,0,0,0,0,0,0,11,55,216,98,49,51,62,10,53,34,627,0,4,0,0,0,0,0,0,5,8,0,0,6,6,5,5,0,0,8,27,7,5,4,0,3,3,0,0,8,30,7,4,0,0,4,9,0,4,12,47
21302,0,7,0,5,0,0,0,9,0,21,112,476,380,211,169,383,91,296,39,2157,0,9,0,0,0,0,0,0,3,13,0,6,0,0,0,0,0,0,0,13,0,3,6,0,0,0,0,0,3,13,0,7,3,0,0,3,0,0,4,27,0,5,8,3,0,9,0,3,3,42,0,11,6,4,3,5,0,6,0,37,0,16,9,0,5,5,4,6,0,53,3,15,9,3,4,4,0,8,0,45,5,12,11,0,3,0,0,11,0,43,3,12,14,4,0,5,0,8,0,43,6,9,4,4,0,0,0,0,0,25,3,4,0,3,0,3,0,0,0,21,0,11,0,0,0,0,0,0,0,14,33,117,85,33,21,37,7,42,21,395,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,4,0,3,21,0,3,0,0,4,0,0,0,3,12,4,0,4,0,0,3,0,0,6,21
21303,0,6,0,0,3,0,0,3,0,19,130,516,437,286,267,424,87,332,32,2520,0,11,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,16,0,3,3,0,5,0,0,4,0,18,4,15,10,4,0,0,0,0,0,46,4,11,10,7,0,5,0,8,10,51,3,5,3,0,4,4,4,10,0,32,3,8,6,0,0,6,0,7,0,41,3,14,10,3,0,14,0,9,3,53,8,8,5,5,0,3,0,8,0,35,3,8,3,3,5,4,0,9,3,28,3,6,3,0,4,3,0,3,0,21,0,3,0,0,0,0,0,0,0,13,0,6,0,0,0,4,0,0,0,10,26,98,60,25,29,48,9,51,24,379,0,3,0,0,0,0,0,0,3,7,5,4,0,0,0,0,0,0,3,16,0,4,3,0,6,3,0,0,4,19,3,0,0,0,0,0,0,0,8,25
21304,0,3,0,0,0,5,0,0,0,12,179,663,454,303,326,524,119,376,65,3010,0,7,0,0,0,0,0,0,0,9,5,5,0,0,0,0,0,0,0,17,0,14,0,0,0,0,0,3,0,18,7,23,14,4,0,7,0,6,0,69,4,38,20,7,12,15,0,11,0,112,0,28,24,6,4,7,0,14,4,92,3,16,13,4,3,11,0,22,3,88,5,19,7,6,3,15,6,13,3,75,7,27,10,5,12,5,3,7,4,76,5,17,9,4,3,3,4,4,9,59,0,12,7,7,0,8,0,4,0,30,5,4,6,4,0,0,0,3,0,14,0,7,3,0,0,0,0,0,0,18,45,211,117,40,41,75,15,90,31,676,0,3,0,0,0,0,0,0,0,11,4,0,6,0,0,3,0,0,4,15,3,7,0,0,0,13,0,0,8,34,3,5,3,4,6,0,0,5,19,46
21305,0,20,4,5,0,3,0,0,0,28,324,1072,956,521,509,885,215,543,113,5140,5,20,4,0,0,0,0,0,0,27,0,7,8,3,6,0,3,0,3,29,7,18,10,3,6,11,0,0,0,50,3,37,24,8,12,19,0,12,10,118,9,63,41,21,12,29,3,10,14,214,12,54,35,13,9,23,5,19,10,183,8,37,19,16,4,14,5,14,8,120,12,22,14,13,9,15,5,12,4,92,10,25,10,13,8,13,3,12,0,95,9,21,13,0,6,10,0,10,9,73,0,17,6,0,0,5,0,5,4,40,5,7,4,0,0,0,0,3,0,21,3,8,4,0,0,0,0,3,4,14,88,331,196,100,61,138,26,103,58,1095,3,5,0,0,0,0,0,0,4,7,0,3,6,5,0,5,0,0,14,42,0,7,9,0,4,8,0,4,23,61,10,7,7,0,10,17,0,0,30,82
21401,0,10,10,0,3,0,3,7,0,37,222,808,548,391,305,598,147,494,56,3571,0,15,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,8,3,8,0,0,3,0,0,0,0,15,4,14,4,3,0,5,0,3,6,50,0,28,11,9,10,7,0,9,4,77,3,22,17,8,3,6,0,8,3,82,6,19,10,4,3,0,0,10,4,56,5,24,7,6,6,14,0,13,5,79,6,25,5,0,4,8,0,9,0,63,9,22,8,0,0,0,0,3,4,58,0,23,3,5,0,0,3,3,0,45,0,7,9,0,0,0,0,0,0,22,3,19,3,3,0,0,0,3,0,35,47,233,77,42,30,56,17,71,27,610,0,5,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,6,16,3,0,0,0,3,4,0,0,3,21,3,4,0,3,6,3,0,0,4,21
21402,9,51,25,10,8,16,0,13,5,136,352,1321,873,603,544,966,249,629,75,5607,4,27,0,0,0,0,0,0,0,32,3,9,0,0,0,4,0,0,0,17,0,10,4,3,4,3,3,5,0,28,9,25,4,4,5,8,0,3,9,63,11,26,17,4,6,7,0,8,7,89,4,26,25,9,6,8,0,11,3,88,3,29,13,8,6,17,5,22,3,105,18,31,20,12,10,22,5,18,3,139,20,36,11,11,10,19,7,11,4,126,11,53,19,12,12,10,0,18,9,135,9,37,23,14,5,3,4,4,0,91,7,56,19,10,0,5,0,10,3,100,9,37,24,8,0,0,0,14,6,93,101,403,171,93,57,97,19,116,43,1103,3,4,0,0,4,0,0,0,13,24,0,0,9,3,0,0,0,0,18,30,10,3,5,4,0,7,0,3,9,43,0,9,0,3,8,10,0,4,8,45
21501,8,33,24,20,5,21,6,35,11,161,99,350,279,196,147,487,174,876,38,2638,0,16,9,0,0,3,0,0,3,30,0,5,0,0,3,6,0,7,4,19,7,5,0,0,0,0,0,14,0,32,0,20,6,5,7,5,0,19,0,63,9,19,5,3,0,18,0,25,0,78,3,13,11,0,0,3,5,33,0,71,0,11,0,3,4,19,9,34,6,81,5,9,11,4,6,14,5,50,10,109,0,10,17,6,5,20,9,54,3,130,9,35,14,6,4,15,9,67,10,165,7,32,21,14,8,21,3,49,6,155,4,30,14,15,8,20,4,34,12,142,13,38,24,15,16,15,7,20,20,158,55,239,136,77,62,167,49,404,60,1240,3,3,0,0,0,0,0,0,4,14,4,0,0,4,7,4,0,0,4,23,3,0,3,0,3,9,6,3,6,37,0,4,0,0,5,6,0,8,6,24
21502,0,10,3,0,5,8,6,12,0,38,65,241,174,146,158,252,84,407,29,1544,0,13,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,5,0,14,3,3,5,0,3,0,0,5,6,24,0,5,8,4,0,3,0,4,0,31,4,13,5,3,0,5,0,5,6,49,3,11,10,0,3,5,6,20,4,52,6,7,8,4,0,0,0,13,0,41,6,3,9,4,5,3,5,31,0,69,3,7,10,0,13,14,3,25,0,84,12,20,17,10,7,14,5,32,0,108,4,8,6,5,3,6,0,22,0,56,3,12,0,3,3,4,0,15,4,51,0,9,6,5,0,6,0,9,9,36,50,118,75,45,33,66,20,170,44,630,0,3,0,0,0,5,0,0,6,16,0,3,0,3,4,0,0,0,7,13,0,0,4,0,4,3,0,4,6,24,4,0,0,0,6,6,0,4,3,25
21503,8,11,13,0,4,10,0,18,0,58,55,165,154,106,103,249,90,474,26,1425,0,28,0,0,0,0,0,0,0,26,3,4,0,0,0,0,0,6,0,18,0,0,0,4,0,0,0,6,3,22,0,14,3,0,0,3,0,13,3,41,0,9,3,4,0,5,0,15,0,38,0,14,7,0,0,4,0,21,0,42,0,11,5,3,4,14,0,28,0,66,3,12,8,3,3,17,0,49,4,97,4,13,4,4,0,15,6,45,0,101,6,8,20,10,5,24,7,43,10,129,3,15,13,12,5,11,7,26,6,92,3,16,16,3,5,10,4,9,6,73,0,22,12,11,5,14,0,13,18,99,37,166,92,57,27,112,33,270,55,853,3,3,0,0,0,0,0,0,9,12,0,0,0,0,0,6,0,0,7,13,0,0,4,0,0,3,0,0,0,15,0,6,3,4,3,5,0,3,4,21
21601,6,15,16,5,0,11,0,16,0,63,57,216,170,121,104,237,76,478,49,1506,0,10,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,9,0,0,4,0,0,3,0,4,0,19,0,0,0,7,4,0,0,0,0,17,0,19,6,0,3,6,0,6,0,35,0,3,0,0,0,3,0,14,0,31,5,3,4,0,6,0,0,17,3,39,0,4,9,3,0,9,0,17,0,48,5,7,6,0,0,6,0,33,8,67,6,17,16,3,3,10,5,19,3,79,0,16,12,5,0,3,0,23,6,75,0,3,14,0,0,6,3,10,4,47,0,21,8,3,0,5,0,7,6,49,31,110,78,36,16,57,13,154,34,527,0,3,3,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,5,0,8,0,5,4,0,0,7,0,0,4,22
21602,0,9,11,4,0,8,0,6,4,42,54,136,114,75,52,182,61,320,26,1022,0,9,0,0,0,0,0,0,3,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,21,0,9,0,0,0,0,0,8,0,24,4,4,0,0,0,4,0,5,0,24,0,6,5,0,0,3,0,11,0,29,0,9,5,7,0,4,5,21,4,53,0,6,6,4,5,5,5,17,0,51,0,14,3,0,0,7,3,30,3,65,7,16,6,4,3,12,3,12,8,62,3,12,3,3,0,3,0,12,7,46,4,13,6,0,0,0,0,7,14,46,27,99,47,29,20,44,18,133,34,445,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,11,3,3,0,0,6,0,6,4,0,17
