POW_SA3_CODE_2021,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000_3499_A_15_19,MaOpD_3000_3499_A_20_24,MaOpD_3000_3499_A_25_34,MaOpD_3000_3499_A_35_44,MaOpD_3000_3499_A_45_54,MaOpD_3000_3499_A_55_64,MaOpD_3000_3499_A_65_74,MaOpD_3000_3499_A_75ov,MaOpD_3000_3499_Tot,MaOpD_3500mo_A_15_19,MaOpD_3500mo_A_20_24,MaOpD_3500mo_A_25_34,MaOpD_3500mo_A_35_44,MaOpD_3500mo_A_45_54,MaOpD_3500mo_A_55_64,MaOpD_3500mo_A_65_74,MaOpD_3500mo_A_75ov,MaOpD_3500mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000_3499_A_15_19,Lab_3000_3499_A_20_24,Lab_3000_3499_A_25_34,Lab_3000_3499_A_35_44,Lab_3000_3499_A_45_54,Lab_3000_3499_A_55_64,Lab_3000_3499_A_65_74,Lab_3000_3499_A_75ov,Lab_3000_3499_Tot,Lab_3500mo_A_15_19,Lab_3500mo_A_20_24,Lab_3500mo_A_25_34
21002,3,13,6,9,7,0,0,51,0,4,4,8,16,4,0,0,25,0,0,3,3,3,9,0,0,22,0,0,9,5,6,0,0,0,22,0,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,5,6,6,30,67,54,81,64,30,3,334,0,4,0,0,3,3,0,0,11,117,0,4,3,9,5,0,0,136,36,13,5,7,7,10,9,0,90,10,15,4,0,10,15,4,0,65,9,4,4,12,0,15,8,0,51,5,16,16,9,15,8,3,0,81,3,5,19,16,22,6,0,6,79,12,22,26,14,13,18,4,0,106,0,11,20,7,21,13,6,0,76,0,8,6,11,6,14,0,0,49,0,0,8,11,4,8,0,0,25,0,0,3,3,9,0,0,0,16,0,0,4,9,9,4,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0
21003,5,22,28,26,22,4,0,101,0,0,10,12,16,13,6,0,57,0,0,4,3,11,8,0,0,33,0,0,6,12,7,10,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,6,0,0,7,12,97,255,209,245,197,38,4,1055,5,0,0,4,0,3,0,0,16,51,4,3,0,4,3,0,0,62,31,16,7,17,12,11,5,0,91,12,22,17,11,9,18,8,0,96,5,28,24,10,15,21,6,0,112,7,44,53,21,32,27,7,0,201,8,35,66,41,38,42,6,0,245,6,45,71,48,61,46,6,0,276,4,19,61,51,48,39,4,0,220,0,4,25,24,33,16,3,0,110,0,0,13,12,17,17,0,0,67,0,0,9,18,19,8,0,0,64,0,0,12,15,13,9,0,0,50,0,0,0,9,3,0,0,0,10,0,0,0
21004,0,9,7,16,11,3,0,46,0,0,13,12,12,11,0,0,39,0,3,3,3,3,3,0,0,25,0,0,7,9,9,4,0,0,30,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,5,11,40,82,94,102,100,27,5,464,6,3,4,0,0,0,0,0,18,105,8,0,6,4,4,0,0,127,55,28,5,4,8,3,4,0,107,19,18,8,4,5,3,0,0,65,8,16,9,10,6,15,10,3,82,3,23,19,18,18,15,8,0,102,5,20,25,16,19,18,6,0,95,3,15,34,21,23,19,0,0,116,0,11,23,15,21,6,7,0,78,0,4,14,6,18,7,7,0,54,0,0,9,8,7,5,6,0,38,0,0,6,8,0,0,0,0,30,0,0,15,4,5,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0
21005,69,373,437,373,324,52,0,1634,0,29,240,264,248,192,32,3,1014,0,14,108,141,156,101,20,0,538,0,13,106,133,146,126,17,0,539,0,0,17,24,17,20,5,0,78,3,4,20,33,25,13,3,0,93,0,13,16,17,20,16,6,0,93,206,1081,2981,2972,2712,2290,454,17,12711,35,4,22,8,10,6,4,0,89,337,36,17,17,10,15,6,0,433,208,74,32,39,40,45,5,5,439,90,88,69,59,57,70,13,5,448,54,130,126,74,72,67,30,0,553,50,149,191,138,123,132,34,4,841,58,215,331,287,300,276,55,10,1522,47,237,569,447,490,385,64,5,2240,24,121,455,364,344,226,51,0,1589,5,54,201,185,174,133,29,4,780,3,30,135,149,125,90,15,0,554,6,13,97,101,83,37,9,0,338,0,11,95,111,93,37,10,0,352,0,0,15,14,17,5,0,0,50,0,0,19
21101,20,107,172,205,176,26,0,705,0,10,88,101,119,108,25,0,448,0,9,41,61,70,57,8,0,243,0,0,35,37,52,44,5,0,174,0,0,0,5,6,3,0,0,18,0,0,3,9,6,0,0,0,21,3,6,10,8,11,21,8,0,53,168,491,1079,1141,1366,1269,294,11,5808,17,0,8,6,0,3,0,0,40,409,40,8,10,10,16,9,0,511,206,79,24,16,38,48,23,3,443,78,90,70,32,51,53,24,8,396,50,94,66,54,50,51,50,12,422,34,104,105,94,117,120,51,3,631,28,142,219,171,188,196,57,4,1007,29,153,292,253,275,262,67,0,1331,10,84,233,202,219,203,41,6,999,0,23,93,114,120,107,26,0,483,3,12,67,70,63,65,10,0,285,0,11,39,39,28,33,0,0,149,0,4,41,40,38,15,4,0,141,0,0,4,10,13,8,0,0,28,0,4,5
21102,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,17,8,13,19,0,0,72,0,0,0,0,0,0,0,0,5,38,3,3,3,3,0,0,0,47,13,9,0,0,3,3,4,0,35,0,3,4,0,4,7,3,0,25,0,6,8,0,8,0,4,0,26,0,7,4,9,5,15,0,0,43,0,8,14,10,8,11,0,0,53,0,9,11,3,5,9,0,0,48,0,3,12,5,8,17,0,0,49,0,0,4,0,3,8,0,0,19,0,0,0,8,5,0,0,0,13,0,0,0,0,6,0,0,0,8,0,0,5,4,3,0,0,0,13,0,0,0,0,3,0,0,0,4,0,0,0
21103,23,44,63,83,67,15,0,300,0,6,38,46,50,51,10,0,195,0,3,11,13,31,18,8,0,82,0,5,19,26,26,28,4,0,104,0,0,5,7,7,6,0,0,23,0,0,0,3,0,4,0,0,8,0,0,3,4,5,3,0,0,22,70,234,463,444,555,583,134,12,2501,15,4,4,4,4,7,0,0,33,382,21,5,0,9,16,9,0,437,165,76,15,13,17,18,10,0,314,50,60,22,13,27,20,13,0,206,39,80,43,45,43,40,21,6,314,34,93,79,43,57,75,20,9,410,24,94,128,105,121,101,38,5,622,19,103,173,159,127,143,42,0,772,3,62,190,127,142,116,19,0,658,4,20,103,92,105,70,10,0,397,0,13,57,62,65,49,7,0,244,0,5,27,29,28,19,3,0,116,0,0,20,29,23,21,0,0,89,0,0,3,0,4,3,0,0,13,0,5,4
21104,7,18,11,28,16,6,0,76,0,0,4,7,13,8,4,0,40,0,0,7,3,0,9,0,0,21,0,0,3,5,4,3,0,0,18,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,6,0,5,0,0,0,11,58,144,199,168,232,224,75,6,1103,4,0,0,0,0,0,0,0,14,166,21,0,5,6,3,0,0,206,84,38,20,8,17,20,12,3,192,19,34,21,13,19,23,11,4,146,10,25,28,15,18,25,11,0,131,6,34,48,23,28,38,18,4,203,9,27,54,37,44,47,16,5,237,0,29,55,34,38,50,18,0,226,0,19,48,39,42,31,17,0,203,0,6,16,20,14,11,9,0,75,0,0,9,8,6,12,0,0,44,0,0,5,12,8,0,0,0,27,0,0,11,14,12,4,0,0,41,0,0,0,0,0,4,0,0,9,0,0,3
21105,17,49,64,108,88,20,0,352,0,12,39,47,61,50,8,0,208,0,0,18,24,26,17,0,0,92,0,0,17,19,21,25,4,0,94,0,0,0,7,3,3,4,0,21,0,0,3,4,0,6,0,0,8,0,0,3,8,13,8,0,0,28,62,167,355,405,555,568,177,19,2308,20,5,9,0,5,7,8,3,50,501,14,12,9,12,15,10,3,568,224,68,32,32,51,35,11,4,453,86,78,45,34,44,51,26,4,375,42,91,59,39,60,62,37,4,403,51,96,70,89,104,88,47,11,558,33,121,140,128,138,109,25,7,700,31,151,207,163,149,152,32,0,881,12,80,177,132,145,108,32,0,688,3,19,67,48,75,54,21,0,284,4,7,59,46,43,33,5,0,194,0,8,19,25,27,11,5,0,88,0,0,17,32,26,11,10,0,95,0,0,3,0,4,4,0,0,12,0,0,3
21201,10,71,78,58,47,25,0,285,0,7,41,53,63,53,11,0,226,0,3,27,27,25,20,7,0,110,0,0,28,31,21,18,8,0,100,0,0,4,3,15,5,0,0,25,0,0,7,3,9,5,0,0,21,0,0,3,5,11,10,0,0,22,47,148,472,493,417,422,126,4,2140,15,5,0,5,3,3,0,0,35,394,17,8,5,8,7,3,0,437,147,47,18,16,21,30,8,5,287,45,37,17,30,25,27,9,0,198,43,43,56,30,31,29,19,0,259,37,58,69,51,59,59,21,4,359,35,77,139,79,101,82,26,0,534,19,112,187,122,130,101,15,4,702,6,68,202,114,118,74,20,0,609,0,25,91,55,43,33,7,0,251,6,12,53,34,34,19,3,0,157,0,3,42,25,15,10,3,0,93,0,3,22,23,5,10,5,0,68,0,0,0,8,4,0,0,0,13,0,0,4
21202,9,67,73,64,58,23,0,285,0,0,36,28,36,35,3,0,144,0,0,26,26,14,9,5,0,82,0,0,16,24,19,8,0,0,77,0,0,4,0,4,4,0,0,5,0,0,7,3,9,3,0,0,15,0,0,4,3,8,12,0,0,24,89,229,589,525,550,480,141,10,2608,18,4,3,6,6,4,3,0,47,329,25,11,15,11,15,3,5,412,195,62,29,22,27,36,20,4,391,76,67,42,28,40,35,6,3,290,34,97,50,41,52,54,21,10,354,27,101,101,57,61,82,27,7,466,24,103,130,107,138,97,19,6,606,18,93,187,156,154,125,29,3,759,0,44,149,119,125,84,21,0,542,0,15,72,73,53,49,4,0,266,0,6,53,43,29,19,4,0,157,0,3,29,24,18,8,0,0,87,0,5,35,34,17,14,4,0,113,0,0,9,5,4,0,0,0,24,0,0,4
21203,15,99,89,67,48,7,0,334,0,8,58,63,53,50,14,0,246,0,0,29,29,25,22,8,0,104,0,0,21,33,19,13,9,0,95,0,0,3,11,4,4,0,0,20,0,0,0,3,4,10,0,0,15,0,5,5,6,5,11,0,0,30,64,189,689,768,460,409,104,5,2680,20,3,4,3,6,3,0,0,46,309,15,6,6,5,13,3,0,362,214,46,18,21,23,22,8,0,347,61,62,37,36,30,26,17,3,273,37,63,63,43,50,41,14,0,311,33,83,92,75,64,73,37,4,451,16,81,141,118,95,85,24,0,566,24,91,197,150,131,97,16,0,719,9,57,129,113,110,67,9,0,485,0,20,67,58,40,34,7,0,237,0,7,52,39,33,20,8,0,151,3,12,39,29,22,10,0,0,112,0,0,34,33,19,9,0,0,102,0,0,3,8,9,0,0,0,30,0,0,0
21204,90,547,594,595,554,91,0,2480,0,29,278,339,356,282,51,4,1339,0,13,132,197,213,152,23,0,740,0,13,111,160,189,169,26,0,670,0,0,13,23,15,17,8,0,77,0,6,13,16,18,13,3,0,71,7,20,22,30,28,42,10,0,149,354,1673,4300,4126,4212,3716,769,29,19180,25,16,23,19,16,11,0,0,116,319,40,21,18,15,8,10,0,435,186,84,55,41,47,49,21,9,482,74,131,101,77,80,88,30,13,588,51,153,164,94,122,94,42,6,729,45,231,295,156,191,195,57,8,1171,73,273,510,465,439,380,87,4,2231,67,368,875,695,755,625,124,4,3513,33,203,667,547,576,440,81,7,2561,7,46,259,262,276,188,42,4,1094,4,27,167,165,146,124,28,0,663,3,15,74,118,87,56,10,0,357,0,7,90,87,96,64,5,0,344,0,0,15,11,15,5,3,0,56,0,0,8
21205,28,127,143,164,156,25,0,643,0,10,77,110,98,101,25,0,422,0,5,42,50,74,51,15,0,222,0,4,14,36,59,37,6,0,160,0,0,8,13,7,9,6,0,39,0,0,5,8,10,3,0,0,29,0,4,14,12,17,6,0,0,51,138,536,1179,1019,1125,1028,288,29,5326,18,10,8,8,3,9,3,0,49,309,50,22,8,10,10,14,0,431,167,109,42,37,44,40,21,7,468,56,109,85,46,57,73,30,5,458,44,146,107,74,55,87,38,15,559,40,174,207,109,131,132,36,9,832,18,122,208,160,199,221,53,0,988,17,113,274,216,245,214,47,3,1122,3,81,224,183,213,190,49,0,949,0,31,108,83,123,109,19,0,484,0,14,70,70,73,63,10,7,307,0,6,53,53,64,37,7,3,225,0,0,39,59,58,49,6,0,201,0,0,10,9,6,0,0,0,29,0,0,7
21301,39,278,280,242,225,43,3,1109,0,20,152,179,191,154,28,0,724,0,4,88,114,96,67,22,0,390,0,5,51,83,91,69,3,0,314,0,0,5,12,15,7,0,0,37,0,3,8,9,5,6,6,0,36,0,0,15,23,10,19,4,0,73,153,687,2131,1905,1821,1506,318,13,8529,29,3,10,12,5,11,0,0,74,347,27,13,15,13,12,10,0,435,166,72,35,34,34,42,16,8,396,40,61,44,57,59,68,18,5,358,27,80,82,56,67,62,29,3,403,27,99,136,109,113,135,44,11,671,28,120,208,177,216,183,45,8,975,21,122,340,243,279,193,33,0,1234,4,83,268,197,182,150,29,0,909,0,34,126,130,106,76,11,0,481,0,20,79,80,70,48,10,0,301,0,8,46,53,48,28,6,0,189,0,8,56,65,43,35,4,0,203,0,0,15,13,8,3,0,0,36,0,5,10
21302,19,151,149,170,114,24,0,633,0,10,85,115,111,93,15,0,426,0,0,47,78,86,73,15,0,298,0,3,66,118,119,98,21,0,425,0,0,15,20,20,6,0,0,74,0,0,3,7,14,8,4,0,39,0,7,9,7,10,8,5,0,36,97,365,1042,1095,1169,890,191,11,4858,6,0,5,4,7,3,4,0,25,204,7,4,0,8,9,0,0,241,85,36,16,12,14,18,5,0,185,30,31,26,16,17,32,4,6,154,23,48,50,30,42,28,16,4,232,14,47,84,46,49,59,11,0,316,18,60,119,72,70,70,16,3,421,11,69,149,136,108,109,20,0,600,4,40,139,109,105,81,12,0,499,0,20,69,61,49,54,14,0,279,0,5,57,56,48,40,6,0,208,0,10,42,54,36,25,3,0,174,0,7,56,84,59,23,0,0,231,0,0,18,11,10,7,0,0,53,0,0,12
21303,12,92,93,95,88,18,0,405,0,14,50,65,48,59,16,0,254,0,4,24,28,34,39,12,0,139,0,3,18,33,35,38,3,0,129,0,0,4,10,5,4,0,0,20,0,0,4,5,3,9,0,0,30,0,0,3,3,8,5,0,0,28,52,317,837,669,651,596,149,11,3284,9,3,6,3,3,0,0,0,30,192,25,10,6,7,6,3,0,243,90,44,27,16,15,29,11,0,238,38,77,36,22,25,43,16,0,257,18,70,55,27,46,29,4,0,254,22,81,106,60,52,53,19,3,393,8,81,107,82,92,91,18,0,483,7,60,157,125,140,99,33,0,607,0,37,122,94,113,90,17,0,478,0,10,68,48,58,35,10,0,238,0,3,36,39,35,39,6,3,174,0,8,20,22,22,22,5,0,96,0,5,34,47,25,27,9,0,144,0,0,9,9,8,7,0,0,27,0,0,4
21304,39,166,165,101,88,16,0,582,0,12,114,116,65,46,6,0,356,0,5,48,35,47,25,5,0,162,0,3,39,34,36,20,0,0,132,0,0,11,4,11,8,3,0,31,0,0,6,5,13,5,0,0,33,0,3,7,12,11,3,5,0,50,105,433,1174,1051,748,535,131,11,4188,30,0,4,7,10,3,0,0,61,388,17,8,7,14,24,0,0,460,184,59,26,20,25,38,22,0,366,63,56,37,34,33,54,15,3,296,33,56,57,35,44,29,21,3,284,25,86,93,59,65,66,22,6,420,33,90,123,90,98,51,30,0,516,17,107,177,131,107,90,31,0,661,3,47,174,118,115,53,5,0,521,0,28,66,71,47,34,6,0,263,0,10,43,46,28,17,8,0,146,0,3,39,20,31,14,3,0,116,6,0,37,38,31,6,0,0,118,0,0,7,6,10,3,7,0,28,0,0,13
21305,99,584,624,468,339,44,0,2176,3,46,372,389,313,228,36,0,1394,0,20,191,218,160,122,20,0,729,0,15,119,162,148,125,22,0,590,0,5,3,16,22,16,3,0,58,0,5,12,21,23,5,0,0,67,0,13,36,27,28,26,3,0,135,266,1352,4184,3773,2936,2162,323,14,15009,29,3,17,11,11,5,5,0,83,443,36,16,12,15,9,10,0,544,276,91,66,43,41,47,13,0,580,108,117,92,69,65,78,26,0,553,59,121,129,83,75,70,15,0,558,49,180,207,152,131,119,41,0,878,37,172,297,230,201,128,33,12,1098,29,182,398,331,323,223,32,3,1516,20,124,341,260,293,207,32,0,1279,4,49,167,152,127,98,18,0,616,0,22,101,93,84,67,14,0,383,4,13,47,44,53,28,3,0,200,0,7,76,63,59,37,0,0,255,0,3,9,9,8,8,0,0,39,0,0,12
21401,10,68,61,75,65,16,0,300,0,7,36,50,53,50,8,0,209,0,4,14,23,25,30,6,0,110,0,5,31,19,48,35,0,0,141,0,0,3,6,6,5,0,0,18,0,0,0,4,6,4,0,0,9,0,4,8,0,6,9,4,0,28,78,232,513,486,594,531,156,12,2599,11,3,4,6,5,3,0,3,38,381,26,4,7,17,8,0,3,454,191,49,24,22,18,34,19,4,352,78,66,42,38,37,45,20,3,326,39,70,49,52,55,48,21,9,348,27,73,91,79,88,132,45,6,540,25,106,153,130,133,107,36,10,695,14,107,195,164,168,155,28,3,834,12,60,136,134,131,92,12,0,578,0,21,75,69,65,55,5,0,298,0,8,70,42,35,26,3,0,195,0,8,28,34,32,14,3,0,125,0,9,34,28,28,17,0,0,111,0,0,4,4,5,3,0,0,15,0,0,4
21402,8,36,40,66,48,3,0,214,0,9,28,31,45,34,14,0,162,0,3,23,33,41,34,5,0,151,0,0,28,34,52,54,7,0,180,0,0,5,0,3,7,0,0,11,0,0,0,9,6,6,0,0,17,0,0,0,3,15,11,0,0,35,97,168,314,328,496,518,152,22,2090,25,3,10,5,13,7,0,0,66,532,19,4,11,6,15,10,0,595,186,58,37,30,32,30,18,3,396,78,71,37,35,59,50,23,4,355,48,73,70,51,75,74,28,4,430,58,110,121,85,137,150,60,15,729,37,147,146,124,150,138,40,6,793,38,131,239,178,245,177,46,9,1056,10,87,200,156,198,145,20,5,826,3,19,94,71,82,69,14,3,352,0,5,57,39,70,30,4,3,225,0,4,33,37,47,27,3,0,142,0,7,32,38,44,48,3,0,172,0,3,3,14,7,0,0,0,32,0,0,4
21501,22,52,49,45,59,24,0,262,0,10,31,42,36,62,3,0,186,0,8,28,18,28,27,3,0,105,0,3,24,36,17,35,12,0,116,0,0,5,5,3,3,3,0,26,0,0,3,10,0,4,0,0,19,0,7,0,0,5,9,4,4,25,49,131,283,275,359,455,135,18,1709,17,0,8,0,3,0,0,0,33,156,3,10,4,8,16,8,3,204,101,10,16,18,17,30,11,5,210,39,27,27,24,19,36,15,4,193,24,19,32,35,50,48,25,4,230,18,47,56,46,55,90,33,0,352,34,94,138,78,97,102,28,0,582,28,102,274,100,113,138,31,5,801,22,58,168,81,101,79,23,5,527,0,19,67,29,54,52,8,3,242,0,8,23,25,22,20,3,0,100,0,6,12,12,6,13,4,0,47,0,0,6,8,6,8,6,0,41,0,0,0,0,4,3,0,0,14,0,0,5
21502,11,34,46,42,56,12,0,188,0,3,23,39,33,34,3,0,132,0,3,11,15,27,17,0,0,85,0,3,10,23,15,14,5,0,71,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,5,0,3,7,3,3,0,18,37,112,279,289,321,367,95,10,1505,12,5,0,4,5,3,5,0,27,142,3,10,3,4,14,0,0,177,78,14,27,16,11,25,13,0,183,28,18,31,23,38,38,14,6,192,22,24,43,46,52,49,28,9,262,21,63,82,58,69,71,23,0,397,21,54,136,100,104,94,20,3,525,13,56,167,119,117,110,25,5,596,6,37,122,76,80,72,10,0,410,4,14,54,37,43,43,7,0,196,0,5,20,23,25,17,4,0,95,0,0,5,11,6,5,4,0,32,0,0,7,10,10,11,3,0,34,0,0,0,0,5,0,0,0,6,0,0,0
21503,4,24,33,34,48,6,0,151,0,3,12,14,18,30,4,0,83,0,0,10,9,12,16,4,0,47,0,0,5,6,11,3,3,0,30,0,0,0,0,5,0,0,0,3,0,0,7,3,5,7,0,0,15,0,4,3,0,4,4,5,0,13,32,69,194,166,227,277,104,8,1078,14,0,3,5,6,0,3,0,33,88,0,9,3,15,6,0,0,118,43,13,16,15,11,20,7,0,121,13,20,18,12,22,36,19,3,139,12,16,27,38,42,45,14,13,192,8,31,89,60,60,56,25,3,330,18,53,118,88,71,77,26,4,450,16,56,148,114,105,105,11,0,555,6,39,124,100,56,84,14,0,425,0,16,29,27,27,25,8,0,136,0,6,15,13,11,18,0,0,56,0,0,0,10,10,6,0,0,23,0,0,4,3,3,7,3,4,21,0,0,0,0,0,0,0,0,3,0,0,0
21601,0,23,23,51,44,13,0,153,0,4,21,19,38,35,10,3,130,0,4,13,18,18,28,5,0,75,0,0,11,10,14,20,3,0,54,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,0,5,10,3,0,19,16,55,158,144,279,338,84,3,1086,9,0,0,0,4,3,0,0,17,137,0,4,7,0,3,5,0,160,47,4,19,8,10,28,4,0,129,19,17,10,11,15,20,14,0,110,6,18,17,25,27,38,17,11,145,19,34,36,44,60,51,32,3,279,12,36,47,57,54,66,10,0,291,12,50,72,74,84,72,19,6,388,0,34,79,56,70,73,14,0,330,3,15,42,32,46,27,0,0,168,0,5,19,26,32,26,3,0,115,0,4,7,22,21,15,0,0,74,0,0,13,11,21,20,4,0,71,0,0,0,5,5,0,0,0,10,0,0,0
21602,6,19,20,41,35,10,0,138,0,0,9,17,21,23,6,0,80,0,0,4,10,20,12,0,0,49,0,0,4,16,13,10,0,0,47,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,5,3,4,0,0,14,17,38,100,124,198,220,81,5,792,0,0,5,3,8,3,0,0,15,94,3,0,0,0,5,7,0,115,41,8,12,7,11,13,3,0,88,17,11,18,13,21,23,12,0,117,12,10,24,7,16,18,8,3,107,5,16,40,19,20,41,5,5,158,14,32,53,42,55,54,12,3,270,8,30,110,51,61,60,11,0,333,6,43,68,52,71,55,4,0,301,0,14,39,42,31,31,9,0,161,3,4,17,30,30,26,8,0,118,3,3,7,9,12,17,3,0,54,0,0,9,20,13,21,9,0,61,0,0,0,0,0,0,0,0,3,0,0,0
