POW_SA3_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
21002,0,5,0,0,0,0,0,0,0,7,45,350,134,55,91,77,23,32,8,814,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,0,12,3,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,7,0,12,5,0,0,0,0,0,0,21,0,5,4,6,0,6,0,0,0,30,0,0,5,4,7,4,0,3,0,23,3,5,4,4,9,7,8,5,0,46,0,0,0,6,12,16,10,9,0,60,4,0,4,0,9,11,6,10,0,51,0,0,0,0,3,7,5,6,0,25,0,0,0,0,5,4,0,13,0,22,0,0,0,0,0,4,6,9,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,22,48,24,14,45,63,37,73,6,334,0,4,0,0,0,0,0,0,0,11
21003,0,0,0,0,0,0,0,0,3,8,82,436,265,90,207,146,35,63,16,1341,0,4,0,0,0,0,0,4,0,6,0,7,4,0,0,0,0,0,0,9,0,14,4,0,3,0,0,0,0,26,0,8,6,0,3,0,0,0,0,24,3,21,24,0,0,7,0,0,0,60,8,29,35,16,13,5,5,5,0,112,5,21,40,11,33,23,0,9,0,156,13,31,34,23,63,48,3,3,5,230,5,18,14,15,57,58,9,23,3,196,9,10,8,6,24,30,9,13,0,101,4,0,0,0,19,19,8,12,0,57,0,0,0,0,4,13,5,5,0,33,0,0,0,0,5,16,3,11,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7,41,164,168,81,226,222,48,88,19,1055,3,4,3,0,0,0,0,0,0,16
21004,0,3,0,3,0,5,0,0,0,18,92,574,257,107,161,105,30,43,13,1376,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,9,0,13,3,0,0,0,0,0,0,25,0,6,9,0,0,5,5,0,0,25,6,12,15,4,3,6,0,0,0,37,0,8,19,3,9,5,0,0,0,44,5,7,6,10,16,22,3,0,0,67,3,9,4,7,12,25,7,16,0,86,0,0,3,0,13,14,4,12,0,46,0,0,3,0,5,10,6,13,0,39,0,0,0,0,7,7,0,7,0,25,0,0,0,0,3,4,3,14,0,30,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,30,67,72,31,59,98,30,73,3,464,3,14,0,0,0,0,0,0,0,18
21005,9,22,9,3,8,6,0,0,18,73,564,2234,1227,503,1243,867,191,300,104,7234,12,15,3,3,10,5,6,3,3,59,6,33,14,4,0,3,0,0,0,63,14,108,35,6,5,4,0,0,0,180,21,149,63,9,15,9,5,3,10,278,18,127,126,35,9,20,5,5,8,363,39,163,288,82,73,36,11,23,22,720,50,156,300,174,402,193,30,39,31,1369,95,175,264,274,1037,647,117,118,56,2788,85,105,150,150,976,874,244,277,45,2902,44,42,53,56,384,477,208,334,28,1634,27,21,34,28,206,307,118,265,12,1014,14,20,13,8,88,133,60,196,7,538,21,12,7,15,71,115,96,195,6,539,5,3,0,0,5,15,14,30,0,78,4,8,0,4,11,20,4,44,0,93,9,4,3,8,9,14,14,5,35,93,459,1149,1344,856,3301,2882,913,1538,270,12711,20,31,12,10,7,10,0,0,12,89
21101,0,11,11,0,4,6,6,5,8,51,391,2376,994,401,1076,903,257,328,59,6795,4,8,0,4,4,0,0,8,0,32,3,46,3,6,0,0,0,0,0,53,7,82,13,3,0,0,0,0,0,113,17,66,45,3,4,4,0,0,0,143,12,64,43,5,3,3,0,0,4,132,14,57,112,53,47,21,3,5,6,318,21,62,100,104,242,87,11,18,10,651,39,36,83,109,665,308,54,36,15,1347,28,39,45,64,515,449,101,100,18,1352,13,17,20,29,209,238,72,100,9,705,18,3,8,13,95,163,51,93,4,448,9,6,7,3,41,66,39,70,3,243,7,3,0,3,22,51,12,74,0,174,0,0,0,0,4,6,0,5,0,18,0,3,0,4,4,3,0,8,0,21,0,4,0,0,4,20,0,6,21,53,179,505,480,398,1858,1431,363,510,87,5808,7,19,5,3,0,4,0,4,4,40
21102,0,5,0,0,0,0,0,0,0,4,14,99,35,16,24,35,3,8,0,245,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,0,3,3,0,0,0,4,0,14,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,15,6,4,18,5,9,3,72,0,0,0,0,0,0,0,0,0,5
21103,7,9,4,4,4,4,4,5,4,36,474,2106,919,382,681,504,120,191,41,5428,0,10,3,0,0,3,0,0,0,15,0,16,0,0,4,0,0,0,0,21,8,42,5,5,0,0,0,0,6,58,6,25,16,5,0,5,0,0,0,54,3,28,35,7,10,9,0,6,3,86,6,32,62,21,9,8,3,8,5,149,7,25,36,29,99,48,7,9,3,267,9,12,31,46,237,143,27,24,5,539,15,16,17,24,184,202,54,56,4,578,7,9,7,9,73,104,42,47,0,300,0,7,5,3,29,59,31,58,0,195,6,5,3,0,9,20,14,33,0,82,6,3,4,0,9,28,19,39,3,104,0,0,0,0,4,0,9,11,0,23,0,0,0,0,0,0,5,3,0,8,0,0,3,0,5,0,0,4,7,22,72,236,218,147,664,619,207,293,37,2501,8,12,0,0,3,0,0,5,5,33
21104,0,0,0,0,3,0,0,0,6,16,212,1058,487,175,407,313,68,92,38,2838,0,0,0,0,0,0,0,0,0,6,5,20,4,0,0,0,0,0,0,28,0,21,0,0,0,0,0,0,0,30,5,28,20,5,0,0,0,3,0,55,3,25,27,4,0,0,0,0,0,63,3,22,44,15,6,6,0,3,0,99,6,16,56,19,44,29,3,0,0,175,10,14,36,40,86,74,4,5,0,265,9,11,17,25,69,47,11,9,0,204,3,6,9,4,21,18,10,14,0,76,0,0,0,0,12,9,3,14,0,40,0,3,4,0,7,0,0,3,0,21,0,0,0,0,0,3,0,0,0,18,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,11,47,166,211,108,255,204,32,65,13,1103,0,7,0,0,0,0,0,0,5,14
21105,0,13,11,4,3,6,0,0,9,50,323,1780,794,355,507,371,95,137,45,4408,0,3,0,0,0,0,0,0,0,5,4,21,0,0,0,0,0,0,0,29,6,37,5,0,0,0,0,0,0,55,7,31,11,0,6,0,0,3,0,52,0,22,24,3,0,8,0,3,4,59,9,37,35,21,14,8,0,5,3,131,4,28,51,25,88,38,14,10,0,254,18,24,34,30,193,106,25,33,0,461,22,7,18,23,155,143,31,54,5,455,10,8,8,8,90,110,38,80,3,352,7,0,4,3,32,45,34,74,0,208,8,4,0,0,11,18,17,36,0,92,10,3,0,0,11,25,12,32,0,94,0,4,0,0,3,8,3,0,0,21,0,0,0,0,0,0,6,0,0,8,0,0,4,0,8,4,0,4,9,28,93,230,188,113,621,506,181,346,27,2308,16,20,4,0,0,3,0,3,5,50
21201,0,6,0,0,8,0,4,0,11,32,188,1314,566,242,469,289,84,130,37,3323,0,0,0,0,0,0,0,3,0,13,3,22,4,0,0,0,0,0,0,30,3,23,7,0,0,0,0,0,0,30,3,23,10,6,6,4,0,0,0,47,0,14,29,5,4,8,0,0,0,72,8,19,37,13,19,15,3,8,0,120,4,25,39,32,51,28,11,14,4,211,15,15,24,19,100,106,15,26,11,342,7,16,21,25,106,157,50,88,6,472,14,4,11,10,47,88,43,83,4,285,6,3,7,10,27,61,25,93,0,226,0,0,3,4,7,20,16,61,0,110,5,0,0,0,13,19,9,52,0,100,0,0,0,0,0,3,3,9,0,25,3,0,0,0,0,8,5,8,0,21,0,0,0,0,5,5,3,5,7,22,83,178,196,117,384,510,181,440,44,2140,7,12,4,0,0,4,0,3,0,35
21202,8,22,15,0,6,3,0,0,8,59,492,2310,1032,387,812,503,143,203,66,5957,0,5,0,0,0,0,0,0,0,6,0,34,0,0,0,0,0,0,0,34,0,50,7,0,0,0,0,0,0,65,9,52,21,5,4,8,0,0,0,96,4,42,40,9,11,5,0,0,0,114,3,30,67,16,26,9,0,10,0,163,12,34,51,44,109,48,7,14,6,320,11,24,40,52,258,148,24,47,11,613,19,19,33,24,188,160,51,52,5,555,13,6,8,10,44,84,49,58,8,285,0,6,5,6,18,47,13,46,3,144,4,0,0,5,9,16,13,28,3,82,7,0,6,0,9,16,4,29,4,77,0,0,0,0,0,0,3,4,0,5,0,6,0,0,3,4,0,11,0,15,0,0,0,3,7,5,3,0,12,24,84,293,274,171,693,551,166,308,64,2608,8,25,5,0,0,4,0,0,0,47
21203,0,11,4,0,7,3,0,0,10,39,243,1686,773,320,614,316,80,153,49,4249,0,0,0,0,0,4,0,0,5,12,0,28,3,0,0,0,0,0,0,36,5,47,10,0,0,5,0,0,0,57,5,30,21,4,0,0,0,9,0,74,6,34,42,9,4,13,3,0,3,110,12,48,68,20,24,23,5,6,4,218,10,35,46,46,67,52,8,18,9,293,8,24,72,54,126,123,24,43,19,500,11,33,53,25,104,154,58,97,4,533,7,17,14,18,55,111,28,85,8,334,5,8,6,7,25,69,32,85,3,246,0,3,0,8,0,19,13,58,0,104,5,0,4,3,9,20,12,34,0,95,4,0,0,0,3,0,6,7,4,20,0,0,0,0,0,3,5,7,0,15,0,5,0,4,3,10,0,0,6,30,86,299,341,198,439,605,200,447,67,2680,6,19,10,0,9,6,0,0,0,46
21204,0,14,11,4,12,12,0,0,30,80,445,2180,1263,609,1965,1690,424,559,140,9263,10,10,12,0,14,9,3,0,0,63,12,73,10,0,5,0,0,0,0,105,16,104,36,9,8,9,0,6,3,187,11,164,66,18,17,12,3,0,5,299,15,138,176,31,40,22,4,3,8,436,41,172,322,111,121,69,9,23,15,868,53,146,348,257,725,317,40,60,36,1982,100,197,349,375,2130,1229,220,168,63,4840,94,133,238,270,1815,1437,446,406,37,4874,57,72,79,82,674,747,299,442,26,2480,20,24,31,37,258,352,195,378,27,1339,21,11,9,16,112,157,108,296,9,740,25,5,13,9,74,154,87,294,6,670,6,6,0,0,6,13,21,22,0,77,0,0,3,0,12,12,7,29,0,71,5,11,8,4,28,26,8,15,46,149,476,1265,1704,1239,6038,4577,1449,2148,278,19180,17,43,17,7,13,10,0,4,10,116
21205,9,10,5,3,10,14,3,7,19,81,496,2576,1293,553,1553,1388,350,537,102,8853,10,5,0,0,0,4,5,0,3,25,11,62,7,0,0,0,0,0,0,83,15,89,22,3,0,0,0,0,0,125,11,78,38,12,0,0,0,6,0,148,14,73,79,16,6,11,0,4,5,201,26,78,121,42,33,17,0,3,7,329,30,70,120,90,181,81,14,19,15,610,34,60,124,91,402,275,54,35,23,1100,37,63,76,91,394,322,72,66,15,1135,18,17,34,47,185,199,64,77,8,643,17,18,6,15,107,139,50,62,8,422,7,0,9,7,56,70,31,48,0,222,5,5,3,9,22,50,30,37,0,160,0,0,5,0,0,9,0,18,0,39,3,3,0,0,3,3,0,11,4,29,0,0,7,3,16,9,0,4,16,51,223,603,645,417,1422,1193,332,380,110,5326,12,15,7,4,0,0,0,3,6,49
21301,0,10,8,0,6,3,0,0,17,44,383,2033,1063,410,863,681,169,231,94,5920,3,5,4,3,4,5,0,3,0,27,8,32,0,0,0,0,0,0,7,47,9,61,21,3,0,5,0,0,0,106,7,72,43,9,8,8,0,0,3,161,11,105,111,20,17,21,0,3,8,299,19,109,184,60,45,30,6,16,10,476,33,103,204,95,241,131,14,32,16,866,66,111,207,172,692,426,74,86,45,1886,48,75,143,113,548,633,168,220,28,1975,32,35,41,45,264,333,116,224,8,1109,21,7,28,13,113,208,102,215,9,724,16,7,11,7,37,80,49,179,4,390,8,7,0,10,29,48,37,154,8,314,0,0,6,3,0,4,8,16,0,37,0,0,5,0,5,4,5,9,0,36,0,5,7,0,17,17,0,9,20,73,305,745,1018,558,2030,1960,586,1160,173,8529,10,34,11,0,8,11,3,0,0,74
21302,0,11,0,0,3,3,0,0,0,24,210,941,452,199,422,377,80,131,30,2841,0,3,0,0,4,3,0,4,0,17,0,20,0,0,4,0,0,0,0,28,6,48,3,3,0,6,0,0,0,72,4,39,20,0,0,3,0,0,0,76,6,37,35,3,8,9,0,0,4,89,8,52,68,24,33,17,0,4,4,220,22,33,73,52,153,63,8,14,9,424,21,44,78,88,373,235,42,41,19,937,34,39,48,56,346,325,98,111,14,1071,19,12,22,26,149,184,69,137,11,633,10,3,13,8,94,115,48,128,6,426,15,4,0,9,53,60,41,114,6,298,16,4,10,12,56,82,77,174,9,425,3,0,0,3,4,13,15,30,0,74,0,4,0,0,9,7,0,22,0,39,4,3,3,0,0,7,4,9,10,36,166,335,387,302,1284,1120,402,781,87,4858,0,7,6,0,0,0,0,0,5,25
21303,4,12,3,4,5,0,0,3,6,37,579,1864,908,389,696,403,65,169,50,5125,0,3,0,0,4,0,0,0,0,11,5,18,0,0,0,0,0,0,0,22,8,42,7,0,0,0,0,0,0,64,4,42,13,4,5,0,0,0,0,75,4,46,52,15,4,3,3,0,0,130,9,58,86,23,17,10,0,5,8,211,20,47,83,59,108,44,10,6,14,384,18,48,73,66,306,134,22,29,9,710,16,23,46,43,224,169,67,66,12,666,15,9,11,18,104,109,53,71,3,405,5,12,5,9,44,64,34,76,5,254,3,0,6,0,23,38,20,47,0,139,0,4,0,0,12,37,15,58,0,129,0,0,0,0,0,3,0,12,0,20,0,0,0,0,3,8,0,13,0,30,0,0,0,0,7,5,0,0,8,28,111,361,400,235,857,625,231,391,69,3284,6,14,0,3,0,3,0,0,4,30
21304,0,11,9,0,5,4,0,0,10,44,361,1991,916,327,611,454,127,156,63,5003,4,4,0,0,3,6,0,4,4,26,5,22,7,0,0,0,0,0,0,39,6,40,13,5,0,4,3,0,0,77,6,47,22,4,0,8,0,5,5,98,3,62,66,6,13,12,0,4,0,167,10,58,89,31,29,25,4,12,7,250,14,61,93,69,107,61,13,24,12,463,31,51,100,78,256,195,33,42,11,787,20,32,70,58,244,263,98,113,20,929,7,13,34,31,99,175,85,129,14,582,7,9,18,8,35,88,31,151,3,356,4,3,3,4,17,38,20,75,5,162,0,0,5,0,12,33,10,66,7,132,0,0,3,0,0,9,5,16,3,31,0,0,0,0,4,9,3,13,4,33,0,3,3,0,9,3,4,7,21,50,130,408,513,305,828,917,313,654,109,4188,6,33,5,0,0,3,0,0,3,61
21305,9,13,9,7,7,13,0,3,20,72,616,3032,1470,583,1237,901,209,398,107,8565,11,9,13,3,4,0,0,7,4,59,4,29,10,0,0,0,0,0,3,62,16,91,21,15,0,3,0,0,9,157,25,106,58,20,11,11,0,3,10,248,15,118,119,35,28,29,3,4,5,361,34,163,257,81,66,51,11,11,23,698,43,179,317,195,430,192,28,33,29,1439,89,207,354,321,1249,732,126,108,47,3233,107,142,246,246,1190,1026,275,305,57,3598,49,71,97,124,553,642,248,346,36,2176,41,25,42,48,254,403,187,383,16,1394,31,18,20,12,102,178,88,274,5,729,17,9,13,8,59,114,85,275,6,590,0,0,3,0,11,9,3,25,0,58,0,0,4,0,10,14,4,30,6,67,6,3,12,4,31,27,4,11,45,135,490,1175,1593,1116,4002,3441,1062,1825,309,15009,19,38,4,0,9,6,0,0,6,83
21401,7,12,5,7,3,4,3,0,5,55,422,2019,938,424,775,539,138,190,57,5499,3,3,0,0,5,0,0,0,0,15,5,26,3,0,0,0,0,0,0,42,6,39,0,4,0,0,0,0,0,50,0,35,21,3,0,0,0,4,0,66,9,29,25,9,9,0,0,0,0,86,8,31,45,13,13,5,0,8,4,131,18,19,50,36,102,41,5,18,6,300,17,32,46,53,248,138,22,23,13,599,10,16,12,26,166,160,54,68,6,512,3,4,5,10,76,91,30,55,7,300,8,3,9,10,24,63,36,56,3,209,5,3,0,0,10,22,6,63,0,110,8,0,4,0,15,35,16,68,0,141,0,0,0,0,3,0,8,9,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,11,7,28,103,246,225,173,682,574,175,372,50,2599,8,16,3,0,0,3,0,8,4,38
21402,10,8,12,8,6,3,5,0,10,58,486,2492,1206,518,779,519,118,274,86,6478,0,0,0,0,0,3,0,0,0,9,3,41,0,0,0,0,0,0,0,48,10,49,7,0,0,0,0,0,0,68,9,54,13,5,0,0,0,0,3,80,3,31,26,3,8,0,0,0,0,65,7,25,49,16,12,3,4,0,6,128,8,32,37,29,53,18,0,6,4,184,14,25,30,42,127,93,19,19,3,362,16,19,11,14,121,111,39,54,3,385,0,9,5,11,40,65,31,56,3,214,11,4,10,4,19,42,17,55,0,162,3,0,6,4,7,31,33,62,3,151,10,9,0,4,29,27,26,71,5,180,0,0,6,0,0,0,0,3,0,11,0,0,0,0,0,3,0,7,0,17,0,4,4,0,10,4,4,5,7,35,89,300,199,127,419,415,179,330,37,2090,12,29,5,0,0,8,0,6,4,66
21501,3,8,5,0,0,0,0,5,5,20,138,609,286,180,372,243,62,96,35,2017,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,12,0,15,4,0,0,0,0,3,0,18,0,19,8,0,0,3,0,0,3,26,4,10,7,6,0,0,0,7,0,38,3,23,19,9,15,0,0,3,0,82,6,16,30,12,31,33,4,18,0,151,7,9,27,16,91,88,17,25,0,291,18,3,8,19,90,113,27,61,6,342,7,7,0,13,33,69,28,93,0,262,12,0,3,6,20,38,20,76,9,186,3,0,0,4,12,29,4,49,0,105,13,6,9,4,13,18,6,60,5,116,0,0,0,0,6,4,0,11,0,26,0,0,0,0,0,0,0,12,0,19,0,3,0,0,0,3,0,4,3,25,77,126,116,91,311,406,119,425,32,1709,3,13,9,0,8,0,0,0,0,33
21502,4,8,7,4,3,0,0,0,3,30,146,792,410,214,446,243,59,80,51,2434,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,21,0,13,6,5,0,4,0,0,0,25,0,18,13,0,4,3,0,0,0,44,7,12,25,7,8,11,0,4,0,79,10,9,28,20,42,35,7,14,3,173,9,12,14,18,122,107,24,23,5,332,10,3,7,20,77,108,32,57,9,329,4,6,4,9,34,57,28,45,3,188,5,6,0,4,12,24,11,59,6,132,3,0,0,0,9,14,8,48,0,85,0,0,6,0,9,10,5,43,0,71,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,9,0,3,6,18,57,98,96,86,321,381,120,312,38,1505,5,13,0,7,0,0,0,6,0,27
21503,0,0,5,0,4,0,0,4,0,10,75,368,212,109,213,167,44,86,18,1286,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,0,14,4,0,0,0,0,4,0,22,0,6,0,0,3,0,0,5,3,16,0,18,8,3,3,3,0,0,0,33,0,12,21,3,9,3,0,11,0,61,8,13,17,11,32,23,5,3,0,112,3,9,15,11,64,69,18,23,0,230,6,11,9,7,45,96,39,49,9,260,4,3,3,4,19,35,30,37,3,151,4,3,0,0,8,22,7,32,0,83,4,3,0,0,4,8,4,27,0,47,0,0,0,0,3,4,4,15,0,30,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,0,3,0,15,0,0,0,0,0,3,0,4,4,13,38,93,87,48,196,269,104,217,25,1078,5,17,6,0,4,5,0,0,0,33
21601,0,0,5,0,0,0,0,0,3,9,112,531,269,118,264,160,38,61,32,1582,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,7,0,10,3,0,0,0,0,0,0,16,0,11,8,0,0,0,0,4,0,29,0,6,4,0,0,0,0,0,0,19,0,18,18,9,3,5,4,3,0,63,8,12,9,11,20,22,5,7,0,90,8,6,9,13,50,39,9,19,0,162,11,7,14,11,46,78,37,46,6,254,11,0,6,4,24,48,25,48,0,153,4,0,3,6,16,34,27,45,0,130,8,0,0,0,7,20,20,26,4,75,0,0,0,0,4,6,10,30,0,54,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,3,0,3,3,19,55,79,76,54,173,252,130,240,19,1086,5,8,0,0,0,0,0,0,0,17
21602,0,0,0,0,0,0,0,0,0,6,65,328,151,92,164,98,18,43,20,983,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,5,0,4,0,0,0,0,0,11,0,6,5,0,0,0,0,3,0,14,3,6,4,0,0,0,0,4,0,17,4,13,19,4,4,5,0,0,0,48,4,4,10,10,14,11,3,3,0,63,11,4,5,6,32,27,7,8,7,104,4,6,7,9,39,56,23,36,8,185,0,0,0,4,17,37,24,46,0,138,3,3,0,0,12,27,9,28,0,80,0,6,0,0,0,7,11,32,0,49,3,0,0,0,7,3,11,23,0,47,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,3,3,14,36,49,58,43,125,180,81,196,17,792,0,6,3,0,0,0,0,4,0,15
