POW_SA3_CODE_2021,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
21002,0,4,0,0,10,4,9,0,0,11,0,5,0,0,5,0,3,0,0,3,0,0,0,0,9,3,6,0,0,8,3,0,0,0,3,0,3,0,0,5,4,6,0,0,7,3,9,0,0,12,9,3,0,0,7,0,3,0,0,3,0,0,0,0,4,25,52,3,3,92,116,560,74,20,762,382,382,51,20,827,439,216,46,15,709,396,221,35,17,664,399,295,40,16,752,483,313,31,10,836,464,352,21,8,852,544,325,39,10,917,396,317,60,15,781,263,278,32,10,584,106,176,20,0,303,50,99,9,5,167,36,56,0,5,102,4072,3587,454,153,8268,3,6,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,12,6,5,0,0,5,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,6,0,0,7,0,0,0,0,0
21003,0,0,0,0,3,0,3,0,0,3,7,13,0,0,21,0,10,5,0,19,3,6,4,0,12,6,4,0,0,10,3,6,4,0,10,5,10,0,0,18,8,5,0,0,21,6,12,0,0,19,5,3,0,0,7,0,4,0,0,5,0,4,0,0,4,49,86,21,0,158,94,478,43,6,621,532,842,59,38,1470,1103,668,73,51,1899,1219,674,119,34,2043,1111,678,95,36,1926,1001,638,50,29,1717,1021,594,56,26,1697,1022,589,52,28,1690,871,505,68,9,1452,563,399,69,15,1039,188,196,34,10,426,48,98,8,0,154,27,33,4,0,63,8792,6392,735,280,16203,0,0,0,0,3,0,4,0,3,6,7,8,0,0,18,4,4,0,0,16,5,6,0,0,14,13,8,0,3,18,3,3,0,0,12,6,3,0,0,16,8,6,0,3,17,5,3,0,0,11,0,0,0,0,3,3,0,0,0,3
21004,0,17,0,0,20,3,9,0,0,16,3,9,4,0,15,7,4,0,0,6,3,0,0,0,9,4,0,0,0,7,6,6,0,0,6,5,8,0,0,11,0,11,0,0,9,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,20,76,7,0,110,120,671,82,5,891,449,577,70,20,1115,660,317,70,26,1080,662,357,86,15,1119,552,412,49,20,1033,535,342,39,9,928,543,351,29,12,940,528,361,43,18,950,449,326,44,14,839,276,308,33,11,626,118,174,23,0,311,32,74,7,0,117,19,31,0,0,51,4938,4312,581,150,9989,0,10,0,0,9,0,0,0,0,4,3,4,0,0,9,3,4,0,0,6,0,0,0,0,5,0,0,0,0,3,3,3,0,0,4,3,4,0,0,5,4,4,0,0,3,0,8,0,0,8,0,0,0,0,4,0,0,0,0,0
21005,0,26,4,0,32,25,36,0,6,64,14,33,8,4,53,17,30,8,0,58,25,34,5,5,67,36,35,5,0,79,44,61,13,0,125,49,57,11,0,127,45,42,16,4,110,28,39,9,8,79,19,25,6,3,50,3,14,6,4,25,4,13,0,6,22,314,445,99,29,891,580,2573,308,94,3554,3513,3653,427,226,7822,6778,2850,428,331,10388,7539,2830,623,317,11309,7886,2990,480,278,11635,6788,2565,358,199,9906,6659,2334,312,182,9496,6616,2193,375,121,9303,5579,1961,349,105,7995,3401,1430,273,67,5177,1204,664,126,32,2028,244,270,48,11,577,75,112,14,3,206,56862,26436,4117,1972,89388,3,10,0,5,19,25,17,0,14,58,35,16,4,10,64,40,14,4,12,71,43,22,6,10,82,39,17,5,3,55,40,24,0,0,66,40,19,4,6,67,34,13,4,3,52,17,14,8,4,43,7,9,0,0,17,3,0,0,4,3
21101,7,34,8,0,47,16,34,10,0,60,22,25,5,0,53,13,33,4,3,49,22,18,0,0,48,20,29,6,3,54,20,25,9,0,62,23,25,3,0,51,29,29,9,0,68,26,29,12,0,65,9,21,8,0,35,0,9,5,0,19,3,13,6,4,24,216,322,88,15,635,483,2963,369,41,3851,2939,3119,324,114,6494,4962,1858,268,141,7232,5010,1850,392,135,7385,5239,2091,330,103,7760,5068,1998,184,102,7356,5338,2094,200,80,7710,5260,2147,235,85,7727,4706,1992,218,82,6994,2933,1867,236,51,5085,1070,1090,116,25,2303,260,477,35,7,777,94,205,25,8,332,43368,23738,2920,973,71009,0,9,4,0,19,12,15,5,0,30,29,6,4,5,45,33,16,0,4,54,26,10,3,0,40,29,19,0,3,54,24,15,0,0,41,36,6,0,3,49,26,16,0,3,49,26,15,0,0,41,6,8,0,0,16,0,8,0,0,11
21102,0,5,6,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,3,0,0,0,5,0,4,0,0,4,0,4,0,0,0,3,5,0,0,5,3,3,0,0,7,0,6,0,0,8,0,3,0,0,8,0,0,0,0,10,0,4,0,0,8,18,47,3,0,66,31,209,65,3,309,151,250,37,4,442,226,160,19,5,410,206,160,35,16,416,223,183,25,9,448,242,197,12,4,449,315,236,20,8,575,365,258,20,10,652,311,264,21,9,597,190,245,19,3,459,92,144,14,0,251,26,81,3,0,115,20,61,0,3,81,2400,2452,288,66,5212,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103,11,20,5,0,36,13,30,9,0,52,15,23,3,0,45,18,18,0,0,35,18,18,3,0,42,17,25,5,5,43,22,19,0,3,41,25,24,4,6,49,16,25,4,0,41,7,17,7,4,38,6,18,0,0,31,6,11,0,0,15,0,14,6,0,15,159,245,58,16,475,324,2457,335,34,3148,2019,2629,315,60,5020,3005,1364,231,105,4710,2922,1387,280,88,4685,2816,1559,214,74,4668,2785,1499,118,58,4455,3067,1444,122,40,4669,2958,1483,167,61,4675,2657,1439,168,32,4290,1745,1250,201,33,3227,621,761,85,9,1474,171,320,41,11,547,54,170,19,8,251,25135,17771,2295,610,45813,0,12,0,0,19,16,16,3,0,35,16,6,0,4,23,17,0,0,3,22,20,10,0,0,29,17,12,4,5,33,24,10,0,4,32,20,14,0,0,34,21,15,0,0,38,16,17,0,0,26,4,9,3,0,12,7,0,0,0,3
21104,0,12,3,0,11,4,23,0,0,36,9,13,0,0,27,10,14,3,0,28,10,11,0,0,20,3,10,0,0,16,13,14,7,0,32,5,16,0,0,30,15,15,0,0,31,3,19,10,0,28,3,8,5,0,13,0,9,0,0,8,3,3,0,0,9,81,160,35,6,279,100,1138,146,18,1401,808,1346,134,33,2319,1492,711,102,60,2366,1596,727,147,52,2528,1681,904,114,46,2744,1581,863,66,39,2549,1673,908,88,17,2691,1595,979,71,45,2683,1395,902,79,19,2392,812,712,84,9,1618,338,471,55,10,879,89,243,21,9,367,29,109,11,4,155,13188,10008,1126,356,24674,0,3,3,0,9,3,0,0,0,10,10,3,0,0,17,9,0,0,0,15,12,3,0,0,15,13,4,0,5,18,14,4,0,0,15,14,5,0,0,22,11,8,3,3,22,11,3,0,0,19,0,3,4,0,4,3,0,0,0,3
21105,6,48,13,0,66,8,44,9,0,64,14,21,7,0,48,16,26,0,0,41,14,33,7,0,58,5,30,4,3,36,19,36,5,0,60,14,34,6,0,59,18,27,5,3,55,13,24,7,5,46,11,18,6,0,29,5,19,0,3,30,5,7,5,0,19,152,369,70,22,612,511,2595,477,52,3633,1828,2139,314,94,4373,2413,1266,240,83,4003,2490,1406,290,77,4267,2283,1668,217,63,4233,2383,1670,159,61,4275,2693,1643,186,69,4593,2722,1672,214,64,4667,2280,1696,226,54,4258,1570,1513,190,40,3310,618,888,108,20,1630,217,447,53,14,728,69,215,28,11,315,22082,18816,2702,697,44304,7,21,0,0,27,10,13,3,3,29,17,6,0,6,25,16,7,3,0,28,20,7,0,0,29,12,12,0,5,26,12,8,0,0,28,20,11,3,0,33,19,8,0,3,34,11,0,0,0,19,5,0,0,0,6,3,4,0,4,9
21201,4,29,12,5,46,12,23,3,0,38,7,20,3,0,30,6,12,3,0,16,6,14,3,3,27,10,14,0,0,23,15,24,0,0,39,9,18,3,0,31,9,17,5,0,33,4,18,0,0,22,0,15,3,0,16,0,7,3,0,7,4,11,0,0,15,93,205,47,5,357,398,1919,237,38,2588,1552,1318,161,84,3117,2232,980,157,98,3469,2200,1126,230,64,3618,2074,1215,144,54,3482,1904,987,113,48,3050,1860,1052,88,48,3046,1776,974,103,51,2902,1399,867,99,45,2406,951,748,101,26,1820,357,439,52,13,860,103,218,27,10,356,66,121,16,9,211,16867,11954,1516,597,30932,3,14,3,0,19,15,5,0,5,26,15,9,0,4,22,17,4,0,0,21,21,3,0,0,28,10,4,0,0,18,9,6,0,4,20,9,9,0,0,19,14,9,0,0,22,9,6,0,0,16,0,4,0,0,7,0,0,0,0,0
21202,3,23,7,0,30,7,41,7,0,51,17,19,7,0,42,13,16,3,0,39,15,25,5,0,50,17,30,5,4,53,11,12,5,0,34,20,33,14,3,68,12,19,7,0,39,12,22,10,0,45,9,15,0,0,28,6,5,0,0,15,3,9,3,0,14,136,287,69,14,507,340,2555,324,41,3256,1927,2634,313,92,4960,3096,1489,264,128,4974,3066,1569,294,108,5041,3034,1871,220,102,5229,2710,1617,149,71,4547,2781,1590,124,52,4553,2770,1502,167,56,4495,2186,1309,145,46,3680,1465,1070,120,35,2682,527,550,67,16,1157,105,216,20,11,354,41,118,14,13,178,24040,18082,2212,771,45106,3,15,0,0,14,15,13,0,4,29,15,10,0,0,24,15,12,8,0,28,13,9,0,0,29,16,8,0,0,29,16,10,0,0,28,20,5,5,0,32,16,9,0,3,26,9,13,4,4,32,8,3,0,0,13,0,0,0,0,0
21203,0,24,5,0,31,10,23,7,0,34,4,14,0,0,23,8,13,0,0,13,7,17,3,0,21,9,24,3,4,41,8,22,8,0,43,18,27,4,0,56,14,16,7,0,33,6,12,9,0,31,0,15,4,0,26,3,0,0,0,4,0,3,0,3,9,93,203,53,11,365,335,2310,183,29,2860,1550,2048,193,98,3893,2477,1353,190,131,4151,2520,1590,245,83,4441,2686,1822,215,93,4815,2291,1478,110,72,3950,1996,1217,120,46,3373,1840,1047,96,43,3028,1334,898,117,34,2378,883,747,85,29,1745,315,396,42,16,781,66,156,16,3,239,20,67,13,13,100,18309,15130,1624,692,35755,6,20,0,0,20,11,8,0,4,26,12,3,0,6,25,14,14,3,8,37,9,11,0,5,31,14,14,0,0,25,14,9,0,0,21,20,11,3,0,29,12,9,0,0,24,6,3,0,0,13,5,5,0,0,4,0,0,0,0,0
21204,3,35,0,0,50,27,52,3,3,92,30,52,7,0,93,41,46,11,0,101,25,38,12,7,79,46,44,15,0,110,51,49,14,0,109,61,60,12,6,137,62,43,9,11,122,61,71,8,0,139,32,37,8,0,70,5,22,4,0,32,6,13,3,5,29,444,567,115,24,1153,788,2532,245,82,3649,4992,4374,363,285,10006,9520,3541,422,367,13856,10121,3323,616,341,14405,10325,3435,476,264,14505,9842,2998,327,204,13375,10452,2970,292,188,13902,10168,2790,359,180,13493,9039,2571,373,146,12135,5901,2309,335,91,8629,2200,1324,178,44,3749,512,602,73,16,1201,139,272,25,25,456,83995,33043,4083,2238,123364,3,24,0,4,31,29,30,0,7,68,56,18,3,12,82,66,24,4,8,104,82,26,8,7,116,78,20,0,14,102,61,22,5,9,100,86,22,5,11,124,60,13,0,4,77,32,14,3,5,49,13,6,0,0,24,5,9,0,0,7
21205,3,17,12,0,35,14,39,6,0,63,33,55,10,0,99,34,42,8,4,92,40,50,7,0,103,43,42,9,3,97,61,36,14,0,108,52,55,15,0,117,34,55,13,0,100,38,40,9,6,91,16,22,7,0,54,3,21,0,0,25,6,22,4,3,39,382,502,119,22,1028,337,2916,344,47,3647,3887,5504,574,218,10183,8451,3862,483,280,13071,9255,3395,792,270,13710,9585,3709,659,233,14186,8957,3359,307,153,12780,8850,3084,298,122,12362,8339,3016,296,125,11774,6730,2743,334,88,9897,4243,2347,313,85,6983,1566,1478,176,28,3249,394,706,71,27,1199,121,322,31,26,498,70719,36436,4685,1703,113545,0,10,5,4,21,13,26,4,5,46,39,20,0,9,59,54,20,8,3,78,53,24,3,8,85,48,19,0,3,80,58,24,5,5,84,38,21,5,3,70,31,23,4,0,59,45,18,0,0,58,11,6,0,3,22,3,6,0,0,15
21301,0,29,4,0,35,18,28,0,0,45,24,32,9,0,61,14,30,11,0,61,22,24,8,0,54,31,34,4,0,66,28,38,10,0,81,33,35,11,3,79,26,33,3,0,64,27,39,15,0,77,13,26,4,0,39,3,10,0,3,19,0,12,8,0,15,235,369,78,10,691,369,2272,287,65,2992,2268,2856,271,190,5583,4643,2275,333,236,7481,5166,2312,444,211,8124,5008,2276,316,171,7766,4527,1969,175,115,6785,4618,1901,181,108,6810,4211,1746,186,94,6243,3537,1534,225,72,5370,2355,1310,211,67,3939,817,643,123,20,1607,167,256,36,8,464,42,106,10,5,169,37724,21444,2798,1371,63334,0,14,4,3,22,13,16,0,7,42,26,8,0,8,41,24,10,0,3,36,28,19,0,5,52,26,15,0,7,42,28,14,0,7,43,42,16,0,9,53,34,16,0,0,50,18,10,0,0,27,7,4,0,0,13,0,0,0,0,0
21302,4,14,3,0,20,0,14,0,0,16,3,11,0,0,17,11,7,4,0,21,7,8,3,0,24,9,3,4,0,16,12,17,0,0,35,12,11,6,0,21,13,19,0,0,33,8,13,3,0,26,6,9,4,0,14,3,11,0,0,14,0,5,0,0,8,86,143,40,10,284,196,1209,182,24,1606,1213,1467,183,76,2937,2467,1116,122,94,3800,2844,1012,210,109,4165,2950,1136,178,71,4330,2654,994,107,58,3811,2716,911,103,48,3783,2609,876,115,51,3655,2176,873,110,30,3188,1378,743,108,14,2249,489,407,61,6,966,102,169,11,0,288,34,79,4,7,124,21823,10989,1496,599,34903,0,4,0,0,10,8,15,0,3,21,18,12,0,0,27,9,3,0,5,21,14,11,0,4,30,21,9,0,0,31,18,10,0,0,26,13,6,0,4,24,21,10,0,3,28,6,6,3,0,12,0,3,0,0,9,3,0,0,0,5
21303,0,12,3,0,14,4,21,5,0,32,12,17,3,0,32,7,30,6,0,48,9,8,4,0,23,15,10,7,0,34,13,10,6,3,31,22,22,8,0,52,15,6,0,0,26,13,20,14,0,43,3,6,0,0,18,0,4,0,0,4,0,3,0,0,7,119,180,53,10,365,120,1508,291,37,1953,1313,2808,384,106,4607,2868,1921,276,147,5216,3402,1664,318,97,5483,3137,1555,244,99,5028,2794,1373,142,65,4369,2678,1333,119,57,4180,2492,1250,129,50,3912,2084,1071,137,37,3332,1374,900,131,23,2424,525,438,86,15,1062,127,157,38,5,324,22,64,6,7,101,22943,16019,2288,743,41993,0,11,4,0,18,7,10,3,3,28,20,10,0,4,32,20,16,0,5,36,23,14,6,4,41,15,7,6,0,29,15,8,0,0,27,24,11,0,6,43,22,6,3,0,26,8,9,0,0,20,0,3,0,0,6,0,4,0,0,4
21304,5,43,9,0,55,12,22,6,3,33,7,18,0,4,30,13,24,0,0,37,11,20,0,0,28,18,16,14,3,51,31,18,10,0,61,19,15,6,0,46,20,25,3,0,52,16,23,4,3,48,5,11,5,0,20,4,8,4,0,15,0,8,0,3,10,159,237,60,19,476,452,2527,267,64,3305,1925,2123,243,121,4410,3257,1545,246,147,5184,3445,1745,318,141,5643,3369,1807,237,144,5554,3014,1527,139,83,4762,2804,1397,125,65,4396,2406,1187,133,63,3792,1699,994,136,41,2869,1029,806,99,25,1956,390,412,45,18,858,93,163,24,7,285,16,64,3,9,92,23896,16293,2010,919,43118,5,17,0,3,24,11,11,4,6,32,13,7,0,6,28,27,11,6,5,43,26,16,4,0,45,13,12,0,6,34,10,11,0,3,27,18,3,3,3,28,9,5,3,0,16,11,10,0,0,18,3,3,0,0,8,0,0,0,0,0
21305,14,56,7,0,79,15,34,3,0,59,20,32,5,0,49,14,21,10,3,53,21,34,6,5,69,34,41,11,4,91,34,30,14,0,80,26,35,8,4,69,48,33,11,0,99,19,38,15,4,73,11,10,9,6,22,4,9,0,0,9,3,11,0,8,22,265,392,95,25,777,557,3660,449,67,4729,3362,4302,402,231,8298,6402,3436,424,306,10567,7326,3289,579,318,11512,7856,3788,517,286,12444,6841,2904,355,173,10266,6067,2408,256,143,8873,5390,2049,258,114,7810,4387,1668,258,73,6381,2586,1388,190,57,4216,899,657,82,25,1676,181,254,19,8,470,49,92,16,14,165,51901,29903,3793,1817,87411,3,27,0,8,33,22,22,3,14,63,26,24,0,8,60,48,18,0,14,86,52,21,5,10,87,42,18,0,5,60,36,12,0,6,58,38,14,5,0,58,41,19,0,0,57,26,10,0,0,39,11,4,5,0,21,4,3,0,0,3
21401,9,43,5,0,52,15,27,4,0,51,21,29,5,0,52,14,25,8,7,48,17,25,3,0,49,9,41,6,0,57,18,39,8,0,67,24,32,5,0,61,21,25,9,0,51,13,41,4,0,55,3,14,0,0,16,6,10,4,0,18,5,18,4,0,22,170,358,65,13,603,465,2450,333,48,3295,2124,2365,298,101,4888,3458,1607,320,105,5486,3279,1854,398,114,5642,3266,2027,312,93,5700,3103,1882,174,89,5249,3209,1795,179,67,5252,3279,1773,200,66,5325,2578,1622,199,51,4444,1699,1486,225,35,3446,649,778,113,13,1554,165,335,38,10,547,53,161,17,9,245,27315,20131,2813,803,51065,0,17,4,0,25,5,15,3,4,22,14,4,0,5,26,15,20,0,4,40,18,15,0,6,38,19,16,0,4,39,20,12,0,0,34,31,14,0,0,46,28,11,0,0,41,18,16,6,0,42,4,6,0,0,10,3,3,0,0,8
21402,7,45,13,0,61,8,40,6,0,57,14,19,3,0,45,12,25,6,0,46,0,28,6,0,34,10,28,7,0,42,18,22,4,0,46,17,33,12,0,60,13,23,4,0,42,4,21,9,0,41,8,16,0,0,24,3,22,0,3,28,0,21,9,8,34,119,335,76,22,554,808,3249,574,103,4741,2665,2724,448,140,5985,3230,1599,303,92,5217,2983,1801,400,95,5278,2852,1997,324,98,5272,2986,1971,209,70,5238,3407,2288,254,92,6039,3444,2317,334,81,6177,2879,2140,316,94,5442,1860,2091,287,60,4294,751,1281,151,34,2225,257,715,82,19,1072,118,350,49,21,535,28251,24527,3729,1004,57514,5,13,0,5,20,12,19,3,9,36,26,5,0,3,37,19,11,0,6,29,20,22,0,3,45,12,12,0,3,29,29,13,5,4,45,24,13,4,0,47,20,25,3,0,47,18,21,0,3,41,6,5,4,4,19,0,7,0,0,7
21501,7,24,0,4,26,8,23,4,0,28,3,19,5,0,27,6,19,4,4,31,14,19,4,0,43,6,13,0,0,20,5,11,0,0,19,9,23,7,0,37,12,19,3,0,34,8,16,3,0,31,12,10,3,0,24,0,8,0,0,14,11,19,4,7,38,100,213,50,22,374,357,960,100,39,1452,1245,599,101,49,1993,1750,613,149,44,2558,1617,755,144,48,2564,1343,736,119,38,2226,1422,693,68,30,2221,1588,725,79,36,2426,1815,809,130,41,2794,1787,905,146,42,2887,1393,980,171,39,2582,615,542,89,21,1262,247,304,35,24,611,154,219,21,41,439,15338,8829,1351,492,26014,4,6,0,0,14,6,5,0,5,10,11,0,4,4,13,19,10,0,7,28,5,3,0,0,9,12,3,0,0,16,14,4,0,0,21,9,8,0,0,23,12,6,0,0,14,9,11,0,0,24,4,5,3,0,13,0,0,0,0,4
21502,6,25,0,0,34,3,12,4,0,19,6,23,0,3,30,4,12,0,0,20,8,11,4,0,20,7,12,0,0,20,12,11,4,0,29,7,10,3,0,23,12,11,0,0,24,12,16,0,3,31,3,6,0,4,11,0,0,0,0,0,8,4,0,0,10,85,154,27,12,280,311,989,111,46,1457,1174,716,103,65,2051,1644,684,134,84,2539,1521,742,169,66,2498,1402,752,102,65,2321,1444,670,63,39,2216,1643,640,73,59,2411,1649,661,85,61,2463,1452,646,91,42,2227,1079,690,106,37,1910,435,338,39,16,829,137,172,15,9,337,61,55,10,12,139,13951,7746,1101,611,23408,0,3,0,8,10,9,4,0,4,16,8,4,0,0,18,11,0,0,0,12,15,9,0,0,28,13,0,0,0,18,6,0,0,0,15,12,8,0,3,27,9,18,0,0,26,5,6,0,3,12,6,3,0,0,15,0,4,0,0,4
21503,0,11,0,0,10,5,9,0,0,21,0,7,0,0,11,0,6,0,0,13,3,11,0,0,12,8,5,0,0,13,4,11,0,0,13,0,9,0,0,7,7,6,3,0,21,7,12,0,0,24,0,13,0,0,15,3,0,0,0,8,0,6,4,0,16,45,99,22,3,178,255,544,55,22,876,820,363,55,25,1270,1059,394,97,44,1594,990,474,89,49,1602,972,477,64,39,1547,961,438,33,34,1469,951,407,39,30,1427,1135,485,51,36,1710,1130,554,70,33,1794,920,543,72,30,1571,414,370,54,20,856,127,185,17,18,351,82,105,11,19,227,9835,5341,705,403,16284,0,11,0,0,8,7,4,0,0,7,10,3,0,0,12,10,0,0,0,15,9,6,0,0,14,9,6,0,0,12,8,4,0,0,12,11,9,0,3,15,13,4,0,0,19,0,3,0,3,6,0,0,0,0,7,0,0,0,0,4
21601,3,8,0,0,17,3,13,0,0,19,6,7,0,0,16,7,3,0,0,11,3,8,0,0,14,3,10,3,0,13,6,8,7,0,18,7,11,5,0,25,9,8,3,0,23,6,11,0,0,17,0,4,0,0,10,0,4,0,3,9,0,8,0,0,13,63,111,26,6,199,242,705,128,34,1116,769,399,68,33,1262,901,376,99,37,1411,864,441,88,32,1429,843,521,53,37,1449,891,436,43,23,1387,1112,509,54,41,1717,1119,511,84,41,1747,1078,560,77,32,1749,808,641,99,38,1588,344,345,51,19,763,111,155,21,17,300,62,94,7,21,190,9145,5685,887,406,16115,0,3,4,0,8,5,4,0,0,6,0,0,0,0,3,7,6,0,4,11,11,5,0,0,12,7,0,0,0,7,13,3,0,5,20,10,3,0,0,10,8,4,0,0,13,5,4,0,0,4,0,5,0,0,10,0,3,0,0,4
