POW_SA3_CODE_2021,NG_NNI_Mng,NG_NNI_Pro,NG_NNI_TecTW,NG_NNI_CoPSW,NG_NNI_ClAW,NG_NNI_SWks,NG_NNI_MaOpDv,NG_NNI_Lab,NG_NNI_IDNS,NG_NNI_Tot,NG_1_149_Mng,NG_1_149_Pro,NG_1_149_TecTW,NG_1_149_CoPSW,NG_1_149_ClAW,NG_1_149_SWks,NG_1_149_MaOpDv,NG_1_149_Lab,NG_1_149_IDNS,NG_1_149_Tot,NG_150_299_Mng,NG_150_299_Pro,NG_150_299_TecTW,NG_150_299_CoPSW,NG_150_299_ClAW,NG_150_299_SWks,NG_150_299_MaOpDv,NG_150_299_Lab,NG_150_299_IDNS,NG_150_299_Tot,NG_300_399_Mng,NG_300_399_Pro,NG_300_399_TecTW,NG_300_399_CoPSW,NG_300_399_ClAW,NG_300_399_SWks,NG_300_399_MaOpDv,NG_300_399_Lab,NG_300_399_IDNS,NG_300_399_Tot,NG_400_499_Mng,NG_400_499_Pro,NG_400_499_TecTW,NG_400_499_CoPSW,NG_400_499_ClAW,NG_400_499_SWks,NG_400_499_MaOpDv,NG_400_499_Lab,NG_400_499_IDNS,NG_400_499_Tot,NG_500_649_Mng,NG_500_649_Pro,NG_500_649_TecTW,NG_500_649_CoPSW,NG_500_649_ClAW,NG_500_649_SWks,NG_500_649_MaOpDv,NG_500_649_Lab,NG_500_649_IDNS,NG_500_649_Tot,NG_650_799_Mng,NG_650_799_Pro,NG_650_799_TecTW,NG_650_799_CoPSW,NG_650_799_ClAW,NG_650_799_SWks,NG_650_799_MaOpDv,NG_650_799_Lab,NG_650_799_IDNS,NG_650_799_Tot,NG_800_999_Mng,NG_800_999_Pro,NG_800_999_TecTW,NG_800_999_CoPSW,NG_800_999_ClAW,NG_800_999_SWks,NG_800_999_MaOpDv,NG_800_999_Lab,NG_800_999_IDNS,NG_800_999_Tot,NG_1000_1249_Mng,NG_1000_1249_Pro,NG_1000_1249_TecTW,NG_1000_1249_CoPSW,NG_1000_1249_ClAW,NG_1000_1249_SWks,NG_1000_1249_MaOpDv,NG_1000_1249_Lab,NG_1000_1249_IDNS,NG_1000_1249_Tot,NG_1250_1499_Mng,NG_1250_1499_Pro,NG_1250_1499_TecTW,NG_1250_1499_CoPSW,NG_1250_1499_ClAW,NG_1250_1499_SWks,NG_1250_1499_MaOpDv,NG_1250_1499_Lab,NG_1250_1499_IDNS,NG_1250_1499_Tot,NG_1500_1749_Mng,NG_1500_1749_Pro,NG_1500_1749_TecTW,NG_1500_1749_CoPSW,NG_1500_1749_ClAW,NG_1500_1749_SWks,NG_1500_1749_MaOpDv,NG_1500_1749_Lab,NG_1500_1749_IDNS,NG_1500_1749_Tot,NG_1750_1999_Mng,NG_1750_1999_Pro,NG_1750_1999_TecTW,NG_1750_1999_CoPSW,NG_1750_1999_ClAW,NG_1750_1999_SWks,NG_1750_1999_MaOpDv,NG_1750_1999_Lab,NG_1750_1999_IDNS,NG_1750_1999_Tot,NG_2000_2999_Mng,NG_2000_2999_Pro,NG_2000_2999_TecTW,NG_2000_2999_CoPSW,NG_2000_2999_ClAW,NG_2000_2999_SWks,NG_2000_2999_MaOpDv,NG_2000_2999_Lab,NG_2000_2999_IDNS,NG_2000_2999_Tot,NG_3000_3499_Mng,NG_3000_3499_Pro,NG_3000_3499_TecTW,NG_3000_3499_CoPSW,NG_3000_3499_ClAW,NG_3000_3499_SWks,NG_3000_3499_MaOpDv,NG_3000_3499_Lab,NG_3000_3499_IDNS,NG_3000_3499_Tot,NG_3500mo_Mng,NG_3500mo_Pro,NG_3500mo_TecTW,NG_3500mo_CoPSW,NG_3500mo_ClAW,NG_3500mo_SWks,NG_3500mo_MaOpDv,NG_3500mo_Lab,NG_3500mo_IDNS,NG_3500mo_Tot,NG_PINS_Mng,NG_PINS_Pro,NG_PINS_TecTW,NG_PINS_CoPSW,NG_PINS_ClAW,NG_PINS_SWks,NG_PINS_MaOpDv,NG_PINS_Lab,NG_PINS_IDNS,NG_PINS_Tot,NG_Tot_Mng,NG_Tot_Pro,NG_Tot_TecTW,NG_Tot_CoPSW,NG_Tot_ClAW,NG_Tot_SWks,NG_Tot_MaOpDv,NG_Tot_Lab,NG_Tot_IDNS,NG_Tot_Tot,SG_NNI_Mng,SG_NNI_Pro,SG_NNI_TecTW,SG_NNI_CoPSW,SG_NNI_ClAW,SG_NNI_SWks,SG_NNI_MaOpDv,SG_NNI_Lab,SG_NNI_IDNS,SG_NNI_Tot,SG_1_149_Mng,SG_1_149_Pro,SG_1_149_TecTW,SG_1_149_CoPSW,SG_1_149_ClAW,SG_1_149_SWks,SG_1_149_MaOpDv,SG_1_149_Lab,SG_1_149_IDNS,SG_1_149_Tot,SG_150_299_Mng,SG_150_299_Pro,SG_150_299_TecTW,SG_150_299_CoPSW,SG_150_299_ClAW,SG_150_299_SWks,SG_150_299_MaOpDv,SG_150_299_Lab,SG_150_299_IDNS,SG_150_299_Tot
20606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,3,0,0,0,9,0,5,0,0,3,4,0,0,0,10,0,5,0,0,3,0,0,0,0,19,0,14,0,0,12,3,0,0,0,30,0,10,0,5,9,5,0,0,0,22,9,15,0,3,7,0,0,0,0,29,5,13,0,0,4,0,0,0,0,22,10,10,0,0,0,0,0,0,0,24,4,3,0,0,0,0,0,0,0,6,8,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,35,88,6,19,51,17,4,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,17
20607,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,3,0,0,5,0,0,0,0,14,0,9,0,0,5,0,0,0,0,19,0,16,0,5,6,0,0,0,0,26,0,15,0,0,7,0,0,0,0,34,0,25,0,7,30,0,0,0,0,68,6,32,0,7,63,5,4,0,0,117,6,42,3,0,48,0,0,4,0,115,8,46,3,0,54,0,0,0,0,121,5,51,3,0,22,0,0,0,4,95,15,69,0,0,15,0,0,0,7,102,34,108,5,0,10,0,0,0,0,160,6,21,0,0,0,0,0,0,0,24,8,26,0,0,3,0,0,0,0,42,0,0,0,0,5,0,0,0,0,5,100,473,18,27,275,17,15,5,12,937,0,4,0,4,3,0,0,0,0,11,0,12,0,8,5,0,0,0,0,23,0,11,0,21,14,0,0,0,0,51
20701,0,5,0,0,0,0,0,0,0,7,0,29,0,0,7,0,0,0,0,34,3,26,0,0,3,0,0,0,0,44,0,28,0,4,0,0,0,0,0,39,0,22,0,5,4,0,0,0,0,31,5,93,0,5,13,3,0,0,0,125,4,60,3,5,24,8,0,0,0,109,3,64,6,3,33,0,0,0,0,112,13,106,5,8,83,3,4,0,0,220,31,141,9,3,101,0,0,0,0,287,39,228,29,7,106,0,0,0,9,417,54,224,21,5,53,0,0,0,4,362,161,569,9,0,38,0,0,0,4,784,30,112,0,0,3,0,0,0,0,145,89,147,0,0,10,0,0,0,0,244,0,8,0,0,0,0,0,0,0,10,438,1855,80,52,475,24,5,6,31,2972,0,3,0,3,0,0,0,0,0,5,4,13,0,7,0,0,0,0,0,24,0,20,4,19,0,0,0,6,0,53
20702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,7,0,3,0,0,0,3,3,0,0,11,0,9,0,4,0,0,0,0,0,16,0,0,0,0,21,6,0,0,0,30,0,7,0,0,22,0,0,0,0,30,5,8,0,0,5,0,0,0,0,19,0,9,0,0,7,0,0,0,0,17,0,17,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,58,4,13,75,10,6,0,0,168,0,0,0,0,0,0,0,3,0,6,0,3,0,8,3,0,0,0,0,14,0,8,0,6,3,0,0,0,0,20
20703,0,4,0,0,3,0,0,3,0,14,0,14,0,5,9,0,0,0,0,27,0,37,0,3,12,0,0,0,0,59,0,41,0,0,13,0,0,0,0,65,0,40,0,4,14,0,0,0,0,65,3,118,0,6,24,0,0,3,0,160,3,103,3,6,47,0,0,0,5,165,3,117,6,14,65,0,0,3,0,214,0,167,3,12,139,0,0,0,0,329,23,224,12,7,267,0,0,0,7,545,39,320,21,16,228,0,0,0,10,626,76,375,14,3,112,0,0,0,6,587,220,746,3,3,104,0,0,0,7,1090,33,115,0,0,8,0,0,0,0,157,54,134,0,0,3,0,0,0,0,194,0,6,0,0,0,0,0,0,3,14,467,2567,73,81,1048,16,0,7,39,4304,0,9,0,5,0,0,0,0,0,17,0,20,4,4,6,0,0,3,0,38,3,32,3,7,11,0,0,0,4,57
20801,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,0,0,6,0,0,0,0,0,6,0,6,0,0,4,3,0,0,3,18,4,0,0,3,4,6,0,0,0,16,5,6,0,0,9,0,0,0,0,20,5,3,0,0,4,0,0,0,0,16,0,8,0,0,0,0,0,0,0,5,13,13,0,0,15,0,0,0,0,37,8,5,0,0,0,0,0,0,0,12,12,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,35,53,0,12,48,15,0,0,5,170,0,0,0,0,0,0,0,0,0,4,0,6,4,6,0,0,0,0,0,17,0,7,3,13,4,0,0,0,0,29
20802,0,5,0,0,0,0,0,0,0,5,0,6,0,3,0,0,0,0,0,13,0,9,0,9,4,0,0,0,0,22,0,6,0,5,7,3,0,0,0,24,0,13,3,6,15,3,0,0,0,36,0,44,0,14,14,5,0,0,3,76,3,43,0,9,30,0,0,0,0,87,6,49,0,4,45,4,0,0,6,111,8,50,3,9,92,9,0,0,8,172,6,61,7,8,108,4,0,0,3,198,22,70,3,5,90,0,0,0,0,198,31,100,3,3,33,0,0,0,0,171,77,262,0,0,10,0,0,0,3,350,8,58,0,0,0,0,0,0,0,78,20,97,0,0,0,0,0,0,0,121,0,0,0,3,0,0,0,0,0,3,190,889,35,74,443,29,0,0,20,1679,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,15,0,14,0,14,6,0,0,0,0,35
20803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,6,3,0,0,0,0,6,0,9,0,0,4,0,6,0,0,13,0,0,0,6,5,4,0,0,0,16,4,0,0,0,13,5,0,0,0,32,0,3,0,3,38,3,0,0,0,53,0,14,0,4,61,3,0,0,0,89,6,12,3,0,91,3,0,0,0,121,8,23,8,0,34,3,0,0,3,70,5,30,0,0,16,0,0,0,4,58,17,51,0,0,10,4,0,0,0,88,0,4,0,0,0,0,0,0,0,9,3,19,0,0,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,40,174,12,24,283,30,5,9,13,603,0,5,0,0,5,0,0,0,0,10,0,9,0,3,0,0,0,0,0,10,0,10,0,3,5,0,0,0,0,23
20804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,8,0,0,0,4,0,0,0,0,0,6,0,8,0,0,0,3,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,3,7,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,12,7,14,0,0,0,0,0,0,0,20,0,6,0,0,0,0,0,0,0,7,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,46,3,14,13,7,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,9
20901,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,12,0,5,0,0,4,0,0,0,0,12,3,5,0,0,3,0,0,0,0,24,0,12,0,5,7,0,0,0,0,30,5,3,12,13,13,6,0,3,0,52,10,17,36,33,22,4,0,3,0,115,11,34,76,57,47,0,4,5,0,237,16,46,41,54,61,0,0,0,3,227,41,85,50,52,50,0,5,0,10,285,57,73,18,26,31,0,0,0,3,211,103,77,16,30,7,0,0,0,0,237,19,16,0,0,0,0,0,0,0,39,21,27,0,3,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,4,290,408,253,274,251,14,9,12,27,1542,0,6,0,6,0,0,0,0,0,11,0,24,3,19,4,0,0,0,0,48,0,31,3,28,18,0,0,5,0,85
20902,0,3,0,0,3,0,0,0,0,9,0,11,0,3,3,0,0,0,0,19,0,26,0,4,9,0,0,0,0,42,0,30,0,4,4,0,0,0,0,38,0,30,0,8,4,0,0,0,0,46,0,73,3,5,11,0,0,0,0,93,4,78,4,3,34,4,0,0,4,127,6,77,5,9,72,4,3,0,0,173,3,99,16,9,108,3,3,0,0,247,13,141,22,10,144,0,0,0,8,335,38,252,23,10,116,0,0,0,0,442,52,258,6,8,54,0,0,0,3,386,133,517,10,3,46,0,0,0,4,707,19,85,0,0,0,0,0,0,0,104,64,84,0,0,8,0,0,0,0,155,0,7,0,0,8,0,0,0,0,20,339,1763,88,81,620,16,10,4,18,2939,0,5,0,0,0,0,0,0,0,5,0,5,0,5,3,0,0,0,0,7,0,9,0,10,9,0,0,0,0,21
20903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,6,6,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,10,0,0,0,0,10,0,0,0,0,11,0,5,0,0,9,0,0,0,0,13,5,4,0,4,4,0,0,0,0,13,3,6,0,0,4,0,0,0,0,15,0,10,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,38,3,9,45,7,4,0,0,124,0,0,0,3,0,0,0,0,0,4,0,3,0,8,4,0,0,0,0,25,0,8,0,4,0,0,0,0,0,20
20904,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,4,0,0,0,3,0,0,0,14,0,10,0,0,3,5,0,0,0,28,4,13,0,6,14,0,0,0,0,32,4,19,3,8,18,8,0,3,0,63,3,26,8,11,21,3,5,0,4,76,10,32,16,14,50,0,7,3,0,124,6,26,5,4,49,4,0,0,3,101,10,55,28,6,43,0,0,0,0,147,13,81,8,0,13,0,0,0,0,113,25,125,0,5,15,0,0,0,0,175,12,21,0,0,0,0,0,0,0,30,12,30,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,5,96,444,69,55,237,23,19,9,16,979,0,11,5,0,0,0,0,0,0,15,0,16,0,9,0,0,0,0,0,26,3,27,3,5,6,0,0,0,0,40
21001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,5,0,0,0,0,7,0,0,0,0,4,0,6,0,0,10,0,5,0,0,6,6,0,0,0,17,0,3,0,0,11,0,0,0,0,24,0,5,0,0,37,5,0,0,0,51,0,0,0,0,50,0,6,6,0,68,3,9,0,0,56,0,4,0,3,82,6,18,0,3,25,0,8,0,0,57,5,3,0,0,18,0,7,3,0,28,14,15,0,0,13,4,0,0,0,47,3,5,0,0,0,0,0,0,0,7,12,11,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,44,67,15,9,234,17,33,12,3,430,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9
21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,9,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,8,0,4,3,0,8,0,0,0,0,17,0,4,0,0,0,0,0,0,0,7,4,10,0,0,3,0,0,0,0,18,5,4,10,0,3,0,0,0,0,19,7,9,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,12,13,23,13,5,9,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,12
21003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,11,0,0,0,6,4,3,0,0,0,9,0,3,0,5,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,8,4,6,0,0,8,0,0,0,0,13,0,3,0,0,0,0,0,0,0,13,4,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,37,0,12,28,4,0,0,0,97,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,5,5,0,0,3,0,18
21004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,4,0,0,0,8,0,0,0,0,8,0,0,0,0,13,4,0,0,0,9,0,0,0,0,15,0,3,0,0,15,0,0,0,0,20,6,0,0,0,6,0,0,0,0,11,3,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,11,54,12,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5
21005,0,3,0,0,7,0,0,0,0,11,0,3,0,0,7,0,3,0,0,15,0,0,0,5,8,0,5,0,0,16,0,0,0,4,13,7,3,0,0,28,0,0,0,0,20,0,4,0,0,29,0,0,7,3,51,4,10,9,0,77,0,3,8,4,61,12,16,4,0,109,0,27,17,13,161,6,42,6,5,280,13,73,22,14,226,11,48,15,3,437,23,33,84,24,236,3,31,9,20,463,32,75,67,32,219,4,19,6,10,474,36,73,55,45,118,5,4,5,12,350,128,188,71,76,81,5,8,5,8,560,27,82,7,3,9,0,0,0,0,134,67,265,0,0,15,0,0,0,0,353,5,0,0,0,12,0,0,0,0,22,333,837,341,219,1243,54,189,57,71,3356,0,3,0,4,0,0,0,0,0,10,0,0,0,4,3,0,0,0,0,14,0,10,0,9,5,0,0,0,0,20
21101,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,6,0,0,6,0,4,0,0,14,0,6,3,3,13,5,4,0,0,31,0,10,0,4,17,11,10,0,0,52,4,14,0,0,30,13,21,3,0,81,9,20,6,3,55,5,23,3,0,116,3,11,4,0,46,4,5,0,0,81,11,22,0,3,50,0,4,0,7,93,13,30,0,0,5,0,6,0,4,55,12,22,0,0,3,0,0,0,0,47,3,6,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,59,147,16,24,229,35,72,13,10,608,0,3,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,16,0,12,0,14,6,0,0,0,0,27
21102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
21103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,6,3,3,0,3,3,0,0,0,0,10,0,4,0,4,4,0,0,0,0,21,0,3,0,4,5,4,0,0,0,13,0,5,0,3,11,0,0,0,0,23,0,19,0,3,30,3,0,0,0,58,3,19,0,0,30,0,0,0,0,61,7,10,0,0,19,0,0,0,0,40,10,26,0,0,10,0,0,0,0,43,9,20,0,0,6,0,0,0,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,39,124,7,25,118,13,4,0,8,336,0,3,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,13,0,8,0,15,7,0,0,0,0,37
21104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,0,0,0,4,7,0,4,0,0,13,0,7,0,3,4,3,5,0,0,21,0,4,0,0,14,0,6,0,0,30,0,4,0,5,21,3,11,0,0,51,0,3,0,0,8,0,8,0,0,23,0,5,0,6,17,0,0,0,0,20,4,4,0,0,5,0,0,0,0,7,3,13,0,0,8,0,0,0,0,27,0,3,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,10,51,7,17,93,12,35,0,4,227,3,0,0,0,0,0,0,0,0,5,0,9,0,6,0,0,0,0,0,11,0,0,0,6,7,0,0,0,0,20
21105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,5,0,0,6,3,0,0,0,0,10,3,0,0,4,3,9,0,0,0,15,0,0,0,10,8,3,0,0,0,19,0,3,0,3,6,3,0,0,0,19,0,4,0,0,31,0,0,0,0,38,0,9,0,3,44,0,3,0,0,65,0,5,0,0,34,0,0,0,0,41,0,8,0,0,19,0,0,0,0,32,3,10,0,0,10,0,0,0,0,26,6,14,0,0,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,24,66,11,28,167,14,5,3,5,312,0,10,0,0,0,0,0,0,0,11,0,10,0,4,0,0,0,4,0,22,0,27,5,21,8,0,0,0,0,57
21201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,3,9,0,0,0,0,18,0,3,0,0,12,13,0,0,0,29,0,6,0,0,9,5,0,0,0,20,0,4,0,3,26,3,6,0,4,46,5,0,0,0,3,0,0,0,0,11,0,4,0,0,8,0,0,0,0,17,3,3,0,0,4,0,0,0,0,13,3,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,29,4,20,81,27,10,4,9,186,0,4,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,19
21202,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,5,4,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,8,0,0,0,0,4,4,0,0,0,14,0,4,4,7,12,4,0,0,0,20,0,9,5,3,21,5,0,0,0,43,0,17,0,9,30,0,0,0,0,60,0,21,4,7,46,0,0,0,4,87,8,22,0,4,20,0,0,0,0,61,3,26,4,0,10,0,4,0,0,47,10,49,4,0,4,0,0,0,0,67,5,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,166,23,38,155,19,0,6,11,455,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,6,0,10,3,13,7,0,0,0,0,29
21203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,7,0,0,0,0,14,4,0,0,0,17,0,5,0,0,11,0,0,0,0,18,0,3,0,0,24,3,0,0,0,29,0,3,0,0,33,0,0,0,3,41,3,3,0,3,30,0,0,0,0,44,5,8,0,0,0,0,0,0,0,19,3,9,0,0,3,0,0,0,0,21,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,47,7,15,116,15,0,0,6,214,4,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,17,0,8,0,12,0,0,0,0,0,21
21204,0,0,0,0,4,0,0,0,0,10,0,5,0,0,8,0,4,0,0,17,0,5,0,3,21,0,5,0,0,32,4,4,0,4,27,0,10,0,0,52,0,0,0,0,22,0,7,0,0,40,3,6,0,3,35,0,24,0,0,75,4,14,0,6,77,10,32,4,0,141,0,18,4,12,152,7,76,4,0,284,7,39,4,3,352,16,78,5,4,505,9,76,3,17,350,4,46,0,0,513,25,73,8,9,237,3,28,0,10,394,36,75,10,0,95,3,7,0,11,240,93,96,20,4,58,5,4,0,0,275,9,7,6,0,4,0,0,0,0,27,10,0,0,0,6,0,0,0,0,20,0,7,0,0,10,0,3,0,0,15,206,423,55,69,1452,58,333,20,34,2655,0,0,0,6,5,0,0,0,0,11,0,5,0,0,0,0,0,0,0,14,0,19,6,9,4,0,0,0,0,36
21205,6,7,0,8,10,0,0,0,0,25,0,50,11,12,23,0,0,0,0,98,4,99,9,37,23,10,0,0,5,194,0,99,7,24,35,3,0,0,0,173,0,115,18,30,32,3,7,5,0,203,11,322,26,51,62,6,3,0,3,489,9,240,35,24,59,13,4,8,4,398,18,241,34,22,111,6,5,4,3,457,33,332,56,20,183,16,9,6,7,663,54,437,78,15,277,6,3,0,7,886,102,710,89,19,342,4,7,4,14,1282,151,871,43,9,157,3,0,0,13,1252,426,1632,51,5,117,5,0,0,18,2260,89,281,5,4,11,6,0,0,0,395,171,384,4,0,10,0,0,0,3,566,0,17,3,4,4,0,0,0,9,30,1087,5840,476,285,1459,73,42,38,82,9373,0,3,0,6,3,0,0,0,0,17,0,14,3,9,5,0,0,0,0,32,0,27,0,27,8,0,0,0,0,59
