POW_SA3_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
21202,520,1017,771,258,576,278,274,241,56,3996,539,1037,617,154,350,177,138,144,36,3199,400,783,342,72,165,122,74,80,19,2071,827,1145,464,61,207,167,66,105,24,3073,239,214,66,5,36,42,5,26,6,633,396,405,45,8,48,54,15,13,5,997,48,43,76,43,32,58,25,29,35,388,4706,7170,5928,4637,4695,5899,2520,4253,495,40307,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,3,4,11,0,3,0,7,0,0,0,5,6,25,0,3,0,4,0,0,0,3,12,29,0,0,3,7,4,0,5,3,12,30,0,0,5,4,0,5,5,7,15,37,3,0,0,8,0,6,7,9,37,76,0,6,11,7,6,4,20,7,34,86,4,7,15,11,8,0,3,0,28,79,6,7,13,6,0,5,8,8,14,46,5,3,3,0,0,3,3,3,17,39,0,5,9,3,0,0,4,0,9,24
21203,411,728,587,224,340,161,321,229,45,3042,342,668,425,132,198,113,233,151,20,2289,250,474,265,55,101,50,103,106,13,1421,406,659,264,68,122,86,94,101,14,1808,115,136,28,14,11,22,20,30,0,370,139,204,57,25,18,31,16,4,12,511,17,23,47,39,26,36,24,40,34,279,3390,4792,4789,4941,3158,4216,2618,4127,389,32422,0,0,0,0,0,0,0,0,17,16,0,0,0,0,5,0,0,0,4,17,0,0,0,0,0,0,4,0,10,21,0,0,0,5,0,4,4,4,11,21,0,0,0,3,4,0,0,0,17,32,0,0,0,6,5,0,3,8,26,48,3,0,3,11,0,0,0,6,28,56,5,5,4,9,4,0,10,8,43,89,0,8,5,10,0,0,7,14,34,72,3,5,13,0,0,0,5,0,20,45,0,4,4,0,3,0,3,0,8,23,0,0,3,0,0,0,0,0,7,17
21204,1556,2263,2629,639,2314,839,2402,1057,213,13910,1826,2358,2017,351,1395,661,1287,641,193,10740,1552,1832,1281,177,645,379,716,349,87,7020,3551,2739,1459,128,669,568,650,339,87,10192,1000,415,217,17,119,112,75,54,14,2024,1967,730,188,17,130,115,66,55,26,3291,119,79,171,65,85,75,128,90,78,902,15833,15471,17463,6819,14920,9100,18531,14068,1803,114003,7,0,4,0,5,0,4,4,52,77,0,0,0,4,0,4,5,4,31,47,0,4,4,3,0,0,3,9,31,56,0,3,5,13,5,8,5,13,36,90,0,4,9,3,3,5,0,16,57,102,8,8,10,10,5,6,6,15,63,132,10,5,25,10,11,8,30,51,88,247,10,9,54,17,11,11,51,47,119,330,5,23,41,12,22,6,22,36,98,271,6,13,38,9,9,3,15,10,62,164,14,18,16,0,8,0,5,5,31,97,7,14,7,3,0,4,8,6,23,67
21205,1264,3213,1749,576,1907,599,630,459,136,10542,1390,3579,1472,352,1227,522,410,291,115,9359,1242,3002,961,153,678,354,219,218,87,6911,3602,5368,1387,107,800,608,146,199,108,12313,1336,1128,201,16,152,163,39,25,22,3084,2536,1745,157,43,169,197,26,39,55,4964,90,145,92,48,79,75,42,60,61,703,14873,25518,12317,8349,13740,8714,5164,6943,1348,96962,3,3,4,0,0,0,4,3,40,62,0,0,0,3,3,10,0,0,22,37,0,6,0,8,0,3,0,5,26,55,0,3,0,5,5,0,0,9,46,72,0,3,8,6,12,0,5,9,27,69,8,4,10,8,0,3,7,14,53,105,3,9,9,12,9,3,13,18,54,128,10,14,6,8,14,8,21,25,70,178,9,16,25,6,12,3,10,14,85,180,7,28,10,6,4,3,4,0,54,107,6,14,3,7,7,0,5,0,30,75,6,11,3,0,4,0,4,0,16,47
21301,654,1024,1025,361,873,270,1019,455,109,5785,730,997,816,219,564,230,679,288,68,4591,577,713,528,107,274,158,357,182,49,2948,1158,986,598,74,299,191,282,196,32,3818,352,184,98,11,41,41,37,36,7,803,580,278,106,8,56,57,29,32,20,1167,58,41,83,41,43,42,60,64,42,476,6217,6639,7564,4835,6032,5809,7967,6378,814,52272,3,0,4,4,0,0,0,0,37,44,0,3,5,0,4,0,0,0,13,24,0,0,3,0,3,0,0,4,17,38,6,6,0,6,3,8,3,10,19,57,3,0,13,13,6,7,5,8,30,75,0,3,9,18,6,9,8,18,35,105,0,8,10,13,11,4,9,19,54,117,10,9,18,5,8,6,25,29,69,179,0,14,23,7,15,4,17,13,44,143,6,6,15,5,7,0,7,6,27,74,8,6,10,3,0,0,8,0,29,65,0,12,5,4,6,0,4,0,10,45
21302,379,532,643,147,519,153,625,255,47,3298,438,572,637,74,365,140,420,194,46,2897,369,493,424,44,179,82,296,164,38,2093,881,1028,790,49,242,124,417,230,55,3811,314,195,234,5,47,38,69,52,15,977,648,373,205,5,57,48,43,35,14,1421,28,31,48,16,26,24,31,30,20,258,4165,4761,5360,2881,3552,2796,4751,3499,502,32263,3,0,0,0,0,0,0,0,19,24,0,0,0,0,0,0,0,0,8,7,0,0,0,3,0,0,0,0,9,17,0,0,0,0,0,4,0,0,13,25,0,0,6,0,0,0,0,8,8,25,0,5,4,9,5,0,3,7,12,38,0,3,3,3,3,7,6,5,18,39,5,4,7,3,0,4,14,8,28,84,0,3,3,5,0,0,11,3,20,60,9,0,0,0,0,0,3,0,23,37,0,3,3,0,4,0,0,0,13,29,0,5,0,0,4,0,0,0,4,18
21303,487,847,461,298,458,228,388,223,47,3440,489,802,380,142,295,126,249,167,44,2683,413,677,260,79,136,70,136,93,27,1897,826,1006,372,74,182,104,128,141,21,2864,256,241,69,12,37,25,16,27,6,694,472,369,78,43,41,41,29,21,11,1109,28,32,31,32,21,33,23,28,25,252,4706,6105,4061,4327,3498,5066,3180,3520,457,34920,0,0,0,0,3,0,0,0,20,29,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,3,6,15,20,0,0,0,8,5,0,4,0,13,30,0,0,0,0,0,0,0,3,18,32,0,6,4,4,0,0,5,8,23,54,0,0,3,4,4,5,8,3,21,55,4,8,8,8,0,0,20,13,41,101,0,6,6,0,5,0,13,8,53,94,0,10,6,0,4,0,0,0,17,38,3,5,5,0,0,0,0,0,14,34,0,9,5,0,0,0,0,0,7,22
21304,453,723,673,364,450,200,566,245,62,3739,390,738,542,166,299,116,346,147,32,2777,295,549,326,91,143,88,159,115,17,1782,632,762,377,61,145,114,128,106,25,2349,163,131,68,15,36,28,31,26,4,510,285,227,64,9,40,42,31,21,7,729,34,36,70,37,33,43,38,31,32,350,3823,5038,5890,4582,3994,4951,4078,4080,501,36940,4,0,4,0,0,3,0,0,15,26,0,0,0,4,0,4,0,3,12,23,0,0,0,6,0,6,0,0,8,17,0,0,5,3,0,0,3,4,15,38,0,0,0,4,5,0,4,3,17,26,0,3,6,3,0,0,3,3,26,51,0,0,15,9,4,4,10,5,22,63,0,0,11,4,9,0,5,12,43,84,0,4,9,3,6,0,13,0,49,84,8,5,8,0,4,0,6,0,25,57,0,7,7,0,0,0,3,0,22,47,0,7,6,0,0,0,0,0,9,14
21305,906,1840,1232,494,1151,431,2137,579,125,8901,938,1743,921,325,815,305,1386,360,94,6883,711,1245,619,140,390,202,713,188,72,4288,1578,2051,851,93,391,273,575,254,75,6135,497,406,146,14,74,71,58,40,13,1321,786,672,100,19,74,72,67,42,23,1854,76,60,92,62,73,71,117,55,71,679,8610,12100,9558,8134,8484,8457,14747,8343,1162,79598,0,0,0,0,0,0,0,5,41,53,0,0,0,3,3,4,3,3,14,29,0,0,0,12,0,0,0,8,19,42,0,0,0,0,3,6,3,5,28,51,4,0,12,8,6,3,3,10,31,67,4,0,3,8,9,0,9,11,47,96,3,3,8,9,10,4,19,21,71,152,3,0,23,11,6,0,44,21,103,220,5,13,25,12,15,3,34,18,105,216,4,14,20,10,11,5,13,12,52,139,4,18,13,3,3,7,0,5,47,110,0,7,7,0,0,0,10,0,17,54
21401,610,932,937,362,542,261,282,276,51,4247,614,888,707,197,323,189,183,187,41,3328,453,640,434,92,204,108,104,115,26,2185,838,880,468,73,173,144,127,112,32,2842,248,155,64,14,41,33,19,15,4,595,383,424,63,16,58,36,11,19,16,1019,49,43,96,48,47,51,27,46,31,440,5189,6350,6848,5439,5033,5427,2456,4704,500,41949,0,3,0,0,0,0,0,0,27,33,0,0,0,0,0,4,0,4,10,18,0,0,0,3,3,3,0,0,12,18,0,0,0,0,0,6,0,0,15,25,0,0,3,4,6,0,0,4,10,33,0,0,3,6,3,0,5,5,20,42,0,0,5,9,4,0,8,6,30,61,0,7,8,3,5,0,8,15,56,104,3,11,12,7,11,3,3,5,14,62,0,9,8,4,0,0,0,5,18,45,0,3,0,4,6,0,0,0,17,30,0,3,5,0,4,0,0,0,7,18
21402,821,902,1072,417,494,272,207,341,52,4574,732,960,891,217,348,194,157,221,44,3770,528,662,531,89,195,106,148,133,30,2423,975,1254,669,111,250,177,171,171,42,3816,257,280,118,17,58,39,12,32,11,823,569,617,123,24,85,122,17,27,33,1616,82,66,90,46,43,58,29,61,27,501,6835,7822,8955,7402,5167,6394,2038,6056,552,51224,0,0,0,0,0,0,0,0,22,30,0,0,0,0,0,0,0,4,20,24,0,0,0,5,0,0,0,8,23,39,0,3,0,0,11,3,0,4,28,51,0,3,12,3,5,6,0,6,23,60,0,4,4,3,5,6,5,7,24,55,0,0,7,12,0,3,4,5,25,59,4,4,5,9,7,3,3,7,38,86,11,5,8,5,3,0,9,11,34,76,5,0,9,0,0,0,0,3,24,42,0,5,8,0,0,0,0,0,18,28,6,0,6,4,3,0,0,0,16,27
21501,574,280,310,192,153,76,218,208,27,2039,516,314,193,136,107,59,167,85,19,1596,334,176,116,66,42,19,97,40,9,898,507,304,161,53,75,41,107,36,8,1299,130,52,28,7,20,15,19,10,4,286,278,125,28,5,27,16,19,14,3,517,82,18,36,13,15,20,23,31,15,249,5040,2105,2784,2249,1759,1982,1513,3212,252,20886,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,12,20,0,3,0,0,0,0,0,5,9,26,3,0,0,0,4,0,0,0,11,24,0,0,3,0,0,0,0,0,8,18,0,5,0,0,0,5,0,4,18,32,0,0,4,4,0,0,3,6,20,38,0,3,8,0,0,4,0,7,31,52,0,4,0,0,3,0,0,0,13,28,0,3,0,0,0,0,5,0,10,18,0,0,0,3,0,0,0,0,7,18,0,0,0,0,0,0,0,0,3,5
21502,323,447,320,195,212,126,178,178,17,1991,319,492,238,92,162,65,114,86,16,1587,237,319,120,36,64,33,71,25,8,922,378,439,142,26,66,29,74,32,10,1185,102,64,20,3,13,9,3,6,3,215,177,156,22,4,21,16,3,15,0,417,49,18,40,27,14,22,15,36,12,240,3140,2938,2834,2284,2179,2386,1407,3010,251,20427,0,0,0,0,0,7,0,4,22,27,0,0,5,5,0,4,0,0,17,26,0,0,0,0,0,4,0,14,13,26,0,0,0,0,0,3,0,3,22,28,9,0,0,3,0,6,0,5,15,43,0,0,4,0,0,0,0,13,14,37,3,0,6,7,5,3,0,12,32,69,0,0,7,4,0,5,0,7,37,62,7,0,4,0,5,0,4,10,24,46,4,5,4,0,0,0,0,0,12,30,3,6,0,0,0,0,0,0,13,21,0,0,0,0,0,0,0,0,8,14
21503,339,203,202,80,114,60,129,111,20,1249,274,170,134,43,70,41,68,48,8,856,209,150,74,17,27,26,44,26,7,575,309,140,67,12,33,32,29,18,4,646,72,29,16,0,12,11,4,3,0,153,154,69,15,6,9,7,6,8,3,286,71,5,16,9,16,10,14,31,17,186,3309,1330,1819,1056,1238,1261,995,2396,153,13553,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,14,17,3,0,0,0,0,0,0,0,13,15,3,0,0,5,0,0,0,4,15,26,0,5,0,0,0,0,0,8,29,41,6,0,0,3,0,0,0,8,19,37,3,0,0,0,0,0,0,7,24,46,11,0,3,4,0,0,0,13,27,54,0,0,3,0,0,0,3,5,19,37,3,0,0,0,3,0,3,0,9,22,0,0,0,0,0,0,0,0,4,11,0,4,0,0,0,0,0,0,0,4
21601,258,241,205,115,123,68,138,155,12,1309,265,224,158,68,85,45,128,110,13,1106,147,173,89,27,34,31,75,71,10,649,287,242,132,19,49,31,54,71,3,882,67,45,28,3,3,9,5,10,0,167,136,81,25,9,7,15,5,12,5,293,39,8,27,11,12,7,20,27,9,159,2680,1652,2081,1554,1286,1551,1021,2192,128,14148,9,0,0,0,0,0,0,0,20,26,0,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,4,15,15,4,0,0,0,0,0,4,0,12,29,0,0,0,0,0,3,0,4,8,16,0,0,3,0,0,0,4,4,16,26,5,0,3,0,0,0,0,0,16,26,6,0,0,0,0,3,0,7,16,29,0,0,0,0,0,0,5,0,6,18,3,0,3,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,7
21602,199,158,149,65,89,41,138,158,4,1010,159,171,111,26,59,27,70,117,12,746,136,124,67,10,25,13,49,61,3,478,196,172,87,5,31,16,46,61,10,624,51,36,15,0,11,0,4,3,0,125,71,47,26,0,15,3,0,9,0,170,42,9,25,9,11,3,14,25,8,140,2063,1137,1448,999,929,964,757,1860,104,10260,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,6,10,3,0,0,3,0,0,0,6,4,21,0,0,0,6,0,0,0,0,6,13,4,0,0,0,0,0,0,4,10,18,0,0,3,0,0,0,0,0,12,18,0,0,0,0,0,0,0,3,6,14,3,3,0,0,0,0,0,3,10,21,0,0,0,4,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4
21603,424,540,458,221,300,123,286,257,34,2638,363,486,341,123,201,80,165,166,23,1953,296,357,179,63,74,51,97,105,18,1246,501,534,221,36,115,60,77,95,14,1660,106,104,39,7,24,8,0,6,3,300,217,179,28,7,27,26,20,18,3,519,55,14,41,19,25,35,14,46,9,265,3723,3513,3834,2754,2758,2770,1971,3875,269,25476,0,0,0,0,0,0,0,0,11,20,3,0,0,0,0,0,0,0,10,20,0,0,3,0,0,0,0,0,18,27,4,0,0,0,4,0,0,6,23,42,0,0,0,0,0,3,4,0,24,34,3,0,3,0,3,3,0,6,31,53,4,0,3,4,4,0,7,4,21,52,3,4,3,9,0,0,3,11,38,66,3,0,5,4,0,0,6,5,27,55,4,5,0,0,0,0,0,0,11,26,3,7,0,0,3,0,0,0,4,16,5,0,0,0,0,0,0,3,4,15
21701,286,197,219,83,102,53,174,107,18,1236,293,201,166,45,70,28,140,65,8,1015,193,135,103,15,30,11,99,47,12,655,299,232,161,18,41,27,206,46,25,1055,71,34,22,3,10,9,7,4,3,169,181,81,10,5,13,18,8,19,0,334,46,8,28,17,3,8,9,21,5,149,2838,1454,1909,1267,1102,1297,1172,1792,139,12974,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,0,0,0,12,14,3,0,0,0,0,0,0,3,4,17,0,0,0,0,0,0,0,3,16,27,0,0,7,4,0,0,0,5,7,23,0,0,0,3,0,0,0,0,19,21,0,0,3,0,0,0,6,0,16,25,0,0,4,0,0,0,0,0,11,18,0,0,0,0,0,0,3,0,8,12,3,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,3,5
21703,362,214,221,109,101,49,221,220,18,1511,316,211,150,67,81,34,154,101,10,1130,204,140,114,33,27,20,78,82,6,709,350,227,165,30,45,28,56,54,11,962,96,43,30,3,4,4,5,11,0,202,209,80,67,7,10,14,0,8,0,398,84,8,23,16,16,18,24,34,15,235,3553,1586,2127,1563,1147,1325,1279,2972,138,15691,0,0,3,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,13,17,6,0,0,0,0,0,0,3,5,21,6,0,0,0,0,0,0,0,11,15,3,0,0,0,0,0,0,0,6,10,3,0,0,0,0,0,4,6,17,30,5,0,0,0,0,0,0,8,14,35,3,0,10,0,3,0,5,7,23,47,4,0,0,0,0,0,0,3,15,27,5,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,3,11,16,0,0,0,0,0,0,0,0,4,8
21704,422,339,340,184,189,89,198,254,9,2021,349,356,239,96,125,63,137,118,13,1496,275,252,146,38,56,34,105,89,13,1010,437,330,184,41,78,48,78,49,19,1259,124,81,34,8,13,12,8,5,3,283,227,186,47,12,30,24,6,13,10,545,55,14,32,19,14,17,20,43,5,214,3492,2520,2854,2318,1936,2269,1224,2998,197,19820,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,4,0,0,7,20,0,0,0,0,0,0,0,0,9,12,3,0,0,3,0,0,0,0,12,24,0,0,4,3,0,0,0,5,14,22,0,3,6,5,0,4,0,0,17,36,9,0,0,0,0,0,0,8,31,50,6,0,0,0,0,0,0,0,16,32,4,3,3,0,0,0,0,4,16,26,0,0,0,0,0,0,0,3,9,15,0,0,0,0,0,0,0,0,3,14
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,6,0,0,0,0,0,8,0,10,0,12,5,3,0,0,3,15,4,43,0,5,5,0,0,0,5,0,0,19,3,12,34,0,0,0,7,0,4,59,0,0,0,0,0,0,0,0,0,0,6,34,44,6,4,0,27,41,5,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,1102,1433,6060,785,585,430,986,1984,223,13593,1234,1476,5396,471,442,350,768,1507,222,11869,915,1236,3499,238,239,210,510,1011,133,7999,1722,2249,4228,212,305,275,624,1179,148,10953,523,652,666,35,70,79,132,222,41,2416,1099,1202,499,62,114,112,112,179,79,3464,160,132,623,108,63,48,131,251,138,1651,10697,15962,45856,12600,5808,4571,9927,22244,2237,129914,7,3,6,5,6,0,0,7,72,115,4,0,0,10,0,7,5,16,44,88,3,3,11,12,3,0,10,17,49,112,6,0,19,18,3,8,0,26,63,153,8,0,23,24,6,4,5,25,67,158,8,12,35,12,15,7,20,31,87,222,11,10,28,31,17,11,16,38,97,247,15,13,42,22,6,4,18,36,115,272,14,20,53,6,15,8,20,18,120,274,7,11,34,10,8,3,9,15,67,173,0,23,11,11,4,4,8,8,48,120,15,21,4,4,9,0,3,3,34,91
