POW_SA3_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
21203,0,6,0,20,3,0,0,7,0,34,0,9,0,23,5,0,0,6,0,33,0,13,0,4,6,0,0,0,0,22,0,15,0,4,3,0,0,0,0,28,0,21,0,0,5,0,0,0,0,32,0,17,0,0,0,0,0,0,0,22,0,10,0,0,4,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,98,7,66,32,0,3,51,0,265,40,25,44,40,46,44,8,46,13,309,24,90,57,245,69,627,36,355,9,1506,41,99,87,256,103,546,59,337,14,1555,78,110,134,304,151,386,71,262,19,1513,104,120,227,373,175,407,112,301,17,1835,191,205,433,654,326,438,215,431,28,2908,281,274,545,879,385,487,292,551,51,3738,416,400,788,964,561,467,481,703,59,4845,524,574,794,673,539,323,524,470,55,4486
21204,5,3,9,27,15,0,0,11,0,69,3,16,7,32,18,0,5,7,0,101,4,23,26,25,33,0,14,11,0,145,6,42,22,15,40,0,13,10,0,152,10,44,23,14,36,0,6,4,0,135,13,46,3,8,29,0,4,0,0,109,35,64,3,8,17,0,8,0,0,136,0,0,0,0,0,0,0,0,0,11,16,5,0,0,0,0,0,0,0,22,0,3,0,0,3,0,0,0,0,4,109,245,96,157,209,4,48,109,3,985,97,48,84,63,76,81,54,112,34,650,58,126,76,252,114,617,98,435,26,1798,101,190,165,312,284,647,176,452,30,2354,165,195,321,375,329,530,282,555,50,2807,192,272,498,441,464,573,426,704,54,3619,349,384,919,772,891,739,831,1136,88,6110,594,608,1447,973,1452,856,1908,2167,175,10175,1061,1154,2545,1235,2540,1104,4690,3430,304,18063,1638,2076,3443,998,3411,1200,4745,2487,330,20330
21205,0,10,3,28,10,0,0,7,0,51,4,9,7,23,13,0,0,3,0,54,7,24,30,7,32,0,4,17,0,124,11,23,17,4,37,0,0,8,0,106,9,48,13,3,28,0,3,4,0,107,12,42,7,7,25,0,0,0,0,99,23,57,7,5,12,0,0,0,3,107,12,3,0,0,0,0,0,0,0,17,10,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,92,226,92,153,178,7,16,49,12,823,92,91,54,53,69,72,21,47,34,528,60,265,91,487,145,779,81,430,34,2367,104,340,146,589,301,758,124,453,32,2836,155,333,255,623,389,633,144,442,45,3017,189,335,364,652,570,618,187,546,45,3512,340,635,712,997,936,828,322,813,84,5660,445,880,976,1147,1305,767,587,941,102,7169,766,1548,1565,1324,2133,901,1070,1077,168,10553,1252,2936,2140,1175,2877,840,1104,903,218,13445
21301,5,11,3,10,16,0,3,10,0,57,0,9,12,8,19,0,4,6,0,65,0,25,8,9,26,0,3,8,3,84,0,20,12,7,34,0,5,13,0,94,11,48,14,13,32,0,0,3,0,118,15,74,0,9,35,0,0,6,0,140,26,65,5,6,8,0,0,0,0,118,3,4,0,0,0,0,0,0,0,12,6,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,72,263,67,94,197,0,25,103,10,830,44,30,45,42,52,66,27,70,26,399,30,89,51,207,68,769,46,434,20,1713,53,106,88,282,130,648,104,364,17,1792,73,122,168,309,182,500,156,339,37,1884,107,125,339,371,229,522,288,373,36,2395,217,212,513,609,446,625,460,613,42,3731,333,287,726,721,590,557,816,920,88,5033,482,561,1000,777,963,635,1753,1155,103,7428,769,894,1374,700,1228,499,1855,860,123,8306
21302,0,7,0,8,10,0,0,5,0,28,3,14,3,0,8,0,0,5,0,34,0,13,16,4,20,0,0,20,0,78,0,33,8,7,28,0,0,13,0,83,5,37,15,4,25,0,0,7,0,97,4,40,11,0,11,0,0,4,0,81,18,33,17,4,16,0,0,0,0,87,15,5,0,0,0,0,0,0,0,22,6,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,58,185,74,38,131,3,7,93,9,600,26,20,21,13,24,26,17,21,16,192,14,51,21,189,39,328,28,237,11,909,19,58,45,193,81,315,69,170,7,964,48,73,104,234,127,224,74,148,17,1043,61,103,156,244,140,199,81,215,20,1225,98,173,285,379,220,273,216,295,20,1966,167,214,378,437,290,285,417,410,30,2626,282,328,630,467,518,296,914,574,67,4075,388,517,739,387,678,241,1042,458,70,4517
21303,0,6,0,5,7,0,0,3,0,22,0,8,0,5,10,0,0,5,0,26,0,17,7,0,25,0,3,5,0,66,0,21,15,12,29,0,6,3,3,85,7,29,9,5,34,0,0,5,0,79,18,40,9,10,15,0,0,0,0,87,26,41,0,3,21,0,0,0,3,88,11,3,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,57,170,48,45,143,0,9,65,11,541,27,28,26,39,11,53,11,22,16,245,20,88,31,204,44,512,22,244,9,1173,43,86,77,288,88,533,61,214,8,1391,71,131,126,336,114,513,74,249,22,1627,101,129,160,363,164,516,128,249,13,1823,163,198,321,571,248,698,213,371,38,2820,235,278,415,624,390,682,368,457,33,3474,447,452,578,659,564,557,688,575,54,4576,632,749,674,572,690,370,641,447,76,4855
21304,0,10,4,20,14,0,0,17,0,64,0,8,6,25,17,0,6,21,3,84,3,22,17,12,28,0,5,13,4,110,4,37,4,21,54,0,0,10,0,128,12,65,4,21,19,0,5,0,0,126,10,54,10,6,22,0,0,0,0,97,25,56,6,0,17,0,0,0,3,108,5,3,0,0,0,0,0,0,0,15,18,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,93,266,54,126,189,0,18,127,7,876,38,18,46,35,42,61,22,58,27,343,20,72,50,244,97,804,42,450,9,1785,58,90,111,293,118,656,77,338,23,1761,67,102,158,270,171,425,97,265,25,1572,80,104,308,370,218,427,161,269,13,1946,184,169,531,560,333,527,252,399,41,2991,226,272,681,693,461,496,450,487,42,3818,384,374,868,791,679,527,772,622,63,5088,516,678,1019,575,732,397,909,504,80,5404
21305,0,17,0,35,28,0,3,22,0,98,6,40,3,28,30,0,5,12,0,122,10,46,22,21,45,0,6,18,0,167,8,83,36,20,62,0,6,16,5,242,14,86,24,17,43,0,3,11,0,197,26,131,15,20,43,0,0,3,5,249,61,152,11,11,38,0,0,0,3,278,9,8,0,0,0,0,0,0,0,18,14,12,0,0,0,0,0,0,0,26,0,5,0,0,0,0,0,3,0,4,146,597,121,194,318,0,27,183,21,1611,93,57,54,55,70,103,61,76,30,595,48,176,65,352,114,1080,59,542,32,2488,85,199,143,474,188,1034,160,553,45,2867,149,203,220,494,288,766,240,509,37,2919,155,226,421,628,357,669,356,542,40,3399,327,391,676,1056,634,890,691,836,52,5548,457,503,990,1293,833,879,1408,1047,92,7503,742,869,1378,1536,1365,884,3183,1481,180,11605,1065,1459,1664,1083,1665,736,3531,1235,182,12615
21401,0,0,4,28,7,0,0,7,0,56,4,6,3,22,15,0,0,10,0,69,5,27,15,13,46,5,0,18,0,129,7,28,21,14,42,0,5,9,0,121,10,52,3,13,31,0,3,6,3,120,18,36,12,8,19,0,0,0,0,94,28,49,4,9,19,0,0,0,0,113,5,4,0,0,0,0,0,0,0,9,12,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,86,219,78,123,207,4,13,99,9,837,49,22,44,35,49,51,14,36,20,321,33,62,53,262,78,697,42,449,24,1692,58,94,104,293,157,646,50,331,18,1737,92,113,155,338,192,443,67,319,16,1716,113,153,255,426,255,474,80,326,19,2101,182,233,520,693,464,680,122,510,29,3427,299,336,697,816,636,589,288,650,44,4345,473,574,1052,977,848,587,570,788,57,5926,705,800,1206,794,971,433,481,535,85,6014
21402,0,6,3,20,14,0,0,13,0,68,0,6,3,25,33,0,0,6,0,87,5,23,11,31,31,6,0,3,0,108,9,41,11,16,51,3,0,6,3,136,12,59,4,14,33,0,0,0,0,124,18,59,7,4,20,0,0,0,4,117,34,57,9,3,23,0,0,0,4,127,6,6,0,0,0,0,0,0,0,11,17,5,0,0,3,0,0,0,0,29,0,0,0,0,5,0,0,0,0,7,108,273,51,140,236,11,8,86,10,929,91,45,38,42,42,63,9,59,13,398,44,87,86,559,94,913,48,590,13,2435,98,124,135,475,149,713,68,379,19,2146,145,203,210,485,240,471,79,338,26,2192,147,217,389,589,332,567,65,412,24,2741,277,327,779,1046,518,792,129,691,41,4606,463,424,927,1206,659,742,183,762,40,5412,694,667,1369,1208,817,670,353,1032,61,6863,916,983,1523,879,844,495,377,804,78,6911
21501,0,8,5,24,11,0,3,6,0,58,3,4,7,6,18,0,24,20,0,84,5,25,20,11,34,0,54,36,5,184,12,38,16,9,34,0,26,17,0,147,19,41,9,4,24,0,12,9,0,112,17,25,0,4,10,0,5,5,5,71,45,16,4,4,4,0,3,0,0,77,7,3,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,119,162,77,96,150,4,121,115,10,846,118,5,20,14,15,17,9,33,11,233,58,13,23,98,32,238,15,181,7,673,109,35,62,92,45,162,21,184,6,706,162,36,76,101,60,136,32,178,14,791,179,50,150,145,96,168,33,218,7,1039,306,90,240,263,177,230,74,302,12,1703,396,112,319,333,239,297,140,512,31,2373,565,195,489,398,323,305,269,729,41,3310,723,305,537,326,331,179,278,449,38,3178
21502,0,0,0,18,7,0,4,0,0,36,0,6,7,12,9,3,6,5,0,48,0,8,17,9,23,0,19,12,0,95,3,18,9,13,34,0,13,7,0,94,6,26,11,12,21,0,10,0,0,95,7,28,10,3,13,0,3,6,0,72,20,16,0,4,9,0,0,0,0,51,10,3,0,0,3,0,0,0,0,20,5,0,0,0,0,0,0,0,0,5,0,0,5,3,3,0,0,0,0,10,61,114,62,95,126,5,56,60,8,582,63,5,16,8,14,23,8,27,7,157,27,17,19,74,17,337,8,175,6,685,63,33,38,71,31,225,21,170,9,657,77,26,68,92,70,143,25,185,20,704,99,30,134,134,92,188,38,252,10,971,190,79,233,285,190,281,74,376,18,1725,243,136,302,352,325,319,162,506,29,2367,334,244,513,475,392,344,320,579,37,3241,467,432,604,410,501,226,297,382,37,3360
21503,0,4,0,25,14,0,3,9,0,59,3,4,9,21,15,0,6,13,4,72,5,4,16,21,34,0,10,28,3,118,5,25,7,10,20,0,8,11,0,91,13,17,5,3,13,0,5,5,0,67,9,7,3,3,4,0,4,0,0,33,22,4,5,0,4,0,0,0,0,41,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,68,89,46,115,111,0,41,77,11,564,99,0,17,4,12,12,4,30,7,195,36,16,22,50,14,133,6,109,4,390,75,12,24,46,40,106,18,111,0,441,109,30,50,57,57,83,16,125,6,541,161,32,113,94,68,111,30,174,11,785,230,48,147,152,137,173,61,299,10,1257,285,80,222,177,172,164,104,405,14,1631,402,115,290,175,239,169,217,513,22,2143,472,221,405,133,223,124,242,374,22,2215
21601,0,3,0,7,5,0,0,0,0,18,3,7,6,8,5,0,4,3,0,34,4,6,9,3,13,0,9,8,0,55,5,12,5,4,10,0,6,3,0,49,4,15,7,0,14,0,7,4,0,52,5,13,4,4,8,0,0,0,0,26,16,16,3,3,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,43,71,36,42,72,4,21,42,3,334,65,4,15,10,11,15,3,17,3,146,50,11,22,88,24,265,7,159,5,635,76,10,36,57,39,141,13,126,3,507,99,26,52,70,49,98,23,101,4,519,100,40,118,116,61,105,17,133,6,700,189,51,187,222,123,164,58,253,16,1259,231,98,237,270,191,238,82,268,7,1637,286,161,351,237,243,205,157,357,19,2018,375,230,403,251,234,114,240,311,22,2179
21602,0,0,0,0,4,0,0,3,0,11,0,0,3,0,7,0,0,0,0,14,0,4,7,0,9,0,6,3,0,33,4,13,6,0,14,0,3,0,0,35,3,12,0,3,7,0,0,0,0,30,12,6,3,0,4,0,0,0,0,28,7,9,4,0,0,0,0,3,0,21,0,0,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,30,45,22,6,51,0,10,20,3,191,79,7,10,13,6,6,0,11,0,144,35,3,15,57,13,149,9,111,0,394,55,14,22,45,43,90,11,84,7,373,75,23,34,49,25,62,14,112,0,400,81,28,72,65,70,85,17,98,6,518,164,39,124,153,87,103,46,148,5,874,195,67,158,197,137,138,64,254,15,1219,247,91,254,171,170,141,101,318,17,1500,286,144,286,132,147,92,171,292,11,1560
21603,0,7,0,17,11,0,0,5,0,39,0,3,3,19,5,0,3,9,0,43,3,10,10,13,22,0,5,16,0,86,9,33,14,12,36,4,3,14,0,130,11,31,7,12,20,0,0,0,0,86,20,22,0,0,9,0,0,0,0,55,26,13,4,0,4,0,0,0,0,57,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,86,132,47,90,132,3,12,59,9,567,93,16,13,10,11,23,5,40,6,220,33,15,31,96,31,424,15,234,8,878,64,45,45,98,62,271,21,202,8,805,93,40,86,133,94,166,28,187,0,828,127,83,189,209,135,176,50,224,11,1194,173,116,305,342,246,350,106,381,16,2025,288,179,454,452,345,375,190,605,30,2926,396,283,636,514,516,370,437,782,35,3959,494,527,766,427,556,243,463,523,45,4046
21701,0,6,5,10,16,0,0,8,0,43,0,7,4,14,15,0,9,8,3,58,3,4,6,16,24,0,32,18,0,105,3,20,11,7,39,0,8,11,0,99,10,30,6,9,9,0,7,0,5,65,10,10,0,4,10,0,0,0,0,32,15,6,4,5,4,0,0,0,0,30,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,55,94,42,101,119,0,51,65,8,541,65,3,7,5,5,14,8,19,0,138,27,10,18,78,19,203,11,137,0,502,67,20,39,62,34,113,17,100,0,451,89,35,45,72,39,80,21,148,3,526,128,35,105,106,59,100,29,120,8,683,180,60,154,194,105,159,48,186,14,1089,232,95,200,219,162,191,68,265,10,1439,318,122,291,192,210,167,144,280,16,1728,375,185,341,149,202,105,188,247,15,1809
21703,0,10,0,20,12,0,0,8,0,53,7,5,0,16,12,0,11,3,0,55,6,13,10,12,20,0,28,15,5,103,3,23,4,4,26,0,4,5,0,73,16,26,5,4,15,0,0,4,0,65,5,14,7,0,5,0,0,0,5,28,16,12,3,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,61,105,33,87,97,4,44,47,9,496,111,8,6,16,9,7,9,30,3,190,40,15,33,76,14,207,16,164,0,578,113,23,44,62,37,135,20,143,5,590,116,25,50,85,49,101,13,141,4,590,165,47,99,113,77,103,29,173,7,810,216,73,186,199,122,152,52,282,6,1298,294,100,226,249,139,183,88,330,7,1622,400,125,314,274,208,154,220,592,18,2309,469,239,389,232,202,106,289,599,26,2541
21704,0,5,4,27,12,0,0,5,0,62,3,10,0,37,13,0,14,7,0,85,4,22,14,29,24,0,28,24,5,145,5,33,14,8,22,0,12,14,0,102,12,23,3,5,13,3,0,3,0,59,16,20,9,6,7,0,0,0,0,56,24,17,0,5,3,0,0,0,0,48,3,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,73,144,51,155,118,4,57,90,8,699,55,3,11,16,16,22,11,25,9,162,41,14,31,112,22,375,16,247,4,874,70,27,45,125,43,208,28,184,12,734,67,44,59,129,70,154,16,155,6,700,120,46,133,179,129,175,26,208,12,1034,149,95,285,315,178,299,59,283,9,1662,225,149,319,364,254,284,105,324,18,2034,386,239,430,360,358,283,191,507,32,2788,490,356,521,333,366,183,231,498,29,3003
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,7
29999,0,8,0,77,9,0,3,14,0,120,0,10,0,70,12,3,0,21,0,128,3,12,5,49,14,0,11,19,0,118,6,14,14,16,15,0,4,3,7,68,0,16,0,7,18,0,0,0,0,44,8,13,5,0,4,0,0,0,0,30,8,10,0,6,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,9,0,3,0,7,0,0,0,4,0,12,38,102,42,382,84,5,24,201,13,888,158,144,252,98,104,65,84,201,78,1192,103,560,320,681,155,211,138,660,46,2877,183,673,665,837,237,277,306,1095,57,4326,233,678,1019,976,309,295,439,1375,92,5412,264,640,1751,1159,346,347,559,1657,117,6839,465,957,3569,1864,526,440,966,2463,143,11396,616,1003,4442,1879,655,413,1155,2506,182,12846,797,1288,5860,1631,746,487,1432,2970,263,15474,1127,1645,7019,1553,920,522,1582,2973,275,17616
