POW_SA3_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
21002,0,0,0,5,0,0,0,0,0,16,0,0,0,3,9,0,0,0,0,17,0,0,0,6,0,0,0,3,0,17,3,0,6,0,7,0,0,0,0,10,0,0,0,0,5,0,0,0,0,10,4,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,13,26,26,14,12,16,4,139,0,5,3,0,0,0,0,0,0,17,0,0,7,5,10,0,0,0,5,27,8,0,8,16,10,11,3,9,0,59,0,0,19,21,0,15,0,9,3,65,3,0,25,26,5,4,3,6,0,74,12,8,46,42,25,11,8,10,0,154,12,5,70,53,33,16,7,18,0,213,16,0,90,57,29,8,13,32,0,249,32,8,130,21,36,16,18,15,5,288
21003,4,0,0,17,10,4,4,3,0,48,0,7,3,12,7,0,0,10,0,45,5,0,5,13,9,4,3,3,0,47,4,0,4,0,3,0,0,5,0,25,5,0,0,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,5,7,0,4,7,3,0,0,0,0,18,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,14,28,73,52,26,14,42,6,290,4,0,11,0,0,3,0,4,0,24,0,3,9,3,0,3,0,0,0,24,0,4,10,20,3,7,0,9,0,65,4,8,23,17,5,11,0,12,7,82,4,0,38,33,10,10,3,11,0,101,13,3,66,61,16,9,12,30,0,215,17,15,84,96,22,13,22,32,7,301,22,12,146,122,31,20,34,33,0,417,30,20,214,97,26,21,36,44,3,502
21004,0,4,3,8,5,0,3,4,0,32,3,0,5,0,10,6,0,4,0,29,0,0,5,5,6,4,4,3,0,17,0,0,0,4,4,5,0,0,0,13,6,0,0,3,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,18,33,35,30,14,17,5,179,4,0,7,3,4,0,0,0,0,23,0,0,8,5,4,6,0,5,0,22,5,0,16,17,6,14,0,5,0,55,0,6,19,18,11,18,0,7,0,81,5,0,19,38,13,12,5,5,0,98,14,0,46,52,16,29,12,22,3,198,9,7,51,81,20,31,7,18,4,234,28,13,116,79,29,20,18,33,4,335,32,12,141,44,54,20,25,22,9,358
21005,4,4,11,38,34,25,17,27,0,171,18,10,25,53,55,28,60,29,5,277,19,11,39,48,64,17,56,32,7,295,18,6,26,20,35,17,42,12,0,182,38,15,25,14,33,5,17,16,0,154,24,0,12,16,11,12,12,9,0,91,39,5,11,12,19,10,16,8,0,116,9,7,5,0,0,0,3,0,0,19,13,5,4,4,3,3,0,0,0,36,3,0,0,0,0,3,0,5,6,24,196,79,169,272,302,157,245,181,34,1637,0,0,34,6,10,3,12,7,3,86,4,3,18,14,8,11,10,16,4,87,11,8,36,50,21,46,16,29,0,217,7,4,83,75,42,58,35,43,0,350,21,18,96,107,48,41,44,71,14,457,34,12,185,198,85,89,73,93,21,795,57,21,317,282,147,109,175,202,23,1329,118,51,611,296,273,117,429,297,41,2222,187,88,944,312,382,124,517,277,60,2887
21101,5,4,11,26,34,20,11,18,3,128,14,12,19,27,37,19,24,26,3,174,19,9,23,19,49,22,30,13,3,187,16,9,17,5,37,11,7,10,0,121,11,17,13,6,18,4,10,0,0,82,13,15,10,0,8,7,0,0,0,53,33,18,9,4,13,9,0,3,0,87,3,6,4,0,0,0,0,0,0,15,15,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,8,151,105,132,152,241,124,96,128,12,1137,10,3,18,5,7,8,5,8,7,68,5,4,21,21,10,16,3,24,0,98,9,10,49,51,23,46,15,31,0,223,14,9,72,84,42,49,25,58,6,355,19,16,106,91,40,53,11,44,4,396,41,26,219,217,96,79,49,90,17,827,61,34,357,254,133,84,94,122,16,1160,112,51,678,259,218,107,225,204,29,1888,207,75,1010,197,340,137,289,209,46,2501
21102,0,0,0,8,5,0,0,0,0,16,0,0,5,4,3,0,0,0,0,14,4,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,9,13,7,27,23,4,0,4,0,94,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,18,0,0,6,9,0,0,0,4,0,17,0,0,3,9,3,0,0,4,0,19,6,5,13,17,0,0,0,0,0,40,0,0,21,26,5,0,0,3,0,59,6,5,31,25,10,3,4,10,0,97,12,9,47,29,11,4,5,7,0,118,6,12,60,26,15,3,0,5,3,136
21103,0,5,9,29,16,13,9,7,0,82,3,3,15,24,27,11,10,14,4,116,16,16,21,23,22,12,7,10,0,131,12,8,9,8,19,3,9,8,0,79,11,10,11,9,4,7,3,5,0,60,8,5,6,8,12,0,0,6,0,41,11,6,3,0,9,9,0,0,0,44,0,0,0,0,0,0,0,0,0,5,8,0,0,0,4,0,0,0,0,10,0,0,0,5,0,3,3,0,0,11,90,64,85,167,150,104,37,72,6,777,7,0,28,3,0,4,4,7,7,65,8,3,8,14,11,5,0,16,3,68,10,10,34,40,18,43,3,21,5,181,4,3,47,78,27,40,5,28,3,242,18,8,64,105,31,34,17,38,3,314,38,24,141,182,70,57,23,55,4,599,47,27,220,229,107,72,46,91,8,852,83,33,468,253,153,94,102,132,23,1338,153,65,718,194,191,88,151,144,26,1740
21104,3,0,0,16,7,10,0,6,0,44,6,3,9,8,11,3,3,0,0,45,0,0,7,18,18,4,3,4,0,59,3,3,9,4,8,6,0,0,0,31,6,5,6,8,5,0,0,0,0,41,0,3,5,0,0,0,3,0,0,16,12,6,0,3,8,0,0,0,0,28,0,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,43,36,44,86,77,44,12,38,4,384,3,0,3,0,0,0,7,0,0,15,3,7,3,5,3,4,0,0,0,29,0,4,10,23,0,20,0,11,0,74,0,5,20,32,9,15,6,7,0,92,6,4,24,40,14,18,3,12,3,124,15,11,60,77,29,42,19,17,0,265,15,14,97,109,34,38,48,29,3,396,24,14,147,158,77,43,60,33,7,556,52,27,192,129,98,29,42,29,7,605
21105,4,3,10,31,12,15,6,17,0,99,11,5,17,29,16,17,10,20,0,129,16,7,7,23,14,9,11,10,0,100,13,3,14,7,12,5,3,3,0,66,13,8,12,3,5,11,3,4,0,48,8,7,4,3,0,0,7,0,0,34,15,3,0,0,6,9,3,4,0,39,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,14,118,43,92,161,109,99,52,89,8,787,17,3,19,10,5,4,0,11,7,73,9,3,17,16,11,14,0,16,0,97,15,15,42,67,28,36,7,41,6,262,19,19,62,104,45,33,8,60,3,353,37,20,123,132,52,45,7,61,8,482,50,29,223,212,85,80,27,84,7,798,77,31,340,276,120,70,50,139,9,1105,117,33,579,233,132,74,106,172,24,1463,197,44,704,207,172,68,114,199,22,1730
21201,8,0,7,20,8,10,6,15,0,75,8,3,8,21,8,3,3,13,0,73,10,8,4,9,7,7,9,11,0,75,6,3,4,5,14,7,5,8,0,45,3,4,0,3,9,7,4,7,0,40,0,0,0,0,3,0,0,0,0,16,6,5,4,3,4,4,0,0,0,21,3,0,6,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,62,37,51,120,81,62,33,67,9,522,13,6,18,3,3,0,0,6,4,50,9,3,9,13,13,8,5,17,0,78,14,9,24,36,15,24,7,36,5,159,21,8,59,43,36,23,6,25,3,228,33,8,75,90,38,31,23,43,0,343,39,23,145,171,65,72,19,61,4,599,39,14,192,201,96,60,48,89,6,746,81,23,380,145,106,70,74,143,22,1048,118,42,534,112,125,54,123,136,16,1262
21202,0,3,10,42,27,13,10,14,3,118,4,7,18,34,25,16,15,13,4,129,14,3,11,27,28,21,11,11,0,126,6,3,12,8,20,10,10,6,5,66,16,9,6,10,16,6,5,0,0,60,11,3,5,6,0,4,5,0,0,38,11,5,4,3,6,0,4,0,0,44,5,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,0,0,0,16,87,42,80,177,144,118,66,74,13,799,7,6,12,5,0,4,0,8,0,46,0,0,13,11,14,21,3,9,4,76,10,8,18,58,20,35,9,30,0,182,5,5,54,54,35,51,9,31,10,250,13,12,78,81,35,56,9,53,8,345,19,23,144,197,65,99,32,60,8,647,42,26,219,239,109,86,60,79,11,873,64,33,419,239,144,81,115,135,16,1243,126,54,552,154,187,64,125,108,28,1391
21203,6,0,6,38,6,7,4,11,0,90,8,0,8,27,18,21,6,11,0,100,4,0,8,30,14,7,3,6,0,89,5,10,3,9,10,3,3,3,0,44,7,5,0,3,6,4,0,4,0,28,0,0,3,0,4,5,4,0,0,14,10,0,0,3,3,3,4,0,0,26,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,62,29,50,167,81,81,32,63,10,563,6,0,17,6,5,3,0,3,9,60,3,8,13,17,7,16,4,9,0,76,3,5,21,46,12,37,6,31,3,164,6,9,49,65,31,49,13,33,6,265,14,10,63,102,24,51,11,46,4,334,33,19,129,205,62,66,30,56,9,614,37,28,206,278,83,70,39,89,14,847,86,25,307,218,110,68,76,120,24,1039,94,36,371,182,138,58,109,109,21,1115
21204,8,6,16,44,40,23,38,43,4,218,25,8,55,44,62,31,76,58,5,358,35,16,41,33,107,32,77,49,8,397,27,19,47,16,51,19,52,15,5,247,23,18,23,6,34,24,25,14,4,155,28,12,12,0,14,5,14,10,0,104,65,15,17,7,19,15,16,3,0,163,16,5,0,0,0,4,0,5,0,32,20,8,0,0,4,6,0,3,0,47,4,4,0,3,4,3,0,0,3,24,263,115,259,229,387,190,333,266,46,2087,14,0,28,7,10,11,8,20,11,121,6,9,12,14,12,13,13,15,6,109,12,11,49,28,29,27,19,42,0,214,8,15,80,67,37,37,29,54,11,334,19,19,129,86,76,70,48,87,13,549,46,27,285,206,120,84,99,115,19,1005,80,34,447,311,211,114,264,251,30,1756,147,73,886,351,410,177,746,474,61,3330,318,134,1609,305,607,236,964,476,83,4723
21205,11,3,14,42,54,20,19,28,0,189,9,12,12,43,57,26,21,19,3,204,25,17,43,47,74,20,25,15,12,272,26,13,22,14,63,8,10,11,0,170,29,21,30,18,53,16,3,4,5,178,18,19,10,10,22,5,0,4,0,90,49,37,15,13,18,20,7,0,4,152,15,6,0,0,5,4,0,0,0,39,20,5,0,3,3,4,0,0,0,40,0,0,4,8,3,0,0,3,3,15,232,146,172,273,419,181,110,133,35,1694,7,0,20,4,8,8,0,6,5,60,0,3,19,16,4,22,0,11,3,89,0,17,33,55,22,31,5,25,0,191,11,20,61,80,38,40,13,53,5,320,10,15,88,114,56,40,18,61,6,410,38,37,189,250,134,84,37,79,15,850,50,36,292,276,168,86,80,126,19,1137,96,53,530,365,308,100,150,153,21,1777,179,119,825,307,435,112,221,190,40,2429
21301,3,0,8,27,23,12,12,20,6,112,9,12,14,39,46,10,40,27,5,195,28,7,20,31,49,19,31,18,0,204,12,9,14,9,31,7,26,11,0,117,18,11,17,9,23,18,8,3,0,96,6,4,6,6,12,5,4,3,0,47,20,3,10,10,5,7,10,3,0,65,4,0,0,0,0,0,0,0,0,9,5,0,0,0,0,3,0,0,0,10,0,0,0,6,3,4,0,0,0,13,118,57,114,200,231,110,153,118,18,1118,3,0,15,6,10,3,0,10,6,50,3,4,14,16,10,14,4,13,3,72,8,0,19,46,22,39,14,23,7,180,11,12,36,61,23,40,13,44,4,245,17,5,78,87,43,41,45,43,7,367,34,13,126,174,70,52,58,88,7,630,43,26,224,228,128,72,114,121,10,958,81,38,398,246,195,105,298,174,21,1557,129,74,668,206,253,87,336,152,42,1947
21302,0,0,0,13,12,13,9,9,0,60,0,0,3,17,14,6,27,3,5,72,5,0,8,7,20,3,29,4,0,89,12,0,6,7,21,0,6,7,0,63,13,3,4,3,14,7,12,3,0,66,9,3,0,0,11,0,4,0,0,29,15,5,9,4,12,3,7,6,0,53,0,0,4,0,0,0,6,0,0,9,7,9,3,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,4,0,64,33,49,82,116,62,102,53,13,574,6,0,13,3,3,0,4,3,4,30,0,3,9,13,4,6,4,3,0,42,6,0,6,28,4,18,7,17,3,92,3,8,25,36,14,16,7,12,0,106,7,3,45,42,23,10,12,26,8,162,17,14,96,83,29,26,24,50,3,331,31,10,128,96,41,34,57,45,6,448,52,16,256,120,83,42,157,91,18,826,63,26,370,79,113,47,177,99,17,993
21303,0,4,10,32,9,17,11,11,0,91,5,0,13,23,12,13,20,9,0,108,15,5,10,19,21,8,7,12,7,101,10,5,8,19,11,3,3,0,0,61,16,10,6,5,8,0,3,3,0,55,10,8,7,4,8,4,5,4,0,42,12,7,5,0,11,0,3,0,0,46,6,3,0,0,0,0,0,0,0,9,6,4,0,0,0,3,0,0,0,15,0,0,0,0,4,0,0,0,0,7,77,45,74,144,108,83,68,65,8,683,0,3,8,0,3,3,0,4,0,28,0,5,12,4,3,8,0,6,3,42,0,3,9,36,3,24,5,18,0,100,10,10,34,50,7,35,7,21,5,162,9,7,34,70,18,43,8,19,3,216,14,15,70,143,35,56,23,54,8,410,28,26,114,147,49,68,58,67,4,559,65,18,200,169,110,61,94,68,17,799,67,31,279,149,112,57,119,82,13,913
21304,10,5,5,27,16,17,14,14,3,115,6,4,12,33,20,17,10,8,5,120,11,3,9,19,29,17,14,5,3,116,11,3,5,16,14,3,7,8,0,60,8,0,6,7,12,7,3,6,0,43,0,0,3,16,9,0,3,4,0,44,16,0,4,10,3,0,5,0,0,36,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,10,0,0,0,3,3,0,0,0,0,3,80,36,73,174,126,99,66,62,18,735,5,0,27,3,8,4,7,10,4,66,3,3,4,16,5,35,12,20,0,95,3,4,27,39,16,40,7,22,3,167,3,9,52,54,31,35,19,36,5,243,16,5,89,85,41,53,29,45,0,366,21,17,181,181,65,74,39,65,11,655,34,19,267,253,118,68,71,92,10,939,68,28,379,246,138,85,128,113,18,1223,109,48,562,215,169,83,176,129,26,1514
21305,9,0,16,36,13,20,40,23,0,148,9,5,15,38,33,16,63,26,7,220,18,14,18,34,51,20,71,16,8,246,17,9,20,17,22,15,43,11,5,159,17,10,19,20,29,10,28,11,3,135,20,7,6,7,15,6,10,4,0,73,13,4,11,3,11,8,10,4,4,71,0,0,4,0,4,6,3,3,0,17,10,6,3,0,0,5,4,0,4,28,5,3,0,4,3,0,3,0,0,14,139,69,134,236,233,146,296,121,35,1411,10,7,32,11,8,6,7,7,9,92,3,9,18,24,7,22,3,18,0,94,8,9,42,47,18,49,14,47,3,235,10,7,56,78,49,69,35,65,6,373,16,14,103,110,53,56,30,70,6,464,34,29,197,258,95,110,86,124,10,944,55,39,328,336,134,108,204,174,21,1398,97,48,546,288,219,144,495,227,44,2095,167,72,786,240,303,132,568,237,42,2542
21401,0,4,7,32,23,10,4,3,0,101,6,9,14,40,27,13,10,12,0,138,16,9,7,34,28,14,11,16,0,135,16,11,11,17,18,4,10,3,4,91,9,4,9,10,11,9,3,4,0,60,10,7,12,4,8,0,0,0,0,45,13,3,9,8,7,4,6,0,0,48,3,0,0,0,0,3,0,0,0,10,7,0,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,13,97,58,91,215,162,86,59,75,15,849,11,4,24,8,10,4,0,0,9,74,8,4,14,14,6,19,6,11,0,93,5,10,38,43,26,51,8,32,0,201,14,4,66,61,38,51,10,54,3,305,14,19,86,113,43,59,17,61,0,417,26,34,175,262,102,117,23,99,0,838,52,32,253,335,144,111,52,121,13,1108,92,49,521,348,260,95,118,157,16,1661,169,65,748,269,289,92,132,153,27,1944
21402,14,5,16,44,30,16,7,16,0,149,11,12,17,43,27,16,6,20,0,149,18,17,15,29,31,15,3,16,0,143,18,4,14,18,17,13,5,12,4,106,10,12,11,7,10,12,4,4,0,61,18,7,7,0,5,5,0,0,0,40,17,5,4,10,4,8,6,0,0,59,6,4,0,3,0,0,0,0,0,15,0,3,0,4,4,7,4,0,0,15,0,0,0,3,0,0,0,0,0,5,144,75,106,237,189,133,40,113,6,1039,18,4,19,0,5,8,0,11,5,69,9,4,18,12,11,18,3,15,0,96,25,8,50,68,28,38,6,43,3,275,34,13,84,98,40,48,10,50,12,374,28,17,141,140,51,89,9,65,6,552,65,32,261,303,102,119,33,125,12,1056,90,29,369,407,149,103,43,147,18,1361,150,52,745,452,181,127,84,192,17,2002,228,75,946,347,204,96,119,186,31,2238
21501,3,8,0,17,11,6,0,15,0,58,11,5,11,17,15,13,3,10,0,73,16,0,4,13,17,3,5,10,0,72,5,4,0,14,5,0,3,6,0,36,9,5,3,0,6,0,3,5,0,40,10,4,0,3,4,0,0,0,0,27,12,0,5,4,0,3,7,0,0,23,0,0,0,4,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,89,29,31,93,76,34,23,61,3,447,28,0,9,8,7,0,0,3,0,59,12,0,8,13,8,6,0,3,5,55,14,3,19,21,9,10,4,22,6,110,33,8,42,39,23,23,7,32,0,197,41,0,42,55,30,23,10,42,3,247,72,15,97,119,60,40,22,61,4,497,101,18,152,163,77,50,48,108,8,728,175,41,323,203,105,74,80,192,14,1201,218,55,380,186,128,43,114,142,14,1271
21502,6,0,3,18,7,9,5,9,0,58,7,0,9,13,10,9,3,10,4,59,11,6,3,7,19,10,5,4,0,67,0,3,6,10,10,8,6,5,0,48,0,3,0,3,0,4,0,0,0,21,6,0,0,0,4,0,0,0,0,15,9,0,0,6,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,58,18,28,76,60,48,25,48,3,365,27,0,0,0,3,0,0,4,3,35,6,3,4,11,3,10,0,5,3,51,13,0,9,14,3,17,3,14,0,81,14,5,32,26,18,21,10,20,0,147,27,4,49,41,21,36,7,39,3,228,46,13,92,109,54,46,19,66,3,449,56,25,147,164,88,69,40,57,11,659,88,44,284,204,121,97,95,112,17,1051,161,60,409,170,169,67,84,104,18,1238
21503,7,3,0,10,4,12,0,11,0,48,8,0,0,9,8,6,3,13,0,55,6,3,6,3,3,4,0,16,0,42,5,4,0,0,9,4,0,0,0,22,9,0,0,7,0,0,0,0,0,11,3,4,0,3,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,55,19,10,46,33,38,6,55,6,270,34,0,9,0,10,0,0,4,5,60,9,3,10,0,3,0,4,6,5,32,24,3,13,12,8,17,0,12,0,81,31,4,25,20,20,12,3,18,5,138,24,7,30,41,20,11,9,21,3,179,56,7,57,65,37,39,21,55,3,340,68,12,105,93,51,28,24,63,3,456,109,20,180,78,85,38,62,87,10,682,149,40,282,75,86,35,76,86,11,839
21601,7,3,3,16,8,7,0,8,0,43,10,3,5,13,7,0,3,5,0,47,4,0,3,5,12,5,0,4,0,30,0,0,0,0,0,3,7,0,0,15,0,0,0,0,10,0,0,0,0,19,0,0,0,0,3,0,0,0,0,4,7,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,7,32,18,20,56,42,24,16,32,0,241,29,0,10,0,8,0,0,0,6,47,7,0,6,3,0,7,0,8,0,47,23,4,16,16,3,11,4,23,3,94,21,0,29,23,8,15,9,14,0,114,20,5,42,32,18,13,0,31,0,160,45,7,82,81,36,22,21,49,3,354,53,7,104,123,53,43,27,71,7,485,75,26,234,114,66,53,49,93,13,720,108,25,304,111,66,35,82,91,7,825
21602,5,0,0,4,5,0,0,7,0,21,10,0,4,7,11,4,0,11,0,42,5,0,0,0,3,4,6,6,0,32,3,0,0,0,3,0,3,0,0,19,0,0,6,0,3,0,3,0,0,12,5,0,0,0,0,0,0,0,0,12,3,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,9,36,33,26,12,29,4,198,18,0,9,5,0,3,0,3,0,32,7,0,5,4,3,4,0,5,0,23,9,3,8,11,16,3,0,13,6,64,18,0,16,14,3,8,3,23,0,90,20,3,25,20,16,17,8,17,0,127,29,6,45,59,32,18,9,30,3,233,42,11,62,85,28,25,23,47,0,332,66,13,159,61,47,30,27,62,7,482,91,16,208,59,41,26,67,76,7,587
