POW_SA3_CODE_2021,Lab_3500mo_A_35_44,Lab_3500mo_A_45_54,Lab_3500mo_A_55_64,Lab_3500mo_A_65_74,Lab_3500mo_A_75ov,Lab_3500mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000_3499_A_15_19,OIDNS_3000_3499_A_20_24,OIDNS_3000_3499_A_25_34,OIDNS_3000_3499_A_35_44,OIDNS_3000_3499_A_45_54,OIDNS_3000_3499_A_55_64,OIDNS_3000_3499_A_65_74,OIDNS_3000_3499_A_75ov,OIDNS_3000_3499_T,OIDNS_3500mo_A_15_19,OIDNS_3500mo_A_20_24,OIDNS_3500mo_A_25_34,OIDNS_3500mo_A_35_44,OIDNS_3500mo_A_45_54,OIDNS_3500mo_A_55_64,OIDNS_3500mo_A_65_74,OIDNS_3500mo_A_75ov,OIDNS_3500mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54
21002,0,0,0,0,0,0,3,0,4,0,0,3,0,0,8,194,103,133,107,128,113,38,9,827,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,14,0,0,0,0,4,0,0,0,6,0,0,0,0,0,7,0,0,14,0,0,0,4,0,3,0,0,11,0,0,5,0,4,5,0,0,14,0,0,0,0,3,0,0,0,5,0,0,0,6,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,3,4,7,0,0,0,0,22,12,13,24,30,24,18,4,3,133,12,8,7,12,10,18,12,3,71,389,18,16,17,22,20,4,3,498,162,65,38,59,40
21003,0,3,0,0,0,8,3,0,0,0,4,3,3,0,14,125,214,370,287,320,276,62,3,1655,0,0,0,0,3,0,0,0,6,0,3,3,0,0,0,0,0,7,0,3,5,0,0,0,0,0,13,0,0,3,6,4,0,0,0,23,0,4,0,0,4,3,0,0,10,0,6,5,7,0,4,0,0,21,0,4,4,7,8,5,5,0,28,0,6,11,9,6,9,0,0,42,0,4,20,11,10,3,0,0,52,0,0,0,6,0,0,0,0,15,0,3,5,8,6,0,0,0,27,0,0,7,4,0,0,0,0,16,0,0,6,9,0,4,0,0,18,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,3,4,7,7,9,10,4,0,0,41,8,43,85,82,63,33,14,0,318,22,8,20,26,32,12,13,0,132,231,55,35,31,24,24,6,0,406,151,109,59,73,76
21004,4,0,4,0,0,8,4,4,0,0,0,0,0,0,9,206,151,175,110,142,105,48,7,949,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,14,0,6,4,8,4,0,0,0,22,0,0,7,0,0,3,8,0,17,0,0,4,6,3,6,0,0,23,0,0,5,3,0,7,0,0,15,0,0,0,5,8,0,0,0,10,0,0,6,0,0,0,0,0,3,0,0,4,4,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,3,6,3,0,0,19,8,17,28,33,34,23,16,0,159,24,5,14,15,12,15,7,0,97,391,32,15,22,19,13,3,3,496,204,103,40,29,48
21005,13,6,5,0,0,52,3,7,20,20,24,19,7,0,100,904,1179,2388,2030,1980,1544,339,26,10390,7,6,20,20,5,3,0,0,58,24,9,0,11,5,0,0,0,43,11,9,11,8,4,0,7,0,51,3,18,16,5,7,6,3,4,63,10,15,20,13,16,9,0,0,79,5,17,33,39,23,10,4,0,126,10,28,76,57,30,20,3,0,228,10,40,101,91,42,35,9,0,329,4,30,111,80,50,42,9,0,318,0,22,60,76,40,32,6,0,229,0,6,34,55,38,25,0,0,171,0,0,25,29,26,18,7,0,106,0,0,28,41,32,19,0,0,116,0,0,3,0,8,0,0,0,14,0,0,8,9,6,5,4,0,37,22,31,88,59,60,42,5,3,303,105,225,631,587,391,266,56,15,2274,101,39,146,115,92,65,26,0,585,1178,188,102,110,62,53,32,3,1726,852,511,280,269,201
21101,3,3,3,0,0,24,5,3,8,11,9,4,0,0,37,873,846,1283,1115,1221,1183,370,39,6931,6,6,6,12,8,14,4,0,52,19,0,5,9,0,0,0,0,34,6,8,5,3,4,3,0,0,35,0,5,8,6,10,10,3,7,57,3,4,14,8,11,7,0,3,49,3,7,12,9,12,15,6,4,72,0,18,31,20,23,17,4,0,112,0,22,45,52,41,24,6,3,187,4,21,52,51,48,30,5,0,217,0,3,40,36,28,17,8,0,135,0,7,28,35,28,19,3,0,112,0,5,3,17,16,15,0,0,54,0,0,12,15,22,15,0,0,69,0,0,3,10,13,3,4,0,28,0,0,0,7,8,0,0,0,22,7,24,48,39,35,20,7,5,179,51,131,326,318,301,211,60,20,1420,86,30,58,83,63,65,26,5,420,1591,223,100,100,75,87,43,3,2224,955,545,231,198,209
21102,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,55,47,76,45,70,76,21,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,5,0,6,0,4,6,0,0,0,7,0,0,0,0,6,0,0,0,6,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,10,0,0,8,0,0,0,0,0,14,5,9,15,18,19,15,3,0,87,5,3,3,8,9,12,5,0,50,163,25,12,14,21,16,9,0,262,68,49,19,24,22
21103,3,8,6,0,0,29,5,3,5,8,5,9,3,0,37,748,622,882,737,767,706,200,29,4688,0,0,4,3,3,0,0,0,23,11,5,0,0,5,0,0,0,24,0,0,4,6,4,5,0,0,16,3,9,3,5,4,3,3,0,35,0,9,5,8,9,9,4,0,30,0,4,13,11,5,7,3,0,40,3,6,14,18,14,9,4,0,65,0,9,28,22,15,19,7,0,100,0,15,25,22,18,21,3,0,107,0,0,16,14,17,19,5,0,67,0,5,13,14,9,14,5,0,52,0,0,7,3,13,5,0,0,26,0,0,10,14,12,8,0,0,50,0,0,0,0,0,0,0,0,5,0,0,3,3,4,6,3,0,23,11,12,29,32,16,13,3,4,122,32,70,169,172,150,133,36,14,783,53,12,44,59,52,47,12,3,288,1390,151,67,58,45,67,33,6,1822,764,480,157,145,126
21104,0,4,0,0,0,10,0,0,6,0,7,5,0,0,15,302,245,314,233,271,269,115,16,1767,0,0,4,0,0,4,0,0,8,6,0,0,0,0,0,0,0,10,3,0,0,8,0,0,0,0,14,5,0,0,3,3,6,0,3,19,6,4,8,11,5,4,9,0,33,0,4,8,3,3,0,0,0,28,0,0,10,10,3,6,3,0,31,0,6,18,10,4,7,0,0,55,0,5,14,12,18,9,0,0,60,0,0,13,10,6,9,0,0,37,0,0,13,9,6,0,0,0,35,0,0,5,8,8,0,0,0,13,0,0,0,10,0,4,0,0,23,0,0,0,9,0,0,0,0,13,0,0,7,6,0,5,0,0,12,3,4,11,11,17,5,0,0,51,18,34,112,114,83,60,20,5,441,32,10,25,31,33,26,6,0,169,661,108,31,54,49,28,17,4,955,339,250,80,88,115
21105,5,6,10,4,0,28,5,9,9,8,10,5,3,0,55,1016,748,919,799,880,768,265,41,5428,0,0,3,3,13,0,3,0,29,16,8,7,3,0,0,0,0,40,6,0,4,3,10,8,0,0,30,0,0,4,7,5,3,0,0,27,3,7,3,6,0,4,4,0,33,0,5,0,3,4,9,4,0,37,0,7,9,6,14,12,4,4,63,0,13,29,21,18,14,0,0,106,0,15,21,24,19,21,6,0,99,0,4,12,22,15,9,0,0,63,0,0,8,9,15,9,5,3,55,0,5,8,11,10,6,3,0,36,0,0,9,16,7,0,0,0,33,0,0,0,5,0,0,0,0,3,0,0,0,7,5,3,0,0,19,9,24,29,19,25,12,9,3,112,44,84,150,157,172,118,47,15,780,65,22,49,63,72,67,46,9,386,1580,132,73,78,89,78,33,9,2075,830,335,185,223,207
21201,0,5,0,0,0,15,4,7,6,0,7,4,0,0,37,741,525,908,599,617,494,138,20,4043,5,0,3,3,3,8,5,0,24,13,0,5,0,5,0,0,0,23,4,5,6,0,0,0,0,0,19,3,7,3,4,7,0,0,0,17,0,3,5,3,8,3,5,0,28,5,9,7,0,10,0,0,0,38,4,9,17,4,13,6,0,0,50,0,5,21,22,12,14,7,0,82,0,3,18,20,12,13,0,0,76,0,3,10,9,12,3,0,0,44,0,5,7,12,3,6,5,3,41,0,0,7,11,6,7,0,0,31,0,0,8,9,6,0,0,0,25,0,0,4,0,4,0,0,0,5,0,0,0,3,0,5,0,0,12,3,11,22,25,11,11,0,4,83,42,57,141,137,112,67,30,17,606,49,22,38,38,72,43,18,8,288,1176,84,51,62,50,39,26,9,1495,535,220,121,115,113
21202,4,6,4,0,0,17,3,8,4,0,5,6,0,0,34,722,635,913,736,742,633,158,29,4565,5,3,4,10,4,0,0,0,25,10,4,8,6,3,0,0,0,29,0,8,5,5,0,0,3,0,25,0,12,8,9,3,0,0,8,35,0,8,3,6,5,9,0,4,34,4,12,10,8,5,3,3,0,52,0,14,28,8,21,7,5,0,85,0,12,24,21,22,15,3,0,102,5,12,37,17,16,18,6,0,110,0,0,34,16,22,3,0,0,77,0,4,11,25,18,5,3,0,69,0,0,8,13,10,3,0,0,35,0,0,10,15,9,5,0,0,44,0,0,0,4,0,0,0,0,5,0,0,3,0,6,0,0,0,12,4,15,31,28,26,19,0,0,125,38,94,226,185,178,96,30,12,865,73,40,51,71,54,40,9,0,335,1333,172,82,82,52,52,23,4,1805,840,465,169,178,143
21203,4,0,0,0,0,3,7,12,8,6,6,0,5,0,43,741,548,893,749,639,510,140,23,4238,3,3,3,11,4,3,0,0,28,9,3,0,0,0,0,0,0,15,5,5,6,3,0,5,0,4,24,3,0,3,6,5,0,0,0,26,0,7,11,3,3,4,0,0,31,8,17,14,11,6,3,0,0,50,0,10,25,18,9,9,0,0,74,0,10,36,27,23,8,0,0,105,0,6,30,25,12,13,0,0,92,0,9,13,21,11,9,0,0,67,0,3,4,12,3,3,0,0,29,0,0,7,8,0,4,0,0,23,0,0,3,6,4,3,5,0,23,0,0,0,3,0,0,0,0,3,0,0,5,0,9,0,0,0,12,10,10,28,27,16,9,7,5,108,40,84,181,191,104,70,24,12,715,68,25,61,75,51,38,14,3,335,1144,134,64,92,47,40,16,0,1541,726,300,146,199,112
21204,19,11,12,6,0,57,7,11,19,16,28,21,0,0,111,900,1597,3349,2788,2908,2352,553,48,14504,10,11,15,22,15,14,3,0,91,26,8,7,3,10,6,5,0,58,22,6,9,9,8,8,5,0,66,4,16,22,19,15,10,3,0,85,10,23,25,22,8,10,9,3,112,6,20,30,29,33,19,10,4,155,15,39,56,47,51,42,12,3,268,9,57,137,90,64,48,17,7,431,0,37,130,105,88,63,14,5,446,0,18,95,69,65,38,4,0,287,0,9,52,64,73,46,3,0,247,0,0,36,37,32,15,4,0,127,0,3,29,29,26,19,3,4,116,0,0,5,7,5,0,0,0,24,0,3,8,9,9,11,0,0,38,16,38,99,83,60,47,13,11,362,116,294,767,636,560,393,100,41,2909,109,74,144,146,143,100,30,3,748,1137,267,104,113,104,97,50,8,1880,753,543,314,294,261
21205,13,14,4,0,0,45,0,8,13,15,16,18,5,0,72,675,970,1472,1134,1309,1255,353,53,7224,9,10,20,15,6,4,8,7,69,18,5,6,3,10,4,0,0,50,9,13,15,5,5,5,0,3,55,6,15,22,14,15,9,0,9,95,0,20,21,10,18,5,0,4,74,0,27,40,29,23,18,9,4,143,0,16,43,41,29,22,5,4,165,3,28,66,59,50,37,5,0,248,5,28,107,82,60,36,11,0,321,0,8,67,55,37,28,10,0,205,0,5,48,48,40,26,4,0,164,0,0,35,29,21,17,3,5,111,0,0,40,58,39,21,5,3,163,0,0,3,10,9,4,0,0,25,0,0,11,26,27,9,0,0,76,15,39,79,71,46,35,5,3,300,62,209,614,567,435,267,73,37,2271,92,72,124,126,114,76,31,14,643,1473,455,172,154,117,91,63,13,2540,905,966,354,299,279
21301,8,9,3,0,0,35,4,11,10,6,18,8,4,0,69,703,757,1459,1249,1265,1060,252,29,6770,3,8,14,11,9,6,7,0,59,19,7,0,8,4,0,0,0,35,6,7,9,3,0,8,4,0,37,3,13,11,6,6,4,4,0,54,3,10,15,10,10,8,6,0,66,7,18,17,23,12,15,0,0,86,3,15,38,25,37,20,0,0,138,0,25,71,43,28,18,3,0,185,0,13,56,55,38,21,3,0,186,0,6,44,39,32,21,8,0,149,0,6,25,34,26,7,3,0,103,0,5,29,23,11,5,0,0,70,0,0,17,10,15,6,3,0,54,0,0,5,3,0,0,0,0,8,0,3,7,0,5,3,0,5,32,14,28,57,36,33,29,5,3,198,58,164,414,331,280,161,52,14,1469,101,39,96,92,67,50,21,0,468,1268,187,84,106,68,44,23,3,1777,680,419,212,216,169
21302,8,12,9,0,0,39,0,4,6,3,4,8,7,0,37,398,396,848,713,624,580,127,18,3702,5,0,9,12,4,0,0,0,30,9,0,0,0,4,5,0,0,16,0,6,0,3,3,0,5,0,20,0,3,7,6,3,4,0,0,28,3,7,10,0,6,0,5,0,28,0,4,3,13,5,3,3,6,34,0,6,19,4,5,4,5,0,47,0,14,30,19,18,11,0,0,97,6,3,36,16,18,10,0,0,95,0,4,24,12,14,5,0,0,68,0,0,20,22,17,3,0,0,64,0,0,11,9,20,6,4,0,49,0,0,8,22,19,13,7,0,67,0,0,7,3,10,0,0,0,18,0,0,3,6,6,0,3,0,22,4,16,17,17,15,7,0,3,85,25,70,210,183,167,82,29,8,770,35,12,47,39,38,27,9,0,220,676,94,21,46,38,35,16,0,927,364,238,111,111,75
21303,10,8,4,0,0,21,0,3,9,5,7,6,4,0,37,394,509,805,617,647,577,159,12,3718,3,3,4,8,9,0,0,0,33,8,5,0,5,0,0,0,0,21,10,9,5,0,0,0,0,0,20,5,8,10,7,5,0,3,0,32,0,12,14,6,3,6,0,0,35,0,18,18,9,12,10,3,0,66,0,8,13,12,17,7,3,0,54,0,14,32,17,24,11,5,0,106,0,9,45,39,23,17,0,0,131,0,7,17,23,6,4,3,0,71,0,3,14,19,22,4,6,0,66,0,0,11,11,18,7,0,0,48,0,0,15,13,6,10,4,0,46,0,0,0,5,3,0,0,0,12,0,0,3,4,6,5,0,0,26,6,24,39,13,24,10,0,0,124,32,108,250,191,178,96,26,7,885,59,33,66,55,41,24,10,3,286,824,199,65,46,38,35,12,4,1220,480,449,179,122,94
21304,5,6,4,0,0,22,4,0,10,4,8,3,5,0,37,789,586,906,692,671,486,170,12,4309,0,0,10,12,12,6,0,0,37,9,5,0,3,0,0,0,0,23,7,4,6,3,5,3,0,0,35,3,4,6,12,10,9,0,0,41,6,9,8,0,0,5,0,0,27,0,15,13,12,15,8,4,0,69,0,17,18,17,9,8,0,0,69,0,14,38,28,22,6,3,0,111,0,15,46,33,24,19,3,0,130,0,0,31,37,18,9,0,0,94,0,0,17,20,6,4,0,0,60,0,0,6,7,4,4,0,0,27,0,0,17,16,8,3,0,0,46,0,0,3,0,4,0,0,0,8,0,4,3,0,3,0,0,0,16,6,17,36,22,24,5,4,0,116,40,101,246,226,163,88,26,13,908,79,24,62,77,70,49,10,5,378,1400,120,72,92,76,57,17,3,1829,785,370,194,190,127
21305,16,7,7,0,0,48,3,6,8,20,7,14,9,0,71,1074,1124,1989,1596,1497,1150,242,27,8698,12,6,20,18,10,5,0,0,75,23,5,0,12,8,0,3,0,48,18,13,14,8,5,4,3,0,65,8,17,22,12,9,4,0,0,70,4,23,16,13,12,3,0,7,75,7,18,22,20,12,12,5,0,103,4,21,59,49,27,14,9,0,168,3,45,105,55,48,28,9,0,292,3,24,94,89,43,37,9,0,290,6,8,61,63,32,18,7,0,188,0,0,41,51,25,23,9,5,151,0,0,26,31,30,9,3,0,104,0,0,27,45,25,14,4,0,116,0,0,5,3,5,4,0,0,23,0,0,0,15,8,0,0,0,30,8,47,84,71,26,12,0,3,261,96,226,598,548,326,182,48,19,2044,131,53,141,149,99,62,13,5,661,1815,241,152,163,83,57,32,6,2541,1169,605,377,377,218
21401,9,6,4,0,0,17,8,7,6,8,5,11,3,0,54,803,611,931,802,839,758,201,42,4985,5,0,13,9,12,10,0,3,48,21,0,4,0,0,0,0,0,34,3,8,0,3,5,0,6,0,30,4,9,0,9,3,0,6,0,29,4,9,0,7,0,4,0,3,32,4,10,13,7,6,5,0,3,50,0,6,26,17,12,9,5,0,80,0,10,35,22,24,11,8,0,122,0,0,36,24,23,14,3,0,113,0,5,19,17,14,9,7,3,75,0,6,16,14,17,11,8,0,69,0,7,5,12,6,8,3,0,43,0,0,15,18,10,6,3,0,50,0,0,0,5,0,0,0,0,9,0,3,4,4,7,4,0,0,22,4,16,30,28,40,22,0,0,141,47,95,223,197,187,117,40,20,930,65,22,60,79,69,56,14,7,373,1311,123,62,78,73,58,26,9,1733,779,356,158,157,151
21402,5,11,0,0,0,27,7,6,14,13,17,15,0,0,63,1020,744,1104,895,1190,974,281,55,6257,3,0,11,5,9,0,0,0,34,19,5,0,3,0,3,0,0,28,7,4,6,4,7,5,3,4,43,3,3,11,10,15,7,8,6,56,4,11,3,5,3,14,9,3,54,3,5,8,11,17,9,7,0,68,6,13,12,8,10,15,4,0,69,6,9,27,19,14,20,11,10,103,3,17,25,26,18,28,8,0,124,0,3,17,18,21,10,10,0,84,0,0,12,21,16,7,0,0,67,0,0,8,10,8,16,3,0,52,0,0,3,18,23,13,4,0,67,0,0,0,0,0,7,8,0,19,3,0,3,10,13,7,9,6,49,13,17,27,21,28,17,4,5,131,65,94,180,192,216,169,86,39,1041,84,17,65,70,98,76,21,5,437,1991,155,51,73,66,82,56,22,2487,904,420,186,203,191
21501,4,4,0,0,0,14,6,4,10,4,8,12,5,0,43,446,406,834,473,569,655,202,35,3617,0,3,5,3,0,5,3,0,21,12,3,0,0,0,0,3,5,20,6,0,4,0,3,4,0,0,17,3,3,5,0,0,4,8,5,22,0,0,3,0,3,10,0,5,21,3,0,8,5,4,10,9,3,32,5,3,7,7,10,5,5,4,51,0,4,25,7,9,14,5,4,74,0,5,13,18,11,12,6,0,57,0,0,12,8,10,6,0,0,35,0,0,13,6,7,7,3,0,30,0,0,3,5,11,6,0,0,23,0,0,6,3,10,6,0,0,21,0,0,0,4,0,0,0,0,4,0,0,0,4,4,0,4,0,9,0,3,14,4,14,7,4,7,56,26,31,107,67,90,88,45,45,501,38,15,28,33,35,60,33,10,252,515,27,31,25,38,59,26,11,722,281,64,75,75,87
21502,0,4,3,0,0,15,0,3,7,11,12,4,3,0,38,352,303,708,533,560,561,157,19,3189,5,7,4,6,10,0,0,0,26,16,5,0,0,4,0,0,0,23,0,0,8,0,3,3,0,0,14,0,9,13,5,6,6,4,5,38,3,3,7,5,6,5,3,5,27,0,5,7,5,14,0,4,0,39,3,11,16,8,8,9,3,3,61,0,13,16,16,14,9,3,0,75,0,4,19,14,13,12,3,0,67,0,3,7,15,13,5,0,0,44,0,0,3,5,6,6,0,4,28,0,0,4,3,8,5,0,0,16,0,0,6,5,4,4,0,4,24,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,3,11,10,15,10,7,4,61,25,65,117,90,125,72,27,27,557,37,11,29,27,32,35,21,7,190,578,32,28,21,24,21,10,9,720,289,75,84,88,57
21503,0,5,4,0,0,9,7,4,3,4,9,4,3,6,42,223,258,608,480,436,480,141,30,2657,0,0,3,9,3,9,0,0,24,10,0,0,0,0,0,0,0,19,3,0,0,0,0,7,3,0,13,0,0,0,0,0,0,3,3,21,0,0,10,15,7,5,0,0,42,0,0,9,5,0,4,3,3,29,0,0,10,9,3,3,3,0,37,5,3,15,15,5,3,3,0,52,0,3,8,13,6,3,9,3,49,0,0,5,11,4,5,5,0,27,0,0,5,3,5,0,0,0,15,0,0,0,3,4,6,0,0,8,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,9,8,11,12,9,7,60,22,20,88,78,60,55,36,31,393,34,12,19,37,38,53,22,7,219,292,18,20,21,38,23,12,6,424,163,39,49,61,52
21601,5,3,3,0,0,12,0,3,0,0,10,9,6,0,36,273,216,382,387,465,447,133,22,2324,9,0,5,0,4,0,0,0,15,7,0,0,0,0,0,0,4,12,5,3,0,0,0,0,0,0,11,3,4,4,0,3,4,0,3,22,0,0,0,3,0,5,4,0,12,0,3,3,6,8,7,3,0,26,0,5,5,0,4,5,3,0,25,0,0,6,4,10,14,5,0,36,0,0,6,9,5,7,0,0,31,0,0,0,5,8,0,0,0,10,0,0,5,9,7,0,0,0,21,0,0,0,6,0,4,0,0,11,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,8,5,8,0,8,42,23,22,50,41,55,62,27,30,308,31,9,21,22,35,44,14,0,172,504,14,13,20,37,44,18,3,654,190,29,51,54,66
21602,0,0,0,0,6,9,0,4,0,3,3,0,3,0,30,210,172,413,313,351,373,89,10,1939,3,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,6,3,0,4,0,0,0,3,0,14,0,0,0,0,0,0,0,3,8,0,0,6,0,0,9,0,0,14,4,0,6,3,0,3,0,0,21,3,0,7,4,0,0,0,0,25,0,0,0,4,8,4,0,0,19,0,4,3,3,0,4,4,0,19,0,0,3,4,5,0,0,0,15,0,0,0,0,3,4,0,0,12,0,0,0,3,0,0,0,0,11,0,0,3,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,3,0,0,0,25,23,16,47,33,35,42,20,13,215,21,0,13,21,40,47,18,0,164,317,13,5,10,20,24,7,5,405,143,29,39,39,42
