POW_SA3_CODE_2021,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_16_20,SEO_AGFF_2021,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_16_20,SEO_Min_2021,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_16_20,SEO_Mnf_2021,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_16_20,SEO_EGWWS_2021,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_16_20,SEO_Const_2021,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_16_20,SEO_WST_2021,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_16_20,SEO_RetT_2021,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_16_20,SEO_AcFd_2021,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_16_20,SEO_TPW_2021,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_16_20,SEO_IMT_2021,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_16_20,SEO_FinIns_2021,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_16_20,SEO_RHRE_2021,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_16_20,SEO_ProSTS_2021,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_16_20,SEO_AdSup_2021,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_16_20,SEO_PubAS_2021,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_16_20,SEO_EdTrn_2021,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_16_20,SEO_HC_SA_2021,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_16_20,SEO_ArtsR_2021,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_16_20,SEO_OthSvs_2021,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_16_20,SEO_IDNS_2021,SEO_IDNS_NS,SEO_IDNS_Tot
21004,10,3,0,0,5,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,4,0,5,6,0,0,0,27,10,4,3,5,4,7,4,0,0,30,46,4,14,5,14,9,6,0,0,101,7,0,0,0,0,5,0,0,0,10,53,7,7,12,15,8,9,0,3,110,13,0,4,14,9,8,4,0,0,52,22,4,3,0,4,0,4,0,0,33,5,0,0,0,0,3,0,0,0,12,7,0,0,4,0,4,0,0,0,23,11,0,0,0,0,3,0,0,0,14,35,0,3,3,8,4,0,0,0,60,3,0,0,0,0,0,4,0,0,17,18,0,5,9,0,0,0,0,0,34,72,12,5,11,12,12,5,0,0,132,78,5,20,18,13,10,0,0,0,144,4,0,0,0,0,0,0,0,0,15,18,0,8,4,4,7,8,0,0,44,16,0,3,7,4,3,0,0,4,29
21005,15,0,4,6,3,0,7,0,0,37,8,0,3,7,6,0,0,0,0,23,674,85,126,165,234,183,141,4,14,1630,49,4,11,5,16,13,4,0,0,112,298,44,66,67,98,92,99,0,17,795,167,12,21,37,47,30,23,0,0,341,186,18,32,56,65,43,43,3,9,445,63,11,14,36,57,53,24,0,0,269,727,117,150,163,231,173,129,9,30,1734,12,4,3,0,5,8,4,0,0,34,38,3,3,10,10,9,3,0,0,74,38,4,0,11,10,10,9,0,0,71,80,9,6,13,24,31,26,0,5,188,104,9,20,30,20,25,20,0,0,230,240,40,45,63,57,53,24,0,9,527,210,27,48,53,61,49,45,0,10,508,174,31,33,50,58,42,53,3,9,439,28,0,0,7,0,8,11,0,0,51,90,12,19,19,16,27,30,0,3,213,175,31,39,50,64,64,56,10,31,526
21101,0,0,0,0,0,0,0,0,0,11,3,0,0,0,4,3,3,0,0,18,714,88,121,139,148,118,111,3,18,1461,29,5,9,9,3,4,0,0,0,63,340,31,60,63,82,62,35,3,10,693,384,51,72,85,102,76,51,5,3,828,319,43,61,91,94,46,43,4,10,714,54,9,10,52,59,42,26,0,0,255,150,11,23,32,25,15,16,0,7,274,58,6,9,16,12,7,14,0,0,115,102,20,16,30,26,19,14,0,4,231,52,3,8,10,10,0,8,0,0,89,243,29,45,45,51,51,38,3,3,510,126,8,23,33,26,19,27,0,4,266,149,9,18,22,23,4,8,0,5,246,230,29,44,59,63,33,23,0,4,481,597,68,95,131,156,86,55,3,9,1200,47,14,9,18,5,4,13,0,0,110,146,25,26,30,39,25,20,0,11,318,278,33,43,55,63,69,49,0,28,611
21102,7,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,46,3,8,4,7,4,0,0,0,69,14,0,0,0,0,0,0,0,0,13,20,5,5,7,0,0,0,0,0,29,3,6,4,6,0,3,0,0,0,36,10,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,0,3,3,4,0,0,0,0,24,9,0,0,0,0,0,0,0,0,9,44,3,5,4,3,4,7,0,0,71,13,0,0,0,5,0,0,0,0,18,7,0,0,0,0,0,0,0,0,11,54,12,24,14,8,10,4,0,0,125,45,4,8,14,15,9,9,0,3,107,5,0,0,0,0,0,0,0,0,5,15,0,3,4,6,0,0,0,0,28,12,0,0,0,0,3,0,0,0,20
21103,10,0,0,0,8,0,0,0,0,16,0,0,0,0,3,0,0,0,0,11,396,53,57,55,82,57,41,0,8,749,18,4,10,3,4,3,4,0,0,47,171,19,42,33,45,34,28,0,8,378,55,8,14,6,6,8,8,0,0,111,226,31,47,75,65,41,24,0,9,513,44,8,11,37,50,31,17,0,0,201,79,7,14,8,17,12,10,0,8,150,23,3,0,5,5,7,6,0,0,49,34,7,7,9,3,4,0,0,0,67,32,0,0,0,12,4,3,0,0,57,148,24,32,36,34,27,14,0,6,322,69,9,11,3,4,8,15,0,0,125,102,10,10,9,12,10,5,0,4,164,228,28,37,48,43,27,23,0,10,437,420,61,84,88,106,73,59,0,12,893,16,6,5,6,0,4,7,0,0,42,123,10,17,19,34,4,12,0,0,221,121,10,23,20,18,21,18,0,13,245
21104,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,64,16,13,9,9,18,10,0,0,140,44,9,10,17,18,11,9,0,0,110,70,5,14,11,23,14,19,0,0,170,43,11,16,10,11,12,7,0,3,112,147,19,32,47,42,28,26,0,3,336,14,4,6,20,25,9,11,0,0,89,51,0,9,3,10,0,8,0,3,85,33,0,4,6,9,3,10,0,0,71,15,3,8,5,9,0,0,0,0,44,18,0,3,5,4,4,0,0,0,28,129,9,22,34,28,20,19,0,0,263,34,0,8,0,5,0,7,0,0,59,84,6,10,13,12,9,0,0,5,140,96,16,31,37,19,11,12,0,8,218,298,28,48,91,60,38,34,0,4,587,3,0,3,7,7,3,0,0,0,24,53,12,15,14,24,8,14,0,0,135,55,4,10,11,18,20,16,0,9,138
21105,131,11,11,22,22,11,27,0,15,246,0,0,0,0,0,0,0,0,0,5,270,32,47,54,47,43,31,0,13,534,28,0,4,3,3,0,0,0,0,39,243,23,33,33,42,30,22,0,3,433,72,3,12,12,11,10,5,0,0,131,198,23,33,39,65,18,8,0,12,389,107,10,31,59,57,43,23,0,8,333,91,0,8,6,5,10,4,0,0,132,27,4,3,0,3,9,0,0,0,48,51,0,7,5,8,5,0,0,0,76,36,0,8,0,4,3,0,0,4,54,167,19,23,24,31,14,5,0,4,295,78,5,15,19,14,5,8,0,6,149,112,7,17,14,12,9,0,0,5,169,331,32,48,59,44,31,12,0,11,563,369,33,61,65,73,51,34,0,10,692,62,11,8,9,10,4,14,0,0,112,106,18,11,7,19,15,9,0,4,188,103,4,14,28,13,19,14,0,5,195
21201,48,0,3,5,15,4,6,0,5,96,16,0,0,3,0,3,0,0,0,27,115,11,24,19,48,34,15,0,6,268,5,0,5,9,4,0,0,0,0,22,163,12,32,41,55,29,24,0,11,360,44,3,3,3,4,4,3,0,0,69,125,12,18,43,57,33,18,0,0,305,45,4,7,30,53,39,12,0,0,183,88,3,7,14,16,4,10,0,3,151,7,0,0,3,4,0,0,0,0,17,30,0,0,7,7,9,3,0,0,48,27,0,6,0,7,0,0,0,0,44,78,11,12,14,18,18,14,0,4,166,42,9,10,3,11,10,3,0,3,89,66,3,7,12,17,6,5,0,3,117,168,37,33,50,52,42,22,0,3,413,171,17,36,43,58,36,19,0,4,390,25,0,3,6,13,14,0,0,5,78,43,3,3,14,20,13,6,0,8,104,83,7,10,19,22,12,6,0,16,183
21202,16,3,3,9,3,6,0,0,0,34,4,0,0,0,0,0,0,0,0,10,213,17,29,43,47,38,16,0,7,424,27,7,0,4,9,0,0,0,0,56,284,35,48,66,73,57,44,0,8,621,92,7,21,11,17,12,4,0,0,166,281,33,64,100,121,72,30,0,11,718,39,13,13,34,76,42,24,0,3,249,93,12,19,26,27,11,11,0,0,205,20,0,5,7,11,5,0,0,0,48,54,14,8,18,22,4,0,0,3,123,40,5,6,14,11,3,0,0,0,73,126,8,18,36,37,21,25,0,0,271,77,7,12,16,12,8,12,0,0,143,155,34,20,22,29,24,9,0,5,292,215,30,45,79,84,55,36,0,3,544,455,79,84,167,142,88,64,0,11,1097,24,8,8,8,9,9,0,0,0,59,123,18,15,34,25,26,17,0,0,260,121,21,30,39,41,22,31,0,15,321
21203,35,0,5,13,7,14,8,0,0,87,0,0,0,0,0,0,0,0,0,0,56,3,15,14,23,21,11,0,4,148,11,0,0,4,3,3,4,0,0,31,169,26,32,42,51,40,16,0,3,382,36,0,4,3,4,8,6,0,0,60,134,24,30,66,91,37,18,0,6,389,35,7,18,59,72,25,22,0,0,248,60,9,11,25,19,7,8,0,3,141,11,4,8,7,11,4,11,0,0,52,39,0,8,14,13,9,3,0,0,80,23,7,9,8,6,6,0,0,0,62,50,8,12,20,11,18,9,0,0,123,63,8,16,14,15,12,5,0,6,133,54,5,3,13,15,7,6,0,0,101,283,52,67,102,90,69,36,0,6,707,228,48,68,67,109,77,34,0,5,632,32,4,6,14,14,11,5,0,4,94,62,11,19,8,25,17,10,0,5,157,64,9,12,19,31,19,18,0,17,180
21204,34,5,0,7,0,6,10,0,0,65,9,0,5,0,0,0,0,0,0,11,1613,256,322,337,403,303,215,6,43,3494,122,17,25,36,38,31,23,0,5,292,500,63,101,103,159,158,119,5,28,1225,608,82,131,134,146,118,87,8,11,1308,416,69,119,156,151,114,98,0,11,1134,50,10,23,32,51,37,37,0,4,240,547,96,97,125,144,105,94,0,19,1228,35,5,5,9,15,11,13,0,0,91,91,16,19,26,20,8,7,0,3,196,81,13,17,19,23,21,15,0,7,193,236,33,42,64,51,46,48,0,12,533,173,29,28,39,32,38,40,0,3,384,327,66,62,65,57,35,24,0,12,649,413,50,76,89,106,80,44,0,3,862,602,120,165,194,217,152,112,4,26,1595,26,0,10,11,15,11,7,0,3,84,252,33,36,53,71,41,33,0,7,520,450,74,96,117,135,121,113,4,54,1169
21205,10,0,7,3,4,0,0,0,0,19,0,3,0,0,4,0,4,0,0,15,689,118,162,155,177,136,133,8,15,1592,31,4,8,7,14,3,8,0,0,85,358,60,99,92,119,104,100,0,13,950,439,51,101,115,128,97,66,3,17,1021,401,72,95,142,184,147,141,4,13,1210,88,13,24,57,74,51,69,0,8,380,164,26,30,46,59,44,73,0,9,456,76,11,20,21,29,20,16,0,3,191,171,26,42,48,50,37,28,3,7,416,91,7,12,19,20,13,15,0,0,179,535,95,113,166,178,147,136,9,15,1377,193,32,32,47,74,49,62,4,10,499,222,21,37,45,42,35,23,0,5,437,747,141,198,245,273,278,260,4,15,2172,1083,198,243,306,319,225,221,0,26,2622,32,8,10,26,15,17,12,0,3,123,151,23,33,36,59,41,33,0,5,384,301,39,72,90,107,85,84,4,34,814
21301,11,0,0,5,6,4,0,0,0,27,0,0,0,4,3,5,0,0,0,10,323,42,55,88,112,107,74,0,15,806,41,4,11,9,11,10,11,0,3,96,175,29,38,31,53,79,65,0,11,482,148,21,33,25,36,47,45,0,0,342,211,32,24,67,73,62,42,0,15,518,36,6,9,22,39,33,26,0,7,176,247,32,50,64,87,67,55,6,11,611,23,3,0,3,3,0,4,0,0,33,33,0,8,5,13,4,0,0,0,63,32,7,5,3,13,6,0,0,0,68,71,6,11,16,20,17,15,0,0,159,55,4,15,16,21,27,23,0,0,165,136,15,20,33,25,22,12,0,8,267,291,44,41,52,43,46,36,0,3,561,433,98,100,127,151,140,126,3,8,1185,12,0,4,12,6,0,3,0,0,42,101,7,12,8,25,20,25,0,0,205,130,19,31,40,64,45,56,0,24,417
21302,7,0,0,0,6,4,0,0,0,11,4,0,0,0,0,0,0,0,0,11,233,28,37,34,50,58,28,0,4,479,20,4,5,6,14,11,5,0,0,67,206,13,48,63,78,78,72,0,7,566,92,8,6,26,18,21,19,0,4,202,146,18,33,47,56,38,15,0,4,364,33,9,9,27,37,28,34,0,0,182,197,13,36,59,63,56,45,0,9,484,12,3,0,0,3,5,4,0,0,35,26,4,8,7,6,14,4,0,0,72,25,0,7,13,11,7,9,0,0,74,83,17,23,32,27,29,23,0,0,238,60,4,7,16,15,10,21,0,0,142,98,3,8,22,15,8,3,0,0,155,106,16,25,31,44,35,15,0,0,279,165,17,31,48,44,41,39,0,7,392,34,5,4,6,8,5,4,0,4,73,78,8,11,11,29,19,22,0,0,178,74,11,21,26,42,34,31,0,16,258
21303,5,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,4,135,21,21,35,34,36,35,0,4,322,35,4,7,7,15,15,4,0,0,95,115,21,31,35,50,40,48,0,6,346,48,13,9,11,21,17,12,0,3,125,156,26,40,66,74,72,66,0,7,511,43,16,18,38,38,46,65,3,5,260,108,13,25,24,26,41,42,0,5,278,21,3,8,7,9,5,9,0,0,59,47,0,4,14,23,10,5,0,0,113,24,3,7,10,7,5,5,0,0,55,91,21,32,30,32,37,27,0,4,262,31,4,8,12,13,12,27,0,0,106,82,12,13,15,17,15,26,0,4,182,222,29,36,59,57,61,37,0,6,505,344,64,97,91,133,114,90,3,12,938,28,7,8,18,8,6,5,0,0,78,77,15,17,23,20,28,15,0,0,190,68,20,16,29,26,29,51,0,17,254
21304,16,5,11,0,7,5,7,0,3,50,6,0,3,4,0,0,0,0,0,13,70,13,12,12,26,25,18,0,3,167,15,0,0,3,3,9,0,0,0,36,185,27,35,49,68,56,54,0,8,476,62,11,13,10,13,13,4,0,0,128,166,23,25,61,67,63,48,0,6,457,27,13,9,41,69,36,23,0,0,212,79,10,15,18,24,30,13,0,11,197,9,6,6,3,5,0,0,0,0,32,35,5,16,5,5,9,3,0,3,76,43,9,9,11,18,15,9,0,0,112,84,7,16,14,15,13,12,0,0,163,43,7,5,14,18,8,16,0,0,107,186,19,34,39,67,48,26,0,0,438,223,31,44,51,61,68,33,0,3,512,153,33,33,50,66,78,40,0,7,468,13,3,3,3,5,8,4,0,5,52,78,7,16,7,24,26,14,0,9,170,66,9,16,20,33,31,22,0,13,209
21305,35,0,0,5,6,13,19,0,0,96,5,0,0,3,4,0,3,0,0,16,301,53,72,98,109,127,97,4,13,867,23,6,4,8,14,12,5,0,3,75,236,37,61,81,118,117,158,0,13,819,177,26,44,33,50,41,34,0,3,417,297,42,88,161,262,199,129,0,23,1195,70,5,15,82,145,109,66,0,5,497,385,62,100,161,199,200,139,0,26,1276,28,9,10,15,17,11,9,0,3,99,44,4,17,8,41,19,14,0,5,152,58,9,15,15,29,23,18,0,0,158,146,20,28,58,57,54,38,0,0,398,82,18,27,29,40,46,44,0,3,281,250,31,49,45,70,49,26,0,13,531,357,67,71,95,169,151,137,3,3,1060,348,51,85,124,194,168,103,5,17,1093,27,5,9,21,20,14,16,0,3,117,116,10,10,25,54,29,22,3,4,275,149,18,36,62,79,90,76,0,44,560
