POW_SA3_CODE_2021,F_M2_TrnFer_15_24,F_M2_TrnFer_25_34,F_M2_TrnFer_35_44,F_M2_TrnFer_45_54,F_M2_TrnFer_55_64,F_M2_TrnFer_65_74,F_M2_TrnFer_75ov,F_M2_TrnFer_Tot,F_M2_TrnTrm_or_LR_15_24,F_M2_TrnTrm_or_LR_25_34,F_M2_TrnTrm_or_LR_35_44,F_M2_TrnTrm_or_LR_45_54,F_M2_TrnTrm_or_LR_55_64,F_M2_TrnTrm_or_LR_65_74,F_M2_TrnTrm_or_LR_75ov,F_M2_TrnTrm_or_LR_Tot,F_M2_TrnCarAsDriv_15_24,F_M2_TrnCarAsDriv_25_34,F_M2_TrnCarAsDriv_35_44,F_M2_TrnCarAsDriv_45_54,F_M2_TrnCarAsDriv_55_64,F_M2_TrnCarAsDriv_65_74,F_M2_TrnCarAsDriv_75ov,F_M2_TrnCarAsDriv_Tot,F_M2_TrnCarAsPas_15_24,F_M2_TrnCarAsPas_25_34,F_M2_TrnCarAsPas_35_44,F_M2_TrnCarAsPas_45_54,F_M2_TrnCarAsPas_55_64,F_M2_TrnCarAsPas_65_74,F_M2_TrnCarAsPas_75ov,F_M2_TrnCarAsPas_Tot,F_M2_TrnOth_15_24,F_M2_TrnOth_25_34,F_M2_TrnOth_35_44,F_M2_TrnOth_45_54,F_M2_TrnOth_55_64,F_M2_TrnOth_65_74,F_M2_TrnOth_75ov,F_M2_TrnOth_Tot,F_M2_Train_and_Tot_15_24,F_M2_Train_and_Tot_25_34,F_M2_Train_and_Tot_35_44,F_M2_Train_and_Tot_45_54,F_M2_Train_and_Tot_55_64,F_M2_Train_and_Tot_65_74,F_M2_Train_and_Tot_75ov,F_M2_Train_and_Tot_Tot,F_M2_BusFer_15_24,F_M2_BusFer_25_34,F_M2_BusFer_35_44,F_M2_BusFer_45_54,F_M2_BusFer_55_64,F_M2_BusFer_65_74,F_M2_BusFer_75ov,F_M2_BusFer_Tot,F_M2_BusTrm_or_LR_15_24,F_M2_BusTrm_or_LR_25_34,F_M2_BusTrm_or_LR_35_44,F_M2_BusTrm_or_LR_45_54,F_M2_BusTrm_or_LR_55_64,F_M2_BusTrm_or_LR_65_74,F_M2_BusTrm_or_LR_75ov,F_M2_BusTrm_or_LR_Tot,F_M2_BusCarAsDriv_15_24,F_M2_BusCarAsDriv_25_34,F_M2_BusCarAsDriv_35_44,F_M2_BusCarAsDriv_45_54,F_M2_BusCarAsDriv_55_64,F_M2_BusCarAsDriv_65_74,F_M2_BusCarAsDriv_75ov,F_M2_BusCarAsDriv_Tot,F_M2_BusCarAsPas_15_24,F_M2_BusCarAsPas_25_34,F_M2_BusCarAsPas_35_44,F_M2_BusCarAsPas_45_54,F_M2_BusCarAsPas_55_64,F_M2_BusCarAsPas_65_74,F_M2_BusCarAsPas_75ov,F_M2_BusCarAsPas_Tot,F_M2_BusOth_15_24,F_M2_BusOth_25_34,F_M2_BusOth_35_44,F_M2_BusOth_45_54,F_M2_BusOth_55_64,F_M2_BusOth_65_74,F_M2_BusOth_75ov,F_M2_BusOth_Tot,F_M2_BusTot_15_24,F_M2_BusTot_25_34,F_M2_BusTot_35_44,F_M2_BusTot_45_54,F_M2_BusTot_55_64,F_M2_BusTot_65_74,F_M2_BusTot_75ov,F_M2_BusTot_Tot,F_M2_Other_M2_15_24,F_M2_Other_M2_25_34,F_M2_Other_M2_35_44,F_M2_Other_M2_45_54,F_M2_Other_M2_55_64,F_M2_Other_M2_65_74,F_M2_Other_M2_75ov,F_M2_Other_M2_Tot,F_M2_Tot_M2_15_24,F_M2_Tot_M2_25_34,F_M2_Tot_M2_35_44,F_M2_Tot_M2_45_54,F_M2_Tot_M2_55_64,F_M2_Tot_M2_65_74,F_M2_Tot_M2_75ov,F_M2_Tot_M2_Tot,F_M3_Trn_and_2_oth_Ms_15_24,F_M3_Trn_and_2_oth_Ms_25_34,F_M3_Trn_and_2_oth_Ms_35_44,F_M3_Trn_and_2_oth_Ms_45_54,F_M3_Trn_and_2_oth_Ms_55_64,F_M3_Trn_and_2_oth_Ms_65_74,F_M3_Trn_and_2_oth_Ms_75ov,F_M3_Trn_and_2_oth_Ms_Tot,F_M3_Bus2othMs_ex_tn_15_24,F_M3_Bus2othMs_ex_tn_25_34,F_M3_Bus2othMs_ex_tn_35_44,F_M3_Bus2othMs_ex_tn_45_54,F_M3_Bus2othMs_ex_tn_55_64,F_M3_Bus2othMs_ex_tn_65_74,F_M3_Bus2othMs_ex_tn_75ov,F_M3_Bus2othMs_ex_tn_Tot,F_M3_Other_M3_15_24,F_M3_Other_M3_25_34,F_M3_Other_M3_35_44,F_M3_Other_M3_45_54,F_M3_Other_M3_55_64,F_M3_Other_M3_65_74,F_M3_Other_M3_75ov,F_M3_Other_M3_Tot,F_M3_Tot_M3_15_24,F_M3_Tot_M3_25_34,F_M3_Tot_M3_35_44,F_M3_Tot_M3_45_54,F_M3_Tot_M3_55_64,F_M3_Tot_M3_65_74,F_M3_Tot_M3_75ov,F_M3_Tot_M3_Tot,F_Wkd_at_home_15_24,F_Wkd_at_home_25_34,F_Wkd_at_home_35_44,F_Wkd_at_home_45_54,F_Wkd_at_home_55_64,F_Wkd_at_home_65_74,F_Wkd_at_home_75ov,F_Wkd_at_home_Tot,F_Did_not_go_to_work_15_24,F_Did_not_go_to_work_25_34,F_Did_not_go_to_work_35_44,F_Did_not_go_to_work_45_54,F_Did_not_go_to_work_55_64,F_Did_not_go_to_work_65_74,F_Did_not_go_to_work_75ov,F_Did_not_go_to_work_Tot,F_MT_NS_15_24,F_MT_NS_25_34,F_MT_NS_35_44,F_MT_NS_45_54,F_MT_NS_55_64,F_MT_NS_65_74,F_MT_NS_75ov,F_MT_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75ov,F_Tot_Tot,P_M1_Train_15_24,P_M1_Train_25_34,P_M1_Train_35_44,P_M1_Train_45_54,P_M1_Train_55_64,P_M1_Train_65_74,P_M1_Train_75ov,P_M1_Train_Tot,P_M1_Bus_15_24,P_M1_Bus_25_34,P_M1_Bus_35_44,P_M1_Bus_45_54,P_M1_Bus_55_64,P_M1_Bus_65_74,P_M1_Bus_75ov,P_M1_Bus_Tot,P_M1_Ferry_15_24,P_M1_Ferry_25_34,P_M1_Ferry_35_44,P_M1_Ferry_45_54,P_M1_Ferry_55_64,P_M1_Ferry_65_74,P_M1_Ferry_75ov,P_M1_Ferry_Tot
21001,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,12,4,0,4,0,0,0,0,10,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,27,33,8,4,0,0,0,77,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,20,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,6,13,7,5,7,0,0,43,23,21,12,14,7,0,0,74,53,70,26,25,12,0,0,188,15,11,10,4,0,0,0,54,3,5,0,0,0,0,0,11,20,14,6,13,0,0,0,53,37,29,23,16,3,0,0,109,132,688,1016,915,508,145,11,3416,680,474,392,350,288,82,11,2283,15,20,11,12,9,9,0,72,2450,3277,3147,3347,2243,512,49,15018,35,56,28,28,7,0,0,155,64,53,20,25,14,6,0,175,0,0,6,4,0,0,0,9
21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,17,8,12,0,0,4,0,0,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,30,143,302,329,227,83,14,1121,213,103,110,94,99,27,4,649,3,6,4,0,6,5,0,19,834,723,939,1049,773,223,33,4585,8,8,3,0,0,0,0,24,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
21003,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,0,9,3,4,0,5,0,0,0,11,0,0,0,0,0,0,0,0,22,25,15,12,7,0,0,70,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,3,0,0,0,4,9,5,0,5,0,0,0,19,17,8,6,8,5,0,0,33,37,39,23,18,9,3,0,127,4,10,3,0,0,0,0,27,0,0,0,0,0,0,0,3,6,11,11,0,3,0,0,27,10,22,15,0,6,0,0,59,86,426,495,480,275,52,4,1820,206,254,214,180,153,48,4,1067,0,3,0,3,3,0,0,23,997,1925,1781,1761,1221,258,21,7968,57,74,30,17,4,0,0,187,26,23,6,10,8,0,0,80,0,0,0,0,0,0,0,4
21004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,8,5,4,0,0,0,0,15,16,12,11,3,0,3,0,47,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,5,5,7,0,0,0,0,0,19,63,241,374,346,215,66,12,1310,306,221,165,139,130,41,5,1004,3,5,3,4,6,0,0,22,1092,1188,1171,1144,856,226,21,5691,22,19,9,11,0,0,0,59,27,3,6,3,3,0,0,46,0,0,0,0,0,0,0,0
21005,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,14,3,13,0,5,0,0,0,20,4,10,0,0,3,0,0,20,3,8,3,5,0,0,0,16,57,81,30,23,12,7,0,200,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,5,3,15,6,6,5,0,0,41,24,10,5,4,3,0,0,45,13,0,0,0,0,0,0,14,40,22,20,10,13,0,0,108,46,45,26,32,15,6,0,166,139,142,70,65,39,15,0,472,27,24,20,4,3,0,0,73,9,5,0,0,0,0,0,19,32,43,26,23,10,0,0,133,63,75,43,27,9,3,0,228,356,1627,2136,1676,892,155,17,6858,996,1187,969,777,598,134,8,4672,46,49,37,25,19,8,3,186,5019,8313,8266,7423,4655,766,55,34496,97,179,74,35,35,6,0,438,178,174,79,78,53,6,4,571,0,3,7,6,0,0,0,20
21101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,6,0,0,0,0,14,0,5,3,0,0,0,0,7,0,3,0,0,0,0,0,0,35,50,15,16,7,0,0,129,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,3,0,0,0,0,0,12,23,4,5,3,0,0,0,37,9,4,0,0,0,0,0,11,34,16,4,9,0,0,0,65,39,31,12,18,19,7,0,117,109,95,35,45,22,14,0,310,16,25,8,3,6,0,0,59,9,4,0,0,4,0,0,19,26,25,6,4,5,0,0,65,46,55,25,8,8,0,0,146,328,1548,2180,2106,1265,299,41,7767,1321,890,878,737,713,228,19,4787,9,21,18,18,18,4,9,97,5066,6592,6990,7452,5653,1285,108,33149,53,81,31,28,17,5,0,211,210,133,72,60,47,14,0,538,4,6,0,5,0,0,0,14
21102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,4,6,7,5,3,0,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,3,0,0,0,0,9,37,102,223,321,241,94,28,1043,128,77,66,79,73,25,0,459,0,0,0,0,0,0,0,6,404,453,541,743,600,188,41,2969,4,4,6,0,0,0,0,21,10,9,7,3,0,0,0,33,0,0,0,0,0,0,0,0
21103,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,14,0,10,0,0,5,0,0,13,3,7,0,0,0,0,0,12,3,5,0,0,3,0,0,12,60,59,22,8,13,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,14,4,0,0,0,0,0,20,0,0,0,0,0,0,0,5,18,10,4,0,0,0,0,31,32,15,5,13,5,0,0,69,107,79,31,19,26,3,0,275,28,18,3,6,3,0,0,57,0,0,0,0,0,0,0,0,10,18,7,9,5,0,0,43,40,34,12,15,7,0,0,105,207,850,1268,1321,892,233,27,4798,1433,803,675,627,544,162,20,4271,4,17,7,10,9,8,0,63,4509,4582,4520,4930,3899,932,96,23473,126,125,55,33,21,8,0,362,142,65,39,33,15,7,0,307,0,0,4,0,0,0,0,14
21104,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,9,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,5,0,3,0,0,0,0,0,6,22,22,11,9,9,0,3,73,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,3,0,0,0,0,0,9,8,3,0,0,0,0,0,14,3,0,0,0,0,0,0,7,14,12,4,4,0,0,0,33,14,8,9,5,7,0,0,44,51,43,26,18,13,3,3,151,4,10,0,3,0,0,0,17,0,0,0,0,0,0,0,0,5,9,0,0,3,0,0,26,11,20,3,3,3,0,0,42,141,623,874,872,482,122,18,3127,562,343,360,338,321,123,16,2065,4,7,9,10,8,0,0,33,1834,2417,2674,2952,2129,571,53,12636,48,65,29,19,18,7,0,182,82,62,22,20,17,3,0,214,0,0,0,0,0,0,0,0
21105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,5,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,28,8,11,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,23,23,17,13,7,9,0,0,74,55,47,19,20,14,3,0,163,5,4,4,0,0,0,0,11,3,0,0,0,0,0,0,7,5,8,6,0,4,0,0,28,14,10,9,0,8,4,0,50,188,874,1370,1469,1023,351,42,5312,1291,817,748,661,611,166,18,4311,15,12,5,21,17,7,5,92,4241,4200,4651,5220,3984,1041,100,23434,40,31,14,13,0,0,0,101,127,29,37,25,16,3,0,223,3,6,0,0,0,0,0,17
21201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,3,0,0,0,0,11,3,5,0,0,0,0,0,4,23,22,7,5,8,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,10,4,0,4,0,0,0,19,17,19,16,12,3,0,0,69,51,45,21,18,12,5,0,142,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,13,11,15,3,0,0,3,41,13,16,10,9,0,0,3,54,154,695,963,840,568,172,31,3430,713,513,399,368,282,75,8,2362,9,17,12,12,9,5,4,74,2934,3465,3390,3250,2146,498,75,15768,55,41,18,22,16,0,0,147,37,19,4,5,8,0,0,66,0,7,5,3,0,0,0,14
21202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,6,0,0,0,13,10,3,7,0,0,0,0,12,0,8,0,0,0,0,0,6,47,39,12,16,9,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,29,6,5,3,4,0,0,46,0,4,0,0,0,0,0,5,30,10,5,7,4,0,0,58,40,22,12,18,8,6,0,108,118,71,36,36,22,6,0,289,11,13,3,4,0,0,0,35,0,0,0,0,0,0,0,5,39,17,17,3,6,0,0,81,53,33,22,7,3,0,0,114,218,945,1381,1340,759,170,14,4827,1251,885,700,605,458,110,4,4011,8,25,14,11,11,7,4,84,4467,5099,5249,5170,3372,699,58,24119,50,99,45,32,18,4,0,250,145,59,41,29,25,3,0,304,0,0,0,0,0,0,0,7
21203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,22,26,8,6,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,9,26,5,6,0,0,0,0,41,6,0,0,0,0,0,0,7,40,7,11,3,0,0,0,65,41,23,23,17,5,0,0,105,103,49,39,27,9,0,0,228,14,11,0,0,0,0,0,37,15,0,0,0,0,0,0,12,46,26,15,7,3,0,0,92,70,40,19,3,5,0,0,141,222,1041,1304,922,520,140,11,4152,843,601,559,414,267,79,3,2765,6,17,15,10,9,0,3,65,3686,4508,4794,3720,2231,444,33,19419,38,37,16,13,9,3,0,119,110,73,27,15,17,3,0,243,0,0,0,0,0,0,0,3
21204,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,20,9,12,7,8,4,0,0,44,15,20,9,4,5,0,0,44,3,3,3,0,0,0,0,17,95,174,74,35,38,13,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,4,0,0,15,36,8,11,9,6,0,0,71,4,14,0,4,0,0,0,22,44,24,15,17,12,0,0,111,61,54,36,43,14,14,0,213,204,256,122,91,63,23,0,754,44,53,20,6,8,0,0,136,7,4,5,0,0,0,0,16,68,61,25,19,17,3,0,195,118,121,55,29,21,0,0,350,461,2207,2686,2477,1557,322,24,9737,959,1231,1033,818,752,244,24,5063,42,63,37,32,27,12,9,229,5595,11055,10862,10884,7605,1709,134,47842,193,336,161,93,64,8,0,852,323,250,148,138,95,38,0,992,0,9,4,4,0,0,0,23
21205,0,0,0,0,0,0,0,0,12,17,8,9,0,0,0,49,6,13,20,12,7,4,0,63,10,19,7,12,4,0,0,55,6,11,5,0,0,0,0,25,140,252,97,52,30,11,0,584,0,0,0,0,0,0,0,0,5,14,0,0,5,0,0,25,5,4,4,3,0,0,0,15,42,25,9,11,0,3,0,94,8,15,0,0,0,0,0,26,67,53,19,15,3,3,0,161,41,72,41,31,19,5,0,213,245,368,160,103,54,27,0,956,61,89,33,15,14,0,0,203,10,8,6,0,0,0,0,27,43,48,21,10,13,4,0,143,109,146,63,28,19,6,0,375,826,3790,4960,4384,2360,546,62,16921,1665,1768,1536,1073,964,311,33,7349,28,44,41,36,30,15,13,208,7050,13362,13251,11929,8118,1992,171,55878,269,432,225,129,102,21,3,1188,367,328,156,124,78,33,7,1091,7,4,0,5,0,0,0,17
21301,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,23,3,15,9,5,3,0,0,42,15,9,8,0,0,0,0,31,0,6,3,0,4,0,0,10,70,106,44,25,16,3,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,26,3,5,0,0,0,0,30,0,10,0,0,0,0,0,5,26,15,7,4,3,0,0,52,45,42,22,26,17,0,0,153,148,157,72,53,30,3,0,475,20,38,6,13,3,0,0,77,6,0,0,0,0,0,0,12,35,42,18,7,7,0,0,103,59,78,25,18,5,6,0,193,241,1206,1513,1381,842,160,12,5358,887,955,809,594,495,131,9,3885,25,34,29,21,10,7,0,122,4164,6966,6628,6080,4150,801,51,28839,124,238,93,61,53,11,4,587,133,107,61,58,33,12,0,403,0,3,0,0,0,0,0,8
21302,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,21,0,7,3,0,0,0,0,11,0,9,3,0,0,0,0,18,0,3,3,0,0,0,0,13,43,70,29,19,16,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,14,8,4,0,0,0,0,19,0,0,0,0,0,0,0,0,9,14,4,0,0,0,0,29,18,12,6,8,3,0,0,61,72,98,44,25,21,0,0,261,20,16,22,3,3,0,0,68,4,0,0,0,0,0,0,7,17,16,10,6,0,0,0,44,36,34,24,12,3,0,0,115,116,639,975,960,554,131,11,3397,578,405,393,288,270,69,13,2015,8,9,9,13,5,0,3,47,2110,3106,3239,3060,2179,461,44,14195,121,183,90,48,25,8,0,470,81,65,26,27,11,0,0,216,0,3,0,0,3,0,0,9
21303,0,0,0,0,0,0,0,0,11,28,8,3,4,0,0,51,3,16,6,12,3,0,0,45,4,5,6,0,7,0,0,23,5,8,4,0,0,0,0,17,78,127,45,29,27,8,0,314,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,19,12,0,0,0,5,0,0,14,21,3,0,6,8,0,0,34,5,0,0,0,0,0,0,6,37,14,6,3,12,0,0,81,32,26,19,15,14,0,0,104,155,167,69,52,47,6,0,498,46,44,24,15,3,0,0,127,3,4,0,0,0,0,0,12,25,35,11,6,5,0,0,81,76,84,32,17,11,0,0,219,190,1286,1575,1344,787,138,13,5324,1145,878,626,445,362,121,4,3578,13,23,15,18,12,0,4,85,3716,5503,4757,4381,2889,594,40,21881,228,319,130,98,71,9,0,851,187,115,38,30,23,8,0,400,0,0,0,0,0,0,0,3
21304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,7,4,4,0,0,0,0,0,5,5,0,0,0,0,0,0,3,27,23,12,5,5,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,28,4,0,0,0,0,0,35,6,0,0,0,0,0,0,8,38,10,4,3,0,0,0,52,35,36,14,11,10,0,0,98,93,63,29,22,12,0,0,223,10,16,3,3,0,0,0,31,5,0,0,0,0,0,0,9,21,30,5,5,0,0,0,66,32,52,12,4,5,0,0,105,220,1089,1460,1087,516,122,7,4506,948,783,651,498,339,77,3,3287,14,22,26,13,7,5,6,97,3837,5251,5272,4393,2481,502,38,21764,55,56,28,8,6,0,0,153,125,47,24,22,12,5,0,231,0,0,3,0,0,0,0,9
21305,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,13,4,5,0,0,0,21,7,14,6,3,0,0,0,23,0,5,6,0,0,0,0,13,69,95,38,21,6,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,0,18,33,11,6,8,0,0,0,60,10,7,0,0,0,0,0,20,45,22,15,10,6,3,0,95,49,67,35,30,18,8,0,203,166,186,90,61,26,10,0,536,33,32,18,4,0,4,0,96,14,5,0,0,0,0,0,19,69,89,34,16,8,3,0,220,118,131,49,22,8,3,0,335,365,2142,2975,2026,1003,195,21,8729,1573,1327,1213,797,539,132,7,5591,30,50,37,15,23,3,11,157,6343,9952,10578,7777,4476,787,64,39976,96,153,83,35,16,8,0,392,298,171,71,36,33,7,0,612,4,4,0,0,0,0,0,11
21401,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,29,23,13,9,3,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,24,3,4,0,7,0,0,36,8,3,3,0,0,0,0,14,31,8,8,3,3,0,0,54,36,11,13,19,10,3,0,92,95,40,38,25,20,10,0,225,12,7,8,5,4,0,0,33,6,5,0,0,0,0,0,10,32,23,10,3,0,0,0,68,44,35,19,7,9,0,0,112,206,982,1514,1446,882,231,30,5289,1134,1054,881,708,640,182,16,4610,18,23,20,25,22,8,4,112,4306,6025,6150,6124,4533,1028,73,28247,33,62,29,17,17,3,0,167,166,87,51,40,48,10,0,405,0,4,9,7,0,0,0,20
21402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,5,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,9,0,0,0,0,0,30,4,0,0,0,0,0,0,3,31,9,0,3,0,0,0,44,35,12,11,19,14,0,0,86,74,26,14,25,14,0,0,153,4,15,0,0,0,0,0,17,0,0,0,5,0,0,0,5,12,10,0,4,0,0,0,29,13,22,3,8,0,0,0,50,225,881,1526,1849,1225,515,88,6297,1595,1032,990,982,878,250,22,5740,31,24,24,42,30,16,9,178,5498,5419,5829,7072,5397,1563,182,30957,7,19,9,3,10,0,0,52,149,66,21,16,12,0,0,266,0,5,4,3,0,0,0,7
21501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,15,14,7,9,3,6,0,42,12,10,5,9,8,6,0,44,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,7,4,3,5,0,0,19,5,6,8,3,5,0,0,27,42,213,350,428,395,215,68,1713,332,386,266,279,335,113,11,1719,12,16,8,19,15,16,17,108,1712,2505,2217,2735,2696,798,152,12813,0,0,0,0,0,0,0,4,25,19,7,0,6,0,0,55,0,0,0,0,5,0,0,6
21502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,12,15,7,9,0,0,0,46,22,16,12,9,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,3,0,0,0,0,23,3,13,3,5,5,0,0,25,44,226,334,335,250,101,15,1301,283,344,217,200,219,53,9,1317,16,14,26,21,14,3,3,106,1838,2569,2430,2596,2134,518,43,12125,0,0,0,0,0,0,0,4,32,25,13,11,6,3,0,84,0,0,0,0,3,0,0,5
21503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,14,7,9,6,0,0,46,10,13,11,9,6,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,13,3,3,5,0,0,0,0,11,38,112,194,220,201,113,38,908,154,189,138,140,153,60,3,831,17,6,15,16,8,10,10,82,1004,1536,1474,1607,1614,471,87,7781,0,0,0,0,0,0,0,0,7,20,27,5,6,0,0,67,0,0,4,0,0,0,0,3
