POW_SA3_CODE_2021,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Afghanistan_E,F_Afghanistan_OM_IE,F_Afghanistan_OM_UIE,F_Afghanistan_CFW,F_Afghanistan_ES_NS,F_Afghanistan_Tot,F_Bangladesh_E,F_Bangladesh_OM_IE,F_Bangladesh_OM_UIE,F_Bangladesh_CFW,F_Bangladesh_ES_NS,F_Bangladesh_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Nepal_E,F_Nepal_OM_IE,F_Nepal_OM_UIE,F_Nepal_CFW,F_Nepal_ES_NS,F_Nepal_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW
21301,0,0,0,71,1850,392,313,66,40,2668,3011,357,272,32,50,3724,126,13,11,0,16,175,29752,3074,2207,333,249,35614,14839,326,417,105,49,15740,24,0,0,0,0,31,72,3,3,0,0,82,37,0,0,0,0,43,422,41,21,16,0,508,118,0,8,3,0,129,100,12,4,3,0,118,118,3,0,0,4,125,56,4,7,0,0,66,68,5,3,0,0,80,80,3,3,0,0,89,1782,46,45,16,16,1911,102,6,7,0,0,118,61,4,3,5,0,73,58,0,5,6,0,60,66,0,0,0,0,73,132,9,15,7,0,159,34,0,0,0,0,39,44,9,0,0,0,59,55,3,12,0,0,70,198,10,7,0,0,211,184,0,0,0,0,182,23,0,0,0,0,23,627,9,15,0,4,657,89,5,8,0,0,110,1180,17,26,7,3,1229,70,12,8,0,0,81,76,0,9,0,0,82,108,0,3,0
21302,4,0,0,73,427,51,35,5,8,518,1422,146,103,15,18,1699,82,8,6,5,8,113,17812,1931,1193,174,118,21233,7547,452,621,122,34,8778,4,3,0,0,0,7,40,0,0,0,0,42,21,0,3,0,0,26,212,29,8,17,0,270,41,0,4,5,0,55,14,0,3,0,0,21,67,4,0,0,0,69,36,4,7,0,0,50,41,4,3,0,0,53,25,0,4,0,0,29,806,19,22,11,0,860,61,0,8,0,0,72,33,5,0,0,0,39,12,4,0,0,0,15,52,9,3,0,0,67,61,3,3,0,0,74,33,0,5,3,0,38,36,0,0,0,0,36,37,14,9,3,0,59,91,3,3,3,0,98,88,0,0,0,0,88,12,3,4,0,0,19,371,13,29,0,6,417,40,0,0,6,0,40,406,4,9,0,0,422,37,0,0,0,0,37,29,0,3,0,0,35,68,0,10,0
21303,11,0,0,82,980,218,159,37,16,1413,1516,176,166,19,23,1894,58,5,5,3,4,77,17052,1930,1471,196,139,20783,11580,362,553,70,25,12599,9,0,0,0,0,9,52,6,5,0,0,60,58,0,5,0,0,58,430,45,25,16,4,512,75,0,0,0,0,80,52,0,3,0,0,60,80,0,5,0,0,81,51,6,3,4,0,61,70,4,0,0,0,72,74,5,12,0,0,95,982,31,20,6,6,1041,94,4,4,0,0,102,70,0,4,0,0,75,31,0,5,0,0,37,61,4,0,0,0,72,126,0,5,0,0,133,76,5,8,0,0,92,47,0,5,0,0,59,34,0,4,0,0,36,206,4,23,0,0,232,146,0,0,0,0,153,16,0,3,0,0,22,451,15,31,3,3,503,44,5,3,0,0,55,610,9,14,0,0,637,91,4,4,0,0,100,58,4,9,0,3,84,78,6,3,0
21304,0,0,0,55,302,62,65,7,4,441,1250,266,187,33,31,1768,66,15,8,0,11,99,16896,2872,1870,313,192,22139,12963,525,679,199,57,14419,8,0,3,0,0,12,47,3,8,0,0,62,27,0,0,0,0,32,152,37,17,12,0,218,42,5,5,0,0,45,61,6,14,4,0,72,88,0,9,0,0,99,48,6,0,0,0,57,22,0,3,0,0,25,26,3,0,0,0,30,1506,127,89,50,11,1773,52,0,4,0,0,51,23,4,5,0,0,29,33,5,0,0,0,41,49,4,0,0,0,51,65,7,7,0,5,83,20,0,5,0,0,23,20,0,0,0,0,25,25,3,5,3,0,41,91,3,8,3,3,108,42,0,0,0,0,42,21,0,0,0,0,17,461,18,23,3,0,513,72,11,23,0,3,113,555,11,18,8,0,603,36,0,0,0,0,40,36,5,3,0,0,44,79,6,3,0
21305,3,5,0,119,1079,84,56,11,11,1248,3821,385,317,54,57,4632,155,9,8,0,14,192,40102,4771,3071,543,357,48841,19318,554,753,198,66,20882,28,0,4,0,0,35,233,15,47,11,5,314,58,4,0,0,0,66,737,153,95,60,5,1047,60,4,4,0,0,70,68,0,4,0,4,72,165,4,3,0,0,176,74,4,7,0,0,82,44,4,8,3,0,62,99,9,10,0,0,116,4626,381,385,94,37,5525,226,10,32,11,0,273,75,8,10,0,0,94,42,6,0,0,0,51,105,0,8,0,3,118,125,4,10,0,0,141,85,0,7,0,0,94,97,11,23,3,0,138,82,7,12,9,0,111,339,25,40,5,0,410,151,0,5,0,0,159,17,0,3,0,0,20,1296,19,44,14,5,1376,265,38,64,13,0,371,1370,26,50,11,3,1456,86,6,4,0,0,103,159,13,16,0,0,182,222,11,15,5
21401,14,0,0,70,145,16,11,0,0,177,810,140,110,13,11,1086,80,10,4,0,10,107,18336,3009,1991,279,185,23800,18011,740,1103,197,67,20121,66,0,0,0,0,65,14,0,0,0,0,18,55,0,6,0,0,60,289,45,30,22,0,393,28,4,0,0,0,34,40,3,0,0,0,52,112,4,0,0,0,114,79,4,11,3,0,101,33,5,6,0,0,39,48,5,4,3,0,53,1130,25,30,8,9,1205,55,0,0,0,0,58,47,5,0,0,0,55,14,6,0,0,0,20,76,5,0,0,0,85,33,8,7,0,0,41,23,3,3,0,0,34,30,0,0,0,0,29,18,5,6,4,0,29,137,7,14,0,0,152,48,0,0,0,0,50,49,8,4,3,0,63,527,26,47,12,3,606,35,0,0,0,0,34,468,7,12,0,3,485,51,5,4,0,0,66,43,0,6,0,0,47,240,12,14,3
21402,8,4,0,112,68,5,8,3,0,89,635,94,94,14,8,843,135,36,29,11,25,238,19476,4132,3074,465,368,27516,19935,1584,1926,469,183,24087,27,5,0,0,0,34,8,0,0,0,0,8,52,5,15,6,0,74,146,29,24,10,6,217,18,4,0,0,0,26,20,5,0,0,0,23,52,0,4,0,0,61,81,13,13,3,0,104,27,3,0,0,0,33,18,0,0,3,0,29,479,28,14,9,7,529,65,0,3,3,0,67,8,0,0,0,0,12,4,0,0,0,0,7,99,17,14,7,0,129,56,6,9,0,0,77,31,6,6,4,0,42,23,0,7,0,0,30,0,3,5,0,0,15,79,8,8,3,0,106,37,0,0,0,0,37,35,7,3,0,0,52,465,45,60,13,4,588,11,0,0,0,0,17,357,9,7,3,0,379,29,0,10,0,0,42,26,3,9,3,0,40,135,12,19,5
21501,5,0,0,15,5,0,0,7,0,13,240,10,11,4,3,265,126,14,24,17,13,189,9749,1323,1753,712,245,13782,9407,497,790,478,124,11297,0,0,0,0,0,0,5,0,0,0,0,4,9,0,0,0,0,17,29,6,0,3,0,46,7,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,9,16,4,0,3,0,19,0,0,0,0,0,0,4,0,0,0,0,4,154,6,6,0,0,165,11,0,0,0,0,10,3,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,14,7,0,0,0,0,11,8,0,0,0,0,8,4,0,0,0,0,6,0,0,0,0,0,5,12,0,0,0,0,14,35,0,0,0,0,37,10,0,0,0,0,16,100,3,3,5,0,110,10,3,0,0,0,7,173,0,6,0,0,178,3,0,0,0,0,3,3,0,0,0,0,6,29,0,3,0
21502,3,0,0,15,53,4,0,5,0,68,245,19,17,12,4,293,105,14,15,8,17,169,9202,1074,958,352,188,11777,9037,409,513,228,97,10284,23,0,0,0,0,25,3,0,0,0,0,4,9,0,0,0,0,9,73,0,5,4,0,85,5,0,0,3,0,8,0,0,0,0,0,0,11,0,0,0,0,11,24,0,4,3,0,27,0,3,0,0,0,5,20,0,0,0,0,17,164,6,6,3,0,176,4,0,0,0,0,12,0,0,0,0,0,5,5,0,0,0,0,5,11,0,0,0,0,11,21,0,8,4,0,31,13,0,5,0,0,15,15,0,0,0,0,21,3,0,0,0,0,3,182,7,7,7,4,200,28,0,0,0,0,28,5,5,0,0,0,8,125,4,9,0,0,143,12,0,0,0,0,14,138,0,3,0,0,148,0,0,0,0,0,0,0,0,0,0,0,4,40,3,0,0
21503,5,0,0,7,61,4,0,4,5,76,239,5,5,5,0,249,76,3,15,12,25,136,6194,1016,902,506,195,8818,5290,407,460,308,81,6546,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,8,48,3,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,3,31,7,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,9,92,0,0,0,0,93,27,0,0,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,9,4,0,0,0,10,6,0,0,0,0,13,7,0,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,189,0,5,4,0,203,18,0,0,0,0,22,3,0,0,0,0,3,55,0,5,0,0,62,9,0,0,0,0,5,108,0,0,3,6,111,0,0,0,0,0,0,5,0,0,0,0,5,26,0,0,0
21601,0,0,0,10,3,0,0,0,0,11,61,10,3,0,3,82,88,4,15,0,10,125,5971,840,922,266,141,8144,6197,371,527,224,92,7410,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,11,16,4,0,4,0,23,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,11,0,0,0,0,13,4,0,0,0,0,4,4,0,0,0,0,3,56,3,0,0,3,56,6,4,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,13,5,0,3,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,32,0,0,0,0,27,10,0,0,0,0,10,7,0,0,0,0,8,91,0,12,0,0,107,3,0,0,0,0,6,107,0,0,0,0,114,5,0,0,0,0,3,0,0,0,0,0,5,20,0,0,0
21602,0,0,0,8,5,0,4,0,0,8,54,10,5,0,0,63,50,10,14,6,3,84,4200,679,650,251,115,5890,3959,267,326,166,44,4763,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,8,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,42,3,0,0,0,45,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,14,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,54,3,4,0,0,59,4,0,0,0,0,4,7,4,0,0,0,20,80,6,6,4,3,101,3,0,0,0,0,4,76,0,0,0,3,87,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0
21603,0,0,0,13,13,0,3,0,0,20,386,23,29,7,10,460,114,12,11,8,11,156,12505,1515,1045,337,203,15604,11317,478,543,201,82,12634,54,0,5,0,0,62,9,0,4,0,0,14,10,0,0,0,0,17,75,13,3,0,0,93,0,0,3,0,0,3,9,0,0,0,0,11,29,0,0,0,0,27,28,0,0,0,0,31,7,0,0,0,0,8,12,0,0,0,0,18,493,25,4,4,11,539,29,0,0,0,0,34,8,0,4,0,0,13,19,0,0,0,0,34,16,0,0,0,0,15,34,4,0,15,0,55,4,0,0,0,0,4,11,0,0,0,0,11,0,0,0,0,0,0,171,9,4,7,0,184,33,0,0,0,0,30,11,7,3,0,0,18,188,5,13,6,0,213,20,6,0,0,0,24,258,4,11,0,4,276,6,0,0,0,0,6,16,0,0,0,0,16,36,0,0,0
21701,0,0,0,13,0,0,0,0,0,5,69,4,3,3,3,82,66,13,17,9,12,115,5858,626,1088,396,174,8151,5602,255,651,276,93,6877,0,0,0,0,0,0,5,0,0,0,0,5,9,3,0,0,0,14,15,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,10,0,0,0,0,16,6,0,0,0,0,6,0,0,0,0,0,3,47,0,0,0,0,55,10,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,7,0,5,0,0,11,25,0,0,0,0,25,12,0,3,0,0,17,112,8,9,7,0,135,0,0,0,0,0,0,67,0,0,0,0,71,0,0,0,0,0,0,4,0,0,0,0,4,27,5,9,0
21703,0,0,0,17,3,0,0,4,0,7,118,8,10,0,0,140,98,16,35,7,14,164,6726,907,1272,371,206,9480,5889,343,684,287,102,7307,0,0,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,8,45,7,6,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,9,3,0,29,0,0,0,0,0,0,8,0,0,0,0,8,37,9,0,0,0,39,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,5,0,0,0,0,9,8,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,17,17,0,0,0,0,17,15,0,6,5,0,22,137,12,14,3,0,172,0,0,0,0,0,0,66,4,6,0,0,72,3,0,0,0,0,4,4,0,3,0,0,8,11,0,0,0
21704,0,4,0,25,39,0,0,0,0,35,156,11,6,6,6,172,69,10,23,5,5,116,8961,1041,1380,287,176,11850,9320,397,799,242,111,10874,6,0,0,0,0,6,0,0,0,0,0,0,20,0,0,0,0,21,65,8,5,3,0,83,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,14,3,9,0,0,29,0,0,0,0,0,0,5,0,0,0,0,5,53,0,3,0,4,61,23,0,0,0,0,26,0,0,0,0,0,8,0,0,0,0,0,0,29,0,0,0,0,34,5,0,0,0,0,3,13,0,3,0,0,13,15,0,0,0,0,17,0,0,0,0,0,0,20,3,0,0,0,26,14,0,0,0,0,14,15,0,4,0,0,25,141,10,15,4,0,170,3,0,0,0,0,8,132,0,5,0,0,140,3,0,0,0,0,4,4,0,0,0,0,4,43,4,4,0
29797,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,179,0,0,0,0,181,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,80,8,0,276,297,138,261,21,11,730,2387,754,1636,72,82,4932,432,120,249,29,69,905,52735,14525,27992,1393,1637,98277,18320,1297,6428,720,365,27129,51,8,4,5,4,68,23,6,0,0,0,29,59,9,33,0,0,109,596,102,350,75,17,1134,46,5,17,3,0,71,51,0,6,0,0,64,45,3,9,0,0,63,99,7,56,4,5,169,84,7,32,5,0,124,112,17,52,5,0,186,875,64,145,20,13,1119,89,8,37,6,0,138,58,5,21,3,0,88,41,0,25,0,0,70,78,0,24,0,0,111,114,13,34,4,7,174,82,4,33,3,0,121,66,12,44,4,0,132,39,3,8,0,0,54,323,32,112,9,0,476,61,0,4,3,0,62,54,3,37,4,6,99,650,37,230,19,15,946,51,7,21,3,3,78,272,8,70,3,5,362,87,5,28,0,0,120,97,9,45,0,0,153,171,16,59,10
