POW_SA3_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
21001,28,28,15,3,3,0,0,81,25,20,10,15,3,0,0,75,2972,5725,5241,5365,3902,850,96,24150,700,233,112,123,124,30,5,1329,12,57,43,50,43,16,0,228,15,32,17,13,19,0,0,97,20,30,23,36,13,0,0,117,14,35,29,33,34,5,0,146,91,24,36,45,45,17,0,261,3965,6295,5581,5741,4220,919,102,26829,23,35,6,8,3,8,0,83,0,0,0,0,0,0,0,0,10,12,3,5,0,0,0,25,3,6,12,8,3,0,0,37,0,9,0,0,0,0,0,9,6,0,0,0,0,0,0,4,46,63,24,20,6,10,0,159,0,0,0,0,0,0,0,0,15,21,4,0,4,0,0,44,6,0,3,0,3,0,0,10,9,3,0,4,0,0,0,16,0,8,0,0,0,0,0,11,20,29,10,10,9,0,0,75,44,64,39,26,17,3,0,205,109,153,68,56,34,10,0,436
21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,904,951,1016,742,226,30,4688,292,42,21,31,14,6,4,411,3,17,15,24,24,11,0,89,3,3,0,0,0,0,0,12,3,6,0,5,0,0,0,7,0,9,6,0,8,4,0,23,47,25,39,30,53,21,15,223,1176,1007,1041,1109,840,269,48,5492,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,16,15,3,4,7,0,0,40,23,18,10,3,8,0,0,64
21003,8,8,0,0,0,0,0,21,12,21,19,7,4,0,0,59,983,2379,2183,2134,1589,345,45,9652,290,132,70,59,59,12,5,626,9,14,21,21,22,7,0,98,3,15,9,0,9,0,0,35,25,26,24,24,13,3,0,118,6,19,31,22,10,4,0,89,79,95,53,53,57,11,3,357,1504,2817,2445,2340,1782,389,52,11331,23,21,14,7,3,0,0,73,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,19,0,7,0,0,5,0,0,20,3,7,0,5,0,0,0,13,0,4,0,0,0,0,0,9,37,46,15,11,17,5,0,131,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,19,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,3,8,11,6,5,6,0,0,40,26,22,18,17,7,3,0,96,75,73,43,31,24,6,0,261
21004,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,915,1386,1113,1070,837,217,14,5541,391,42,34,32,37,5,4,541,0,8,16,19,16,4,0,69,3,3,0,0,7,0,0,9,4,3,0,3,0,0,0,11,6,9,3,14,0,3,0,30,49,24,20,30,35,18,3,179,1418,1507,1201,1178,935,250,17,6497,6,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,7,13,5,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,3,0,0,0,0,0,12,4,0,0,0,0,0,0,6,8,3,0,0,0,0,0,18,20,12,10,7,0,0,0,44,40,27,17,7,0,3,0,94
21005,7,7,4,5,0,0,0,27,59,83,78,46,27,12,0,303,6205,14939,14736,13408,9544,1762,136,60722,1952,815,427,362,303,67,5,3932,48,193,202,153,134,43,3,772,28,65,30,29,26,0,0,182,15,43,53,47,20,3,0,189,50,130,122,80,58,15,4,463,127,102,82,83,71,29,0,497,8771,16739,15892,14327,10278,1948,154,68113,82,95,51,36,28,4,0,290,0,0,0,0,0,0,0,0,5,12,5,5,0,0,0,23,9,30,8,10,11,0,0,66,18,6,5,4,5,0,0,46,7,18,13,3,4,0,0,41,114,165,82,57,46,11,0,466,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,19,19,32,12,19,21,0,0,87,42,7,8,3,4,0,0,77,11,9,5,0,6,0,0,25,71,49,27,28,21,4,0,209,122,143,96,89,59,14,0,519,304,361,197,173,126,26,0,1193
21101,9,9,0,0,0,0,0,14,29,40,24,6,4,4,0,102,5091,9499,9299,9914,8005,1855,160,43815,1600,416,245,250,241,69,5,2822,19,54,69,88,71,35,9,341,23,34,14,21,30,4,0,123,33,45,38,54,61,5,0,234,26,69,61,56,47,21,0,271,167,101,83,110,92,35,6,592,7260,10479,9935,10583,8609,2044,178,49095,61,75,27,25,18,0,0,208,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,11,14,15,6,5,0,0,47,6,3,3,0,0,0,0,14,7,4,3,4,0,0,0,15,78,101,49,43,25,0,4,294,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,17,7,9,3,4,3,0,0,29,34,6,4,7,0,0,0,55,11,11,0,0,3,0,0,27,60,37,8,10,11,0,0,124,93,80,52,53,43,8,0,334,234,214,110,105,75,19,4,751
21102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,326,471,416,526,462,95,15,2303,83,25,13,12,8,6,5,151,0,5,10,13,10,4,0,47,0,3,0,3,0,0,0,6,0,0,0,3,0,0,0,5,0,0,0,7,4,3,0,21,20,3,4,21,16,10,6,83,453,526,454,586,514,115,22,2677,6,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,8,6,3,10,0,7,0,0,21,11,13,13,5,4,0,0,43
21103,0,3,0,0,0,0,0,4,23,25,18,7,5,0,0,82,3824,6133,5635,5911,4845,1135,118,27601,1100,243,160,139,129,42,4,1819,14,47,49,55,32,15,0,209,21,23,21,25,21,3,0,120,25,17,26,43,29,4,0,143,14,20,26,26,28,10,0,122,157,102,106,92,99,30,4,603,5446,6809,6137,6374,5223,1251,132,31375,86,59,22,18,14,3,0,211,0,0,0,0,0,0,0,0,5,11,3,0,6,0,0,25,12,11,6,4,3,0,0,34,5,10,0,0,0,0,0,20,7,8,0,0,4,0,0,22,109,100,38,30,24,5,0,300,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,0,6,3,0,0,0,19,22,8,6,0,0,0,0,37,3,5,0,0,0,0,0,10,36,14,3,3,3,0,3,64,64,49,31,37,30,4,0,216,210,163,74,63,52,14,3,583
21104,9,5,0,6,4,0,0,21,10,15,9,3,7,0,0,39,1639,2842,2824,3072,2411,680,58,13526,471,117,73,85,86,23,7,862,4,13,11,19,15,6,0,78,6,3,11,5,7,0,0,33,11,11,11,12,12,7,0,68,9,9,26,30,22,4,0,100,117,44,39,57,45,17,4,322,2403,3200,3053,3324,2648,751,69,15446,25,30,21,19,11,3,0,104,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,23,0,5,3,7,3,0,0,12,5,3,0,0,0,0,0,11,4,3,0,0,0,0,0,13,43,49,30,26,14,3,3,158,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,6,3,8,0,0,0,0,0,16,11,4,0,0,0,0,0,21,4,0,0,0,0,0,0,10,24,18,4,3,0,0,0,52,24,25,22,13,14,3,0,103,88,86,55,45,27,9,3,318
21105,5,0,0,0,0,0,0,5,11,11,5,5,3,3,0,34,3702,5274,5026,5594,4470,1120,101,25295,1371,257,164,139,111,33,5,2083,25,56,70,105,96,29,6,384,7,13,4,14,24,3,0,73,26,17,9,15,16,3,0,84,14,21,29,34,30,9,0,134,231,122,110,190,199,100,24,972,5554,5840,5475,6133,4966,1308,135,29411,15,31,14,12,10,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,8,0,0,4,0,13,7,0,0,0,0,0,0,7,0,0,3,0,0,0,0,5,31,41,20,17,8,3,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,23,7,0,0,0,0,0,41,0,3,0,0,0,0,0,6,28,13,4,5,3,0,0,51,60,45,39,28,28,8,0,207,122,95,61,48,37,12,3,379
21201,0,0,0,0,0,0,0,0,11,17,21,5,0,0,3,59,2782,4730,4160,3833,2591,603,83,18773,1125,254,147,121,95,20,9,1763,20,73,71,66,50,16,0,297,6,5,0,18,5,4,0,40,19,14,16,7,9,0,0,66,18,31,36,23,15,11,0,133,165,90,98,87,100,48,11,594,4233,5270,4567,4185,2882,699,104,21949,19,20,5,8,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,3,0,0,23,6,0,4,3,0,0,0,14,3,4,3,0,0,0,0,10,34,33,14,9,3,0,0,101,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,15,0,0,0,0,0,0,12,3,4,0,0,3,0,0,5,14,8,0,4,3,0,0,25,58,71,37,30,23,8,0,230,110,113,53,46,31,10,0,362
21202,3,0,5,0,0,0,0,3,45,20,22,9,10,3,0,107,3991,6667,6255,5814,4136,922,91,27873,1405,272,169,170,137,35,10,2194,12,70,73,60,66,22,0,305,12,20,15,15,13,0,0,71,18,13,9,14,11,0,0,61,17,42,47,42,41,5,3,195,85,51,53,75,55,15,6,335,5783,7310,6736,6262,4495,999,112,31697,60,43,19,19,12,3,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,6,4,0,0,29,10,3,3,0,0,0,0,19,6,12,0,3,0,0,0,24,83,65,32,29,19,5,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,0,15,50,10,5,3,4,0,0,66,5,7,0,0,0,0,0,12,59,20,9,7,7,0,0,92,78,67,37,39,21,8,0,247,223,152,73,73,45,10,0,575
21203,0,0,0,0,0,0,0,0,58,54,46,15,6,0,0,174,3063,5447,5397,4017,2623,547,34,21127,1345,303,230,184,141,30,5,2241,24,79,132,102,64,21,3,429,12,12,3,8,6,0,0,47,36,12,9,6,8,6,0,71,20,68,87,34,32,11,3,251,185,93,87,92,68,14,8,543,4900,6178,6042,4490,2963,641,49,25259,25,14,7,7,4,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,20,0,0,5,0,0,0,0,6,3,0,0,3,0,0,0,13,36,31,21,14,4,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,13,39,3,7,0,0,0,0,53,6,0,0,0,0,0,0,11,50,13,11,3,0,0,0,84,91,69,53,42,20,0,0,282,177,115,87,59,26,4,0,460
21204,3,8,3,8,0,0,0,20,95,105,51,46,36,4,0,340,7529,19719,19918,20297,15363,3442,266,86539,2157,1145,638,650,550,164,18,5326,44,171,208,178,183,49,8,835,44,108,60,85,70,8,0,373,34,68,62,66,46,10,0,280,73,165,135,94,80,18,4,575,215,192,127,110,126,44,9,827,10700,22267,21515,21792,16615,3794,307,96988,159,230,99,68,44,17,0,615,0,0,0,0,0,0,0,0,8,14,7,0,3,0,0,32,16,36,31,28,20,6,0,135,17,28,12,4,5,0,0,67,16,15,19,8,7,0,0,68,216,334,165,107,74,25,0,916,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,14,15,9,9,8,0,0,56,72,21,14,9,12,0,0,127,18,19,5,3,5,0,0,49,103,54,27,25,23,5,0,233,163,210,145,106,72,27,4,725,480,594,331,246,166,52,5,1873
21205,9,19,12,3,5,0,0,35,70,75,46,12,20,6,0,229,6225,14415,13804,13115,9716,2404,229,59909,1394,658,387,343,289,97,8,3186,14,69,79,77,65,23,0,334,42,66,43,42,30,3,0,226,73,95,81,90,57,14,0,416,51,118,119,98,55,25,6,464,442,467,247,180,162,58,6,1561,8953,16740,15208,14222,10585,2692,258,68662,191,296,132,60,40,12,0,735,0,0,0,0,0,0,0,0,24,32,17,16,3,0,0,82,22,42,43,30,20,9,0,160,27,26,11,12,11,0,0,76,9,35,14,3,3,4,0,66,272,431,206,112,74,22,0,1124,0,0,0,0,0,0,0,0,12,20,0,0,4,0,0,36,15,12,12,14,5,0,0,57,62,28,15,6,0,3,0,122,16,15,6,9,0,0,0,42,109,79,33,30,13,11,0,260,101,142,101,87,39,9,0,480,471,651,340,232,121,46,0,1866
21301,6,7,0,0,0,0,0,15,58,74,43,19,14,0,0,212,4251,10521,9959,9213,6485,1329,110,41863,1605,550,331,308,234,70,3,3085,20,117,102,99,73,22,0,432,13,45,34,35,26,3,0,148,21,51,39,37,26,9,0,182,36,89,70,56,46,16,0,313,138,111,73,99,106,34,6,570,6409,11914,10802,9968,7099,1505,115,47819,93,98,49,20,20,3,0,281,0,0,0,0,0,0,0,0,5,16,9,4,4,0,0,36,10,24,18,7,9,0,0,61,21,10,4,0,0,0,0,44,5,15,9,6,10,0,0,41,135,169,79,33,42,5,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,4,0,0,0,20,48,11,5,0,3,0,0,68,4,10,0,0,0,0,0,14,56,20,12,4,7,0,0,108,99,106,79,72,41,7,0,407,289,301,163,111,95,15,3,981
21302,4,4,3,0,0,0,0,12,20,30,17,8,3,0,0,74,2016,5196,5081,4756,3604,752,64,21460,709,273,158,126,84,23,0,1376,15,41,47,52,38,12,0,205,4,28,22,18,14,0,0,90,55,46,58,49,37,3,3,242,8,33,24,31,13,11,0,122,149,75,75,92,98,21,4,507,3178,5975,5587,5189,3936,840,73,24785,52,73,29,20,14,6,0,190,0,0,0,0,0,0,0,0,13,10,7,0,3,0,0,37,4,12,16,14,6,0,0,54,12,7,3,0,0,0,0,30,5,12,6,0,5,0,0,32,81,119,60,36,32,10,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,5,0,0,16,16,8,4,0,0,0,0,26,0,7,0,0,0,0,0,5,20,20,3,3,5,4,0,53,45,58,30,41,18,7,0,207,151,195,97,84,53,17,0,596
21303,55,58,12,9,6,0,0,133,27,57,21,14,8,4,0,125,2651,5689,5044,4621,3409,786,52,22253,695,284,171,164,166,38,4,1522,10,41,33,39,36,7,0,167,20,43,20,23,6,0,0,118,51,112,63,66,45,6,0,336,16,42,48,41,17,12,0,184,261,259,152,137,94,27,3,935,4193,7009,5733,5233,3887,899,67,27021,96,106,51,31,23,9,0,312,0,0,0,0,0,0,0,0,26,54,14,5,7,0,0,102,15,31,23,12,14,0,0,96,7,13,9,3,7,0,0,38,5,25,8,6,4,0,0,49,145,225,102,61,56,9,0,593,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,27,8,5,4,3,6,0,0,29,28,12,0,3,8,0,0,45,5,3,0,0,0,0,0,16,56,28,5,6,13,3,0,118,65,76,42,34,31,3,0,254,265,331,153,104,100,17,0,968
21304,0,0,0,0,0,0,0,0,24,41,26,13,6,0,0,109,3547,7216,6542,5363,3214,679,49,26609,1737,365,183,160,117,34,0,2598,23,83,102,91,60,22,4,375,14,30,5,9,7,0,0,64,14,25,15,16,3,0,0,75,25,64,74,33,25,11,0,233,137,101,80,74,73,33,9,515,5700,8021,7083,5795,3537,786,59,30980,22,24,13,5,5,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,8,0,0,0,26,9,9,0,0,0,0,0,17,3,5,6,0,0,0,0,12,41,44,31,12,11,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,18,42,8,0,4,0,0,0,52,6,0,0,0,0,0,0,9,53,14,4,4,0,0,0,78,101,90,54,47,20,5,0,321,198,146,91,60,31,9,0,533
21305,4,4,0,0,0,0,0,10,117,134,82,27,20,4,0,384,6082,14408,14354,11179,7209,1366,88,54677,2440,1039,526,381,256,63,9,4719,33,154,186,133,94,15,0,616,37,71,41,35,27,0,0,207,95,53,59,38,29,9,0,281,54,114,135,82,52,13,0,445,285,175,191,109,115,32,10,920,9541,16489,15728,12054,7853,1508,109,63281,96,92,49,23,14,0,0,273,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,26,10,30,26,4,4,0,0,76,14,13,5,3,0,0,0,35,7,22,15,5,0,3,0,51,124,177,94,45,20,3,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,10,3,4,4,0,42,61,11,12,8,3,0,0,95,10,18,0,0,0,0,0,33,79,41,25,15,8,6,0,169,152,178,126,68,60,12,0,594,352,394,245,129,86,23,0,1221
21401,0,0,0,0,0,0,0,0,40,34,22,13,8,0,0,105,3993,7492,6980,6927,5197,1220,118,31921,1301,344,195,180,154,40,7,2231,15,37,61,78,62,31,0,289,21,15,14,29,15,11,0,101,53,19,41,49,30,3,0,189,20,31,43,26,28,7,0,160,198,129,112,109,105,31,13,699,5839,8261,7548,7480,5672,1351,143,36287,37,29,23,12,11,4,0,116,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,7,6,3,5,0,0,27,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,9,56,36,35,17,19,3,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,3,0,0,17,49,5,4,0,7,0,0,61,6,5,3,0,0,0,0,20,57,13,10,6,7,0,0,99,76,48,37,36,14,9,0,222,194,96,74,61,40,16,0,487
21402,0,0,0,0,0,0,0,0,11,10,8,3,5,0,0,43,4819,6965,6411,7415,5792,1544,168,33118,1647,333,189,170,147,48,16,2548,12,37,50,87,86,27,4,304,13,16,16,24,15,6,0,87,69,26,30,46,36,3,0,216,89,50,37,36,45,17,0,279,781,269,163,207,217,89,22,1752,7595,7795,6945,8009,6366,1747,215,38674,13,3,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,6,3,7,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,0,0,18,35,9,4,0,0,0,0,43,6,0,4,0,0,0,0,10,42,13,13,4,3,0,0,76,75,47,35,42,28,3,0,229,130,63,54,53,36,3,3,345
21501,0,0,0,0,0,0,0,0,5,6,0,4,7,0,0,28,1860,3614,3107,3607,3493,916,148,16738,594,240,119,100,96,35,12,1202,10,17,16,33,33,21,21,143,14,7,9,17,18,0,0,64,60,42,28,31,35,12,0,213,8,19,28,36,57,23,12,193,274,268,199,243,404,176,46,1618,2847,4235,3523,4073,4160,1182,245,20262,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,8,0,0,5,0,0,13,29,32,14,22,24,14,4,136,35,39,18,25,32,17,4,164
21502,0,0,0,0,0,0,0,0,5,17,8,3,0,0,0,39,1945,3632,3362,3664,2969,707,61,16346,802,352,179,156,111,27,0,1631,0,19,32,30,30,9,6,119,13,20,13,19,18,6,0,78,21,26,17,15,31,3,0,108,8,19,11,12,28,11,3,92,116,123,98,138,187,95,14,776,2949,4228,3735,4056,3387,853,86,19285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,10,0,0,0,0,0,0,16,3,0,0,0,0,0,0,3,16,3,3,0,4,0,0,21,24,35,18,18,15,5,4,122,43,35,22,22,21,5,4,145
21503,0,0,0,0,0,0,0,0,4,11,6,3,4,0,0,27,1201,2265,2138,2133,2281,660,71,10754,392,252,143,122,66,19,4,1000,0,13,14,22,27,8,3,89,12,7,9,13,12,7,0,63,23,17,16,20,26,7,4,117,9,8,18,26,33,18,6,110,155,153,148,184,292,97,31,1056,1803,2745,2524,2529,2745,822,117,13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,27,38,23,20,17,6,0,130,27,37,25,20,18,10,0,138
