POW_SA3_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
21104,0,17,4,23,8,0,0,4,0,49,0,23,0,20,8,0,0,0,0,52,0,22,5,27,22,0,0,3,0,78,0,39,6,40,30,0,0,3,0,120,0,67,6,53,53,0,3,0,0,182,9,125,12,58,62,0,0,4,3,270,7,164,3,73,46,0,0,0,0,310,19,190,4,115,39,0,10,0,10,398,25,197,11,56,34,0,6,0,3,330,105,283,8,116,24,0,4,0,0,548,41,26,0,13,8,0,4,0,0,93,36,16,0,0,0,0,0,0,0,56,0,5,0,0,3,0,0,0,0,7,257,1177,52,610,352,10,25,29,16,2520,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,9,0,0,0,0,5,0,0,14,0,22,0,0,0,0,5,0,0,3,0,14,0,0,0,5,0,0,0,7,0,14,0,4,5,23,7,0,0,5,0,43
21105,0,25,0,30,8,0,0,0,0,63,0,28,6,64,9,0,0,3,0,125,3,49,4,111,13,0,0,3,0,193,3,85,16,109,32,3,4,7,0,265,5,122,15,78,43,0,0,5,0,279,15,239,20,49,59,0,4,11,6,398,11,316,6,57,41,0,5,15,0,452,19,344,3,83,30,0,3,9,0,488,25,225,3,75,10,4,4,0,5,358,67,299,0,138,18,0,6,3,0,538,60,15,4,11,0,0,0,0,0,87,20,16,0,0,0,0,0,0,0,35,3,6,0,12,0,0,0,5,0,23,231,1814,93,849,286,8,33,62,16,3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,13,0,0,0,0,7,0,0,3,0,12,0,3,0,3,4,0,0,15,3,33
21201,0,8,7,14,5,0,0,0,0,32,3,15,0,29,4,0,0,0,0,50,0,21,7,54,8,0,0,4,0,95,3,44,3,83,20,3,0,3,0,156,5,55,5,53,26,0,4,0,3,147,9,109,10,48,50,4,3,8,3,232,7,187,3,39,36,0,0,3,4,276,10,199,4,31,27,0,0,0,0,273,4,142,0,49,7,0,0,0,0,208,53,238,4,116,11,0,3,0,3,424,13,6,0,9,0,0,0,0,0,33,16,4,4,0,0,0,0,0,0,22,0,0,0,5,3,0,0,0,0,3,117,1044,49,533,184,7,19,24,15,1985,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,27,0,31,0,0,0,0,0,0,0,10,0,12,0,0,0,0,3,0,0,3,0,13,0,4,0,0,4,0,0,8,0,26
21202,0,14,0,11,6,0,0,0,0,29,0,11,3,45,9,0,0,5,0,73,0,46,13,75,15,0,0,10,0,160,7,84,5,120,31,0,0,7,0,248,5,108,19,75,47,0,0,16,4,267,3,183,18,64,60,5,8,9,4,349,7,313,10,61,43,0,3,3,0,451,12,353,6,58,19,0,0,3,4,454,7,245,8,50,5,0,0,0,0,318,52,338,13,108,23,0,0,0,0,537,26,32,0,3,0,0,0,0,0,62,16,22,0,3,0,0,0,0,0,45,0,6,0,4,4,0,0,0,0,21,138,1762,92,686,272,5,14,62,26,3045,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,9,0,15,0,0,0,0,3,0,0,45,0,51,0,0,0,0,0,0,0,13,0,17,0,0,0,9,6,0,0,27,0,43,0,8,0,27,10,0,0,27,0,76
21203,0,11,0,10,0,0,0,4,0,24,0,16,9,29,0,0,0,0,0,62,0,27,5,73,10,0,0,0,0,123,0,64,3,120,27,0,0,4,0,214,4,83,19,97,47,4,0,0,8,267,4,181,18,72,67,0,0,0,5,355,8,335,20,38,35,0,5,0,0,447,11,324,10,42,23,0,3,0,6,422,13,251,3,43,15,0,0,0,0,319,67,325,0,87,19,0,6,0,0,504,30,11,0,4,0,0,0,0,0,54,21,6,0,7,0,0,0,0,0,38,0,4,0,4,0,0,0,0,0,14,167,1669,92,643,247,9,19,14,15,2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,7,0,0,0,0,3,0,0,7,0,11,0,0,0,4,0,0,0,6,0,10,0,0,0,4,0,0,0,7,0,6,0,6,0,7,6,0,0,13,0,29
21204,0,29,3,24,4,0,0,0,0,64,0,39,6,27,11,0,5,0,0,86,0,58,5,72,34,0,5,0,0,176,6,95,13,128,40,0,4,5,0,297,12,155,13,114,89,7,19,18,0,438,14,275,31,113,153,9,16,18,5,646,32,452,29,135,133,0,6,11,7,805,44,519,18,174,80,4,7,7,8,869,67,411,4,162,55,0,6,0,10,721,187,507,14,329,51,3,8,0,12,1119,65,25,0,39,4,0,6,0,0,139,70,52,0,13,4,0,0,0,0,140,0,18,0,12,4,0,4,0,4,38,504,2666,149,1356,676,30,89,80,47,5589,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,15,0,16,0,0,0,4,4,0,0,22,0,26,0,0,0,4,0,0,0,4,0,11,0,5,3,14,5,0,0,16,0,49
21205,0,24,8,29,7,0,0,0,0,67,0,31,11,45,20,0,0,3,0,116,0,66,18,80,39,0,0,10,0,218,4,138,19,138,49,0,0,14,9,382,9,180,41,137,75,0,3,17,6,473,18,398,47,226,139,6,7,15,11,860,19,558,23,348,92,0,0,9,10,1060,23,682,21,211,39,6,0,4,10,988,44,445,9,143,37,0,0,0,4,688,152,633,33,364,44,0,4,0,5,1242,56,50,3,42,7,0,0,0,0,155,48,98,5,20,8,0,0,0,5,179,0,21,0,3,5,0,0,0,0,32,380,3366,246,1833,570,15,26,82,51,6570,0,0,0,0,4,0,0,0,0,5,0,0,0,3,0,0,4,0,0,7,0,0,0,12,0,0,0,8,0,16,0,0,0,15,3,0,0,0,0,18,0,0,0,11,5,0,0,0,0,26,3,3,7,25,14,0,0,0,0,51
21301,0,20,0,25,13,0,0,0,0,65,0,32,0,55,17,0,0,6,0,116,3,76,14,106,49,0,0,12,6,261,0,150,12,159,79,0,5,24,3,443,15,316,31,142,145,6,13,42,9,710,11,626,29,170,153,6,15,28,12,1046,22,777,20,179,111,0,11,15,10,1143,38,847,23,137,63,0,0,10,7,1124,46,753,13,139,41,0,3,7,5,1002,150,1037,9,247,54,0,16,0,0,1517,55,109,4,19,6,0,0,0,0,189,42,215,0,6,7,0,0,0,4,270,0,16,0,13,8,0,0,0,0,42,380,5007,179,1409,762,23,70,156,56,8033,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,10,0,0,0,5,5,0,0,14,0,28,0,0,0,3,3,0,0,0,0,10,0,0,0,3,3,0,4,9,0,19,3,0,0,10,10,0,5,29,0,59
21302,0,9,0,4,0,0,0,0,0,20,0,7,0,6,8,0,4,4,0,23,0,19,3,30,10,0,0,11,0,72,3,34,4,40,17,0,0,10,0,102,4,64,8,40,30,0,6,13,0,158,4,105,15,24,34,3,17,15,0,217,10,151,9,45,30,0,4,8,0,251,11,159,7,63,19,0,3,3,0,268,19,117,6,61,11,0,0,3,6,215,55,183,7,144,14,0,12,0,0,424,21,11,0,15,4,0,0,0,0,54,16,14,0,5,0,0,0,0,0,39,0,4,0,5,0,0,0,0,0,9,135,883,59,492,167,4,50,69,12,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,14,0,18,0,7,4,5,4,0,0,3,0,26
21303,0,11,0,15,9,0,0,3,0,40,3,6,5,13,7,0,0,3,0,36,3,52,4,45,31,0,0,7,0,148,4,83,9,50,42,0,7,19,5,210,10,141,10,74,110,3,0,21,4,379,18,327,26,105,124,8,7,16,0,627,21,458,19,87,94,5,11,7,4,694,25,537,19,82,61,0,4,0,7,743,39,436,11,46,49,0,0,4,8,596,145,598,7,105,52,3,0,0,7,913,49,87,0,6,3,0,0,0,0,146,60,204,0,7,7,0,0,0,0,279,0,16,0,5,5,0,0,0,4,30,384,2990,111,644,594,22,32,80,37,4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,20,0,4,0,0,0,0,0,12,0,7,0,3,0,0,0,0,0,0,0,6,0,0,0,3,6,0,0,8,0,20
21304,0,24,0,26,4,0,0,4,0,58,3,11,3,25,11,0,0,5,0,62,0,43,13,102,28,0,0,8,0,189,8,83,8,191,49,0,5,8,3,356,3,98,7,169,77,0,4,8,3,373,4,229,22,238,105,0,9,3,7,614,15,398,19,315,51,0,5,0,10,814,14,415,11,352,49,3,0,0,3,854,33,292,3,256,31,3,0,4,7,626,121,483,7,311,31,0,3,5,5,971,36,25,0,32,0,0,0,0,0,91,26,31,0,6,0,0,0,0,0,58,0,9,0,18,0,0,0,0,0,31,265,2152,97,2065,445,13,15,51,43,5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,4,0,0,0,18,0,23,0,0,3,0,0,0,0,19,0,29,0,0,0,8,4,0,0,10,0,23,0,6,0,10,5,0,0,12,0,34
21305,0,16,0,22,0,0,0,0,0,42,0,13,0,44,9,0,0,0,0,66,0,39,10,89,17,0,3,3,0,165,0,71,20,160,29,4,8,9,0,304,5,109,26,104,77,5,4,4,3,331,12,233,16,106,104,11,18,5,0,508,16,438,19,122,89,0,7,9,7,707,22,488,8,222,69,0,0,3,6,818,21,327,9,137,42,3,8,0,3,552,126,415,16,236,52,0,6,0,0,865,41,16,0,23,0,0,3,0,0,89,28,28,0,6,0,0,0,0,0,63,0,13,0,8,4,0,0,0,3,31,282,2199,136,1290,510,25,58,34,35,4570,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,21,0,25,0,6,0,5,4,0,0,35,0,49,0,10,0,14,3,0,0,8,0,34,0,14,0,26,21,0,0,28,0,83
21401,3,24,5,21,18,5,0,6,3,77,0,28,11,49,19,0,0,3,0,111,4,84,9,108,63,0,0,7,0,286,3,177,16,171,102,0,4,30,8,508,6,308,33,188,186,7,10,24,9,764,10,591,34,172,225,7,18,22,7,1085,20,690,36,149,142,3,12,9,4,1064,25,921,23,129,95,0,12,6,7,1220,55,722,17,106,50,3,0,3,8,970,172,959,30,201,68,0,16,7,9,1460,72,104,0,20,5,0,0,0,0,204,64,207,0,10,5,0,0,0,0,293,0,21,3,10,4,0,0,0,0,42,438,4866,227,1348,996,33,72,123,53,8157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,18,0,26,0,0,0,0,7,0,0,6,0,7,0,0,3,4,0,0,0,5,0,18,0,6,3,11,5,0,0,14,0,43
21402,0,15,4,16,4,0,0,0,0,46,0,30,4,32,16,0,0,0,5,84,0,45,5,79,20,0,0,4,0,158,6,79,4,102,36,0,0,8,0,243,4,127,8,102,45,4,3,5,0,298,12,219,10,77,45,3,0,4,5,382,8,311,5,69,32,0,6,5,0,438,7,377,0,87,11,0,0,0,0,487,12,292,3,90,17,0,0,6,5,421,77,368,13,237,8,0,7,0,0,709,23,22,3,25,0,0,0,0,0,71,17,18,0,9,4,0,0,0,0,46,0,8,0,0,0,0,0,0,0,7,173,1915,67,935,244,15,17,39,15,3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,0,0,0,17,0,24,0,0,5,0,4,0,0,9,0,17,0,0,0,5,5,0,0,8,0,20,0,0,0,15,7,0,0,26,0,54
21501,0,18,0,18,11,0,0,9,0,58,0,17,5,30,24,0,3,9,0,98,0,48,4,84,52,0,4,29,0,224,0,72,13,104,51,0,5,57,0,312,8,133,26,132,79,0,3,47,4,435,13,248,26,184,130,5,13,41,3,655,16,300,20,140,78,3,8,12,0,582,28,352,19,158,42,0,9,6,0,607,33,194,4,152,25,0,3,6,7,434,130,289,9,193,18,0,8,4,4,653,28,20,0,16,0,0,0,0,0,69,30,14,0,12,0,0,0,0,0,56,0,6,0,7,3,0,0,4,0,22,292,1737,124,1257,522,13,53,248,21,4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,14,0,0,3,12,3,0,0,4,0,21,0,0,3,10,3,0,0,5,0,20,4,6,6,9,4,0,0,8,0,34
21502,0,4,0,16,0,0,0,0,0,18,3,8,4,12,6,0,0,3,0,35,0,23,4,45,8,0,0,0,0,82,0,43,3,75,19,0,0,0,0,145,4,62,6,51,27,0,3,5,0,161,10,99,20,50,53,0,8,7,3,246,10,162,3,51,40,0,3,9,4,285,10,176,8,95,33,0,11,3,0,345,21,152,0,57,14,0,4,0,0,256,87,230,3,126,18,0,0,3,0,468,23,12,0,10,0,0,0,0,0,45,20,9,0,10,0,0,0,0,0,38,0,3,0,3,0,0,0,0,0,11,192,982,59,604,233,10,24,39,13,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,6,0,0,0,3,0,0,0,5,0,9,0,0,0,4,0,0,0,0,0,9,0,0,0,12,7,0,0,12,0,29
21503,0,9,0,8,8,0,0,7,0,29,0,17,6,12,16,0,0,5,0,61,4,29,3,38,22,0,0,17,0,108,4,34,12,55,26,0,4,28,0,161,6,67,10,56,46,0,0,18,0,193,6,125,25,67,54,0,3,25,0,290,8,168,8,34,26,0,10,8,3,263,8,165,4,41,16,4,5,3,3,261,13,143,0,36,10,0,0,5,3,213,39,171,14,66,7,0,0,0,0,297,10,12,0,12,0,0,0,0,0,42,10,16,0,9,0,0,0,0,0,39,0,9,3,4,4,0,0,6,0,22,109,972,75,444,227,0,28,131,10,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,9,0,14,0,6,0,6,0,0,0,4,0,21,0,0,0,15,8,0,0,3,0,28
21601,0,6,0,3,0,0,0,0,0,16,0,9,0,7,5,0,0,6,0,32,3,19,4,25,15,0,0,9,0,79,4,38,3,45,12,0,0,20,6,120,0,65,16,51,34,0,3,19,0,183,3,138,17,44,34,0,6,8,0,247,4,155,3,28,29,3,4,0,0,227,5,160,3,24,10,0,0,4,0,205,10,105,4,35,7,0,0,3,0,160,38,122,4,83,3,0,0,0,3,253,13,5,0,5,0,0,0,0,0,19,7,12,0,5,0,0,0,0,0,22,0,4,0,0,0,0,0,6,0,7,82,836,48,365,161,6,17,68,8,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,6,0,6,0,3,0,3,0,0,0,4,0,13,0,0,3,3,4,0,0,5,0,25
21602,0,0,0,10,4,0,0,0,0,15,0,0,0,0,3,0,0,5,0,9,0,9,3,9,9,0,0,3,0,37,0,11,6,19,3,0,0,7,0,55,0,30,0,19,9,0,6,4,0,68,0,46,6,32,19,0,11,9,0,124,0,53,4,6,8,0,0,3,0,74,8,56,0,12,9,0,6,3,0,92,12,36,0,15,0,0,0,0,0,61,18,58,0,53,0,0,0,0,0,132,10,3,0,4,0,0,0,0,0,20,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,56,315,18,186,74,4,18,37,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,8
21603,0,16,3,14,11,0,0,3,0,36,4,27,6,13,12,0,0,0,0,71,0,30,9,36,37,0,0,7,4,118,0,83,6,67,66,0,0,15,0,245,7,112,20,88,87,0,16,25,3,365,11,294,33,109,122,3,23,25,9,626,19,330,31,120,87,0,15,11,4,609,32,433,14,106,68,0,10,4,3,672,34,295,15,67,38,4,7,3,4,478,149,379,19,131,37,0,5,0,9,725,37,35,0,21,0,0,0,0,0,93,56,85,0,11,3,0,0,0,0,154,0,9,0,8,6,0,0,0,0,18,344,2127,155,812,584,17,77,101,34,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,13,0,0,0,6,0,0,0,7,0,11,0,0,0,0,7,0,0,0,0,7,0,5,0,9,0,0,0,3,0,23
21701,0,9,0,4,8,0,0,5,0,29,0,13,6,15,3,0,0,8,0,44,0,23,9,44,30,0,0,18,0,124,5,56,10,60,37,3,3,30,3,208,4,57,15,68,29,0,0,32,0,215,14,136,12,84,41,0,0,11,0,302,13,149,7,60,35,5,0,6,0,262,11,189,3,45,22,0,0,0,0,277,10,113,0,42,7,0,0,0,0,180,45,138,3,98,7,0,0,0,0,284,11,12,0,8,0,0,0,0,0,30,15,11,0,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,127,926,70,541,224,11,9,108,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,5,0,13,0,0,0,7,0,0,0,3,0,16,0,0,3,9,0,0,0,9,0,19,3,5,0,13,8,0,0,8,0,38
21703,0,11,0,9,0,0,0,3,0,24,0,3,6,23,3,0,0,10,0,49,0,20,0,25,13,4,0,6,0,62,0,28,0,27,7,0,3,10,0,83,3,43,5,29,10,0,0,4,0,95,7,72,10,36,36,0,0,0,0,155,14,101,5,27,20,0,3,6,0,169,13,108,0,21,12,0,0,0,0,155,14,65,6,13,4,0,4,0,0,107,33,86,6,76,8,0,0,0,5,212,16,8,7,6,0,0,0,0,0,32,8,7,17,4,3,0,0,0,0,43,0,3,0,10,0,0,0,0,0,11,112,561,60,308,118,4,19,30,5,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,5,0,6,0,0,0,4,0,0,0,4,0,13,0,0,0,8,0,0,0,5,0,12,6,3,0,8,10,0,0,4,0,24
21704,0,11,0,8,4,0,0,0,0,24,0,17,0,19,19,0,3,9,0,65,4,28,13,45,25,0,0,18,0,138,0,66,6,51,49,0,0,34,0,215,10,132,20,53,54,0,5,29,0,304,3,234,21,46,82,5,7,22,0,427,4,282,15,50,43,0,3,8,0,404,15,294,4,36,18,0,3,0,3,384,34,225,5,53,9,0,4,0,0,338,71,238,8,136,14,0,6,0,0,479,15,17,0,10,0,0,0,0,0,42,17,40,0,7,0,0,0,0,0,66,4,3,0,8,0,0,0,6,0,14,186,1602,99,534,337,15,30,132,13,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,5,0,0,0,5,0,0,0,12,0,15,0,0,0,6,4,0,0,6,0,17,0,0,0,11,3,0,0,3,0,26,0,6,4,17,10,0,0,11,0,51
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,0,8,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,31,0,15,6,0,0,5,0,67,0,18,0,25,6,0,0,6,0,53,0,43,14,43,15,0,0,9,3,126,8,56,19,57,20,4,3,6,8,172,5,69,17,47,31,6,4,9,11,194,3,93,18,65,54,0,12,11,7,273,4,90,23,82,46,0,7,5,12,268,14,112,11,89,43,3,10,8,11,303,24,109,21,83,26,0,9,0,7,284,76,130,20,178,34,0,9,10,12,468,23,23,0,15,3,0,0,4,0,73,27,64,0,10,7,0,0,0,6,115,0,3,0,5,4,0,0,0,0,16,190,897,146,743,299,16,55,76,71,2506,0,0,0,3,0,0,0,0,0,8,0,3,0,6,0,0,0,16,0,21,0,0,0,14,0,0,0,36,0,54,0,0,0,12,0,0,0,23,0,45,0,0,3,24,6,0,0,24,0,59,3,6,3,76,7,0,0,31,0,132
