POW_SA3_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
21203,5,7,8,0,6,3,0,5,0,38,6,8,0,0,3,3,0,0,0,24,5,19,12,0,0,4,0,8,0,43,0,25,18,3,3,5,0,12,3,78,0,35,35,5,13,8,0,5,0,104,7,34,67,22,16,22,0,22,0,195,9,22,42,49,65,48,5,36,3,282,10,28,45,48,134,95,16,52,5,429,14,35,28,34,171,150,29,66,0,540,18,16,20,17,102,139,47,67,3,427,4,14,24,18,89,102,50,65,0,355,7,5,8,14,51,82,24,76,0,267,12,13,12,15,81,122,71,160,0,478,3,0,4,4,12,34,12,77,0,140,5,8,10,3,22,19,9,86,0,157,0,0,0,0,0,5,0,3,4,21,109,268,321,235,766,838,267,746,36,3596,5,10,0,0,0,0,0,0,0,28,11,74,6,3,0,3,0,0,0,99,6,81,10,3,8,6,0,0,0,113
21204,5,17,10,12,15,17,6,28,8,103,13,20,6,4,3,10,0,14,0,60,6,42,20,5,5,9,0,10,7,103,15,58,35,5,13,13,4,23,0,163,4,54,51,9,18,24,9,31,0,198,18,54,109,41,44,44,15,32,6,359,27,74,123,66,134,107,17,62,7,618,35,99,133,96,322,253,50,100,10,1089,53,73,91,104,519,506,139,174,11,1675,28,35,56,69,488,523,172,229,12,1612,51,35,46,83,530,610,199,358,6,1915,31,26,45,57,387,547,204,364,0,1677,56,54,58,64,742,1166,539,1189,12,3884,17,16,12,22,140,321,158,402,0,1079,28,47,38,37,186,441,250,1027,14,2067,0,11,5,3,17,29,4,42,20,129,387,712,832,691,3559,4616,1762,4065,117,16738,11,5,5,5,5,5,0,5,0,56,16,101,6,3,0,4,0,0,0,137,16,166,18,7,0,0,0,0,0,220
21205,6,18,9,11,9,18,5,30,3,97,13,22,7,4,6,11,0,3,0,60,9,44,17,11,3,10,4,11,0,109,3,59,43,11,15,14,0,12,0,158,9,60,33,16,30,23,3,25,6,198,24,74,99,36,35,49,5,29,8,360,17,69,108,65,80,82,13,41,6,469,29,71,121,88,214,167,30,69,11,808,39,55,112,112,441,334,66,146,16,1322,39,41,95,77,450,417,95,139,9,1354,50,38,58,81,447,495,144,209,12,1523,40,32,46,69,375,504,139,246,4,1459,87,65,75,118,902,1384,527,1051,11,4213,34,13,8,22,198,489,214,519,6,1498,35,48,44,47,238,660,350,1341,3,2775,3,4,0,7,10,28,5,24,18,100,440,704,888,765,3435,4682,1596,3884,103,16501,17,27,17,4,3,19,3,15,10,110,20,275,13,0,4,3,0,7,4,332,26,365,30,4,8,6,0,0,11,465
21301,5,13,0,0,0,12,3,12,3,43,6,16,5,0,3,0,0,0,5,30,0,40,9,0,0,3,0,0,0,57,5,34,13,6,7,5,3,11,3,85,8,32,34,9,10,15,0,13,0,114,8,44,62,31,25,27,6,17,3,229,19,40,63,45,74,61,12,26,4,337,19,39,80,55,135,107,20,44,9,507,23,40,67,56,226,249,48,79,6,783,25,21,28,32,195,239,51,92,3,679,9,19,31,38,218,255,79,144,7,797,17,10,17,17,166,208,76,151,3,665,22,11,22,27,252,436,182,420,0,1373,9,9,7,11,63,89,56,186,0,420,9,8,3,10,50,139,78,334,7,642,0,0,4,0,4,8,3,23,20,66,181,365,439,333,1415,1855,609,1551,74,6829,6,15,4,0,0,0,0,4,0,35,10,72,3,4,5,3,0,0,0,102,16,100,6,0,0,3,0,5,5,131
21302,4,4,0,0,3,8,6,11,0,26,0,6,4,0,0,0,0,4,0,14,3,9,3,4,0,0,0,0,0,19,6,8,17,5,5,0,0,3,0,50,7,17,15,0,5,4,0,11,0,61,9,19,22,16,3,10,5,19,4,100,4,20,33,32,22,20,6,24,0,173,10,19,36,34,89,70,6,37,3,296,18,16,21,28,109,119,18,50,0,400,17,11,15,25,106,132,33,56,6,395,18,14,20,26,107,139,29,110,0,463,7,12,12,17,69,126,49,102,7,393,21,15,21,25,177,266,117,317,6,966,5,0,8,5,46,103,41,143,4,348,6,14,17,13,48,143,82,333,7,668,3,0,0,4,3,6,0,0,6,33,134,182,248,236,783,1152,398,1231,43,4410,0,3,3,0,6,8,0,0,0,24,4,37,4,0,0,0,0,0,0,51,7,41,7,5,5,6,0,4,0,66
21303,3,6,5,4,0,3,0,12,4,31,5,7,0,0,3,4,0,0,0,18,0,21,5,3,0,3,0,0,0,42,5,20,17,7,6,11,4,10,0,73,9,28,19,3,4,17,4,13,0,106,11,44,46,18,15,15,4,20,0,162,18,29,57,31,42,30,5,21,3,240,21,36,63,55,152,75,17,34,0,462,36,44,63,45,211,156,32,68,0,657,29,15,35,48,156,146,26,67,5,518,12,14,33,44,150,149,50,95,3,545,16,15,23,27,119,154,45,93,0,497,20,23,22,27,249,331,124,294,3,1090,5,4,10,11,52,80,45,121,5,322,13,8,5,12,43,131,72,288,8,582,0,4,0,3,0,0,3,9,8,36,202,322,405,345,1211,1295,434,1139,40,5395,13,7,8,0,6,0,0,4,0,37,14,75,3,3,0,6,0,3,0,103,6,80,10,0,6,3,0,0,0,108
21304,3,8,10,0,6,10,0,8,4,44,3,8,6,0,0,3,0,4,0,20,4,25,4,5,3,4,0,8,0,57,3,18,15,8,3,10,3,7,0,68,4,17,20,12,9,16,3,8,3,80,0,35,60,19,16,18,5,24,0,187,12,24,50,24,48,38,8,32,9,238,14,32,46,38,116,77,22,43,0,390,17,38,37,38,134,155,33,75,11,530,11,23,19,23,130,145,38,82,14,480,8,11,17,20,103,132,43,94,3,424,10,6,13,17,78,104,44,67,4,340,16,6,19,13,131,226,85,294,7,787,8,0,7,0,28,37,22,98,4,207,5,11,7,4,27,78,28,167,0,327,0,4,0,0,5,5,0,8,12,35,121,259,325,219,829,1042,343,1016,61,4221,0,4,6,4,3,3,0,3,3,22,10,59,0,0,0,3,0,0,0,76,13,72,11,0,5,4,0,0,0,105
21305,6,16,15,9,9,12,4,11,5,98,4,16,10,6,8,5,0,4,0,53,4,36,13,7,5,11,0,4,0,85,11,46,39,12,6,10,4,15,0,150,5,31,66,16,16,9,3,11,4,159,18,72,101,41,26,36,8,34,7,337,20,51,91,62,100,68,16,39,10,456,28,61,91,66,241,160,32,75,10,761,39,61,89,73,334,304,61,126,17,1097,22,31,43,42,266,326,79,146,5,961,21,34,21,34,262,350,98,184,13,1017,24,15,11,21,223,250,71,195,10,820,48,26,29,34,359,554,246,591,11,1886,11,7,12,7,75,151,61,241,0,571,6,19,14,9,65,195,116,405,3,841,9,0,5,10,14,23,0,21,9,87,271,540,660,442,2011,2462,802,2094,98,9375,15,19,4,5,3,10,0,7,0,59,21,144,11,0,0,4,0,3,0,188,12,139,21,9,3,9,0,0,3,211
21401,3,4,3,3,0,11,0,14,0,51,0,16,3,5,0,0,4,0,7,33,6,21,10,5,4,3,0,4,0,61,4,29,7,10,14,5,0,11,4,94,9,29,26,3,9,17,5,17,0,117,9,34,52,25,15,16,5,19,3,180,24,33,65,38,62,34,7,29,7,301,17,36,42,62,140,101,30,53,8,481,23,32,73,64,222,164,49,98,3,726,18,20,33,48,164,191,54,100,4,639,13,17,24,31,162,204,48,149,3,652,12,12,27,26,109,170,47,137,3,538,21,19,22,38,168,323,138,328,0,1051,7,7,10,5,34,84,49,116,5,320,5,8,5,7,33,108,52,238,7,464,9,3,5,0,9,11,3,13,10,49,186,325,412,382,1137,1441,506,1330,45,5763,8,9,9,3,0,4,0,4,0,36,13,46,0,0,7,3,0,0,0,70,19,75,9,0,0,0,0,4,3,114
21402,12,17,15,5,10,17,6,18,3,97,6,22,5,3,0,0,0,5,3,53,17,38,5,3,0,6,5,16,0,95,12,55,23,6,9,10,0,23,0,145,9,45,30,14,10,16,5,18,0,151,17,57,67,27,25,43,9,36,3,277,34,76,92,64,53,64,18,68,4,482,34,69,88,69,176,150,35,89,9,719,47,64,92,87,224,282,48,111,5,963,37,65,62,44,179,245,65,144,10,856,20,42,58,38,148,236,81,163,10,793,19,25,37,36,107,161,69,149,3,616,32,48,36,49,170,317,156,342,7,1162,9,14,19,8,23,65,39,122,0,298,6,34,43,34,40,137,58,258,4,611,0,5,10,0,10,18,6,19,18,90,319,673,683,494,1188,1767,605,1588,78,7399,11,10,6,3,4,8,4,4,0,46,13,61,3,5,4,3,0,5,0,99,15,85,13,3,9,8,0,3,0,137
21501,6,14,0,7,9,18,0,65,4,116,0,17,3,6,4,7,3,21,0,58,3,34,9,5,5,15,5,26,5,116,9,28,14,13,10,25,7,59,7,166,3,27,21,11,3,22,16,66,0,182,12,38,47,27,17,62,21,81,6,316,13,32,49,35,39,66,12,146,5,399,12,27,51,33,75,125,27,221,4,583,28,43,49,39,106,187,58,237,12,746,12,22,24,38,81,146,57,223,0,605,23,23,26,26,66,152,52,211,0,568,12,13,19,14,49,97,20,141,5,393,33,20,29,21,90,176,73,239,6,681,0,8,5,3,9,32,14,85,3,164,19,26,11,5,10,48,30,170,8,312,0,7,8,4,5,10,3,40,16,90,183,382,377,291,592,1167,396,2031,71,5491,3,0,0,0,0,0,0,0,0,9,4,9,4,0,0,0,0,0,0,18,5,29,3,3,0,4,0,0,0,46
21502,5,7,4,3,0,0,3,36,0,63,3,11,0,0,0,6,0,0,0,27,5,23,7,3,0,5,0,20,0,61,5,12,7,7,8,10,4,24,4,78,6,17,8,11,12,10,0,35,10,112,12,26,21,23,20,28,5,62,0,192,5,25,32,25,38,45,8,64,4,247,6,25,30,23,81,68,22,81,4,345,7,19,44,27,125,104,43,106,8,482,10,11,14,17,67,91,31,96,8,347,7,9,8,12,74,96,28,109,4,352,12,3,3,8,60,79,18,89,0,274,7,11,8,7,99,125,54,171,3,488,3,3,5,0,6,37,18,58,0,134,13,3,3,3,18,40,23,96,3,203,0,0,7,4,13,8,0,19,11,56,109,203,200,182,618,760,265,1061,61,3449,0,5,0,0,0,0,0,0,0,6,5,13,5,0,0,0,0,0,0,19,6,26,0,0,0,4,0,0,0,35
21503,0,8,5,3,4,14,6,61,3,104,0,10,3,4,0,0,0,10,4,36,0,9,8,0,4,9,6,38,0,83,0,14,10,12,9,17,4,44,4,117,5,14,25,14,11,35,3,58,3,159,8,28,29,25,16,39,12,71,6,239,8,25,27,22,28,62,13,91,4,290,13,17,22,23,67,93,26,143,6,415,18,15,23,31,72,105,46,170,7,492,10,13,15,15,45,94,36,128,0,358,10,11,11,9,31,70,38,119,0,301,3,7,4,5,21,63,31,98,3,235,9,9,7,4,38,92,50,149,7,371,0,0,3,3,8,16,9,50,0,92,0,14,8,4,11,26,11,96,0,170,3,4,6,3,4,11,3,37,10,78,103,207,207,183,371,744,291,1354,66,3535,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,19,0,10,7,0,0,0,0,3,0,12
21601,0,4,4,0,6,8,0,39,9,75,8,17,3,3,3,3,0,15,4,52,0,7,16,0,4,9,4,23,6,81,3,22,15,3,4,16,5,34,4,103,0,11,13,5,7,15,4,38,0,104,4,35,27,11,16,28,8,66,3,197,12,24,27,25,25,36,15,80,8,240,15,26,28,27,56,55,19,78,4,295,14,16,22,34,58,90,20,127,4,384,9,6,9,10,30,63,23,112,4,271,3,5,16,10,38,63,20,118,6,282,3,0,15,6,25,34,14,62,4,167,5,6,6,5,38,74,53,143,6,340,4,5,0,0,11,15,11,37,0,79,4,3,11,3,7,20,7,96,0,147,0,5,0,0,0,7,3,13,9,44,78,185,203,149,318,537,205,1095,75,2844,0,0,0,0,0,0,0,3,0,4,0,11,4,0,0,0,0,0,0,17,3,6,4,0,0,0,0,3,0,16
21602,3,5,5,5,0,14,3,39,5,79,5,9,3,3,0,5,0,6,0,35,4,6,3,0,5,13,0,29,3,55,8,15,9,0,6,7,0,24,11,86,5,15,8,13,5,5,3,32,0,79,10,18,19,17,12,27,5,51,7,163,8,15,30,11,20,33,16,59,4,196,7,8,15,22,46,45,13,84,11,247,7,17,8,17,44,72,24,99,3,291,11,8,5,6,34,56,21,63,0,208,7,5,3,5,26,51,21,61,5,165,5,5,4,0,10,39,14,68,4,158,3,0,0,5,21,33,32,121,3,224,0,0,0,3,4,11,4,33,0,62,0,6,0,4,9,10,4,36,0,66,3,0,0,4,4,10,0,10,6,41,75,139,120,116,239,423,170,824,54,2164,0,4,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,15
21603,9,13,13,4,8,7,5,33,5,92,0,15,3,0,0,3,0,8,3,38,3,17,12,3,5,8,7,20,0,66,4,19,14,5,7,6,6,27,4,93,3,19,23,13,11,17,4,45,4,125,12,19,29,23,17,19,8,39,9,177,15,23,31,33,40,56,13,78,5,297,10,27,45,23,106,98,21,70,0,403,13,29,29,26,118,127,30,129,10,510,16,14,14,20,97,122,47,111,9,453,12,12,12,12,83,109,48,121,0,414,12,11,11,10,74,97,34,105,0,355,23,9,9,10,100,175,98,264,3,691,6,0,5,8,17,26,24,77,3,149,9,15,6,9,12,65,30,134,0,275,0,5,3,3,6,4,3,18,9,59,147,242,267,201,698,940,375,1270,68,4210,4,3,0,0,0,0,0,7,0,15,0,17,0,0,0,5,0,0,0,19,6,26,5,3,5,8,0,0,0,47
21701,0,7,9,3,3,13,3,37,0,70,0,6,5,0,0,4,0,14,0,28,0,17,10,4,9,7,3,18,3,73,3,13,7,7,3,16,4,32,0,92,4,23,13,13,13,22,5,30,6,127,3,30,22,14,8,31,6,67,4,187,7,20,35,19,16,51,15,80,3,243,6,25,33,19,33,53,23,115,6,324,17,20,23,22,57,100,27,107,6,394,4,16,21,9,32,67,35,100,7,297,4,22,11,17,33,75,39,117,0,322,6,5,12,14,27,47,21,96,0,210,7,9,6,10,32,85,28,169,0,358,0,0,3,0,5,24,5,46,0,88,5,5,16,9,10,31,18,103,3,203,6,4,0,0,0,13,0,20,11,52,82,213,228,170,274,633,238,1151,58,3064,0,0,0,0,0,0,0,0,0,8,5,9,0,0,0,0,0,0,0,11,3,15,0,0,0,0,0,0,0,26
21703,3,9,13,4,5,12,6,57,9,106,0,21,5,0,0,0,0,11,4,46,4,29,13,5,8,10,3,41,8,115,7,25,11,9,7,20,8,31,3,120,5,27,23,13,9,18,12,64,3,169,7,29,48,17,20,25,9,70,10,229,10,31,38,26,29,45,14,100,17,313,10,20,38,29,50,59,21,163,11,416,10,17,30,23,65,89,38,207,5,479,9,19,15,16,52,87,31,150,6,379,8,15,9,14,47,72,20,146,0,345,3,11,5,7,28,49,26,96,0,220,12,8,15,15,40,82,31,190,10,403,6,3,5,4,8,19,9,73,0,120,10,23,12,5,7,29,10,118,9,231,0,13,3,4,8,7,4,46,15,98,103,298,268,183,393,633,240,1557,108,3796,0,0,0,0,0,0,0,0,0,5,4,13,3,0,0,0,0,0,0,24,5,19,0,0,0,3,0,0,0,29
21704,0,10,0,3,0,11,0,22,3,55,3,10,6,0,0,9,0,9,0,41,0,18,14,0,3,9,3,19,3,74,7,18,7,6,3,6,0,20,3,67,5,22,19,6,3,14,6,40,4,126,6,30,24,15,7,22,12,40,4,152,9,23,36,15,23,41,12,61,3,224,17,24,35,38,62,86,24,119,6,408,16,29,35,31,84,114,35,147,12,507,16,20,22,21,62,109,34,155,3,442,15,12,15,21,61,71,48,143,0,384,11,5,8,13,46,78,35,126,4,330,11,19,9,16,75,138,78,189,5,547,0,0,4,7,11,48,6,69,0,146,7,12,5,3,13,36,24,154,4,253,0,3,3,5,6,4,0,25,17,63,130,241,244,204,467,793,318,1337,72,3803,0,0,0,0,4,0,0,0,0,7,0,10,0,0,0,4,0,0,0,20,3,19,3,0,0,0,0,0,0,33
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,19,23,10,15,13,23,0,55,6,171,16,36,19,4,10,14,0,16,3,106,28,76,18,11,3,19,0,21,12,188,29,65,38,21,20,20,11,30,3,238,35,61,52,21,21,37,4,35,5,274,34,89,101,44,50,72,9,68,16,484,71,90,103,71,71,97,18,101,11,640,41,82,122,74,135,182,40,123,20,826,62,75,111,95,193,317,60,208,27,1156,56,55,81,84,198,341,68,219,19,1132,60,56,65,91,225,372,94,283,15,1266,45,36,39,59,171,285,81,256,6,979,72,54,58,47,283,607,197,518,23,1864,18,25,14,16,62,158,60,210,0,554,33,65,65,36,89,282,88,478,6,1150,13,10,9,6,12,34,10,40,33,172,630,898,905,706,1542,2880,752,2673,219,11207,28,55,14,5,8,17,0,13,9,157,64,477,28,7,8,12,7,4,0,608,92,514,59,12,7,18,0,10,9,721
