POW_SA3_CODE_2021,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000_3499_Mng,FTS_3000_3499_Pro,FTS_3000_3499_TecTW,FTS_3000_3499_CoPSW,FTS_3000_3499_ClAW,FTS_3000_3499_SWks,FTS_3000_3499_MaOpDv,FTS_3000_3499_Lab,FTS_3000_3499_IDNS,FTS_3000_3499_Tot,FTS_3500mo_Mng,FTS_3500mo_Pro,FTS_3500mo_TecTW,FTS_3500mo_CoPSW,FTS_3500mo_ClAW,FTS_3500mo_SWks,FTS_3500mo_MaOpDv,FTS_3500mo_Lab,FTS_3500mo_IDNS,FTS_3500mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot
21204,3,0,11,18,11,33,6,25,11,115,14,63,27,174,46,551,50,329,25,1280,17,75,28,131,88,411,60,208,15,1029,19,51,44,96,66,225,58,131,12,700,7,35,52,75,65,170,75,105,9,580,22,50,61,64,69,143,86,93,4,589,21,32,62,48,60,72,66,78,8,440,12,34,37,39,44,40,72,42,0,323,3,14,18,15,35,19,54,10,0,178,0,9,5,9,7,4,10,6,3,57,3,0,3,6,0,3,5,0,0,17,0,4,0,0,0,5,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,7,5,3,21,0,8,14,64,118,371,352,680,503,1698,538,1032,112,5407,0,0,6,3,0,0,0,4,0,12,0,3,5,3,4,8,9,15,3,46,0,4,9,8,3,20,9,16,0,73
21205,0,9,0,28,12,40,0,17,3,119,10,165,42,396,95,687,51,330,21,1802,15,183,37,388,129,524,58,227,19,1582,14,97,49,251,106,290,35,122,17,982,21,79,53,187,127,187,45,125,14,822,19,111,66,160,118,183,43,127,11,831,19,82,79,89,77,76,18,50,7,504,12,67,36,55,64,42,26,27,6,333,16,24,24,56,27,18,12,16,0,193,0,16,3,28,15,4,5,4,0,77,0,0,0,5,0,0,4,0,0,26,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9,5,18,0,0,15,56,130,844,393,1653,789,2077,295,1044,121,7346,0,0,3,0,4,0,7,0,4,15,0,7,3,6,3,12,4,10,0,40,0,12,10,15,12,34,0,13,3,93
21301,5,0,0,11,5,36,3,28,11,102,12,52,15,134,42,699,20,343,22,1340,14,38,11,113,45,434,30,185,15,877,6,21,16,73,31,212,28,65,7,459,13,17,38,45,29,166,43,57,6,420,20,22,32,53,47,105,51,51,10,384,13,12,33,30,41,37,30,43,0,236,14,8,18,31,22,33,30,27,3,190,9,8,10,22,17,13,21,15,5,110,0,3,3,8,8,3,3,6,0,38,0,3,0,5,0,3,0,4,0,17,0,0,0,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,8,0,10,13,42,102,186,183,539,285,1745,256,832,93,4230,0,0,0,0,0,3,0,0,0,9,0,0,0,0,7,9,5,11,0,40,0,3,9,19,4,15,0,10,0,52
21302,0,0,0,3,0,13,3,7,3,31,8,21,3,144,19,295,9,198,6,700,0,7,9,104,34,201,21,101,5,485,6,12,14,64,27,93,20,33,0,267,6,13,17,54,19,64,20,34,4,222,4,4,20,57,12,42,20,32,0,196,8,10,24,17,5,31,20,32,0,145,4,4,16,12,4,14,13,17,0,89,0,6,8,6,5,3,3,6,0,39,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,23,41,75,107,476,134,763,134,463,32,2232,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,6,0,9,0,20,0,0,5,14,4,14,0,3,0,35
21303,0,4,0,12,3,28,4,7,3,62,3,55,7,177,24,449,12,202,7,942,14,30,13,146,42,364,19,110,6,752,8,24,15,99,35,242,15,79,7,512,9,14,21,80,17,186,15,56,0,399,10,14,26,69,29,168,22,60,5,408,15,11,30,48,12,84,24,37,7,263,9,8,11,25,10,31,10,21,3,131,3,12,4,20,9,11,9,6,0,76,0,0,4,0,0,7,0,5,0,16,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,5,0,4,10,22,76,179,143,678,178,1580,137,577,46,3602,0,0,0,0,0,0,0,0,0,9,0,0,3,3,3,11,0,3,0,21,0,5,8,9,0,18,3,9,3,52
21304,0,0,0,9,3,31,3,29,3,86,0,25,24,178,41,719,14,383,7,1396,16,30,25,139,25,475,21,192,7,920,7,7,18,73,19,166,18,73,4,390,9,11,38,49,25,87,24,33,6,284,13,7,37,43,22,72,32,50,4,288,8,10,38,31,22,39,15,30,6,197,6,5,28,25,9,16,21,27,0,139,3,5,9,13,0,4,13,12,0,71,0,4,5,5,5,0,6,6,0,33,0,0,4,5,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,16,0,5,8,34,65,110,230,578,175,1636,173,842,47,3853,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,13,0,10,3,30,0,0,6,7,6,18,6,9,0,53
21305,0,3,4,14,9,58,8,29,14,142,7,93,21,256,53,976,22,437,26,1892,14,56,34,198,71,704,41,283,22,1421,14,36,17,111,41,328,43,136,17,750,8,25,50,98,36,184,48,88,3,552,27,26,49,94,56,145,75,108,4,583,11,14,70,43,34,96,71,55,4,388,10,12,46,29,24,28,51,39,7,245,3,19,36,22,10,16,42,25,5,181,0,5,7,13,5,4,13,12,3,68,0,0,3,4,6,0,11,0,0,20,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,20,5,6,16,56,111,289,341,893,351,2560,433,1222,118,6319,0,0,0,0,0,3,0,3,0,8,0,0,0,7,0,17,4,13,0,49,0,0,3,16,4,39,3,13,0,82
21401,0,0,3,5,0,28,0,16,5,65,3,16,16,196,23,612,23,382,23,1305,8,19,15,149,37,422,23,186,9,862,3,16,7,93,26,155,13,83,5,408,6,17,8,75,26,126,8,48,5,321,11,14,34,86,27,93,11,28,0,314,7,3,16,42,16,40,6,26,0,158,8,11,19,26,13,24,6,6,0,116,6,4,5,16,13,7,0,7,0,61,0,6,5,6,0,5,0,3,0,28,0,4,0,5,4,6,0,0,0,11,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,5,0,5,4,18,0,4,0,41,67,112,138,705,196,1530,98,796,62,3700,0,0,0,0,0,3,0,0,0,3,0,0,4,0,4,22,0,9,0,35,0,0,11,9,6,33,0,10,0,69
21402,0,0,0,17,0,26,0,23,3,73,11,29,43,476,28,821,36,521,22,1987,12,20,26,242,26,459,30,184,8,1008,6,15,12,166,18,160,18,67,6,467,7,9,19,123,24,127,4,56,5,371,7,18,35,151,23,92,7,45,4,383,14,10,40,109,9,42,4,30,3,264,12,8,80,74,7,13,0,8,5,197,0,6,68,41,0,4,0,8,7,135,6,0,20,4,4,0,0,0,0,40,0,0,7,3,0,4,0,0,0,10,0,3,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,10,3,17,0,3,6,39,75,115,353,1418,144,1780,106,953,61,4998,0,0,0,0,0,5,0,0,0,7,0,4,3,11,0,18,0,11,0,45,0,3,6,19,8,24,4,12,3,78
21501,0,0,0,8,3,11,0,16,0,36,9,7,14,91,5,210,9,147,11,495,11,11,10,31,5,81,10,89,6,244,3,0,4,8,0,28,3,21,0,66,0,5,3,9,5,3,0,10,0,33,6,0,9,16,6,5,0,5,0,56,0,0,8,15,4,3,0,5,0,30,4,4,10,11,4,0,5,5,3,32,0,6,4,0,5,0,0,4,0,24,0,6,0,5,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,5,0,13,24,33,63,185,37,352,22,308,20,1046,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,6,0,4,3,12,0,0,8,0,0,9,0,3,0,22
21502,0,0,3,0,0,13,0,5,0,30,6,9,13,58,5,309,0,131,14,548,0,8,7,25,3,139,0,63,0,251,0,3,0,15,5,35,0,19,0,81,0,0,11,11,5,12,0,11,0,48,0,0,5,15,4,4,0,4,0,46,0,0,10,5,0,0,0,0,0,22,0,3,9,9,4,0,0,0,0,27,0,5,3,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,3,0,15,13,31,57,144,37,531,10,244,16,1095,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,11,0,3,3,3,0,6,4,0,0,24
21503,3,0,0,0,0,3,0,14,0,32,5,6,7,47,4,123,0,77,10,286,3,0,7,23,5,71,9,40,0,157,0,3,3,12,3,12,4,14,0,44,6,0,8,13,5,10,0,3,0,38,0,3,3,10,3,3,0,5,0,26,0,0,4,0,4,0,0,0,0,12,0,0,4,7,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,21,18,45,111,21,230,17,160,19,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,5,7,0,3,0,6,0,15
21601,0,0,0,5,0,8,0,13,6,26,7,6,10,76,11,235,0,130,7,487,3,0,11,15,5,92,0,41,4,169,0,0,3,11,4,18,0,16,0,56,0,0,0,7,0,13,0,0,0,21,0,3,8,11,0,6,0,3,0,37,0,4,11,7,0,7,0,4,0,35,3,3,6,8,3,0,0,0,0,18,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5,18,23,45,136,21,380,12,214,20,876,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,8,0,0,0,12
21602,5,0,0,0,0,4,0,0,0,18,8,3,7,46,3,131,3,95,3,299,0,0,9,17,4,60,0,38,0,128,0,0,3,4,0,13,0,7,0,38,0,0,5,4,0,0,0,3,0,11,0,0,0,10,0,0,0,0,0,16,0,0,9,10,0,3,0,4,0,32,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,26,99,20,221,7,151,10,554,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,4,0,4,0,11,0,0,0,4,0,5,0,0,0,13
21603,0,0,0,4,3,19,0,19,6,48,3,4,12,77,24,394,3,182,16,718,6,6,5,32,14,177,0,73,5,318,4,9,3,24,9,38,0,26,0,112,3,6,9,24,7,18,0,10,0,86,6,3,10,17,9,20,3,7,0,75,5,5,15,17,3,13,0,4,0,57,0,7,16,18,5,3,0,8,0,53,0,6,3,10,0,5,0,6,0,30,0,4,0,5,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,4,0,17,30,59,76,222,76,687,17,343,30,1537,0,0,0,0,0,3,0,5,0,3,0,0,4,4,0,8,0,0,0,14,0,0,4,5,3,12,0,7,0,31
21701,5,0,0,8,0,9,0,6,4,15,4,0,9,58,6,190,0,94,8,373,6,0,10,19,0,53,0,35,0,119,0,0,0,6,0,7,0,14,0,31,0,0,9,4,3,7,0,3,0,24,0,0,7,17,0,0,0,0,0,23,0,0,6,3,0,6,0,3,0,19,0,5,0,0,0,0,0,3,0,7,0,5,0,3,3,0,0,6,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,13,9,42,122,15,269,6,167,16,655,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,0,0,0,5,0,7,0,3,0,15
21703,5,0,0,0,0,5,0,10,0,22,9,3,16,63,0,191,6,127,7,435,13,0,12,15,5,75,3,58,6,189,6,4,0,17,0,14,4,19,3,68,0,0,0,13,3,8,5,10,0,40,6,5,7,6,3,5,0,4,0,29,3,0,7,6,3,0,0,7,0,27,4,0,0,3,0,0,0,0,0,8,0,0,0,6,0,0,0,3,0,7,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,4,16,38,19,50,139,20,315,14,240,20,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,5,0,0,0,9
21704,3,0,0,5,0,5,3,4,6,27,6,4,21,84,14,339,13,213,9,704,0,3,3,59,5,140,8,98,5,320,0,0,4,25,6,37,0,31,0,99,7,0,4,18,12,18,0,8,0,79,4,6,8,30,10,12,0,11,0,75,0,4,11,22,0,4,0,5,0,49,0,0,7,5,0,0,0,0,0,22,0,0,0,3,4,0,0,0,0,14,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,21,20,67,266,43,563,23,375,28,1406,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,9,0,6,0,21,0,0,4,3,3,3,0,8,0,19
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,14,16,27,10,10,5,34,8,130,19,293,96,467,47,135,36,287,37,1419,21,266,90,274,55,108,52,149,14,1027,7,140,63,191,46,52,36,74,14,630,11,75,71,161,34,38,38,75,10,512,10,63,143,165,43,27,48,71,8,575,7,32,144,97,23,19,43,39,4,410,5,27,102,70,13,14,34,37,5,310,3,13,41,46,22,3,17,15,9,172,0,15,13,17,4,0,7,5,0,59,3,3,8,10,0,4,0,9,0,35,0,0,3,5,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,14,0,0,8,6,0,14,0,4,17,48,82,955,809,1537,314,429,318,799,129,5367,0,0,15,0,0,0,0,7,0,20,0,12,18,20,4,5,0,7,5,70,0,6,49,25,6,5,8,23,0,123
