POW_SA3_CODE_2021,Lab_1_149_H_0,Lab_1_149_H_1_19,Lab_1_149_H_20_29,Lab_1_149_H_30_34,Lab_1_149_H_35_39,Lab_1_149_H_40_44,Lab_1_149_H_45_49,Lab_1_149_H_50ov,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_19,Lab_150_299_H_20_29,Lab_150_299_H_30_34,Lab_150_299_H_35_39,Lab_150_299_H_40_44,Lab_150_299_H_45_49,Lab_150_299_H_50ov,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_19,Lab_300_399_H_20_29,Lab_300_399_H_30_34,Lab_300_399_H_35_39,Lab_300_399_H_40_44,Lab_300_399_H_45_49,Lab_300_399_H_50ov,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_19,Lab_400_499_H_20_29,Lab_400_499_H_30_34,Lab_400_499_H_35_39,Lab_400_499_H_40_44,Lab_400_499_H_45_49,Lab_400_499_H_50ov,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_19,Lab_500_649_H_20_29,Lab_500_649_H_30_34,Lab_500_649_H_35_39,Lab_500_649_H_40_44,Lab_500_649_H_45_49,Lab_500_649_H_50ov,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_19,Lab_650_799_H_20_29,Lab_650_799_H_30_34,Lab_650_799_H_35_39,Lab_650_799_H_40_44,Lab_650_799_H_45_49,Lab_650_799_H_50ov,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_19,Lab_800_999_H_20_29,Lab_800_999_H_30_34,Lab_800_999_H_35_39,Lab_800_999_H_40_44,Lab_800_999_H_45_49,Lab_800_999_H_50ov,Lab_800_999_H_NS,Lab_800_999_H_Tot,Lab_1000_1249_H_0,Lab_1000_1249_H_1_19,Lab_1000_1249_H_20_29,Lab_1000_1249_H_30_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40_44,Lab_1000_1249_H_45_49,Lab_1000_1249_H_50ov,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_19,Lab_1250_1499_H_20_29,Lab_1250_1499_H_30_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40_44,Lab_1250_1499_H_45_49,Lab_1250_1499_H_50ov,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_19,Lab_1500_1749_H_20_29,Lab_1500_1749_H_30_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40_44,Lab_1500_1749_H_45_49,Lab_1500_1749_H_50ov,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_19,Lab_1750_1999_H_20_29,Lab_1750_1999_H_30_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40_44,Lab_1750_1999_H_45_49,Lab_1750_1999_H_50ov,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_19,Lab_2000_2999_H_20_29,Lab_2000_2999_H_30_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40_44,Lab_2000_2999_H_45_49,Lab_2000_2999_H_50ov,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000_3499_H_0,Lab_3000_3499_H_1_19,Lab_3000_3499_H_20_29,Lab_3000_3499_H_30_34,Lab_3000_3499_H_35_39,Lab_3000_3499_H_40_44,Lab_3000_3499_H_45_49,Lab_3000_3499_H_50ov,Lab_3000_3499_H_NS,Lab_3000_3499_H_Tot,Lab_3500mo_H_0,Lab_3500mo_H_1_19,Lab_3500mo_H_20_29,Lab_3500mo_H_30_34,Lab_3500mo_H_35_39,Lab_3500mo_H_40_44,Lab_3500mo_H_45_49,Lab_3500mo_H_50ov,Lab_3500mo_H_NS,Lab_3500mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_19,Lab_PINS_H_20_29,Lab_PINS_H_30_34,Lab_PINS_H_35_39,Lab_PINS_H_40_44,Lab_PINS_H_45_49,Lab_PINS_H_50ov,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_19,Lab_Tot_H_20_29,Lab_Tot_H_30_34,Lab_Tot_H_35_39,Lab_Tot_H_40_44,Lab_Tot_H_45_49,Lab_Tot_H_50ov,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_19,OIDNS_NNI_H_20_29,OIDNS_NNI_H_30_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40_44,OIDNS_NNI_H_45_49,OIDNS_NNI_H_50ov,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_19,OIDNS_1_149_H_20_29,OIDNS_1_149_H_30_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40_44,OIDNS_1_149_H_45_49,OIDNS_1_149_H_50ov,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_19,OIDNS_150_299_H_20_29,OIDNS_150_299_H_30_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40_44,OIDNS_150_299_H_45_49,OIDNS_150_299_H_50ov,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_19,OIDNS_300_399_H_20_29,OIDNS_300_399_H_30_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40_44,OIDNS_300_399_H_45_49,OIDNS_300_399_H_50ov,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot
21302,29,203,6,0,0,0,0,0,0,241,23,140,16,0,0,3,0,0,6,185,13,92,38,4,5,4,0,0,5,154,12,94,93,14,10,6,0,0,4,232,15,73,141,39,24,12,0,3,7,316,21,57,117,53,115,43,0,7,0,421,19,38,69,57,236,142,23,15,5,600,11,26,36,47,156,149,22,52,3,499,9,15,19,19,68,90,32,24,7,279,7,10,3,11,48,64,31,30,7,208,7,0,4,5,37,51,27,49,0,174,7,5,5,0,17,61,27,100,4,231,0,0,0,0,0,8,8,34,4,53,0,6,0,0,0,4,4,28,0,39,0,9,3,0,3,11,6,0,4,37,167,771,565,254,725,645,177,350,56,3702,0,0,0,0,3,4,0,0,16,30,0,11,0,0,0,0,0,0,5,16,0,10,0,0,0,0,0,0,3,20,3,5,3,0,6,0,0,4,12,28
21303,27,201,7,0,0,0,0,0,4,243,24,180,29,5,0,0,0,0,3,238,23,154,59,12,4,0,0,7,4,257,17,104,103,8,5,8,0,3,6,254,16,127,159,40,33,12,0,6,9,393,23,73,115,69,117,53,10,12,8,483,22,56,77,68,211,123,12,22,9,607,10,24,51,26,144,138,19,42,7,478,11,12,25,13,58,72,17,22,3,238,7,16,10,9,41,42,23,31,3,174,6,3,9,3,28,27,11,8,0,96,4,7,10,7,22,24,25,39,0,144,0,0,0,0,0,10,6,11,0,27,0,0,0,0,0,0,3,14,0,21,4,0,3,0,0,4,0,3,14,37,213,962,653,262,679,526,128,216,81,3718,0,3,0,0,0,0,0,5,13,33,8,3,0,0,0,0,0,0,10,21,7,12,0,0,0,0,0,0,9,20,6,10,5,0,4,0,0,4,11,32
21304,48,388,10,8,0,0,0,0,3,460,31,281,36,3,0,5,0,5,4,366,21,200,45,9,5,12,0,0,10,296,12,130,104,14,10,8,0,3,10,284,22,144,141,48,31,12,6,3,6,420,30,89,110,83,114,66,16,10,8,516,18,50,103,68,220,135,20,27,17,661,16,38,45,39,134,148,46,47,8,521,5,17,19,17,70,68,23,36,6,263,6,8,11,5,22,55,15,28,4,146,3,5,8,7,27,25,16,31,0,116,0,9,0,4,18,29,18,41,0,118,0,0,0,0,3,3,3,20,0,28,0,0,4,0,0,4,3,12,0,22,0,6,7,3,0,4,0,0,12,37,214,1396,650,303,670,556,149,262,94,4309,0,6,3,0,7,6,0,3,11,37,6,3,7,0,0,0,0,0,12,23,4,15,0,0,0,0,0,0,12,35,4,10,10,5,0,3,0,0,9,41
21305,60,465,11,3,0,0,0,0,3,544,42,440,69,13,5,3,3,0,5,580,29,337,133,23,6,12,0,0,10,553,37,235,210,31,22,16,7,7,6,558,53,250,341,100,59,39,5,9,18,878,50,158,248,174,289,120,14,16,29,1098,50,106,184,140,604,306,56,52,25,1516,34,77,90,90,470,329,85,70,26,1279,17,31,42,42,182,179,56,58,10,616,11,22,17,18,86,118,37,58,11,383,7,4,7,9,35,56,22,50,10,200,9,8,16,8,19,66,37,84,4,255,0,4,0,0,5,7,3,22,0,39,0,3,3,0,8,4,3,23,0,48,3,12,8,9,6,3,0,0,24,71,420,2179,1387,662,1812,1267,325,455,185,8698,9,10,7,0,0,9,0,6,32,75,7,23,4,0,0,0,0,3,7,48,11,18,9,4,0,3,0,0,14,65,7,18,16,3,4,0,0,0,21,70
21401,49,382,20,0,3,4,0,4,0,454,17,263,54,11,3,0,0,0,0,352,36,184,76,15,0,5,0,3,10,326,23,154,120,19,7,7,0,5,6,348,35,164,185,72,50,24,0,4,4,540,38,90,138,115,215,69,3,10,13,695,37,62,79,111,320,170,23,20,11,834,17,28,34,53,197,155,22,53,8,578,9,12,20,20,73,86,22,44,9,298,8,13,7,8,48,72,21,22,3,195,5,5,4,3,22,41,9,30,0,125,0,9,5,7,6,33,16,39,5,111,0,0,0,0,0,7,0,10,0,15,0,0,3,0,0,8,0,5,0,17,4,8,7,0,5,14,0,0,14,54,277,1386,752,441,962,700,131,252,85,4985,7,5,3,3,3,0,0,9,22,48,5,19,3,0,0,0,0,0,7,34,3,15,5,0,0,0,0,0,4,30,5,6,4,0,0,0,0,0,11,29
21402,89,489,16,0,0,0,0,0,10,595,49,285,47,4,0,0,0,4,8,396,40,207,69,10,3,4,0,4,9,355,49,204,130,14,17,7,5,0,9,430,61,226,252,79,51,33,4,18,13,729,42,153,159,142,193,77,7,14,5,793,50,119,110,105,386,213,37,31,13,1056,38,40,57,74,271,229,48,54,20,826,14,29,23,28,67,115,42,36,3,352,3,15,10,16,40,62,25,48,0,225,7,0,10,5,19,40,23,30,4,142,5,4,10,6,15,34,32,64,0,172,0,4,7,0,4,4,9,4,0,32,4,5,7,3,3,3,3,3,0,27,3,14,5,3,18,7,0,3,15,63,463,1811,895,488,1094,831,230,330,108,6257,12,5,5,0,4,3,0,0,17,34,6,15,0,0,0,0,0,0,14,28,11,11,4,4,0,0,0,0,11,43,13,12,5,5,0,0,0,0,18,56
21501,13,178,6,0,0,8,0,0,0,204,25,148,21,6,0,3,0,0,4,210,9,122,41,5,0,5,0,3,0,193,14,113,54,24,11,9,0,4,3,230,18,116,90,51,31,25,3,4,13,352,24,63,77,91,159,110,14,23,15,582,26,49,59,79,255,241,41,42,12,801,23,28,29,46,140,158,43,47,11,527,10,0,13,13,46,75,40,41,5,242,4,3,5,0,11,36,9,23,4,100,4,0,3,0,10,16,3,8,0,47,3,0,4,5,3,7,4,15,0,41,0,0,0,0,0,0,0,3,0,14,0,3,0,0,0,9,0,3,0,14,3,7,4,0,9,3,0,3,10,43,183,844,410,321,696,697,168,227,72,3617,7,0,0,0,3,0,0,0,10,21,4,8,0,0,0,0,0,0,10,20,8,4,0,0,0,0,0,0,4,17,0,5,5,0,0,0,0,0,7,22
21502,18,135,3,0,0,4,0,8,4,177,15,119,23,11,0,6,0,4,9,183,14,95,41,15,0,5,0,3,14,192,21,87,69,30,18,19,4,9,12,262,22,116,116,56,37,32,4,7,11,397,15,60,84,92,130,84,23,12,15,525,20,41,45,46,214,145,23,44,15,596,8,20,11,18,119,134,35,40,17,410,3,8,7,13,46,60,22,32,4,196,8,8,4,0,14,33,6,27,0,95,0,0,0,0,0,10,6,11,0,32,0,7,0,0,4,9,5,14,0,34,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,6,0,0,0,15,0,7,10,0,9,6,0,3,6,38,149,716,424,293,602,550,133,220,105,3189,8,0,3,0,0,0,0,0,13,26,0,8,0,0,3,0,0,0,11,23,4,10,0,0,0,0,0,0,8,14,0,17,7,0,0,0,0,0,15,38
21503,7,98,3,0,0,0,0,0,0,118,11,72,14,4,6,4,0,3,4,121,12,71,28,9,10,0,3,3,3,139,7,70,48,19,13,15,4,3,6,192,9,66,91,45,57,23,10,16,14,330,12,42,61,75,126,89,16,17,12,450,17,26,23,46,194,163,32,43,13,555,5,18,10,26,110,140,54,45,10,425,3,6,6,4,20,46,10,32,0,136,0,7,0,6,9,16,7,13,0,56,0,0,3,0,4,6,3,8,0,23,0,7,0,0,0,6,0,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,9,0,10,0,0,7,7,3,0,9,42,104,524,299,242,570,518,140,191,69,2657,6,5,3,0,0,0,0,0,3,24,0,4,0,0,0,0,0,0,14,19,0,3,0,0,0,0,0,0,5,13,0,3,0,0,0,0,0,0,10,21
21601,22,126,5,6,0,0,0,0,5,160,8,89,18,0,4,6,0,0,0,129,10,56,24,6,3,6,0,3,0,110,13,59,45,11,4,11,0,4,0,145,17,77,80,30,28,18,0,8,10,279,17,32,68,49,77,25,10,9,5,291,20,25,44,41,117,78,21,33,8,388,13,13,8,20,95,77,42,59,4,330,10,3,0,11,31,50,25,41,0,168,3,6,0,0,18,40,16,24,0,115,0,0,3,3,11,13,27,14,0,74,0,0,4,0,3,18,14,21,0,71,0,0,0,0,4,0,0,3,0,10,0,0,0,0,0,3,0,7,0,12,5,3,0,0,5,6,6,3,13,36,148,502,291,176,405,359,156,228,60,2324,6,4,0,3,0,0,0,0,10,15,5,3,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,11,11,5,6,0,3,0,0,0,0,5,22
21602,10,106,0,0,0,0,0,0,0,115,8,65,6,5,0,0,0,0,0,88,8,56,29,5,3,6,0,0,3,117,7,38,33,9,0,4,4,9,6,107,17,32,42,26,16,9,4,5,7,158,16,40,54,37,63,41,4,11,12,270,11,22,27,41,114,77,19,16,3,333,16,10,13,25,83,94,31,35,3,301,8,3,7,0,39,54,28,22,0,161,5,9,0,3,20,43,24,18,0,118,0,0,0,0,12,20,19,7,0,54,6,3,0,0,9,11,26,12,0,61,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,4,0,9,0,3,0,4,3,0,9,0,8,30,115,385,214,156,354,370,161,138,46,1939,0,0,0,0,0,0,0,0,9,9,0,6,0,0,0,0,0,0,5,6,3,4,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,6,8
21603,15,198,8,0,0,0,0,4,4,238,18,157,15,4,7,0,0,5,4,207,21,115,41,15,8,4,0,5,9,202,14,83,71,23,11,9,0,6,8,235,21,109,91,56,55,41,5,10,8,397,18,73,107,91,191,96,13,23,16,635,33,66,54,93,291,189,41,38,15,819,20,26,22,38,172,183,47,62,7,569,9,15,8,14,56,97,51,35,7,287,10,3,0,4,20,58,47,25,4,177,3,9,4,3,16,33,32,16,3,111,3,0,3,0,7,24,27,27,7,102,0,0,0,0,0,6,0,0,0,9,0,0,0,3,0,0,0,11,0,13,4,11,10,4,0,6,0,3,12,56,198,893,452,352,836,746,272,252,101,4101,0,3,0,0,4,0,0,4,9,22,3,4,0,0,0,0,0,0,14,20,7,3,4,0,0,3,0,0,10,24,4,4,0,0,0,0,0,0,19,27
21701,15,111,4,0,6,0,0,5,3,138,10,77,11,3,0,0,0,0,0,107,15,97,17,3,6,3,0,5,5,154,4,63,30,4,13,6,0,0,4,132,10,65,65,32,13,12,4,7,6,218,15,45,47,39,64,56,5,15,10,295,3,26,31,40,91,85,20,26,3,321,9,17,18,26,69,80,18,40,3,278,4,13,11,10,25,26,13,20,0,126,3,0,8,3,10,15,9,18,8,68,0,4,0,0,5,14,3,14,0,41,0,0,5,0,8,16,5,6,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,18,0,7,0,7,5,0,0,3,6,25,107,530,252,166,324,330,79,159,48,1992,0,0,0,0,0,0,0,0,10,18,0,7,0,0,0,0,0,0,11,17,0,3,0,0,0,0,0,0,6,12,4,3,0,0,0,0,0,0,4,9
21703,20,133,4,0,0,0,0,0,3,163,21,100,22,3,0,0,0,0,3,156,10,101,21,10,0,10,0,3,3,150,3,105,37,4,4,3,0,4,3,183,19,84,100,25,27,19,4,12,12,293,19,66,72,38,76,52,8,14,0,354,32,32,43,45,220,154,25,45,8,606,31,22,27,28,180,187,63,64,10,617,5,13,10,3,50,69,41,40,0,234,7,8,0,6,11,37,19,22,5,113,7,3,0,4,9,17,15,18,0,83,5,0,0,0,4,3,24,7,0,52,0,4,0,0,3,0,3,3,0,11,0,0,0,0,0,6,0,0,0,8,5,10,9,0,5,0,0,9,10,42,192,697,341,174,592,576,207,248,66,3090,0,3,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,15,0,9,0,0,0,4,0,0,3,18,0,3,3,0,0,3,0,0,4,13
21704,26,214,4,4,0,0,0,0,0,255,19,153,9,0,0,0,0,0,4,192,10,105,36,6,3,3,0,0,4,165,18,105,60,18,10,3,0,5,7,223,22,108,93,32,26,14,3,3,7,315,17,66,70,62,78,45,10,11,8,372,15,55,44,50,182,130,32,35,11,549,13,24,31,20,142,200,38,60,3,541,10,18,10,16,34,98,39,54,4,280,6,8,7,4,19,26,20,28,0,127,3,3,3,0,17,22,18,15,0,92,3,4,3,0,13,6,13,13,0,49,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,11,0,15,3,14,3,0,9,8,0,3,13,49,178,891,371,216,536,573,186,243,66,3262,3,0,0,0,0,0,0,0,14,21,0,8,0,0,0,0,0,0,5,13,4,9,0,0,0,4,0,0,8,24,0,0,0,0,3,0,0,0,3,12
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,3,0,10,3,0,0,0,3,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,4,5,8,0,23,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,96,527,28,7,6,4,6,0,16,692,169,810,104,18,17,20,5,11,17,1163,198,813,257,55,36,33,9,14,29,1438,173,852,401,90,52,68,9,8,54,1709,238,939,671,265,146,161,19,59,60,2534,194,615,597,372,355,253,40,74,66,2564,160,478,517,412,587,580,111,141,62,3040,155,319,383,320,510,848,191,246,48,3025,84,136,175,204,350,590,148,286,26,2011,60,77,111,107,229,470,154,293,25,1527,26,59,66,59,138,313,115,225,21,1021,36,31,55,65,116,364,158,354,16,1192,9,4,9,9,11,60,21,96,0,225,5,16,14,9,10,36,17,75,3,178,28,48,22,17,17,44,9,28,69,283,1665,5808,3440,2005,2577,3873,1002,1935,512,22816,30,21,10,6,11,11,4,7,62,159,20,35,3,0,0,5,0,5,21,89,14,32,13,3,0,3,0,0,33,106,32,40,28,9,4,3,0,8,46,163
