POW_SA3_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
21402,476,72,179,55,60,73,88,27,10,571,65,189,99,85,162,141,51,5,800,41,155,133,102,133,137,45,9,758,15,113,137,103,154,132,35,0,684,0,42,115,90,126,97,32,9,508,0,18,64,54,68,58,24,4,278,0,7,33,41,61,42,12,0,198,0,6,13,28,32,20,4,3,109,0,0,21,41,70,27,18,0,182,0,0,0,8,15,8,0,0,44,0,0,12,32,54,15,9,6,129,14,11,4,5,10,11,4,0,58,1632,1040,783,726,1059,871,319,46,6478,0,0,0,0,0,0,0,0,9,35,3,0,5,0,0,4,0,48,26,12,4,4,3,4,4,0,68,11,19,8,8,13,18,7,0,80,4,7,4,8,10,16,12,5,65,9,19,24,14,22,28,12,4,128,3,17,24,30,40,45,33,3,184,5,35,63,48,85,104,21,0,362,5,14,69,72,90,112,28,5,385,5
21501,147,24,15,42,21,18,40,8,5,170,26,31,47,33,30,49,14,0,241,11,60,62,48,53,52,15,3,297,4,59,71,54,53,57,10,0,312,0,22,34,38,51,39,7,0,185,0,3,14,11,17,21,0,0,79,0,4,7,9,19,15,0,0,55,0,0,0,10,3,5,0,0,19,0,0,5,7,16,10,4,0,41,0,0,0,9,0,3,0,4,15,0,0,0,0,5,8,0,0,16,8,0,0,5,3,3,0,0,20,449,227,313,276,310,342,91,17,2017,0,0,0,0,0,3,0,0,9,9,0,0,0,0,4,0,0,12,6,0,0,0,3,0,0,0,18,4,4,5,0,6,3,6,0,26,3,7,6,0,5,9,8,0,38,5,4,10,13,5,17,19,4,82,3,13,21,13,26,40,15,4,151,11,31,38,51,77,73,26,5,291,6,26,61,40,98,100,17,0,342,4
21502,150,25,39,27,28,28,36,6,0,184,36,49,66,40,42,45,12,0,284,20,54,70,58,61,47,12,0,324,0,71,79,43,84,58,16,0,351,0,24,59,37,56,43,10,0,237,0,8,27,23,35,23,0,0,129,0,0,16,15,17,16,5,0,70,0,0,9,9,5,14,4,0,31,0,0,5,4,12,6,3,0,29,0,0,0,0,3,0,0,0,9,0,0,0,3,3,5,0,0,16,10,5,4,0,6,4,3,0,30,629,333,398,295,374,328,72,4,2434,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,3,7,4,3,0,3,0,0,21,6,7,0,0,3,3,0,0,25,11,4,8,0,8,8,6,0,44,5,6,12,12,16,16,11,0,79,3,17,31,30,30,42,12,0,173,10,36,61,59,75,83,12,0,332,0,16,70,49,76,86,20,0,329,0
21503,86,13,19,22,15,22,19,11,0,109,13,25,25,26,28,39,14,0,173,4,24,33,29,35,27,11,4,170,5,27,34,32,31,39,4,0,169,0,17,22,25,25,33,11,0,125,0,3,14,19,10,13,0,0,60,0,4,5,15,6,7,3,0,42,0,0,3,5,6,8,0,0,26,0,0,6,8,7,3,4,0,32,0,0,0,3,5,0,0,0,11,0,0,5,0,3,0,0,0,7,4,0,4,0,5,0,0,0,10,259,163,191,188,195,205,76,8,1286,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,6,11,0,0,0,0,3,3,0,22,7,0,0,0,4,6,0,0,16,3,5,4,0,0,8,4,0,33,0,3,9,4,16,11,18,4,61,5,11,19,14,21,33,11,0,112,9,18,38,46,44,50,22,3,230,0,15,63,47,56,59,16,0,260,0
21601,97,14,21,14,9,13,28,9,0,110,17,23,24,31,30,29,12,7,168,12,48,44,33,57,36,18,0,243,6,28,47,36,39,44,10,0,209,0,15,19,21,32,31,3,0,119,0,6,9,11,23,17,3,0,72,0,8,7,9,12,3,0,0,43,0,0,0,8,12,4,3,0,31,0,0,0,7,10,9,0,0,31,0,0,0,0,4,5,0,0,9,0,0,3,3,3,7,0,0,15,5,0,0,0,0,3,0,0,9,431,183,192,187,273,238,74,7,1582,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,7,0,0,0,0,5,4,7,0,16,0,3,0,0,3,3,9,0,29,0,0,0,3,0,7,0,0,19,0,4,5,3,9,24,7,0,63,0,8,13,8,18,22,8,0,90,5,8,26,21,34,59,14,0,162,6,16,41,32,70,72,12,0,254,0
21602,63,10,8,14,12,12,23,8,0,82,10,22,12,7,24,26,5,3,109,8,13,22,18,25,35,6,0,137,0,17,20,29,29,28,10,0,139,0,5,18,14,29,18,5,0,96,0,0,7,12,13,5,3,0,41,0,0,7,10,8,0,4,0,28,0,0,3,4,5,0,0,0,17,0,0,0,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,260,96,120,127,171,160,49,5,983,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,3,0,0,0,0,4,3,0,11,0,0,0,0,0,5,7,0,14,0,0,0,0,0,7,5,3,17,0,0,5,4,4,15,15,3,48,0,4,7,8,16,18,6,0,63,0,8,13,17,23,31,12,0,104,3,17,22,26,47,63,17,0,185,0
21603,166,31,30,24,26,32,28,14,0,182,24,58,71,44,78,59,9,5,344,16,76,89,54,67,62,14,0,384,8,43,93,61,75,59,22,3,365,0,27,56,37,71,46,5,0,248,0,9,25,19,37,32,0,3,131,0,3,15,21,17,14,7,0,79,0,3,5,14,21,17,4,0,58,0,0,9,15,15,18,4,0,58,0,0,0,0,3,9,6,0,13,6,0,3,7,5,10,0,0,26,7,4,4,3,6,9,3,0,36,748,341,425,343,455,396,91,16,2817,0,0,0,0,3,0,0,0,5,3,0,0,0,4,0,3,0,16,0,0,3,0,4,4,0,0,19,0,0,3,5,8,4,5,0,28,4,0,8,9,6,9,11,0,53,3,9,19,9,16,27,16,0,106,4,22,30,21,46,47,21,3,205,14,34,97,78,104,111,25,0,461,0,30,92,98,107,133,37,4,500,0
21701,83,17,9,10,11,17,24,4,0,103,14,30,30,26,29,21,7,0,161,12,43,33,28,41,32,10,0,194,5,23,38,24,35,33,14,0,165,0,14,22,12,29,24,3,0,109,0,3,16,13,15,12,4,0,56,0,0,0,7,6,16,0,0,28,0,0,6,5,3,3,0,0,19,0,0,3,8,10,6,0,0,27,0,0,0,0,5,0,0,0,9,0,0,3,0,8,0,8,0,18,0,0,0,4,0,0,0,0,8,336,136,186,171,218,205,59,8,1321,0,0,0,0,0,0,0,0,8,4,0,0,0,0,4,0,0,11,0,7,0,0,3,3,4,0,17,0,0,3,0,4,5,9,0,21,0,0,0,3,7,7,0,0,24,0,3,10,3,8,20,10,0,51,5,5,10,7,5,21,14,0,76,3,16,23,27,35,45,7,0,155,3,11,46,32,60,64,10,0,223,0
21703,101,18,19,10,15,10,15,3,0,99,14,13,27,17,33,30,13,0,159,10,33,30,27,33,34,15,0,186,0,20,36,28,36,32,10,0,157,0,9,29,10,25,22,6,0,104,0,3,3,11,15,8,3,0,49,0,0,3,12,9,8,5,0,34,0,0,6,7,0,7,0,4,21,0,0,7,3,6,3,5,0,28,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,14,4,3,3,0,3,0,0,0,18,353,140,189,163,211,196,78,12,1346,0,0,0,4,0,0,0,0,9,6,0,0,0,0,5,0,0,16,4,5,0,4,3,3,0,0,14,4,0,0,0,3,8,5,0,23,0,0,0,6,0,12,6,0,29,0,6,6,10,4,18,10,0,49,9,5,13,15,18,28,6,0,94,9,36,27,31,47,59,25,0,239,0,25,56,58,80,84,13,0,315,0
21704,160,33,33,31,23,18,31,10,6,179,36,51,62,37,38,58,14,4,298,13,52,59,45,63,45,12,0,289,3,50,67,43,67,43,14,0,286,0,27,43,32,34,41,10,0,190,0,3,18,19,17,23,3,0,85,0,3,11,11,20,12,7,0,62,0,0,3,13,11,4,0,0,37,0,0,10,17,8,11,7,0,49,0,0,0,0,4,0,0,0,12,0,0,3,4,10,4,0,0,24,0,5,3,0,4,9,0,0,18,647,278,346,274,331,328,94,11,2307,4,0,5,0,0,0,3,0,11,13,0,0,0,0,0,0,0,16,9,0,4,4,0,8,3,0,28,3,3,0,0,4,4,0,0,16,0,4,0,5,5,6,4,0,26,8,6,8,8,4,12,12,0,60,4,12,16,13,22,24,11,4,113,4,17,37,27,49,51,24,0,213,3,12,44,54,50,89,20,0,270,0
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
29999,304,17,58,57,48,74,70,31,9,351,9,59,74,88,94,93,36,9,459,7,49,83,84,92,75,34,10,428,7,48,132,97,107,81,31,7,503,4,39,127,104,112,117,29,0,541,0,17,107,99,94,87,29,4,436,0,6,67,84,97,86,16,3,365,0,0,42,56,62,38,13,3,212,0,0,39,96,85,41,12,4,278,0,0,15,31,17,8,12,0,77,0,0,16,36,32,18,10,0,116,5,8,9,3,16,9,0,0,64,306,434,853,919,991,824,304,67,4695,9,3,18,15,21,17,0,0,87,27,26,32,19,18,13,7,0,143,20,51,80,45,38,47,23,3,315,14,58,83,85,70,79,40,13,443,15,57,148,108,96,84,51,4,567,16,81,255,196,161,186,85,9,986,14,108,284,275,205,209,82,8,1183,12,120,368,329,304,248,73,5,1464,15,97,448,350,314,315,90,5,1634,5
