POW_SA3_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
21002,0,16,0,0,0,3,0,0,0,28,5,22,8,0,0,4,0,0,0,34,8,31,19,9,3,4,0,5,0,74,6,43,33,9,11,9,4,3,0,114,5,26,43,11,18,10,0,3,0,122,3,24,40,31,33,15,8,16,4,173,4,10,36,30,36,37,19,21,0,196,10,14,16,25,49,50,25,27,0,208,4,7,11,17,43,49,15,42,0,175,8,3,11,20,44,74,30,60,5,254,0,6,8,6,6,16,10,18,0,66,6,3,5,12,12,31,8,27,0,103,0,0,0,0,3,5,0,0,0,10,58,230,246,166,246,306,122,231,13,1619,0,0,0,0,0,0,0,4,0,14,4,17,4,0,0,0,0,5,0,25,4,24,5,0,0,0,0,0,0,35,7,22,7,0,3,0,0,4,5,51,0,17,20,0,8,14,0,0,3,73,11,27,27,4,19,35,4,7,0,132
21003,3,38,11,5,7,6,0,0,3,63,0,43,21,6,0,4,0,0,4,82,8,61,39,12,10,0,0,3,0,141,13,64,44,18,21,14,4,7,0,184,12,46,66,34,50,40,5,15,6,277,13,38,80,60,101,93,18,20,4,421,17,22,55,49,130,113,31,52,4,478,21,17,27,48,144,108,36,62,0,458,8,19,25,28,108,107,18,61,0,375,10,19,17,20,110,176,52,112,0,519,0,3,7,9,9,25,5,26,0,90,6,0,3,11,14,46,13,39,0,139,0,3,4,0,4,6,0,4,10,28,129,454,406,288,711,748,197,404,27,3372,0,4,0,0,0,4,0,0,0,12,0,13,3,4,3,6,0,0,0,24,8,17,7,5,3,0,0,0,0,45,8,31,23,3,4,3,0,0,5,80,5,35,39,7,11,20,4,6,0,123,12,32,40,16,45,42,7,8,4,208
21004,0,26,3,4,0,0,0,0,0,38,0,17,6,0,0,0,0,4,0,34,3,26,18,0,0,3,0,0,0,59,8,28,29,10,7,12,0,0,0,98,4,31,41,14,14,18,0,7,0,137,16,16,56,31,52,29,17,8,0,217,7,15,31,40,90,59,24,31,0,291,18,15,19,21,84,71,28,57,5,318,8,6,12,14,53,61,25,41,0,226,9,7,15,23,63,86,46,57,0,303,0,3,3,7,8,16,0,9,3,45,0,9,11,3,9,28,13,25,0,95,0,0,0,0,0,0,0,0,6,6,87,222,239,172,384,381,152,249,17,1915,0,3,0,0,6,3,0,3,0,12,4,9,0,0,0,0,0,0,0,9,0,16,10,0,0,0,0,0,0,26,5,27,11,3,10,0,0,8,0,58,5,27,19,3,14,12,3,5,0,91,11,19,26,11,29,25,8,7,3,143
21005,11,79,19,5,4,3,0,0,0,120,8,96,49,9,5,6,0,5,3,189,19,127,75,22,26,15,0,3,4,298,28,126,122,42,45,39,5,16,7,428,34,105,221,112,207,100,14,20,17,825,63,97,225,162,482,359,73,79,17,1556,46,60,124,176,605,486,119,159,11,1781,63,50,83,142,670,616,141,212,16,1997,63,35,52,75,463,523,136,185,8,1532,116,88,89,97,666,982,338,505,16,2897,32,32,38,28,105,115,37,79,3,473,112,101,76,67,210,177,64,153,3,970,3,8,6,3,22,22,3,8,28,97,642,1173,1191,933,3503,3462,949,1434,147,13447,18,12,10,0,10,8,0,5,10,79,17,49,9,5,5,7,0,3,0,93,20,74,18,10,6,5,0,3,3,140,19,115,91,12,13,15,0,3,4,275,23,111,146,32,52,62,7,20,15,463,32,100,186,62,147,119,32,22,23,729
21101,10,124,25,9,9,15,0,3,0,199,12,137,49,12,11,7,0,12,0,245,21,167,130,30,18,24,3,6,4,407,35,185,154,62,65,36,8,11,4,558,29,142,222,144,175,131,24,36,3,915,54,126,276,228,460,342,57,79,16,1637,74,89,214,213,604,507,107,131,0,1951,66,76,124,212,657,547,139,216,8,2038,56,33,64,134,437,468,128,199,6,1528,47,60,76,93,599,841,276,422,8,2423,5,16,25,27,73,163,47,97,6,450,7,21,37,44,97,199,72,202,0,672,0,5,14,6,16,18,5,8,24,90,465,1399,1447,1237,3236,3305,875,1428,90,13481,0,12,9,6,0,14,0,10,0,38,8,62,7,0,6,3,0,4,0,87,21,83,19,9,7,3,3,3,0,154,17,88,48,12,21,23,4,7,4,225,18,81,83,14,38,54,3,18,4,322,46,112,163,46,134,136,23,27,12,699
21102,0,31,4,0,0,4,0,0,0,42,5,19,6,0,0,4,0,0,0,35,3,27,14,4,4,3,0,4,0,67,6,30,24,11,7,9,0,9,0,96,4,20,37,10,12,9,3,6,0,99,3,32,32,26,26,23,3,7,0,153,9,15,26,24,35,37,14,23,0,171,9,13,16,30,43,44,21,42,0,211,0,6,15,12,33,35,17,50,0,161,4,5,18,13,31,70,35,76,0,253,0,0,7,3,0,7,8,17,0,46,6,6,11,3,12,26,4,41,0,103,0,0,0,0,0,7,0,0,3,14,52,276,215,146,202,271,105,265,12,1534,4,0,0,0,0,0,0,3,0,5,8,4,0,0,0,0,0,0,0,8,0,13,5,0,0,0,0,0,0,22,3,7,0,0,0,0,0,0,0,24,0,4,8,0,3,3,0,0,0,28,9,5,11,7,13,11,4,0,0,61
21103,14,81,19,6,7,6,3,4,0,126,8,109,35,8,7,14,0,3,5,195,24,127,65,9,15,21,4,7,3,289,27,145,121,55,28,34,0,18,10,435,38,93,202,82,96,79,13,23,8,638,59,117,261,230,290,205,42,62,0,1264,51,66,182,211,356,298,79,108,9,1363,61,48,97,185,382,383,101,148,11,1414,47,33,48,111,270,353,109,157,4,1124,57,55,75,104,321,541,171,408,4,1731,5,11,14,22,29,74,36,61,0,251,7,28,26,41,46,136,43,141,0,459,0,6,7,6,10,8,0,3,11,60,422,1072,1175,1090,1861,2153,613,1153,62,9598,0,10,0,0,4,9,4,5,5,43,3,33,5,0,5,3,0,0,0,54,16,55,21,3,3,5,4,4,4,104,13,58,35,4,6,11,4,12,0,145,19,62,40,12,43,33,0,3,4,224,20,66,96,49,94,110,21,14,4,474
21104,6,68,16,4,5,5,0,6,0,115,6,69,32,7,9,6,5,4,0,139,16,86,72,10,10,8,3,11,0,219,20,91,98,26,28,32,0,12,0,310,18,72,133,45,62,58,7,14,4,410,23,48,155,106,183,165,26,38,13,755,24,32,97,96,238,210,39,56,3,797,20,19,63,81,246,233,68,82,12,829,23,21,37,45,207,196,50,119,4,699,19,32,38,66,313,346,119,189,8,1127,5,7,19,9,39,57,18,35,6,200,4,12,20,17,52,92,33,85,3,310,0,3,0,0,0,10,0,0,0,23,211,683,806,522,1403,1419,360,664,52,6129,3,4,0,0,0,5,0,0,0,14,4,25,0,0,0,0,0,0,0,35,0,33,6,3,0,0,0,0,0,53,9,39,21,0,0,5,0,6,0,76,6,28,25,7,12,6,0,0,3,91,11,37,52,20,33,36,3,9,0,202
21105,13,93,20,12,4,4,4,4,5,151,23,112,47,11,9,9,0,0,3,212,19,154,87,29,7,24,9,7,7,336,29,161,147,52,29,31,3,7,3,457,22,119,200,76,80,64,7,32,10,603,42,110,207,132,198,167,40,60,3,962,39,56,115,152,240,210,77,120,8,1019,43,48,77,117,283,258,99,166,3,1107,34,31,25,58,175,219,80,179,5,818,25,37,56,67,223,335,141,309,6,1209,4,10,7,17,31,66,14,59,0,201,8,10,27,30,45,86,32,89,0,341,0,3,6,0,5,10,6,13,19,59,328,1146,1062,776,1345,1503,511,1064,73,7802,3,10,0,0,0,10,0,5,0,36,19,49,3,3,0,7,0,0,3,88,10,88,21,5,9,11,0,3,4,154,19,77,34,11,14,13,4,11,0,189,33,99,82,30,53,48,12,7,13,382,38,105,118,46,130,119,26,32,10,628
21201,8,64,11,8,5,3,0,3,0,95,4,47,24,4,7,0,0,11,0,96,11,68,50,15,6,14,0,5,0,164,10,70,73,26,24,27,3,3,4,248,24,67,102,61,80,44,14,21,3,401,27,54,107,87,147,105,26,37,3,591,18,30,51,85,220,196,63,96,15,774,31,24,42,64,174,196,61,118,9,712,15,14,16,33,126,149,53,113,3,521,26,18,24,20,137,226,111,215,3,786,0,3,5,7,17,41,13,21,0,108,0,8,15,15,17,63,22,55,0,204,0,5,6,6,3,0,0,0,8,26,192,572,535,428,971,1079,360,701,47,4888,6,9,0,4,0,3,0,9,3,37,8,28,4,0,0,0,0,0,0,53,5,43,17,0,0,0,0,8,0,81,13,66,25,8,12,10,0,3,0,134,27,54,54,12,36,38,4,6,0,241,25,60,87,32,92,102,22,18,12,439
21202,9,56,27,3,8,7,0,0,0,119,17,83,26,3,10,11,0,0,0,152,19,126,87,19,17,24,3,8,4,294,37,143,141,58,39,24,4,11,4,453,30,129,201,92,117,86,5,29,6,701,58,85,223,231,257,225,40,53,14,1176,48,55,160,229,392,335,69,101,14,1409,51,41,96,231,421,388,111,155,5,1498,36,29,45,123,308,354,90,168,4,1158,42,34,65,75,318,516,174,370,10,1611,9,8,7,25,42,69,20,60,0,242,5,26,36,26,67,110,42,131,0,440,3,9,4,4,5,6,4,8,16,59,389,985,1137,1125,1998,2159,565,1110,83,9557,8,6,3,0,6,0,0,0,0,36,12,32,0,0,0,4,0,3,0,51,19,53,12,0,0,6,0,0,0,83,14,53,32,8,7,8,3,7,3,129,13,55,52,15,41,35,3,6,5,232,29,73,114,29,79,84,9,20,6,453
21203,17,67,13,4,4,10,4,6,3,120,12,69,24,8,4,16,0,4,0,141,14,93,69,17,16,10,5,8,0,246,29,95,112,37,26,31,7,7,0,349,23,66,153,77,103,48,11,18,5,507,24,55,155,99,203,134,33,65,8,771,36,45,97,100,313,261,82,141,4,1089,33,24,59,93,289,263,96,155,13,1029,22,26,29,36,180,226,96,135,3,748,26,24,30,34,211,268,135,270,4,1006,0,10,9,5,37,39,8,40,0,150,7,11,20,25,32,57,15,50,0,213,0,6,0,0,6,11,0,3,8,35,256,760,780,563,1442,1396,491,898,61,6639,4,11,4,5,4,6,0,3,6,44,12,32,7,0,0,5,0,8,4,59,11,52,15,7,4,0,0,0,0,87,19,66,24,7,12,4,0,4,0,139,18,57,62,15,29,32,5,12,4,234,24,50,130,43,78,70,13,29,8,442
21204,17,148,31,8,5,9,0,6,5,231,16,157,84,19,9,19,0,4,0,315,24,184,144,38,23,20,4,7,13,454,39,176,191,81,127,65,8,25,11,723,62,173,310,177,325,234,30,28,18,1356,102,110,358,318,748,582,83,103,28,2427,90,75,253,311,967,770,163,199,27,2844,112,73,154,282,965,928,211,264,20,3013,90,55,91,165,697,773,214,268,20,2378,88,61,78,143,835,1156,408,637,22,3424,6,14,21,26,77,141,51,120,0,459,12,17,52,62,125,206,77,237,0,786,0,9,5,11,15,26,6,19,34,132,695,1535,1801,1661,4941,4930,1270,1911,215,18956,7,23,5,4,14,10,5,12,6,87,4,54,7,0,6,7,5,6,3,80,22,90,26,5,10,3,0,4,3,168,19,136,80,11,30,20,0,11,14,326,20,102,183,27,70,64,12,20,10,513,39,125,205,85,189,188,48,35,15,935
21205,32,291,61,29,15,12,0,5,5,447,29,295,95,19,13,22,3,3,5,493,60,489,252,46,61,75,6,30,10,1039,54,456,357,121,101,124,23,29,13,1280,95,387,482,245,413,263,46,46,22,1992,154,329,692,615,872,748,128,140,30,3704,159,190,452,568,1274,1117,199,266,19,4257,182,141,320,535,1464,1582,325,449,27,5032,149,107,155,323,1284,1522,318,494,16,4370,224,158,200,293,1868,2762,803,1379,15,7708,31,43,69,57,226,503,160,366,6,1459,46,55,95,118,247,657,262,746,8,2239,4,8,22,16,32,40,7,19,37,194,1300,3611,3315,3002,7891,9462,2289,3999,238,35112,11,6,8,5,10,11,3,5,4,60,16,67,6,0,3,4,0,0,0,103,12,104,23,3,11,4,0,0,0,160,29,141,52,11,12,16,4,3,4,267,31,135,109,22,47,22,6,11,8,397,46,150,223,71,110,118,20,22,10,766
21301,9,88,27,5,10,4,0,5,3,148,15,81,38,7,11,7,3,3,0,160,19,132,82,26,18,11,0,6,7,302,39,135,150,53,42,39,4,6,3,466,39,147,214,162,166,118,17,19,21,910,89,120,302,280,392,287,42,75,20,1602,87,72,193,283,551,457,93,130,11,1883,85,52,127,289,556,485,141,206,17,1955,75,38,63,160,451,523,124,172,14,1620,73,32,63,115,492,744,217,399,6,2151,4,5,20,22,44,105,28,70,0,309,7,15,39,41,77,155,47,120,0,500,0,0,5,4,14,19,0,5,22,76,576,1119,1351,1443,2821,2971,722,1219,132,12353,9,11,3,4,8,6,6,0,3,48,8,32,5,3,0,0,0,0,5,51,20,41,14,4,3,9,3,0,0,93,13,77,42,11,10,6,0,6,0,171,21,69,112,21,55,51,12,10,7,357,27,79,146,48,94,95,22,16,14,544
21302,8,53,6,3,3,3,0,5,3,86,8,65,19,7,3,4,3,3,0,110,8,77,53,19,16,13,0,7,3,204,20,99,59,24,20,27,0,8,4,257,19,67,113,54,84,52,10,12,0,409,22,58,120,93,174,103,33,37,8,643,21,36,83,78,196,202,38,66,0,722,20,36,47,70,204,223,63,117,3,786,25,23,26,43,175,198,61,110,6,661,37,32,45,62,280,366,150,280,5,1253,6,6,11,9,26,76,21,63,4,214,8,14,20,27,31,122,38,132,0,390,0,0,3,5,4,9,0,12,8,39,213,641,628,508,1217,1404,406,852,49,5908,3,0,5,0,8,3,0,0,0,24,10,13,3,0,0,0,0,0,0,25,10,20,12,0,0,0,0,0,0,47,11,42,20,8,4,9,0,5,4,104,9,41,44,8,19,23,3,5,0,162,8,44,73,30,52,62,16,6,5,297
21303,7,96,30,0,8,3,3,4,0,157,6,80,27,7,14,14,0,8,0,159,23,121,73,22,16,14,0,8,0,283,13,107,121,49,34,30,6,14,0,381,21,122,159,117,115,88,12,22,4,659,44,96,216,234,278,212,28,53,8,1176,48,55,151,244,411,333,71,97,6,1412,66,55,102,202,438,400,102,158,8,1525,56,30,54,143,407,383,83,167,5,1327,68,41,57,111,398,655,171,357,17,1879,7,11,15,21,70,110,37,102,0,376,20,8,24,32,78,191,64,197,0,620,0,3,6,0,7,10,3,3,13,55,411,1001,1058,1189,2284,2457,583,1193,73,10251,3,4,5,0,0,4,0,7,0,28,4,20,5,0,0,3,0,0,0,33,5,50,12,0,0,7,0,4,4,78,14,51,40,4,8,4,0,7,6,133,18,46,46,12,22,7,4,8,8,164,14,66,90,39,56,34,10,16,4,333
21304,0,79,17,5,5,6,0,4,4,125,5,57,27,3,4,3,4,7,0,120,20,90,62,11,11,12,3,7,5,213,27,105,122,30,33,29,5,10,5,367,20,88,133,66,88,63,0,16,4,485,44,63,161,118,269,194,32,52,7,940,51,35,101,116,387,278,72,117,4,1174,36,23,59,116,346,359,106,167,9,1234,32,27,30,50,219,287,102,148,13,908,35,32,28,43,260,429,156,313,10,1312,3,11,9,14,29,56,17,28,0,161,10,9,15,22,36,81,27,59,3,265,4,0,0,9,17,7,0,7,7,54,314,757,783,608,1715,1823,540,931,70,7545,7,11,5,3,0,12,0,11,3,53,3,33,5,4,0,3,0,0,0,54,14,55,17,8,4,5,0,6,3,113,12,57,40,9,14,17,9,0,3,167,19,56,79,20,63,56,3,13,7,313,17,95,124,32,102,112,23,29,18,548
21305,17,138,39,16,15,12,0,5,0,233,15,116,70,14,6,16,0,5,7,251,33,172,130,35,25,33,0,15,8,452,51,151,179,77,64,45,3,24,7,604,45,153,274,149,197,148,21,37,12,1040,58,118,288,238,522,373,70,88,10,1777,97,86,202,225,842,615,142,214,18,2445,84,54,127,219,770,649,217,288,22,2429,69,48,66,123,516,570,145,255,14,1808,76,50,70,103,621,944,295,566,20,2747,3,10,22,24,76,173,41,93,6,444,12,25,34,60,73,241,79,208,0,735,0,8,9,7,12,28,5,3,20,89,601,1427,1562,1306,3746,3865,1019,1824,156,15508,4,11,7,0,10,6,5,6,10,57,16,38,6,0,5,0,0,0,0,71,16,90,19,0,10,5,0,5,3,143,23,99,53,12,18,14,4,9,4,224,29,75,148,16,58,64,14,9,6,430,30,119,173,66,136,117,26,27,8,693
21401,19,80,22,8,5,7,0,0,0,138,8,101,41,5,4,4,0,4,0,180,34,139,86,23,8,14,3,12,3,327,37,162,151,75,29,37,0,19,8,520,57,145,286,150,145,85,18,20,5,905,76,127,308,310,290,211,40,61,8,1434,74,91,248,292,375,389,81,109,10,1672,84,68,159,331,461,462,137,182,11,1887,70,24,76,195,341,454,104,159,4,1433,85,40,67,113,374,645,202,370,9,1908,8,12,21,14,37,71,33,67,0,267,19,21,38,53,87,168,80,173,0,642,4,4,8,11,8,12,0,11,8,72,613,1138,1532,1599,2178,2564,699,1197,71,11598,9,14,4,5,12,0,3,8,0,42,0,35,6,0,5,4,0,0,0,55,12,54,12,13,7,4,0,4,0,109,16,73,23,9,5,15,6,7,3,165,21,60,71,16,42,35,5,18,3,271,49,72,80,45,111,130,21,25,7,535
21402,20,132,30,9,5,15,3,7,7,225,18,138,50,12,9,7,3,6,0,254,27,199,84,34,12,22,0,12,3,387,39,171,157,63,45,20,0,21,7,525,37,170,242,124,104,85,13,34,7,821,49,129,279,225,239,204,40,76,17,1258,52,83,165,212,331,259,79,111,4,1297,68,71,129,184,370,337,106,177,9,1447,49,45,74,106,240,279,104,171,3,1058,61,73,87,112,298,485,204,409,14,1733,7,18,28,43,45,82,26,64,3,317,11,28,48,36,73,181,66,196,3,649,5,10,9,10,10,19,0,9,16,81,485,1426,1406,1176,1784,1999,651,1309,89,10328,0,12,0,0,0,6,0,6,0,40,11,53,0,3,0,4,0,5,0,86,17,86,11,9,0,3,0,0,5,134,22,100,40,7,15,18,0,7,4,215,39,109,94,22,52,61,8,13,4,403,47,138,163,58,155,161,26,29,12,794
21501,7,34,11,6,0,0,0,0,0,63,5,39,10,0,0,5,0,3,7,70,8,70,24,11,12,18,0,0,0,147,15,68,43,29,18,11,3,9,0,191,20,43,98,64,45,35,13,11,0,338,33,44,92,120,125,110,20,39,3,594,26,26,61,103,143,175,41,47,4,630,30,26,45,108,185,209,46,63,4,718,23,17,19,38,96,123,30,59,8,402,21,21,26,33,100,207,79,123,3,619,7,3,4,3,12,16,13,19,0,71,9,4,9,6,21,29,17,50,0,138,3,0,0,4,0,11,0,5,8,28,225,441,451,522,757,959,262,432,34,4080,0,4,0,4,4,0,0,3,0,19,0,16,0,0,0,0,0,0,0,28,0,41,7,0,0,7,0,4,0,63,8,33,9,0,6,4,0,8,0,83,9,42,20,14,39,24,3,7,0,160,13,27,36,17,66,58,14,16,3,246
21502,7,18,5,0,5,0,0,0,0,30,7,23,0,5,0,3,0,0,0,39,6,53,29,6,3,0,0,5,0,104,19,50,43,20,31,11,0,3,3,179,15,36,92,44,77,33,13,9,4,320,23,39,73,83,173,94,25,40,5,548,28,25,61,86,198,147,35,56,3,634,36,21,39,81,222,197,47,63,12,710,22,9,17,64,116,154,53,81,4,515,23,11,19,35,150,225,79,152,3,692,4,5,3,9,3,15,15,28,0,79,5,4,3,3,23,48,16,60,0,165,0,3,6,0,0,5,0,4,6,28,199,332,397,435,1012,938,274,492,42,4113,3,3,0,0,4,0,0,0,0,16,0,18,3,0,0,0,0,0,0,20,3,30,5,0,3,0,0,4,0,44,8,26,12,7,0,14,3,5,3,63,5,15,20,7,29,31,4,4,8,137,16,32,31,17,52,56,17,10,10,237
21503,5,27,8,6,0,0,0,0,0,44,4,28,8,0,4,5,0,0,0,59,5,32,17,6,0,3,0,4,0,73,13,36,34,16,11,15,0,8,3,125,13,36,45,28,30,24,4,11,3,193,18,27,58,51,82,70,21,20,4,350,24,12,30,47,129,109,15,29,4,396,26,7,17,49,98,117,18,34,4,368,22,8,6,33,54,87,30,60,0,309,8,3,8,24,68,92,42,82,0,323,0,0,3,0,5,11,0,11,0,36,0,0,9,8,4,24,6,38,0,91,0,0,3,6,5,0,0,4,5,20,140,241,246,278,495,556,147,289,22,2410,0,0,0,0,0,0,0,9,0,17,0,17,0,0,0,0,0,4,0,26,0,15,4,3,5,0,0,0,0,27,5,22,14,7,0,7,0,4,0,60,8,28,15,4,27,20,0,5,0,117,8,19,23,20,32,34,5,11,0,155
21601,7,13,5,0,0,0,0,0,0,33,4,16,17,3,0,6,0,0,0,46,4,41,15,8,3,0,0,6,0,77,10,55,41,14,12,3,0,0,4,139,14,40,56,35,45,30,8,3,0,227,25,34,74,68,85,61,13,11,5,371,20,19,48,66,93,94,30,33,0,409,18,15,32,63,89,111,31,46,0,405,13,10,15,29,59,77,23,56,4,290,9,10,10,22,61,114,60,91,0,376,3,0,7,7,8,10,3,14,0,52,3,3,7,6,13,23,10,32,0,92,0,0,4,0,5,0,0,0,6,16,134,268,337,316,478,530,180,304,23,2568,3,0,0,0,0,9,0,3,0,15,4,11,4,0,0,0,0,0,0,22,6,23,3,0,0,0,0,0,0,36,7,19,6,3,8,4,0,7,0,50,6,19,16,4,28,27,4,8,4,120,17,18,28,9,49,46,12,23,4,192
21602,0,20,0,0,3,5,0,0,0,24,0,12,4,5,0,4,0,0,0,28,13,14,14,8,4,4,0,0,0,56,3,23,25,11,7,6,0,8,0,86,3,14,32,27,19,15,4,5,4,118,3,27,30,34,45,36,4,21,0,197,15,11,23,29,47,66,12,16,5,223,7,11,23,45,61,47,15,30,5,237,4,9,5,18,39,46,24,28,0,169,9,4,12,20,42,59,36,55,0,240,0,0,9,3,9,15,0,6,0,42,0,5,0,0,9,18,0,19,0,49,0,0,0,0,0,0,0,0,0,7,62,166,189,190,275,324,100,186,11,1514,0,3,0,0,6,3,0,6,0,16,0,14,0,0,0,0,0,0,0,15,0,6,4,3,0,4,0,4,0,22,0,15,5,3,6,3,0,4,0,34,0,20,10,6,10,22,0,9,0,71,3,14,23,10,32,34,8,11,0,128
