POW_SA3_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
21002,0,0,4,5,9,11,4,4,0,40,0,0,4,0,9,8,0,5,0,25,8,0,3,0,3,13,0,3,0,32,5,0,4,5,5,22,10,3,0,49,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,7,0,0,0,0,0,3,0,0,3,9,113,365,208,130,135,113,30,31,15,1130,0,7,0,4,0,0,0,0,0,5,3,17,3,0,0,0,0,0,0,29,5,22,0,0,0,0,0,0,0,30,3,36,6,0,3,0,0,0,0,47,4,29,17,3,0,3,0,0,3,58,8,47,58,11,8,3,0,0,0,135,9,26,50,23,12,7,0,0,0,118,4,22,33,30,37,18,0,7,0,148,7,8,22,17,54,28,4,3,0,142,0,10,10,7,32,34,7,3,6,111,0,8,0,10,17,18,3,3,0,70,3,5,6,4,8,14,0,3,0,45
21003,17,14,18,27,44,37,4,11,4,183,14,8,9,11,47,49,17,17,0,168,12,0,4,6,11,48,14,20,0,118,11,0,3,7,17,59,25,36,3,168,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,11,211,551,590,361,456,310,76,150,32,2739,0,8,6,4,0,4,0,0,0,18,4,17,0,0,0,0,0,0,0,22,3,40,10,0,0,0,0,0,0,57,6,55,5,5,3,0,0,0,0,72,7,40,33,4,3,4,0,0,4,98,7,44,85,18,8,3,0,0,5,178,7,32,68,34,41,25,0,0,3,205,8,25,42,36,79,47,5,12,4,258,0,20,28,38,109,67,11,8,0,288,3,10,5,22,78,48,14,8,0,184,3,4,8,9,59,30,8,11,0,141,0,0,0,3,13,21,0,3,0,54
21004,0,7,10,13,30,11,0,8,0,84,5,4,3,7,16,7,5,0,0,47,0,0,4,0,12,10,5,7,0,39,6,0,0,0,5,17,12,11,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,5,0,0,0,8,156,360,304,216,256,119,42,44,16,1514,0,12,0,0,0,5,0,0,0,18,3,15,0,0,0,0,0,0,0,18,4,30,11,0,0,0,0,0,0,39,4,36,10,0,0,0,0,0,0,61,0,35,13,0,0,3,0,0,0,57,6,41,50,9,8,0,0,0,0,115,7,10,57,23,14,9,5,0,0,127,11,12,46,32,52,35,0,0,0,197,9,4,11,24,82,38,10,8,3,196,0,11,14,10,56,41,5,5,0,137,4,5,11,8,39,29,3,10,0,115,0,3,0,0,17,15,5,4,0,44
21005,65,48,63,73,214,185,52,66,19,778,54,28,39,50,181,184,55,68,9,676,44,22,24,28,88,110,70,44,3,429,68,15,11,15,107,220,94,95,4,628,0,0,0,3,10,15,6,14,0,52,0,0,0,7,7,15,7,17,0,60,5,11,9,3,6,3,0,4,30,65,923,1707,1526,971,1712,1240,381,462,201,9129,10,17,4,4,4,8,0,4,3,68,12,55,5,0,0,0,0,0,0,73,16,165,18,7,6,0,0,0,5,219,23,181,51,0,7,0,0,0,9,275,25,191,120,14,11,4,0,0,6,382,29,187,307,68,50,35,4,8,14,701,49,136,305,153,215,112,10,18,15,1008,54,107,244,200,657,399,47,57,22,1790,67,75,165,193,1009,703,122,127,25,2482,57,42,82,88,682,521,110,152,17,1742,47,37,41,55,454,391,89,138,8,1273,22,17,27,31,206,209,65,100,0,674
21101,25,27,48,53,128,97,17,31,11,437,7,16,20,32,92,71,17,25,0,284,16,6,8,13,37,58,15,34,0,201,35,10,13,20,32,92,30,51,3,283,3,0,4,0,0,5,0,11,0,25,5,0,7,0,0,3,0,6,0,22,5,4,8,5,0,3,0,7,16,52,637,1776,1379,794,1086,613,119,257,85,6747,4,18,3,4,0,4,0,3,0,37,16,88,7,0,3,0,0,0,0,117,16,151,15,0,8,3,0,0,0,200,23,194,45,7,8,4,0,0,0,286,13,206,93,16,7,9,0,0,6,363,32,203,341,57,48,19,3,6,13,723,31,141,343,151,142,83,10,15,5,916,44,115,267,273,525,245,28,35,8,1551,55,89,167,209,856,498,84,75,11,2047,39,42,77,88,550,415,90,76,14,1378,25,32,40,68,346,280,77,80,3,947,12,16,22,25,121,138,48,61,5,437
21102,0,5,4,5,12,6,0,3,0,33,0,0,7,5,8,5,3,0,0,20,3,4,0,0,11,6,5,3,0,24,0,0,0,0,5,5,4,9,0,21,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,96,283,194,106,132,37,10,31,6,902,0,7,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,18,3,19,0,0,0,0,0,0,0,26,0,24,9,0,3,0,0,0,0,35,3,22,11,4,0,0,0,0,0,41,0,12,15,4,0,0,0,0,0,42,0,20,29,15,6,3,0,0,0,68,7,12,24,19,13,7,0,0,0,76,0,19,17,6,30,17,0,0,0,88,0,7,9,7,19,8,4,0,0,61,0,5,9,4,7,9,0,7,0,44,0,6,0,0,8,10,0,7,0,29
21103,18,19,38,52,122,70,19,15,3,377,8,11,15,31,86,64,16,26,7,265,9,3,3,12,42,49,19,19,0,158,27,6,6,7,32,60,32,34,5,211,7,0,0,0,0,9,3,3,0,18,0,0,4,0,0,3,0,5,0,16,3,9,7,4,11,0,4,0,25,67,537,1478,1199,671,981,490,135,190,90,5762,4,13,0,0,3,3,0,4,0,24,12,61,7,4,0,0,0,0,0,79,10,114,16,3,0,0,0,0,0,142,10,127,29,7,6,3,0,0,3,189,17,162,73,14,8,0,0,0,0,277,21,148,206,38,26,24,0,5,3,468,19,95,233,105,76,32,7,6,0,580,29,78,173,159,255,130,17,21,6,853,33,69,103,122,417,232,43,47,6,1085,14,26,44,75,301,178,31,39,5,708,11,11,29,38,153,97,28,36,0,411,4,13,17,17,83,76,24,36,3,262
21104,10,11,27,49,76,92,20,13,0,300,11,15,3,23,53,85,20,34,0,241,3,0,12,10,18,45,12,10,5,116,17,3,11,11,22,52,34,31,0,171,0,0,0,0,0,5,3,9,0,15,0,0,0,0,0,0,0,4,0,13,0,0,5,0,0,0,0,0,9,22,282,870,725,428,519,418,104,139,42,3521,0,4,7,0,3,8,0,0,0,22,3,30,0,0,0,3,0,0,0,36,3,72,4,0,0,0,0,0,0,88,9,74,19,0,0,6,0,0,0,116,5,85,45,9,8,0,4,0,4,160,17,81,130,20,15,10,0,0,0,276,8,62,128,59,44,30,3,4,0,338,10,36,89,96,176,90,7,12,0,524,17,34,61,73,276,141,17,13,0,630,12,21,19,27,131,127,13,20,0,370,15,10,18,22,89,74,13,11,0,256,3,6,7,10,48,42,4,22,0,133
21105,24,20,40,58,97,60,18,29,0,344,19,20,27,27,60,62,17,27,6,260,14,4,3,11,27,43,12,21,0,152,28,5,6,3,22,69,24,36,0,201,3,0,0,0,5,4,0,4,0,21,0,3,0,0,0,4,0,0,0,10,3,9,13,8,8,5,0,0,20,65,784,1817,1341,687,774,460,117,224,79,6280,10,20,3,5,7,3,0,0,0,42,6,74,4,0,0,0,0,0,4,86,10,121,19,0,3,0,0,0,0,153,17,162,33,5,8,3,0,0,4,229,14,168,63,11,3,0,0,0,0,269,21,174,173,47,31,10,0,3,4,478,15,120,203,94,69,36,7,9,0,544,26,83,150,124,207,83,17,13,14,716,32,56,102,136,276,183,30,31,9,845,16,32,47,57,194,137,32,34,4,549,15,22,23,40,111,87,23,29,4,366,7,11,17,16,51,40,17,27,0,185
21201,9,15,22,31,60,38,6,16,5,208,9,15,8,14,41,23,7,11,0,126,7,3,4,12,17,23,11,18,0,102,11,7,10,4,15,59,24,30,0,146,4,0,0,0,0,3,4,4,0,20,0,0,0,0,0,0,0,10,0,14,3,0,4,0,0,5,0,0,10,26,356,1042,790,532,658,321,87,141,75,4010,0,20,0,7,0,0,0,0,0,28,6,64,8,0,0,0,0,0,0,75,3,80,11,0,0,8,0,5,0,104,9,104,26,0,5,4,0,0,0,156,6,113,61,7,3,3,3,0,5,206,7,117,139,37,21,4,0,0,0,329,10,61,150,57,58,34,3,0,7,379,13,40,96,73,150,75,12,10,5,483,15,49,58,76,221,136,25,27,4,614,15,26,28,33,153,96,18,17,0,391,10,21,21,23,72,65,20,16,0,245,3,8,8,8,41,28,15,16,0,130
21202,16,15,48,51,102,76,18,21,9,358,11,16,22,27,57,48,13,29,0,233,5,0,7,8,30,45,17,18,4,136,14,3,3,3,19,47,22,47,5,176,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,4,0,3,0,10,4,17,3,4,11,3,0,0,11,49,476,1393,1201,710,940,456,118,221,104,5628,3,16,9,0,0,0,0,0,0,41,8,98,4,0,0,0,0,0,0,109,12,102,6,0,3,5,0,0,3,133,9,136,45,3,4,6,0,0,3,204,11,135,95,11,13,0,3,0,0,270,24,127,202,41,27,10,7,0,0,441,28,95,240,103,105,45,5,6,4,625,15,71,182,134,250,151,17,19,6,861,20,40,85,112,364,265,44,42,4,983,17,22,46,71,262,215,48,53,3,734,11,11,27,32,140,140,46,48,3,456,4,9,16,10,61,74,9,26,0,215
21203,5,20,37,37,78,49,13,34,5,276,3,12,15,16,56,40,14,27,0,185,8,3,8,0,15,24,13,16,0,98,25,3,6,7,18,42,23,27,0,159,0,0,5,0,0,7,0,0,0,17,3,3,4,6,6,5,0,7,0,35,5,10,3,3,8,0,0,4,18,55,421,1266,1182,819,1132,450,114,229,88,5715,3,25,4,0,0,4,0,0,0,48,0,64,0,0,0,0,0,4,4,72,3,89,12,3,3,4,0,0,0,109,3,101,34,7,4,0,0,0,3,161,8,82,63,10,11,9,0,0,3,186,22,78,164,42,24,6,0,4,3,341,26,76,142,65,76,30,0,4,5,424,15,58,103,88,218,100,16,20,5,620,21,22,59,71,263,150,27,29,0,628,14,23,37,23,158,110,20,25,0,409,10,15,22,24,79,62,17,40,0,259,0,8,7,12,35,31,10,16,0,115
21204,39,31,79,117,242,186,36,65,13,814,44,11,29,48,150,175,38,65,5,556,28,8,11,20,92,98,35,57,4,345,43,8,15,14,53,184,65,91,3,476,6,0,4,7,3,14,0,21,0,57,0,0,0,0,3,3,3,8,0,26,13,10,10,10,7,11,0,3,25,91,632,1611,1593,1107,1543,1116,252,485,180,8519,17,23,9,9,18,10,0,0,9,83,16,77,12,3,3,4,0,0,0,121,12,238,32,6,13,3,0,0,3,308,21,227,79,8,9,6,0,9,5,371,20,222,187,26,27,13,4,4,4,505,39,291,440,79,65,40,3,8,9,973,52,195,523,245,370,152,17,25,16,1597,75,147,400,352,1056,610,72,80,16,2817,107,125,256,317,1706,1101,174,155,23,3967,71,79,113,126,1187,841,224,195,13,2847,43,37,61,68,611,527,175,223,5,1751,19,24,30,25,280,240,88,120,4,836
21205,42,37,81,99,259,312,56,59,13,955,25,34,36,60,155,183,37,64,4,588,20,10,14,17,67,113,27,46,5,316,60,12,9,8,60,214,41,73,3,485,3,3,0,3,9,17,8,18,0,58,0,5,11,8,9,13,6,16,3,67,3,16,4,12,9,10,0,4,20,69,887,2694,2037,1215,1612,1411,294,415,149,10709,10,30,12,10,10,8,0,0,3,85,25,132,5,0,0,0,0,0,4,176,30,253,42,6,0,4,0,0,0,335,24,285,82,11,16,7,0,10,4,439,37,339,182,19,24,14,4,0,10,632,47,340,451,84,68,26,7,9,10,1053,42,215,508,264,245,115,14,21,7,1432,78,153,425,391,800,393,60,43,17,2349,78,134,289,354,1355,790,112,120,17,3245,55,58,111,157,949,724,128,140,15,2328,47,61,62,83,598,494,143,152,0,1649,21,27,31,45,281,295,71,129,0,896
21301,27,24,52,69,154,138,24,51,9,552,17,8,18,39,130,95,32,38,3,379,24,9,15,13,64,66,36,40,0,261,23,14,8,12,58,96,68,57,5,335,0,0,0,0,5,7,7,4,0,29,0,4,0,0,0,5,0,6,0,16,4,13,4,5,11,6,0,0,30,69,477,1340,1223,864,1215,719,216,307,131,6489,10,14,7,3,9,5,0,0,0,55,10,61,4,0,0,0,0,0,0,86,14,109,14,3,3,0,0,0,0,146,8,139,48,4,6,0,0,0,3,215,15,137,94,11,13,4,0,0,5,274,25,156,244,47,36,31,5,0,3,552,27,128,240,117,138,63,8,16,12,743,38,95,177,179,476,284,42,38,8,1328,54,48,102,142,653,468,86,82,15,1650,33,33,51,70,475,358,102,104,12,1242,20,19,28,40,269,222,90,113,5,810,14,15,15,14,123,113,48,79,4,414
21302,18,15,22,20,48,48,15,17,4,196,7,10,15,14,26,53,5,12,3,144,8,8,8,11,18,37,10,25,0,109,23,4,7,5,19,70,28,30,3,198,0,0,0,0,3,0,3,4,0,21,0,3,0,0,0,3,0,0,0,14,0,0,5,0,0,4,0,0,7,19,320,902,674,406,464,392,95,146,65,3460,0,16,5,0,0,4,0,0,0,27,10,32,0,0,0,0,0,0,0,41,8,64,6,0,0,0,0,0,0,87,8,89,26,3,0,0,0,3,0,135,6,83,38,7,6,0,0,0,0,144,7,84,113,8,18,10,0,0,0,242,6,47,121,52,59,27,5,6,8,322,12,32,95,85,185,123,6,11,6,559,22,37,58,70,268,212,27,33,11,740,18,25,29,43,206,177,39,46,3,583,8,13,19,17,144,125,36,55,0,418,3,3,11,4,51,77,20,36,4,207
21303,19,16,39,60,136,76,16,34,6,395,10,6,13,31,66,61,19,32,0,234,3,0,5,19,36,52,5,14,0,133,7,3,16,8,27,57,36,32,3,188,3,0,0,0,3,4,0,3,0,20,0,3,4,5,5,6,3,14,5,49,0,11,4,0,0,4,0,5,18,42,447,1323,995,598,821,520,116,205,92,5109,0,4,0,0,4,0,0,3,0,15,10,36,3,0,0,0,0,0,0,52,12,73,14,4,0,5,0,0,0,101,10,84,27,5,0,0,0,0,4,126,6,90,66,4,3,0,0,0,0,174,16,86,125,28,19,22,4,0,3,299,18,65,150,83,84,41,4,12,0,461,21,49,113,110,275,105,18,19,9,713,19,35,71,97,351,228,38,32,5,875,20,16,36,47,270,176,29,55,4,648,17,16,23,40,179,141,25,33,0,470,3,3,7,10,77,82,16,37,0,229
21304,44,23,55,57,140,271,51,62,5,699,32,8,15,22,96,246,42,82,4,549,23,7,9,14,38,153,44,67,0,352,33,7,12,7,31,148,36,98,0,374,5,4,3,0,0,13,3,11,0,48,0,5,6,0,0,7,0,0,0,16,11,7,4,4,3,17,0,4,15,61,505,1267,1117,807,1128,1240,220,448,110,6839,0,16,8,0,4,3,0,4,0,46,12,71,11,0,0,0,0,0,0,102,13,92,14,0,3,0,0,0,0,121,12,120,30,9,3,0,0,0,7,176,11,108,79,8,14,3,3,8,5,240,19,96,176,31,24,15,0,0,10,367,18,79,167,95,100,49,4,7,7,535,29,52,116,104,300,151,21,14,8,801,23,39,73,83,379,227,30,44,12,903,14,17,34,43,228,160,34,45,3,579,12,15,11,26,125,116,34,31,3,382,3,11,12,11,53,60,26,21,0,208
21305,27,25,56,70,244,141,40,59,13,665,31,27,19,46,206,144,43,67,4,586,31,15,10,14,98,60,27,53,4,304,35,3,12,14,46,115,50,71,4,349,3,0,0,0,3,14,8,8,0,40,0,4,4,0,0,0,0,12,0,25,9,12,3,4,9,6,0,5,33,79,734,2061,1766,1265,2100,999,272,443,184,9824,8,28,15,0,8,8,0,0,0,71,23,91,10,0,3,0,0,0,3,120,16,135,27,5,4,4,0,0,6,191,17,198,54,10,6,6,0,4,6,299,16,164,150,22,9,13,0,0,0,375,24,200,299,68,45,29,7,4,8,694,38,111,303,161,199,87,13,7,9,930,49,101,205,216,551,301,45,39,11,1523,51,77,122,167,774,496,105,81,17,1892,23,38,60,89,526,425,116,104,10,1389,19,21,34,47,344,319,73,115,3,979,17,10,12,26,140,153,47,95,8,505
21401,35,28,55,87,156,116,24,40,3,545,12,6,27,43,99,102,19,39,7,344,11,8,13,14,39,70,20,27,5,207,32,8,5,17,32,109,42,54,0,285,3,0,0,0,5,14,3,15,0,34,4,5,0,0,3,0,0,4,0,21,9,11,11,3,5,6,0,0,18,64,602,1566,1427,969,1143,742,162,282,111,6994,9,25,3,6,6,5,0,0,0,49,12,56,10,0,0,0,0,0,0,78,17,129,11,7,8,0,0,0,0,175,14,143,37,4,3,3,0,0,3,213,19,162,74,16,7,7,0,0,5,286,26,157,249,42,37,12,0,10,9,539,28,132,282,139,109,55,0,10,3,755,46,71,198,212,350,159,19,23,9,1085,63,59,141,164,465,303,54,48,8,1294,34,34,49,55,281,229,38,51,0,767,11,22,31,48,150,142,38,38,3,478,7,15,27,24,69,89,23,28,0,289
21402,36,40,62,81,148,105,39,51,7,567,20,19,34,37,91,103,38,47,0,389,17,10,16,15,34,69,18,32,0,214,41,10,16,15,43,155,47,65,3,388,4,3,4,0,7,16,0,11,0,45,5,4,0,4,6,7,0,4,0,33,4,11,4,0,5,3,0,6,14,52,1141,2286,1793,1006,1250,855,239,462,130,9150,7,25,6,0,0,0,0,0,0,43,21,74,3,0,0,4,0,0,0,99,15,118,17,0,0,0,0,0,3,165,23,185,34,3,0,4,0,0,9,258,25,210,90,13,4,6,0,0,4,361,32,214,228,43,17,17,3,0,13,565,31,150,285,115,97,25,5,7,10,727,37,119,204,182,237,113,14,17,10,932,32,83,143,150,314,192,29,31,7,983,23,40,61,68,220,153,31,41,0,639,13,35,34,37,124,104,21,31,3,412,10,18,28,21,58,65,15,33,0,244
21501,34,14,28,41,96,74,13,29,0,333,26,15,11,31,65,94,21,35,4,305,28,8,12,9,43,91,10,29,4,221,30,4,4,14,39,101,21,37,0,252,3,0,0,0,6,13,5,0,0,24,0,4,0,0,0,0,0,8,0,13,0,5,4,6,0,3,0,0,8,25,344,629,623,488,616,568,108,211,50,3640,0,10,0,0,0,0,0,0,0,18,3,29,0,0,0,0,0,0,0,37,6,37,8,3,0,0,0,0,5,58,9,49,8,4,0,0,0,0,3,78,8,69,36,3,0,4,0,0,3,126,16,70,93,31,20,5,0,0,0,238,10,39,113,56,56,30,6,5,0,311,22,40,72,84,114,69,13,11,6,431,13,38,50,65,181,128,23,28,6,524,14,20,18,15,100,75,18,23,0,282,12,16,15,14,46,55,10,18,0,183,0,6,8,5,21,30,9,3,0,80
21502,11,13,29,31,82,63,14,20,3,258,16,3,16,11,61,55,16,20,4,204,13,0,0,3,27,33,10,11,0,105,18,0,3,3,20,67,20,26,0,158,0,0,0,0,0,6,4,7,0,19,0,0,0,0,5,0,4,3,0,14,0,3,8,5,11,0,0,0,13,34,253,489,548,398,635,381,91,163,69,3026,7,7,7,0,0,0,0,0,0,19,5,17,0,0,0,0,0,0,0,23,3,26,3,0,4,0,0,3,0,40,4,48,16,5,0,5,0,3,0,76,5,49,27,6,8,6,0,0,5,100,8,45,107,15,25,12,0,0,0,213,16,39,111,65,79,28,4,5,7,353,16,18,52,70,177,89,13,9,0,440,24,15,32,47,287,134,28,26,4,597,5,14,18,26,126,80,12,14,8,309,10,16,9,11,90,53,16,22,4,230,0,9,10,3,30,34,5,10,0,97
21503,9,7,17,16,35,19,7,15,0,124,9,8,4,7,15,22,0,11,0,88,6,0,0,3,14,13,3,12,0,54,7,0,3,3,16,26,10,17,0,84,0,0,0,0,0,11,0,5,0,16,0,0,0,0,0,6,0,3,0,15,0,0,4,0,0,0,0,0,6,10,135,352,326,219,259,186,35,100,21,1646,0,4,3,0,0,3,0,0,3,15,0,7,0,5,5,0,0,0,0,16,7,24,7,0,0,0,0,0,3,42,10,52,3,0,3,0,0,0,0,66,3,37,35,8,6,0,0,0,0,83,9,48,65,24,15,7,0,0,4,168,8,28,75,33,49,22,3,7,0,226,9,21,54,55,88,47,10,13,3,297,7,15,23,48,104,83,12,6,4,306,4,11,16,6,51,48,16,16,0,166,0,4,7,10,36,32,4,6,0,103,0,3,3,0,4,9,6,5,0,42
21601,6,9,18,32,37,22,8,12,0,148,7,0,7,6,24,28,7,9,0,95,0,4,0,10,15,12,9,6,0,61,13,0,4,0,3,44,8,23,0,102,0,0,0,0,0,3,0,5,0,7,0,6,0,0,0,0,0,4,0,11,5,3,0,4,0,0,0,0,0,15,199,406,408,294,286,218,47,97,33,1987,0,9,3,0,0,0,0,0,0,13,3,17,0,0,0,0,0,0,0,25,3,30,6,0,0,0,0,0,0,41,6,35,9,4,0,6,0,0,0,53,0,36,25,0,6,4,0,6,0,76,5,43,46,16,15,7,0,0,5,145,10,24,73,48,35,21,5,4,5,215,8,20,53,59,98,50,3,3,0,284,12,13,24,32,114,63,12,8,3,287,5,3,5,14,57,54,15,11,5,165,4,7,3,9,33,36,6,14,0,116,3,0,3,5,16,9,0,10,0,48
21602,3,3,9,14,30,15,0,6,0,81,6,4,7,8,10,12,3,5,0,45,0,0,0,0,9,5,0,7,0,21,8,4,3,3,3,19,10,8,0,60,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,9,116,251,255,194,187,118,26,52,16,1219,0,0,5,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,17,5,27,3,0,0,0,0,0,0,43,9,16,3,0,0,0,0,0,0,30,0,33,24,7,3,0,0,0,3,77,3,26,42,12,6,9,0,4,6,99,7,24,49,30,32,12,0,0,0,157,8,14,30,36,61,37,4,3,3,191,6,11,9,31,62,42,12,8,0,178,4,8,3,16,26,33,3,12,0,116,3,3,6,3,22,26,3,4,0,72,4,0,0,4,4,9,0,3,0,24
