POW_SA3_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
21002,8,3,0,0,4,3,0,0,0,9,3,8,0,0,3,0,0,3,0,25,8,26,4,14,3,3,0,8,4,71,5,18,7,9,14,9,0,3,0,72,9,28,4,12,16,3,0,3,0,82,15,46,8,22,19,6,0,12,0,131,17,81,12,35,17,4,0,15,0,181,20,91,20,25,20,13,5,7,0,203,34,134,15,23,26,8,0,9,3,258,29,159,7,11,27,3,7,8,0,248,35,176,4,15,18,7,0,4,3,253,21,159,6,11,11,0,0,0,0,206,79,208,11,24,17,6,0,4,4,349,38,54,3,5,5,5,0,0,0,106,49,80,0,3,9,5,0,0,0,146,0,4,0,0,0,0,0,0,4,14,386,1263,114,206,194,78,17,72,23,2356,4,0,0,0,0,0,0,0,0,11,0,3,0,6,0,0,0,0,0,11,3,5,0,11,4,3,0,3,0,33
21003,9,16,0,5,4,0,3,0,0,38,10,26,6,6,5,3,0,4,0,49,9,20,12,14,11,12,7,7,0,93,11,36,8,35,19,19,9,14,0,143,15,42,16,33,20,30,17,17,0,193,34,94,12,99,43,35,39,42,10,404,30,127,39,110,47,39,45,51,4,489,54,194,44,135,67,38,61,43,11,641,81,332,45,111,58,30,34,30,17,736,70,408,35,58,53,15,18,14,3,678,55,397,21,69,42,18,6,5,5,625,52,321,16,52,16,8,3,4,7,476,176,461,21,78,33,8,3,11,6,798,54,71,3,8,9,4,0,3,4,155,90,119,3,3,3,6,0,0,3,231,0,21,0,4,3,0,0,4,5,38,747,2674,279,812,444,266,242,244,78,5782,0,0,0,0,3,4,0,0,0,6,3,5,0,6,0,0,0,0,0,18,4,9,3,13,5,5,0,4,3,47
21004,3,6,0,0,3,0,0,0,0,22,0,9,0,4,6,6,0,0,0,19,3,3,0,6,4,14,0,4,0,37,4,19,5,13,6,16,0,10,0,72,9,17,7,7,11,16,3,12,0,80,12,43,14,37,10,18,3,9,0,142,23,75,10,56,24,23,10,16,4,230,20,104,15,59,27,16,3,6,0,246,20,171,18,43,32,6,8,6,0,306,33,239,11,21,24,3,3,6,6,336,33,271,8,7,23,5,4,3,0,363,11,182,0,20,12,6,3,0,0,235,94,250,7,26,15,0,4,0,13,407,27,40,0,0,5,0,0,0,0,75,33,83,0,0,0,0,0,0,0,114,0,12,0,0,4,0,0,0,5,17,315,1528,100,293,208,121,39,74,25,2702,0,4,4,0,3,0,0,0,0,6,0,4,0,0,6,3,0,0,3,13,3,3,5,19,11,7,0,10,0,46
21005,22,31,6,17,16,6,7,6,13,123,5,39,8,18,13,21,9,6,3,127,9,84,18,63,28,57,29,23,3,320,19,62,24,84,58,69,44,43,4,399,37,113,41,108,83,103,69,69,11,639,49,198,70,222,143,126,152,145,18,1120,89,286,112,289,222,163,238,185,32,1606,183,580,238,379,376,171,392,346,40,2698,314,1161,299,372,577,146,353,251,53,3518,333,1450,264,238,456,96,215,112,49,3205,401,1646,183,230,321,70,131,79,24,3079,324,1253,106,146,206,38,62,42,25,2203,1105,2344,159,240,239,71,59,50,35,4312,355,324,32,19,50,23,8,7,0,821,655,556,18,20,56,19,12,11,10,1345,19,66,10,13,12,3,0,7,41,178,3923,10174,1597,2448,2850,1169,1784,1382,367,25696,4,3,3,10,10,4,4,0,3,45,0,0,10,13,10,17,5,8,5,61,15,14,13,42,31,38,15,19,0,182
21101,21,32,0,7,7,7,7,0,8,89,16,57,3,26,25,20,4,12,7,172,28,88,25,44,44,58,13,31,12,343,41,116,21,93,80,66,14,45,8,486,52,143,36,125,106,74,15,60,8,619,88,242,53,185,141,103,54,93,15,973,125,353,115,192,186,100,72,129,24,1293,218,635,190,287,366,124,185,170,39,2229,284,1261,233,224,490,115,175,154,47,2974,337,1528,166,139,382,94,87,57,35,2816,352,1586,131,96,270,70,56,38,29,2637,320,1220,90,78,133,52,21,23,11,1959,1142,1917,119,114,192,92,19,13,26,3647,404,353,24,16,32,34,0,3,9,871,813,544,20,4,56,33,0,0,10,1493,17,58,4,4,7,4,4,3,28,141,4270,10130,1230,1646,2521,1044,733,843,318,22723,10,12,8,5,4,3,0,3,4,41,6,13,3,23,6,13,4,3,4,72,13,30,9,53,28,41,5,15,5,200
21102,9,3,0,0,0,0,0,0,0,17,3,19,0,6,4,0,4,4,0,42,6,14,6,7,7,0,0,3,0,46,10,26,0,16,9,0,0,4,0,76,8,24,0,24,7,0,0,0,0,68,10,59,8,24,15,10,3,6,0,125,20,64,11,42,22,3,0,15,6,175,23,83,17,44,17,0,0,17,0,205,23,122,21,41,27,3,3,11,0,246,29,136,3,14,15,4,4,4,3,210,31,169,6,8,17,5,0,3,4,243,28,136,3,5,8,0,0,0,3,188,67,223,4,8,15,5,0,4,6,325,20,35,4,0,6,0,0,0,0,71,57,79,5,0,11,5,0,0,4,167,3,11,0,0,6,0,0,0,0,17,330,1207,97,250,175,47,8,58,29,2210,0,0,0,4,0,0,0,0,0,3,0,4,3,4,0,0,0,0,0,18,0,6,0,3,5,0,0,0,0,16
21103,28,22,3,5,9,5,3,3,6,80,9,44,7,13,9,11,4,6,0,104,13,61,12,42,31,47,6,19,4,239,20,85,18,51,41,63,6,24,3,315,32,113,19,78,52,79,14,41,4,435,58,186,47,125,96,107,32,59,3,715,95,288,61,188,124,107,22,80,14,978,110,454,84,217,205,91,57,98,24,1340,171,947,126,197,257,78,55,103,24,1961,177,1096,90,117,155,47,25,48,10,1770,207,1135,68,105,120,33,16,30,17,1722,179,903,43,68,84,30,0,23,9,1337,481,1504,52,84,93,32,20,12,14,2296,188,209,6,7,21,18,0,0,0,455,302,400,7,8,31,20,0,5,7,777,5,37,0,14,7,0,0,0,12,76,2079,7488,639,1314,1332,778,250,562,160,14600,3,4,4,0,9,0,0,0,0,25,3,13,6,11,4,6,3,0,0,60,7,15,12,31,15,40,11,15,0,144
21104,16,14,0,6,8,4,0,3,0,57,10,38,8,19,5,14,0,4,0,93,14,58,9,32,23,38,0,17,3,193,17,62,14,44,37,36,15,20,3,254,26,91,20,53,67,57,15,23,8,352,27,145,27,96,76,93,25,40,6,538,69,238,48,132,100,72,25,39,5,724,75,310,59,174,169,63,42,36,17,929,131,589,97,127,183,82,35,40,15,1310,138,660,67,92,115,52,14,9,9,1156,124,687,51,84,92,33,8,5,13,1103,106,559,30,40,64,18,10,4,5,832,413,934,38,70,84,23,4,10,8,1578,137,158,8,4,14,6,0,0,4,335,236,254,4,7,17,15,0,0,3,537,4,15,0,0,5,3,4,0,10,43,1543,4816,475,979,1060,600,189,242,131,10028,9,0,0,5,4,4,0,0,0,15,3,11,0,9,4,4,3,6,0,40,7,10,3,20,20,20,7,8,0,94
21105,21,35,0,12,11,3,0,4,3,91,16,41,4,23,8,3,0,7,3,109,20,95,14,41,20,29,5,20,3,235,38,83,23,56,35,21,3,29,3,300,32,125,27,90,38,59,11,43,3,425,61,202,39,161,79,55,15,45,4,652,78,311,52,155,75,66,19,67,5,829,131,415,70,178,131,63,27,91,14,1115,167,733,100,129,152,44,27,69,19,1446,137,812,59,84,114,41,22,21,8,1301,149,897,57,84,84,22,12,17,12,1328,159,672,23,47,47,4,7,4,11,992,359,1015,20,81,68,19,11,9,6,1583,163,174,12,6,22,8,0,3,0,393,206,279,9,3,26,13,3,3,7,538,12,36,0,8,6,3,0,0,17,85,1765,5922,512,1158,919,447,158,432,110,11427,9,6,3,4,13,3,0,0,5,40,13,15,3,15,7,8,0,4,4,74,16,22,17,53,23,30,6,23,0,198
21201,19,20,0,4,6,3,0,0,3,54,7,11,3,7,4,8,3,6,0,49,8,36,6,34,19,20,0,18,0,148,26,52,7,33,15,23,7,17,0,180,17,53,21,59,36,37,9,26,5,262,22,93,17,88,48,42,29,35,0,371,49,171,31,132,40,42,19,48,5,539,74,265,49,165,70,42,22,63,6,745,95,436,73,129,106,30,48,62,7,972,79,648,41,39,53,29,29,23,13,961,84,602,32,36,44,15,11,3,6,837,67,432,14,33,23,14,8,8,10,606,218,662,26,69,40,8,0,0,8,1033,74,81,9,0,6,8,0,3,0,183,108,167,8,0,12,6,0,0,5,308,6,20,0,4,3,0,0,0,4,44,957,3744,330,835,531,316,183,323,71,7297,9,0,0,9,4,0,0,5,0,35,4,3,6,16,11,4,0,7,0,57,10,12,9,49,16,7,4,12,3,115
21202,16,18,4,7,7,4,0,0,3,62,3,42,4,10,11,12,0,9,3,99,13,48,8,38,23,44,4,27,4,219,25,63,12,72,46,69,10,35,7,332,33,99,22,86,63,92,18,42,6,465,47,193,41,140,68,93,37,50,9,675,58,295,51,218,111,83,23,87,12,938,96,524,91,226,171,121,70,116,22,1440,158,909,110,196,205,72,53,84,26,1806,130,1144,80,109,130,43,20,32,21,1708,173,1268,49,89,105,38,12,17,17,1760,144,983,32,45,54,28,5,9,8,1301,398,1386,44,68,95,36,0,5,17,2050,138,215,4,3,10,15,0,4,0,399,228,395,5,3,16,7,0,0,8,668,6,38,0,8,7,7,0,0,22,92,1666,7617,554,1303,1115,780,270,518,188,14004,11,6,3,8,9,3,0,0,0,37,6,4,6,14,4,6,0,9,0,57,8,13,11,44,18,37,9,16,0,158
21203,10,19,3,3,11,6,3,3,5,69,5,27,9,13,6,8,0,11,0,80,11,44,17,35,18,26,13,17,0,180,20,64,16,57,33,42,15,29,0,285,20,84,23,96,44,46,32,41,8,394,49,165,37,149,62,66,38,52,3,622,69,228,69,273,79,98,61,60,11,951,83,343,102,333,120,77,82,68,14,1225,152,595,88,212,129,61,85,54,17,1402,108,936,55,76,107,31,39,26,22,1392,108,897,42,67,69,22,33,11,10,1256,85,654,18,39,38,9,6,6,6,866,217,915,17,75,49,17,4,3,8,1307,80,131,3,4,9,7,0,0,3,228,77,197,4,11,11,6,0,0,0,308,7,29,7,13,3,5,5,0,12,68,1100,5313,507,1458,792,528,437,386,122,10643,6,4,4,5,0,4,0,3,0,29,5,9,14,17,10,11,4,10,7,70,3,16,11,41,16,16,3,13,0,129
21204,31,34,4,9,19,10,3,8,9,144,18,56,14,23,24,21,15,14,4,181,26,104,24,59,70,64,31,41,3,418,63,127,40,85,73,86,48,73,17,613,56,194,56,110,113,111,88,98,24,835,102,276,99,204,231,145,151,198,24,1421,187,457,180,283,410,181,288,280,34,2300,332,960,311,364,729,281,639,437,61,4118,459,1787,470,330,1068,289,616,347,94,5456,491,2170,323,258,765,161,327,156,60,4719,616,2337,214,198,500,132,139,80,69,4286,594,1874,128,128,271,90,76,36,35,3229,1729,2733,143,164,295,152,57,29,32,5335,553,381,24,21,55,33,10,4,9,1094,1227,672,16,14,66,43,6,11,7,2059,32,80,15,17,14,10,5,8,54,231,6507,14246,2053,2252,4692,1808,2506,1811,545,36430,17,10,7,18,5,10,8,9,6,82,3,4,3,18,12,6,3,19,3,71,15,12,16,44,41,38,17,24,8,204
21205,51,64,12,15,31,11,4,0,21,209,34,142,23,48,40,35,11,12,8,362,56,251,34,126,91,88,25,51,16,726,63,287,48,175,140,131,36,72,23,981,81,338,73,210,195,164,47,110,17,1245,153,802,137,367,294,232,85,181,38,2283,189,979,215,421,434,224,112,188,50,2807,335,1595,350,488,725,296,212,232,59,4295,512,3033,520,457,1100,266,194,179,112,6378,605,3515,456,345,832,215,123,87,61,6241,681,4254,306,199,641,172,66,48,59,6431,744,3713,193,104,373,114,36,40,34,5351,2548,6634,299,146,514,249,19,23,73,10495,994,1276,44,29,99,64,3,6,9,2525,1941,2005,44,23,116,101,3,9,44,4278,43,142,11,10,25,14,6,4,62,320,9012,29032,2755,3170,5649,2390,990,1241,682,54918,10,19,9,7,24,3,0,12,4,78,7,18,9,27,18,13,3,10,0,107,12,33,25,62,40,41,8,26,9,248
21301,12,19,4,8,9,4,3,11,9,82,7,35,4,17,5,10,3,9,0,98,6,66,13,56,27,58,10,19,3,260,20,89,16,69,57,81,28,45,11,409,34,97,41,103,60,84,71,58,9,553,69,188,60,159,124,141,102,82,19,941,72,349,84,220,159,125,154,115,17,1291,143,704,143,249,302,151,272,162,34,2155,200,1296,184,262,420,128,297,133,40,2957,204,1590,118,190,330,64,163,49,28,2748,255,1663,90,150,227,45,84,35,16,2561,230,1420,54,118,120,26,37,19,17,2052,667,1867,54,132,138,51,18,24,18,2960,234,264,13,8,24,13,5,7,0,557,382,463,7,9,31,18,0,0,6,919,16,44,0,12,11,4,7,3,29,131,2557,10171,889,1754,2041,989,1260,773,253,20681,4,9,5,16,10,8,3,0,0,51,3,8,4,16,7,12,3,6,0,64,10,14,10,45,15,20,13,21,6,147
21302,13,8,0,5,7,5,0,4,9,51,6,18,8,12,10,7,0,3,0,63,9,41,7,26,14,33,9,18,3,156,19,54,16,58,33,27,16,20,10,247,13,66,18,69,35,42,16,33,0,291,32,130,22,102,64,56,42,69,0,537,44,182,45,143,66,63,62,77,7,691,88,309,90,166,133,56,132,103,13,1094,118,508,115,137,181,59,146,75,21,1357,130,576,76,57,164,42,71,35,13,1172,138,622,73,56,119,38,42,14,7,1110,152,538,50,38,46,21,28,16,10,887,447,1001,86,62,110,35,37,8,18,1808,197,172,26,8,25,7,6,3,6,448,404,339,31,9,33,9,3,0,6,836,11,25,5,4,4,0,0,4,13,63,1825,4584,668,953,1033,502,616,489,152,10828,4,3,4,0,5,0,0,6,0,32,3,3,4,12,3,0,0,4,0,26,0,9,6,21,11,16,0,4,0,69
21303,10,27,10,14,4,4,4,0,5,75,4,33,10,13,8,15,3,4,4,92,12,60,16,59,34,58,15,19,0,272,20,95,13,86,28,84,16,21,8,371,32,115,26,93,52,132,38,48,10,538,58,189,59,162,85,171,56,85,10,872,82,289,86,188,149,187,77,85,6,1153,143,517,113,208,217,164,126,109,16,1616,241,956,125,212,278,112,111,78,31,2148,199,1213,84,163,231,71,75,39,18,2101,248,1309,72,103,184,34,41,42,18,2049,245,1147,34,69,101,10,23,14,21,1671,665,1634,42,87,141,30,18,10,25,2661,210,326,7,7,26,9,3,4,4,593,403,564,11,9,31,12,3,3,9,1043,11,47,9,6,6,5,0,10,16,98,2588,8523,702,1476,1586,1089,613,567,207,17350,5,4,5,10,0,0,0,0,0,22,0,10,0,9,4,17,0,3,0,41,10,0,4,31,8,31,9,3,0,96
21304,12,11,4,0,9,4,0,0,12,55,6,23,3,21,17,13,0,6,0,99,17,49,12,53,22,39,14,20,0,215,20,74,14,68,28,61,21,22,9,320,18,64,20,88,43,53,38,30,6,362,50,130,40,139,47,73,63,57,7,616,64,259,63,220,102,81,98,68,13,966,86,360,98,262,164,97,147,69,16,1291,143,736,122,232,206,65,140,52,29,1731,129,1001,72,192,149,49,78,27,16,1705,137,1035,42,142,99,24,47,8,12,1554,120,790,22,87,64,25,22,15,3,1147,371,1157,36,117,62,27,9,8,16,1803,124,135,4,13,18,11,4,0,0,310,209,236,0,4,19,12,0,0,3,482,9,30,3,14,3,0,4,0,8,77,1518,6086,551,1649,1049,634,678,397,160,12731,15,5,3,7,7,3,0,0,8,57,0,11,0,11,6,7,0,7,0,53,10,8,12,45,18,23,3,19,0,143
21305,32,34,6,18,18,16,6,8,12,156,14,66,14,47,17,32,8,21,8,222,27,113,29,112,53,100,32,57,14,536,53,160,51,139,79,119,53,77,15,740,44,165,58,204,98,152,99,100,15,942,114,317,104,368,174,207,186,131,23,1621,145,427,140,500,246,224,301,163,30,2183,249,799,207,638,393,242,550,241,64,3383,369,1437,278,417,500,205,596,204,62,4073,323,2079,191,229,375,136,305,94,42,3765,331,2109,109,185,270,94,207,45,31,3375,280,1522,95,124,154,59,106,17,24,2380,925,2394,108,139,195,87,57,19,39,3964,330,394,18,14,32,28,5,4,9,837,512,648,10,10,38,22,4,3,12,1259,17,57,0,11,16,8,12,0,38,154,3783,12723,1415,3129,2658,1744,2525,1170,445,29588,10,6,0,3,9,7,10,0,6,56,6,16,11,19,19,16,4,9,0,93,12,27,17,63,18,47,18,26,0,231
21401,13,20,0,5,7,4,0,0,9,58,6,30,5,20,13,9,0,9,0,92,11,54,9,32,30,33,5,15,7,186,32,78,11,54,37,52,9,21,0,295,28,91,20,80,32,49,4,32,8,339,47,207,30,124,77,65,17,40,11,619,69,337,56,188,103,78,31,73,14,951,105,634,80,254,146,103,50,92,20,1474,155,1085,91,242,226,64,49,59,19,1982,147,1361,68,155,149,35,23,16,11,1961,177,1576,31,88,106,27,14,9,19,2046,173,1184,30,64,68,23,7,8,14,1559,471,1628,46,105,73,25,13,6,13,2378,154,223,3,12,12,11,0,0,4,425,262,565,3,5,26,7,0,0,6,889,7,43,0,5,3,4,0,0,9,79,1855,9129,487,1425,1115,572,229,383,143,15332,12,3,0,7,14,0,0,6,5,45,7,13,4,24,6,4,0,9,3,66,12,17,11,33,21,34,0,14,3,147
21402,31,27,0,7,17,8,0,3,7,103,7,36,0,11,13,4,0,7,0,86,15,71,7,52,17,26,0,11,3,220,40,129,9,60,55,55,8,29,3,382,31,126,30,73,59,42,3,30,0,397,64,221,45,185,79,73,7,58,8,749,107,328,61,204,102,76,13,61,5,950,160,545,99,214,159,75,30,82,12,1370,202,889,149,198,156,66,19,82,16,1794,206,1013,73,112,108,40,5,33,18,1605,230,1144,51,95,89,35,13,21,17,1694,177,872,33,61,60,15,7,18,16,1248,469,1458,66,116,87,32,11,8,17,2263,153,258,5,14,21,6,0,3,8,468,358,539,11,8,42,40,0,6,16,1017,23,52,3,0,7,3,3,6,21,118,2254,7701,656,1411,1074,605,137,461,161,14460,14,4,4,10,3,3,0,0,3,48,3,9,6,6,16,9,0,6,0,64,16,22,5,47,23,24,9,20,4,176
21501,11,3,0,3,4,0,0,0,5,24,7,10,0,0,6,0,0,7,0,21,12,22,5,8,3,3,0,0,0,58,17,35,0,14,3,9,0,5,5,92,22,42,7,19,11,15,0,12,4,128,39,85,11,27,23,12,5,17,0,214,35,102,13,62,33,13,9,30,6,310,66,211,17,66,41,14,10,55,15,495,90,385,32,70,61,5,4,47,3,704,75,449,23,50,33,3,7,20,0,654,82,563,17,44,33,5,0,7,10,755,79,322,11,42,17,0,0,3,0,485,248,498,8,67,29,4,7,0,8,864,69,60,0,12,4,0,0,0,0,156,83,104,0,9,6,0,0,0,0,210,0,11,0,0,0,0,0,0,3,22,935,2918,144,475,311,86,39,213,57,5189,16,4,0,0,3,0,0,0,0,22,5,4,0,0,3,0,0,0,0,18,15,3,0,25,3,6,0,7,0,64
21502,4,6,0,4,3,0,0,3,3,19,0,6,4,0,0,0,0,0,0,12,0,16,4,11,4,3,3,4,0,47,5,19,5,10,8,0,0,7,0,55,12,22,3,20,6,3,0,10,0,79,27,59,10,36,19,7,5,18,0,174,24,97,5,31,31,21,9,36,0,256,37,188,24,62,48,17,6,36,4,412,43,340,33,64,60,10,4,41,6,594,43,433,16,42,32,4,4,7,7,588,55,547,16,55,41,5,0,4,5,728,81,406,5,26,17,0,0,0,4,542,190,589,9,45,35,5,6,0,5,877,74,64,3,11,4,4,0,0,0,157,92,146,0,0,5,3,0,0,0,249,3,9,0,4,0,0,0,0,0,19,685,2940,135,408,307,91,29,165,42,4801,0,0,0,4,0,3,0,0,0,10,3,3,0,0,0,0,4,4,0,10,4,0,0,5,10,9,0,4,0,43
21503,9,0,0,0,0,0,0,0,0,8,0,3,0,0,4,0,0,3,0,15,9,10,0,0,10,4,0,4,0,27,8,24,6,6,7,7,0,9,0,64,13,29,9,7,17,0,0,16,0,96,19,39,0,22,15,5,0,4,0,112,33,69,11,25,19,5,0,12,0,174,48,104,15,23,24,5,3,30,0,253,48,214,29,26,27,5,12,38,8,406,42,267,8,22,20,4,4,5,0,382,47,271,4,19,15,3,0,0,3,362,57,242,8,19,4,4,5,0,0,337,117,273,3,18,9,3,0,0,4,434,27,31,3,3,5,0,0,0,0,75,43,78,0,0,0,0,0,0,0,136,6,10,0,0,0,0,0,3,0,23,535,1672,94,204,183,49,27,128,22,2903,3,0,3,0,0,4,0,0,4,17,6,3,0,0,0,0,0,4,0,16,6,0,3,8,7,4,0,4,0,28
21601,9,3,0,0,0,0,0,0,0,12,4,6,0,3,0,0,0,4,0,13,9,10,4,4,5,5,0,10,0,43,19,19,3,8,11,3,0,4,3,60,8,19,0,14,3,4,7,6,0,63,16,43,5,15,16,13,4,13,0,125,26,90,15,40,17,11,0,18,0,204,36,142,17,23,21,14,4,25,3,282,54,253,19,24,28,3,0,22,0,406,45,317,8,20,24,9,0,12,0,434,56,337,11,31,10,7,0,5,0,453,37,244,6,14,8,0,0,5,0,319,135,314,3,36,17,5,0,3,3,519,32,46,0,5,4,0,0,0,0,89,55,75,0,0,0,0,0,0,0,140,6,5,0,0,0,0,0,0,0,15,535,1910,85,252,163,77,22,116,13,3177,11,0,0,3,0,0,0,0,0,17,6,0,0,4,5,0,0,0,0,16,11,4,0,7,11,6,0,0,0,36
21602,0,4,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,3,0,19,7,9,0,7,3,4,0,12,0,44,5,10,0,0,4,9,0,9,0,41,20,31,3,11,10,4,0,10,0,96,13,42,7,21,18,5,0,21,0,123,34,76,6,21,24,7,0,20,3,185,32,135,7,26,24,6,0,23,0,251,31,166,0,15,15,4,3,13,3,244,27,204,3,15,12,4,0,0,5,256,21,152,0,8,6,0,0,0,4,192,77,208,3,18,12,5,5,3,0,328,27,39,3,3,3,0,0,0,0,70,21,47,0,3,0,0,0,0,0,80,4,3,0,0,3,0,0,0,3,10,325,1126,43,146,128,43,16,122,20,1972,13,3,0,0,0,0,0,7,0,23,4,0,0,0,0,0,0,0,0,7,6,5,3,5,5,0,0,0,0,30
