POW_SA3_CODE_2021,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_or_LR_15_24,M_M1_Tram_or_LR_25_34,M_M1_Tram_or_LR_35_44,M_M1_Tram_or_LR_45_54,M_M1_Tram_or_LR_55_64,M_M1_Tram_or_LR_65_74,M_M1_Tram_or_LR_75ov,M_M1_Tram_or_LR_Tot,M_M1_Taxi_or_RSS_15_24,M_M1_Taxi_or_RSS_25_34,M_M1_Taxi_or_RSS_35_44,M_M1_Taxi_or_RSS_45_54,M_M1_Taxi_or_RSS_55_64,M_M1_Taxi_or_RSS_65_74,M_M1_Taxi_or_RSS_75ov,M_M1_Taxi_or_RSS_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_or_LR_15_24,M_M2_TrnTrm_or_LR_25_34,M_M2_TrnTrm_or_LR_35_44,M_M2_TrnTrm_or_LR_45_54,M_M2_TrnTrm_or_LR_55_64,M_M2_TrnTrm_or_LR_65_74,M_M2_TrnTrm_or_LR_75ov,M_M2_TrnTrm_or_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_or_LR_15_24,M_M2_BusTrm_or_LR_25_34,M_M2_BusTrm_or_LR_35_44,M_M2_BusTrm_or_LR_45_54,M_M2_BusTrm_or_LR_55_64,M_M2_BusTrm_or_LR_65_74,M_M2_BusTrm_or_LR_75ov,M_M2_BusTrm_or_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
21001,21,25,20,24,11,0,0,95,30,25,8,13,5,5,0,80,0,0,3,0,0,0,0,5,17,10,16,3,0,0,0,50,8,13,5,3,3,0,0,35,1901,3949,3673,3479,2615,602,75,16297,349,119,41,49,43,13,0,618,12,57,47,50,43,16,0,220,9,32,17,14,18,0,0,92,15,24,17,28,13,0,0,99,10,26,20,21,21,4,0,103,40,16,25,16,19,7,0,124,2420,4294,3895,3701,2796,648,79,17825,6,11,3,3,0,0,0,34,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,14,4,5,10,8,3,0,0,26,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,20,26,16,20,4,3,0,85,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,25,6,0,0,0,3,0,0,11,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,4
21002,3,3,0,4,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,475,459,437,341,131,22,2303,128,22,9,8,6,4,4,184,3,17,15,24,24,11,0,89,3,3,0,0,0,0,0,4,3,0,0,5,0,0,0,9,0,0,3,0,9,0,0,15,12,17,15,16,27,6,6,114,599,536,510,488,404,158,36,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21003,24,32,13,10,0,0,0,78,7,7,4,3,3,0,0,29,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,8,10,13,14,7,3,0,0,44,587,1432,1261,1161,918,222,40,5624,146,48,20,15,13,0,0,242,9,14,22,18,22,7,0,94,0,13,9,0,9,0,0,28,19,19,22,22,11,3,0,96,4,9,21,19,4,0,0,54,33,34,22,14,25,6,0,138,845,1624,1403,1267,1009,242,42,6441,8,7,3,0,3,0,0,21,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,12,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,18,19,5,8,3,5,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004,13,11,0,0,0,0,0,30,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,475,732,535,474,389,112,9,2723,187,26,12,9,0,4,4,240,0,8,16,19,15,4,0,70,3,3,0,0,7,0,0,9,4,0,0,5,0,0,0,13,0,0,3,6,0,3,0,14,22,12,11,12,11,9,3,86,716,795,585,522,425,132,18,3195,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,6,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
21005,60,101,46,29,20,7,0,258,91,79,40,39,33,3,0,287,0,8,7,7,0,0,0,21,6,6,6,5,0,0,0,17,39,51,53,27,21,3,0,195,3889,10381,10154,8907,6736,1372,115,41549,1043,435,177,135,98,33,5,1920,47,190,199,152,136,41,3,764,25,61,30,27,27,0,0,173,15,33,46,40,21,3,0,159,41,90,82,65,40,7,0,333,70,45,35,36,42,14,0,232,5318,11471,10870,9459,7174,1486,132,45903,36,43,34,22,24,5,0,163,0,0,0,0,0,0,0,0,0,10,7,3,0,0,0,11,4,21,8,6,5,4,0,47,7,3,4,4,0,0,0,24,4,17,5,0,4,0,0,28,54,89,52,36,34,4,0,272,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,9,9,21,3,13,6,0,0,54,23,0,5,4,0,0,0,30,0,7,5,0,0,0,0,8
21101,22,42,24,18,14,4,0,118,81,79,36,36,27,5,0,269,4,4,0,4,0,0,0,8,0,4,0,0,0,0,0,12,13,16,19,5,0,0,0,54,2903,5920,5698,5667,4664,1192,126,26171,788,197,109,75,62,17,0,1259,14,54,63,81,64,36,9,332,23,29,14,21,31,4,0,114,33,35,35,43,51,0,0,201,10,47,39,36,29,15,0,176,90,42,36,47,33,16,8,277,3989,6477,6076,6034,4981,1297,139,28987,29,37,20,16,11,0,0,109,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,3,7,3,6,5,0,0,36,3,0,0,0,0,0,0,3,3,0,3,4,0,0,0,10,42,50,26,24,19,0,4,166,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,3,9,0,0,3,0,0,18,17,4,0,0,0,0,0,24,5,7,0,0,3,0,0,10
21102,0,3,0,0,0,0,0,9,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,241,197,215,198,43,11,1080,31,8,3,8,6,0,0,50,0,5,10,13,10,4,0,47,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,3,0,0,0,3,5,0,0,4,9,5,0,5,9,7,4,36,217,262,218,252,231,56,9,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103,51,58,25,20,4,5,0,170,55,27,22,18,7,0,0,136,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,14,6,13,7,0,0,0,42,1946,3659,3327,3180,2617,675,75,15473,511,108,73,40,34,4,3,773,12,47,49,50,36,12,0,204,18,19,19,27,21,3,0,113,25,9,23,41,24,3,0,120,11,10,14,13,18,5,0,63,74,49,51,36,42,8,5,264,2718,3998,3614,3427,2807,727,81,17372,36,26,3,10,8,4,0,89,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,6,0,6,0,0,0,0,18,4,3,0,0,0,0,0,6,4,3,0,0,0,0,0,14,51,41,11,13,12,3,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,3,0,0,0,0,13,3,4,0,0,0,0,0,3
21104,26,25,10,6,13,3,0,88,35,12,10,12,7,0,0,83,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,9,4,5,3,4,0,0,0,24,939,1663,1546,1491,1235,398,44,7316,222,40,14,25,12,0,0,325,4,8,11,19,15,6,0,73,5,3,11,5,3,0,0,31,11,7,8,12,15,3,0,55,12,4,13,15,16,3,0,61,71,17,18,17,21,8,0,151,1335,1798,1650,1610,1338,434,48,8211,10,16,10,10,7,3,0,58,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,5,0,7,3,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,22,26,16,21,3,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
21105,17,11,9,3,0,0,0,46,78,16,19,19,8,0,0,135,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,6,0,5,0,3,0,20,1910,3061,2708,2786,2355,670,78,13564,676,134,84,50,40,16,0,994,23,51,70,102,97,31,6,372,7,14,4,11,18,3,0,68,21,15,8,13,15,3,0,77,7,17,11,20,17,4,0,76,122,68,48,87,97,66,15,502,2868,3395,2967,3093,2653,794,102,15879,10,7,3,4,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,4,0,14,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,14,8,12,5,10,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,0,0,0,0,0,17,0,0,0,0,0,0,0,3
21201,28,20,11,13,11,0,0,83,14,0,6,0,3,0,0,19,0,3,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,21,1500,2778,2370,1979,1430,401,63,10519,545,123,53,37,30,9,0,798,17,65,67,66,50,13,0,282,4,3,0,17,3,4,0,39,13,8,3,3,9,0,0,49,6,17,20,14,7,8,0,75,84,44,38,41,59,23,4,303,2230,3082,2578,2180,1603,462,74,12204,4,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,15,4,0,0,3,0,0,0,8,4,3,3,0,0,0,0,9,14,17,7,7,0,0,0,46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
21202,32,50,26,17,11,3,0,145,59,19,13,12,10,0,0,109,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,6,11,4,6,3,0,49,2099,3809,3352,2872,2187,549,67,14937,626,124,71,48,33,12,5,915,18,70,71,65,59,22,0,297,5,14,12,15,13,0,0,71,18,8,8,12,6,0,0,49,15,19,29,18,26,5,3,107,38,22,21,30,21,10,4,141,2932,4148,3621,3094,2370,592,74,16832,26,18,10,8,3,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,3,0,0,20,6,0,0,0,0,0,0,4,3,6,0,3,0,0,0,18,33,29,16,17,9,5,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,13,21,0,0,0,0,0,0,18,0,3,0,0,0,0,0,8
21203,16,17,13,6,4,3,0,69,40,19,9,0,0,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,39,11,6,0,0,98,1576,3040,2816,1921,1353,355,25,11080,589,121,75,45,50,8,0,889,24,78,132,97,67,18,3,417,12,12,3,9,3,0,0,42,29,9,5,3,9,3,0,56,8,49,52,20,18,7,0,162,89,29,19,28,31,11,3,205,2412,3390,3166,2145,1545,409,35,13102,12,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,6,0,0,4,0,0,0,0,7,0,0,4,0,0,0,0,5,14,11,12,5,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,0,0,0,0,0,0,11,4,0,0,0,0,0,0,3
21204,105,158,86,62,40,7,0,450,145,125,77,79,52,23,0,499,0,6,0,6,0,0,0,12,0,5,0,0,0,0,0,13,41,57,28,27,22,3,0,183,5073,13619,13648,13491,10743,2486,217,59277,1206,537,268,237,163,64,6,2488,41,166,208,179,178,39,5,816,40,99,54,87,66,8,0,353,27,52,52,55,44,10,0,239,48,125,90,56,59,19,4,402,92,86,43,47,52,22,9,359,6827,15034,14552,14339,11416,2679,237,65091,86,99,49,40,18,12,0,306,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,13,6,24,28,21,11,6,0,91,6,14,3,0,0,0,0,24,16,14,12,8,7,0,0,55,116,158,91,67,39,16,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,6,8,5,0,0,38,40,11,0,0,0,0,0,55,10,6,0,3,9,0,0,32
21205,115,187,118,71,53,15,4,565,158,132,73,63,29,17,0,467,0,4,0,0,0,0,0,8,3,6,6,0,0,0,0,13,26,33,28,7,13,3,0,118,3429,8408,7995,7314,5484,1442,179,34250,628,211,109,87,53,27,6,1128,14,63,79,77,66,23,0,332,36,48,40,43,28,3,0,196,64,66,57,76,48,16,0,329,30,63,72,78,32,19,0,302,224,220,118,83,67,26,5,745,4732,9452,8696,7902,5880,1600,194,38453,90,116,67,37,23,4,0,345,0,0,0,0,0,0,0,0,7,11,6,7,4,0,0,34,13,26,28,15,11,3,0,96,14,6,9,0,0,0,0,28,3,23,5,3,5,4,0,40,130,180,111,63,40,13,0,540,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,15,7,11,7,4,5,3,0,43,20,4,0,0,0,0,0,25,7,5,0,4,0,0,0,19
21301,55,98,44,35,23,3,0,262,47,27,30,26,18,7,0,157,0,3,0,0,0,0,0,4,4,3,0,0,0,0,0,9,33,37,34,13,10,0,0,127,2549,6616,6142,5584,4015,912,86,25905,744,259,122,77,64,28,0,1295,17,117,97,91,74,22,0,419,13,37,30,31,26,3,0,139,16,34,26,32,24,9,0,145,22,62,48,29,30,8,0,205,70,47,30,33,43,20,3,242,3569,7342,6607,5955,4326,1010,91,28903,41,32,19,4,19,0,0,119,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,15,4,9,10,0,3,0,0,23,6,6,0,0,0,0,0,10,7,14,4,0,9,0,0,33,64,65,32,9,30,5,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,7,0,0,0,0,0,32,0,0,0,0,0,0,0,9
21302,70,99,57,35,15,0,0,281,35,36,13,13,7,0,0,104,0,3,0,0,3,0,0,11,0,0,3,0,0,0,0,5,7,16,8,0,3,0,0,35,1258,3599,3504,3178,2423,527,52,14542,372,123,62,55,23,5,0,655,15,38,45,52,38,12,0,205,4,25,21,18,15,0,0,81,38,31,38,34,23,4,3,168,9,22,10,18,13,7,0,85,63,34,28,31,46,12,0,210,1870,4034,3791,3434,2612,585,59,16379,29,24,11,4,7,4,0,73,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,15,0,7,14,10,6,0,0,38,7,3,0,0,0,0,0,13,7,9,4,0,5,0,0,24,46,47,34,18,20,9,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,0,0,10,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
21303,122,142,56,53,48,9,0,427,67,46,8,14,14,3,0,148,0,0,0,0,0,0,0,3,17,32,6,0,0,0,0,56,15,21,14,9,3,0,0,58,1326,3285,2947,2432,1975,511,36,12517,281,113,59,34,27,7,3,530,10,41,31,35,34,7,0,164,11,38,20,21,7,0,0,105,39,76,34,38,37,5,0,226,10,18,29,24,16,7,0,99,132,108,71,65,47,15,4,427,2038,3909,3268,2716,2208,572,47,14771,40,35,27,20,11,4,0,133,0,0,0,0,0,0,0,0,14,25,7,3,3,0,0,53,4,15,16,0,12,0,0,49,7,4,0,0,0,0,0,9,0,16,4,3,3,0,0,30,58,98,55,33,34,4,0,278,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,12,4,5,3,3,3,0,0,16,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9
21304,25,20,18,7,5,0,0,79,50,16,9,8,5,5,0,86,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,14,13,24,4,5,0,0,62,2069,4316,3683,2784,1758,419,36,15069,873,171,65,50,36,15,0,1205,23,83,97,89,60,22,4,372,11,27,4,9,7,0,0,60,14,17,9,16,0,0,0,58,19,35,49,16,15,12,0,144,68,41,33,37,27,16,0,221,3156,4749,3986,3022,1921,487,43,17366,9,8,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,0,0,0,0,18,7,3,0,0,0,0,0,10,0,0,3,0,0,0,0,9,14,20,15,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,13,3,0,0,0,0,0,17,3,0,0,0,0,0,0,6
21305,47,65,45,27,14,4,0,205,109,43,21,17,6,3,0,198,4,5,0,0,0,0,0,9,4,0,0,0,0,0,0,4,56,62,50,16,13,0,0,201,3684,9242,8794,6749,4612,989,73,34145,1164,494,159,91,87,13,4,2010,33,154,189,128,94,17,0,604,34,65,32,34,21,0,0,186,77,36,46,27,24,9,0,218,38,65,86,57,34,12,0,294,136,55,57,34,53,22,5,365,5383,10283,9488,7187,4957,1073,80,38444,32,36,23,8,11,0,0,111,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,13,5,20,19,4,4,0,0,53,4,5,0,0,0,0,0,11,7,13,13,3,0,0,0,41,53,76,55,24,14,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,6,0,0,0,27,25,6,0,0,0,0,0,34,5,4,0,0,0,0,0,12
21401,22,37,19,6,10,0,0,91,67,23,16,15,12,4,0,140,0,0,8,3,0,0,0,9,0,0,0,0,0,0,0,0,15,12,14,6,4,0,0,49,2045,3956,3559,3262,2493,693,98,16103,650,165,75,58,33,7,9,994,13,37,61,72,61,31,0,279,16,11,14,30,15,3,0,94,47,17,36,31,21,0,0,151,10,12,20,17,10,0,0,77,108,71,45,49,36,17,11,333,2996,4345,3846,3558,2705,755,117,18326,15,14,10,5,11,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,7,0,0,15,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,30,17,21,7,12,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,10,26,5,0,0,0,0,0,27,0,4,0,0,0,0,0,0
21402,5,10,6,0,4,0,0,30,71,21,15,3,3,0,0,117,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,7,5,11,0,5,0,0,24,2441,3858,3359,3506,2783,841,120,16911,808,168,94,63,50,17,7,1200,9,37,49,84,81,27,4,293,13,16,15,24,16,6,0,92,58,21,24,34,31,3,0,172,65,29,26,25,31,14,0,181,548,189,83,91,108,53,20,1087,4019,4353,3675,3838,3112,960,150,20112,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,5,4,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,14,9,0,0,0,0,0,0,11,4,0,5,0,0,0,0,8
21501,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,25,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,15,988,2035,1718,1818,1843,566,114,9084,305,108,51,41,32,8,5,541,3,11,16,33,31,15,20,134,8,7,10,13,11,0,0,46,50,34,25,16,30,12,0,172,11,14,23,28,46,22,10,147,152,132,103,115,219,101,39,869,1537,2353,1941,2070,2224,737,188,11045,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0
21502,0,0,0,0,0,0,0,0,13,17,3,0,4,0,0,42,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,4,8,4,3,0,0,0,17,996,1951,1692,1813,1524,406,52,8429,380,149,81,75,39,8,0,726,0,18,32,30,30,9,6,118,13,13,11,12,17,6,0,64,15,22,9,8,15,0,0,69,7,4,11,8,14,8,3,54,50,70,54,72,95,56,15,417,1480,2256,1889,2023,1735,496,64,9945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3
21503,0,0,0,0,0,0,0,0,4,19,21,3,3,0,0,58,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,20,688,1281,1188,1097,1246,433,51,5983,206,118,75,44,14,7,4,469,0,13,14,17,25,8,0,79,7,7,9,13,10,0,0,48,21,11,8,16,15,3,0,80,3,3,13,20,22,15,5,77,79,68,75,80,160,59,22,548,1014,1536,1402,1298,1509,532,83,7372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
