POW_SA3_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
21001,11,0,3,851,874,25,10,4,0,917,710,34,16,0,3,761,723,63,22,0,0,805,742,59,33,0,4,840,838,61,29,3,6,932,612,39,19,4,5,676,344,23,16,8,4,388,93,8,8,0,0,110,25,10,0,0,0,30,4,0,0,0,0,6,6351,330,157,27,23,6893,730,0,4,7,0,740,794,4,21,0,3,825,494,4,22,3,0,526,572,19,37,16,3,647,557,48,55,21,3,689,544,39,59,19,0,664,589,52,47,7,0,702,602,47,61,16,0,730,467,50,42,13,0,572,385,42,26,13,3,463,174,27,22,14,0,240,47,12,10,4,0,77,19,10,0,5,0,34,5984,348,409,134,17,6894,870,22,50,19,15,973,200,9,12,19,21,263,13403,713,632,192,78,15018,313,0,0,0,0,313,1726,11,18,0,3,1758,2591,73,68,6,15,2747,2803,195,77,6,5,3093,2687,282,83,8
21002,8,0,0,201,124,12,11,0,0,146,94,22,12,3,0,135,146,29,30,8,7,211,154,23,14,3,0,191,174,38,29,3,0,249,120,24,24,3,0,168,58,23,8,0,0,93,21,6,6,0,0,39,3,0,7,5,0,15,0,0,0,0,0,3,1228,173,151,38,6,1598,346,0,0,0,0,347,244,0,5,0,0,251,126,0,16,5,0,147,125,12,18,8,0,160,167,11,61,9,0,246,204,13,46,15,0,285,230,26,39,9,0,302,198,21,32,5,0,259,170,19,37,9,5,242,134,11,39,16,0,198,70,15,20,10,0,115,15,9,3,7,0,41,7,6,9,8,0,22,2039,136,325,98,12,2610,242,21,27,6,7,301,57,0,3,3,7,70,3563,332,504,145,38,4585,118,0,0,0,0,122,362,5,12,0,3,381,383,25,31,0,0,440,310,44,34,5,0,396,285,77,38,0
21003,13,0,3,494,436,16,16,0,0,472,322,25,31,4,0,382,303,31,25,4,0,360,336,28,33,5,0,411,338,28,28,6,0,409,296,16,21,3,0,339,165,8,9,0,0,186,38,7,0,0,0,45,11,0,0,0,0,12,4,0,0,0,0,3,2938,175,187,34,13,3339,256,3,3,0,0,261,414,0,18,0,0,435,285,7,39,5,0,335,372,23,40,11,3,448,382,20,49,15,0,468,364,18,53,9,0,452,348,24,56,11,5,442,337,21,43,9,3,415,316,20,19,4,0,365,205,19,20,8,0,256,90,11,8,6,0,112,36,3,4,4,0,53,5,0,4,4,0,6,3415,169,354,87,19,4042,377,17,52,7,3,468,92,3,9,5,6,118,6821,367,600,129,42,7968,93,0,0,0,0,93,494,14,20,0,3,532,996,61,54,3,4,1123,1003,128,91,3,6,1229,848,159,104,10
21004,7,0,0,318,230,14,15,0,0,259,186,18,20,4,0,223,216,20,8,3,0,251,191,27,14,0,0,231,207,21,23,4,0,252,169,18,12,0,0,205,94,11,7,0,0,117,39,4,0,6,0,43,6,5,0,0,0,15,3,0,0,0,0,3,1861,143,120,18,7,2142,408,0,0,0,0,409,344,0,10,0,0,350,177,5,20,4,0,211,225,9,36,9,0,276,264,19,48,11,0,339,228,16,25,3,5,279,239,21,34,0,0,297,247,26,26,5,0,304,209,20,18,7,0,258,173,6,24,4,0,207,72,9,19,15,5,113,26,0,6,5,0,32,11,0,4,0,0,11,2617,125,264,66,15,3084,328,11,45,7,8,396,56,0,12,5,5,77,4856,279,435,93,29,5691,124,0,0,0,0,124,440,8,13,0,0,455,605,31,36,0,4,670,535,73,56,4,0,666,407,83,59,5
21005,21,0,0,2339,2028,32,57,13,6,2131,1958,93,71,8,0,2136,1813,79,73,13,5,1986,1956,77,45,14,3,2101,1820,94,60,18,4,2000,1353,86,37,4,3,1490,795,46,13,4,5,867,239,14,8,7,6,267,24,7,0,0,0,35,4,4,4,0,0,12,15561,570,405,82,37,16654,1364,8,14,7,3,1394,1724,8,36,4,3,1778,1219,23,61,14,6,1321,1387,59,97,49,6,1596,1606,79,120,45,17,1857,1432,90,100,26,4,1655,1334,57,64,38,8,1494,1221,69,69,25,9,1395,994,80,61,17,8,1160,680,50,41,13,8,789,241,17,20,8,5,290,60,16,4,3,0,88,21,4,0,8,0,31,13286,554,685,253,74,14852,2092,54,72,29,29,2274,577,33,25,30,47,714,31512,1210,1187,393,189,34496,584,6,4,0,0,585,3434,48,69,4,13,3564,6429,179,196,4,16,6831,6829,454,258,26,34,7602,6946,663,281,34
21101,38,5,4,1954,1577,44,44,7,0,1674,1490,74,49,12,0,1621,1533,102,57,18,4,1715,1730,116,55,10,5,1920,1718,117,64,10,10,1920,1499,113,56,9,4,1677,836,58,39,7,0,945,257,20,17,0,6,295,46,9,5,0,0,65,4,5,0,0,0,15,13760,681,440,81,24,14992,1644,0,13,0,5,1662,1692,10,39,4,0,1753,1013,11,66,14,3,1112,1107,46,97,32,5,1284,1354,69,141,41,3,1614,1313,87,147,42,5,1594,1381,91,119,37,7,1633,1362,95,151,26,0,1639,1217,72,109,28,6,1439,1068,90,83,28,8,1276,485,57,58,24,3,622,148,22,34,14,0,215,44,15,9,6,3,74,13834,674,1068,287,48,15911,1611,58,136,23,11,1836,316,14,26,18,29,411,29523,1430,1664,417,110,33149,481,3,0,0,0,485,2891,23,46,4,3,2970,4743,104,149,5,9,5015,4529,303,200,22,7,5060,4594,466,203,24
21102,4,3,0,116,85,8,7,0,0,94,77,9,8,6,0,97,83,15,13,0,0,114,96,25,15,6,0,141,127,22,11,5,0,164,83,21,14,3,0,125,65,9,0,0,0,76,31,5,7,0,0,38,8,5,0,0,0,8,0,0,0,0,0,4,815,121,81,24,5,1040,129,0,3,0,0,128,145,0,12,0,0,153,75,0,6,0,0,78,88,3,11,6,0,110,112,6,12,6,0,139,120,14,23,3,0,160,135,25,31,12,0,200,147,24,32,4,0,212,139,8,31,12,0,194,110,18,26,13,3,171,50,11,12,10,0,80,15,9,8,8,0,39,14,6,6,6,0,33,1272,128,208,82,7,1696,150,11,25,5,0,189,26,3,0,3,0,36,2265,263,322,114,9,2969,33,0,0,0,0,33,138,5,8,0,0,150,204,8,17,0,0,230,172,22,19,0,0,211,156,43,24,6
21103,42,0,0,1243,899,47,57,5,0,1007,765,62,40,13,3,884,791,80,35,7,3,911,1019,93,45,8,3,1172,1020,75,58,11,3,1160,874,66,42,9,8,1002,521,56,31,8,5,611,153,19,4,0,0,179,28,17,0,0,0,46,13,3,0,0,0,14,8155,525,366,60,27,9129,1477,4,8,6,0,1496,1580,4,38,0,9,1631,758,4,64,6,0,833,893,29,82,12,3,1026,1010,66,126,22,0,1228,990,70,126,23,6,1213,958,61,105,25,3,1151,1036,66,80,22,0,1203,973,44,89,13,4,1121,761,57,57,17,9,903,383,36,32,15,0,465,95,26,30,13,3,161,44,14,10,9,0,71,10962,484,827,181,31,12490,1418,37,95,18,12,1579,203,11,12,19,23,264,20733,1066,1301,280,89,23473,330,0,0,0,0,331,1982,16,41,3,0,2041,2826,89,108,0,11,3041,2579,209,149,14,5,2960,2356,313,148,24
21104,10,0,0,649,572,29,19,3,0,626,490,38,16,7,0,557,514,49,12,10,0,581,583,48,34,6,7,677,567,45,37,5,0,649,474,39,20,5,0,539,256,14,17,4,0,292,96,9,0,0,0,105,16,3,3,0,0,23,3,0,3,0,0,4,4535,287,173,45,11,5050,589,0,4,0,0,594,689,3,19,4,0,713,385,8,15,0,0,409,428,23,39,17,0,511,579,43,63,17,0,699,527,58,60,22,3,671,603,40,72,17,0,727,648,41,70,15,3,775,584,32,42,12,0,666,438,30,34,3,5,511,232,8,29,8,0,277,80,4,17,4,0,106,32,0,12,0,0,40,5811,294,459,116,12,6692,658,26,28,16,4,731,122,12,4,5,8,161,11128,627,673,174,31,12636,100,0,0,0,0,100,788,7,11,0,0,817,1427,42,41,6,0,1512,1428,122,49,13,0,1615,1412,209,66,18
21105,38,5,0,982,765,51,36,4,0,858,615,63,66,12,5,745,688,87,68,20,4,861,861,105,115,15,3,1098,904,121,85,21,3,1126,672,71,101,17,0,864,406,64,39,23,3,527,136,33,25,14,0,201,20,18,6,9,0,51,4,0,0,0,0,11,6756,622,605,129,31,8141,1521,0,4,13,5,1542,1290,8,41,6,0,1344,726,10,77,7,7,823,852,45,143,28,0,1065,1073,73,185,28,7,1360,1043,79,180,44,11,1357,1037,73,146,43,5,1308,1043,123,152,28,5,1345,1000,85,139,47,7,1281,741,97,115,43,3,1001,332,45,86,27,4,497,95,33,41,29,0,194,29,9,17,15,0,71,10776,673,1328,352,51,13183,1467,55,169,48,16,1755,260,19,22,18,37,353,19263,1370,2126,542,130,23434,507,0,5,0,0,517,1756,18,67,4,4,1846,2173,109,148,7,11,2448,2066,257,178,13,4,2518,1768,316,208,19
21201,19,3,4,879,645,40,31,7,5,726,602,50,47,8,0,710,585,65,62,9,5,720,636,83,37,10,4,771,569,63,60,10,5,705,406,60,33,16,3,521,210,42,25,10,3,287,53,14,13,5,0,87,12,3,7,3,0,20,8,0,5,4,0,17,5263,430,348,82,31,6165,1110,0,13,7,0,1135,765,0,29,9,0,806,566,16,66,8,5,660,678,42,91,27,0,842,749,65,110,27,6,954,620,60,83,19,8,786,648,64,88,26,3,833,620,48,87,21,0,767,524,59,62,23,7,672,395,48,55,20,0,519,150,26,45,23,0,247,39,16,19,16,5,87,10,3,12,11,0,40,6879,454,751,236,41,8355,785,38,121,21,16,981,196,17,11,15,24,268,13127,936,1237,351,111,15768,403,0,0,0,3,402,1512,14,38,5,7,1578,2023,99,111,0,15,2258,1792,233,169,11,15,2221,1592,306,183,16
21202,24,0,0,1316,1058,41,23,10,0,1131,998,54,40,16,0,1104,941,62,57,10,3,1071,1080,74,61,11,0,1225,1061,96,69,13,4,1236,770,71,42,5,7,891,432,40,26,6,3,504,145,12,10,0,0,171,14,6,4,0,0,24,6,0,0,0,0,9,8632,474,365,69,21,9559,1499,4,9,7,0,1521,1549,0,37,5,3,1593,857,8,39,9,3,912,1072,38,72,17,7,1202,1269,56,111,27,9,1469,1043,75,115,28,0,1255,1063,69,103,31,4,1270,972,81,96,24,3,1178,866,51,69,30,3,1021,635,42,62,17,4,759,273,33,28,10,0,341,69,18,15,7,0,103,30,4,5,0,0,40,11207,469,755,211,42,12678,1377,39,86,27,13,1539,286,15,16,9,21,340,21501,988,1221,313,88,24119,342,0,0,0,0,348,1887,12,33,4,3,1945,2902,103,112,3,7,3117,2703,231,142,21,0,3101,2570,316,145,30
21203,30,8,0,1126,924,44,59,9,0,1043,924,69,67,17,5,1073,827,65,84,8,6,984,764,57,85,10,9,917,765,62,56,10,0,896,506,56,45,8,4,616,275,29,25,0,3,330,66,13,7,5,0,93,16,0,0,3,0,21,4,3,0,0,0,8,6926,415,469,75,23,7906,1375,0,9,4,3,1394,1175,7,35,8,0,1228,694,15,71,11,3,799,896,65,115,42,4,1127,1035,80,166,44,3,1331,880,64,134,25,3,1108,737,55,106,34,3,932,644,36,83,22,0,789,512,36,57,15,3,626,389,40,50,15,0,497,162,22,16,13,0,223,43,16,5,9,0,65,6,4,5,0,6,19,8564,441,849,250,34,10136,901,32,128,16,15,1083,221,15,17,15,28,290,16600,906,1458,359,95,19419,328,9,3,0,0,341,1497,25,48,3,6,1571,2153,161,168,13,3,2497,1955,341,211,23,7,2540,1904,458,284,38
21204,36,8,4,3277,3020,62,36,8,7,3136,2751,115,56,12,9,2942,2684,146,52,23,17,2914,2909,147,82,19,15,3174,3053,163,73,13,0,3301,2422,107,71,15,10,2623,1437,67,45,7,9,1564,479,23,19,0,0,524,73,19,9,3,0,109,9,11,6,0,0,26,23776,891,492,117,80,25356,1321,4,10,6,0,1341,1981,4,34,5,0,2028,1576,27,51,13,0,1674,1820,54,106,39,3,2016,2007,93,105,49,7,2267,1812,85,107,49,5,2058,1811,116,86,33,12,2060,1666,88,104,34,6,1898,1442,92,86,28,3,1649,1183,65,64,27,8,1353,558,52,37,15,8,671,192,37,19,6,0,261,54,15,12,10,0,80,17422,741,821,312,67,19366,2036,61,98,47,16,2263,696,27,36,29,72,858,43932,1720,1446,505,236,47842,785,0,10,3,0,795,4898,54,63,19,14,5044,9081,247,225,16,28,9603,9385,513,252,34,40,10229,9343,719,296,39
21205,41,3,0,3935,3688,69,50,5,5,3821,3348,135,55,16,8,3560,3129,148,69,16,9,3367,3186,170,80,23,7,3459,3039,153,62,12,7,3283,2340,119,59,13,4,2537,1436,57,28,9,0,1529,471,41,14,8,0,528,92,7,10,0,0,108,16,12,0,3,0,28,26394,950,483,110,46,27990,1571,3,22,11,4,1611,2916,4,57,10,0,2996,2019,21,78,15,0,2138,2105,65,91,29,6,2298,2521,109,135,55,6,2822,2305,128,146,41,13,2632,2060,138,131,55,3,2393,2022,115,141,28,9,2314,1776,87,115,30,11,2012,1395,77,90,24,9,1580,684,64,60,25,4,834,256,33,47,23,4,355,76,14,16,10,0,114,21703,849,1133,351,64,24097,2749,81,120,37,23,3010,603,25,24,41,71,775,51447,1909,1761,542,211,55878,334,0,0,0,0,340,3825,28,55,3,5,3915,8217,143,147,5,9,8521,8745,373,179,37,14,9346,8766,624,226,42
21301,29,0,0,1878,1680,46,42,8,0,1781,1557,73,43,14,5,1702,1389,52,50,3,8,1500,1495,80,68,8,3,1649,1375,63,67,11,5,1511,1125,54,40,9,0,1231,658,40,24,3,0,728,183,26,5,5,0,220,27,3,4,0,0,33,0,0,0,0,0,0,12247,469,385,61,34,13191,1290,3,7,8,4,1307,1414,4,30,4,4,1455,1106,13,40,7,7,1175,1322,39,70,24,3,1463,1423,45,81,35,7,1596,1240,52,73,23,10,1393,1223,58,87,21,10,1397,1087,58,77,19,3,1242,961,40,49,9,0,1066,754,41,50,15,6,864,307,17,21,9,5,360,89,8,11,4,0,111,30,3,3,0,0,39,12251,374,591,197,43,13464,1493,26,78,25,27,1647,453,15,21,18,34,541,26445,889,1071,298,141,28839,363,0,4,0,0,371,2204,34,46,3,10,2293,4385,137,150,9,7,4685,4703,295,174,18,19,5209,4411,385,203,28
21302,17,0,5,822,774,28,21,3,0,829,651,41,46,3,0,744,680,54,58,10,0,792,688,67,53,11,4,819,688,65,47,4,3,808,537,51,30,6,0,628,289,21,20,4,0,336,82,18,9,0,0,115,17,5,5,0,0,26,3,0,0,0,0,6,5621,364,303,42,18,6351,650,0,4,0,0,658,728,3,19,3,0,758,516,12,28,3,0,560,546,23,43,12,0,626,642,44,88,9,0,789,554,44,85,14,4,699,513,37,75,22,0,648,498,39,74,16,5,631,497,40,66,17,4,622,369,32,52,20,6,474,164,16,25,9,5,206,48,15,13,8,0,80,14,10,6,3,0,29,5729,307,578,142,21,6781,713,18,66,24,9,829,182,14,9,15,18,233,12249,704,959,222,65,14195,192,0,7,0,0,198,1179,13,16,0,5,1219,2353,61,71,3,4,2492,2595,166,90,9,6,2859,2589,231,122,16
21303,34,7,4,1348,1377,35,45,0,0,1466,1113,55,55,7,4,1233,995,69,60,6,0,1122,1042,63,68,11,7,1192,963,55,39,10,6,1072,744,47,34,9,0,826,454,29,25,7,0,511,133,14,4,3,0,160,19,0,0,0,0,21,6,0,0,0,0,7,8746,383,383,57,21,9588,914,0,5,6,0,927,1617,0,20,4,7,1642,1026,13,43,6,0,1095,930,25,97,15,4,1069,913,53,89,17,4,1079,826,57,84,11,0,975,873,37,65,13,4,988,806,38,54,19,3,921,678,32,56,5,3,770,519,20,41,4,6,586,226,11,21,3,0,258,74,10,3,0,0,86,22,0,3,0,0,27,9403,293,594,103,32,10427,1404,34,65,12,10,1525,283,13,5,12,22,341,19835,726,1048,181,88,21881,125,0,0,0,0,127,1290,4,20,5,5,1323,2702,77,99,3,9,2896,3085,196,135,6,3,3430,2691,265,177,19
21304,30,3,0,1383,1176,62,42,14,0,1297,1083,65,58,20,0,1223,1066,88,50,5,4,1218,1009,78,68,13,0,1170,923,61,37,15,5,1041,584,41,18,7,4,659,343,32,25,3,0,407,99,7,11,0,0,118,20,0,7,3,0,27,0,0,0,0,0,3,8452,462,350,86,24,9378,1482,0,8,3,7,1500,1043,8,35,4,3,1092,772,15,51,3,0,844,1035,51,83,33,3,1208,1088,63,106,53,14,1316,931,71,109,36,7,1158,872,61,88,24,8,1053,726,80,79,21,0,904,602,31,51,21,3,716,444,26,37,21,3,524,181,20,13,13,4,236,45,9,3,8,0,65,14,7,0,5,0,28,9234,446,679,238,48,10643,1190,31,100,20,16,1360,294,22,15,17,33,387,19172,959,1142,363,126,21764,458,0,0,0,0,459,1878,29,33,3,7,1944,2962,147,143,6,13,3271,2907,355,190,19,12,3489,2657,462,232,35
21305,37,0,5,2588,2406,95,82,14,3,2595,2368,157,156,27,5,2710,2145,136,150,20,8,2456,2035,107,109,9,0,2257,1745,105,68,8,10,1932,1281,77,43,12,0,1409,661,37,28,3,0,740,182,31,15,4,0,236,34,3,3,0,0,47,10,0,3,0,0,15,16753,777,695,117,34,18380,2086,5,16,14,0,2121,2115,10,50,7,0,2184,1560,19,85,18,6,1692,1787,81,182,55,11,2117,2114,165,240,91,5,2618,1674,127,199,50,5,2063,1446,99,126,44,11,1721,1260,72,104,23,4,1469,1000,69,87,22,0,1180,767,33,57,16,3,875,295,18,20,16,0,345,75,16,8,0,0,104,20,0,6,4,0,35,16210,716,1182,362,52,18524,2087,51,163,46,24,2364,573,22,31,24,52,710,35622,1563,2071,551,168,39976,567,3,4,0,0,573,3296,26,58,5,9,3396,6071,163,181,15,17,6445,6535,508,284,39,31,7395,6543,881,407,61
21401,15,0,4,1533,1203,29,35,8,4,1282,1081,55,48,18,4,1208,1080,82,72,7,0,1241,1225,93,55,10,0,1387,1311,99,71,10,0,1488,972,64,50,9,10,1102,608,57,34,5,0,710,188,21,16,3,0,233,21,5,10,0,0,35,4,0,3,0,0,8,10170,525,419,67,21,11198,1366,0,6,0,6,1379,1431,3,35,3,3,1473,971,3,65,6,0,1051,1298,40,122,21,0,1484,1451,68,134,31,4,1691,1306,76,123,40,3,1546,1274,73,109,21,6,1484,1218,63,125,24,9,1440,1093,56,110,19,0,1277,944,70,83,20,6,1115,388,41,57,20,4,505,121,11,28,8,0,171,31,7,5,10,6,56,12904,509,1005,218,39,14678,1740,46,129,30,26,1966,320,16,26,16,28,402,25130,1100,1579,326,119,28247,469,0,0,0,0,473,2091,12,33,0,0,2146,3259,112,102,0,9,3490,2879,236,166,14,11,3314,2706,353,204,28
21402,65,10,0,1348,913,41,73,4,5,1038,791,91,53,13,0,947,946,125,82,9,12,1175,1134,149,126,24,6,1436,1165,190,121,31,14,1511,932,174,86,19,4,1210,513,95,69,11,8,692,189,48,15,4,7,263,32,12,11,4,0,60,6,9,4,6,0,30,9009,971,727,127,53,10891,1843,3,14,12,0,1875,1668,5,42,5,9,1724,970,11,53,8,10,1049,1125,80,127,30,7,1372,1289,115,181,40,6,1635,1212,130,207,40,9,1598,1405,128,232,41,20,1818,1418,128,225,45,9,1833,1265,122,166,41,13,1607,1074,123,155,59,19,1432,487,84,111,33,5,731,196,61,41,38,8,351,52,13,25,21,6,119,14009,1008,1578,423,120,17140,2044,99,198,62,30,2438,363,26,30,24,55,498,25423,2104,2531,634,259,30957,805,5,4,0,9,818,2594,22,64,4,0,2685,2904,137,199,11,14,3273,2449,268,253,14,17,3004,2159,452,228,21
21501,17,5,5,684,483,11,9,9,0,508,350,21,19,11,9,408,415,35,35,8,9,495,525,41,44,28,0,640,555,64,40,26,4,694,496,54,62,25,4,637,315,38,53,32,5,435,103,18,28,19,4,176,15,10,16,24,0,58,0,5,9,13,0,34,4484,305,343,203,43,5375,539,0,6,3,4,547,386,0,4,4,5,398,404,8,23,4,0,439,543,4,28,23,3,608,488,38,46,24,0,590,487,21,38,14,5,569,488,31,57,12,0,585,553,25,53,23,7,655,588,32,57,32,5,712,521,32,70,39,12,682,220,26,43,36,0,321,66,12,32,33,5,147,24,6,31,24,3,84,5305,241,481,265,53,6344,757,17,51,29,14,863,141,5,14,32,36,231,10681,566,890,530,139,12813,363,0,0,6,3,370,1201,15,25,8,13,1257,1594,46,81,18,25,1762,1380,103,120,32,18,1641,1050,124,118,47
21502,18,0,3,736,486,20,23,0,0,533,479,23,18,8,5,528,525,32,36,8,6,600,627,45,43,4,0,721,602,41,23,10,0,682,499,37,28,16,0,583,322,26,32,18,3,399,97,12,17,6,3,136,20,4,6,7,0,44,4,3,0,4,0,12,4940,262,245,82,34,5561,605,3,0,0,3,611,457,0,5,4,0,466,426,0,21,7,6,469,487,15,30,16,3,546,528,15,44,12,3,605,463,16,33,13,4,529,427,28,29,16,6,501,447,20,36,11,9,527,435,26,37,16,4,513,384,28,23,33,0,465,155,16,21,13,5,205,50,15,13,11,3,90,7,0,4,0,0,15,4855,187,295,156,49,5550,636,12,38,23,14,720,234,4,10,21,24,295,10657,468,591,279,132,12125,308,0,0,0,6,317,1153,13,13,7,6,1185,1555,42,39,4,12,1657,1351,87,75,13,9,1537,1188,134,75,17
21503,10,0,4,379,289,10,15,3,0,316,252,23,11,3,0,293,268,31,19,8,4,336,268,24,31,17,3,353,331,46,39,21,9,445,292,35,35,23,4,387,204,30,32,20,0,284,58,15,14,16,3,102,9,4,12,8,0,32,0,0,8,7,0,21,2674,232,223,124,28,3283,298,3,0,8,0,317,237,0,10,0,0,247,261,4,12,9,0,287,323,9,20,10,0,377,308,25,30,21,0,380,291,24,25,19,5,366,276,19,28,17,5,340,320,23,23,16,3,387,373,21,28,13,8,454,298,21,37,18,6,379,146,12,31,19,4,207,33,6,13,12,0,65,11,10,6,7,0,43,3179,185,258,169,45,3841,395,17,28,25,13,471,120,7,12,32,19,182,6368,440,524,348,113,7781,249,0,0,0,3,255,802,5,18,5,4,830,964,35,49,14,11,1067,837,67,70,20,8,1005,769,118,59,17
