POW_SA3_CODE_2021,SS_NS_650_799_Mng,SS_NS_650_799_Pro,SS_NS_650_799_TecTW,SS_NS_650_799_CoPSW,SS_NS_650_799_ClAW,SS_NS_650_799_SWks,SS_NS_650_799_MaOpDv,SS_NS_650_799_Lab,SS_NS_650_799_IDNS,SS_NS_650_799_Tot,SS_NS_800_999_Mng,SS_NS_800_999_Pro,SS_NS_800_999_TecTW,SS_NS_800_999_CoPSW,SS_NS_800_999_ClAW,SS_NS_800_999_SWks,SS_NS_800_999_MaOpDv,SS_NS_800_999_Lab,SS_NS_800_999_IDNS,SS_NS_800_999_Tot,SS_NS_1000_1249_Mng,SS_NS_1000_1249_Pro,SS_NS_1000_1249_TecTW,SS_NS_1000_1249_CoPSW,SS_NS_1000_1249_ClAW,SS_NS_1000_1249_SWks,SS_NS_1000_1249_MaOpDv,SS_NS_1000_1249_Lab,SS_NS_1000_1249_IDNS,SS_NS_1000_1249_Tot,SS_NS_1250_1499_Mng,SS_NS_1250_1499_Pro,SS_NS_1250_1499_TecTW,SS_NS_1250_1499_CoPSW,SS_NS_1250_1499_ClAW,SS_NS_1250_1499_SWks,SS_NS_1250_1499_MaOpDv,SS_NS_1250_1499_Lab,SS_NS_1250_1499_IDNS,SS_NS_1250_1499_Tot,SS_NS_1500_1749_Mng,SS_NS_1500_1749_Pro,SS_NS_1500_1749_TecTW,SS_NS_1500_1749_CoPSW,SS_NS_1500_1749_ClAW,SS_NS_1500_1749_SWks,SS_NS_1500_1749_MaOpDv,SS_NS_1500_1749_Lab,SS_NS_1500_1749_IDNS,SS_NS_1500_1749_Tot,SS_NS_1750_1999_Mng,SS_NS_1750_1999_Pro,SS_NS_1750_1999_TecTW,SS_NS_1750_1999_CoPSW,SS_NS_1750_1999_ClAW,SS_NS_1750_1999_SWks,SS_NS_1750_1999_MaOpDv,SS_NS_1750_1999_Lab,SS_NS_1750_1999_IDNS,SS_NS_1750_1999_Tot,SS_NS_2000_2999_Mng,SS_NS_2000_2999_Pro,SS_NS_2000_2999_TecTW,SS_NS_2000_2999_CoPSW,SS_NS_2000_2999_ClAW,SS_NS_2000_2999_SWks,SS_NS_2000_2999_MaOpDv,SS_NS_2000_2999_Lab,SS_NS_2000_2999_IDNS,SS_NS_2000_2999_Tot,SS_NS_3000_3499_Mng,SS_NS_3000_3499_Pro,SS_NS_3000_3499_TecTW,SS_NS_3000_3499_CoPSW,SS_NS_3000_3499_ClAW,SS_NS_3000_3499_SWks,SS_NS_3000_3499_MaOpDv,SS_NS_3000_3499_Lab,SS_NS_3000_3499_IDNS,SS_NS_3000_3499_Tot,SS_NS_3500mo_Mng,SS_NS_3500mo_Pro,SS_NS_3500mo_TecTW,SS_NS_3500mo_CoPSW,SS_NS_3500mo_ClAW,SS_NS_3500mo_SWks,SS_NS_3500mo_MaOpDv,SS_NS_3500mo_Lab,SS_NS_3500mo_IDNS,SS_NS_3500mo_Tot,SS_NS_PINS_Mng,SS_NS_PINS_Pro,SS_NS_PINS_TecTW,SS_NS_PINS_CoPSW,SS_NS_PINS_ClAW,SS_NS_PINS_SWks,SS_NS_PINS_MaOpDv,SS_NS_PINS_Lab,SS_NS_PINS_IDNS,SS_NS_PINS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_IDNS,SS_NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot
21203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,11,4,22,0,26,6,77,4,51,20,182,33,575,16,318,8,1211,5,37,21,124,32,426,28,228,10,911,3,15,22,91,20,185,11,84,0,432,18,22,57,70,29,141,14,55,8,405,15,12,103,79,28,110,11,51,9,422,8,14,66,71,10,60,8,26,10,273,10,23,42,46,7,20,10,27,4,198,8,7,21,29,10,15,4,3,0,105
21204,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,10,3,0,16,20,11,33,5,28,11,127,14,61,28,181,50,566,52,341,28,1328,16,77,38,132,94,436,68,227,18,1099,19,58,62,109,72,248,73,153,13,799,13,41,114,88,73,190,84,125,15,740,29,55,219,88,82,160,108,116,16,875,24,41,214,75,81,87,96,105,12,729,16,50,127,47,71,56,102,65,8,542,15,37,67,29,72,24,80,21,10,344
21205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,4,14,0,9,4,32,15,38,6,13,7,136,14,173,45,404,93,701,52,339,24,1844,20,193,50,402,138,562,62,240,22,1676,17,102,59,282,120,314,37,133,19,1077,24,91,88,208,145,213,44,135,11,959,20,122,187,182,144,200,52,147,14,1074,25,101,170,121,114,100,28,67,7,733,30,93,129,76,87,55,33,37,6,544,30,66,69,74,62,24,20,26,8,387
21301,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,8,5,0,0,11,5,35,3,33,11,112,12,57,15,136,48,711,26,358,23,1377,11,41,19,125,43,444,34,197,15,933,7,23,31,80,38,225,30,70,7,514,16,21,84,56,34,179,49,73,6,517,21,27,121,70,56,119,65,69,14,554,17,11,130,50,49,50,41,56,5,402,15,12,70,33,28,40,35,38,7,287,9,16,34,27,24,10,30,17,5,180
21302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,12,3,7,7,34,8,22,3,150,23,307,10,197,6,722,0,7,12,114,37,221,23,107,6,523,8,16,19,72,30,104,19,39,6,306,8,18,51,58,29,74,21,37,4,293,4,8,79,68,12,50,35,41,0,295,14,7,77,33,14,39,21,42,4,246,13,10,64,20,10,14,18,19,5,168,3,4,23,15,6,12,12,12,0,75
21303,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,4,0,13,3,36,4,6,3,66,3,54,13,180,25,455,15,205,7,968,18,36,22,156,43,389,27,114,9,808,7,25,23,113,34,266,14,91,7,585,12,19,34,95,22,211,23,67,0,479,14,21,64,91,28,189,27,73,6,508,14,15,66,59,20,103,30,47,7,359,16,14,34,31,14,39,15,29,6,191,9,18,20,23,15,15,9,9,5,138
21304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,16,0,0,6,9,3,37,3,29,3,88,0,25,22,186,41,724,14,390,10,1428,16,30,30,155,32,490,21,196,8,974,7,16,38,78,20,185,18,88,0,445,5,6,102,65,32,105,26,46,9,399,17,10,148,54,30,93,36,59,10,455,14,15,145,42,26,50,27,39,3,357,14,10,78,39,18,26,24,44,3,248,10,16,40,21,13,15,22,15,0,138
21305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,11,0,3,4,14,10,61,8,33,10,149,7,93,19,263,53,987,25,452,26,1933,10,55,38,220,71,733,46,304,29,1509,16,35,35,126,49,353,58,157,20,849,20,23,114,120,55,213,57,106,9,713,30,34,200,123,69,174,95,126,6,867,21,20,183,77,52,110,91,65,3,625,16,29,128,53,38,39,86,55,14,460,13,28,63,32,27,20,53,37,7,289
21401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,9,0,0,4,5,0,36,0,16,5,73,5,15,21,201,28,638,23,392,23,1340,8,20,27,150,43,452,22,195,5,934,5,20,25,110,34,181,15,105,7,501,12,18,60,91,28,147,13,62,6,433,22,19,158,118,45,112,9,43,3,523,15,8,131,80,22,53,10,30,0,351,12,17,91,46,26,27,11,12,0,251,14,23,28,28,30,16,0,9,0,149
21402,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,7,0,0,0,15,0,4,0,19,3,28,0,23,3,83,11,35,39,488,33,836,36,529,22,2027,15,21,34,256,34,487,35,201,12,1085,11,11,21,190,22,181,24,80,8,544,7,11,79,153,25,150,12,58,6,498,11,16,223,195,37,122,13,64,4,681,17,13,184,150,19,56,4,51,6,508,25,11,152,114,19,21,6,16,4,363,13,6,90,49,8,8,0,14,3,191
21501,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,3,4,3,11,0,17,0,39,3,7,15,90,5,217,9,151,10,510,7,11,17,31,5,90,10,96,6,265,3,0,13,11,0,31,5,31,0,94,4,5,28,17,9,11,0,13,0,74,8,6,62,30,13,18,0,11,0,143,0,0,41,27,8,12,3,13,0,105,4,5,23,29,3,5,3,12,4,91,3,11,7,15,15,3,0,10,0,63
21502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,12,0,0,4,0,0,13,0,10,0,37,6,9,9,57,13,315,4,135,17,571,0,8,8,27,3,146,5,65,0,267,0,3,9,16,10,42,0,21,0,107,0,0,31,15,4,17,3,10,0,94,7,8,50,22,9,14,4,13,0,129,0,0,48,18,10,9,5,10,0,107,3,4,34,26,11,0,0,5,0,84,4,9,18,6,0,4,0,3,0,50
21503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,14,0,29,5,6,9,47,4,125,0,83,10,289,3,0,10,24,8,73,9,46,0,168,0,3,5,13,3,16,4,15,0,54,6,0,25,14,5,10,0,4,0,64,3,5,37,18,5,3,0,9,0,83,3,0,34,16,4,9,0,9,0,76,4,0,11,14,5,0,0,0,0,36,0,5,12,11,0,0,0,4,0,32
21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,8,0,13,6,30,7,6,10,82,13,241,0,136,7,502,3,0,9,14,5,101,5,42,4,183,0,0,11,15,4,27,6,19,0,75,3,7,28,12,0,9,0,0,0,66,0,5,52,23,9,10,0,13,0,114,0,10,38,13,5,10,0,3,0,84,3,3,22,10,7,5,5,3,0,60,0,3,7,9,0,0,0,0,0,26
21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,5,0,0,0,0,4,0,0,3,20,6,3,12,45,3,142,3,94,3,314,0,3,7,18,4,65,4,38,0,141,0,0,10,12,0,14,0,14,0,59,0,0,19,12,0,5,0,5,0,42,0,6,40,8,0,7,0,7,0,70,0,0,24,22,0,5,0,9,0,65,0,5,14,10,0,0,0,3,0,36,0,7,5,3,0,0,0,9,0,17
21603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,4,4,18,0,26,6,56,3,4,10,82,24,403,3,182,16,734,6,8,7,31,14,189,0,84,6,346,4,9,17,26,9,50,0,27,0,139,3,10,50,36,13,27,6,16,0,166,0,5,81,37,15,28,6,15,4,202,3,11,86,30,14,20,0,18,0,186,10,17,30,29,20,9,4,5,0,125,7,17,12,20,11,5,0,6,0,83
21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,9,0,6,3,24,4,0,9,62,9,191,0,97,8,387,6,0,6,22,0,59,0,31,0,132,0,0,0,17,0,10,0,16,0,48,0,0,24,10,6,9,0,8,0,57,0,0,41,28,4,9,0,3,0,89,5,3,35,7,4,9,0,13,0,71,3,5,11,6,3,3,3,9,0,41,0,7,12,8,3,0,0,9,0,30
21703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,5,0,10,0,22,7,3,18,66,0,195,6,132,7,444,13,0,15,19,5,80,3,60,6,195,6,9,0,23,3,19,0,20,3,89,0,5,29,27,5,13,5,14,0,88,3,5,43,14,4,9,0,5,0,87,5,3,29,14,5,6,4,8,0,83,9,0,18,3,3,3,5,13,0,42,6,4,11,9,0,0,0,12,0,37
21704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,9,3,0,0,5,0,5,3,3,6,27,6,4,21,89,14,346,13,221,9,728,0,3,4,66,8,148,8,104,5,339,0,0,10,35,6,45,0,35,0,131,7,5,36,44,20,28,3,16,3,159,3,3,79,40,21,12,0,10,3,180,3,8,52,31,7,14,0,14,0,127,11,6,26,21,5,3,0,13,0,88,0,7,14,9,8,5,0,4,0,49
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,3,3,0,32,5,15,27,27,10,14,5,40,11,157,19,304,116,478,51,147,42,297,40,1494,22,274,138,295,57,115,60,171,15,1145,9,144,158,215,56,59,44,95,18,795,16,88,408,183,39,45,42,99,17,935,26,87,1092,204,53,33,58,99,16,1662,24,47,872,134,35,21,54,58,10,1252,20,41,526,94,23,15,40,58,8,827,10,26,203,55,27,9,21,31,8,403
