POW_SA3_CODE_2021,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_or_LR_15_24,F_M1_Tram_or_LR_25_34,F_M1_Tram_or_LR_35_44,F_M1_Tram_or_LR_45_54,F_M1_Tram_or_LR_55_64,F_M1_Tram_or_LR_65_74,F_M1_Tram_or_LR_75ov,F_M1_Tram_or_LR_Tot,F_M1_Taxi_or_RSS_15_24,F_M1_Taxi_or_RSS_25_34,F_M1_Taxi_or_RSS_35_44,F_M1_Taxi_or_RSS_45_54,F_M1_Taxi_or_RSS_55_64,F_M1_Taxi_or_RSS_65_74,F_M1_Taxi_or_RSS_75ov,F_M1_Taxi_or_RSS_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
21102,0,0,0,0,4,0,0,4,3,3,3,3,4,0,0,16,0,4,6,6,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,77,134,216,204,117,36,819,99,37,14,26,41,28,3,247,0,0,4,0,0,0,0,13,354,385,375,499,473,203,51,2343,4,5,4,0,0,0,0,10,8,11,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,159,231,210,308,265,52,8,1232,52,14,8,3,6,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,10,14,0,0,20,9,5,3,46,237,267,241,336,283,61,13,1426,3,4,0,0,0,0,0,5
21103,14,6,0,0,0,0,0,27,35,35,26,23,16,6,0,145,104,84,41,40,28,9,5,310,12,13,5,0,0,0,0,32,0,0,0,0,0,0,0,5,19,17,10,3,4,4,0,60,33,35,19,8,3,4,0,96,117,533,814,855,658,270,56,3305,823,281,253,220,258,136,29,2001,17,24,21,21,5,8,8,101,3793,4936,4746,4563,3770,1151,175,23134,68,69,26,16,9,0,0,193,83,44,21,12,10,0,0,169,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,8,14,7,6,5,0,0,33,1881,2475,2310,2731,2229,460,43,12132,592,137,88,99,95,36,3,1046,5,0,0,4,0,0,0,4,5,0,3,0,0,0,0,5,0,3,5,5,3,0,0,18,10,14,14,9,6,4,0,52,86,54,55,61,64,22,0,333,2724,2813,2526,2946,2418,520,47,14004,48,34,18,8,8,0,0,120
21104,9,3,3,0,0,0,0,21,7,15,12,9,7,5,0,58,41,46,34,30,12,10,0,168,8,3,4,5,0,0,0,22,3,4,0,0,0,0,0,3,4,7,5,4,5,0,0,29,15,17,13,9,0,0,0,57,121,500,844,717,451,185,48,2863,431,179,138,142,175,71,15,1157,8,14,15,13,0,4,0,53,1947,2544,2685,2516,1979,702,111,12483,20,41,12,9,5,0,0,94,47,45,16,6,11,6,0,134,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,13,5,8,0,0,3,0,0,19,695,1184,1278,1580,1177,279,12,6211,247,78,57,62,73,20,5,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,0,10,4,6,12,9,10,4,0,42,48,28,28,35,20,12,0,175,1067,1402,1402,1713,1309,321,24,7239,12,10,12,5,7,0,0,48
21105,13,5,4,0,0,0,0,28,40,30,26,18,19,7,0,135,72,46,38,31,21,4,3,215,7,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,10,5,6,7,0,0,0,27,18,13,4,9,4,0,0,46,115,443,693,795,734,412,104,3290,874,304,284,293,308,165,29,2262,18,15,22,14,16,15,3,109,3958,4211,4008,4221,3737,1394,240,21776,14,18,6,7,3,0,0,52,44,9,15,6,6,0,0,86,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,17,1795,2216,2315,2810,2113,453,18,11726,699,124,80,88,68,22,4,1089,0,0,0,4,0,3,0,12,0,9,0,5,5,0,0,9,0,0,3,4,3,0,0,10,9,7,17,11,7,5,0,59,113,51,60,100,99,34,9,471,2683,2445,2506,3041,2317,514,30,13535,10,22,7,9,0,0,0,49
21201,4,8,0,0,3,0,0,10,42,51,26,20,22,5,0,160,61,68,28,26,24,5,0,213,4,5,0,0,6,0,0,10,0,0,0,0,0,0,0,0,12,7,13,6,0,0,0,38,21,14,13,6,0,0,0,50,75,318,432,429,396,199,62,1920,503,217,181,164,135,70,11,1288,16,19,21,9,18,7,0,98,2898,3716,3245,2807,2172,749,155,15741,27,17,4,10,7,0,0,64,23,13,6,4,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,11,3,0,0,3,32,1280,1954,1793,1845,1162,205,21,8255,579,129,101,83,62,11,8,967,3,0,0,4,0,3,0,12,0,3,0,0,0,0,0,3,3,4,10,7,0,0,0,16,8,11,11,8,7,4,0,55,78,46,60,45,38,21,0,289,2007,2190,1993,2010,1284,238,31,9749,15,18,0,8,0,0,0,41
21202,28,4,0,0,5,0,0,41,38,43,17,23,10,4,0,141,103,75,37,39,21,10,0,283,16,15,5,5,0,0,0,36,4,0,0,0,0,0,0,9,34,8,14,6,8,3,0,72,56,26,17,12,7,3,0,120,118,489,738,673,510,172,35,2743,699,282,252,208,209,89,17,1752,7,31,25,24,7,4,8,109,3886,5046,4680,4031,3126,866,138,21776,17,48,15,14,6,0,0,108,90,42,25,16,14,3,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,13,4,4,0,0,60,1886,2858,2905,2940,1948,373,27,12938,777,148,91,124,101,27,7,1271,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,7,6,0,0,0,13,9,21,21,25,17,0,0,87,43,33,30,43,30,6,0,190,2854,3166,3111,3170,2125,409,38,14867,36,27,8,11,10,0,0,89
21203,12,8,0,0,0,0,0,19,47,49,36,28,11,0,0,174,76,65,44,30,19,4,0,232,3,7,3,0,0,0,0,18,0,0,0,0,0,0,0,7,38,28,41,15,10,0,0,127,39,40,44,15,10,0,0,151,134,431,637,448,279,125,23,2085,542,251,208,184,140,65,8,1398,9,23,24,12,4,8,6,95,3169,4179,4089,2824,1992,614,73,16939,23,20,8,8,0,0,0,52,68,47,20,15,7,5,0,159,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,33,23,11,3,0,0,0,75,1492,2407,2580,2102,1265,189,5,10047,759,184,157,138,92,25,4,1352,4,0,4,0,6,0,0,9,0,0,0,0,0,0,0,6,8,4,7,4,5,0,0,18,11,25,29,7,11,3,0,91,93,70,68,65,36,7,4,340,2487,2780,2878,2344,1422,229,14,12158,14,16,7,6,0,0,0,45
21204,58,31,9,13,14,3,0,125,104,152,110,70,60,13,4,514,279,339,218,153,103,27,5,1118,50,53,32,22,12,0,0,164,5,8,6,0,0,0,0,21,59,80,32,33,30,3,0,245,114,142,71,56,40,5,0,429,233,1334,1865,1810,1238,335,53,6877,840,706,688,617,734,313,56,3950,54,106,77,40,37,11,9,340,8293,17586,17431,16984,13550,3369,360,77572,87,180,76,31,25,6,0,408,179,126,66,59,48,17,0,497,0,4,4,0,0,0,0,11,0,5,0,4,0,0,0,6,48,49,27,24,14,0,0,156,2460,6099,6266,6808,4618,959,51,27258,948,605,376,409,389,102,10,2846,0,4,5,4,9,3,0,23,0,7,7,3,0,0,0,16,8,11,7,12,9,0,0,41,22,39,46,40,24,8,0,174,123,105,82,62,72,24,4,464,3874,7233,6963,7451,5197,1109,68,31897,70,128,49,27,25,11,0,308
21205,37,25,13,14,5,3,0,102,55,73,56,55,23,7,0,269,226,283,180,128,72,19,0,909,52,65,35,20,6,0,0,183,10,4,0,4,0,0,0,18,32,40,40,15,15,5,0,147,97,112,74,35,23,9,0,344,651,3129,4464,3921,2499,697,110,15470,1226,754,651,581,593,241,60,4103,38,64,51,38,28,10,11,238,6941,13754,14075,12589,9076,2575,373,59380,154,242,105,60,51,11,0,630,204,200,86,62,49,13,7,620,0,0,0,6,0,0,0,8,7,9,5,0,0,0,0,20,41,41,16,5,6,4,0,114,2796,6010,5818,5795,4235,957,52,25658,768,449,277,252,231,67,9,2060,0,0,3,0,0,0,0,4,5,12,5,4,0,0,0,28,10,26,23,13,12,0,0,82,19,52,41,19,17,7,3,160,215,249,132,102,93,30,0,819,4215,7294,6513,6319,4708,1094,66,30211,102,181,62,22,16,3,0,393
21301,33,11,4,0,7,0,0,55,52,66,52,45,31,7,0,257,147,141,93,56,61,14,3,510,21,24,18,5,3,3,0,69,3,0,0,0,0,0,0,6,40,50,45,16,12,4,0,155,64,70,57,20,11,9,0,233,132,753,944,786,587,172,22,3390,651,512,443,404,379,143,20,2550,21,61,40,31,21,7,0,181,4551,8836,8145,7229,5376,1343,135,35614,71,142,48,24,33,7,0,322,84,77,25,33,15,5,0,248,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,9,28,37,11,5,4,0,0,87,1699,3903,3815,3626,2464,414,19,15954,858,291,208,228,168,37,0,1796,5,0,5,0,0,0,0,17,0,3,5,0,0,0,0,14,7,14,8,5,3,0,0,37,11,28,20,24,17,6,0,105,75,67,43,64,68,15,0,328,2839,4570,4195,4014,2775,495,25,18912,50,65,23,15,4,4,0,159
21302,8,3,3,3,3,0,0,26,30,41,22,36,10,8,0,148,75,98,62,57,32,15,0,336,17,20,5,10,7,0,0,50,0,0,0,0,0,0,0,0,9,21,13,4,6,0,0,52,30,32,15,17,13,0,0,106,82,487,827,737,472,144,24,2779,435,301,306,238,222,94,6,1594,14,15,23,16,6,7,4,87,2499,4949,5007,4492,3357,840,93,21233,53,84,33,9,10,4,0,186,47,28,9,14,5,5,0,109,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,13,17,4,6,0,0,0,41,747,1599,1572,1576,1180,228,16,6915,338,147,87,69,59,15,0,719,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,9,15,10,25,13,10,0,0,75,6,9,10,12,4,0,0,38,86,40,42,64,49,9,4,298,1311,1937,1794,1762,1328,257,21,8407,28,47,17,14,10,0,0,115
21303,17,6,3,7,7,0,0,39,33,53,27,17,15,3,0,151,108,164,83,50,53,10,0,466,45,46,13,8,0,4,0,108,6,0,0,0,0,0,0,4,19,26,16,10,3,0,0,76,63,73,23,17,7,3,0,194,111,757,1088,858,476,138,9,3444,607,436,289,216,230,96,9,1880,19,35,28,12,10,5,0,105,2938,5349,4764,3864,2983,821,68,20783,104,178,68,42,28,3,0,424,119,76,28,18,15,4,0,250,0,0,0,0,0,0,0,0,36,24,8,4,5,0,0,77,14,35,9,8,3,0,0,66,1322,2401,2099,2192,1433,273,12,9730,413,170,111,122,131,28,4,991,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,13,11,32,30,29,11,0,0,112,6,23,19,23,7,0,0,83,127,153,88,70,51,14,0,506,2149,3098,2461,2514,1680,327,23,12253,56,62,24,11,13,8,0,178
21304,21,6,0,0,0,0,0,29,66,59,42,36,16,5,0,225,98,83,60,41,20,5,0,310,12,8,4,0,0,0,0,26,3,0,0,0,0,0,0,3,24,19,27,4,5,0,0,87,38,31,31,5,9,0,0,119,100,498,783,598,330,108,18,2437,631,362,342,268,194,74,4,1873,21,28,28,17,12,3,4,111,4034,5722,5205,3949,2480,679,64,22139,24,31,14,0,0,0,0,77,80,32,10,16,10,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,6,5,0,0,0,48,1478,2900,2861,2582,1461,261,14,11540,867,190,119,111,86,25,0,1392,0,0,6,0,0,0,0,9,0,3,0,0,0,0,0,7,0,8,6,6,0,0,0,19,8,29,23,15,9,3,0,92,69,58,50,41,43,16,8,294,2539,3274,3099,2775,1611,302,15,13617,19,11,8,0,5,0,0,51
21305,33,23,6,3,6,0,0,68,101,112,91,39,41,6,0,393,191,214,153,64,60,10,0,686,26,26,18,9,3,0,0,79,7,3,0,0,0,0,0,12,86,77,60,22,16,0,0,256,118,106,78,32,18,4,0,354,210,1099,2012,1342,851,201,19,5744,1062,669,703,538,502,128,15,3619,38,79,68,28,15,7,0,233,6917,12374,12438,9171,6395,1417,132,48841,47,90,32,10,3,0,0,188,188,127,52,22,25,0,0,414,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,61,78,27,10,3,3,0,186,2403,5167,5558,4425,2591,373,16,20534,1283,547,368,290,174,43,3,2708,0,0,0,6,0,4,0,8,7,6,6,0,0,0,0,19,16,14,11,6,9,0,0,59,14,44,44,22,23,0,0,155,152,123,137,69,64,14,3,559,4156,6206,6245,4872,2894,436,29,24835,59,59,29,14,3,0,0,160
21401,31,5,5,3,0,0,0,43,47,33,21,18,9,3,0,128,99,60,40,31,18,5,0,260,9,10,3,0,0,0,0,24,6,3,0,0,0,0,0,10,26,20,13,10,7,0,0,77,40,33,15,14,7,0,0,106,125,459,786,744,550,226,42,2944,767,364,267,291,259,133,32,2112,19,30,26,19,7,4,7,117,4024,5281,4976,4658,3543,1124,204,23800,13,28,10,9,6,0,0,75,96,64,32,28,35,4,0,262,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,21,16,9,3,0,0,0,58,1942,3532,3423,3667,2705,524,17,15817,649,183,126,123,120,32,0,1235,0,0,0,3,0,0,0,4,3,3,0,0,0,0,0,3,3,6,4,13,13,0,0,41,12,17,25,9,20,4,0,88,93,59,67,57,68,15,3,367,2847,3912,3702,3913,2970,593,28,17963,21,16,10,4,7,3,0,60
21402,14,3,12,0,0,0,0,30,42,34,23,19,15,3,0,145,61,41,38,28,20,3,3,196,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,12,7,8,4,6,0,0,34,20,6,14,4,6,0,0,45,216,406,740,992,938,617,183,4090,1044,414,356,444,404,210,47,2922,46,28,19,30,28,14,14,173,5403,5234,4832,5339,4505,1812,391,27516,5,5,3,3,3,0,0,19,75,40,10,11,11,0,0,151,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,4,0,0,0,0,13,2379,3110,3051,3905,3007,705,45,16203,835,165,100,101,97,32,5,1350,3,0,0,3,6,0,0,16,0,0,0,0,0,0,0,5,14,11,4,14,12,0,0,50,28,18,15,15,12,6,0,99,230,80,85,114,109,36,7,658,3577,3445,3271,4169,3253,788,63,18565,8,4,0,3,0,0,0,10
21501,0,3,0,0,0,0,0,13,16,21,9,13,22,10,4,96,24,27,14,19,24,8,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3,4,7,4,0,27,3,12,3,4,7,4,0,33,51,150,228,324,406,271,105,1535,186,166,134,150,203,99,18,955,16,26,7,14,18,16,19,120,1821,2725,2315,2578,2875,1131,333,13782,0,0,0,0,0,0,0,0,12,10,6,0,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,13,872,1576,1387,1785,1652,347,34,7657,289,130,68,63,69,32,12,659,0,0,0,0,0,0,0,3,6,0,0,9,3,0,0,13,10,5,3,11,8,0,0,42,5,9,8,11,13,0,0,50,122,133,98,130,182,69,13,742,1309,1877,1581,2004,1941,448,58,9218,0,0,0,0,0,0,0,0
21502,9,3,0,0,4,0,0,14,15,22,11,11,8,5,4,80,23,23,13,11,14,5,4,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,3,4,0,0,28,6,8,5,0,4,0,0,31,39,107,182,217,247,125,27,947,184,128,104,87,95,50,10,656,31,28,14,23,16,13,14,136,1754,2545,2198,2368,2111,690,119,11777,0,0,0,0,0,0,0,0,20,10,9,7,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,18,953,1683,1669,1855,1448,299,11,7915,424,202,103,83,72,19,0,905,0,0,0,0,0,0,0,0,0,8,4,4,5,0,0,13,9,7,8,11,7,0,0,42,6,6,5,6,12,3,0,38,65,56,47,68,89,36,0,358,1470,1974,1846,2029,1644,355,16,9340,0,0,0,0,0,0,0,0
21503,0,0,0,0,0,0,0,8,17,24,19,13,9,6,0,85,17,27,18,13,12,9,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,0,0,4,0,24,8,8,4,0,0,4,0,28,37,68,108,191,207,170,55,847,102,61,49,56,74,40,9,393,14,19,13,13,15,14,16,105,1188,1712,1595,1577,1817,767,163,8818,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,515,983,951,1036,1033,229,20,4771,191,131,74,75,47,13,0,528,0,0,0,7,0,0,0,9,0,0,4,9,3,0,0,13,0,3,10,0,13,3,0,34,3,3,3,6,10,0,3,30,73,83,78,102,132,42,5,508,787,1206,1117,1229,1240,288,29,5910,0,0,0,0,0,0,0,0
21601,0,0,0,0,0,0,0,10,7,10,12,11,11,0,0,61,6,14,16,17,11,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,14,3,6,3,0,3,0,0,16,23,74,105,170,204,164,64,802,174,59,75,80,106,53,9,563,17,5,10,7,17,8,14,77,1234,1408,1374,1664,1698,623,139,8144,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10,606,982,1040,1279,1120,252,15,5287,204,46,31,35,39,14,6,366,0,0,0,0,4,0,0,4,0,6,6,0,3,0,0,13,3,0,3,10,13,0,0,35,0,7,4,4,4,5,0,19,69,63,48,81,86,34,5,375,890,1098,1127,1423,1263,298,23,6124,0,0,0,0,0,0,0,0
21602,0,0,0,0,0,0,0,0,15,15,10,10,3,5,0,52,15,15,11,12,3,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19,46,69,125,179,119,43,602,81,50,39,61,79,33,6,342,8,12,9,7,8,8,3,64,864,1088,1039,1199,1136,476,104,5890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,362,690,697,821,743,163,7,3485,161,72,39,29,17,8,0,324,0,0,0,0,0,0,0,3,3,0,0,6,4,0,0,15,4,0,6,6,6,0,0,14,0,5,0,0,7,0,0,12,58,43,48,41,57,16,3,273,586,810,796,903,832,183,10,4126,0,0,0,0,0,0,0,0
21603,7,0,0,0,0,0,0,7,25,23,22,15,5,0,3,101,36,23,23,16,5,0,3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,15,0,0,0,33,3,5,6,15,0,0,0,31,54,157,244,330,283,182,54,1300,266,167,143,161,202,73,17,1027,19,26,16,25,18,9,7,127,2293,3248,2967,3165,2824,933,179,15604,0,4,0,0,0,0,0,8,13,6,5,3,6,6,0,43,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,15,5,0,6,0,0,30,1194,2191,2041,2281,1853,391,13,9951,458,190,125,109,90,19,0,995,0,0,0,4,0,0,0,4,3,0,3,3,0,0,0,14,5,15,6,15,13,5,0,55,0,9,7,13,9,9,0,45,69,91,63,77,106,30,4,427,1751,2515,2257,2501,2075,456,22,11583,0,0,0,0,0,0,0,0
21701,0,0,0,0,0,0,0,4,9,9,11,10,9,4,3,53,13,13,11,9,9,4,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,3,0,16,4,3,3,0,5,3,0,20,27,74,142,192,268,220,70,999,136,87,77,116,135,63,7,617,13,10,10,9,10,9,15,79,1093,1369,1374,1619,1730,769,196,8151,0,0,0,0,0,0,0,0,7,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,526,807,953,1217,1035,276,23,4831,191,31,25,45,30,12,0,341,3,0,0,0,0,0,0,4,0,4,3,0,0,0,0,12,0,0,0,0,7,0,0,13,3,3,4,8,3,3,0,20,62,67,50,62,98,41,7,390,797,912,1040,1337,1183,332,31,5627,0,0,0,0,0,0,0,0
21703,0,0,0,0,4,0,0,3,13,16,6,11,10,0,0,53,13,21,6,14,11,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,4,0,0,0,0,32,8,15,4,0,0,0,0,32,45,119,172,239,294,224,87,1184,172,94,86,122,138,59,10,681,16,17,15,14,13,22,7,102,1342,1797,1654,1836,1838,802,205,9480,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,577,901,953,1208,1001,246,25,4914,219,97,34,33,43,17,0,444,0,0,0,4,0,0,0,3,5,0,7,3,0,0,0,20,5,4,3,6,7,0,0,27,6,7,11,9,10,4,0,49,77,71,68,93,129,41,9,493,895,1088,1085,1364,1201,309,33,5967,0,0,0,0,0,0,0,0
21704,0,0,0,0,0,0,0,6,22,20,22,11,7,4,0,79,25,25,25,11,12,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,4,3,8,0,0,32,7,13,4,4,8,0,0,33,44,140,195,320,320,209,77,1304,223,127,126,141,144,73,7,854,16,9,7,19,14,10,5,82,1785,2354,2156,2404,2140,828,174,11850,3,4,7,0,0,4,0,20,19,10,5,5,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,8,0,0,0,18,992,1481,1498,1778,1447,254,14,7462,374,103,50,56,73,22,7,681,0,0,0,0,0,0,0,3,4,0,4,5,4,0,0,16,0,7,9,8,15,0,0,43,7,7,6,10,7,0,0,35,64,75,62,114,114,25,3,459,1477,1686,1643,1981,1661,310,22,8782,0,0,0,0,0,0,0,0
