POW_SA3_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
21002,0,9,7,0,0,0,0,3,0,24,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,848,1006,698,419,410,234,478,60,4688,13,15,69,59,18,119,13,97,7,411,9,0,28,0,0,0,36,16,0,89,5,0,5,7,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,7,3,12,0,0,3,0,4,0,3,23,49,28,39,21,21,20,7,34,9,223,615,909,1159,795,463,561,294,631,75,5492,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,13
21003,3,27,20,64,17,16,15,29,3,187,7,6,3,23,6,11,8,21,0,80,0,3,0,0,0,0,0,0,0,4,0,5,8,0,0,3,5,5,0,21,3,4,4,7,3,3,28,9,0,59,1085,1449,1888,1654,836,698,782,1094,161,9652,35,57,98,101,39,128,25,134,19,626,10,0,20,0,0,3,37,21,4,98,3,6,10,5,0,0,3,5,0,35,11,30,26,13,3,8,13,12,0,118,10,23,16,11,12,4,9,7,9,89,30,62,33,97,18,52,16,45,5,357,1195,1671,2121,1975,936,930,935,1378,200,11331,3,10,8,16,5,13,3,20,0,73,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,19,0,10,5,0,5,0,0,4,0,20,0,0,0,5,0,0,0,4,0,13,4,0,0,0,0,0,0,0,0,9,5,17,16,24,5,13,6,35,0,131
21004,0,7,11,10,0,7,3,10,0,59,3,3,6,5,3,13,0,11,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,591,833,1052,920,535,694,344,485,76,5541,20,14,79,63,16,200,3,152,0,541,11,0,15,0,6,0,29,8,0,69,0,0,4,0,0,3,0,0,0,9,0,0,5,0,3,4,0,0,0,11,3,8,9,4,0,3,0,3,5,30,19,18,27,36,17,24,13,22,0,179,651,886,1200,1042,581,947,397,711,87,6497,4,3,3,7,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,10,3,3,0,4,0,9,0,32
21005,23,72,71,44,33,44,41,109,9,438,13,19,55,86,24,90,88,176,15,571,3,0,8,3,0,5,4,5,0,20,0,7,4,5,0,3,0,5,0,27,21,30,19,25,15,19,99,69,11,303,7061,6678,10842,5698,7312,4005,10341,7352,1422,60722,198,207,508,336,302,765,439,1078,108,3932,62,6,109,0,101,12,378,88,17,772,15,28,40,15,23,6,36,13,3,182,20,45,38,10,10,9,27,35,5,189,39,61,69,37,88,24,86,38,19,463,29,47,62,106,33,86,24,91,18,497,7482,7180,11827,6362,7947,5062,11558,9061,1632,68113,11,40,28,31,18,31,34,85,5,290,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,0,0,5,0,23,3,14,9,6,9,3,6,18,0,66,0,0,9,7,3,0,5,18,0,46,5,4,6,0,3,0,8,13,0,41,20,69,58,53,34,37,51,142,8,466
21101,12,30,43,24,25,29,11,41,13,211,20,39,52,77,33,112,71,125,11,538,0,0,3,0,0,0,0,0,11,14,0,5,0,4,0,4,0,6,0,14,14,13,6,14,10,11,20,21,3,102,6233,6510,8248,4118,5127,3417,4692,4662,802,43815,159,160,354,301,188,669,239,700,66,2822,33,0,76,0,17,4,129,56,14,341,21,12,30,3,4,13,24,19,4,123,23,35,56,20,17,17,30,35,3,234,29,37,51,16,52,21,26,23,17,271,44,83,67,100,47,106,33,109,7,592,6587,6914,8991,4679,5535,4395,5272,5782,946,49095,5,29,20,26,20,26,35,42,3,208,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,9,9,4,22,0,0,0,0,4,5,47,0,0,4,0,0,4,0,3,0,14,0,4,0,0,5,0,9,0,0,15,19,40,44,28,23,32,48,56,7,294
21102,0,0,8,3,0,0,0,3,0,21,0,10,5,17,0,0,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,9,265,514,481,494,156,99,45,213,21,2303,7,10,24,51,6,20,0,31,0,151,7,0,18,0,0,0,9,15,0,47,0,6,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,6,6,4,0,0,3,0,21,17,16,11,9,5,13,0,7,0,83,301,566,548,585,181,134,57,273,29,2677,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,16
21103,17,42,66,61,26,73,12,61,5,362,9,17,31,55,15,64,22,79,5,307,0,0,4,0,0,0,0,0,4,14,0,3,0,0,0,0,0,0,0,4,8,8,14,13,4,15,7,18,0,82,3500,4693,5130,3379,2887,2583,2006,3015,418,27601,100,99,207,250,89,503,84,454,33,1819,16,0,67,0,3,11,68,42,0,209,20,6,24,4,5,11,22,12,6,120,18,32,17,10,6,10,15,28,4,143,14,22,26,13,9,12,8,8,11,122,55,89,57,115,48,93,25,103,7,603,3753,5011,5646,3907,3087,3383,2267,3810,503,31375,12,22,19,44,16,35,12,39,0,211,0,0,0,0,0,0,0,0,0,0,5,3,0,6,4,6,0,3,0,25,5,12,10,4,0,0,0,3,0,34,0,3,0,5,0,4,0,4,0,20,0,4,5,0,3,6,0,8,0,22,17,43,31,57,22,51,12,56,0,300
21104,4,41,32,24,14,16,17,24,0,182,9,19,24,42,12,29,13,54,4,214,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,5,0,5,0,21,4,0,5,4,4,5,6,6,0,39,1797,2570,2030,2178,1556,1409,791,984,225,13526,53,60,68,141,53,239,34,196,15,862,9,0,21,0,9,0,21,19,4,78,4,4,5,3,0,3,4,4,0,33,7,16,7,9,4,6,3,11,0,68,13,25,18,9,8,3,7,8,8,100,17,46,24,67,26,69,21,52,4,322,1927,2780,2229,2496,1697,1786,907,1370,264,15446,4,11,15,17,12,12,15,25,0,104,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,23,0,7,0,0,3,0,0,3,0,12,0,3,3,0,0,0,0,5,0,11,0,8,3,0,0,0,0,5,0,13,3,25,27,20,13,16,21,37,0,158
21105,6,21,19,17,4,12,4,21,4,101,8,3,33,29,13,53,20,65,3,223,0,0,0,0,5,0,0,0,6,17,0,0,0,0,0,0,0,0,0,5,0,0,8,10,3,3,0,12,0,34,3268,3539,5169,3536,2244,2247,1732,3200,356,25295,106,53,344,265,74,486,65,642,38,2083,51,3,112,0,6,6,135,59,8,384,5,6,18,5,4,0,11,13,3,73,5,9,20,3,0,5,12,19,0,84,27,21,20,15,7,11,3,18,4,134,217,108,136,149,64,92,42,150,19,972,3688,3769,5868,4032,2436,2922,2038,4207,450,29411,0,9,10,24,5,7,0,21,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,7,0,0,0,0,0,13,0,0,4,0,0,3,0,3,0,7,0,4,0,0,0,0,0,0,0,5,8,20,19,25,5,12,0,26,5,117
21201,5,17,31,11,11,26,4,42,0,147,0,5,11,17,0,15,6,14,0,66,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,9,0,11,0,4,16,8,0,59,2249,2397,3925,2505,1628,1728,1641,2394,304,18773,79,55,248,185,70,465,57,576,37,1763,30,0,66,0,11,3,119,68,6,297,15,4,6,0,3,3,11,0,4,40,3,5,7,6,0,8,10,11,0,66,16,17,19,11,18,6,20,13,6,133,114,42,88,76,32,80,29,114,16,594,2526,2554,4396,2823,1779,2338,1905,3245,386,21949,0,8,5,18,0,5,0,6,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,10,0,23,0,0,0,0,0,0,0,9,0,14,0,0,7,0,0,0,0,0,0,10,5,18,18,16,3,13,6,27,3,101
21202,10,42,35,34,20,28,26,60,8,250,3,9,28,51,10,90,24,89,0,304,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,3,8,12,8,20,4,13,16,23,3,107,3289,5260,4723,3373,2912,3051,1978,2821,468,27873,82,137,212,267,110,671,127,549,39,2194,25,0,53,0,23,17,126,59,11,305,5,12,15,6,5,3,11,8,6,71,7,8,11,4,4,8,4,12,0,61,18,29,23,21,34,20,21,23,9,195,22,48,35,73,32,53,8,54,12,335,3461,5552,5145,3844,3161,3948,2339,3702,552,31697,9,13,13,27,13,30,11,44,6,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,4,3,3,0,3,0,29,0,5,0,3,3,3,0,5,0,19,0,4,7,3,3,0,8,5,0,24,13,26,31,31,14,37,11,59,9,234
21203,5,9,29,16,7,8,4,29,0,119,6,8,26,46,7,64,10,69,5,243,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,6,11,16,13,26,65,18,0,174,2201,3245,3585,3500,1658,2107,1992,2465,377,21127,155,78,228,318,70,564,68,701,54,2241,51,0,79,0,30,7,194,61,8,429,7,5,12,0,0,6,5,13,4,47,5,12,16,5,4,3,3,15,5,71,27,35,36,14,37,15,51,25,8,251,63,43,57,140,36,108,17,79,9,543,2527,3436,4076,4059,1873,2925,2413,3475,473,25259,0,11,13,20,0,9,3,13,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,20,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,13,4,21,16,22,0,9,3,17,3,98
21204,29,120,111,104,109,61,103,181,34,852,39,60,112,104,70,137,161,273,37,992,3,0,0,0,6,3,3,9,0,23,0,0,3,0,0,0,4,8,0,20,14,21,28,25,23,26,112,84,9,340,11622,10662,14781,5357,10620,5460,15791,10411,1839,86539,353,302,643,336,466,678,838,1576,138,5326,68,12,143,5,54,24,403,117,20,835,31,26,85,16,33,22,103,36,10,373,25,39,50,13,20,20,54,48,11,280,49,62,92,33,117,49,92,56,22,575,56,78,88,156,78,159,43,151,15,827,12299,11378,16137,6164,11597,6642,17697,12950,2133,96988,25,77,72,75,57,56,99,135,13,615,0,0,0,0,0,0,0,0,0,0,0,17,4,5,0,0,4,4,0,32,11,15,26,13,20,15,18,20,8,135,0,13,8,11,10,4,8,11,0,67,0,16,9,3,6,0,18,7,6,68,39,135,118,106,93,76,149,183,16,916
21205,56,308,168,202,122,72,69,165,34,1188,40,181,106,209,106,134,78,224,20,1091,0,4,0,0,0,0,0,3,8,17,4,10,9,3,9,5,0,6,0,35,15,24,21,48,16,21,37,43,8,229,8039,14984,9399,6181,7453,4268,4045,4464,1090,59909,165,417,303,464,338,623,177,629,67,3186,28,4,88,4,29,13,118,46,9,334,19,45,34,22,24,14,34,24,7,226,49,164,46,38,20,25,31,41,5,416,48,97,53,67,75,28,45,34,20,464,105,427,150,349,121,180,43,163,31,1561,8568,16657,10378,7585,8310,5370,4666,5847,1284,68662,31,225,68,124,80,61,41,112,11,735,0,0,0,0,0,0,0,0,0,0,4,28,17,10,13,9,8,5,0,82,11,48,31,33,22,7,7,7,0,160,4,22,8,13,13,6,4,14,0,76,7,21,6,4,8,8,5,5,0,66,52,341,122,177,127,83,61,140,14,1124
21301,24,146,59,96,59,64,40,88,10,587,5,33,26,73,21,97,28,98,12,403,0,0,3,3,0,0,4,0,0,8,0,3,0,0,0,0,0,6,5,15,8,21,18,23,12,24,81,29,3,212,4542,6664,6322,4054,4916,3116,6879,4482,884,41863,143,217,291,271,249,731,316,777,86,3085,34,0,75,4,32,10,205,55,9,432,9,18,17,12,22,5,44,23,9,148,19,45,17,17,12,14,27,23,4,182,24,37,41,26,56,17,65,42,10,313,42,64,47,95,50,102,32,126,12,570,4851,7255,6921,4677,5434,4172,7728,5746,1040,47819,7,44,22,46,26,31,41,70,0,281,0,0,0,0,0,0,0,0,0,0,0,14,5,5,0,4,7,4,0,36,0,20,6,7,11,3,5,3,0,61,3,13,8,0,4,5,5,5,0,44,4,3,3,7,5,7,8,9,0,41,15,89,41,67,44,46,59,96,3,463
21302,17,62,82,80,18,34,31,142,8,470,8,9,10,37,20,50,30,45,7,216,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,12,0,8,8,4,4,6,23,15,6,74,2675,2477,4181,1962,2032,1368,3913,2410,446,21460,68,65,167,162,91,274,196,339,24,1376,26,0,35,0,11,4,104,25,0,205,4,9,19,3,9,3,21,15,4,90,18,47,44,31,14,31,14,31,3,242,16,18,23,4,23,7,11,12,5,122,46,74,48,123,49,83,13,67,5,507,2885,2769,4612,2406,2267,1860,4362,3097,510,24785,4,20,32,32,16,16,21,49,5,190,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,4,0,5,0,37,5,9,21,5,3,3,0,12,0,54,0,4,6,4,4,3,0,7,0,30,0,0,8,5,3,0,3,6,0,32,12,35,63,51,26,25,36,81,8,341
21303,38,169,108,136,93,79,56,157,20,851,22,37,31,78,24,98,23,92,6,400,0,0,0,0,0,0,0,0,0,3,16,11,10,20,12,39,6,20,3,133,8,29,9,18,5,10,19,23,7,125,2801,4101,3017,2769,2119,2345,2497,2147,452,22253,88,149,127,200,107,372,112,313,46,1522,23,0,26,0,3,7,83,17,0,167,20,19,15,4,7,11,33,13,0,118,38,108,36,48,19,29,20,31,4,336,20,45,20,24,24,5,21,14,12,184,104,166,83,174,74,168,32,117,11,935,3185,4831,3480,3471,2486,3159,2913,2932,558,27021,12,47,34,46,30,48,23,57,11,312,0,0,0,0,0,0,0,0,0,0,10,22,9,21,10,21,5,10,4,102,5,31,14,23,11,9,0,12,0,96,3,9,0,3,3,7,0,3,0,38,0,9,3,8,0,0,6,9,0,49,31,115,55,103,59,85,43,95,14,593
21304,6,30,26,12,10,9,19,32,8,153,3,9,29,41,5,72,8,51,6,231,0,0,0,0,0,0,0,0,3,9,0,0,3,0,0,0,0,0,0,0,8,7,9,8,0,18,50,15,0,109,2556,3868,4521,4469,2425,2447,3227,2635,470,26609,100,102,359,299,110,762,188,636,51,2598,43,0,60,0,9,8,179,62,3,375,10,3,15,12,4,8,16,5,0,64,9,11,14,9,12,7,5,13,0,75,24,38,29,17,28,15,40,23,14,233,57,54,67,99,60,91,14,73,14,515,2804,4123,5133,4966,2661,3432,3753,3537,568,30980,0,14,11,11,5,12,8,16,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,8,0,26,0,5,6,0,0,0,5,4,0,17,0,4,4,0,3,0,8,0,0,12,5,22,20,19,16,15,20,24,0,129
21305,22,97,46,48,30,42,26,62,15,392,18,35,52,124,32,157,31,146,18,612,0,0,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,4,0,10,28,19,23,42,16,48,140,65,9,384,5761,7068,7572,5734,5487,4164,12229,5558,1115,54677,190,262,443,524,258,1111,722,1084,131,4719,28,3,82,0,26,0,372,83,22,616,17,8,37,18,10,14,62,29,6,207,17,41,42,41,16,30,26,62,9,281,48,60,53,36,74,28,78,47,19,445,103,106,72,225,54,170,34,143,17,920,6229,7704,8419,6796,6006,5767,13722,7272,1357,63281,6,42,30,36,23,47,28,51,0,273,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,6,0,8,0,26,6,23,11,10,5,7,10,6,0,76,3,9,4,3,4,3,7,3,0,35,5,8,7,9,4,5,18,5,0,51,17,85,54,69,40,63,58,63,0,459
21401,9,18,29,21,17,27,10,31,9,167,6,15,39,70,27,99,20,115,12,405,0,0,0,0,0,0,0,4,8,20,0,0,0,0,0,0,0,0,0,0,6,8,7,24,0,22,12,24,3,105,3660,6415,5541,4447,3529,2785,1992,3065,483,31921,122,137,285,249,121,583,104,585,45,2231,41,5,61,0,9,4,109,49,5,289,11,13,19,7,4,7,22,11,0,101,15,34,32,24,11,16,17,29,3,189,20,37,15,17,17,17,8,14,17,160,70,126,57,105,60,123,25,115,16,699,3960,6812,6087,4974,3807,3686,2313,4042,602,36287,4,13,13,20,4,17,12,36,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,3,6,0,0,4,0,27,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,9,5,25,23,19,11,25,10,38,6,164
21402,3,5,8,6,3,5,3,9,5,52,3,11,60,72,0,64,3,49,0,266,0,0,5,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,3,3,7,5,43,4086,4871,6903,5223,2853,3276,1569,3860,477,33118,133,94,359,370,67,692,62,742,33,2548,35,6,95,3,6,3,88,66,3,304,12,12,27,12,9,5,8,11,4,87,18,29,52,28,13,28,13,27,7,216,36,37,55,80,19,14,9,25,19,279,236,133,522,421,83,156,24,152,28,1752,4570,5205,8081,6214,3052,4254,1778,4946,573,38674,0,4,8,4,0,4,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,9,10,0,6,0,5,0,36
21501,0,0,0,0,0,0,0,0,0,4,0,7,4,6,0,3,5,29,0,55,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,4,0,8,0,28,2695,2685,2308,2444,1603,1199,1307,2260,243,16738,104,70,149,113,59,223,53,409,27,1202,50,0,15,0,0,5,57,13,0,143,17,0,9,3,7,0,5,16,0,64,14,32,45,20,11,14,18,51,0,213,109,12,18,9,8,9,10,19,4,193,463,223,125,190,110,156,62,253,27,1618,3450,3026,2673,2804,1801,1610,1523,3067,307,20262,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
21502,0,0,0,0,0,0,0,0,0,4,0,7,9,9,3,8,8,33,7,84,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,8,4,9,0,3,0,13,0,39,2239,2822,2360,2193,1800,1475,1192,1991,278,16346,111,123,167,146,69,326,64,564,64,1631,14,0,31,0,6,0,49,19,0,119,17,8,13,12,0,5,12,8,3,78,5,30,13,16,12,11,8,19,3,108,34,4,13,3,3,0,4,18,4,92,191,105,74,83,69,79,43,116,4,776,2612,3104,2682,2472,1958,1925,1374,2783,372,19285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21503,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,45,7,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,27,1922,1662,1531,1126,1099,836,817,1600,165,10754,82,49,91,75,28,124,46,470,27,1000,9,0,9,0,0,0,51,9,3,89,34,0,4,4,0,0,3,14,0,63,13,18,19,18,5,4,5,21,0,117,53,9,11,0,7,3,14,7,3,110,330,149,96,78,93,88,44,157,14,1056,2454,1887,1769,1315,1237,1062,988,2336,234,13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21601,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,13,1481,1775,1693,1319,1031,923,856,1573,139,10791,39,51,98,79,31,203,31,207,14,744,20,0,12,0,0,0,48,16,0,103,53,5,10,0,0,5,6,25,0,101,15,19,24,14,15,13,11,40,0,146,29,5,11,5,5,6,8,12,3,67,238,109,77,83,58,72,20,103,10,754,1864,1961,1928,1503,1133,1231,971,1978,170,12743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1144,1090,1197,814,727,582,607,1279,97,7533,37,39,68,60,26,121,16,217,9,593,12,0,9,0,0,3,41,9,0,74,31,0,4,0,0,5,0,3,0,43,9,15,21,3,9,7,5,21,0,87,20,0,9,0,0,4,0,10,0,48,186,42,43,67,26,65,20,94,13,564,1440,1183,1355,945,792,780,692,1639,125,8947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
