POW_SA3_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
20604,3,3,42,80,63,30,13,5,242,21,19,19,17,14,10,8,0,106,18,46,28,37,19,10,7,3,178,13,56,63,77,43,29,17,7,304,6,45,93,79,64,38,22,6,360,14,116,186,161,80,69,42,3,671,8,143,354,289,147,123,43,7,1125,5,242,807,556,277,185,59,18,2149,0,368,1696,1131,572,308,118,14,4204,0,208,1958,1489,708,387,115,17,4888,0,128,2125,2178,1127,603,128,20,6308,0,59,1912,2616,1467,688,148,15,6898,3,53,5392,9994,6130,2847,431,22,24874,0,8,1243,4417,3261,1451,181,9,10568,0,6,1317,8598,9577,4081,538,58,24182,0,19,56,110,98,57,13,0,360,97,1527,17295,31832,23656,10921,1884,202,87420,8,63,111,105,63,19,12,0,388,67,183,119,70,56,34,16,0,552,60,320,239,120,60,54,31,6,893,30,357,289,172,109,82,56,8,1102,16,353,392,201,137,102,66,18,1288,16,520
20605,0,0,7,22,23,18,10,0,77,0,6,9,9,6,5,0,0,32,3,7,5,8,11,7,3,0,47,0,13,21,22,14,10,14,5,94,4,16,32,30,19,16,14,0,128,0,31,54,47,37,34,20,3,230,3,38,99,100,68,39,20,4,374,9,81,225,149,104,95,33,0,698,0,121,534,317,180,125,50,9,1341,0,78,553,412,234,130,45,10,1468,0,39,554,583,321,179,44,4,1728,0,5,391,536,333,178,53,11,1514,0,12,950,1630,1254,563,94,10,4508,0,0,224,618,562,229,45,9,1682,0,4,245,1355,1649,796,162,14,4223,0,0,14,30,25,18,9,0,95,29,456,3913,5876,4851,2436,609,82,18243,4,3,18,21,19,12,8,0,81,26,20,31,11,22,9,5,4,121,17,56,44,28,18,28,20,0,202,10,66,46,60,38,43,20,3,280,3,54,82,48,39,37,40,12,316,3,105
20606,0,5,10,11,16,11,4,0,59,3,0,3,5,5,9,5,0,32,0,9,7,11,3,5,9,0,31,0,5,13,6,13,5,5,0,53,4,9,24,15,15,15,7,0,85,0,17,40,31,26,27,14,0,159,4,33,68,53,26,30,13,5,224,3,42,146,98,60,35,14,9,403,0,70,276,147,90,66,19,6,674,0,28,255,158,88,62,12,4,604,0,12,233,154,125,73,13,10,624,0,7,142,130,78,70,22,4,453,0,0,274,348,266,140,48,10,1087,0,0,58,124,119,55,17,4,384,0,0,74,309,357,218,76,19,1054,0,3,8,8,12,10,4,7,44,19,246,1620,1607,1318,803,271,81,5967,0,3,9,6,17,6,15,0,57,18,11,10,12,6,5,0,0,55,10,25,24,10,14,9,8,4,105,4,38,23,21,14,15,13,3,133,6,22,36,21,19,22,7,6,137,3,46
20607,0,0,19,23,14,10,0,0,75,3,0,9,5,8,4,0,0,28,11,11,11,10,7,13,3,0,70,0,7,24,15,27,12,5,9,98,8,16,24,26,31,17,5,0,130,4,39,74,56,39,29,12,4,266,4,68,122,101,46,43,22,4,402,0,84,274,182,109,72,30,6,762,0,111,601,313,185,102,51,9,1373,0,70,668,423,212,128,30,7,1533,0,31,625,545,314,151,45,8,1711,0,14,462,511,318,130,47,6,1489,0,8,1017,1442,948,436,87,7,3949,0,4,267,597,417,188,25,8,1502,0,4,269,1223,1300,529,88,12,3432,0,0,16,17,18,12,7,0,71,32,471,4483,5496,4011,1870,447,81,16886,0,3,26,32,13,7,4,0,83,25,30,28,19,15,14,8,0,143,11,68,44,29,26,17,13,4,219,5,69,85,57,39,24,17,5,297,7,65,114,74,52,40,30,13,390,0,123
20701,0,0,11,24,44,15,6,0,100,11,8,6,12,15,6,6,4,69,0,14,7,23,24,9,9,3,91,0,15,26,37,48,20,5,3,155,0,22,24,38,53,26,15,0,174,5,30,41,64,83,53,20,3,310,0,42,77,98,85,65,34,9,409,0,71,176,154,121,90,34,13,653,3,84,279,238,190,126,36,8,968,0,37,263,197,197,128,56,13,888,0,21,269,286,260,151,62,13,1068,0,3,201,273,257,172,44,11,966,0,7,480,908,805,455,119,23,2793,0,0,103,373,372,204,37,8,1090,0,0,153,749,1149,570,133,18,2780,0,0,7,14,40,24,5,5,84,26,351,2125,3484,3744,2107,616,131,12592,3,8,17,18,22,17,9,0,88,81,72,25,27,28,32,14,3,286,45,116,47,60,43,44,21,9,382,23,93,66,62,56,41,26,12,379,9,60,73,78,83,48,42,14,414,9,72
20702,0,0,5,14,13,0,0,0,42,3,4,0,9,6,6,5,0,41,0,3,4,11,12,7,0,4,50,3,8,20,14,19,16,6,0,85,5,17,12,23,8,13,7,0,85,0,24,24,32,46,30,7,4,172,0,27,38,46,43,41,14,0,204,4,36,66,59,65,48,17,0,294,0,38,120,103,82,60,12,4,427,0,18,94,77,76,43,13,3,327,0,13,61,75,61,54,15,3,277,0,0,46,60,64,25,11,3,218,0,0,79,152,164,102,27,4,527,0,0,20,57,75,35,14,3,200,0,0,20,89,175,102,17,0,408,0,0,3,0,11,3,0,0,20,22,184,621,830,915,594,164,33,3372,0,0,6,9,14,4,0,0,41,24,22,11,17,11,6,3,0,92,16,31,15,21,17,10,13,0,125,7,10,18,31,22,27,14,7,128,0,10,28,32,29,22,12,7,138,0,4
20703,0,4,11,9,19,0,3,0,48,7,0,3,3,9,0,0,0,23,3,7,10,14,9,6,10,0,65,10,10,19,24,28,10,0,0,107,4,5,13,16,31,22,6,0,101,3,20,35,40,35,23,14,0,177,5,25,54,56,56,32,15,0,247,9,36,102,81,76,48,23,0,368,0,31,161,127,126,80,28,3,552,0,12,132,143,106,85,21,4,504,0,3,134,144,139,94,23,5,538,0,0,81,140,146,98,21,0,489,0,0,193,484,479,306,57,7,1529,0,0,29,126,162,106,19,0,444,0,0,34,188,322,202,31,3,787,0,0,5,4,7,5,0,0,31,39,160,1015,1604,1756,1127,274,29,6003,3,14,11,9,4,7,0,0,59,64,62,31,17,12,10,3,0,202,27,76,59,51,28,41,22,5,314,16,50,74,59,39,33,22,3,290,3,66,88,60,51,54,33,4,354,0,69
20801,0,0,9,11,11,15,8,0,55,11,0,3,0,7,0,4,0,22,0,5,0,10,13,6,0,3,42,4,3,12,7,13,7,4,0,53,0,12,9,16,15,16,9,3,73,0,12,16,29,33,35,23,3,159,6,12,36,42,52,42,13,6,205,3,19,70,63,68,61,21,4,307,0,31,105,111,103,88,35,5,485,0,13,102,99,126,74,41,0,456,0,7,84,106,122,96,32,4,445,0,3,53,102,120,86,20,9,377,0,0,111,223,266,188,52,7,853,0,0,28,77,119,65,19,0,314,0,0,23,211,367,231,67,15,913,0,0,0,4,15,15,6,0,50,18,124,652,1113,1443,1018,359,70,4799,0,6,11,6,11,12,5,0,40,39,23,10,5,15,15,7,0,107,20,30,18,26,32,27,4,0,150,4,34,23,18,32,20,16,9,144,3,29,27,31,39,34,25,8,189,5,22
20802,0,0,9,25,21,18,8,0,81,9,0,4,9,6,0,4,0,33,5,8,10,21,10,15,7,0,72,0,11,19,19,34,10,12,0,111,0,14,11,26,32,21,17,0,118,4,18,34,44,43,33,23,4,199,3,29,35,51,63,45,13,4,240,0,34,86,98,74,73,28,5,391,0,30,134,119,121,90,24,3,526,0,16,130,113,107,78,26,4,467,0,7,121,140,125,89,25,5,509,0,0,84,138,125,81,22,7,451,0,0,134,290,324,197,51,8,1017,0,0,28,95,105,62,19,5,316,0,0,36,208,294,122,49,0,708,0,4,0,12,19,8,7,0,51,27,167,861,1408,1493,950,343,43,5289,0,3,20,17,15,7,9,0,66,51,44,24,22,18,11,8,0,178,19,70,34,57,30,17,15,3,244,13,44,31,50,38,35,22,5,241,4,37,45,55,54,46,25,7,279,0,60
20803,0,0,6,27,21,22,6,0,84,7,5,0,5,13,4,4,0,39,0,9,6,9,16,19,3,0,75,8,13,10,19,26,25,12,6,111,3,19,16,26,31,34,21,4,158,5,36,53,42,62,52,27,9,284,4,39,110,107,97,86,28,10,485,0,85,166,168,141,112,46,3,729,0,71,292,264,242,181,53,7,1119,0,36,302,289,263,177,59,6,1128,0,8,260,315,329,216,50,9,1187,0,4,152,269,298,190,60,5,981,0,9,290,638,765,474,91,12,2281,0,0,67,185,270,149,24,3,695,0,0,56,387,551,322,81,20,1419,0,3,8,11,33,23,10,0,81,36,342,1792,2768,3163,2077,582,87,10853,0,6,4,10,9,8,0,0,44,25,28,14,20,19,6,5,0,116,16,38,25,32,19,11,12,0,152,9,33,38,31,32,28,12,7,191,11,37,43,32,34,20,17,7,199,7,59
20804,0,0,3,9,4,3,0,0,26,5,0,0,0,5,0,4,0,17,4,7,4,3,0,0,0,4,20,4,3,3,5,11,5,0,0,27,5,8,8,4,10,16,3,0,54,3,17,12,12,19,14,0,3,85,0,22,26,24,31,8,9,0,127,0,35,110,63,47,33,13,0,297,0,43,189,96,60,37,15,3,449,0,14,129,73,65,30,11,0,329,0,0,98,87,61,45,22,5,316,0,0,58,70,73,38,10,4,240,0,0,121,198,216,77,16,4,631,0,0,12,87,79,27,5,3,208,0,0,26,151,233,101,27,3,537,0,4,3,3,7,13,0,0,28,17,177,799,882,907,445,140,28,3395,5,0,0,8,10,0,5,0,29,13,11,6,4,7,4,6,0,48,12,17,16,13,8,6,0,0,72,7,12,11,10,21,8,7,0,79,0,26,15,14,21,14,10,5,105,0,29
20901,0,0,3,13,4,4,6,0,31,10,3,5,10,4,4,4,0,38,3,0,3,0,13,6,0,3,27,4,4,9,15,21,13,8,3,79,3,14,7,6,20,6,11,3,71,10,20,29,37,46,27,14,3,188,0,30,37,60,46,48,11,6,249,0,36,84,88,75,60,18,5,365,0,20,132,116,120,95,27,4,507,0,15,80,134,94,92,27,0,435,0,11,100,126,139,77,26,10,488,0,0,79,139,130,88,18,0,464,0,0,110,296,326,215,47,9,995,0,0,16,71,93,86,19,0,293,0,0,25,110,190,110,35,4,475,0,0,7,5,12,6,4,3,34,26,158,731,1213,1340,954,267,50,4736,0,0,9,14,12,3,5,3,46,22,31,14,16,15,7,5,0,118,20,45,29,45,26,17,14,0,200,3,31,53,50,42,27,24,0,225,0,38,52,67,40,25,24,7,257,0,55
20902,0,4,3,10,18,6,0,0,35,3,0,4,3,5,0,0,0,20,4,4,8,4,9,5,0,0,34,0,10,7,16,11,13,3,0,63,7,13,7,14,16,13,6,0,86,8,8,28,22,30,17,7,5,123,3,21,41,57,34,28,9,0,199,0,31,113,96,60,30,11,0,339,0,40,130,158,97,63,18,7,507,0,7,136,118,116,52,16,0,458,0,0,110,167,131,68,17,0,490,0,7,61,138,107,71,17,3,400,0,0,115,289,306,201,43,0,951,0,0,22,73,103,53,15,0,263,0,0,9,109,176,101,28,3,424,0,3,6,7,11,11,0,0,41,24,160,804,1288,1223,726,182,25,4433,0,0,10,8,10,8,0,0,34,3,21,16,17,13,8,3,0,86,4,26,31,24,16,8,4,0,117,8,23,52,27,18,14,12,3,150,0,21,55,36,27,21,10,0,170,0,30
20903,0,0,5,9,4,3,4,3,32,4,0,0,0,0,3,0,3,19,4,4,5,3,7,10,10,0,51,0,3,3,11,9,14,11,5,52,5,7,5,11,15,20,11,0,64,6,10,11,19,26,19,8,6,91,0,10,18,16,31,26,11,0,116,0,20,34,39,45,43,20,6,202,0,20,40,50,48,54,22,4,237,0,6,41,52,47,35,17,0,204,0,0,33,49,75,39,8,0,204,0,0,16,39,29,32,11,3,130,0,0,23,85,100,81,16,8,321,0,0,0,20,48,29,6,0,102,0,0,4,44,64,56,18,4,188,0,0,5,3,11,10,3,0,25,18,75,244,449,555,487,167,43,2042,0,0,4,11,4,0,0,0,20,9,8,10,5,4,7,3,0,51,7,19,8,11,6,15,8,0,63,0,10,8,17,17,18,10,5,77,0,10,18,25,24,31,7,3,115,0,6
20904,0,0,7,18,20,12,7,0,73,8,0,4,15,4,7,0,0,43,15,13,11,16,19,13,3,0,91,4,12,19,19,31,12,12,0,108,10,23,28,43,34,15,10,3,168,13,44,46,57,63,44,25,6,301,3,38,91,114,93,49,24,6,418,4,90,179,162,142,88,14,3,683,4,63,276,263,219,155,40,6,1027,0,29,219,273,205,138,34,8,899,0,14,181,249,224,139,27,3,834,0,4,142,231,235,123,26,9,767,0,0,220,447,457,257,74,10,1466,0,0,31,121,152,79,22,0,412,0,0,33,176,229,172,45,5,660,0,3,10,6,14,20,8,0,65,72,330,1507,2215,2128,1320,378,75,8024,7,3,15,13,4,0,0,0,43,30,22,29,23,9,13,0,0,133,13,34,49,34,18,15,5,0,171,5,15,53,54,24,19,14,0,186,0,26,58,57,34,24,18,3,224,3,50
21001,0,0,3,11,7,3,0,0,27,3,0,9,4,0,0,0,0,17,3,0,7,4,0,13,4,0,32,0,5,4,11,8,8,0,0,43,0,6,8,4,14,8,6,0,57,4,6,20,16,37,36,15,3,142,0,9,33,50,36,26,11,0,164,0,40,89,90,67,54,17,0,352,0,39,156,131,127,71,24,3,556,0,23,161,133,119,76,16,5,534,0,6,127,180,159,114,18,3,601,0,3,109,136,161,100,10,3,525,0,3,170,393,381,208,40,9,1204,0,0,33,119,139,77,10,4,380,0,0,39,176,254,158,27,3,661,0,0,9,4,9,3,4,4,35,19,139,973,1456,1527,957,214,43,5339,0,0,3,4,7,0,0,0,17,17,15,9,0,0,0,0,0,45,4,10,10,12,6,8,8,0,67,4,3,14,13,16,10,8,0,74,0,12,13,14,11,14,4,0,73,0,14
21002,0,0,0,3,3,6,7,0,12,0,0,0,5,4,6,0,3,13,4,0,3,4,6,7,6,0,29,0,3,0,4,3,10,4,0,24,0,3,5,0,3,11,4,7,34,5,3,9,6,18,12,3,10,59,0,3,10,16,19,16,9,0,67,0,4,15,13,21,23,7,10,89,0,5,34,33,40,20,13,4,147,0,9,22,24,19,29,11,5,111,0,0,15,23,37,23,4,4,108,0,0,12,13,26,16,5,3,78,0,0,13,46,61,21,4,8,154,0,0,0,19,18,22,3,0,63,0,0,3,26,25,22,11,0,93,0,0,0,0,0,4,0,0,4,12,35,140,229,302,227,88,46,1082,0,0,0,0,3,0,0,0,9,9,0,4,0,0,0,3,0,18,0,0,8,9,13,8,4,0,33,6,0,4,10,3,11,10,0,28,0,0,3,10,3,10,9,0,34,0,9
21003,0,0,0,8,7,0,3,0,18,0,0,0,3,0,0,0,0,10,4,0,4,0,5,3,0,0,21,0,6,4,9,13,5,0,0,39,0,5,5,8,10,7,5,0,39,0,10,17,16,17,21,8,0,93,0,9,26,25,16,20,3,0,104,0,12,41,34,34,27,8,0,156,0,7,57,56,57,29,13,0,219,0,3,46,60,37,31,9,0,184,0,0,37,46,47,30,0,0,168,0,0,18,42,50,30,6,0,146,0,0,62,96,80,73,20,0,331,0,0,10,29,33,28,8,0,111,0,0,9,39,50,29,5,0,147,0,0,0,3,0,0,0,0,17,10,59,360,477,463,336,88,15,1798,0,0,6,8,4,0,3,0,23,14,10,9,8,7,3,0,0,46,6,10,10,8,15,4,3,0,55,0,14,15,22,6,8,0,0,63,0,12,19,23,16,15,4,0,82,0,22
21004,0,0,0,5,0,4,8,0,13,3,0,0,0,5,0,0,0,7,5,0,4,3,4,3,4,0,18,4,3,3,9,0,0,5,0,22,0,0,9,7,7,5,5,0,34,3,4,8,13,5,13,4,0,54,0,6,13,18,8,17,3,3,73,0,7,27,27,23,16,3,0,99,0,9,24,31,32,24,9,0,129,0,7,34,34,21,20,8,0,116,0,4,27,44,31,23,5,0,133,0,0,9,25,16,17,4,0,71,0,0,31,54,68,35,11,3,194,0,0,0,10,19,6,4,0,45,0,0,0,11,23,15,9,0,48,0,0,0,5,0,0,3,0,14,20,56,194,282,253,190,71,10,1067,0,0,4,4,4,5,0,0,16,3,0,5,9,0,0,0,0,16,0,0,0,4,6,3,0,0,17,5,3,12,6,7,9,3,0,38,0,4,8,10,4,9,3,4,34,0,9
21005,0,0,11,14,15,12,4,0,56,10,7,3,4,0,0,3,0,29,9,11,18,17,9,8,3,0,74,3,15,14,16,19,9,0,0,86,5,20,23,31,22,34,8,3,148,9,34,51,61,54,33,18,0,265,4,39,86,102,90,55,24,0,398,9,87,213,169,131,84,30,0,717,8,59,313,316,246,159,32,5,1134,0,35,288,315,244,163,32,3,1089,0,18,257,365,347,206,33,6,1234,0,5,183,288,288,189,29,0,990,0,0,316,788,721,429,77,10,2341,0,0,49,212,258,141,25,0,689,0,0,49,279,467,278,50,10,1129,0,3,24,19,25,20,6,0,102,55,332,1883,2997,2951,1832,376,51,10476,6,7,19,5,13,7,0,0,45,17,24,10,22,3,10,0,0,87,14,32,37,24,16,13,6,0,143,8,28,31,24,24,12,0,0,120,3,30,53,44,25,24,5,0,189,0,39
21101,0,4,9,18,23,12,9,0,67,7,4,8,17,7,10,3,0,54,5,8,21,22,12,10,9,0,87,9,15,18,31,29,16,13,3,130,4,21,21,31,39,29,18,3,162,6,22,44,56,56,40,30,5,258,4,40,77,95,75,68,21,3,391,0,80,165,142,135,115,46,14,700,7,75,269,243,224,165,32,3,1023,0,27,245,271,247,184,50,4,1026,0,11,211,324,313,211,46,8,1124,0,4,153,257,252,208,51,13,934,0,4,263,738,814,441,73,9,2341,0,0,55,220,255,169,24,0,729,0,4,47,333,543,331,54,10,1319,0,6,7,12,20,26,9,0,79,52,313,1602,2797,3065,2030,490,84,10427,3,0,13,16,11,15,3,0,61,25,23,25,22,11,14,3,0,129,15,38,33,32,24,26,6,4,179,9,36,33,39,24,30,11,6,199,3,31,42,54,37,38,29,11,245,6,45
21102,0,0,0,0,4,3,5,0,13,0,0,0,7,6,0,0,0,5,3,0,0,0,0,0,0,0,8,0,5,0,3,10,0,5,0,22,0,0,5,5,5,3,3,0,22,0,5,0,3,11,12,5,0,35,0,3,5,11,4,10,5,5,40,0,4,3,14,13,12,6,6,51,0,6,8,7,22,8,3,0,58,0,6,14,13,22,4,12,3,66,0,0,8,8,25,14,3,0,68,0,0,3,13,22,12,0,0,51,0,0,10,31,50,27,15,3,135,0,0,0,8,11,11,0,0,38,0,0,4,15,29,30,5,3,84,0,0,0,3,0,3,0,3,11,5,23,76,133,240,146,82,22,722,0,0,0,3,5,0,0,0,8,5,3,6,7,4,9,0,0,38,3,5,3,3,3,11,0,0,29,0,3,8,9,11,8,5,0,42,0,0,4,6,9,9,0,3,35,0,6
21103,0,0,9,13,11,9,0,0,50,11,5,11,9,5,3,0,0,39,5,6,8,16,9,10,3,0,53,3,6,18,16,9,13,7,0,75,5,18,17,22,18,28,14,0,128,9,22,33,38,52,33,13,8,198,7,37,46,60,57,37,21,0,274,6,41,109,87,73,54,33,8,402,3,69,176,134,138,95,33,3,655,0,23,143,163,136,118,27,3,613,0,11,94,198,176,124,30,3,640,0,6,88,134,144,96,22,4,491,0,0,129,305,360,245,52,5,1099,0,0,17,86,122,81,16,0,326,0,0,24,126,211,132,34,6,533,0,0,0,5,13,8,0,0,40,52,245,935,1401,1545,1093,303,47,5622,0,0,4,13,0,7,4,0,36,16,12,23,13,8,19,8,0,90,12,20,22,24,19,14,5,0,126,3,15,31,32,23,24,11,0,126,7,29,31,39,29,35,26,4,195,0,25
21104,0,0,4,8,13,8,3,0,37,3,0,0,6,11,3,0,0,26,0,8,9,10,11,0,0,0,33,3,3,7,9,10,8,5,0,49,4,10,8,10,17,14,0,0,67,0,20,12,15,23,21,13,4,106,0,11,35,36,41,25,11,3,159,3,16,54,53,52,30,13,4,221,0,14,92,87,71,59,19,3,342,0,13,77,112,79,51,18,0,352,0,3,66,90,85,59,21,5,332,0,0,35,96,80,56,15,0,277,0,0,94,236,231,126,27,6,723,0,0,10,79,74,63,9,0,230,0,0,16,85,146,90,19,8,359,0,0,0,6,6,0,0,5,18,20,110,516,929,943,623,168,32,3332,0,0,0,6,4,0,3,0,19,16,12,15,13,15,5,6,0,74,7,22,12,14,19,9,5,0,93,7,23,16,23,20,19,6,3,115,4,21,24,27,27,20,7,6,139,3,30
21105,0,3,6,16,15,20,17,3,86,12,5,5,9,14,15,3,0,63,3,3,15,11,19,21,14,0,96,4,12,13,22,37,34,13,4,143,4,12,28,25,38,29,26,6,174,10,24,37,60,60,75,35,14,312,4,36,69,67,85,72,22,13,368,0,56,119,114,127,122,52,16,606,3,28,188,154,181,150,50,8,769,0,20,135,147,149,102,23,0,583,0,6,97,162,167,147,37,6,621,0,0,69,147,160,93,27,5,501,0,0,79,239,313,182,43,8,862,0,5,12,84,112,79,21,0,306,0,0,14,74,156,87,24,4,361,4,0,8,12,30,11,14,4,80,46,215,885,1354,1656,1242,425,105,5925,0,0,10,14,13,6,8,0,54,14,11,15,21,17,13,8,0,103,10,18,33,33,31,28,11,4,167,3,11,20,38,19,29,25,3,151,0,17,40,55,37,31,24,14,212,0,19
21201,6,0,10,12,20,14,10,6,71,12,0,5,11,4,7,3,3,45,5,5,6,5,10,13,12,9,65,0,7,15,13,15,19,13,3,85,0,10,15,17,22,30,19,12,130,8,20,17,33,33,25,20,14,167,10,27,46,51,47,49,21,14,257,4,32,85,78,88,67,26,10,395,3,42,115,110,96,78,39,7,484,0,20,91,116,83,65,24,7,415,0,3,79,109,101,70,17,5,381,0,0,52,90,103,45,5,3,305,0,0,80,172,175,115,22,14,574,0,0,13,58,59,34,4,0,174,0,5,14,62,104,39,23,4,253,0,6,5,8,10,11,4,3,48,46,173,650,941,977,678,263,111,3841,0,3,8,9,5,5,3,0,30,19,13,6,6,7,4,4,0,56,8,16,15,11,15,11,5,0,84,0,9,20,21,8,19,7,4,95,0,11,20,18,17,9,9,0,96,0,15
21202,0,0,8,14,19,10,0,0,56,3,5,0,9,4,0,7,0,29,11,7,8,13,13,7,5,0,59,9,13,9,17,13,15,4,0,75,3,13,13,15,36,23,3,0,100,6,22,27,32,30,30,15,3,164,3,31,51,52,49,39,21,3,255,0,53,120,89,90,53,12,0,412,0,58,184,142,125,90,28,4,634,4,27,129,142,123,97,22,0,543,0,6,128,147,151,108,23,0,573,0,5,66,136,134,92,10,0,446,0,0,134,294,275,216,31,5,958,0,0,25,78,95,64,16,0,280,0,0,31,103,162,115,24,6,440,0,0,3,11,17,10,3,0,55,45,238,933,1289,1337,968,231,28,5069,0,0,5,11,9,7,0,0,32,21,25,18,19,5,4,0,0,94,20,25,17,32,10,14,9,0,125,0,20,20,29,21,11,4,0,119,3,21,32,43,24,21,6,0,152,0,25
