POW_SA3_CODE_2021,SS_NS_None_Mng,SS_NS_None_Pro,SS_NS_None_TecTW,SS_NS_None_CoPSW,SS_NS_None_ClAW,SS_NS_None_SWks,SS_NS_None_MaOpDv,SS_NS_None_Lab,SS_NS_None_IDNS,SS_NS_None_Tot,SS_NS_1_15_Mng,SS_NS_1_15_Pro,SS_NS_1_15_TecTW,SS_NS_1_15_CoPSW,SS_NS_1_15_ClAW,SS_NS_1_15_SWks,SS_NS_1_15_MaOpDv,SS_NS_1_15_Lab,SS_NS_1_15_IDNS,SS_NS_1_15_Tot,SS_NS_16_24_Mng,SS_NS_16_24_Pro,SS_NS_16_24_TecTW,SS_NS_16_24_CoPSW,SS_NS_16_24_ClAW,SS_NS_16_24_SWks,SS_NS_16_24_MaOpDv,SS_NS_16_24_Lab,SS_NS_16_24_IDNS,SS_NS_16_24_Tot,SS_NS_25_34_Mng,SS_NS_25_34_Pro,SS_NS_25_34_TecTW,SS_NS_25_34_CoPSW,SS_NS_25_34_ClAW,SS_NS_25_34_SWks,SS_NS_25_34_MaOpDv,SS_NS_25_34_Lab,SS_NS_25_34_IDNS,SS_NS_25_34_Tot,SS_NS_35_39_Mng,SS_NS_35_39_Pro,SS_NS_35_39_TecTW,SS_NS_35_39_CoPSW,SS_NS_35_39_ClAW,SS_NS_35_39_SWks,SS_NS_35_39_MaOpDv,SS_NS_35_39_Lab,SS_NS_35_39_IDNS,SS_NS_35_39_Tot,SS_NS_40_Mng,SS_NS_40_Pro,SS_NS_40_TecTW,SS_NS_40_CoPSW,SS_NS_40_ClAW,SS_NS_40_SWks,SS_NS_40_MaOpDv,SS_NS_40_Lab,SS_NS_40_IDNS,SS_NS_40_Tot,SS_NS_41_48_Mng,SS_NS_41_48_Pro,SS_NS_41_48_TecTW,SS_NS_41_48_CoPSW,SS_NS_41_48_ClAW,SS_NS_41_48_SWks,SS_NS_41_48_MaOpDv,SS_NS_41_48_Lab,SS_NS_41_48_IDNS,SS_NS_41_48_Tot,SS_NS_49ov_Mng,SS_NS_49ov_Pro,SS_NS_49ov_TecTW,SS_NS_49ov_CoPSW,SS_NS_49ov_ClAW,SS_NS_49ov_SWks,SS_NS_49ov_MaOpDv,SS_NS_49ov_Lab,SS_NS_49ov_IDNS,SS_NS_49ov_Tot,SS_NS_NS_Mng,SS_NS_NS_Pro,SS_NS_NS_TecTW,SS_NS_NS_CoPSW,SS_NS_NS_ClAW,SS_NS_NS_SWks,SS_NS_NS_MaOpDv,SS_NS_NS_Lab,SS_NS_NS_IDNS,SS_NS_NS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_Inad_des_Tot,SS_NS_Tot_Tot,Tot_None_Mng,Tot_None_Pro,Tot_None_TecTW,Tot_None_CoPSW,Tot_None_ClAW,Tot_None_SWks,Tot_None_MaOpDv,Tot_None_Lab,Tot_None_IDNS,Tot_None_Tot,Tot_1_15_Mng,Tot_1_15_Pro,Tot_1_15_TecTW,Tot_1_15_CoPSW,Tot_1_15_ClAW,Tot_1_15_SWks,Tot_1_15_MaOpDv,Tot_1_15_Lab,Tot_1_15_IDNS,Tot_1_15_Tot,Tot_16_24_Mng,Tot_16_24_Pro,Tot_16_24_TecTW,Tot_16_24_CoPSW,Tot_16_24_ClAW,Tot_16_24_SWks,Tot_16_24_MaOpDv,Tot_16_24_Lab,Tot_16_24_IDNS,Tot_16_24_Tot,Tot_25_34_Mng,Tot_25_34_Pro,Tot_25_34_TecTW,Tot_25_34_CoPSW,Tot_25_34_ClAW,Tot_25_34_SWks,Tot_25_34_MaOpDv,Tot_25_34_Lab,Tot_25_34_IDNS,Tot_25_34_Tot,Tot_35_39_Mng,Tot_35_39_Pro,Tot_35_39_TecTW,Tot_35_39_CoPSW,Tot_35_39_ClAW,Tot_35_39_SWks,Tot_35_39_MaOpDv,Tot_35_39_Lab,Tot_35_39_IDNS,Tot_35_39_Tot,Tot_40_Mng,Tot_40_Pro,Tot_40_TecTW,Tot_40_CoPSW,Tot_40_ClAW,Tot_40_SWks,Tot_40_MaOpDv,Tot_40_Lab,Tot_40_IDNS,Tot_40_Tot,Tot_41_48_Mng,Tot_41_48_Pro,Tot_41_48_TecTW,Tot_41_48_CoPSW,Tot_41_48_ClAW,Tot_41_48_SWks,Tot_41_48_MaOpDv,Tot_41_48_Lab,Tot_41_48_IDNS,Tot_41_48_Tot,Tot_49ov_Mng,Tot_49ov_Pro,Tot_49ov_TecTW,Tot_49ov_CoPSW,Tot_49ov_ClAW,Tot_49ov_SWks,Tot_49ov_MaOpDv,Tot_49ov_Lab,Tot_49ov_IDNS,Tot_49ov_Tot,Tot_NS_Mng,Tot_NS_Pro,Tot_NS_TecTW,Tot_NS_CoPSW,Tot_NS_ClAW,Tot_NS_SWks,Tot_NS_MaOpDv,Tot_NS_Lab,Tot_NS_IDNS,Tot_NS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_Inad_des_Tot,Tot_Tot_Tot
20801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,14,14,228,14,81,0,37,3,397,23,138,54,694,160,606,29,238,13,1950,17,40,53,193,94,180,15,87,4,677,3,19,23,103,31,47,6,24,0,258,9,7,58,35,12,11,4,0,3,136,0,14,88,19,7,6,0,3,0,140,0,4,28,12,0,4,0,0,0,44,4,3,12,4,0,5,0,0,0,27,0,0,3,21,0,5,0,4,7,43,59,238,327,1304,315,934,61,398,34,3677
20802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,18,178,13,80,10,51,9,389,29,226,56,711,205,783,39,418,21,2491,30,57,75,234,118,196,25,143,6,875,17,25,38,96,45,56,9,21,3,316,9,15,68,39,20,7,0,9,4,176,4,7,74,13,11,9,3,5,0,132,4,7,19,8,3,0,0,0,0,44,4,5,14,12,5,4,5,4,0,48,0,0,4,13,6,4,0,8,15,45,100,369,373,1301,422,1148,87,659,56,4511
20803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,9,16,15,37,248,26,272,16,95,10,730,27,131,102,693,165,1542,124,738,29,3543,38,60,93,235,113,443,97,225,10,1315,20,28,58,81,50,148,32,72,9,497,29,25,196,60,25,39,22,15,9,411,12,17,205,11,20,15,4,15,3,300,6,0,70,8,14,6,0,4,0,102,3,11,35,7,5,4,0,3,0,77,0,8,8,16,0,15,0,10,30,81,156,297,792,1355,411,2478,300,1176,83,7053
20804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,11,148,14,411,3,59,3,673,18,84,34,423,108,1021,18,295,16,2016,18,33,26,170,98,310,23,99,5,777,19,11,19,67,32,111,7,27,5,300,14,15,27,22,13,31,0,10,0,129,0,9,45,5,4,7,0,0,0,73,0,3,12,5,3,0,0,0,0,22,0,3,0,3,0,0,0,0,0,14,0,0,0,11,0,12,0,6,10,43,78,170,169,851,271,1910,47,490,40,4039
20901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,20,184,20,113,4,48,0,407,30,150,67,490,158,954,46,398,13,2305,21,52,58,174,108,209,33,98,3,760,19,35,40,66,45,74,4,29,5,317,13,20,96,37,22,15,4,10,0,218,7,23,110,26,15,4,0,0,4,189,4,9,46,12,0,5,0,0,0,61,0,3,17,3,3,7,0,4,0,41,0,6,6,4,3,4,0,7,19,55,90,314,448,1003,377,1384,99,594,51,4350
20902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,8,10,104,10,161,4,34,5,343,24,81,34,265,85,811,43,294,22,1655,15,23,39,111,58,210,34,118,9,618,14,15,25,45,19,76,10,24,3,229,5,17,44,20,18,18,3,11,4,140,4,8,53,12,6,14,4,5,0,114,5,3,19,8,0,0,0,0,0,44,4,3,6,3,0,0,0,0,0,18,0,8,6,7,0,15,3,4,20,67,80,163,254,565,213,1304,94,497,56,3229
20903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,11,119,8,28,8,39,3,221,13,40,37,305,44,397,12,296,5,1144,12,19,23,57,15,87,0,57,4,274,13,0,17,27,8,33,0,18,0,116,6,3,54,20,7,6,0,3,0,101,0,0,77,8,0,0,0,0,0,90,0,0,17,3,0,0,0,0,0,24,0,0,8,0,0,0,0,0,0,8,0,0,6,0,0,3,0,0,5,17,44,70,248,534,84,557,27,416,19,2001
20904,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,8,0,18,11,6,12,156,17,238,6,81,7,532,46,127,65,545,143,1795,65,730,37,3546,40,43,147,199,82,472,111,311,16,1416,30,24,58,111,44,155,21,71,4,522,15,28,159,54,41,34,4,24,7,362,13,18,199,20,22,9,0,6,0,296,6,5,58,3,16,4,4,0,0,95,0,7,36,6,0,0,0,5,3,70,0,3,11,15,3,32,7,18,40,130,155,260,745,1103,368,2735,218,1255,107,6957
21001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,11,10,10,89,9,161,17,17,0,326,10,51,26,251,80,636,71,278,21,1416,10,18,37,109,53,150,69,106,7,559,8,11,30,39,14,51,26,41,4,225,3,18,150,17,26,25,15,7,4,265,0,6,159,3,17,0,7,7,0,196,0,0,45,5,0,0,3,0,0,65,0,0,28,0,3,0,0,0,0,36,0,4,8,7,6,8,5,8,11,53,47,109,502,525,204,1039,198,467,51,3136
21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,40,0,26,4,22,0,98,4,8,18,149,15,224,11,144,3,578,4,4,16,30,11,34,0,26,0,131,3,3,8,10,4,8,0,7,0,52,0,3,27,12,0,0,0,6,0,55,0,3,42,0,0,0,0,0,0,51,0,0,21,6,0,3,0,0,0,28,0,0,7,0,0,0,0,0,0,9,0,0,4,5,0,0,0,8,6,27,19,28,150,250,36,296,24,213,11,1021
21003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,26,8,19,0,14,0,84,14,47,24,124,32,236,27,103,5,609,5,17,25,38,23,82,26,59,5,281,5,12,11,35,7,18,6,18,3,110,0,9,42,4,6,4,4,0,0,71,4,4,48,10,3,0,0,4,0,69,0,0,3,0,0,0,0,0,0,12,5,3,5,9,0,0,0,0,0,12,0,0,6,0,0,4,0,0,4,21,27,89,170,247,84,374,58,204,22,1269
21004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,50,0,41,0,18,0,112,6,12,14,102,23,342,7,175,5,686,7,7,15,38,15,66,6,34,0,188,10,0,13,7,8,22,0,20,0,81,4,0,47,18,4,9,0,0,0,77,4,3,29,3,3,0,0,0,3,47,0,0,23,5,0,0,0,0,0,32,0,0,13,0,0,0,0,0,0,12,0,0,0,3,0,0,0,5,0,14,30,28,157,225,47,479,19,253,11,1247
21005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,5,0,0,17,9,10,20,120,22,188,27,86,6,487,27,109,64,340,151,1145,133,607,43,2619,46,51,153,145,88,359,201,311,13,1361,15,16,43,73,51,145,54,89,10,494,18,29,168,30,44,32,18,24,8,373,8,14,176,25,28,11,16,23,9,307,7,5,78,7,7,4,8,13,0,126,3,10,44,7,6,0,13,4,3,88,0,3,15,19,6,32,6,12,47,153,132,247,767,763,406,1912,477,1160,134,6003
21101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,6,13,26,189,25,176,11,82,11,545,28,112,81,598,130,1382,112,686,24,3153,33,54,94,185,75,317,84,221,7,1061,16,22,53,81,38,111,25,58,4,404,14,38,167,43,44,26,12,17,0,372,7,26,203,11,24,9,3,14,3,308,6,15,78,8,5,3,4,0,3,119,4,4,26,8,0,4,3,3,0,56,0,0,5,11,3,21,5,3,31,82,124,285,732,1139,342,2044,266,1088,85,6110
21102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,0,8,0,13,0,81,4,23,7,107,20,56,0,48,0,256,0,8,10,31,6,4,0,10,0,70,5,0,11,15,0,0,0,3,0,39,0,4,10,7,0,0,0,0,0,22,0,0,17,0,0,0,0,3,0,20,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,5,12,31,64,214,30,77,5,68,5,508
21103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,6,11,8,26,178,21,210,7,64,4,525,28,69,50,483,100,1262,42,587,17,2642,36,36,63,183,63,287,46,167,10,885,15,17,45,81,32,102,17,53,5,363,15,17,143,37,21,30,3,21,0,285,9,16,167,16,16,11,3,8,0,240,5,3,56,4,4,4,0,7,0,83,6,0,17,5,5,0,0,4,0,40,0,8,4,12,0,7,0,3,13,38,122,169,575,1005,257,1912,126,901,44,5112
21104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,6,81,10,86,6,25,0,231,18,91,31,240,69,590,39,293,7,1379,12,31,25,100,48,159,51,61,3,491,18,11,14,40,12,52,9,24,0,184,7,6,38,19,8,11,4,4,0,95,8,9,36,3,11,3,3,0,3,78,0,0,18,0,0,0,0,0,0,25,0,0,3,4,0,4,0,0,0,17,0,0,0,9,0,6,0,0,10,25,73,157,180,490,162,908,113,419,31,2530
21105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,11,8,0,37,299,8,120,4,127,8,621,28,51,73,512,67,968,39,673,20,2430,15,23,73,157,27,241,16,120,6,682,17,8,48,78,29,88,8,58,0,331,11,14,162,40,17,22,3,12,3,279,4,11,173,18,10,6,3,17,0,236,3,9,57,13,4,4,0,3,0,88,0,3,29,8,0,0,0,3,0,45,0,0,6,10,0,18,0,4,12,52,90,117,661,1134,153,1457,73,1020,44,4761
