POW_SA3_CODE_2021,UOLSEWVW_IDNS_Bf_91,UOLSEWVW_IDNS_91_95,UOLSEWVW_IDNS_96_00,UOLSEWVW_IDNS_01_05,UOLSEWVW_IDNS_06_10,UOLSEWVW_IDNS_11_15,UOLSEWVW_IDNS_16_20,UOLSEWVW_IDNS_2021,UOLSEWVW_IDNS_NS,UOLSEWVW_IDNS_Tot,UOLSEWVW_Tot_Bf_91,UOLSEWVW_Tot_91_95,UOLSEWVW_Tot_96_00,UOLSEWVW_Tot_01_05,UOLSEWVW_Tot_06_10,UOLSEWVW_Tot_11_15,UOLSEWVW_Tot_16_20,UOLSEWVW_Tot_2021,UOLSEWVW_Tot_NS,UOLSEWVW_Tot_Tot,UOLSE_NWNA_AGFF_Bf_91,UOLSE_NWNA_AGFF_91_95,UOLSE_NWNA_AGFF_96_00,UOLSE_NWNA_AGFF_01_05,UOLSE_NWNA_AGFF_06_10,UOLSE_NWNA_AGFF_11_15,UOLSE_NWNA_AGFF_16_20,UOLSE_NWNA_AGFF_2021,UOLSE_NWNA_AGFF_NS,UOLSE_NWNA_AGFF_Tot,UOLSE_NWNA_Min_Bf_91,UOLSE_NWNA_Min_91_95,UOLSE_NWNA_Min_96_00,UOLSE_NWNA_Min_01_05,UOLSE_NWNA_Min_06_10,UOLSE_NWNA_Min_11_15,UOLSE_NWNA_Min_16_20,UOLSE_NWNA_Min_2021,UOLSE_NWNA_Min_NS,UOLSE_NWNA_Min_Tot,UOLSE_NWNA_Mnf_Bf_91,UOLSE_NWNA_Mnf_91_95,UOLSE_NWNA_Mnf_96_00,UOLSE_NWNA_Mnf_01_05,UOLSE_NWNA_Mnf_06_10,UOLSE_NWNA_Mnf_11_15,UOLSE_NWNA_Mnf_16_20,UOLSE_NWNA_Mnf_2021,UOLSE_NWNA_Mnf_NS,UOLSE_NWNA_Mnf_Tot,UOLSE_NWNA_EGWWS_Bf_91,UOLSE_NWNA_EGWWS_91_95,UOLSE_NWNA_EGWWS_96_00,UOLSE_NWNA_EGWWS_01_05,UOLSE_NWNA_EGWWS_06_10,UOLSE_NWNA_EGWWS_11_15,UOLSE_NWNA_EGWWS_16_20,UOLSE_NWNA_EGWWS_2021,UOLSE_NWNA_EGWWS_NS,UOLSE_NWNA_EGWWS_Tot,UOLSE_NWNA_Const_Bf_91,UOLSE_NWNA_Const_91_95,UOLSE_NWNA_Const_96_00,UOLSE_NWNA_Const_01_05,UOLSE_NWNA_Const_06_10,UOLSE_NWNA_Const_11_15,UOLSE_NWNA_Const_16_20,UOLSE_NWNA_Const_2021,UOLSE_NWNA_Const_NS,UOLSE_NWNA_Const_Tot,UOLSE_NWNA_WST_Bf_91,UOLSE_NWNA_WST_91_95,UOLSE_NWNA_WST_96_00,UOLSE_NWNA_WST_01_05,UOLSE_NWNA_WST_06_10,UOLSE_NWNA_WST_11_15,UOLSE_NWNA_WST_16_20,UOLSE_NWNA_WST_2021,UOLSE_NWNA_WST_NS,UOLSE_NWNA_WST_Tot,UOLSE_NWNA_RetT_Bf_91,UOLSE_NWNA_RetT_91_95,UOLSE_NWNA_RetT_96_00,UOLSE_NWNA_RetT_01_05,UOLSE_NWNA_RetT_06_10,UOLSE_NWNA_RetT_11_15,UOLSE_NWNA_RetT_16_20,UOLSE_NWNA_RetT_2021,UOLSE_NWNA_RetT_NS,UOLSE_NWNA_RetT_Tot,UOLSE_NWNA_AcFd_Bf_91,UOLSE_NWNA_AcFd_91_95,UOLSE_NWNA_AcFd_96_00,UOLSE_NWNA_AcFd_01_05,UOLSE_NWNA_AcFd_06_10,UOLSE_NWNA_AcFd_11_15,UOLSE_NWNA_AcFd_16_20,UOLSE_NWNA_AcFd_2021,UOLSE_NWNA_AcFd_NS,UOLSE_NWNA_AcFd_Tot,UOLSE_NWNA_TPW_Bf_91,UOLSE_NWNA_TPW_91_95,UOLSE_NWNA_TPW_96_00,UOLSE_NWNA_TPW_01_05,UOLSE_NWNA_TPW_06_10,UOLSE_NWNA_TPW_11_15,UOLSE_NWNA_TPW_16_20,UOLSE_NWNA_TPW_2021,UOLSE_NWNA_TPW_NS,UOLSE_NWNA_TPW_Tot,UOLSE_NWNA_IMT_Bf_91,UOLSE_NWNA_IMT_91_95,UOLSE_NWNA_IMT_96_00,UOLSE_NWNA_IMT_01_05,UOLSE_NWNA_IMT_06_10,UOLSE_NWNA_IMT_11_15,UOLSE_NWNA_IMT_16_20,UOLSE_NWNA_IMT_2021,UOLSE_NWNA_IMT_NS,UOLSE_NWNA_IMT_Tot,UOLSE_NWNA_FinIns_Bf_91,UOLSE_NWNA_FinIns_91_95,UOLSE_NWNA_FinIns_96_00,UOLSE_NWNA_FinIns_01_05,UOLSE_NWNA_FinIns_06_10,UOLSE_NWNA_FinIns_11_15,UOLSE_NWNA_FinIns_16_20,UOLSE_NWNA_FinIns_2021,UOLSE_NWNA_FinIns_NS,UOLSE_NWNA_FinIns_Tot,UOLSE_NWNA_RHRE_Bf_91,UOLSE_NWNA_RHRE_91_95,UOLSE_NWNA_RHRE_96_00,UOLSE_NWNA_RHRE_01_05,UOLSE_NWNA_RHRE_06_10,UOLSE_NWNA_RHRE_11_15,UOLSE_NWNA_RHRE_16_20,UOLSE_NWNA_RHRE_2021,UOLSE_NWNA_RHRE_NS,UOLSE_NWNA_RHRE_Tot,UOLSE_NWNA_ProSTS_Bf_91,UOLSE_NWNA_ProSTS_91_95,UOLSE_NWNA_ProSTS_96_00,UOLSE_NWNA_ProSTS_01_05,UOLSE_NWNA_ProSTS_06_10,UOLSE_NWNA_ProSTS_11_15,UOLSE_NWNA_ProSTS_16_20,UOLSE_NWNA_ProSTS_2021,UOLSE_NWNA_ProSTS_NS,UOLSE_NWNA_ProSTS_Tot,UOLSE_NWNA_AdSup_Bf_91,UOLSE_NWNA_AdSup_91_95,UOLSE_NWNA_AdSup_96_00,UOLSE_NWNA_AdSup_01_05,UOLSE_NWNA_AdSup_06_10,UOLSE_NWNA_AdSup_11_15,UOLSE_NWNA_AdSup_16_20,UOLSE_NWNA_AdSup_2021,UOLSE_NWNA_AdSup_NS,UOLSE_NWNA_AdSup_Tot,UOLSE_NWNA_PubAS_Bf_91,UOLSE_NWNA_PubAS_91_95,UOLSE_NWNA_PubAS_96_00,UOLSE_NWNA_PubAS_01_05,UOLSE_NWNA_PubAS_06_10,UOLSE_NWNA_PubAS_11_15,UOLSE_NWNA_PubAS_16_20,UOLSE_NWNA_PubAS_2021,UOLSE_NWNA_PubAS_NS,UOLSE_NWNA_PubAS_Tot,UOLSE_NWNA_EdTrn_Bf_91,UOLSE_NWNA_EdTrn_91_95,UOLSE_NWNA_EdTrn_96_00,UOLSE_NWNA_EdTrn_01_05,UOLSE_NWNA_EdTrn_06_10,UOLSE_NWNA_EdTrn_11_15,UOLSE_NWNA_EdTrn_16_20,UOLSE_NWNA_EdTrn_2021,UOLSE_NWNA_EdTrn_NS,UOLSE_NWNA_EdTrn_Tot,UOLSE_NWNA_HC_SA_Bf_91,UOLSE_NWNA_HC_SA_91_95,UOLSE_NWNA_HC_SA_96_00,UOLSE_NWNA_HC_SA_01_05,UOLSE_NWNA_HC_SA_06_10,UOLSE_NWNA_HC_SA_11_15,UOLSE_NWNA_HC_SA_16_20,UOLSE_NWNA_HC_SA_2021,UOLSE_NWNA_HC_SA_NS,UOLSE_NWNA_HC_SA_Tot,UOLSE_NWNA_ArtsR_Bf_91,UOLSE_NWNA_ArtsR_91_95,UOLSE_NWNA_ArtsR_96_00,UOLSE_NWNA_ArtsR_01_05,UOLSE_NWNA_ArtsR_06_10,UOLSE_NWNA_ArtsR_11_15,UOLSE_NWNA_ArtsR_16_20,UOLSE_NWNA_ArtsR_2021,UOLSE_NWNA_ArtsR_NS,UOLSE_NWNA_ArtsR_Tot
20904,221,67,73,122,259,225,272,8,64,1309,2892,1025,1256,1960,4994,3586,3974,36,201,19925,16,4,7,18,27,22,36,0,0,130,0,0,0,0,0,0,0,0,0,0,142,82,44,61,111,141,95,0,6,692,3,0,0,0,0,0,0,0,0,11,16,10,17,9,30,67,68,3,0,219,23,16,8,7,10,12,10,0,0,74,31,15,14,14,8,23,36,0,4,148,19,16,6,14,24,34,50,0,4,165,12,7,12,8,20,18,33,0,3,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,10,12,14,3,18,21,18,30,0,0,115,14,0,0,0,7,0,0,0,0,15,0,0,0,0,0,8,5,0,0,24,9,5,3,12,6,28,23,0,0,87,0,0,0,0,0,0,0,0,0,0
21001,106,22,41,62,120,111,110,4,37,609,1637,485,516,798,1707,1331,1510,16,110,8109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,28,18,14,19,17,18,0,0,195,0,0,0,0,0,0,0,0,0,0,9,0,6,3,19,25,20,0,3,86,7,0,4,0,7,0,4,0,0,21,7,5,4,0,6,7,9,0,0,34,8,7,6,8,11,8,9,0,0,58,19,7,5,0,4,3,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,9,4,8,7,3,14,0,0,50,5,0,0,0,0,4,0,0,0,12,4,0,0,0,3,0,0,0,0,3,7,10,0,3,8,7,4,0,0,42,0,0,0,0,0,0,0,0,0,0
21002,0,0,0,4,0,4,3,0,0,12,73,16,26,38,95,111,103,3,12,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21003,34,14,20,22,54,40,71,0,11,270,878,269,373,441,991,780,1013,5,50,4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,10,14,11,14,11,0,0,100,7,0,0,0,0,0,0,0,0,6,5,3,9,8,10,16,15,0,0,67,0,0,0,0,0,5,0,0,0,8,0,0,0,0,4,3,8,0,0,34,5,8,0,4,5,0,6,0,0,26,7,0,0,3,3,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,3,6,6,6,5,4,0,0,29,0,0,0,0,0,0,0,0,0,0
21004,11,3,7,10,11,9,18,0,0,62,161,47,66,109,295,248,224,4,6,1162,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,11,3,0,0,4,3,5,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0
21005,305,102,139,171,416,357,515,6,84,2095,4433,1759,1957,2836,6492,4821,5680,62,288,28334,7,0,0,0,8,10,0,0,0,21,0,0,0,0,0,0,0,0,0,6,239,115,80,88,170,234,217,0,17,1158,5,0,3,0,6,3,5,0,0,24,19,15,16,36,63,85,139,4,7,387,23,18,3,4,15,21,22,0,0,104,23,9,12,7,22,31,36,0,4,150,22,17,14,11,22,19,40,0,6,160,53,15,6,18,38,48,90,0,0,268,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,0,0,17,21,16,5,9,35,19,45,0,0,152,3,0,0,0,0,0,0,0,0,5,8,0,0,3,7,6,9,0,0,30,5,4,12,14,25,19,18,0,4,107,0,0,0,0,3,0,0,0,0,3
21101,182,62,80,133,235,216,252,0,34,1198,2405,919,1138,1922,3543,2768,2715,40,115,15567,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,3,121,43,45,34,84,107,81,4,11,528,0,0,0,0,0,0,0,0,0,0,6,5,7,10,33,48,53,0,0,162,13,3,7,7,18,22,33,0,0,111,5,14,8,5,21,35,43,0,0,142,47,11,18,24,33,37,65,0,3,241,3,4,3,5,10,18,17,0,0,63,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,4,0,0,0,14,0,0,0,3,3,15,6,0,0,33,9,0,4,7,23,18,16,0,0,88,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,15,11,0,3,6,16,29,28,0,3,94,0,0,0,0,5,0,0,0,0,3
21102,7,0,3,9,6,9,10,0,0,37,165,52,82,83,165,163,164,0,8,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,12,5,14,6,0,0,0,51,0,0,0,0,0,0,0,0,0,0
21103,65,21,31,54,121,100,104,0,19,514,1029,442,460,909,1779,1479,1542,18,55,7714,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,39,18,11,6,35,51,44,0,0,208,0,0,0,0,0,3,0,0,0,6,0,0,3,10,12,23,24,0,0,69,6,0,0,0,4,3,3,0,0,16,3,4,5,4,21,32,26,0,0,94,17,8,9,23,25,28,33,0,0,138,4,0,0,0,4,10,8,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,10,0,0,0,3,3,5,0,0,0,16,3,4,0,5,8,14,18,0,0,49,4,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,5,0,0,8,4,0,5,5,21,26,17,0,0,75,0,0,0,0,0,0,3,0,0,3
21104,54,19,26,45,70,65,71,0,9,361,906,324,504,832,1395,1127,1054,6,47,6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,9,7,14,14,0,5,72,0,0,0,0,0,0,0,0,0,3,5,0,6,6,12,15,27,0,0,76,4,0,4,0,12,10,13,0,0,38,9,3,10,6,14,21,32,0,0,84,19,5,11,14,21,31,18,0,0,114,3,4,0,4,4,15,13,0,0,34,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,4,0,0,16,0,3,0,0,3,3,3,0,0,13,0,0,0,3,16,10,18,0,0,46,4,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9,4,0,0,25,11,0,7,7,10,13,15,0,0,52,0,0,0,0,0,0,0,0,0,0
21105,30,3,10,24,46,48,50,0,8,232,564,214,259,453,888,773,812,4,32,4003,7,8,6,10,17,43,54,0,4,142,0,0,0,0,0,0,0,0,0,0,12,8,8,11,32,24,39,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,15,6,0,0,33,0,0,0,0,4,3,7,0,0,18,4,0,6,10,32,25,25,0,0,93,13,6,3,8,21,21,29,0,3,107,6,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,8,8,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,14,0,0,0,5,8,10,11,0,6,35,0,0,0,0,5,0,0,0,0,5
21201,28,19,13,37,67,54,64,0,9,291,379,180,258,476,1319,1004,993,9,30,4646,6,6,5,3,15,23,33,0,3,94,0,0,0,0,0,0,0,0,0,0,6,0,4,0,15,21,97,0,5,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,11,0,0,39,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,8,33,0,0,41,8,5,0,3,7,10,13,0,0,55,0,0,5,0,9,8,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,6,0,3,5,6,12,15,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,5,4,0,0,23,0,0,0,0,0,0,0,0,0,0
21202,82,50,55,85,165,112,148,3,16,713,1425,733,907,1468,3022,2133,1797,18,80,11582,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,23,9,21,18,25,17,24,0,3,144,0,0,0,0,0,4,0,0,0,4,9,0,9,9,25,63,37,0,0,164,3,0,0,4,7,7,9,0,0,27,9,7,6,4,11,15,24,0,0,72,8,9,7,8,20,22,25,0,3,97,4,0,5,0,10,9,7,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,4,0,0,0,3,4,0,0,0,15,10,5,0,7,6,15,18,0,0,60,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,8,4,0,4,14,20,29,8,0,0,86,0,0,0,0,0,0,0,0,0,0
21203,39,11,32,43,154,114,117,5,17,531,789,381,690,1301,3392,2264,1884,12,78,10780,28,17,23,29,39,92,80,0,3,308,0,0,0,0,0,0,0,0,0,0,7,7,5,7,22,10,41,0,0,100,0,0,0,0,0,0,0,0,0,0,4,3,5,10,32,80,35,0,7,177,0,0,0,0,4,0,6,0,0,11,3,6,3,3,13,21,30,0,3,76,3,8,4,4,21,28,33,0,0,101,4,0,9,3,10,20,15,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,0,9,6,0,0,4,4,15,26,0,0,59,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,8,0,0,18,3,0,5,12,6,26,15,0,0,63,0,0,0,0,0,0,0,0,0,0
21204,494,202,226,370,709,644,757,10,113,3514,6574,2820,3120,4413,8795,6713,7540,77,360,40422,7,7,5,9,12,31,25,0,3,96,0,0,0,0,0,0,0,0,0,0,368,185,139,195,285,271,326,10,31,1815,3,7,5,5,5,15,9,0,0,47,28,13,31,48,99,184,152,3,9,559,46,35,31,24,49,61,79,0,4,331,82,35,37,31,57,97,105,0,4,454,62,43,54,31,64,61,89,0,4,407,53,12,19,27,40,70,100,0,4,330,4,0,4,3,5,3,4,0,0,18,0,0,4,0,3,4,0,0,0,14,3,0,0,0,4,3,7,0,0,15,13,5,4,5,13,10,13,0,5,62,29,18,14,33,61,53,76,0,4,288,3,4,0,6,0,7,0,0,0,23,15,9,4,6,3,4,6,0,3,52,35,9,10,22,35,43,27,0,3,186,3,5,4,0,0,0,0,0,0,12
21205,245,78,134,243,386,364,463,4,92,2000,4896,2041,2543,4148,7402,6204,7184,85,292,34804,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,104,34,50,36,50,52,83,0,4,424,0,3,0,0,5,5,0,0,0,7,13,4,15,32,64,81,84,0,3,292,16,6,4,4,27,19,69,0,4,147,35,9,14,15,45,80,109,0,0,310,60,24,22,50,83,93,201,0,11,552,16,9,6,3,22,40,57,0,5,156,4,0,0,0,4,4,0,0,0,13,0,0,0,4,8,7,6,0,0,26,3,0,4,0,0,13,9,0,0,32,10,0,8,6,13,19,32,0,0,86,30,7,16,7,31,41,73,0,0,197,3,0,0,0,6,0,4,0,0,10,11,3,3,8,17,20,30,0,0,97,13,12,21,24,31,41,50,0,3,199,0,0,0,0,7,0,4,0,0,13
21301,208,67,76,120,292,285,312,0,71,1447,4002,1361,1428,2024,4436,3483,3758,38,216,20746,9,4,0,0,4,7,8,0,0,36,0,0,0,0,0,0,0,0,0,3,181,96,64,67,195,159,115,0,22,895,7,0,0,0,3,4,0,0,0,10,33,22,16,11,56,80,83,0,0,296,30,17,6,4,16,18,32,0,3,118,62,33,18,24,43,45,39,3,8,282,48,40,23,20,40,42,38,0,6,255,55,38,13,18,38,47,44,0,3,256,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,8,3,0,0,12,0,0,0,0,0,0,0,0,0,9,7,5,4,0,9,6,6,0,0,27,20,7,0,9,28,31,20,0,5,120,15,0,0,0,5,0,0,0,0,19,11,4,3,6,11,4,4,0,0,35,24,14,12,8,32,41,20,0,0,154,0,0,0,0,0,0,0,0,0,5
21302,98,25,33,47,152,121,161,0,29,667,1354,437,574,816,1883,1518,1887,23,85,8568,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,37,14,8,15,23,15,17,0,3,129,0,0,0,0,0,4,0,0,0,4,9,0,7,8,20,16,23,0,0,83,7,0,5,0,4,8,9,0,0,26,18,10,9,8,11,15,18,0,0,83,18,8,5,3,11,9,18,0,0,70,20,11,15,7,13,11,20,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,5,4,9,3,3,3,8,11,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,5,0,0,6,5,6,0,0,30,0,0,0,0,0,0,0,0,0,0
21303,123,46,49,78,141,136,170,0,35,775,2348,777,876,1242,2442,2136,2536,21,116,12501,5,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,77,33,26,21,48,34,46,6,6,302,0,0,0,0,0,0,0,0,0,0,8,3,6,7,18,27,25,0,0,101,18,10,7,4,15,11,23,0,0,86,49,34,16,11,22,26,29,0,0,182,48,12,14,24,32,33,61,0,3,227,18,11,13,3,10,19,17,0,4,95,3,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,4,0,0,20,8,4,9,3,7,10,35,0,0,81,8,3,0,5,0,0,5,0,0,24,3,0,4,0,0,0,0,0,0,9,21,13,13,7,21,16,14,0,0,111,6,0,0,0,3,0,0,0,0,8
21304,58,19,41,61,153,136,141,0,23,638,1199,498,684,1216,3002,2172,2342,14,89,11224,3,0,0,3,6,5,9,0,0,25,0,0,0,0,0,0,0,0,0,0,15,9,7,6,17,21,20,0,0,101,0,0,0,0,0,3,0,0,0,4,10,4,11,7,31,28,51,0,0,137,3,4,0,0,3,0,3,0,0,14,10,3,8,7,26,15,15,0,4,86,15,4,4,6,16,12,15,0,0,78,12,0,4,4,10,17,10,0,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,5,0,0,0,6,9,4,0,11,13,4,8,0,3,48,0,0,0,4,0,0,0,0,0,6,0,5,0,0,5,0,0,0,0,9,9,0,0,7,11,12,15,0,0,60,0,0,0,0,0,0,0,0,0,0
21305,141,82,86,194,492,402,511,7,74,1981,2700,1281,1673,3590,8694,6318,6791,84,236,31378,15,9,10,6,31,49,79,0,8,210,0,0,0,0,0,0,0,0,0,0,81,45,24,26,100,87,68,0,13,450,6,5,0,3,5,4,6,0,0,28,19,10,11,11,60,67,86,0,0,266,24,18,4,9,16,24,21,6,0,127,29,13,15,14,56,54,49,0,4,232,16,11,19,23,41,30,61,0,0,202,49,34,17,24,67,27,64,0,5,279,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,3,0,0,0,6,5,3,3,0,0,18,0,0,0,0,5,14,22,0,0,39,19,12,6,17,36,23,50,0,0,163,0,0,0,0,0,0,0,0,0,10,0,5,4,5,13,0,8,0,0,43,3,10,4,12,59,42,13,0,0,142,0,0,0,0,0,0,0,0,0,3
21401,68,24,32,39,98,98,103,0,22,490,806,402,510,909,1941,1415,1531,18,62,7586,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,18,10,10,12,25,18,25,0,0,120,0,0,0,0,0,0,0,0,0,4,5,0,4,5,9,16,19,0,0,57,0,0,0,0,4,8,10,0,0,20,3,4,0,3,12,10,15,0,4,58,22,0,6,13,14,15,35,0,0,106,6,0,0,0,0,5,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4,3,10,20,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,10,3,0,0,3,14,17,6,0,0,52,0,0,0,0,0,0,0,0,0,0
21402,31,9,10,22,50,39,61,0,11,239,569,200,284,441,1000,985,1065,9,73,4616,7,4,0,3,15,35,36,0,0,108,0,0,0,0,0,0,0,0,0,0,9,12,5,18,18,27,29,0,0,126,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,12,18,0,0,38,0,0,0,0,5,0,6,0,0,7,3,4,0,6,10,0,10,0,0,26,8,4,0,11,15,13,24,0,0,81,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,3,9,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,6,13,12,0,0,31,0,0,0,0,0,0,0,0,0,0
21501,0,0,0,0,10,8,12,0,0,41,59,23,47,90,329,283,480,31,16,1366,0,0,0,0,11,4,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,15,84,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
