POW_SA3_CODE_2021,OIDNS_400_499_H_0,OIDNS_400_499_H_1_19,OIDNS_400_499_H_20_29,OIDNS_400_499_H_30_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40_44,OIDNS_400_499_H_45_49,OIDNS_400_499_H_50ov,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_19,OIDNS_500_649_H_20_29,OIDNS_500_649_H_30_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40_44,OIDNS_500_649_H_45_49,OIDNS_500_649_H_50ov,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_19,OIDNS_650_799_H_20_29,OIDNS_650_799_H_30_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40_44,OIDNS_650_799_H_45_49,OIDNS_650_799_H_50ov,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_19,OIDNS_800_999_H_20_29,OIDNS_800_999_H_30_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40_44,OIDNS_800_999_H_45_49,OIDNS_800_999_H_50ov,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_19,OIDNS_1000_1249_H_20_29,OIDNS_1000_1249_H_30_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40_44,OIDNS_1000_1249_H_45_49,OIDNS_1000_1249_H_50ov,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_19,OIDNS_1250_1499_H_20_29,OIDNS_1250_1499_H_30_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40_44,OIDNS_1250_1499_H_45_49,OIDNS_1250_1499_H_50ov,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_19,OIDNS_1500_1749_H_20_29,OIDNS_1500_1749_H_30_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40_44,OIDNS_1500_1749_H_45_49,OIDNS_1500_1749_H_50ov,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_19,OIDNS_1750_1999_H_20_29,OIDNS_1750_1999_H_30_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40_44,OIDNS_1750_1999_H_45_49,OIDNS_1750_1999_H_50ov,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot,OIDNS_2000_2999_H_0,OIDNS_2000_2999_H_1_19,OIDNS_2000_2999_H_20_29,OIDNS_2000_2999_H_30_34,OIDNS_2000_2999_H_35_39,OIDNS_2000_2999_H_40_44,OIDNS_2000_2999_H_45_49,OIDNS_2000_2999_H_50ov,OIDNS_2000_2999_H_NS,OIDNS_2000_2999_H_Tot,OIDNS_3000_3499_H_0,OIDNS_3000_3499_H_1_19,OIDNS_3000_3499_H_20_29,OIDNS_3000_3499_H_30_34,OIDNS_3000_3499_H_35_39,OIDNS_3000_3499_H_40_44,OIDNS_3000_3499_H_45_49,OIDNS_3000_3499_H_50ov,OIDNS_3000_3499_H_NS,OIDNS_3000_3499_H_Tot,OIDNS_3500mo_H_0,OIDNS_3500mo_H_1_19,OIDNS_3500mo_H_20_29,OIDNS_3500mo_H_30_34,OIDNS_3500mo_H_35_39,OIDNS_3500mo_H_40_44,OIDNS_3500mo_H_45_49,OIDNS_3500mo_H_50ov,OIDNS_3500mo_H_NS,OIDNS_3500mo_H_Tot,OIDNS_PINS_H_0,OIDNS_PINS_H_1_19,OIDNS_PINS_H_20_29,OIDNS_PINS_H_30_34,OIDNS_PINS_H_35_39,OIDNS_PINS_H_40_44,OIDNS_PINS_H_45_49,OIDNS_PINS_H_50ov,OIDNS_PINS_H_NS,OIDNS_PINS_H_Tot,OIDNS_Tot_H_0,OIDNS_Tot_H_1_19,OIDNS_Tot_H_20_29,OIDNS_Tot_H_30_34,OIDNS_Tot_H_35_39,OIDNS_Tot_H_40_44,OIDNS_Tot_H_45_49,OIDNS_Tot_H_50ov,OIDNS_Tot_H_NS,OIDNS_Tot_H_Tot,Tot_NNI_H_0,Tot_NNI_H_1_19,Tot_NNI_H_20_29,Tot_NNI_H_30_34,Tot_NNI_H_35_39,Tot_NNI_H_40_44,Tot_NNI_H_45_49,Tot_NNI_H_50ov,Tot_NNI_H_NS,Tot_NNI_H_Tot,Tot_1_149_H_0,Tot_1_149_H_1_19,Tot_1_149_H_20_29,Tot_1_149_H_30_34,Tot_1_149_H_35_39,Tot_1_149_H_40_44,Tot_1_149_H_45_49,Tot_1_149_H_50ov,Tot_1_149_H_NS,Tot_1_149_H_Tot,Tot_150_299_H_0,Tot_150_299_H_1_19,Tot_150_299_H_20_29,Tot_150_299_H_30_34,Tot_150_299_H_35_39,Tot_150_299_H_40_44,Tot_150_299_H_45_49,Tot_150_299_H_50ov,Tot_150_299_H_NS,Tot_150_299_H_Tot,Tot_300_399_H_0,Tot_300_399_H_1_19,Tot_300_399_H_20_29,Tot_300_399_H_30_34,Tot_300_399_H_35_39,Tot_300_399_H_40_44,Tot_300_399_H_45_49,Tot_300_399_H_50ov,Tot_300_399_H_NS,Tot_300_399_H_Tot,Tot_400_499_H_0,Tot_400_499_H_1_19,Tot_400_499_H_20_29,Tot_400_499_H_30_34,Tot_400_499_H_35_39,Tot_400_499_H_40_44,Tot_400_499_H_45_49,Tot_400_499_H_50ov,Tot_400_499_H_NS,Tot_400_499_H_Tot,Tot_500_649_H_0,Tot_500_649_H_1_19,Tot_500_649_H_20_29,Tot_500_649_H_30_34,Tot_500_649_H_35_39,Tot_500_649_H_40_44,Tot_500_649_H_45_49,Tot_500_649_H_50ov,Tot_500_649_H_NS,Tot_500_649_H_Tot,Tot_650_799_H_0,Tot_650_799_H_1_19,Tot_650_799_H_20_29,Tot_650_799_H_30_34,Tot_650_799_H_35_39,Tot_650_799_H_40_44,Tot_650_799_H_45_49,Tot_650_799_H_50ov,Tot_650_799_H_NS,Tot_650_799_H_Tot
21002,0,0,0,0,0,4,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,14,0,3,0,3,0,3,0,0,0,6,0,0,0,0,4,0,0,0,9,14,0,0,0,0,0,0,4,0,5,11,0,0,0,0,0,7,0,0,4,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,20,22,6,17,6,8,16,22,6,9,43,133,5,19,4,10,6,13,5,16,0,71,67,382,14,6,5,0,0,8,7,498,36,303,40,10,6,11,0,13,8,434,44,214,67,11,11,20,0,8,12,377,21,187,122,21,16,37,6,11,10,433,43,218,255,72,57,54,3,36,3,751,47,151,215,130,162,92,23,44,14,874
21003,0,0,0,3,0,0,0,0,4,10,3,12,10,6,0,0,0,0,3,21,0,3,5,4,0,5,0,0,7,28,3,5,5,3,7,12,5,0,6,42,4,0,0,0,15,16,3,0,4,52,0,0,0,6,0,4,0,0,0,15,0,0,3,0,9,3,0,5,4,27,0,0,0,0,8,3,0,0,3,16,0,0,0,0,3,4,3,4,4,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,23,41,18,46,30,15,52,53,16,22,75,318,19,47,18,12,8,12,0,8,10,132,41,316,16,3,9,5,0,6,7,406,45,373,69,13,10,15,3,3,13,546,48,344,139,23,21,24,9,7,20,634,54,329,279,52,24,42,6,18,21,824,88,380,512,152,127,89,14,44,22,1415,81,297,468,227,367,220,28,57,21,1763
21004,0,3,0,0,0,0,0,0,0,5,6,0,0,3,0,0,0,0,4,14,0,0,5,4,5,4,0,0,3,22,0,0,0,0,6,0,0,0,3,17,0,0,0,0,9,8,0,0,3,23,0,0,5,0,0,6,0,0,4,15,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,16,19,9,18,13,6,28,34,0,16,41,159,15,35,8,0,10,6,8,10,6,97,84,388,15,0,3,3,0,3,3,496,56,358,50,3,3,4,0,7,11,489,54,299,92,22,13,4,3,10,5,492,38,243,156,31,28,28,5,11,3,551,66,228,320,95,83,47,10,19,14,885,60,157,285,182,193,98,23,35,14,1061
21005,6,17,24,0,4,5,0,0,20,79,10,19,39,14,12,9,3,4,20,126,10,27,36,17,61,19,8,0,52,228,7,19,20,12,115,68,14,16,60,329,8,11,14,16,109,82,16,20,47,318,6,9,12,7,80,44,19,26,31,229,3,0,8,7,47,47,12,22,24,171,4,3,4,0,18,30,6,19,12,106,0,0,0,0,21,30,11,23,19,116,0,0,0,0,4,0,4,0,5,14,0,0,4,0,0,6,0,7,9,37,6,4,11,3,25,25,4,19,204,303,85,200,183,97,504,372,89,162,582,2274,119,171,46,28,51,48,17,31,80,585,234,1301,86,18,6,22,6,13,37,1726,226,1640,263,58,40,30,0,20,48,2320,208,1376,562,98,76,64,15,28,69,2488,239,1266,1086,178,146,162,24,66,89,3254,362,1305,1950,564,522,326,66,110,127,5336,454,1091,1860,1131,2041,961,175,209,197,8113
21101,4,8,17,0,3,4,0,0,14,49,6,21,16,5,5,6,4,0,13,72,0,16,19,6,24,20,3,10,11,112,7,9,21,13,71,34,3,10,23,187,5,18,17,9,75,54,3,7,24,217,8,0,11,8,45,39,3,10,19,135,0,6,4,3,28,40,6,20,6,112,0,0,0,3,21,11,0,10,8,54,3,0,0,0,12,23,3,16,7,69,0,4,0,0,4,7,0,5,3,28,0,0,0,4,3,4,0,9,6,22,5,3,10,5,21,17,5,7,119,179,53,141,123,68,321,258,39,112,308,1420,70,113,31,21,22,47,14,51,42,420,291,1771,58,20,21,22,8,13,23,2224,236,1813,244,46,21,31,5,18,37,2450,217,1373,492,92,75,80,10,33,37,2405,186,1181,757,129,123,128,21,66,51,2648,315,1213,1632,456,409,305,50,110,70,4554,284,915,1464,966,1425,734,125,178,75,6173
21102,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,14,0,8,9,0,11,5,3,18,23,87,9,22,0,4,4,5,0,4,0,50,55,187,3,4,0,5,0,0,4,262,25,166,21,0,3,3,0,0,0,225,22,132,37,13,6,6,0,0,0,221,18,121,68,15,7,12,0,7,3,247,34,114,136,31,27,29,5,8,0,385,30,106,156,85,62,59,10,24,9,530
21103,0,9,4,3,5,3,0,0,6,30,6,5,5,8,0,0,0,0,12,40,7,3,6,11,11,9,3,3,12,65,4,8,12,11,32,14,0,4,19,100,5,8,10,4,34,28,3,11,9,107,0,7,0,9,15,32,3,5,7,67,0,0,3,5,13,15,5,9,4,52,0,0,0,0,6,3,4,0,3,26,0,0,0,0,3,13,7,18,9,50,0,0,0,0,0,0,0,0,0,5,5,5,0,5,0,0,0,4,0,23,3,9,5,0,15,6,0,3,79,122,36,80,62,53,138,124,30,65,193,783,46,92,23,9,20,30,7,34,32,288,255,1441,51,11,18,8,0,13,20,1822,234,1352,177,35,23,14,3,11,22,1866,173,1011,338,46,33,30,13,35,25,1699,186,981,585,130,107,84,14,45,17,2153,209,946,1184,311,259,236,39,82,45,3314,236,686,1157,652,790,504,81,141,59,4302
21104,0,15,10,3,0,0,0,0,8,33,0,4,10,5,0,0,0,0,5,28,0,5,4,0,6,3,0,0,10,31,0,0,0,8,15,13,0,0,11,55,0,0,4,0,20,17,0,3,14,60,0,0,0,5,16,7,4,0,5,37,0,0,3,0,12,6,0,0,6,35,0,0,0,0,3,3,0,5,0,13,0,0,0,0,8,4,5,0,0,23,0,0,0,0,0,0,0,0,0,13,0,0,4,0,3,0,0,4,0,12,0,5,0,0,0,5,0,3,36,51,12,54,42,26,83,71,13,24,106,441,34,42,17,12,8,30,3,14,12,169,139,747,26,4,10,10,0,4,11,955,95,753,102,24,13,7,0,12,11,1010,87,619,176,25,20,31,4,19,12,995,81,508,361,69,35,35,14,14,20,1138,118,546,708,169,118,97,10,36,21,1823,117,426,692,319,390,220,35,57,27,2284
21105,0,4,10,4,0,0,0,5,8,33,3,7,8,0,3,0,0,4,7,37,10,8,7,3,10,10,7,0,10,63,9,7,15,6,25,16,0,9,15,106,5,4,3,10,31,20,5,5,17,99,3,0,0,4,22,17,0,3,11,63,0,0,5,3,18,14,0,6,7,55,0,0,0,0,11,12,0,10,0,36,0,4,0,0,5,0,6,8,5,33,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,4,0,19,6,0,0,0,9,13,0,0,76,112,47,85,63,36,145,115,14,67,210,780,64,127,39,21,21,35,6,48,29,386,370,1546,51,16,18,21,4,23,31,2075,265,1494,182,35,36,27,0,33,30,2110,198,1141,337,88,51,49,14,51,31,1964,219,1083,666,143,120,123,23,46,52,2480,290,1130,1231,402,337,259,53,121,64,3878,264,833,1197,688,805,485,95,144,55,4565
21201,6,7,7,0,0,0,0,0,3,28,0,0,8,0,5,0,0,0,14,38,3,5,11,7,5,3,0,0,11,50,9,6,10,7,21,12,10,3,14,82,3,0,5,3,18,15,4,6,16,76,0,0,3,0,13,14,0,7,8,44,0,0,0,0,5,11,0,5,8,41,0,0,4,4,0,6,3,4,12,31,0,0,0,0,7,6,0,6,0,25,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,6,0,12,0,3,0,0,11,3,0,6,57,83,49,67,55,26,88,77,22,53,174,606,45,86,16,12,19,19,3,48,17,288,196,1174,54,15,11,8,5,5,23,1495,117,926,135,31,20,23,6,18,17,1291,100,672,252,40,41,38,6,31,15,1202,124,689,480,89,81,80,23,55,31,1651,155,649,847,277,246,189,46,89,51,2546,149,488,775,539,692,375,65,130,60,3260
21202,0,15,6,4,0,3,0,0,7,34,3,12,15,5,4,4,0,0,13,52,3,5,18,6,18,13,0,4,15,85,0,7,11,9,29,20,0,10,23,102,3,4,4,7,37,34,5,5,15,110,4,4,4,3,18,18,4,15,5,77,4,4,9,0,16,16,0,5,13,69,0,0,3,0,4,4,3,4,8,35,0,3,0,0,11,9,5,8,7,44,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,12,0,3,4,5,14,16,0,0,81,125,37,106,80,52,157,138,16,57,225,865,57,119,41,17,17,33,0,18,27,335,242,1455,54,11,10,15,3,7,18,1805,238,1449,201,22,18,19,3,14,33,1997,176,1059,404,60,35,39,9,22,34,1842,165,953,679,101,116,84,16,24,41,2177,232,964,1308,315,287,188,30,85,60,3472,232,676,1209,681,927,462,75,110,70,4447
21203,3,9,10,0,0,0,0,0,8,31,3,6,12,4,6,0,0,0,11,50,4,9,14,5,10,10,3,0,17,74,0,4,16,8,25,11,3,6,29,105,0,6,6,6,32,22,0,8,22,92,0,4,4,0,21,17,0,8,9,67,0,0,0,0,6,11,0,3,0,29,0,0,0,0,0,3,3,4,9,23,0,0,3,0,0,3,4,5,4,23,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,0,7,0,12,3,6,5,0,6,9,0,4,71,108,33,86,77,32,114,101,18,44,219,715,63,117,39,17,23,27,7,22,21,335,140,1277,54,13,8,13,0,11,19,1541,123,1175,204,34,27,19,4,11,23,1610,118,898,360,58,38,35,6,33,30,1579,127,805,615,117,99,93,17,33,37,1940,198,703,1181,362,280,200,38,98,51,3113,220,569,975,743,860,413,65,134,78,4057
21204,11,25,21,0,11,7,0,0,33,112,16,13,40,14,15,8,4,3,34,155,18,21,32,23,72,39,3,3,62,268,11,16,35,32,146,90,22,15,68,431,8,10,17,30,158,104,24,26,63,446,9,12,9,5,81,77,19,33,42,287,5,5,6,8,79,60,17,41,24,247,6,0,4,0,36,36,12,22,15,127,4,4,7,6,16,39,13,26,8,116,0,0,5,0,6,5,3,7,0,24,0,0,0,0,6,12,0,10,3,38,7,12,7,5,27,33,0,10,255,362,107,202,217,132,663,533,121,212,720,2909,94,197,86,42,86,72,20,72,86,748,211,1421,87,24,29,35,7,24,44,1880,211,1745,302,56,55,46,7,25,57,2502,220,1695,639,117,114,91,10,67,82,3035,196,1472,1350,210,241,186,23,81,101,3866,332,1575,2315,727,725,479,97,144,143,6539,426,1263,2351,1479,3144,1494,220,318,240,10933
21205,0,22,19,6,5,0,0,0,22,74,10,21,37,13,16,5,0,0,36,143,12,12,34,17,27,15,5,3,44,165,8,17,21,17,77,48,0,8,49,248,5,12,5,19,130,67,12,16,47,321,9,5,8,10,54,69,10,13,31,205,8,9,8,5,44,53,14,14,16,164,5,4,6,3,29,41,7,11,19,111,4,8,6,3,28,57,16,22,13,163,0,0,4,0,0,6,0,7,3,25,0,3,5,0,8,15,7,29,16,76,3,11,4,5,19,36,0,13,201,300,93,206,197,103,444,419,66,143,601,2271,102,171,81,34,46,68,16,54,72,643,344,1961,103,24,27,32,0,13,37,2540,313,2324,302,54,36,44,7,25,53,3163,285,1986,641,130,90,78,6,44,73,3344,306,1799,1170,190,176,131,14,63,84,3923,412,2035,2301,570,496,375,67,126,146,6518,370,1471,2254,1237,1466,831,139,204,148,8121
21301,8,10,15,5,3,5,0,0,23,66,4,10,16,6,10,5,0,0,35,86,3,9,18,18,30,19,0,6,31,138,3,10,12,21,63,24,0,9,48,185,12,10,14,8,52,43,4,10,34,186,5,4,0,6,49,39,14,13,14,149,5,3,0,3,32,34,6,16,14,103,0,0,0,6,25,21,0,6,13,70,3,0,0,0,8,13,0,8,17,54,0,0,0,0,0,0,0,7,0,8,0,5,0,0,0,7,0,9,14,32,5,7,4,5,24,17,3,7,130,198,70,137,102,87,302,221,34,100,422,1469,78,149,38,21,35,44,14,27,50,468,250,1374,61,10,19,18,4,9,34,1777,201,1370,216,38,24,24,3,11,40,1932,167,1116,464,79,71,36,5,37,54,2042,168,1002,907,158,151,130,22,38,73,2649,238,1079,1538,459,406,274,48,82,108,4234,260,829,1431,867,1309,689,99,173,122,5773
21302,0,10,15,3,0,0,0,0,4,28,0,3,9,9,5,0,0,0,9,34,0,3,14,4,5,7,0,0,7,47,3,5,9,4,33,20,3,0,17,97,0,3,9,0,20,30,6,11,15,95,3,0,0,4,24,19,4,6,9,68,4,0,5,0,11,18,6,16,9,64,4,4,3,3,10,13,3,13,3,49,0,7,0,8,12,21,8,14,9,67,0,0,0,0,4,4,3,8,4,18,0,0,6,3,4,3,0,10,0,22,0,6,0,0,9,9,0,0,56,85,26,66,69,31,144,138,40,84,176,770,30,45,37,4,31,23,4,23,24,220,148,709,24,9,6,10,0,5,10,927,118,729,87,21,10,14,0,13,14,1013,108,592,242,47,21,31,3,23,30,1099,80,561,406,69,57,60,8,31,20,1289,121,543,762,213,189,142,33,55,44,2109,141,443,706,418,590,325,51,86,47,2806
21303,0,11,5,3,0,5,0,0,11,35,0,10,16,4,5,0,0,3,24,66,5,4,5,10,12,10,0,3,8,54,4,7,8,6,31,21,0,4,31,106,6,0,9,11,35,23,5,5,35,131,3,0,3,8,15,22,4,4,10,71,6,3,0,6,14,19,0,11,7,66,3,0,0,6,11,15,3,6,6,48,3,4,0,3,4,11,3,7,6,46,0,0,0,0,0,3,0,0,7,12,0,0,0,0,3,4,0,12,0,26,0,4,0,4,10,12,0,0,88,124,42,79,68,58,147,144,21,65,266,885,61,83,34,16,14,14,0,33,30,286,229,897,39,9,12,11,0,8,20,1220,186,1067,130,26,16,15,0,14,27,1487,188,981,328,58,50,36,12,36,39,1725,191,862,565,109,70,62,8,27,34,1929,225,965,1087,298,214,137,21,79,62,3077,261,648,1037,580,707,357,62,105,75,3824
21304,0,3,12,3,0,0,0,0,16,27,3,8,23,3,9,0,0,0,22,69,3,3,10,9,16,3,0,4,19,69,3,5,7,11,25,17,0,7,27,111,10,12,8,5,34,29,3,0,30,130,0,4,6,4,18,23,0,12,25,94,5,0,5,0,12,14,5,8,11,60,0,0,0,0,6,7,5,3,0,27,0,0,0,0,6,14,6,9,8,46,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,5,16,5,6,5,3,15,7,0,4,71,116,50,80,90,53,137,145,34,49,272,908,47,125,48,16,26,43,3,31,40,378,238,1454,63,16,9,15,6,16,19,1829,189,1302,212,41,21,20,3,24,30,1838,139,980,335,58,53,61,12,22,40,1695,121,806,664,110,141,124,18,39,41,2057,182,851,1189,321,277,229,49,91,73,3269,225,601,1078,722,861,470,95,154,103,4311
21305,3,19,18,0,4,0,3,0,20,75,9,19,17,5,10,8,0,3,31,103,14,17,19,17,27,25,0,6,46,168,8,32,25,28,74,51,7,16,55,292,0,12,16,12,86,82,10,14,52,290,9,4,3,10,50,54,15,24,27,188,3,4,0,6,38,42,9,22,27,151,0,0,0,3,24,35,4,16,11,104,3,0,0,0,13,34,16,29,14,116,0,0,0,0,5,0,0,9,4,23,0,0,0,0,0,4,0,13,9,30,8,4,6,8,21,20,4,7,185,261,91,189,143,97,349,378,74,158,564,2044,95,210,87,30,45,59,8,48,69,661,364,1980,90,17,24,21,4,16,29,2541,299,2081,359,72,36,48,4,17,53,2972,273,1690,690,132,73,80,12,47,77,3074,236,1365,1265,204,182,176,31,50,71,3579,338,1544,2184,669,500,386,64,120,142,5939,401,1131,1988,1383,1792,873,144,236,179,8127
21401,3,5,4,0,0,3,0,0,10,32,0,5,7,5,0,0,0,4,20,50,3,7,5,10,21,3,0,0,22,80,0,7,11,9,26,25,7,9,31,122,7,4,10,9,30,28,3,9,15,113,5,0,3,3,15,18,3,11,11,75,4,0,0,6,23,15,0,12,11,69,0,0,0,0,5,11,5,3,4,43,0,6,0,0,10,9,3,15,3,50,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,4,0,3,7,22,7,7,3,0,11,14,3,11,87,141,58,85,67,48,147,142,29,83,268,930,70,107,36,20,25,23,11,48,34,373,230,1368,63,9,18,18,3,9,16,1733,218,1285,217,40,30,14,9,15,18,1840,198,1047,359,70,47,54,8,27,39,1838,191,1022,641,125,103,93,16,50,32,2268,292,1067,1296,384,317,240,48,85,70,3809,301,749,1292,853,1008,505,68,141,90,5000
21402,5,12,10,0,0,0,0,0,17,54,7,18,9,5,0,5,0,3,19,68,4,10,7,8,13,7,0,4,18,69,10,4,8,17,25,12,0,7,20,103,0,12,9,9,33,26,6,10,17,124,6,3,0,9,11,20,10,6,14,84,0,3,0,3,6,22,0,14,9,67,7,3,0,0,9,11,5,6,12,52,0,0,3,5,8,22,3,9,14,67,0,9,0,0,0,7,0,0,0,19,7,8,9,0,3,10,0,11,9,49,7,8,3,0,8,7,0,3,96,131,93,128,80,68,119,151,34,74,292,1041,85,130,39,24,22,44,12,49,38,437,433,1884,61,15,8,14,6,20,48,2487,328,1523,217,43,24,23,10,33,49,2240,288,1329,407,79,51,55,13,44,57,2313,281,1316,807,137,130,114,21,48,60,2914,418,1496,1584,455,367,321,57,126,84,4910,406,1085,1573,933,967,557,82,231,86,5922
21501,3,0,0,0,0,0,0,0,7,21,3,5,3,0,5,3,0,0,12,32,5,8,0,6,3,10,0,0,16,51,6,6,5,5,15,16,0,0,19,74,4,8,0,4,12,12,4,6,14,57,0,0,0,0,6,9,3,8,3,35,0,0,0,0,12,7,4,3,5,30,3,0,0,0,6,7,0,0,3,23,0,3,4,0,3,3,0,3,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,5,3,0,3,34,56,34,50,32,20,64,67,18,47,169,501,35,60,17,12,18,24,5,73,10,252,73,547,22,7,9,17,3,25,19,722,87,487,78,26,16,32,6,41,28,797,73,442,144,41,29,48,9,87,28,906,71,477,256,73,84,75,22,93,31,1178,132,496,546,238,213,190,49,113,47,2017,133,376,560,416,536,399,75,237,63,2794
21502,3,9,6,0,3,0,0,0,13,27,0,8,6,3,8,0,0,0,8,39,0,4,3,8,12,9,0,3,24,61,5,3,4,5,14,16,3,3,27,75,0,4,3,0,19,9,8,6,18,67,0,0,0,0,13,3,0,10,8,44,0,0,0,0,6,12,0,4,8,28,0,0,0,0,3,4,0,5,7,16,0,0,0,0,4,3,0,0,6,24,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,5,44,61,27,57,37,23,85,64,17,34,207,557,37,49,15,15,8,8,3,45,22,190,97,553,19,6,8,12,0,13,25,720,62,457,78,23,12,14,0,30,29,709,63,371,149,44,29,35,6,39,41,771,77,368,262,80,83,80,12,52,53,1059,108,449,586,218,203,155,40,92,39,1892,138,327,540,433,591,328,57,136,75,2629
21503,5,5,13,0,0,0,0,0,17,42,0,0,11,0,0,0,0,3,10,29,5,0,0,4,10,0,0,0,16,37,0,0,0,4,13,6,0,9,11,52,0,3,0,4,11,10,6,4,11,49,0,0,0,0,9,10,0,3,6,27,0,0,0,0,3,8,0,3,0,15,0,0,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,8,0,3,3,0,0,4,29,60,22,39,34,11,54,41,12,29,151,393,18,43,20,7,5,25,6,74,15,219,29,317,16,6,3,9,0,17,22,424,42,263,58,13,16,17,11,45,17,486,51,285,94,39,21,33,7,54,24,619,55,291,219,65,68,82,12,76,35,907,66,313,408,166,164,125,35,123,37,1440,90,229,372,271,390,300,53,158,48,1905
21601,0,0,4,0,0,0,0,0,6,12,5,5,5,3,7,0,0,0,11,26,3,0,0,0,5,0,0,0,10,25,0,4,0,4,10,9,0,3,13,36,0,0,0,0,8,8,3,0,4,31,0,0,0,0,4,5,0,5,0,10,6,0,0,0,0,3,0,4,3,21,4,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,6,31,42,26,32,13,15,41,29,9,21,121,308,22,30,8,6,10,20,0,56,25,172,108,459,23,9,14,7,0,22,25,654,47,325,76,6,8,23,4,28,26,538,49,259,106,19,24,29,5,46,27,575,59,258,198,43,54,54,9,57,24,766,86,355,379,134,147,119,29,107,38,1391,110,253,380,288,356,205,41,131,41,1803
21602,0,9,0,0,0,0,0,0,3,14,0,0,6,0,0,0,0,0,4,21,8,4,7,0,0,6,0,0,3,25,0,0,0,5,7,3,5,0,5,19,0,0,0,0,0,5,0,3,9,19,0,0,0,0,4,3,5,0,0,15,4,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,19,25,18,18,13,10,23,24,11,19,78,215,7,22,13,4,3,21,6,56,17,164,35,316,14,3,3,8,0,18,15,405,42,220,34,15,9,22,3,31,14,390,39,193,78,14,24,17,5,39,21,427,35,191,128,49,25,39,11,52,21,542,71,188,267,106,104,80,20,83,26,941,70,182,299,200,233,166,33,102,33,1315
