POW_SA3_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
21002,14,13,24,14,38,37,9,15,0,169,10,12,18,16,55,58,23,16,0,204,10,10,14,10,61,74,17,27,3,222,6,7,3,7,27,57,18,25,4,149,0,0,4,5,17,63,6,16,0,120,0,3,4,9,13,28,14,23,0,92,0,0,3,0,9,35,11,25,0,85,0,0,0,0,5,8,0,14,0,22,0,0,0,0,0,4,0,4,0,20,3,0,0,0,0,0,0,4,8,20,70,157,134,78,259,416,104,190,23,1432,0,0,0,0,0,0,0,0,0,5,24,81,0,0,0,0,0,0,4,103,10,66,10,0,0,0,0,0,4,100,10,44,14,5,3,4,0,0,0,76,6,59,29,0,0,0,0,0,0,99,19,47,57,22,15,3,0,0,0,161,16,31,46,49,31,11,9,0,3,193,11,17,23,36,38,16,4,0,0,146,10,12,13,13,29,9,7,7,0,95
21003,15,36,45,26,71,63,7,10,0,277,19,29,27,35,106,90,20,22,11,359,18,23,18,26,141,129,28,40,6,419,6,9,7,15,107,94,34,36,0,314,8,7,0,13,66,87,9,41,3,240,5,9,5,5,32,46,14,22,0,133,4,0,3,5,27,66,25,43,0,176,0,5,0,0,0,7,5,13,0,34,0,0,0,0,6,10,0,13,0,28,3,3,5,3,6,10,3,3,15,46,104,256,225,166,623,671,157,264,48,2511,5,4,0,0,4,0,0,0,0,8,18,55,0,0,3,0,0,0,0,77,16,75,16,0,0,3,0,0,3,112,11,65,32,3,0,4,0,0,0,120,10,84,60,15,5,3,0,0,5,175,23,98,130,38,17,4,0,7,0,319,33,65,142,67,64,18,7,8,4,411,33,43,116,104,117,31,8,24,9,464,21,29,63,74,130,44,9,19,7,387
21004,9,10,20,8,45,30,9,11,3,149,12,9,17,22,48,65,16,14,0,212,12,12,13,15,64,88,13,24,0,237,3,4,11,12,36,64,12,25,0,180,3,9,7,3,37,46,9,35,0,152,0,0,3,5,12,36,11,21,0,82,4,0,9,0,12,39,6,23,0,82,0,0,0,0,0,9,0,7,0,15,0,0,0,0,0,8,0,7,0,18,0,4,0,0,3,7,0,4,9,25,66,147,142,88,305,428,95,190,26,1495,4,0,0,0,0,0,0,0,0,6,26,42,4,0,0,0,0,0,0,69,24,63,6,0,0,0,0,0,4,97,26,56,12,0,0,0,0,0,0,93,14,54,28,7,0,0,0,0,0,108,16,56,85,23,13,0,0,0,3,201,17,45,73,74,44,14,0,4,6,273,9,21,61,49,77,22,4,0,0,243,4,13,22,25,54,23,7,8,0,169
21005,52,100,173,109,372,242,52,53,34,1164,45,86,176,145,772,456,98,70,40,1884,56,77,134,103,806,715,167,162,42,2273,58,49,68,74,628,642,165,175,20,1867,32,28,39,55,426,545,150,209,28,1520,26,15,29,26,225,376,124,159,5,987,37,24,19,40,267,450,197,336,15,1386,9,5,5,16,42,56,51,73,0,256,3,11,5,6,18,31,26,78,0,185,5,7,13,5,31,32,9,22,52,170,445,864,1105,704,3825,3764,1091,1389,287,13474,17,20,3,5,3,0,0,3,6,57,41,137,9,3,0,0,0,0,3,202,48,243,39,3,5,0,0,4,3,337,56,236,74,14,7,5,0,6,9,404,66,216,160,25,15,21,0,4,10,525,119,271,360,110,41,18,6,14,18,951,122,188,349,246,165,60,19,20,20,1185,126,160,236,226,397,148,28,48,28,1402,92,107,157,171,454,258,46,64,31,1384
21101,49,83,144,124,266,244,39,48,15,1005,62,88,113,132,548,415,77,90,18,1536,63,68,80,108,739,621,137,144,15,1969,35,47,44,67,392,583,131,160,11,1480,33,31,40,38,295,494,104,150,8,1190,15,21,22,15,149,278,87,116,8,710,18,20,8,23,173,338,119,230,5,941,0,5,0,3,20,50,18,55,0,148,0,5,5,3,15,29,9,43,0,116,0,0,0,4,25,36,12,14,32,123,391,804,773,593,2821,3322,772,1125,142,10739,12,18,0,0,3,0,0,0,0,39,105,274,5,4,0,7,0,0,0,386,66,330,32,3,0,4,0,0,8,444,58,279,88,12,11,4,0,3,4,455,51,252,137,20,12,10,3,3,12,495,85,242,328,77,38,14,0,8,10,797,57,170,306,211,119,34,5,10,6,929,47,99,250,206,323,84,12,28,12,1062,44,64,130,132,285,130,17,36,4,840
21102,10,7,16,10,17,22,3,0,4,85,5,10,16,15,36,25,5,3,0,114,5,11,14,11,23,38,4,9,0,112,5,7,8,3,21,30,7,3,0,83,4,3,0,7,14,27,5,8,0,70,0,0,0,3,4,13,4,5,0,33,0,0,0,5,3,21,5,12,0,56,0,0,0,0,0,7,0,5,0,10,0,0,0,0,0,6,0,12,0,23,0,0,0,0,0,0,0,0,4,9,56,85,92,67,129,211,35,61,9,742,7,0,0,0,0,0,0,0,0,4,34,66,0,0,0,0,0,0,0,101,14,45,0,0,0,0,0,0,0,63,9,34,20,0,0,0,0,0,0,72,4,36,26,3,0,0,0,0,0,74,4,33,47,8,4,0,0,0,0,96,5,24,45,33,15,3,0,5,0,138,6,19,26,30,34,7,0,0,0,122,3,17,14,21,40,10,0,5,5,119
21103,35,59,103,57,150,191,30,33,10,662,40,52,75,91,323,277,56,59,17,979,45,49,68,81,406,451,94,105,9,1293,19,28,31,40,240,341,91,108,6,901,18,18,26,24,159,309,83,117,9,765,4,6,9,12,69,169,34,92,4,398,15,0,10,10,72,176,51,115,3,460,0,0,0,4,9,10,8,31,0,62,0,0,0,0,5,25,8,30,0,72,0,4,4,0,22,14,3,13,25,81,256,502,518,392,1611,2126,486,746,92,6726,6,11,0,0,0,0,0,0,0,28,84,213,4,0,5,0,0,0,8,311,82,243,31,0,9,0,0,0,0,365,44,244,73,3,8,3,0,4,0,377,49,211,123,27,3,3,0,3,4,431,56,226,276,69,33,19,0,10,8,698,70,129,286,150,107,40,7,15,10,814,46,101,203,158,257,81,14,19,5,882,24,44,109,149,259,91,13,31,6,732
21104,7,37,55,31,62,53,9,10,3,273,15,21,47,43,113,115,18,22,0,385,13,17,37,32,171,138,25,32,12,474,7,7,14,19,112,132,20,44,0,351,4,10,8,8,72,112,25,33,5,281,5,4,4,10,46,85,19,32,0,212,4,7,7,9,31,92,29,55,0,235,0,0,0,0,0,12,3,15,0,34,0,0,0,0,3,9,0,17,0,34,0,0,0,0,5,7,5,0,10,25,98,270,287,175,674,804,146,276,34,2773,5,9,0,0,0,0,0,0,0,19,48,131,3,0,3,0,0,0,0,187,21,132,17,0,0,6,0,0,0,172,19,146,35,0,0,3,0,0,3,210,21,106,63,6,0,3,3,0,5,202,24,130,150,40,12,7,0,3,3,363,40,93,177,85,51,10,3,3,5,468,29,62,148,111,139,35,6,8,5,540,22,43,70,92,140,78,7,21,3,480
21105,44,87,138,103,163,187,26,32,13,792,48,89,125,88,317,328,49,69,16,1133,45,45,90,102,346,351,89,107,7,1194,41,35,54,54,211,343,81,123,8,947,24,27,29,36,121,258,63,122,5,691,9,7,15,35,71,144,61,80,6,432,8,15,13,16,73,163,59,153,6,499,0,0,3,3,12,28,12,32,0,92,3,3,0,5,11,15,5,43,0,92,3,11,9,6,13,23,7,7,22,100,358,766,735,551,1549,2041,492,836,102,7436,16,23,5,0,0,0,0,5,0,59,143,275,7,0,0,0,0,0,4,431,104,295,25,6,5,0,0,0,3,450,73,256,68,11,0,0,0,3,3,420,80,275,145,17,19,7,0,7,8,563,87,279,326,81,41,19,4,16,14,865,85,182,314,170,97,29,5,18,0,902,50,113,220,167,192,74,21,18,12,863,36,69,129,117,195,77,13,28,4,678
21201,29,46,65,37,153,127,25,33,3,516,34,40,53,58,233,243,51,55,11,790,36,27,37,50,256,301,64,108,10,898,17,20,16,20,128,223,68,109,10,604,8,19,16,23,89,202,48,117,3,528,6,11,10,11,48,119,42,71,5,322,9,8,6,14,66,128,53,135,0,421,9,0,0,4,4,15,6,28,0,66,4,3,0,0,14,9,6,44,0,82,0,3,3,3,15,22,3,10,24,79,227,433,411,277,1151,1543,383,760,96,5284,9,3,0,0,3,0,0,0,0,22,63,130,9,0,0,0,0,0,5,207,41,181,15,4,0,3,0,0,8,251,36,144,38,5,7,0,0,0,0,234,33,182,92,16,6,4,0,0,10,338,41,133,226,69,39,14,4,10,10,552,45,117,183,191,120,22,0,12,6,695,36,69,111,131,198,53,9,22,8,632,20,35,72,58,145,64,12,18,10,432
21202,27,77,98,43,154,151,21,33,7,608,38,61,96,78,310,248,54,61,17,962,28,55,61,57,342,386,81,79,24,1112,24,18,30,39,225,310,77,85,8,816,14,16,19,28,141,249,62,107,6,642,5,6,16,12,80,111,55,69,4,369,11,9,10,9,75,164,60,147,3,494,0,5,0,5,10,18,8,26,0,68,0,3,0,0,5,11,0,26,4,50,8,3,11,0,14,21,3,10,22,86,241,513,558,343,1482,1809,455,661,110,6179,21,12,5,0,0,0,0,0,5,45,65,177,6,0,0,0,0,0,0,248,71,262,24,0,0,0,0,3,0,368,33,201,69,9,3,4,0,3,3,331,37,197,114,18,17,6,0,6,11,400,64,222,294,80,42,16,5,9,10,740,56,132,298,187,162,29,10,19,17,915,39,92,189,187,276,69,11,32,6,888,38,45,118,133,217,105,18,30,11,712
21203,37,72,89,76,134,97,18,25,12,559,29,64,103,82,247,187,47,50,16,812,26,45,64,70,256,230,46,73,13,824,14,27,43,41,139,205,66,73,13,620,12,22,12,29,90,169,42,67,4,438,6,5,12,15,34,91,34,62,12,277,3,0,0,11,43,84,35,88,0,267,0,0,0,0,3,7,3,14,0,28,0,6,5,3,6,14,3,28,0,57,3,0,3,4,7,13,5,0,19,55,226,505,570,399,1083,1211,322,531,103,4946,17,14,4,0,0,3,0,0,0,45,49,185,12,0,0,0,0,0,0,247,47,178,31,6,3,0,0,0,3,272,37,193,70,7,4,3,0,8,7,321,34,197,116,26,22,10,0,4,6,414,60,177,318,88,32,22,11,10,9,734,55,133,265,265,201,64,7,16,18,1027,49,88,183,213,402,96,15,35,13,1086,30,45,112,126,294,83,21,37,10,757
21204,56,122,195,127,492,339,66,60,33,1489,56,154,190,184,1038,704,124,134,52,2628,89,128,132,124,1384,1154,245,246,52,3548,49,65,76,89,913,984,262,253,33,2718,50,46,38,66,522,765,261,309,22,2077,27,24,15,25,269,442,220,275,8,1308,39,21,21,23,230,518,210,444,10,1515,11,0,3,8,29,48,34,86,0,219,6,3,6,7,13,39,17,94,0,195,8,9,10,12,48,36,6,18,34,197,508,1090,1184,801,5254,5327,1510,2017,308,18007,17,19,15,5,6,0,0,3,6,67,58,171,14,0,0,0,0,6,5,254,40,230,35,3,0,4,0,6,8,329,50,253,72,16,8,11,0,5,13,423,42,204,159,28,18,18,0,10,6,478,68,269,324,92,51,26,3,13,20,873,71,185,370,250,159,66,8,25,19,1150,70,135,279,319,385,125,19,55,32,1407,63,62,163,186,361,209,41,59,15,1160
21205,49,110,177,143,273,205,38,30,22,1043,71,115,165,146,587,424,65,67,23,1660,56,102,135,131,932,705,101,101,37,2300,36,52,69,90,692,647,149,133,18,1877,44,31,47,46,498,618,138,182,9,1603,26,10,14,30,270,401,111,156,6,1024,37,19,13,37,315,567,201,282,5,1482,7,0,5,6,26,55,35,80,0,214,5,0,0,0,24,31,16,75,3,164,11,4,4,3,24,23,5,10,33,116,489,1053,1054,750,3826,3850,878,1156,191,13244,10,29,10,4,0,3,0,0,6,64,129,359,15,3,0,5,0,0,11,514,119,475,50,3,4,3,0,8,7,664,78,443,128,18,5,10,0,4,11,695,83,371,210,40,14,10,0,4,13,751,90,396,436,128,42,29,9,10,22,1163,79,257,483,275,159,55,16,13,16,1345,85,157,326,324,370,158,40,40,15,1518,57,90,209,226,447,283,50,62,18,1437
21301,31,69,98,79,218,187,29,43,13,757,31,59,106,67,371,265,66,74,21,1060,48,64,66,69,518,484,91,91,29,1452,23,39,40,38,312,409,94,109,18,1087,22,16,19,27,248,315,89,131,13,875,8,17,10,15,102,241,71,101,5,562,24,9,7,12,91,210,90,180,0,624,3,0,0,0,11,31,13,38,0,101,9,0,0,0,14,20,10,38,0,108,5,6,3,5,13,26,3,13,40,98,294,585,669,407,2070,2350,586,850,172,7987,19,17,8,0,0,0,0,0,8,51,56,148,8,0,0,3,5,0,3,213,51,202,38,3,3,0,0,0,6,313,49,188,68,14,14,3,5,3,5,341,29,225,122,29,12,8,0,3,10,440,54,214,287,92,40,20,0,10,15,742,43,147,298,211,137,36,5,17,18,915,45,85,168,221,276,87,20,26,14,946,35,53,127,151,309,144,23,44,11,896
21302,21,42,61,34,96,98,12,18,4,384,28,33,64,47,187,176,32,47,18,641,21,38,72,38,237,258,45,58,10,777,11,22,25,24,184,263,56,76,0,666,11,14,15,27,164,267,60,97,5,664,14,8,14,11,81,164,61,89,6,441,22,10,19,9,164,255,112,215,0,811,9,4,6,4,55,46,36,84,0,237,8,0,0,6,59,27,26,67,0,200,3,0,0,4,7,13,0,8,23,54,190,349,443,249,1321,1671,471,781,81,5550,3,7,3,0,0,0,0,0,0,16,53,123,8,6,0,0,0,0,0,189,39,152,4,0,0,0,0,0,5,204,39,135,55,7,3,0,0,3,3,242,24,131,67,12,10,0,0,0,0,253,30,127,177,46,19,7,0,10,7,421,30,89,137,109,69,23,3,5,12,482,20,61,104,105,139,59,6,18,10,522,23,38,72,69,107,72,13,22,8,424
21303,22,60,85,53,99,81,12,12,5,429,26,53,66,52,186,158,16,38,14,603,28,36,59,58,226,200,40,58,13,714,13,31,20,21,174,176,32,39,0,513,12,10,14,13,116,147,34,66,0,425,5,8,7,10,67,107,33,48,0,280,7,0,5,11,69,148,40,107,3,388,0,0,3,0,11,16,13,39,0,72,0,3,0,0,5,18,6,50,0,86,0,6,7,5,7,0,0,4,15,42,184,434,447,283,1043,1104,238,498,87,4323,14,10,6,6,0,4,0,0,4,39,59,139,3,0,0,0,0,0,4,212,45,211,22,0,0,0,0,5,6,294,57,226,50,12,3,8,0,3,10,363,43,202,96,27,9,10,0,0,9,385,56,228,222,59,25,14,0,7,14,628,62,144,225,122,82,30,6,15,10,687,34,78,191,128,210,83,9,19,4,752,33,48,91,118,213,133,23,31,5,691
21304,24,72,142,51,171,153,38,49,14,712,31,69,91,71,262,253,44,56,11,893,26,52,72,64,347,349,58,80,16,1065,16,26,27,36,189,243,67,88,6,705,15,11,20,19,113,211,56,115,11,570,6,9,9,7,57,143,36,71,10,349,7,6,6,6,43,132,40,138,6,387,0,0,7,5,5,19,16,29,0,73,3,9,0,3,4,15,3,34,0,61,0,3,4,0,13,18,6,7,21,79,211,565,638,344,1372,1749,397,719,127,6126,7,19,3,4,0,6,0,0,0,37,56,180,3,0,4,0,0,0,3,253,43,217,29,8,0,0,0,0,9,319,30,185,64,7,7,6,0,5,0,307,43,184,129,23,9,6,0,7,10,408,42,197,262,91,29,23,4,15,14,675,65,108,233,249,175,43,8,10,21,913,44,67,182,220,329,98,5,31,18,994,38,46,111,97,260,196,20,57,16,836
21305,40,115,202,110,248,207,31,54,17,1027,46,132,174,108,444,380,49,70,26,1439,41,91,127,104,568,555,129,107,31,1750,37,38,56,62,419,449,127,129,20,1327,34,30,29,33,228,351,91,157,18,972,14,20,12,21,137,251,77,121,15,672,21,12,16,27,128,300,120,273,10,903,0,0,0,0,20,43,29,56,0,154,0,3,0,0,6,20,17,55,0,100,0,5,4,4,17,32,4,12,27,111,356,877,1022,564,2452,2787,721,1091,205,10071,9,33,9,3,0,0,0,0,9,57,94,257,8,4,3,0,0,0,3,363,79,336,58,7,0,3,0,4,13,501,66,291,105,19,6,12,9,8,13,521,61,313,223,37,16,25,4,10,5,696,73,316,467,164,81,41,5,20,19,1192,89,236,403,398,251,69,19,24,24,1505,77,131,244,312,648,183,27,47,22,1692,56,73,146,174,482,179,37,63,25,1239
21401,56,55,101,69,206,179,26,31,9,718,51,62,97,101,320,338,58,64,19,1099,41,45,68,81,404,451,85,98,12,1276,34,21,31,42,281,357,81,123,10,1000,16,11,21,33,149,323,64,116,5,740,12,14,12,17,84,182,57,83,4,463,18,11,9,3,66,186,65,152,9,514,0,0,0,5,7,20,5,25,0,64,0,0,0,0,5,12,9,36,0,71,8,3,4,4,22,26,6,15,24,104,338,529,548,443,1723,2261,483,791,102,7220,14,8,5,0,0,0,0,0,5,36,64,191,5,0,0,0,0,0,4,271,72,189,31,0,4,0,0,0,9,308,43,237,59,4,3,0,0,5,5,361,57,254,126,19,3,9,0,3,3,481,72,256,321,78,34,24,5,13,13,815,67,157,337,245,139,41,4,17,15,1032,65,121,274,254,302,107,18,32,12,1192,54,69,155,200,304,138,28,35,6,985
21402,49,101,165,118,197,243,36,56,17,977,78,94,145,158,396,442,76,116,22,1520,82,94,100,168,465,600,99,135,24,1768,44,51,57,76,294,450,114,130,8,1226,32,46,43,50,180,370,91,130,13,960,19,13,18,19,107,228,69,98,3,579,17,20,20,22,112,300,88,154,4,742,9,3,8,3,7,33,21,46,0,123,3,0,11,4,21,26,8,55,0,126,10,3,12,5,11,17,5,13,28,107,479,931,895,720,2009,2953,663,992,156,9800,24,14,7,0,5,0,0,0,6,43,192,352,10,0,0,0,0,0,13,565,139,289,41,9,8,0,0,0,12,491,97,281,102,14,5,4,0,0,9,513,97,305,169,29,21,8,0,6,9,638,139,376,414,118,59,19,4,16,16,1152,145,267,448,234,177,55,8,38,18,1408,102,196,306,265,343,137,37,92,16,1492,85,102,167,187,292,176,39,95,7,1158
21501,16,33,49,36,76,94,11,23,5,344,15,18,21,53,177,164,28,45,12,528,20,20,16,25,169,221,54,54,7,583,8,9,9,16,82,122,40,52,0,349,11,9,6,11,42,79,21,46,6,222,5,0,0,3,16,41,19,32,0,126,10,0,4,4,19,51,20,66,3,171,0,0,0,0,0,4,0,14,0,28,4,0,0,0,0,7,0,10,0,28,4,5,5,3,10,11,5,3,4,33,115,264,190,196,706,892,214,384,45,3003,7,4,3,0,0,0,0,0,0,19,25,79,0,0,0,0,0,0,4,108,15,75,10,3,4,0,0,3,0,109,12,82,19,8,4,6,0,3,5,129,15,94,52,8,17,0,0,0,0,185,43,84,143,49,19,6,0,6,9,367,33,85,157,94,56,27,7,9,7,469,46,51,103,115,121,63,11,27,10,541,30,31,67,117,148,93,16,23,0,526
21502,17,28,29,36,106,71,11,27,5,313,14,15,38,36,214,142,30,38,0,533,19,9,27,31,215,238,39,58,7,635,8,10,6,5,88,131,32,52,9,343,12,5,5,5,42,96,29,66,0,266,4,0,0,0,14,40,18,55,0,134,10,4,0,5,28,38,14,51,0,146,0,0,0,0,0,6,0,15,0,20,0,5,0,0,0,9,0,8,0,25,6,0,0,3,4,14,0,10,15,52,106,207,187,156,804,866,206,401,58,2985,0,3,0,0,0,0,0,0,0,8,30,38,0,0,0,0,0,0,0,77,15,48,7,0,0,0,0,0,3,75,11,64,21,0,0,0,0,3,0,110,16,62,53,9,3,5,0,3,5,153,23,100,141,39,22,14,0,6,10,348,31,77,125,107,67,18,7,8,11,451,35,43,91,119,172,41,7,17,14,540,25,24,57,67,171,79,16,31,3,471
21503,10,19,24,19,65,65,12,25,5,236,9,8,18,22,101,98,19,30,0,301,8,9,5,16,126,170,35,72,9,444,0,4,4,6,45,87,26,42,3,222,6,0,3,4,25,43,23,37,0,143,5,6,0,3,3,33,9,23,0,84,4,0,0,0,13,18,9,30,4,81,0,0,0,0,0,5,0,7,0,16,0,0,0,0,3,6,0,3,0,15,0,6,0,0,7,6,0,3,9,22,62,151,121,116,451,588,151,297,28,1962,0,0,0,0,0,0,0,0,0,0,10,43,0,0,0,0,0,0,0,58,7,44,7,0,0,0,0,0,0,56,9,43,12,3,0,0,0,0,4,71,8,54,28,13,9,0,0,6,0,118,11,66,80,20,17,3,6,3,0,207,13,43,93,60,28,16,0,6,0,260,20,28,49,52,64,25,0,11,8,259,11,11,29,40,56,45,5,12,0,224
21601,14,19,24,21,66,66,12,18,4,246,10,9,25,39,127,100,23,29,4,368,11,7,19,20,115,174,40,38,5,433,5,6,13,6,62,76,19,27,5,215,4,8,9,5,30,56,16,45,0,174,4,3,6,0,15,25,12,23,0,90,7,0,0,4,30,27,17,48,0,138,0,0,0,0,3,7,4,13,0,28,0,0,0,0,5,4,4,8,0,27,0,4,0,0,4,8,4,0,9,32,97,159,146,113,536,625,163,307,45,2185,3,3,0,0,0,0,0,4,0,12,30,55,3,4,0,0,0,0,0,89,14,42,5,0,0,0,0,0,4,63,11,38,17,0,3,0,0,0,4,75,19,60,40,7,7,0,0,0,0,131,20,78,88,30,18,7,0,4,0,249,24,54,99,72,42,13,5,9,3,315,22,31,70,67,65,30,6,10,0,298,26,28,49,57,61,46,3,22,4,302
21602,3,17,23,19,29,41,6,20,4,161,9,9,10,18,90,76,14,34,6,260,3,7,16,11,73,112,31,41,0,297,6,3,3,3,26,64,25,19,5,153,0,4,0,0,21,38,12,31,5,113,0,0,0,6,3,23,11,19,0,70,3,0,0,0,8,31,15,24,0,88,0,0,0,0,3,6,7,3,0,20,0,0,0,0,0,11,7,8,0,26,0,3,0,0,6,0,0,0,7,25,29,112,103,75,319,464,131,238,30,1500,0,0,0,0,0,0,0,6,6,13,15,44,3,0,0,0,0,0,0,63,10,31,4,0,0,0,0,0,0,50,7,27,13,0,3,0,0,0,3,61,3,27,18,4,3,3,0,0,4,66,15,50,54,19,15,4,0,3,0,166,17,38,64,57,40,10,0,5,0,224,13,14,53,39,42,34,3,6,4,201,3,12,32,44,36,19,3,7,0,167
