node_id,node_raw_id,node_name,node_lat,node_lon,feed,departures,departures_rt_2,departures_rt_400,departures_rt_0,departures_rt_3,departures_rt_701,departures_rt_204,rail_pax_norm_weekday,rail_stop_name,rail_match_method
F04_1066,1066,Crevelli St/Tyler St,-37.73267569,145.02907373,04,43,,,,43.0,0.0,,0.0,,
F04_1067,1067,Burkitt Ct/Tyler St,-37.73287926,145.03100869,04,43,,,,43.0,0.0,,0.0,,
F04_1068,1068,Seston St/Tyler St,-37.73313429,145.03332811,04,43,,,,43.0,0.0,,0.0,,
F04_1069,1069,Sullivan Memorial Park/Seston St,-37.73187154,145.03380405,04,43,,,,43.0,0.0,,0.0,,
F04_107,107,Roseland Gr/St Elmo Rd,-37.76064245,145.0465506,04,31,,,,31.0,0.0,,0.0,,
F04_1070,1070,Clingin St/Seston St,-37.72915851,145.03431833,04,43,,,,43.0,0.0,,0.0,,
F04_1071,1071,Caddy Ct/Clingin St,-37.7287497,145.03250235,04,43,,,,43.0,0.0,,0.0,,
F04_1072,1072,Progress Park/Chaleyer St,-37.72849381,145.02959308,04,43,,,,43.0,0.0,,0.0,,
F04_10721,10721,Stewart St/Nicholson St,-37.76557525,144.98047647,04,77,,,,77.0,0.0,,0.0,,
F04_10722,10722,Glenmorgan St/Nicholson St,-37.76358998,144.97927043,04,38,,,,38.0,0.0,,0.0,,
F04_10723,10723,Lyndhust Cres/Nicholson St,-37.76261376,144.97804832,04,38,,,,38.0,0.0,,0.0,,
F04_10724,10724,Lygon St/Albion St,-37.7620623,144.9732276,04,38,,,,38.0,0.0,,0.0,,
F04_10725,10725,Barrow St/Albion St,-37.76159228,144.96948311,04,38,,,,38.0,0.0,,0.0,,
F04_10726,10726,Mountfield St/Albion St,-37.7614523,144.96815883,04,38,,,,38.0,0.0,,0.0,,
F04_10727,10727,De Carle St/Albion St,-37.76107123,144.96487737,04,38,,,,38.0,0.0,,0.0,,
F04_10728,10728,Sydney Rd/Albion St,-37.76090299,144.96348577,04,38,,,,38.0,0.0,,0.0,,
F04_10729,10729,Anstey Station/222 Albion St,-37.76053473,144.96043104,04,38,,,,38.0,0.0,,0.0,,
F04_1073,1073,Eisenhower St/Chaleyer St,-37.72829382,145.02787373,04,43,,,,43.0,0.0,,0.0,,
F04_10730,10730,Austral Ave/Albion St,-37.76010014,144.95667439,04,38,,,,38.0,0.0,,0.0,,
F04_10731,10731,Westbourne St/Albion St,-37.75949884,144.95162836,04,38,,,,38.0,0.0,,0.0,,
F04_10733,10733,Hamilton St/Albion St,-37.75920261,144.94910526,04,38,,,,38.0,0.0,,0.0,,
F04_10734,10734,Wallace St/Albion St,-37.75893948,144.94693314,04,38,,,,38.0,0.0,,0.0,,
F04_10735,10735,Melville Rd/Albion St,-37.75875183,144.94547406,04,38,,,,38.0,0.0,,0.0,,
F04_10736,10736,Bent St/Albion St,-37.75838132,144.94231741,04,38,,,,38.0,0.0,,0.0,,
F04_10737,10737,Gronn Pl/Albion St,-37.75799152,144.93909323,04,38,,,,38.0,0.0,,0.0,,
F04_10738,10738,Yarrabin St/Albion St,-37.75769185,144.93638872,04,38,,,,38.0,0.0,,0.0,,
F04_10739,10739,Waxman Pde/Albion St,-37.75748227,144.93471464,04,38,,,,38.0,0.0,,0.0,,
F04_10740,10740,Lawson St/Albion St,-37.75693284,144.93267545,04,38,,,,38.0,0.0,,0.0,,
F04_10741,10741,Tennyson St/Albion St,-37.75666215,144.93111661,04,38,,,,38.0,0.0,,0.0,,
F04_10742,10742,McPherson St/Albion St,-37.7563833,144.92858185,04,38,,,,38.0,0.0,,0.0,,
F04_10743,10743,Pascoe Vale Rd/Albion St,-37.7561324,144.92661387,04,38,,,,38.0,0.0,,0.0,,
F04_10744,10744,Raleigh St/Pascoe Vale Rd,-37.75415222,144.92572708,04,82,,,,82.0,0.0,,0.0,,
F04_10745,10745,Pascoe Vale Rd/Brewster St,-37.75148328,144.92462124,04,38,,,,38.0,0.0,,0.0,,
F04_10746,10746,Shaftesbury St/Brewster St,-37.75121671,144.9222793,04,38,,,,38.0,0.0,,0.0,,
F04_10747,10747,Napier St/Brewster St,-37.75087501,144.91874775,04,38,,,,38.0,0.0,,0.0,,
F04_10748,10748,Mashoobra St/Boundary Rd,-37.71865906,144.95692874,04,32,,,,32.0,0.0,,0.0,,
F04_10749,10749,Adler Gr/Boundary Rd,-37.71836352,144.95391915,04,32,,,,32.0,0.0,,0.0,,
F04_1075,1075,Dorrington Ave/Albert St,-37.72652874,145.02472094,04,63,,,,63.0,0.0,,0.0,,
F04_10750,10750,Shorts Rd/Lorensen Ave,-37.72352161,144.96086819,04,32,,,,32.0,0.0,,0.0,,
F04_10751,10751,Athol Ave/Shorts Rd,-37.72354222,144.95789508,04,32,,,,32.0,0.0,,0.0,,
F04_10752,10752,Guilfoyle Ave/Shorts Rd,-37.72318478,144.95443317,04,32,,,,32.0,0.0,,0.0,,
F04_10756,10756,Merbein St/Sussex St,-37.71753264,144.95174115,04,32,,,,32.0,0.0,,0.0,,
F04_10757,10757,Kingsley College/South St,-37.71545421,144.94985851,04,32,,,,32.0,0.0,,0.0,,
F04_10758,10758,Pascoe Vale Gardens Ret Village/South St,-37.71502252,144.94628563,04,32,,,,32.0,0.0,,0.0,,
F04_10759,10759,Princess St/South St,-37.71465911,144.94301719,04,32,,,,32.0,0.0,,0.0,,
F04_1076,1076,Fenwick St/Chadstone Rd,-37.88227985,145.07911119,04,29,,,,29.0,0.0,,0.0,,
F04_10760,10760,Cumberland Rd/South St,-37.71443728,144.94115154,04,32,,,,32.0,0.0,,0.0,,
F04_10761,10761,West St/South St,-37.71402473,144.93765764,04,32,,,,32.0,0.0,,0.0,,
F04_10762,10762,Walter St/West St,-37.71169524,144.9374046,04,32,,,,32.0,0.0,,0.0,,
F04_10763,10763,Ila St/West St,-37.70987168,144.93773875,04,32,,,,32.0,0.0,,0.0,,
F04_10764,10764,West St/Glenroy Rd,-37.70739284,144.93770539,04,32,,,,32.0,0.0,,0.0,,
F04_10765,10765,Sewell Reserve/Glenroy Rd,-37.70708278,144.9349236,04,32,,,,32.0,0.0,,0.0,,
F04_10766,10766,Northern Golf Club/Glenroy Rd,-37.70654888,144.93017439,04,32,,,,32.0,0.0,,0.0,,
F04_10768,10768,Glenroy College/Cardinal Rd,-37.70468726,144.92885372,04,32,,,,32.0,0.0,,0.0,,
F04_10769,10769,St Agnes Ct/Melbourne Ave,-37.70354051,144.92616345,04,32,,,,32.0,0.0,,0.0,,
F04_10772,10772,Jeffrey St/Lauricella Ave,-37.74565731,144.86138941,04,56,,,,56.0,0.0,,0.0,,
F04_10773,10773,St Damians Primary School/Settlement Rd ,-37.69764146,145.05647361,04,70,,,,70.0,0.0,,0.0,,
F04_10774,10774,Arcade Sq/West Gtwy,-37.74537607,144.85533728,04,56,,,,56.0,0.0,,0.0,,
F04_10775,10775,Sterling Dr/Norwood Dr,-37.74183769,144.85254564,04,54,,,,54.0,0.0,,0.0,,
F04_10776,10776,Bond Ct/Sterling Dr,-37.74175311,144.86077551,04,54,,,,54.0,0.0,,0.0,,
F04_10778,10778,Buckley St/Milleara Rd,-37.75213766,144.86144117,04,51,,,,51.0,0.0,,0.0,,
F04_10779,10779,Chaumont Dr/Milleara Rd,-37.75519703,144.86019534,04,51,,,,51.0,0.0,,0.0,,
F04_10780,10780,Holden Ave/Military Rd,-37.75702951,144.85987012,04,51,,,,51.0,0.0,,0.0,,
F04_10781,10781,Ridley Ave/Military Rd,-37.76090433,144.86134759,04,51,,,,51.0,0.0,,0.0,,
F04_10782,10782,Westminster Dr/Military Rd,-37.76347411,144.86242007,04,51,,,,51.0,0.0,,0.0,,
F04_10783,10783,Alexander St/Military Rd,-37.76712599,144.86402907,04,51,,,,51.0,0.0,,0.0,,
F04_10784,10784,Riverside Ave/Military Rd,-37.76962307,144.86506976,04,51,,,,51.0,0.0,,0.0,,
F04_10785,10785,Glenside St/Canning St,-37.77076024,144.86864718,04,72,,,,72.0,0.0,,0.0,,
F04_10786,10786,Rosamond Rd/Mitchell St,-37.7832438,144.88477541,04,51,,,,51.0,0.0,,0.0,,
F04_10787,10787,Prince St/Mitchell St,-37.78350763,144.88742487,04,51,,,,51.0,0.0,,0.0,,
F04_10788,10788,Birdwood St/Gordon St,-37.7852221,144.89056676,04,51,,,,51.0,0.0,,0.0,,
F04_10789,10789,Owen St/Gordon St,-37.78746778,144.89016225,04,51,,,,51.0,0.0,,0.0,,
F04_1079,1079,Preston Primary School/Tyler St,-37.73085628,145.01143231,04,43,,,,43.0,0.0,,0.0,,
F04_10790,10790,Ballarat Rd/Gordon St,-37.79079023,144.88949995,04,51,,,,51.0,0.0,,0.0,,
F04_10791,10791,Commercial Rd/Ballarat Rd,-37.79211125,144.8923127,04,51,,,,51.0,0.0,,0.0,,
F04_10792,10792,Victoria University/Ballarat Rd,-37.79367335,144.89752622,04,76,,,,76.0,0.0,,0.0,,
F04_108,108,Ramu Pde/Waterdale Rd,-37.73571087,145.04899902,04,57,,,,57.0,0.0,,0.0,,
F04_1080,1080,Tennyson Ave/Tyler St,-37.73053912,145.00866085,04,43,,,,43.0,0.0,,0.0,,
F04_1082,1082,High St/Station St,-37.72971303,145.0051088,04,43,,,,43.0,0.0,,0.0,,
F04_10827,10827,Edward St/Settlement Rd,-37.69742049,145.05455128,04,70,,,,70.0,0.0,,0.0,,
F04_10828,10828,Outlook Rise/Settlement Rd,-37.69704921,145.05116982,04,70,,,,70.0,0.0,,0.0,,
F04_10829,10829,Latrobe Ave/Settlement Rd,-37.69624562,145.04672229,04,70,,,,70.0,0.0,,0.0,,
F04_10830,10830,Greenhills Rd/Settlement Rd,-37.6954474,145.04423678,04,70,,,,70.0,0.0,,0.0,,
F04_10831,10831,Norris Bank Primary School/Settlement Rd ,-37.69470295,145.04119418,04,70,,,,70.0,0.0,,0.0,,
F04_10832,10832,Apex Ct/Settlement Rd,-37.69420238,145.03602441,04,70,,,,70.0,0.0,,0.0,,
F04_10833,10833,Brand Dr/Settlement Rd,-37.69386441,145.0330506,04,70,,,,70.0,0.0,,0.0,,
F04_10834,10834,Hanrahan St/Wood St,-37.6932312,145.02697717,04,71,,,,71.0,0.0,,0.0,,
F04_10836,10836,Cheddar Rd/Keon Pde,-37.69614289,145.02164887,04,71,,,,71.0,0.0,,0.0,,
F04_10837,10837,Finton Gr/Keon Pde,-37.69557822,145.01646951,04,71,,,,71.0,0.0,,0.0,,
F04_10838,10838,Keon Park Station/Keon Pde,-37.69513111,145.01293159,04,72,,,,72.0,0.0,,0.0,,
F04_10839,10839,High St/Mahoneys Rd,-37.69487708,145.01015976,04,67,,,,67.0,0.0,,0.0,,
F04_10840,10840,William Ruthven Secondary College/Mahoneys Rd ,-37.69409124,145.00259353,04,67,,,,67.0,0.0,,0.0,,
F04_10841,10841,Long St/Mahoneys Rd,-37.69370081,144.99870267,04,67,,,,67.0,0.0,,0.0,,
F04_10842,10842,Callander St/Mahoneys Rd,-37.69331257,144.99494788,04,67,,,,67.0,0.0,,0.0,,
F04_10843,10843,Hughes Pde/Mahoneys Rd,-37.69284358,144.9901633,04,72,,,,72.0,0.0,,0.0,,
F04_10844,10844,Lawson Cres/Mahoneys Rd,-37.69239938,144.98578637,04,72,,,,72.0,0.0,,0.0,,
F04_10845,10845,Lockton Ave/Mahoneys Rd,-37.69209424,144.98269859,04,72,,,,72.0,0.0,,0.0,,
F04_10846,10846,Sheargold Ct/Mahoneys Rd,-37.69162708,144.9780502,04,67,,,,67.0,0.0,,0.0,,
F04_10847,10847,Phillip St/Mahoneys Rd,-37.69136654,144.9754716,04,67,,,,67.0,0.0,,0.0,,
F04_10848,10848,Janice Ct/Mahoneys Rd,-37.69022785,144.96325482,04,67,,,,67.0,0.0,,0.0,,
F04_10849,10849,Campbellfield Plaza/Mahoneys Rd,-37.68986181,144.959806,04,67,,,,67.0,0.0,,0.0,,
F04_10873,10873,Tintern Gr/Bernard St,-37.95282291,145.0592817,04,4,,,,4.0,0.0,,0.0,,
F04_10874,10874,Parnell St/Bernard St,-37.95323386,145.06234376,04,4,,,,4.0,0.0,,0.0,,
F04_10875,10875,Christensen St/Bernard St,-37.95355319,145.06477092,04,4,,,,4.0,0.0,,0.0,,
F04_10893,10893,Wellington Rd/Blackburn Rd,-37.91782718,145.13997929,04,38,,,,38.0,0.0,,0.0,,
F04_10895,10895,Princes Hwy/Blackburn Rd,-37.92060372,145.13946567,04,38,,,,38.0,0.0,,0.0,,
F04_109,109,Yarra Bend Park/Studley Park Rd,-37.80118878,145.0063219,04,186,,,,186.0,0.0,,0.0,,
F04_10900,10900,Centre Rd/Springs Rd,-37.92808914,145.1098554,04,38,,,,38.0,0.0,,0.0,,
F04_10901,10901,Bond St/Springs Rd,-37.93020701,145.10930055,04,38,,,,38.0,0.0,,0.0,,
F04_10902,10902,Namatjira Park/Springs Rd,-37.93325252,145.10871051,04,38,,,,38.0,0.0,,0.0,,
F04_10903,10903,St Andrews PS/Bunney Rd,-37.93461425,145.1082091,04,38,,,,38.0,0.0,,0.0,,
F04_10906,10906,Wilson St/Argus St,-37.95847942,145.06074903,04,38,,,,38.0,0.0,,0.0,,
F04_10907,10907,Rosewarne Ave/Argus St,-37.95881079,145.06335815,04,38,,,,38.0,0.0,,0.0,,
F04_10909,10909,Primrose Ave/Cavanagh St,-37.95678203,145.06657552,04,38,,,,38.0,0.0,,0.0,,
F04_10915,10915,Elliminya Ct/Clarinda Rd,-37.93820406,145.09834267,04,38,,,,38.0,0.0,,0.0,,
F04_10916,10916,Tatiara Ave/Clarinda Rd,-37.93526634,145.09890766,04,38,,,,38.0,0.0,,0.0,,
F04_10917,10917,Clarinda Rd/Bunney Rd,-37.93357154,145.09998672,04,38,,,,38.0,0.0,,0.0,,
F04_10918,10918,Hanover St/Albion St,-37.75990842,144.95445485,04,38,,,,38.0,0.0,,0.0,,
F04_1092,1092,Alexandra Ave/Punt Rd,-37.83086439,144.98776441,04,88,,,,88.0,0.0,,0.0,,
F04_10925,10925,Cantala Ave/Lower Plenty Rd,-37.73599366,145.07716783,04,27,,,,27.0,0.0,,0.0,,
F04_10926,10926,Kambea Cres/Lower Plenty Rd,-37.73383883,145.08097956,04,27,,,,27.0,0.0,,0.0,,
F04_10927,10927,Graham Rd/Lower Plenty Rd,-37.73290246,145.08269447,04,27,,,,27.0,0.0,,0.0,,
F04_10928,10928,Heidelberg Golf Club/Main Rd,-37.72903968,145.11024165,04,27,,,,27.0,0.0,,0.0,,
F04_10929,10929,Old Eltham Rd/Main Rd,-37.7281551,145.11184131,04,27,,,,27.0,0.0,,0.0,,
F04_1093,1093,Acland St/Barkly St,-37.86925167,144.98076364,04,163,,,,163.0,0.0,,0.0,,
F04_10930,10930,Prosperity Rd/Main Rd ,-37.72577034,145.11599785,04,97,,,,97.0,0.0,,0.0,,
F04_10931,10931,Cheverton Rd/Main Rd,-37.72503357,145.11952245,04,97,,,,97.0,0.0,,0.0,,
F04_10932,10932,Beleura Gr/Main Rd,-37.72563284,145.1231948,04,97,,,,97.0,0.0,,0.0,,
F04_10934,10934,Main Rd/Bridge St,-37.71885066,145.14450201,04,97,,,,97.0,0.0,,0.0,,
F04_10935,10935,Susan St/Bridge St,-37.71835193,145.14030542,04,97,,,,97.0,0.0,,0.0,,
F04_10937,10937,Adam Cres/Sherbourne Rd,-37.71742993,145.13727668,04,97,,,,97.0,0.0,,0.0,,
F04_10938,10938,Rattray Rd/Sherbourne Rd,-37.71497833,145.13497841,04,97,,,,97.0,0.0,,0.0,,
F04_10939,10939,Karingal Dr/Sherbourne Rd,-37.71275103,145.13205073,04,97,,,,97.0,0.0,,0.0,,
F04_10940,10940,Calrossie Ave/Sherbourne Rd,-37.71128145,145.12973942,04,97,,,,97.0,0.0,,0.0,,
F04_10941,10941,Baldwin Ave/Sherbourne Rd,-37.7099302,145.12693745,04,97,,,,97.0,0.0,,0.0,,
F04_10942,10942,Hughes St/Sherbourne Rd,-37.70967482,145.12278072,04,97,,,,97.0,0.0,,0.0,,
F04_10943,10943,Sherbourne Rd/Mountain View Rd,-37.70915757,145.11973099,04,27,,,,27.0,0.0,,0.0,,
F04_10944,10944,Community Hall/Mountain View Rd,-37.70791772,145.11827633,04,27,,,,27.0,0.0,,0.0,,
F04_10945,10945,River St/Mountain View Rd,-37.70620489,145.11655011,04,27,,,,27.0,0.0,,0.0,,
F04_10946,10946,Harold St/Mountain View Rd,-37.7031841,145.11587796,04,27,,,,27.0,0.0,,0.0,,
F04_10947,10947,St Helena Rd/Mountain View Rd,-37.7004838,145.11495954,04,27,,,,27.0,0.0,,0.0,,
F04_10948,10948,Henry St/Ester St,-37.70552573,145.10006312,04,27,,,,27.0,0.0,,0.0,,
F04_10949,10949,Vermont Pde/McDowell St,-37.70653256,145.09655504,04,27,,,,27.0,0.0,,0.0,,
F04_1095,1095,Brighton Rd/Glen Huntly Rd,-37.88365098,144.99597027,04,88,,,,88.0,0.0,,0.0,,
F04_10950,10950,Medbury Ave/Delta Rd,-37.70933694,145.0960976,04,27,,,,27.0,0.0,,0.0,,
F04_10951,10951,Sainsbury Ave/Delta Rd,-37.71098531,145.09548822,04,27,,,,27.0,0.0,,0.0,,
F04_10952,10952,Nepean St/Delta Rd,-37.71253792,145.0945296,04,27,,,,27.0,0.0,,0.0,,
F04_10953,10953,Delta Rd/Elder St,-37.71443084,145.09288154,04,27,,,,27.0,0.0,,0.0,,
F04_10954,10954,Elder Street Reserve/63 Elder St,-37.71411542,145.09009891,04,27,,,,27.0,0.0,,0.0,,
F04_10955,10955,Yerrawa Dr/Elder St,-37.7130596,145.08778912,04,27,,,,27.0,0.0,,0.0,,
F04_10956,10956,Papua St/Elder St,-37.71186146,145.08615235,04,27,,,,27.0,0.0,,0.0,,
F04_1096,1096,Tennyson St/Glen Huntly Rd,-37.8831262,144.99161837,04,88,,,,88.0,0.0,,0.0,,
F04_10961,10961,Yallambie Rd/Greensborough Hwy,-37.72034115,145.08112372,04,27,,,,27.0,0.0,,0.0,,
F04_10962,10962,Simpson Army Barracks/Greensborough Hwy,-37.721501,145.08095765,04,27,,,,27.0,0.0,,0.0,,
F04_10964,10964,O'Keefe St/Bell St,-37.74624716,145.01454999,04,58,,,,58.0,0.0,,0.0,,
F04_10965,10965,Liberty Pde/Bell St,-37.74917392,145.03701209,04,58,,,,58.0,0.0,,0.0,,
F04_10966,10966,The Mall SC/Bell St,-37.74991418,145.04196372,04,58,,,,58.0,0.0,,0.0,,
F04_10967,10967,Melbourne Polytechnic/Bell St,-37.75076246,145.04528958,04,129,,,,129.0,0.0,,0.0,,
F04_10968,10968,Gotha St/Bell St,-37.7517801,145.04796411,04,129,,,,129.0,0.0,,0.0,,
F04_10969,10969,Edwin St/Bell St,-37.75277834,145.05055977,04,129,,,,129.0,0.0,,0.0,,
F04_1097,1097,Daley St/Glen Huntly Rd,-37.88298737,144.9903487,04,88,,,,88.0,0.0,,0.0,,
F04_10970,10970,Myrtle St/Bell St,-37.75386229,145.05343701,04,129,,,,129.0,0.0,,0.0,,
F04_10971,10971,Upper Heidelberg Rd/Bell St,-37.75475908,145.05589927,04,129,,,,129.0,0.0,,0.0,,
F04_10972,10972,Warringal SC/Cape St,-37.75579159,145.06716617,04,61,,,,61.0,0.0,,0.0,,
F04_10973,10973,Heidelberg Primary School/Darebin St ,-37.75464362,145.06970452,04,58,,,,58.0,0.0,,0.0,,
F04_10974,10974,Brown St/Rosanna Rd,-37.75212404,145.07048506,04,58,,,,58.0,0.0,,0.0,,
F04_10975,10975,Reid St/Rosanna Rd,-37.7500127,145.07088039,04,58,,,,58.0,0.0,,0.0,,
F04_10976,10976,St James Rd/Rosanna Rd,-37.74857548,145.07116741,04,58,,,,58.0,0.0,,0.0,,
F04_10977,10977,Station Rd/Rosanna Rd,-37.74599626,145.0716089,04,58,,,,58.0,0.0,,0.0,,
F04_10978,10978,Millicent St/Lower Plenty Rd,-37.74041555,145.06926845,04,30,,,,30.0,0.0,,0.0,,
F04_10979,10979,Arden Cres/Lower Plenty Rd,-37.7393551,145.07110036,04,30,,,,30.0,0.0,,0.0,,
F04_1098,1098,Elwood Canal/Glen Huntly Rd,-37.88267643,144.98744642,04,88,,,,88.0,0.0,,0.0,,
F04_10980,10980,Milford Gr/Lower Plenty Rd,-37.73798879,145.0735189,04,30,,,,30.0,0.0,,0.0,,
F04_10981,10981,Cantala Ave/Lower Plenty Rd,-37.73612119,145.07669928,04,30,,,,30.0,0.0,,0.0,,
F04_10982,10982,Kambea Cres/Lower Plenty Rd,-37.73400075,145.08040801,04,30,,,,30.0,0.0,,0.0,,
F04_10983,10983,Graham Rd/Lower Plenty Rd,-37.73271089,145.0825519,04,30,,,,30.0,0.0,,0.0,,
F04_10985,10985,Old Eltham Rd/Main Rd,-37.72820744,145.11117053,04,30,,,,30.0,0.0,,0.0,,
F04_10986,10986,Para Rd/Main Rd,-37.72654953,145.11400384,04,101,,,,101.0,0.0,,0.0,,
F04_10987,10987,Kett St/Main Rd,-37.72486422,145.1196402,04,101,,,,101.0,0.0,,0.0,,
F04_10988,10988,Looker Rd/Main Rd,-37.72532851,145.12275999,04,101,,,,101.0,0.0,,0.0,,
F04_10989,10989,Library Pl/Main Rd,-37.71573164,145.1473139,04,201,,,,201.0,0.0,,0.0,,
F04_1099,1099,Elwood College/Glen Huntly Rd,-37.88231824,144.98442039,04,88,,,,88.0,0.0,,0.0,,
F04_10990,10990,Alistair Knox Park/Main Rd,-37.71838972,145.14613586,04,201,,,,201.0,0.0,,0.0,,
F04_10991,10991,Main Rd/Bridge St,-37.7187703,145.14454939,04,101,,,,101.0,0.0,,0.0,,
F04_10992,10992,Susan St/Bridge St,-37.71834626,145.14108837,04,101,,,,101.0,0.0,,0.0,,
F04_10994,10994,Adam Cres/Sherbourne Rd,-37.717351,145.1374148,04,101,,,,101.0,0.0,,0.0,,
F04_10995,10995,Stephen St/Sherbourne Rd,-37.71488103,145.1350943,04,101,,,,101.0,0.0,,0.0,,
F04_10996,10996,Karingal Dr/Sherbourne Rd,-37.71290685,145.13278419,04,101,,,,101.0,0.0,,0.0,,
F04_10997,10997,Elmo Rd/Sherbourne Rd,-37.71130361,145.12999978,04,101,,,,101.0,0.0,,0.0,,
F04_10998,10998,Hyacinth St/Sherbourne Rd,-37.70980372,145.12691795,04,101,,,,101.0,0.0,,0.0,,
F04_10999,10999,Hughes St/Sherbourne Rd,-37.70958019,145.12193233,04,101,,,,101.0,0.0,,0.0,,
F04_11,11,Newton Gr/Gallaghers Rd,-37.87744457,145.17856045,04,54,,,,54.0,0.0,,0.0,,
F04_110,110,Clifton Gr/St Elmo Rd,-37.76384196,145.0460237,04,30,,,,30.0,0.0,,0.0,,
F04_1100,1100,Broadway/Glen Huntly Rd,-37.88211832,144.98222007,04,88,,,,88.0,0.0,,0.0,,
F04_11000,11000,Sherbourne Rd/Mountain View Rd,-37.70891326,145.1196691,04,30,,,,30.0,0.0,,0.0,,
F04_11001,11001,Community Hall/Mountain View Rd,-37.70768527,145.11782847,04,30,,,,30.0,0.0,,0.0,,
F04_11002,11002,River St/Mountain View Rd,-37.70649624,145.11673557,04,30,,,,30.0,0.0,,0.0,,
F04_11003,11003,Harold St/Mountain View Rd,-37.70302376,145.11599544,04,30,,,,30.0,0.0,,0.0,,
F04_11004,11004,St Helena Rd/Mountain View Rd,-37.7003595,145.11507612,04,30,,,,30.0,0.0,,0.0,,
F04_11005,11005,Henry St/Ester St,-37.70535548,145.10012418,04,30,,,,30.0,0.0,,0.0,,
F04_11006,11006,Vermont Pde/McDowell St,-37.70643255,145.09650088,04,30,,,,30.0,0.0,,0.0,,
F04_11007,11007,Medbury Ave/Delta Rd,-37.70931746,145.09600735,04,30,,,,30.0,0.0,,0.0,,
F04_11008,11008,Sainsbury Ave/Delta Rd,-37.71104617,145.09535054,04,30,,,,30.0,0.0,,0.0,,
F04_11009,11009,Nepean St/Delta Rd,-37.71265173,145.09432249,04,30,,,,30.0,0.0,,0.0,,
F04_1101,1101,Addison St/Glen Huntly Rd,-37.88190367,144.98021346,04,88,,,,88.0,0.0,,0.0,,
F04_11010,11010,Delta Rd/Elder St,-37.71431116,145.09272579,04,30,,,,30.0,0.0,,0.0,,
F04_11011,11011,Elder Street Reserve/63 Elder St,-37.71404353,145.0901121,04,30,,,,30.0,0.0,,0.0,,
F04_11012,11012,Yerrawa Dr/Elder St,-37.71302467,145.08785808,04,30,,,,30.0,0.0,,0.0,,
F04_11013,11013,Papua St/Elder St,-37.71179988,145.08624469,04,30,,,,30.0,0.0,,0.0,,
F04_11015,11015,Richards Ave/Greensborough Hwy ,-37.71479357,145.08191349,04,30,,,,30.0,0.0,,0.0,,
F04_11016,11016,Torbay St/Greensborough Hwy,-37.7180288,145.08135356,04,30,,,,30.0,0.0,,0.0,,
F04_11017,11017,Simpson Army Barracks/Greensborough Hwy,-37.72162361,145.08073892,04,30,,,,30.0,0.0,,0.0,,
F04_11018,11018,Strathallan Rd/Greensborough Hwy,-37.72376332,145.08042273,04,30,,,,30.0,0.0,,0.0,,
F04_11019,11019,Oban Way/Greensborough Hwy,-37.72660254,145.07989558,04,30,,,,30.0,0.0,,0.0,,
F04_1102,1102,Glen Huntly Rd/Barkly St,-37.88160417,144.97851616,04,88,,,,88.0,0.0,,0.0,,
F04_11020,11020,Erskine Rd/Greensborough Hwy,-37.72946989,145.07943573,04,30,,,,30.0,0.0,,0.0,,
F04_11026,11026,Crampton Cres/Finlayson St,-37.73462525,145.07118908,04,30,,,,30.0,0.0,,0.0,,
F04_11027,11027,Pyalong Ave/Finlayson St,-37.73726306,145.06937305,04,30,,,,30.0,0.0,,0.0,,
F04_11028,11028,Cremin Ct/Finlayson St,-37.73983938,145.06820533,04,30,,,,30.0,0.0,,0.0,,
F04_1103,1103,Elwood Canal/354 Barkly St,-37.87892756,144.97903275,04,88,,,,88.0,0.0,,0.0,,
F04_1104,1104,Meredith St/Barkly St,-37.87685269,144.97943054,04,88,,,,88.0,0.0,,0.0,,
F04_1105,1105,Dickens St/Barkly St,-37.87381694,144.98002508,04,88,,,,88.0,0.0,,0.0,,
F04_1106,1106,Blessington St/Barkly St,-37.87098778,144.98057983,04,88,,,,88.0,0.0,,0.0,,
F04_1107,1107,Acland St/Barkly St,-37.86938912,144.98089631,04,163,,,,163.0,0.0,,0.0,,
F04_1108,1108,Carlisle St/Barkly St,-37.86695472,144.98134926,04,132,,,,132.0,0.0,,0.0,,
F04_1109,1109,Inkerman St/Barkly St,-37.8637296,144.98193743,04,132,,,,132.0,0.0,,0.0,,
F04_111,111,Ivanhoe Civic Centre/Upper Heidelberg Rd,-37.76623863,145.04544977,04,76,,,,76.0,0.0,,0.0,,
F04_1110,1110,Waterloo Cres/Barkly St,-37.86196861,144.9822469,04,132,,,,132.0,0.0,,0.0,,
F04_1111,1111,Princes St/Barkly St,-37.86002805,144.98259536,04,88,,,,88.0,0.0,,0.0,,
F04_1112,1112,St Kilda Junction/Barkly St,-37.85771579,144.98334038,04,88,,,,88.0,0.0,,0.0,,
F04_11124,11124,Bald Hill Park/Bunney Rd,-37.93419956,145.10484041,04,38,,,,38.0,0.0,,0.0,,
F04_11127,11127,Payne St/Kambrook Rd,-37.87821259,145.03526251,04,18,,,,18.0,0.0,,0.0,,
F04_1113,1113,Union St/Punt Rd,-37.85324528,144.9838259,04,88,,,,88.0,0.0,,0.0,,
F04_11138,11138,Wilgra Cres/Booran Rd,-37.88310865,145.03596242,04,47,,,,47.0,0.0,,0.0,,
F04_1114,1114,High St/Punt Rd,-37.85024435,144.98435089,04,88,,,,88.0,0.0,,0.0,,
F04_1115,1115,Greville St/Punt Rd,-37.84814145,144.98469228,04,88,,,,88.0,0.0,,0.0,,
