SAL_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
SAL22493,9,0,4,0,0,0,8,0,0,18,28,14,5,13,19,3,24,4,0,110
SAL22494,0,0,0,0,5,0,0,0,0,11,20,15,8,6,17,19,4,5,4,93
SAL22495,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4
SAL22496,54,43,40,27,45,41,26,16,11,309,869,496,525,599,661,569,435,222,115,4497
SAL22497,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,7,18
SAL22498,4,6,3,3,7,7,5,0,0,21,19,19,23,17,30,53,54,24,5,243
SAL22499,0,0,0,0,5,0,0,0,0,6,8,0,0,4,3,5,4,0,0,30
SAL22500,5,6,3,4,0,9,6,3,0,28,7,10,9,7,13,34,34,16,3,131
SAL22501,17,4,4,15,8,10,11,0,0,60,203,95,81,122,162,159,154,50,17,1046
SAL22502,0,0,0,0,4,0,0,0,0,11,22,4,17,14,13,24,13,3,0,110
SAL22503,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,6,6,0,22
SAL22504,234,175,236,206,176,175,142,82,29,1452,3153,2330,3221,2679,2222,2219,2269,1599,543,20234
SAL22505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22506,7,28,31,22,22,21,11,8,6,152,210,212,310,235,164,205,145,97,30,1606
SAL22507,3,5,0,0,3,0,0,0,0,13,19,12,4,13,22,23,22,10,0,133
SAL22508,161,123,216,168,160,96,59,50,22,1055,2806,1860,3851,3370,2685,1856,1233,852,495,19005
SAL22509,56,21,56,47,19,10,4,0,0,218,826,301,929,572,209,150,72,21,0,3066
SAL22510,4,0,0,9,5,5,5,4,0,36,39,22,16,35,35,61,59,28,9,311
SAL22511,11,4,6,5,5,4,7,3,0,51,83,50,50,48,60,82,69,23,10,475
SAL22512,0,3,0,0,0,4,0,0,0,3,3,9,0,0,5,4,4,0,0,27
SAL22513,0,0,0,0,0,0,0,0,0,0,7,3,6,4,6,13,20,5,0,70
SAL22514,0,0,3,0,4,0,0,0,0,13,32,24,21,12,28,40,27,8,0,188
SAL22515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22516,12,21,9,17,10,13,14,14,12,119,215,161,89,135,160,179,164,103,50,1250
SAL22517,0,0,0,0,0,0,0,0,0,0,17,8,4,7,4,5,14,0,0,57
SAL22518,0,0,0,0,0,0,0,0,0,3,29,12,8,13,12,10,11,3,0,90
SAL22519,0,0,0,0,0,4,0,0,0,14,4,10,6,9,5,20,10,3,0,68
SAL22520,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,6,0,23
SAL22521,5,4,0,5,6,9,6,3,0,37,67,34,38,42,45,55,48,26,3,358
SAL22522,0,0,0,0,0,0,0,0,0,6,13,7,11,4,9,5,6,5,0,63
SAL22523,3,0,0,0,0,0,0,0,0,6,11,6,9,4,5,18,8,3,0,66
SAL22524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22525,0,0,0,0,0,0,0,0,0,8,41,23,28,33,17,21,10,0,0,175
SAL22526,14,11,4,10,16,17,3,0,0,73,88,29,37,51,93,118,110,27,0,547
SAL22527,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
SAL22528,34,24,12,10,21,27,19,12,5,164,403,213,226,190,235,249,255,131,69,1973
SAL22529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL22530,0,0,0,0,0,0,0,3,0,4,4,5,9,0,10,9,10,8,0,50
SAL22531,3,6,5,0,9,0,0,0,0,21,36,26,19,18,48,48,28,17,0,229
SAL22532,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,7,0,4,0,23
SAL22533,8,5,4,6,7,9,8,4,0,47,45,29,28,34,52,58,44,25,5,319
SAL22534,17,11,4,11,20,14,7,0,0,77,193,80,74,122,129,107,86,32,0,822
SAL22535,0,0,0,3,0,0,4,0,0,10,23,10,18,6,18,22,11,0,0,110
SAL22536,5,5,5,5,7,6,0,0,0,31,49,47,39,30,74,63,44,19,0,366
SAL22537,11,3,3,10,16,14,13,4,0,73,132,110,58,103,129,115,99,55,10,818
SAL22538,13,7,3,0,7,0,4,4,0,46,50,18,19,24,30,40,28,14,3,221
SAL22539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22540,4,0,0,0,3,0,6,0,0,5,21,7,5,11,7,14,15,8,0,74
SAL22541,0,0,0,6,0,4,0,0,0,5,20,3,10,18,11,12,5,9,0,88
SAL22542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22543,34,9,10,16,11,18,22,0,0,117,228,122,128,155,115,173,134,24,3,1085
SAL22544,22,13,0,9,10,8,10,13,3,87,110,57,51,69,72,111,140,73,19,713
SAL22545,3,0,4,0,0,0,6,0,0,13,10,5,3,8,17,25,23,7,5,107
SAL22546,43,10,10,31,25,29,23,3,5,191,372,197,160,241,227,229,211,64,22,1722
SAL22547,107,129,137,96,129,127,132,105,70,1034,1396,1498,1870,1361,1530,1678,1746,1226,514,12817
SAL22548,25,19,13,6,22,22,11,5,3,117,104,58,38,46,86,90,55,26,5,509
SAL22549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22550,46,19,25,25,36,39,38,18,11,261,568,290,331,352,440,449,436,231,79,3178
SAL22551,274,150,124,200,195,128,154,61,33,1313,4155,1830,1884,3043,2602,1982,1916,814,310,18534
SAL22552,3,0,0,4,6,3,0,0,0,16,6,0,5,9,6,16,5,6,0,51
SAL22553,5,5,0,4,4,6,5,0,0,25,47,23,30,29,30,48,34,15,0,257
SAL22554,0,0,0,0,0,0,0,0,0,0,11,7,3,3,12,4,4,0,0,49
SAL22555,6,0,0,0,0,0,0,0,0,10,3,0,3,3,0,4,0,0,0,23
SAL22556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22557,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5
SAL22558,3,0,0,0,0,0,0,0,0,3,16,0,0,4,0,7,5,5,0,46
SAL22559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
SAL22560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22562,0,0,0,0,5,0,0,0,0,7,20,6,5,15,17,10,16,4,0,83
SAL22563,0,0,0,0,0,5,3,0,0,9,18,3,8,14,12,29,29,16,4,143
SAL22564,0,0,0,0,0,0,0,0,0,0,9,0,0,7,3,8,3,10,0,37
SAL22565,69,33,27,43,41,29,40,38,38,360,875,442,492,536,532,474,561,319,129,4349
SAL22566,13,0,8,0,6,3,0,0,0,30,75,44,33,48,54,77,52,18,10,401
SAL22567,3,3,0,3,0,3,6,4,0,24,41,31,13,33,59,53,43,23,9,305
SAL22568,4,0,4,0,0,5,0,0,0,14,10,3,15,5,14,18,8,3,0,83
SAL22569,468,281,299,284,269,288,218,210,172,2493,4992,3033,3806,3347,3048,3330,2890,1727,726,26907
SAL22570,26,15,12,8,15,22,13,8,3,127,290,205,156,214,299,270,240,88,24,1780
SAL22571,6,3,0,0,5,4,0,4,0,25,112,94,45,70,87,71,61,12,0,553
SAL22572,16,22,46,29,15,11,10,7,0,152,181,295,703,376,198,158,139,52,15,2116
SAL22573,0,0,0,0,0,4,4,0,0,12,16,19,12,11,19,31,17,9,0,140
SAL22574,4,0,0,0,0,0,0,0,0,3,13,3,11,6,11,16,14,8,0,90
SAL22575,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,0,0,22
SAL22576,0,0,0,0,0,0,0,0,0,0,16,5,12,13,4,8,7,3,0,69
SAL22577,15,8,13,5,20,20,20,20,23,155,181,86,90,118,176,274,271,146,48,1382
SAL22578,0,0,0,0,6,3,3,0,0,18,27,15,15,21,26,37,26,6,3,181
SAL22579,8,3,0,5,7,6,0,0,0,22,21,26,12,11,33,25,11,11,3,162
SAL22580,0,3,0,0,0,3,0,0,0,14,42,20,16,24,19,15,11,3,3,153
SAL22581,0,0,0,5,0,0,0,0,0,21,24,9,3,10,8,16,12,5,0,87
SAL22582,820,513,963,840,311,145,77,29,9,3714,10576,3813,8054,8336,2768,1502,888,320,52,36305
SAL22583,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,6,0,13
SAL22584,9,0,5,5,12,15,8,3,4,54,53,39,20,25,56,81,58,15,11,357
SAL22585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9
SAL22586,65,58,120,77,58,60,41,26,9,505,1019,625,1202,981,793,763,766,469,123,6733
SAL22587,5,3,6,0,9,13,8,4,0,49,88,35,44,41,45,82,74,38,4,449
SAL22588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8
SAL22589,0,0,0,0,0,0,0,0,0,0,10,3,3,3,3,3,4,3,0,30
SAL22590,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,7
SAL22591,0,6,0,0,4,0,0,0,0,13,3,6,0,3,8,4,4,8,0,33
SAL22592,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,4,0,21
SAL22593,3,5,0,3,3,0,0,0,0,11,16,13,13,5,19,12,10,0,3,85
SAL22594,35,34,28,24,38,31,14,7,4,215,579,452,423,356,496,517,374,187,64,3449
SAL22595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22596,15,6,12,12,5,5,15,0,0,80,158,103,97,133,121,133,122,28,5,893
SAL22597,13,18,12,9,15,15,8,0,0,87,136,60,75,88,99,88,70,17,3,645
SAL22598,14,11,3,9,3,10,8,0,0,68,88,76,63,56,73,102,40,22,6,523
SAL22599,3,6,7,0,4,18,8,0,0,52,66,65,51,38,68,78,49,29,4,440
SAL22600,3,3,0,5,0,0,0,0,0,10,39,24,15,15,28,24,13,6,0,157
SAL22601,5,0,6,5,7,5,0,0,0,27,44,23,25,34,36,59,25,6,3,250
SAL22602,0,0,0,0,3,5,0,0,0,10,31,19,14,18,37,34,29,18,0,198
SAL22603,0,0,0,0,0,0,0,0,0,0,5,4,0,3,3,0,3,0,0,19
SAL22604,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,0,16
SAL22605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
SAL22606,0,0,0,0,0,0,4,0,0,5,0,0,6,3,4,0,11,0,3,25
SAL22607,0,0,0,0,0,4,0,0,0,4,11,0,9,4,3,6,10,5,0,47
SAL22608,4,9,3,0,0,7,0,6,0,31,24,21,13,16,11,34,32,8,4,173
SAL22609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22610,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,6,0,0,17
SAL22611,16,9,4,4,3,18,5,3,3,60,93,54,44,44,68,77,45,13,8,450
SAL22612,8,0,0,4,5,3,6,0,0,23,35,10,16,22,30,41,32,23,4,215
SAL22613,0,0,0,0,0,0,0,0,0,5,6,0,0,0,14,21,13,0,0,56
SAL22614,37,22,38,18,25,27,25,10,4,216,585,387,409,437,478,484,346,186,96,3417
SAL22615,0,0,0,0,0,0,0,0,0,3,24,16,7,12,25,14,13,7,3,120
SAL22616,0,5,0,3,0,0,0,0,0,8,15,8,6,15,17,20,20,4,0,107
SAL22617,27,0,3,8,8,10,0,4,0,65,93,48,27,49,57,64,43,27,0,415
SAL22618,0,0,0,0,0,4,0,4,0,9,3,0,0,6,9,5,3,10,0,40
SAL22619,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,3,0,4,0,29
SAL22620,73,51,54,58,56,63,41,11,3,411,1317,779,744,962,1044,971,721,222,56,6818
SAL22621,4,0,3,0,0,5,0,0,0,21,39,10,29,25,11,35,35,4,4,187
SAL22622,3,0,0,0,0,0,0,0,0,7,9,7,0,6,6,8,10,3,0,45
SAL22623,0,4,0,0,0,5,0,0,0,8,3,3,0,11,11,12,7,0,0,55
SAL22624,7,3,3,3,4,0,4,0,0,26,38,25,8,25,31,33,14,9,0,184
SAL22625,8,4,5,3,3,16,13,7,3,67,132,55,62,81,116,208,209,101,27,982
SAL22626,10,4,10,5,4,24,16,13,3,92,89,33,67,77,117,206,211,83,18,904
SAL22627,91,77,34,71,50,44,39,35,6,455,2265,1297,933,1756,1594,1124,969,800,257,10993
SAL22628,61,66,48,59,66,56,103,82,138,679,1762,1506,1103,1314,1579,1481,1653,1063,495,11954
SAL22629,0,0,0,0,0,0,3,0,0,4,5,5,3,8,0,5,7,0,3,44
SAL22630,0,0,0,0,0,0,0,4,0,4,3,5,0,0,3,6,13,4,0,50
SAL22631,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16
SAL22632,3,0,0,3,0,0,0,0,0,10,11,8,3,9,4,12,11,6,0,65
SAL22633,53,49,26,29,51,47,37,34,4,337,1441,819,451,954,1093,819,693,589,170,7030
SAL22634,3,4,4,10,0,4,3,0,0,22,27,20,14,17,23,26,31,3,0,163
SAL22635,9,11,5,8,13,24,23,11,8,107,108,68,52,78,115,174,177,105,52,936
SAL22636,0,0,0,0,0,0,0,0,0,4,6,0,5,8,9,9,8,0,0,37
SAL22637,0,0,0,0,0,0,0,0,0,0,8,0,9,4,4,4,4,0,0,32
SAL22638,0,0,0,0,0,0,0,0,0,0,4,3,0,5,13,11,12,10,0,47
SAL22639,17,4,3,9,3,0,0,0,0,41,111,36,50,50,52,59,43,14,7,420
SAL22640,3,0,0,0,0,0,3,0,0,11,12,6,9,7,11,7,6,3,0,57
SAL22641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22643,0,0,0,0,0,0,0,0,0,0,3,6,6,0,7,15,9,0,3,52
SAL22644,22,5,9,9,13,5,7,12,3,88,170,93,94,113,153,147,182,84,22,1061
SAL22645,0,0,3,0,0,4,0,4,0,8,4,7,11,11,11,19,18,6,0,88
SAL22646,0,0,0,0,0,0,0,0,0,3,11,8,9,4,5,9,0,3,3,44
SAL22647,0,0,0,0,0,3,0,0,0,4,3,8,9,3,5,9,13,9,0,67
SAL22648,0,0,0,0,0,0,0,0,0,0,13,7,7,5,0,3,7,3,0,43
SAL22649,0,0,0,0,0,0,0,0,0,3,7,0,7,3,0,8,3,0,0,37
SAL22650,7,5,0,6,12,6,0,4,0,43,123,80,44,73,102,104,94,37,8,677
SAL22651,0,0,0,0,0,0,0,0,0,5,8,0,0,5,5,15,5,0,0,35
SAL22652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22653,0,0,0,4,6,3,5,3,0,19,17,4,7,13,19,30,23,15,3,130
SAL22654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SAL22655,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,4,0,13
SAL22656,4,3,3,0,4,4,4,5,0,34,41,25,25,20,31,37,34,9,3,227
SAL22657,3,3,4,4,0,0,0,0,0,6,17,20,8,9,21,13,6,0,3,94
SAL22658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22659,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,4,0,0,11
SAL22660,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12
SAL22661,338,160,191,188,126,101,64,34,5,1212,3677,1786,2529,2305,1809,1528,939,359,78,15004
SAL22662,0,0,0,0,0,0,4,0,0,9,10,3,7,4,0,4,10,0,0,42
SAL22663,31,19,14,18,26,29,8,9,0,141,252,183,86,145,224,217,212,113,88,1515
SAL22664,0,0,0,0,0,0,0,0,0,0,3,0,5,0,9,5,5,3,3,28
SAL22665,4,0,5,0,3,7,0,0,0,19,25,20,24,17,42,59,43,20,5,262
SAL22666,0,4,0,0,3,5,0,0,0,12,23,8,16,21,23,24,21,4,9,157
SAL22667,3,4,7,0,3,8,13,0,0,42,29,22,13,15,22,28,37,12,3,171
SAL22668,4,5,0,6,0,0,12,3,0,31,9,12,6,15,23,41,66,17,4,191
SAL22669,24,20,11,6,9,20,9,7,0,117,395,313,239,248,311,333,247,87,24,2195
SAL22670,0,0,6,0,0,4,4,0,0,10,12,0,11,5,3,13,14,0,0,67
SAL22671,9,4,6,5,0,5,8,6,0,44,112,35,37,68,81,84,66,34,7,522
SAL22672,0,7,3,0,5,5,0,0,0,24,46,46,46,41,71,77,52,28,6,408
SAL22673,29,34,25,20,29,19,12,9,4,188,570,424,411,350,450,417,313,164,50,3132
SAL22674,0,0,0,0,0,0,0,0,0,3,6,6,7,4,10,7,0,0,0,41
SAL22675,0,4,0,0,0,0,0,0,0,8,12,9,12,3,14,25,11,0,0,96
SAL22676,42,16,18,25,17,25,15,0,0,171,309,195,140,183,235,224,133,47,13,1477
SAL22677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22678,0,3,5,0,10,9,5,0,0,36,25,24,14,13,41,34,36,14,7,217
SAL22679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
SAL22680,316,176,188,164,177,182,174,134,87,1592,3312,2086,2233,2155,2283,2382,2307,1674,783,19214
SAL22681,12,5,3,7,6,7,5,0,0,44,92,62,34,53,85,76,87,46,10,550
SAL22682,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,11
SAL22683,6,6,0,6,4,0,0,0,0,25,56,41,24,18,43,18,21,10,0,237
SAL22684,6,0,0,3,3,0,4,0,0,17,25,10,7,17,20,12,20,8,0,124
SAL22685,151,111,73,96,87,82,77,45,18,743,2640,1515,1530,2092,1749,1719,1796,821,387,14237
SAL22686,134,116,127,104,91,127,96,90,66,954,3278,2533,2448,2762,2593,2725,2348,1319,758,20754
SAL22687,0,5,3,0,4,12,0,4,0,29,26,26,31,17,57,73,52,24,6,314
SAL22688,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,10,14,0,4,48
SAL22689,43,39,20,22,63,42,32,15,6,277,287,190,134,197,365,354,290,143,58,2020
SAL22690,0,0,5,0,0,0,5,0,0,13,7,7,9,9,3,17,19,6,0,72
SAL22691,0,3,0,0,0,0,0,0,0,5,11,13,4,3,12,3,3,3,0,53
SAL22692,0,3,0,0,5,6,0,0,0,9,3,5,0,7,0,3,4,0,0,31
SAL22693,0,0,0,5,3,6,4,0,0,22,26,6,23,22,18,21,33,5,0,146
SAL22694,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,13
SAL22695,14,0,11,9,3,6,6,0,0,39,93,60,74,75,89,91,54,18,3,565
SAL22696,4,0,0,0,0,0,0,0,0,4,8,5,0,11,0,4,7,4,0,42
SAL22697,45,18,39,17,29,25,35,43,31,272,370,219,252,201,261,357,356,235,108,2359
SAL22698,307,164,214,166,188,145,135,108,52,1476,3638,2199,2685,2299,2376,2379,2263,1444,573,19856
SAL22699,11,0,4,11,0,3,4,0,0,31,62,28,23,31,23,58,37,11,0,280
SAL22700,0,0,0,0,0,0,0,0,0,0,3,0,7,3,6,3,4,6,0,33
SAL22701,0,0,0,0,0,0,0,0,0,3,11,9,4,13,6,14,5,5,4,68
SAL22702,56,70,15,30,58,40,36,11,6,314,951,886,337,544,995,842,636,284,57,5541
SAL22703,9,4,3,6,5,6,3,0,0,40,109,124,48,60,124,105,78,34,0,671
SAL22704,48,37,26,27,40,31,19,15,0,241,909,768,388,567,825,748,410,180,34,4820
SAL22705,0,0,0,0,0,3,3,0,0,8,10,11,0,6,11,11,3,0,0,50
SAL22706,4,0,0,4,0,0,5,0,0,10,16,10,3,20,17,39,28,7,3,144
SAL22707,7,8,11,5,11,19,4,4,0,74,146,88,69,88,109,103,75,39,3,721
SAL22708,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,3,0,16
SAL22709,0,0,0,0,0,3,0,0,0,14,33,25,15,21,17,35,34,13,8,204
SAL22710,527,349,308,367,335,294,232,199,133,2738,5317,3435,4032,3681,3844,4114,3659,2201,1021,31308
SAL22711,0,0,0,0,0,0,0,0,0,4,8,4,0,8,4,5,7,3,0,46
SAL22712,0,0,0,3,4,6,0,4,0,16,20,9,14,9,6,12,0,7,0,77
SAL22713,0,0,0,0,0,4,0,0,0,10,6,8,7,5,21,18,15,3,3,88
SAL22714,0,7,0,6,3,6,5,0,0,27,9,15,4,5,19,32,18,11,3,124
SAL22715,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,7,0,4,0,29
SAL22716,0,0,0,4,0,0,0,0,0,5,13,11,0,5,9,8,4,0,0,43
SAL22717,5,0,5,6,3,0,0,0,0,26,51,14,39,24,21,40,17,12,0,217
SAL22718,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,12
SAL22719,0,3,0,9,0,0,0,0,0,12,16,18,7,21,24,18,20,3,4,122
SAL22720,23,17,6,20,15,6,10,0,0,96,469,406,187,303,501,286,195,66,10,2422
SAL22721,56,33,53,45,33,41,27,29,7,328,1000,511,817,858,700,585,440,296,144,5352
SAL22722,24,22,10,31,19,12,10,10,0,156,691,393,471,540,490,428,439,284,62,3799
SAL22723,0,0,0,0,0,0,0,0,0,0,16,3,7,8,10,10,5,0,0,58
SAL22724,0,5,3,0,0,0,5,0,0,11,55,21,22,39,39,36,33,4,0,250
SAL22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22726,0,0,0,0,0,0,0,0,0,6,10,14,6,5,20,26,16,0,0,104
SAL22727,27,11,13,19,13,15,6,3,3,109,324,280,221,195,270,296,166,108,57,1911
SAL22728,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,11
SAL22729,9,3,0,0,5,0,8,7,0,32,56,33,30,22,41,68,39,14,0,308
SAL22730,37,123,64,29,30,24,12,9,0,326,806,1459,601,522,662,422,304,154,27,4956
SAL22731,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,4,0,0,0,20
SAL22732,0,0,0,0,0,0,0,0,0,0,10,3,4,5,4,14,7,3,0,52
SAL22733,17,13,3,10,20,22,18,12,4,120,118,59,69,53,125,203,188,103,29,951
SAL22734,0,0,0,0,0,0,0,0,0,6,0,4,0,0,5,7,3,0,0,20
SAL22735,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,4,3,3,3,31
SAL22736,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,0,0,0,15
SAL22737,0,0,0,0,0,0,0,0,0,3,8,7,7,15,7,6,7,6,0,62
SAL22738,0,0,0,0,0,0,0,0,0,6,19,18,3,12,17,17,18,13,0,121
SAL22739,0,0,0,0,3,0,4,0,0,8,0,3,3,0,6,3,11,11,0,41
SAL22740,147,52,71,53,31,9,3,0,0,362,1468,529,978,764,331,158,91,23,6,4348
SAL22741,0,0,0,4,0,3,0,0,0,10,19,12,13,26,10,28,19,15,0,144
SAL22742,0,3,5,0,5,5,0,0,0,22,23,15,5,15,33,52,44,15,4,210
SAL22743,10,0,4,3,5,5,10,4,0,47,52,35,26,33,50,52,70,26,11,361
SAL22744,4,0,0,0,0,0,0,0,0,13,27,9,23,17,7,12,13,12,0,128
SAL22745,203,133,144,113,121,85,82,61,41,973,1667,1296,1464,1006,1163,1220,1220,879,464,10376
SAL22746,0,0,0,0,0,0,0,0,0,4,15,14,8,11,25,18,4,0,0,95
SAL22747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22748,0,0,0,0,0,0,4,0,0,3,20,5,9,5,12,3,9,4,0,66
SAL22749,0,0,0,0,0,3,0,0,0,5,3,11,0,0,4,9,7,10,0,43
SAL22750,991,493,706,560,467,368,275,203,172,4241,10253,5947,8688,7499,5780,5321,3711,1940,888,50027
SAL22751,30,33,37,40,53,30,19,16,4,262,310,272,277,326,354,358,301,145,47,2392
SAL22752,3,0,0,0,5,0,0,0,0,13,17,8,6,12,14,17,19,4,0,97
SAL22753,17,20,10,11,18,8,16,9,4,106,164,170,99,106,167,157,120,56,18,1052
SAL22754,3,6,9,3,4,5,4,0,0,41,54,45,56,47,41,62,42,22,8,378
SAL22755,0,0,0,0,0,0,3,0,0,4,14,10,8,8,25,16,25,5,0,113
SAL22756,138,80,234,173,129,89,41,30,20,933,2016,1051,2636,2224,1534,1105,643,357,169,11729
SAL22757,28,110,251,142,75,38,37,3,0,686,589,1325,3248,1377,697,435,245,91,15,8025
SAL22758,296,183,147,158,156,106,92,45,18,1201,2843,1871,1831,1758,1895,1878,1638,781,298,14794
SAL22759,8,3,0,3,0,0,9,0,0,23,31,15,14,18,18,24,36,12,3,163
SAL22760,0,0,0,0,0,0,0,0,0,4,11,0,0,6,0,3,5,0,0,27
SAL22761,113,76,80,76,78,59,47,20,16,571,1105,700,1015,904,750,800,711,390,137,6502
SAL22762,0,0,5,0,4,5,5,0,0,11,12,0,10,8,10,9,11,0,5,62
SAL22763,0,0,0,0,4,0,0,0,0,9,19,3,10,18,23,15,21,15,7,130
SAL22764,9,11,0,5,11,4,4,0,4,45,101,53,28,59,83,83,47,21,5,483
SAL22765,7,0,0,0,3,6,4,0,0,22,38,18,11,32,44,52,49,10,3,252
SAL22766,131,118,90,111,122,118,149,167,179,1183,3017,2369,1759,2325,2729,2387,2685,2204,1178,20652
SAL22767,4,0,0,4,3,0,0,5,0,9,4,3,0,0,3,4,4,5,0,18
SAL22768,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,10,0,0,0,25
SAL22769,52,33,31,22,29,36,17,20,4,257,675,469,578,413,399,439,374,221,61,3620
SAL22770,6,6,0,6,3,7,3,0,0,32,42,47,17,33,50,82,47,17,9,347
SAL22771,0,0,0,0,0,0,0,0,0,0,8,0,4,3,8,0,9,6,0,30
SAL22772,4,3,0,0,5,0,9,0,0,12,32,21,14,20,21,43,39,21,5,220
SAL22773,0,0,0,0,0,0,0,0,0,6,0,3,8,5,3,3,4,6,0,37
SAL22774,112,59,65,64,67,39,30,14,15,470,635,473,563,438,505,510,484,257,114,3990
SAL22775,101,74,43,53,65,51,57,42,34,518,1155,814,676,704,862,658,662,377,217,6117
SAL22776,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,3,0,25
SAL22777,5,0,6,5,0,3,0,3,0,28,63,31,52,37,45,73,41,24,19,383
SAL22778,0,0,0,0,0,0,0,0,0,0,13,3,14,8,18,13,14,9,5,92
SAL22779,0,0,0,0,0,0,0,0,0,7,13,3,11,6,6,13,9,0,3,64
SAL22780,0,0,0,0,0,0,0,0,0,0,5,0,4,3,10,16,7,5,0,45
SAL22781,0,0,0,0,6,0,0,5,0,9,15,12,5,11,23,23,23,9,5,123
SAL22782,0,0,0,0,0,4,0,0,0,7,30,21,20,17,27,43,27,8,4,192
SAL22783,10,0,0,6,5,0,5,0,0,18,24,9,7,6,10,15,7,5,0,78
SAL22784,17,6,4,13,8,10,0,3,5,59,50,29,21,25,36,42,27,7,6,244
SAL22785,0,0,0,0,0,0,0,0,0,0,6,0,3,3,6,8,0,0,0,28
SAL22786,0,0,0,0,0,4,0,0,0,5,8,8,0,6,0,6,7,0,0,35
SAL22787,0,0,0,0,0,0,0,0,0,5,11,10,8,9,3,4,6,0,0,53
