SAL_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SAL20971,..,0,0,6,0,7,0,0,0,5,0,5,3,0,3,0,0,0,9,3,14
SAL20972,..,5,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,7,19
SAL20973,..,981,981,788,109,898,246,56,301,191,14,206,77,5,86,24,0,30,1331,1161,2497
SAL20974,..,1109,1109,926,112,1037,434,49,481,384,24,408,134,5,133,15,3,19,1887,1297,3188
SAL20975,..,6,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10
SAL20976,..,28,28,35,0,35,8,0,8,13,0,13,7,0,7,3,0,3,58,28,89
SAL20977,..,6,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,15
SAL20978,..,6,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,6,17
SAL20979,..,152,152,251,8,259,135,4,139,161,0,158,81,0,81,24,0,24,646,166,812
SAL20980,..,12,12,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,19,12,26
SAL20981,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20982,..,7,7,15,0,15,0,0,0,3,0,3,3,0,3,0,0,0,21,7,29
SAL20983,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
SAL20984,..,8,8,13,0,13,0,0,0,3,0,3,0,0,0,0,0,0,22,8,28
SAL20985,..,13,13,9,0,14,8,0,8,0,0,0,6,0,6,5,0,5,25,12,34
SAL20986,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL20987,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20988,..,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
SAL20989,..,22,22,39,4,40,26,0,29,32,0,32,10,0,10,4,0,4,105,30,130
SAL20990,..,0,0,17,7,18,11,0,11,10,0,10,3,0,3,0,0,0,32,10,45
SAL20991,..,3,3,15,0,15,4,0,4,3,0,3,0,0,0,0,0,0,22,3,23
SAL20992,..,7,7,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,19,7,27
SAL20993,..,4,4,7,0,7,5,0,5,0,0,0,0,0,0,0,0,0,14,4,24
SAL20994,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10
SAL20995,..,9,9,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,17,9,26
SAL20996,..,3,3,4,0,9,3,0,3,0,0,0,0,0,0,0,0,0,14,3,20
SAL20997,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20998,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11
SAL20999,..,68,68,72,9,79,26,0,23,26,0,26,15,0,15,3,0,3,140,74,217
SAL21000,..,13,13,19,3,20,7,0,7,7,0,7,0,0,0,4,0,4,35,15,47
SAL21001,..,629,629,1048,30,1076,533,8,542,761,0,761,339,0,339,102,0,102,2784,668,3444
SAL21002,..,30,30,107,0,110,36,0,36,66,0,66,27,0,27,11,0,11,241,30,279
SAL21003,..,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,11,0,11
SAL21004,..,646,646,985,46,1031,504,6,509,478,0,478,213,3,216,103,0,104,2277,702,2981
SAL21005,..,19,19,55,3,56,22,0,25,27,0,27,8,0,8,3,0,3,116,26,141
SAL21006,..,13,13,24,0,22,3,0,3,10,0,10,7,0,7,3,0,3,45,11,61
SAL21007,..,8,8,10,0,10,0,0,0,3,0,3,4,0,4,0,0,0,15,8,21
SAL21008,..,6,6,20,0,20,8,0,8,4,0,4,3,0,3,0,0,0,42,6,45
SAL21009,..,792,792,653,124,782,328,29,366,215,13,232,40,4,45,17,5,15,1257,972,2231
SAL21010,..,2627,2627,2808,202,3013,1434,71,1502,1903,33,1943,661,13,671,139,3,138,6941,2956,9894
SAL21011,..,7,7,11,0,11,8,0,8,4,0,4,0,0,0,0,0,0,29,7,32
SAL21012,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SAL21013,..,2619,2619,4029,220,4252,2646,134,2778,3106,91,3201,1052,40,1088,477,31,501,11304,3138,14445
SAL21014,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21015,..,3,3,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,13,3,9
SAL21016,..,4,4,10,0,10,0,0,0,0,0,0,3,0,3,0,0,0,13,4,19
SAL21017,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
SAL21018,..,9,9,28,0,28,7,0,9,16,0,16,6,0,6,0,0,0,61,6,69
SAL21019,..,6,6,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,3,18
SAL21020,..,25,25,65,3,71,21,0,21,22,0,22,6,0,6,6,0,6,124,26,149
SAL21021,..,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15
SAL21022,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL21023,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21024,..,8,8,13,0,13,9,0,9,8,0,8,5,0,5,0,0,0,31,8,40
SAL21025,..,62,62,131,6,139,60,0,60,78,0,78,33,0,33,11,0,11,315,68,380
SAL21026,..,17,17,33,0,33,10,0,10,12,0,12,6,0,6,6,0,6,59,17,78
SAL21027,..,12,12,17,0,17,7,0,7,9,0,9,3,0,3,4,0,4,42,12,52
SAL21028,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21029,..,7,7,11,0,14,3,0,3,3,0,3,0,0,0,0,0,0,18,8,27
SAL21030,..,5,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11
SAL21031,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10
SAL21032,..,8,8,5,0,7,5,0,5,4,0,4,4,0,4,3,0,3,18,8,23
SAL21033,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
SAL21034,..,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10
SAL21035,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21036,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5
SAL21037,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10
SAL21038,..,53,53,68,6,71,20,0,20,13,0,18,7,0,7,3,0,3,112,63,170
SAL21039,..,31,31,44,0,44,10,0,10,3,0,3,8,0,8,6,0,6,71,36,101
SAL21040,..,7,7,3,0,3,3,0,3,4,0,4,0,0,0,0,0,0,16,7,17
SAL21041,..,19,19,27,0,26,5,0,5,7,0,7,3,0,3,0,0,0,36,18,53
SAL21042,..,8,8,11,0,11,0,0,0,3,0,3,4,0,4,0,0,0,17,8,23
SAL21043,..,12,12,16,0,16,4,0,4,4,0,4,0,0,0,0,0,0,26,12,40
SAL21044,..,5,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11
SAL21045,..,73,73,153,5,159,58,0,58,54,0,54,29,0,29,6,0,6,302,74,377
SAL21046,..,5,5,14,0,14,4,0,4,3,0,3,3,0,3,0,0,0,25,5,33
SAL21047,..,2348,2348,2442,233,2671,1338,85,1423,1240,61,1299,500,35,535,310,22,336,5838,2774,8609
SAL21048,..,48,48,35,0,37,13,0,13,15,0,15,3,0,3,3,0,3,66,46,113
SAL21049,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6
SAL21050,..,8,8,40,0,39,15,0,15,12,0,18,11,0,11,4,0,4,78,12,93
SAL21051,..,6,6,26,0,23,7,0,7,3,0,3,0,0,0,0,0,0,36,3,44
SAL21052,..,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,3,14
SAL21053,..,8,8,24,0,19,0,0,0,0,0,0,3,0,3,0,0,0,25,7,36
SAL21054,..,82,82,82,6,86,7,0,7,6,0,6,0,0,0,0,0,0,100,88,184
SAL21055,..,24,24,28,3,28,16,0,16,9,0,9,4,0,4,4,0,4,60,24,82
SAL21056,..,387,387,316,36,353,114,12,122,86,5,93,31,0,31,11,0,11,562,435,998
SAL21057,..,20,20,12,0,12,4,0,4,0,0,0,0,0,0,0,0,0,29,20,46
SAL21058,..,1215,1215,1231,99,1328,511,37,548,393,9,406,174,0,178,81,0,81,2390,1357,3752
SAL21059,..,14,14,26,0,28,13,0,13,11,0,11,8,0,8,6,0,6,63,13,72
SAL21060,..,6,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,5,17
SAL21061,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21062,..,10,10,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,11,10,20
SAL21063,..,3,3,14,0,14,9,0,9,0,0,0,5,0,5,0,0,0,27,3,35
SAL21064,..,6,6,25,0,25,11,0,11,6,0,6,7,0,7,0,0,0,45,6,54
SAL21065,..,11,11,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,5,15,21
SAL21066,..,15,15,21,0,21,9,0,9,4,0,4,0,0,0,0,0,0,37,15,59
SAL21067,..,8,8,10,0,10,3,0,3,0,0,0,0,0,0,0,0,0,17,8,24
SAL21068,..,22,22,48,0,51,12,0,12,6,0,6,11,0,11,0,0,0,74,23,102
SAL21069,..,53,53,75,8,85,48,0,53,43,0,43,20,0,20,3,0,3,192,61,249
SAL21070,..,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,9,0,9
SAL21071,..,15,15,24,0,25,19,0,19,16,0,16,3,0,3,5,0,5,65,16,75
SAL21072,..,25,25,31,4,31,17,0,17,11,0,11,3,0,3,5,0,5,66,20,89
SAL21073,..,93,93,175,4,185,75,0,75,77,0,77,36,0,36,18,0,18,386,98,486
SAL21074,..,32,32,45,3,45,11,0,11,16,0,16,8,0,8,4,0,4,86,36,122
SAL21075,..,51,51,38,0,40,17,0,17,18,0,18,3,0,3,6,0,6,77,52,129
SAL21076,..,5,5,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,13,5,14
SAL21077,..,53,53,52,0,60,16,0,16,11,0,11,0,0,0,0,0,0,81,59,137
SAL21078,..,10,10,20,0,20,4,0,4,0,0,0,0,0,0,0,0,0,27,10,38
SAL21079,..,225,225,290,12,299,195,0,191,235,0,238,68,0,68,29,0,29,816,242,1058
SAL21080,..,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,9,0,9
SAL21081,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL21082,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8
SAL21083,..,3,3,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,16,3,18
SAL21084,..,35,35,88,6,96,43,0,43,42,0,42,14,0,14,11,0,11,196,39,233
SAL21085,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21086,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21087,..,4,4,12,0,13,3,0,3,9,0,9,3,0,3,9,0,9,34,4,33
SAL21088,..,18,18,33,0,38,17,0,17,17,0,17,7,0,7,9,0,9,80,18,91
SAL21089,..,191,191,183,15,195,58,0,59,44,0,44,9,0,9,13,0,13,305,209,514
SAL21090,..,10,10,20,0,17,0,0,0,0,0,0,3,0,3,0,0,0,23,13,40
SAL21091,..,4,4,8,0,8,3,0,3,0,0,0,0,0,0,0,0,0,10,4,18
SAL21092,..,27,27,45,0,48,21,0,20,25,0,25,10,0,10,3,0,3,103,31,136
SAL21093,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21094,..,13,13,9,0,12,0,0,0,4,0,4,0,0,0,0,0,0,19,11,32
SAL21095,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21096,..,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,8,0,3
SAL21097,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
SAL21098,..,62,62,70,0,68,21,0,21,15,0,15,9,0,9,3,0,3,118,63,182
SAL21099,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
SAL21100,..,11,11,9,0,9,4,0,4,4,0,4,0,0,0,0,0,0,15,11,26
SAL21101,..,38,38,58,0,59,36,0,34,34,0,34,28,0,28,7,0,7,163,43,200
SAL21102,..,0,0,11,3,13,0,0,0,3,0,3,0,0,0,0,0,0,14,7,23
SAL21103,..,8,8,5,0,5,6,0,6,0,0,0,0,0,0,0,0,0,14,8,16
SAL21104,..,1670,1670,2478,106,2582,1270,14,1294,1616,5,1623,466,7,470,123,4,126,5952,1809,7762
SAL21105,..,585,585,1674,45,1713,1312,3,1316,1579,3,1585,761,0,761,387,0,387,5710,635,6346
SAL21106,..,3,3,8,0,8,5,0,5,0,0,0,3,0,3,5,0,5,14,3,21
SAL21107,..,3,3,17,0,19,8,0,8,3,0,3,7,0,7,0,0,0,34,5,38
SAL21108,..,9,9,15,0,15,3,0,3,3,0,3,3,0,3,0,0,0,27,9,36
SAL21109,..,8,8,14,0,14,6,0,6,7,0,7,4,0,4,0,0,0,38,8,45
SAL21110,..,15,15,27,4,29,8,0,8,10,0,10,0,0,0,4,0,4,47,17,66
SAL21111,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21112,..,4,4,10,0,10,3,0,3,0,0,0,0,0,0,0,0,0,13,4,17
SAL21113,..,3,3,4,0,4,6,0,6,0,0,0,3,0,3,0,0,0,16,3,23
SAL21114,..,1627,1627,1934,128,2058,853,67,919,770,32,804,285,14,293,109,10,117,3941,1870,5818
SAL21115,..,34,34,110,4,107,58,0,58,66,0,66,28,0,28,12,0,12,274,33,308
SAL21116,..,42,42,55,9,58,13,0,13,17,0,17,4,0,4,7,0,7,88,46,141
SAL21117,..,66,66,86,3,93,26,0,26,31,0,31,10,0,10,3,0,3,158,70,227
SAL21118,..,16,16,36,0,35,10,0,13,7,0,7,3,0,3,3,0,3,60,13,71
SAL21119,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21120,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL21121,..,10,10,40,0,44,19,0,19,27,0,27,21,0,21,3,0,3,101,16,119
SAL21122,..,6,6,4,0,5,0,0,0,0,0,0,3,0,3,0,0,0,14,8,22
SAL21123,..,76,76,146,5,147,60,0,60,91,0,93,37,0,37,21,0,21,359,87,441
SAL21124,..,669,669,679,57,734,375,15,393,329,6,332,137,3,142,88,0,90,1609,752,2356
SAL21125,..,685,685,948,71,1025,610,22,631,611,15,624,274,4,278,287,0,288,2724,806,3530
SAL21126,..,11,11,18,0,18,11,0,11,3,0,4,3,0,3,0,0,0,30,10,41
SAL21127,..,69,69,63,6,69,19,0,16,17,0,18,8,0,8,0,0,0,104,82,184
SAL21128,..,19,19,25,0,26,11,0,11,9,0,9,6,0,6,0,0,0,45,24,65
SAL21129,..,1550,1550,1439,81,1518,535,17,551,430,0,433,201,0,201,80,0,80,2696,1646,4338
SAL21130,..,849,849,825,74,897,375,20,397,322,12,334,137,3,144,48,0,48,1712,956,2668
SAL21131,..,1240,1240,1457,58,1518,758,16,771,1008,0,1006,366,3,366,61,0,60,3640,1322,4965
SAL21132,..,618,618,562,58,621,348,14,357,337,3,344,91,0,95,24,0,23,1352,698,2051
SAL21133,..,1329,1329,1824,162,1993,1566,63,1632,1497,30,1524,782,9,786,656,3,659,6322,1603,7918
SAL21134,..,13,13,21,0,21,13,0,13,10,0,10,4,0,4,0,0,0,46,13,63
SAL21135,..,8,8,15,0,13,7,0,7,3,0,3,0,0,0,0,0,0,25,4,34
SAL21136,..,5,5,7,0,7,5,0,5,4,0,4,5,0,5,0,0,0,13,5,21
SAL21137,..,98,98,147,6,153,54,0,56,44,0,44,26,0,26,12,0,12,289,102,396
SAL21138,..,22,22,52,0,47,19,0,19,7,0,7,0,0,0,4,0,4,84,23,106
SAL21139,..,29,29,78,0,85,54,6,53,69,0,69,31,0,31,23,0,23,257,40,293
SAL21140,..,648,648,856,63,922,718,5,727,832,3,838,361,0,358,275,0,275,3040,723,3763
SAL21141,..,8,8,11,0,11,4,0,4,0,0,0,0,0,0,0,0,0,22,8,27
SAL21142,..,37,37,65,8,73,18,0,18,22,0,21,5,0,5,0,0,0,118,44,157
SAL21143,..,32,32,27,0,27,7,0,7,6,0,8,5,0,5,0,0,0,49,29,77
SAL21144,..,11,11,27,4,28,8,0,8,7,0,7,5,0,5,0,0,0,54,10,63
SAL21145,..,1395,1395,1328,108,1436,571,5,582,477,0,476,200,0,203,93,3,100,2679,1512,4187
SAL21146,..,6,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14
SAL21147,..,8,8,10,0,14,3,0,3,0,0,0,4,0,4,0,0,0,22,7,28
SAL21148,..,53,53,185,0,189,71,0,71,100,0,102,58,0,58,12,0,12,422,60,481
SAL21149,..,4,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11
SAL21150,..,27,27,47,7,53,13,0,14,19,0,19,6,0,6,0,0,0,93,28,119
SAL21151,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL21152,..,3717,3717,2812,539,3347,958,161,1115,1031,49,1082,348,10,359,85,4,86,5228,4480,9706
SAL21153,..,2079,2079,1876,272,2147,715,85,805,815,28,840,310,5,313,60,3,62,3774,2476,6251
SAL21154,..,3,3,8,0,8,3,0,3,0,0,0,0,0,0,3,0,3,13,3,21
SAL21155,..,17,17,34,0,37,10,0,10,10,0,10,0,0,0,3,0,3,57,16,72
SAL21156,..,54,54,223,5,224,88,0,88,96,0,96,37,0,37,22,0,22,462,63,522
SAL21157,..,12,12,46,3,52,11,0,11,12,0,12,8,0,8,4,0,4,87,12,99
SAL21158,..,803,803,1013,46,1060,401,13,407,379,3,377,162,0,163,79,0,79,2026,864,2890
SAL21159,..,10,10,25,0,25,5,0,5,12,0,12,5,0,5,8,0,8,54,10,65
SAL21160,..,447,447,492,43,538,142,0,142,76,0,76,33,0,33,26,0,26,769,492,1256
SAL21161,..,35,35,92,4,97,41,0,41,53,0,53,23,0,23,10,0,10,225,43,265
SAL21162,..,4,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8
SAL21163,..,195,195,253,20,268,173,4,175,222,4,227,82,0,82,22,0,22,750,216,965
SAL21164,..,11,11,38,3,43,16,0,16,11,0,11,4,0,4,4,0,4,71,14,83
SAL21165,..,769,769,1052,62,1117,602,15,611,720,8,724,252,0,249,82,0,82,2708,849,3560
SAL21166,..,15,15,19,0,19,5,0,5,4,0,4,0,0,0,0,0,0,31,15,48
SAL21167,..,1002,1002,930,84,1014,369,21,390,404,4,408,146,0,149,27,0,33,1889,1110,2997
SAL21168,..,845,845,826,125,945,432,39,471,333,16,350,74,6,81,58,3,59,1720,1034,2750
SAL21169,..,729,729,555,107,656,289,32,319,209,21,223,68,0,68,83,3,93,1200,886,2088
SAL21170,..,6,6,9,0,10,6,0,6,0,0,0,6,0,6,0,0,0,18,4,29
SAL21171,..,9,9,16,0,17,3,0,3,0,0,0,0,0,0,0,0,0,23,10,28
SAL21172,..,98,98,94,13,102,30,0,30,18,0,18,11,0,11,4,0,4,167,110,273
SAL21173,..,73,73,72,4,78,12,0,12,12,0,12,0,0,0,0,0,0,98,76,174
SAL21174,..,642,642,432,47,478,206,10,213,174,0,174,60,0,60,17,0,24,893,705,1601
SAL21175,..,24,24,39,0,39,24,0,24,16,0,16,13,0,13,8,0,8,95,19,111
SAL21176,..,3,3,31,5,35,6,0,6,9,0,9,0,0,0,4,0,4,54,10,62
SAL21177,..,3,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,3,7
SAL21178,..,10,10,15,4,19,7,0,7,3,0,3,0,0,0,0,0,0,37,16,45
SAL21179,..,264,264,266,18,276,92,3,93,94,0,94,37,0,37,16,0,16,511,279,786
SAL21180,..,0,0,4,4,4,0,0,0,4,0,4,3,0,3,0,0,0,7,3,13
SAL21181,..,259,259,263,18,273,78,0,79,74,0,74,29,0,29,16,0,16,452,275,734
SAL21182,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10
SAL21183,..,8,8,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11
SAL21184,..,4,4,14,0,14,4,0,4,5,0,5,5,0,5,0,0,0,30,4,37
SAL21185,..,1429,1429,1438,103,1534,772,15,788,806,9,809,229,0,229,34,0,38,3278,1554,4830
SAL21186,..,17,17,28,0,28,7,0,7,0,0,0,0,0,0,0,0,0,44,11,60
SAL21187,..,1727,1727,2334,126,2456,1056,64,1115,1374,39,1422,520,27,549,171,19,190,5456,2004,7458
SAL21188,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21189,..,16,16,25,0,25,10,0,10,10,0,10,9,0,9,0,0,0,49,16,64
SAL21190,..,6,6,11,3,16,9,0,9,3,0,3,0,0,0,0,0,0,27,10,34
SAL21191,..,20,20,47,0,46,17,0,17,12,0,12,9,0,9,6,0,6,92,18,111
SAL21192,..,19,19,36,0,35,15,0,15,15,0,20,8,0,8,4,0,4,79,26,104
SAL21193,..,691,691,1265,43,1307,1062,7,1075,1413,0,1414,599,0,602,260,0,262,4600,749,5346
SAL21194,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5
SAL21195,..,5,5,36,0,36,17,0,17,35,0,35,9,0,9,0,0,0,94,5,104
SAL21196,..,35,35,94,0,93,22,0,22,38,0,38,18,0,18,12,0,12,183,35,225
SAL21197,..,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
SAL21198,..,4,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9
SAL21199,..,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8
SAL21200,..,7,7,9,0,9,3,0,3,8,0,8,0,0,0,0,0,0,14,7,24
SAL21201,..,106,106,122,7,131,33,0,33,10,0,10,11,0,11,9,0,9,192,117,309
SAL21202,..,20,20,58,0,57,49,0,49,76,0,76,40,0,40,18,0,18,240,19,254
SAL21203,..,2574,2574,3564,277,3835,2282,61,2345,2216,25,2241,895,20,915,660,16,673,9612,2971,12584
SAL21204,..,7,7,3,0,4,4,0,4,4,0,4,0,0,0,0,0,0,14,7,24
SAL21205,..,12,12,18,0,18,6,0,6,4,0,4,3,0,3,0,0,0,27,10,36
SAL21206,..,2206,2206,1997,169,2160,832,30,864,676,3,677,320,3,322,98,0,98,3921,2411,6331
SAL21207,..,13,13,9,7,15,4,0,4,3,0,3,0,0,0,0,5,4,11,23,36
SAL21208,..,7,7,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,8,7,17
SAL21209,..,8,8,7,0,7,4,0,4,8,0,8,3,0,3,0,0,0,18,8,22
SAL21210,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21211,..,7,7,6,0,4,5,0,5,4,0,4,0,0,0,0,0,0,14,10,24
SAL21212,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21213,..,12,12,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14,12,30
SAL21214,..,745,745,867,92,960,521,43,558,476,16,491,140,8,144,34,3,39,2038,896,2936
SAL21215,..,20,20,38,3,33,10,0,10,21,0,21,19,0,19,5,0,5,92,21,110
SAL21216,..,3,3,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,6,3,11
SAL21217,..,3,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12
SAL21218,..,155,155,195,26,216,123,16,137,135,3,135,38,5,42,19,0,22,504,207,704
SAL21219,..,190,190,363,19,381,210,7,217,221,0,221,104,0,104,49,0,49,957,215,1174
SAL21220,..,0,0,4,0,4,0,0,0,4,0,4,5,0,5,0,0,0,10,0,16
SAL21221,..,12,12,35,0,35,8,0,8,12,0,12,5,0,5,8,0,8,65,12,74
SAL21222,..,4,4,29,0,29,19,0,19,32,0,32,12,0,12,0,0,0,95,4,98
SAL21223,..,212,212,368,9,375,218,4,226,262,0,261,113,0,113,35,0,35,998,222,1224
SAL21224,..,7,7,3,0,3,0,0,0,5,0,5,0,0,0,0,0,0,5,7,13
SAL21225,..,3,3,10,0,10,10,0,10,0,0,0,0,0,0,0,0,0,19,3,25
SAL21226,..,6,6,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,12,6,14
SAL21227,..,9,9,8,0,8,4,0,4,3,0,3,5,0,5,0,0,0,21,9,28
SAL21228,..,15,15,52,0,52,16,0,17,16,0,16,11,0,11,6,0,6,97,14,112
SAL21229,..,177,177,270,11,279,52,0,56,52,0,52,16,0,16,9,0,9,405,189,589
SAL21230,..,23,23,53,0,53,13,0,14,18,0,18,7,0,7,8,0,8,95,24,124
SAL21231,..,135,135,122,6,135,36,0,36,35,0,37,7,0,7,13,0,13,212,148,366
SAL21232,..,7,7,8,0,8,3,0,3,0,0,0,3,0,3,0,0,0,19,7,24
SAL21233,..,53,53,79,9,86,38,0,38,27,0,27,16,0,16,8,0,8,172,63,230
SAL21234,..,64,64,194,0,190,83,0,83,122,0,122,62,0,62,25,0,25,491,65,559
SAL21235,..,796,796,1125,36,1159,242,8,243,285,4,290,135,0,135,39,0,39,1821,838,2661
SAL21236,..,29,29,119,0,119,34,0,34,51,0,51,39,0,39,18,0,18,259,29,285
SAL21237,..,149,149,258,7,261,92,0,90,88,0,88,44,0,44,11,0,11,495,159,653
SAL21238,..,12,12,32,0,32,11,0,11,17,0,17,4,0,4,3,0,3,64,12,79
SAL21239,..,16,16,12,0,12,9,0,9,8,0,8,0,0,0,0,0,0,26,16,41
SAL21240,..,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,5
SAL21241,..,199,199,128,20,153,79,10,89,33,0,33,11,0,11,14,0,14,260,229,493
SAL21242,..,33,33,57,0,58,6,0,6,18,0,18,12,0,12,5,0,5,99,31,131
SAL21243,..,7,7,14,0,16,3,0,3,8,0,8,5,0,5,0,0,0,25,14,43
SAL21244,..,9,9,13,0,13,4,0,4,3,0,3,0,0,0,0,0,0,23,9,32
SAL21245,..,453,453,704,27,739,303,4,307,310,3,316,160,6,156,77,0,79,1559,499,2058
SAL21246,..,1556,1556,1605,107,1713,793,49,845,859,19,879,258,5,261,54,0,54,3571,1741,5310
SAL21247,..,275,275,425,19,438,233,3,238,269,3,275,107,0,107,23,0,23,1057,299,1355
SAL21248,..,191,191,211,26,237,137,10,146,95,15,107,56,0,57,32,0,32,528,232,763
SAL21249,..,14,14,21,0,21,8,0,13,8,0,8,6,0,6,5,0,5,46,13,56
