SAL_CODE_2021,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,non_sch_qual_PostGrad_Dgre_M,non_sch_qual_PostGrad_Dgre_F,non_sch_qual_PostGrad_Dgre_P,non_sch_qual_Gr_Dip_Gr_Crt_M,non_sch_qual_Gr_Dip_Gr_Crt_F,non_sch_qual_Gr_Dip_Gr_Crt_P,non_sch_qual_Bchelr_Degree_M,non_sch_qual_Bchelr_Degree_F,non_sch_qual_Bchelr_Degree_P,non_sch_qual_Advnd_Dip_Dip_M,non_sch_qual_Advnd_Dip_Dip_F,non_sch_qual_Advnd_Dip_Dip_P,non_sch_qual_Cert3a4_Level_M,non_sch_qual_Cert3a4_Level_F,non_sch_qual_Cert3a4_Level_P,non_sch_qual_Cert1a2_Level_M,non_sch_qual_Cert1a2_Level_F,non_sch_qual_Cert1a2_Level_P,non_sch_qual_Certnfd_Level_M,non_sch_qual_Certnfd_Level_F,non_sch_qual_Certnfd_Level_P,non_sch_qual_CertTot_Level_M,non_sch_qual_CertTot_Level_F,non_sch_qual_CertTot_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
SAL22189,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0
SAL22190,88,90,177,38,20,58,18,35,48,13,9,17,0,0,3,65,65,129,20,23,41,1.6,3.1,2.3,74.4,71.1,72.7,73.3,68.9,71,0,3,3,0,5,4,6,18,24,5,13,17,23,14,35,0,5,0,0,0,0,26,18,41,89,91,185,11,9,20,68,70,136,24,24,48
SAL22191,92,85,171,51,16,63,9,21,20,12,0,10,0,0,0,63,40,97,21,38,58,1.6,0,1,68.1,44.6,56.9,67,44.6,56.3,0,6,6,0,3,3,4,11,12,3,5,13,29,7,33,0,0,0,0,0,0,26,9,40,93,67,160,8,12,24,71,48,118,30,37,61
SAL22192,16,9,32,10,8,10,4,3,6,3,0,5,0,0,0,17,7,25,0,0,0,0,0,0,77.8,75,76.7,77.8,75,76.7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,16,9,32,0,0,0,12,9,22,4,4,9
SAL22193,2299,2303,4604,1196,595,1791,249,647,904,98,136,233,50,45,98,1596,1427,3021,589,783,1372,3.3,3.1,3.2,69.5,61.8,65.7,67.2,59.9,63.6,49,78,121,34,96,129,198,364,564,196,278,477,796,352,1146,14,30,47,26,53,79,838,440,1278,2405,2370,4776,322,360,684,1544,1519,3066,1017,1052,2065
SAL22194,3290,3675,6966,1615,969,2580,486,1014,1501,121,159,279,102,69,176,2322,2210,4541,902,1389,2290,4.5,3.1,3.8,70.6,60.2,65.1,67.4,58.4,62.6,450,445,892,139,259,391,876,1004,1881,296,329,626,460,253,717,13,19,28,45,78,122,523,345,867,3531,3833,7359,468,516,980,2446,2667,5115,1366,1501,2863
SAL22195,12,10,24,5,3,13,4,5,7,0,0,0,0,0,0,9,10,19,5,0,10,0,0,0,66.7,61.5,64,66.7,61.5,64,0,0,0,0,0,0,3,3,4,0,0,0,5,0,4,0,0,0,0,0,0,3,0,10,7,10,24,0,0,4,9,15,20,4,0,3
SAL22196,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,100,50,75,100,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAL22197,46,53,97,24,6,37,7,14,15,0,0,0,0,0,0,32,27,57,18,28,42,3.2,0,1.9,67.4,43.4,54.5,65.2,43.4,53.5,0,8,11,0,0,0,7,8,18,3,8,11,10,10,17,0,0,0,0,0,0,10,10,17,46,46,94,12,15,28,29,28,59,25,28,50
SAL22198,5694,6526,12221,1837,995,2834,768,1534,2297,278,362,647,116,110,222,3003,2994,6000,2235,3013,5244,3.9,3.5,3.7,52.8,45.9,49.1,50.7,44.3,47.3,92,146,235,66,161,224,466,716,1179,452,762,1219,1620,867,2487,46,99,148,92,150,242,1758,1119,2876,5362,6014,11374,825,883,1710,3422,3878,7303,2462,2782,5244
SAL22199,714,733,1448,256,165,422,61,163,226,34,34,69,32,24,57,386,380,768,253,287,539,8.5,5.5,7,54.5,51.7,53.1,49.9,48.8,49.3,3,12,17,0,19,26,25,58,84,25,64,91,246,128,375,7,13,20,5,15,20,261,157,420,639,664,1298,120,106,225,439,458,894,259,276,536
SAL22200,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,0,0
SAL22201,58,62,117,27,16,43,15,22,41,4,4,4,0,0,0,51,44,88,3,14,21,4,0,2.2,89.3,66.1,77.1,85.7,66.1,75.4,0,4,5,5,0,5,4,8,15,7,8,12,11,11,17,0,0,5,0,0,0,17,10,23,62,70,131,3,3,8,46,49,98,20,14,31
SAL22202,20,18,40,17,9,21,0,7,3,0,4,3,0,0,0,16,16,29,4,0,3,0,0,0,80,88.9,84.2,80,88.9,84.2,0,0,0,0,0,0,0,12,7,3,0,8,3,0,7,0,0,0,0,0,0,3,0,7,24,19,37,0,3,0,19,15,33,0,0,3
SAL22203,480,461,944,254,120,377,68,173,234,19,22,40,11,8,21,345,326,672,124,119,239,2.6,3.3,3,71.4,71.2,71.3,69.5,68.8,69.2,7,19,25,9,18,28,34,74,108,35,68,103,186,57,243,4,8,12,0,5,7,196,68,267,564,562,1122,35,29,65,430,421,848,146,135,282
SAL22204,15,12,19,5,3,8,0,0,3,0,0,0,0,0,0,3,4,8,5,5,3,0,0,0,54.5,50,52.4,54.5,50,52.4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,9,16,23,0,0,0,5,11,15,3,0,3
SAL22205,0,3,9,3,0,3,0,4,4,0,0,0,0,0,0,3,4,8,0,0,3,0,0,0,75,83.3,80,75,83.3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,8,0,9,10,0,0,0,0,9,10,0,0,0
SAL22206,92,88,178,41,17,53,9,26,31,0,9,9,0,0,4,48,43,99,21,23,48,3.8,2.2,3.1,55.3,51.7,53.6,53.2,50.6,51.9,0,4,4,0,0,0,11,8,24,3,8,10,32,10,38,0,0,0,0,0,8,30,19,44,85,81,164,9,5,10,66,62,127,21,18,39
SAL22207,13649,14302,27949,7076,4171,11249,1939,3978,5920,404,595,998,435,398,833,9861,9142,19000,3456,4850,8304,4.4,4.3,4.4,72.2,63.9,68,69.1,61.1,65,972,931,1901,229,417,647,2492,2953,5440,1399,1775,3174,2813,1291,4109,91,152,240,175,284,467,3082,1732,4814,14655,15125,29783,1352,1393,2744,11202,11572,22771,4116,4304,8426
SAL22208,9121,9476,18601,3088,1642,4726,1415,1781,3200,352,305,654,548,476,1023,5407,4191,9606,3234,4835,8069,10.2,11.3,10.7,59.3,44.3,51.6,53.3,39.3,46.1,408,360,772,77,203,282,1089,1307,2400,680,919,1598,1146,797,1941,95,118,215,123,170,293,1364,1080,2450,10190,10379,20571,1158,1175,2331,6615,6851,13466,4025,4075,8099
SAL22209,22,21,39,6,7,7,3,0,4,3,3,4,0,0,0,13,10,23,7,9,15,0,0,0,63.2,50,56.1,63.2,50,56.1,0,0,0,0,0,0,3,0,4,0,0,0,11,3,11,0,0,0,0,0,0,11,5,15,17,13,29,4,3,7,14,16,23,6,5,13
SAL22210,71,82,153,40,22,60,9,23,32,0,4,6,0,5,3,51,52,105,22,23,43,1.9,3.9,2.9,69.3,63.7,66.5,68,61.3,64.5,0,3,3,0,3,4,6,14,19,10,8,17,15,12,27,0,0,0,0,0,0,15,17,35,79,90,168,4,11,12,65,68,129,23,24,45
SAL22211,75,70,144,29,19,49,20,11,29,0,8,6,0,0,0,47,37,83,21,25,44,2.1,0,1.2,62.7,57.4,60.1,61.3,57.4,59.4,6,10,12,3,5,7,11,5,11,7,11,14,14,6,27,0,0,0,0,0,0,14,16,28,70,60,133,7,6,12,51,49,103,21,23,38
SAL22212,15,16,33,7,3,15,3,4,9,0,0,0,0,0,0,13,8,21,7,6,10,0,0,0,62.5,60,61.3,62.5,60,61.3,0,0,0,0,0,0,0,0,0,0,0,4,8,0,8,0,0,0,0,0,0,8,0,8,14,14,31,5,7,9,22,21,38,0,0,0
SAL22213,29,22,47,12,8,19,4,4,8,0,0,0,0,0,0,15,9,31,7,5,13,0,0,0,56.7,57.1,56.9,56.7,57.1,56.9,0,0,0,0,0,0,0,5,5,0,0,0,5,3,12,0,0,0,0,0,0,5,9,15,27,23,48,0,0,0,21,16,32,7,3,10
SAL22214,233,227,459,82,36,123,29,53,77,8,7,11,4,10,9,119,103,220,94,109,199,1.7,5.8,3.6,51.1,45.4,48.3,50.2,42.7,46.5,0,6,5,3,5,6,9,30,41,25,20,51,65,31,96,0,0,3,5,3,9,70,34,102,223,216,440,29,23,51,187,157,342,58,70,131
SAL22215,642,583,1228,169,81,244,55,132,191,19,21,39,11,9,20,254,238,494,303,290,593,4.7,3.4,4.1,39.7,40.7,40.2,37.9,39.3,38.5,3,6,11,11,7,11,17,46,63,27,64,95,147,70,216,8,7,18,12,13,21,164,87,256,563,545,1107,67,62,126,411,395,804,193,196,392
SAL22216,28,26,61,16,3,17,3,10,16,0,0,0,0,0,0,17,16,35,8,10,16,0,0,0,64.5,51.9,58.6,64.5,51.9,58.6,0,0,0,0,0,0,7,0,7,3,0,3,11,6,14,0,0,0,0,0,0,11,6,19,33,29,60,0,0,0,31,25,49,4,0,9
SAL22217,1024,1116,2139,426,260,686,116,273,389,43,55,95,16,25,38,598,608,1206,376,454,828,2.3,4.3,3.3,58.5,54.4,56.4,57.1,52.1,54.5,25,40,63,20,38,64,83,152,237,65,134,201,316,156,473,11,24,36,23,22,49,351,200,554,1027,1031,2060,159,214,368,716,743,1459,412,454,861
SAL22218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22219,141,125,269,58,17,78,24,36,64,7,7,21,5,0,6,93,67,163,40,47,83,2.1,3,2.5,66,52.8,59.9,64.6,51.2,58.4,0,4,3,6,10,14,18,20,36,16,20,34,37,10,50,0,3,3,0,5,8,42,19,56,145,118,260,13,17,27,83,82,167,64,46,111
SAL22220,4005,4065,8071,1266,655,1916,573,984,1557,192,239,430,83,66,146,2111,1941,4051,1539,1747,3283,3.9,3.3,3.6,52.7,47.8,50.2,50.6,46.2,48.4,130,157,283,62,127,194,470,608,1078,338,538,880,1056,447,1500,19,49,70,64,93,153,1140,592,1734,3614,3618,7230,581,587,1165,2355,2386,4742,1682,1670,3351
SAL22221,18,11,33,9,0,8,3,6,11,0,0,0,0,0,0,12,9,22,7,8,11,0,0,0,70.6,64.3,67.7,70.6,64.3,67.7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,4,7,19,20,33,0,0,0,6,7,20,11,6,18
SAL22222,2633,2928,5561,975,529,1506,348,719,1067,105,145,254,52,39,89,1482,1441,2919,995,1301,2299,3.4,2.8,3.2,56.1,49.2,52.5,54.2,47.8,50.8,74,83,157,49,79,126,256,442,702,253,367,617,705,320,1028,19,42,62,36,62,92,763,423,1181,2335,2613,4947,486,498,993,1366,1497,2864,1344,1497,2838
SAL22223,38,32,69,12,3,16,4,5,12,0,7,5,0,0,0,21,13,33,9,11,23,0,0,0,55.6,45.5,50.7,55.6,45.5,50.7,0,3,4,0,0,0,5,0,8,6,4,12,8,12,19,0,0,0,0,0,4,8,10,21,32,29,60,0,0,5,22,13,39,9,15,23
SAL22224,319,303,619,118,54,173,49,92,145,15,16,28,7,0,10,188,163,354,113,127,244,4.3,1.8,3.1,59.1,54.7,57,56.6,53.7,55.2,7,8,15,0,12,16,19,31,47,9,29,41,103,43,144,0,12,13,9,0,10,112,52,170,323,295,616,36,48,81,225,210,427,113,121,238
SAL22225,37,29,67,4,4,8,12,11,26,0,0,0,3,0,3,20,11,38,14,18,26,8.7,0,5.4,63.9,50,57.8,58.3,50,54.7,0,0,0,0,0,0,5,9,12,0,6,11,4,0,5,0,0,0,0,3,4,4,3,11,37,29,67,0,0,0,34,28,60,4,5,4
SAL22226,5514,6200,11716,2261,1235,3502,652,1569,2218,184,225,408,172,157,327,3265,3182,6451,1877,2655,4537,5.2,4.9,5.1,59.2,51.3,55.1,56.1,48.8,52.3,167,212,377,92,184,278,547,859,1408,466,669,1131,1473,847,2325,68,86,151,62,97,157,1604,1032,2635,5168,5714,10877,1143,1223,2366,3233,3570,6802,2708,3005,5707
SAL22227,12,20,33,5,7,15,0,4,4,0,0,0,0,0,0,5,12,22,4,5,9,0,0,0,61.5,66.7,64.5,61.5,66.7,64.5,0,0,0,0,0,0,0,3,3,3,3,3,3,4,11,0,0,0,0,0,0,3,4,10,12,20,32,5,0,0,11,9,19,4,9,11
SAL22228,27,25,51,16,3,16,3,4,10,4,0,4,0,0,0,17,12,31,11,12,18,0,8.3,3.2,67.9,50,59.6,67.9,45.8,57.7,0,0,4,0,0,0,4,0,3,5,4,3,7,4,10,0,0,0,6,0,6,13,4,16,21,27,47,3,0,8,20,14,31,12,12,24
SAL22229,698,742,1442,220,124,343,99,204,303,27,18,49,16,5,21,364,351,715,264,333,596,4.4,1.1,2.8,51.9,47.2,49.5,49.6,46.6,48.1,13,24,40,19,20,43,78,122,203,78,101,178,177,81,256,9,15,22,12,16,23,193,109,304,586,635,1219,148,152,298,344,384,723,358,380,736
SAL22230,54,51,109,21,0,22,3,15,20,0,3,11,0,0,0,31,25,53,22,23,46,3.4,0,1.9,51.8,42.6,47.3,50,42.6,46.4,0,0,0,0,0,0,0,6,12,3,5,6,13,9,23,0,0,0,0,4,4,12,12,27,56,45,105,0,8,9,43,26,73,14,19,34
SAL22231,3,0,8,3,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,4,0,4,0,3,6,3,0,3,4,3,6
SAL22232,2042,2064,4101,1148,672,1816,257,590,847,62,100,161,48,45,95,1516,1409,2924,469,617,1082,3.3,3.1,3.2,74.4,68.1,71.2,71.9,66,68.9,132,117,251,34,75,115,331,408,744,269,338,607,436,218,651,7,14,25,35,45,74,476,275,750,2253,2225,4483,277,297,576,1468,1461,2933,916,934,1848
SAL22233,44,40,79,13,7,19,4,13,17,0,0,0,0,0,3,20,19,41,17,17,30,10.5,5,7.7,47.5,48.8,48.1,42.5,46.3,44.4,7,5,8,0,6,4,5,0,12,3,4,11,9,3,14,0,0,0,0,0,0,11,8,17,37,32,73,3,4,5,23,22,49,16,15,31
SAL22234,4267,4926,9192,1941,1254,3199,679,1237,1914,127,215,340,125,100,223,2874,2804,5679,1235,1900,3138,4.3,3.6,4,67.2,57,61.7,64.4,54.9,59.3,510,495,1007,155,278,434,1209,1356,2557,406,591,1000,454,255,713,18,30,46,60,103,159,528,395,921,4178,4685,8867,739,815,1551,2753,3129,5876,1966,2186,4152
SAL22235,81,80,159,38,22,57,21,23,42,5,3,7,3,0,3,61,53,107,18,21,44,3.4,0,1.9,72,60.5,66.3,69.5,60.5,65,0,0,0,0,0,0,12,18,27,3,11,18,29,16,41,0,0,0,0,0,0,29,13,40,84,83,167,6,3,13,69,59,125,16,21,42
SAL22236,154,127,282,50,16,66,27,31,57,4,7,17,0,0,0,80,58,139,61,65,124,1.3,0,0.7,51,46,48.7,50.3,46,48.4,8,9,16,6,10,14,23,26,46,10,14,21,38,9,44,0,3,0,0,0,0,39,10,47,132,109,238,18,25,49,82,78,160,67,58,125
SAL22237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22238,223,235,457,84,44,124,33,68,106,14,10,29,3,0,5,132,122,260,86,96,178,3.7,0.8,2.3,59.8,53,56.4,57.6,52.6,55,6,10,13,3,10,16,24,38,58,24,29,51,61,41,97,7,9,13,4,0,5,68,47,113,227,214,441,40,31,74,167,166,336,93,80,171
SAL22239,412,414,825,172,106,279,74,118,191,28,28,53,12,9,23,288,263,551,104,141,248,4.2,3.4,3.8,70.2,63.1,66.6,67.2,61,64.1,37,38,68,20,22,40,65,108,176,41,53,94,80,31,112,3,7,9,5,11,20,86,47,138,434,427,866,31,34,68,342,332,674,113,114,230
SAL22240,35,36,74,12,8,21,7,8,17,0,0,0,0,0,0,23,18,41,12,10,23,0,0,0,54.1,58.8,56.3,54.1,58.8,56.3,0,0,0,0,3,3,0,4,6,7,0,13,8,3,10,5,0,5,0,0,0,13,4,15,28,24,53,6,10,16,20,14,36,15,16,28
SAL22241,350,329,678,142,59,204,38,93,129,19,20,33,10,3,13,206,173,379,107,121,229,4.9,2.9,3.9,59,53.5,56.4,56.2,52,54.1,9,14,20,0,15,13,19,36,61,12,40,52,109,48,163,0,11,11,8,13,16,113,74,188,350,323,678,38,44,84,231,223,454,145,126,265
SAL22242,2507,2499,5006,1184,704,1882,376,684,1061,91,97,187,91,76,163,1735,1558,3296,686,862,1545,5.1,5,5,69.3,62.3,65.8,65.8,59.2,62.5,179,168,348,40,86,128,460,526,987,235,292,529,512,244,760,13,31,45,36,58,91,556,338,900,2638,2616,5255,300,275,572,1912,1892,3808,902,880,1783
SAL22243,45,46,91,23,13,37,9,9,16,0,4,4,0,0,4,34,24,59,12,15,22,6.3,3.8,5.2,72.7,59.1,65.9,68.2,56.8,62.5,0,0,0,0,3,6,5,5,11,5,4,5,19,0,17,0,0,0,0,0,0,19,4,24,44,35,82,4,4,8,37,35,65,14,11,24
SAL22244,98,94,194,37,24,61,17,33,49,0,4,6,0,3,0,61,63,120,35,30,70,1.7,3.2,2.5,58,65.3,61.5,57,63.2,60,3,6,14,5,3,10,9,14,25,8,7,17,23,6,26,0,0,0,3,0,3,26,9,33,115,105,222,13,4,11,77,77,157,35,32,71
SAL22245,92,82,181,49,29,75,12,22,34,3,8,14,4,0,4,70,54,120,19,27,45,2.9,0,1.6,71.6,64,68,69.5,64,66.9,4,0,5,0,7,5,3,8,10,3,9,10,27,13,40,0,0,0,0,0,0,27,11,42,92,89,179,9,11,18,67,58,125,27,31,57
SAL22246,273,252,528,100,41,137,18,67,83,3,6,17,11,4,12,132,116,249,119,115,233,7.6,1.7,4.8,48.4,45.8,47.1,44.7,45.1,44.9,5,5,6,0,4,4,14,29,41,10,16,32,74,30,100,0,0,3,0,7,7,78,40,115,257,239,496,38,29,68,182,172,356,94,87,182
SAL22247,1915,1996,3907,943,575,1516,238,505,743,82,88,170,80,88,168,1345,1255,2601,479,662,1140,6,7.1,6.5,70.3,62.8,66.5,66.1,58.4,62.1,163,172,339,32,72,102,311,377,685,159,197,360,398,197,602,10,22,33,17,34,51,426,257,681,2101,2180,4288,215,209,430,1523,1581,3105,640,686,1330
SAL22248,10,4,15,3,4,6,0,0,0,0,0,0,0,0,0,8,4,3,3,6,12,0,0,0,50,33.3,42.9,50,33.3,42.9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,6,0,10,3,3,5,0,0,0,5,6,9
SAL22249,6854,7333,14187,3145,1886,5034,817,1785,2605,263,409,675,233,205,438,4464,4280,8746,1958,2593,4550,5.3,4.7,5,65.1,58.4,61.6,61.7,55.6,58.6,200,337,534,115,264,383,785,1191,1978,623,978,1601,1860,938,2802,58,83,141,85,166,256,2008,1182,3193,6828,7047,13879,973,1064,2037,4553,4630,9181,2794,3012,5808
SAL22250,798,894,1689,394,245,640,95,222,314,18,34,59,22,17,38,537,516,1048,232,340,572,4.5,3.1,3.8,67.2,57.6,62.1,64.2,55.8,59.8,57,72,130,15,49,63,153,194,343,76,92,168,196,61,255,0,11,12,13,20,33,211,88,298,837,879,1714,118,133,250,602,638,1242,304,325,632
SAL22251,176,150,328,46,17,64,7,54,63,13,0,11,12,0,10,81,75,160,89,62,157,16,1.3,8.9,45.5,51.3,48.2,38.2,50.7,43.9,5,4,10,4,4,6,8,21,29,7,14,27,69,21,85,0,0,0,0,3,3,67,23,90,164,133,290,31,28,59,99,80,184,82,67,154
SAL22252,70,62,133,33,18,43,4,19,26,4,4,7,4,0,3,46,42,85,19,18,31,6.7,2.4,4.7,65.2,63.1,64.2,60.9,61.5,61.2,0,3,5,0,3,3,0,10,10,7,3,9,22,7,31,0,0,0,0,0,0,27,9,36,65,59,127,9,9,13,53,51,97,17,20,40
SAL22253,58,58,106,21,12,36,7,22,27,3,5,6,0,0,0,32,42,67,18,13,29,0,2.6,1.4,60,69.1,64.5,60,67.3,63.6,0,0,0,0,0,0,7,12,25,4,4,11,22,7,31,0,0,0,0,0,3,25,9,34,64,53,113,11,15,20,48,37,88,10,21,36
SAL22254,102,101,206,39,22,60,12,34,46,6,7,9,0,5,9,57,58,121,33,31,67,1.7,6.5,4.2,57.4,60.2,58.8,56.4,56.3,56.4,0,5,5,0,0,0,4,13,18,9,9,18,27,13,40,0,4,3,5,3,3,39,20,50,100,95,195,13,11,21,73,74,143,38,29,69
SAL22255,3876,4586,8463,1379,778,2156,514,1072,1584,131,172,302,157,141,299,2187,2163,4349,1393,2066,3460,7.2,6.5,6.9,56.4,47.2,51.4,52.3,44.1,47.9,70,84,152,26,100,127,255,422,673,226,402,633,1000,735,1734,56,91,148,42,63,109,1100,891,1993,3690,4282,7967,660,699,1358,2350,2707,5061,1745,2011,3760
SAL22256,2114,2120,4227,1130,864,2000,335,547,878,81,115,195,69,65,134,1622,1587,3209,414,481,892,4.4,4,4.2,76.7,74.8,75.8,73.4,71.8,72.6,254,310,561,88,161,254,590,707,1302,182,180,368,261,116,374,12,15,26,32,26,55,302,156,461,1992,1964,3960,457,505,960,1233,1252,2487,1082,1075,2157
SAL22257,257,246,500,119,73,196,44,74,117,15,15,34,4,5,7,183,170,357,62,65,124,1.6,2.9,2.2,71.7,70.1,70.9,70.5,68,69.3,6,27,35,8,20,34,37,58,95,27,29,51,75,22,96,0,3,6,5,3,8,81,24,105,273,252,523,38,32,64,198,170,374,93,104,197
SAL22258,658,650,1309,309,179,490,101,209,312,28,43,70,17,17,31,454,447,898,179,177,361,3.5,3.6,3.5,68.7,69.2,69,66.3,66.7,66.5,39,57,98,21,43,61,96,147,248,64,108,174,173,63,233,5,5,11,9,18,32,184,93,274,723,711,1433,64,55,128,531,534,1062,207,208,413
SAL22259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22260,14,12,29,6,4,11,0,6,9,0,0,0,0,0,0,10,9,16,4,6,6,0,0,0,61.5,58.3,60,61.5,58.3,60,4,3,5,0,0,0,6,0,5,0,3,3,4,0,4,0,0,0,0,0,0,4,0,4,12,14,25,0,0,0,9,8,15,4,7,9
SAL22261,84,91,174,41,10,50,6,30,42,5,4,12,4,4,6,51,57,109,19,26,45,3.7,7.1,5.5,65.1,62.2,63.6,62.7,57.8,60.1,0,3,7,0,5,5,3,17,19,6,5,14,27,12,40,0,0,0,0,0,0,27,11,37,89,90,181,9,14,17,58,50,114,30,44,73
SAL22262,49,46,95,33,12,45,6,13,20,0,3,3,0,0,0,32,31,65,10,6,17,0,0,0,70.6,67.4,69.1,70.6,67.4,69.1,0,0,0,0,0,0,0,10,6,9,7,16,14,9,22,0,0,0,0,0,0,14,9,24,60,45,102,3,5,4,40,30,77,9,10,21
SAL22263,979,1039,2023,559,260,818,115,362,480,35,64,98,17,26,48,728,716,1442,205,284,482,2.7,3.9,3.3,74.2,68.9,71.5,72.1,66.2,69.1,19,27,47,13,39,44,69,123,189,57,163,216,381,160,548,4,16,17,13,27,35,405,196,603,1105,1135,2245,97,97,194,803,826,1631,318,347,664
SAL22264,320,337,653,182,89,271,41,109,143,9,22,36,0,7,5,234,223,455,69,92,157,0.9,2.3,1.5,73.3,66.3,69.7,72.6,64.8,68.6,4,11,14,0,5,10,10,45,54,19,57,71,145,69,214,5,6,4,5,3,6,152,72,225,351,372,726,30,31,57,258,259,510,108,113,223
SAL22265,2747,2833,5577,961,524,1482,308,671,982,108,119,226,95,72,172,1470,1387,2861,1029,1220,2250,6.4,5.4,5.9,53.5,49.1,51.3,50.1,46.4,48.2,48,50,97,24,62,83,164,252,413,159,279,432,695,382,1074,27,57,83,27,46,68,746,479,1226,2541,2658,5207,364,345,712,1729,1829,3558,1072,1066,2138
SAL22266,73,71,146,38,15,50,13,34,44,4,3,12,0,0,0,52,50,103,14,16,39,0,0,0,71.2,68.9,70.1,71.2,68.9,70.1,0,0,0,5,3,4,5,13,16,9,10,17,24,15,39,0,0,0,3,3,4,28,20,40,83,72,155,9,11,14,58,54,115,28,20,52
SAL22267,0,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,100,33.3,60,100,33.3,60,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,3,0,0,0
SAL22268,52,50,100,29,15,41,11,17,24,6,3,7,0,0,0,39,32,71,10,19,24,2.4,3.1,2.7,78.8,65.3,72.3,76.9,63.3,70.3,4,4,3,0,0,0,7,12,21,5,8,19,23,6,24,0,0,4,0,0,0,22,6,31,61,51,113,8,5,11,50,34,83,17,19,32
SAL22269,18,18,36,10,6,21,0,6,3,3,0,0,0,0,0,12,9,21,5,5,9,7.7,0,4.2,72.2,64.7,68.6,66.7,64.7,65.7,0,6,4,0,0,0,0,0,5,0,0,5,6,0,6,0,0,0,0,0,0,6,0,6,15,15,26,3,0,3,16,15,29,3,0,5
