demand_definition,radius_m,facilities_p,candidate_id,candidate_index,lga,suitability_score
population,800,29,CAND_2207421,225,YARRA,0.6301100444703408
population,800,29,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,800,29,CAND_531015,239,STONNINGTON,0.5365560862024135
population,800,29,CAND_338621,243,YARRA,0.5190718274380695
population,800,29,CAND_3046688,247,DAREBIN,0.38248771219692385
population,800,29,CAND_2819486,263,DAREBIN,0.3926013895236131
population,800,29,CAND_2333894,270,YARRA,0.3508951155107718
population,800,29,CAND_1691697,276,STONNINGTON,0.5027722627618366
population,800,29,CAND_1973359,307,BOROONDARA,0.37677379230801555
population,800,29,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,800,29,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,800,29,CAND_1786534,372,MONASH,0.3566693311960012
population,800,29,CAND_194285,414,WHITEHORSE,0.5483486123970336
population,800,30,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
population,800,30,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
population,800,30,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,800,30,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,800,30,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,800,30,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,800,30,CAND_3283308,131,MELBOURNE,0.6913457768743712
population,800,30,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,800,30,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,800,30,CAND_2439064,160,MERRI-BEK,0.5145553148263795
population,800,30,CAND_1337545,167,MELBOURNE,0.9277602764776626
population,800,30,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,800,30,CAND_971065,191,MELBOURNE,0.5830834783267281
population,800,30,CAND_81208,198,MELBOURNE,0.45871168409034013
population,800,30,CAND_3925052,203,MERRI-BEK,0.4960575895627154
population,800,30,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
population,800,30,CAND_2207421,225,YARRA,0.6301100444703408
population,800,30,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,800,30,CAND_531015,239,STONNINGTON,0.5365560862024135
population,800,30,CAND_338621,243,YARRA,0.5190718274380695
population,800,30,CAND_3046688,247,DAREBIN,0.38248771219692385
population,800,30,CAND_2819486,263,DAREBIN,0.3926013895236131
population,800,30,CAND_2333894,270,YARRA,0.3508951155107718
population,800,30,CAND_1691697,276,STONNINGTON,0.5027722627618366
population,800,30,CAND_3143669,280,DAREBIN,0.42332145320689624
population,800,30,CAND_1973359,307,BOROONDARA,0.37677379230801555
population,800,30,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,800,30,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,800,30,CAND_1786534,372,MONASH,0.3566693311960012
population,800,30,CAND_194285,414,WHITEHORSE,0.5483486123970336
population,800,31,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
population,800,31,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
population,800,31,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,800,31,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,800,31,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,800,31,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,800,31,CAND_3283308,131,MELBOURNE,0.6913457768743712
population,800,31,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,800,31,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,800,31,CAND_2439064,160,MERRI-BEK,0.5145553148263795
population,800,31,CAND_1337545,167,MELBOURNE,0.9277602764776626
population,800,31,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,800,31,CAND_971065,191,MELBOURNE,0.5830834783267281
population,800,31,CAND_81208,198,MELBOURNE,0.45871168409034013
population,800,31,CAND_3925052,203,MERRI-BEK,0.4960575895627154
population,800,31,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
population,800,31,CAND_2207421,225,YARRA,0.6301100444703408
population,800,31,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,800,31,CAND_531015,239,STONNINGTON,0.5365560862024135
population,800,31,CAND_338621,243,YARRA,0.5190718274380695
population,800,31,CAND_3046688,247,DAREBIN,0.38248771219692385
population,800,31,CAND_3741284,256,GLEN EIRA,0.5213869817772657
population,800,31,CAND_2819486,263,DAREBIN,0.3926013895236131
population,800,31,CAND_2333894,270,YARRA,0.3508951155107718
population,800,31,CAND_1691697,276,STONNINGTON,0.5027722627618366
population,800,31,CAND_3143669,280,DAREBIN,0.42332145320689624
population,800,31,CAND_1973359,307,BOROONDARA,0.37677379230801555
population,800,31,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,800,31,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,800,31,CAND_1786534,372,MONASH,0.3566693311960012
population,800,31,CAND_194285,414,WHITEHORSE,0.5483486123970336
population,800,32,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,800,32,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
population,800,32,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
population,800,32,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,800,32,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,800,32,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,800,32,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,800,32,CAND_3283308,131,MELBOURNE,0.6913457768743712
population,800,32,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,800,32,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,800,32,CAND_2439064,160,MERRI-BEK,0.5145553148263795
population,800,32,CAND_1337545,167,MELBOURNE,0.9277602764776626
population,800,32,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,800,32,CAND_971065,191,MELBOURNE,0.5830834783267281
population,800,32,CAND_81208,198,MELBOURNE,0.45871168409034013
population,800,32,CAND_3925052,203,MERRI-BEK,0.4960575895627154
population,800,32,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
population,800,32,CAND_2207421,225,YARRA,0.6301100444703408
population,800,32,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,800,32,CAND_531015,239,STONNINGTON,0.5365560862024135
population,800,32,CAND_338621,243,YARRA,0.5190718274380695
population,800,32,CAND_3046688,247,DAREBIN,0.38248771219692385
population,800,32,CAND_3741284,256,GLEN EIRA,0.5213869817772657
population,800,32,CAND_2819486,263,DAREBIN,0.3926013895236131
population,800,32,CAND_2333894,270,YARRA,0.3508951155107718
population,800,32,CAND_1691697,276,STONNINGTON,0.5027722627618366
population,800,32,CAND_3143669,280,DAREBIN,0.42332145320689624
population,800,32,CAND_1973359,307,BOROONDARA,0.37677379230801555
population,800,32,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,800,32,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,800,32,CAND_1786534,372,MONASH,0.3566693311960012
population,800,32,CAND_194285,414,WHITEHORSE,0.5483486123970336
population,800,33,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,800,33,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
population,800,33,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
population,800,33,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,800,33,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,800,33,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,800,33,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,800,33,CAND_3283308,131,MELBOURNE,0.6913457768743712
population,800,33,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,800,33,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,800,33,CAND_2439064,160,MERRI-BEK,0.5145553148263795
population,800,33,CAND_1337545,167,MELBOURNE,0.9277602764776626
population,800,33,CAND_341929,174,MERRI-BEK,0.45235697668654207
population,800,33,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,800,33,CAND_971065,191,MELBOURNE,0.5830834783267281
population,800,33,CAND_81208,198,MELBOURNE,0.45871168409034013
population,800,33,CAND_3925052,203,MERRI-BEK,0.4960575895627154
population,800,33,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
population,800,33,CAND_2207421,225,YARRA,0.6301100444703408
population,800,33,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,800,33,CAND_531015,239,STONNINGTON,0.5365560862024135
population,800,33,CAND_338621,243,YARRA,0.5190718274380695
population,800,33,CAND_3046688,247,DAREBIN,0.38248771219692385
population,800,33,CAND_3741284,256,GLEN EIRA,0.5213869817772657
population,800,33,CAND_2819486,263,DAREBIN,0.3926013895236131
population,800,33,CAND_2333894,270,YARRA,0.3508951155107718
population,800,33,CAND_1691697,276,STONNINGTON,0.5027722627618366
population,800,33,CAND_3143669,280,DAREBIN,0.42332145320689624
population,800,33,CAND_1973359,307,BOROONDARA,0.37677379230801555
population,800,33,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,800,33,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,800,33,CAND_1786534,372,MONASH,0.3566693311960012
population,800,33,CAND_194285,414,WHITEHORSE,0.5483486123970336
population,800,34,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,800,34,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
population,800,34,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
population,800,34,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,800,34,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,800,34,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,800,34,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,800,34,CAND_3283308,131,MELBOURNE,0.6913457768743712
population,800,34,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,800,34,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,800,34,CAND_2439064,160,MERRI-BEK,0.5145553148263795
population,800,34,CAND_1337545,167,MELBOURNE,0.9277602764776626
population,800,34,CAND_341929,174,MERRI-BEK,0.45235697668654207
population,800,34,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,800,34,CAND_971065,191,MELBOURNE,0.5830834783267281
population,800,34,CAND_81208,198,MELBOURNE,0.45871168409034013
population,800,34,CAND_3925052,203,MERRI-BEK,0.4960575895627154
population,800,34,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
population,800,34,CAND_2207421,225,YARRA,0.6301100444703408
population,800,34,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,800,34,CAND_531015,239,STONNINGTON,0.5365560862024135
population,800,34,CAND_338621,243,YARRA,0.5190718274380695
population,800,34,CAND_3046688,247,DAREBIN,0.38248771219692385
population,800,34,CAND_3741284,256,GLEN EIRA,0.5213869817772657
population,800,34,CAND_2819486,263,DAREBIN,0.3926013895236131
population,800,34,CAND_2333894,270,YARRA,0.3508951155107718
population,800,34,CAND_3576807,273,DAREBIN,0.47689980237766333
population,800,34,CAND_1691697,276,STONNINGTON,0.5027722627618366
population,800,34,CAND_3143669,280,DAREBIN,0.42332145320689624
population,800,34,CAND_1973359,307,BOROONDARA,0.37677379230801555
population,800,34,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,800,34,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,800,34,CAND_1786534,372,MONASH,0.3566693311960012
population,800,34,CAND_194285,414,WHITEHORSE,0.5483486123970336
population,800,35,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,800,35,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
population,800,35,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
population,800,35,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,800,35,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,800,35,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,800,35,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,800,35,CAND_3283308,131,MELBOURNE,0.6913457768743712
population,800,35,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,800,35,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,800,35,CAND_2439064,160,MERRI-BEK,0.5145553148263795
population,800,35,CAND_1337545,167,MELBOURNE,0.9277602764776626
population,800,35,CAND_341929,174,MERRI-BEK,0.45235697668654207
population,800,35,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,800,35,CAND_971065,191,MELBOURNE,0.5830834783267281
population,800,35,CAND_81208,198,MELBOURNE,0.45871168409034013
population,800,35,CAND_3925052,203,MERRI-BEK,0.4960575895627154
population,800,35,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
population,800,35,CAND_2207421,225,YARRA,0.6301100444703408
population,800,35,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,800,35,CAND_531015,239,STONNINGTON,0.5365560862024135
population,800,35,CAND_338621,243,YARRA,0.5190718274380695
population,800,35,CAND_3046688,247,DAREBIN,0.38248771219692385
population,800,35,CAND_3741284,256,GLEN EIRA,0.5213869817772657
population,800,35,CAND_2819486,263,DAREBIN,0.3926013895236131
population,800,35,CAND_2333894,270,YARRA,0.3508951155107718
population,800,35,CAND_3576807,273,DAREBIN,0.47689980237766333
population,800,35,CAND_1691697,276,STONNINGTON,0.5027722627618366
population,800,35,CAND_3143669,280,DAREBIN,0.42332145320689624
population,800,35,CAND_1973359,307,BOROONDARA,0.37677379230801555
population,800,35,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,800,35,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,800,35,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,800,35,CAND_1786534,372,MONASH,0.3566693311960012
population,800,35,CAND_194285,414,WHITEHORSE,0.5483486123970336
population,800,36,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,800,36,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
population,800,36,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
population,800,36,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,800,36,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,800,36,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,800,36,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,800,36,CAND_3283308,131,MELBOURNE,0.6913457768743712
population,800,36,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,800,36,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,800,36,CAND_2439064,160,MERRI-BEK,0.5145553148263795
population,800,36,CAND_1337545,167,MELBOURNE,0.9277602764776626
population,800,36,CAND_341929,174,MERRI-BEK,0.45235697668654207
population,800,36,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,800,36,CAND_971065,191,MELBOURNE,0.5830834783267281
population,800,36,CAND_81208,198,MELBOURNE,0.45871168409034013
population,800,36,CAND_3925052,203,MERRI-BEK,0.4960575895627154
population,800,36,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
population,800,36,CAND_2207421,225,YARRA,0.6301100444703408
population,800,36,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,800,36,CAND_531015,239,STONNINGTON,0.5365560862024135
population,800,36,CAND_338621,243,YARRA,0.5190718274380695
population,800,36,CAND_3046688,247,DAREBIN,0.38248771219692385
population,800,36,CAND_3741284,256,GLEN EIRA,0.5213869817772657
population,800,36,CAND_2819486,263,DAREBIN,0.3926013895236131
population,800,36,CAND_2333894,270,YARRA,0.3508951155107718
population,800,36,CAND_3576807,273,DAREBIN,0.47689980237766333
population,800,36,CAND_1691697,276,STONNINGTON,0.5027722627618366
population,800,36,CAND_3143669,280,DAREBIN,0.42332145320689624
population,800,36,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,800,36,CAND_1973359,307,BOROONDARA,0.37677379230801555
population,800,36,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,800,36,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,800,36,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,800,36,CAND_1786534,372,MONASH,0.3566693311960012
population,800,36,CAND_194285,414,WHITEHORSE,0.5483486123970336
population,800,37,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,800,37,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
population,800,37,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
population,800,37,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,800,37,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,800,37,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,800,37,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,800,37,CAND_3283308,131,MELBOURNE,0.6913457768743712
population,800,37,CAND_825693,134,MERRI-BEK,0.4467917282096677
population,800,37,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,800,37,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,800,37,CAND_1337545,167,MELBOURNE,0.9277602764776626
population,800,37,CAND_978113,173,MERRI-BEK,0.517079059145578
population,800,37,CAND_341929,174,MERRI-BEK,0.45235697668654207
population,800,37,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,800,37,CAND_971065,191,MELBOURNE,0.5830834783267281
population,800,37,CAND_81208,198,MELBOURNE,0.45871168409034013
population,800,37,CAND_3925052,203,MERRI-BEK,0.4960575895627154
population,800,37,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
population,800,37,CAND_2207421,225,YARRA,0.6301100444703408
population,800,37,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,800,37,CAND_531015,239,STONNINGTON,0.5365560862024135
population,800,37,CAND_338621,243,YARRA,0.5190718274380695
population,800,37,CAND_3046688,247,DAREBIN,0.38248771219692385
population,800,37,CAND_3741284,256,GLEN EIRA,0.5213869817772657
population,800,37,CAND_2819486,263,DAREBIN,0.3926013895236131
population,800,37,CAND_2333894,270,YARRA,0.3508951155107718
population,800,37,CAND_3576807,273,DAREBIN,0.47689980237766333
population,800,37,CAND_1691697,276,STONNINGTON,0.5027722627618366
population,800,37,CAND_3143669,280,DAREBIN,0.42332145320689624
population,800,37,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,800,37,CAND_1973359,307,BOROONDARA,0.37677379230801555
population,800,37,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,800,37,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,800,37,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,800,37,CAND_1786534,372,MONASH,0.3566693311960012
