POW_SA2_CODE_2021,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Taiwan_E,F_Taiwan_OM_IE,F_Taiwan_OM_UIE,F_Taiwan_CFW,F_Taiwan_ES_NS,F_Taiwan_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Afghanistan_E,P_Afghanistan_OM_IE,P_Afghanistan_OM_UIE,P_Afghanistan_CFW,P_Afghanistan_ES_NS,P_Afghanistan_Tot,P_Bangladesh_E,P_Bangladesh_OM_IE,P_Bangladesh_OM_UIE,P_Bangladesh_CFW,P_Bangladesh_ES_NS,P_Bangladesh_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Nepal_E,P_Nepal_OM_IE,P_Nepal_OM_UIE,P_Nepal_CFW,P_Nepal_ES_NS,P_Nepal_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot
206041504,0,94,197,0,0,0,0,197,88,0,4,0,0,90,107,0,3,0,0,111,414,9,6,0,0,432,103,0,0,0,0,105,264,10,9,3,0,289,787,13,15,3,0,820,27,0,0,3,0,34,13016,244,208,68,26,13555,13902,361,210,29,35,14539,38,4,4,0,0,45,146,0,0,0,0,150,97,3,0,0,0,103,1392,147,88,41,4,1676,45,0,0,0,0,47,24,0,0,0,0,29,71,0,0,4,0,71,97,9,3,0,0,102,60,8,6,3,0,71,189,11,9,0,0,209,1892,32,16,6,9,1949,331,14,10,5,0,360,174,3,8,0,0,183,35,0,0,0,0,36,130,0,3,0,0,136,121,8,5,0,0,134,85,3,5,0,0,99,229,24,11,3,0,266,28,3,0,0,0,37,709,35,27,4,5,778,209,4,3,0,5,218,47,0,4,0,0,46,625,14,6,0,3,650
206041505,0,467,729,6,7,0,0,750,175,3,4,0,0,179,264,7,9,3,0,286,1749,27,54,8,0,1835,352,5,9,0,0,363,783,29,17,7,6,835,3088,57,65,13,16,3240,84,6,4,0,4,102,49185,938,1137,204,130,51595,57176,2265,2364,150,158,62113,131,7,5,0,3,151,374,6,3,0,0,382,383,5,13,0,0,402,4359,320,131,76,19,4903,110,10,3,0,0,119,185,8,6,0,0,205,324,6,9,0,0,336,371,21,11,3,0,399,262,9,17,4,3,299,802,41,20,3,3,869,10252,254,86,21,30,10649,884,21,20,3,0,926,503,21,11,3,4,536,105,4,0,5,0,113,619,25,13,0,0,660,412,28,18,7,0,471,281,12,5,0,0,303,530,53,26,8,0,621,107,10,6,0,0,124,2210,100,48,13,6,2376,630,22,9,4,0,662,178,9,4,0,0,192,2669,66,69,0,8,2808
206041506,0,40,44,0,0,0,3,43,8,3,0,0,0,13,35,0,0,0,0,39,182,3,8,0,0,191,52,0,0,0,0,50,133,7,9,4,0,153,355,13,21,0,4,391,11,0,0,0,3,17,4892,216,228,41,19,5396,6188,465,336,49,20,7064,11,3,0,0,3,21,38,0,4,0,0,37,39,3,0,0,0,47,252,47,31,14,4,344,16,0,0,0,0,17,20,3,0,0,0,18,27,0,0,0,0,27,29,4,0,0,0,32,27,6,4,0,0,36,81,4,3,0,0,92,554,49,22,0,0,630,69,0,4,0,0,76,36,6,0,0,0,39,18,0,0,0,0,20,59,0,0,0,0,59,64,11,12,0,0,80,30,5,0,0,0,39,57,10,9,0,0,83,24,6,0,0,0,29,138,14,11,0,0,167,61,0,0,0,0,68,22,6,0,0,0,22,257,17,14,3,0,294
206041507,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,165,0,0,0,0,162,246,0,0,0,4,247,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9
206041508,0,103,163,0,0,0,0,170,71,0,0,0,0,71,161,0,0,0,0,158,393,5,5,0,3,411,88,4,0,0,0,92,283,0,6,0,3,290,862,5,13,3,5,893,24,0,0,0,4,30,12306,114,131,34,45,12623,14665,268,206,29,32,15203,31,0,0,0,0,33,106,0,0,0,0,106,99,9,0,0,0,100,1290,33,15,14,3,1357,38,0,0,0,0,36,44,0,0,0,0,48,70,6,0,0,0,72,107,0,3,0,0,110,52,4,0,3,0,58,311,6,4,0,0,322,2171,27,21,3,5,2223,293,4,0,0,0,294,117,6,3,0,0,128,36,0,0,0,0,36,152,0,6,0,0,158,127,6,3,0,0,139,119,0,0,0,0,121,204,0,7,0,0,211,31,3,3,0,0,36,635,10,9,0,3,654,304,0,0,0,6,308,38,0,0,0,0,42,733,11,13,0,0,754
206041509,0,44,55,0,0,0,0,55,19,0,0,0,0,18,28,0,0,0,0,29,193,0,8,0,0,197,55,0,0,0,0,51,61,0,0,0,0,62,318,12,18,0,4,359,15,0,0,0,0,15,5200,84,138,29,18,5471,7211,199,152,32,12,7608,15,0,0,0,0,20,37,0,0,0,0,44,35,0,0,0,0,35,288,22,32,5,0,357,17,0,0,0,0,16,28,0,0,0,0,25,20,0,0,0,0,20,60,0,0,0,0,65,33,0,0,0,0,38,51,4,0,0,0,62,875,24,12,0,3,921,89,4,3,0,0,96,41,7,0,0,0,46,15,0,4,0,0,21,61,0,0,0,0,67,40,6,0,0,0,45,31,0,0,0,0,37,49,3,7,0,0,53,11,0,0,0,0,7,143,8,0,0,0,151,61,0,0,0,0,61,20,0,0,0,0,20,281,10,13,0,0,309
206041510,0,20,21,0,0,0,0,21,6,0,3,0,0,13,23,0,0,3,0,27,55,0,6,0,0,59,9,0,0,0,0,6,40,0,6,0,0,43,152,6,12,6,0,168,5,0,0,0,0,3,2161,81,100,24,9,2377,2975,209,124,17,9,3331,10,0,3,0,0,13,15,0,0,0,0,15,20,0,0,0,0,15,160,36,20,14,0,219,7,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,13,30,3,0,0,0,33,11,0,0,0,0,8,30,0,5,0,0,34,283,14,10,3,0,307,24,0,3,0,0,25,20,3,4,0,0,28,7,0,0,0,0,4,37,3,0,0,0,40,34,13,4,0,0,48,21,0,0,0,0,21,26,9,0,7,0,46,3,0,4,0,0,9,73,12,3,0,0,92,22,0,0,0,0,27,4,0,0,0,0,8,129,6,12,0,0,140
206051128,0,58,95,0,0,0,0,96,24,0,3,0,0,26,36,4,5,0,0,43,262,27,19,0,0,310,45,8,0,0,0,56,99,5,4,0,0,107,447,20,34,3,9,513,10,0,5,0,0,21,6761,382,330,67,32,7567,7958,832,453,81,44,9369,20,0,0,0,0,20,36,0,0,0,0,37,53,4,0,0,0,56,602,85,26,24,4,739,15,6,0,0,0,17,21,5,0,0,0,30,27,0,0,0,0,28,94,7,3,0,0,106,48,10,3,4,0,61,98,7,3,0,0,109,930,51,9,6,5,997,101,7,0,0,0,107,78,3,0,0,0,84,14,0,0,0,0,13,91,5,5,0,0,101,62,12,7,3,0,81,52,0,5,0,0,49,73,7,0,0,0,86,14,0,0,0,0,21,249,20,8,0,0,278,100,0,0,0,0,100,34,0,0,0,0,34,378,24,16,3,0,426
206051129,0,18,3,0,0,0,0,0,0,0,3,0,0,5,26,0,7,0,0,35,62,17,20,3,0,98,11,4,8,0,0,23,9,0,5,0,0,13,90,14,18,0,0,128,8,0,0,0,0,12,1042,176,270,29,14,1526,1042,318,322,37,6,1723,6,0,3,0,0,7,0,0,0,0,0,0,15,4,6,0,0,22,40,8,0,0,0,52,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,18,13,4,0,0,0,12,7,0,4,0,0,11,60,0,5,0,0,71,12,0,0,0,0,12,8,0,0,0,0,9,0,0,0,0,0,0,22,11,0,0,0,31,10,3,5,0,0,21,13,0,0,0,0,15,8,0,4,0,0,15,0,0,0,0,0,0,6,6,6,0,0,16,19,0,0,0,0,19,3,0,0,0,0,3,39,10,10,0,0,54
206051130,0,18,12,0,0,0,0,17,5,5,3,0,0,10,39,0,0,3,0,42,72,15,14,0,0,95,22,3,8,0,0,34,42,13,3,0,0,57,105,8,14,0,0,123,3,0,3,0,0,6,1741,224,214,40,10,2220,1983,429,251,45,10,2721,6,0,3,0,0,9,5,0,0,0,0,7,11,6,0,0,0,20,78,16,13,0,0,111,7,0,0,0,0,10,5,0,0,0,0,10,4,0,0,0,0,8,12,5,0,0,0,19,14,7,9,3,0,27,9,0,0,0,0,9,181,14,4,6,0,201,19,0,3,0,0,25,14,0,0,0,0,12,3,0,0,0,0,3,37,5,0,0,0,36,24,4,3,0,0,31,3,0,0,0,0,7,13,3,0,0,0,24,5,3,3,0,0,12,53,5,5,0,0,59,57,0,0,0,0,53,4,5,0,0,0,7,99,9,14,0,0,122
206051134,0,31,8,0,0,0,0,8,3,0,0,0,0,7,13,0,0,0,0,14,54,3,13,5,0,73,11,0,7,0,0,24,25,0,4,0,0,31,131,9,35,3,0,183,5,0,0,0,0,5,1295,134,238,25,3,1694,1425,275,264,20,15,1992,11,3,0,0,0,12,6,0,0,0,0,7,9,0,0,0,0,15,51,12,15,3,0,87,0,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,10,0,6,0,0,16,11,6,3,0,0,14,14,0,4,0,0,14,192,18,17,0,3,223,19,0,0,0,0,20,5,0,0,0,0,4,4,0,0,0,0,4,17,4,3,0,0,25,19,3,3,0,0,21,17,0,6,0,0,23,18,0,4,0,0,17,0,0,0,0,0,0,21,0,0,0,0,22,42,0,0,0,0,45,5,0,0,0,0,5,55,10,14,0,0,87
206051511,0,78,118,0,3,0,0,123,31,0,0,0,0,34,51,4,0,0,0,58,275,7,7,0,0,289,60,0,0,0,0,61,143,3,0,0,0,147,613,12,16,3,4,646,19,0,0,0,3,26,8604,254,143,52,41,9095,16462,821,307,69,70,17733,55,11,3,3,6,81,70,0,6,0,0,78,64,0,4,0,0,72,608,47,19,9,11,697,59,4,0,0,0,62,53,9,0,0,0,58,85,3,0,0,0,90,90,9,0,4,0,105,110,4,4,0,0,119,144,4,7,0,0,162,1996,188,158,7,13,2354,194,3,11,0,0,207,120,3,4,0,0,131,62,4,7,0,0,71,169,13,4,0,0,185,116,9,11,0,0,137,58,0,0,0,0,60,109,0,6,0,0,111,56,6,5,0,0,73,382,18,27,0,5,432,91,0,4,0,0,99,38,4,0,0,0,43,770,32,14,3,0,811
206051512,0,80,110,0,0,0,0,107,35,4,4,0,0,48,83,3,5,0,0,88,344,15,16,0,0,383,61,6,7,4,0,72,141,4,5,8,3,158,709,18,36,0,7,761,20,6,0,0,0,33,9049,411,321,71,34,9889,10756,1042,465,78,32,12386,28,0,0,0,0,27,55,0,0,0,0,58,66,10,0,0,0,77,620,53,30,16,4,727,42,6,4,0,0,48,36,3,4,0,0,43,54,9,3,0,0,60,75,11,0,0,0,82,44,9,10,0,0,68,130,11,3,4,0,142,1240,40,12,4,7,1308,191,4,0,0,0,200,76,3,3,0,0,89,19,4,0,0,0,26,127,4,0,0,3,140,90,8,8,0,0,103,63,3,0,0,0,74,85,10,0,0,0,94,32,5,4,0,0,45,331,19,9,3,0,362,208,0,0,0,0,213,28,6,3,0,0,37,529,23,16,0,0,565
206051513,0,40,20,0,0,0,0,20,9,0,0,0,0,9,16,0,5,0,0,22,106,15,5,0,0,140,28,5,7,0,0,30,23,3,0,0,0,26,208,14,28,5,5,254,12,0,0,0,0,9,2463,146,205,30,9,2849,2674,353,269,29,13,3343,3,0,0,0,0,11,11,0,0,0,0,11,23,0,0,0,0,24,94,7,4,6,0,116,10,0,0,0,0,8,11,0,0,0,0,7,12,0,0,0,0,12,19,0,6,0,0,28,11,0,0,0,0,15,14,0,0,0,0,14,257,15,15,0,0,292,23,0,0,0,0,27,8,0,0,0,0,9,0,0,0,0,0,0,57,3,4,0,0,68,23,4,3,0,0,25,9,0,4,0,0,16,18,0,4,0,0,22,14,3,0,0,0,13,67,0,7,0,0,79,51,0,0,0,0,51,9,4,0,0,0,9,105,11,20,0,0,142
206051514,0,58,47,0,0,0,0,54,14,0,0,0,0,14,37,0,0,0,0,39,178,12,8,4,0,206,35,3,3,3,0,44,76,0,3,4,0,76,457,14,26,4,4,503,18,0,4,0,0,22,4285,188,231,41,10,4756,4297,385,318,30,8,5037,19,3,0,0,0,22,17,0,0,0,0,17,33,9,4,0,0,44,242,31,11,11,0,300,3,0,0,0,0,3,8,3,0,0,0,11,21,0,0,0,0,20,31,8,0,0,0,34,12,4,0,0,0,19,58,3,7,0,0,69,677,23,12,0,5,712,63,0,0,0,0,68,18,7,6,0,0,26,14,0,0,0,0,14,73,8,5,0,0,83,46,0,6,0,0,57,26,0,0,0,0,32,39,0,5,0,0,43,7,0,5,0,0,11,113,0,8,3,0,126,132,4,0,0,0,140,18,0,0,0,0,19,203,11,15,4,0,228
206061135,0,40,46,0,3,0,0,55,12,0,0,0,0,12,27,4,0,0,0,34,112,5,13,0,0,129,31,8,5,0,0,33,63,6,0,0,0,73,235,18,16,5,0,270,4,3,0,0,0,9,3329,243,239,45,19,3868,3216,391,298,52,16,3967,12,3,3,0,0,11,8,0,0,0,0,8,15,0,0,0,0,18,150,39,24,10,0,220,9,0,0,4,0,14,13,0,3,0,0,13,0,0,0,0,0,3,11,5,0,0,0,15,19,3,5,0,5,26,25,5,0,0,0,34,335,24,10,0,0,377,36,0,0,3,0,42,14,3,5,4,0,31,3,0,0,0,0,3,25,0,4,0,0,25,38,0,0,0,0,44,24,3,6,0,0,29,10,4,0,0,0,14,7,0,3,0,0,10,83,7,4,0,0,96,43,0,0,0,0,43,5,3,0,0,0,11,121,14,11,0,0,149
206061136,0,65,47,0,3,0,0,57,22,5,0,0,0,27,41,0,3,0,0,49,205,18,21,3,0,244,54,9,4,0,0,64,69,6,3,0,0,81,351,11,20,0,3,383,11,0,0,0,0,14,5056,396,379,66,23,5916,5410,757,553,74,19,6815,19,8,0,0,0,29,9,0,0,0,0,18,29,4,3,0,0,39,242,42,23,19,0,329,9,4,0,0,0,12,13,0,5,0,0,23,14,0,0,0,0,18,30,11,3,0,0,47,32,11,11,0,0,52,47,3,4,0,0,57,409,32,12,0,0,460,62,5,0,0,0,68,21,10,0,3,0,37,6,0,0,0,0,12,70,6,7,0,0,79,67,17,11,0,3,92,36,0,0,0,0,38,67,9,3,0,0,82,8,0,0,0,0,10,131,18,12,0,0,154,161,0,0,0,0,161,15,0,0,0,0,17,283,35,32,0,0,350
206061138,0,22,22,0,0,0,0,22,7,0,0,0,0,5,22,0,0,0,0,20,60,7,5,6,0,80,18,3,3,0,0,25,12,0,0,0,0,15,134,21,16,6,0,173,4,0,0,0,0,12,1984,254,200,69,15,2517,2207,467,296,70,18,3057,13,6,3,0,0,31,3,0,0,0,0,8,10,0,3,0,0,14,108,47,16,22,0,191,4,0,4,0,0,7,4,0,0,0,0,4,6,0,0,0,0,8,16,5,5,0,0,26,14,5,7,0,0,31,6,7,0,0,0,15,136,9,6,3,0,157,26,4,0,0,3,34,6,4,6,0,0,20,0,0,0,0,0,0,15,0,3,0,0,22,32,13,3,0,0,45,15,0,0,0,0,20,13,3,6,0,0,19,10,0,3,0,0,9,28,3,10,0,0,45,22,0,0,0,0,28,9,6,0,0,0,15,76,15,7,0,0,103
206061515,0,31,54,0,0,0,0,54,10,3,0,0,0,18,28,0,0,0,0,28,104,11,9,0,0,127,26,0,4,0,0,35,48,3,0,0,0,56,212,6,15,4,0,241,5,0,0,0,0,11,2997,163,174,31,17,3382,3219,378,231,39,21,3893,18,3,0,0,0,19,12,0,0,0,0,15,22,4,0,0,0,30,243,46,19,14,0,316,8,0,0,0,0,7,11,3,0,0,0,13,11,4,0,0,0,13,22,3,3,0,0,29,19,0,0,0,0,20,49,4,3,0,0,64,357,14,8,3,0,384,62,6,0,0,0,66,19,9,0,0,0,28,5,0,0,0,0,9,39,0,0,0,4,43,41,7,3,0,0,52,16,0,5,0,0,22,34,5,3,3,0,41,6,4,0,0,0,10,126,14,3,0,0,142,47,0,0,0,0,46,9,0,0,0,0,5,142,9,10,0,0,162
206061516,0,28,15,0,0,0,0,20,15,0,0,0,0,12,58,4,0,0,0,58,109,3,18,0,0,129,30,0,5,0,0,39,80,7,3,0,0,91,228,12,23,0,0,272,8,0,0,0,0,7,2844,206,190,47,8,3292,2928,414,258,36,7,3638,6,0,0,0,0,8,12,0,0,0,0,12,21,4,0,0,0,23,184,50,19,20,3,269,0,6,0,0,0,0,11,4,0,0,0,12,12,0,0,0,0,14,26,3,5,0,0,29,17,3,3,0,0,25,45,0,0,0,0,53,268,16,6,0,0,291,46,0,4,0,0,54,20,9,0,3,0,37,11,0,0,0,0,12,43,4,0,0,0,48,58,11,4,0,0,74,31,4,4,0,0,39,43,3,3,0,0,49,12,0,4,4,0,21,90,9,4,0,0,105,47,0,0,0,0,47,10,0,0,0,0,11,135,15,12,0,0,169
206071139,0,33,46,0,0,0,0,46,22,0,0,0,0,28,52,5,0,0,0,57,169,12,0,3,0,186,54,4,0,0,0,59,113,7,7,3,0,133,240,5,10,0,4,262,8,0,0,0,0,8,4469,168,175,29,13,4861,5770,393,271,35,21,6491,7,0,3,0,0,10,27,0,0,0,0,27,32,3,3,0,0,38,235,16,21,11,3,283,15,0,0,0,0,13,13,0,0,0,0,12,14,0,0,0,0,14,45,5,3,0,0,49,40,3,5,5,0,54,78,3,0,0,0,81,497,14,10,0,0,521,84,0,0,0,0,88,52,3,9,0,0,59,9,0,0,0,0,10,53,3,0,0,0,58,46,7,3,0,0,54,23,0,0,0,0,27,50,5,0,0,0,55,17,5,0,0,0,18,158,16,5,0,0,180,76,0,0,0,0,76,19,0,0,0,0,22,310,17,13,0,0,342
206071140,0,3,4,0,0,0,0,3,0,0,3,0,0,3,10,0,0,0,0,7,32,4,5,0,0,36,8,0,0,0,0,14,8,0,0,0,0,12,48,8,19,0,0,73,0,0,0,0,0,0,873,91,193,23,3,1189,1184,189,249,23,8,1644,3,0,0,0,0,6,5,0,0,0,0,5,12,0,3,0,0,8,19,6,12,6,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,11,3,6,0,0,17,4,5,4,0,0,9,8,0,0,0,0,8,39,4,5,0,0,48,11,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,12,0,8,0,0,15,17,5,11,3,0,33,4,0,5,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,13,27,0,0,0,0,26,6,0,0,0,0,3,29,3,6,0,0,43
206071141,0,52,56,0,0,0,0,57,16,0,0,0,0,18,31,4,6,0,0,41,240,16,9,0,0,269,66,4,4,0,0,74,118,13,4,0,0,137,393,14,17,0,0,421,15,4,0,0,4,20,5988,308,265,38,18,6625,7386,750,417,45,29,8626,37,3,4,0,0,46,29,0,0,3,0,29,53,4,3,0,0,65,333,44,11,8,5,399,19,0,5,0,0,20,16,0,0,0,0,15,18,0,0,0,0,18,60,9,4,0,0,70,51,7,0,5,0,65,70,5,4,0,0,80,490,16,15,3,4,529,73,0,3,0,0,75,58,3,0,0,0,67,15,0,0,0,0,22,66,3,5,0,0,67,66,4,6,4,0,82,50,3,0,0,0,60,49,0,0,0,0,61,11,4,0,0,0,15,194,11,8,0,0,207,110,0,0,0,0,110,20,0,0,0,0,22,388,38,20,3,6,446
206071142,0,59,79,0,0,0,0,81,29,0,0,0,0,29,42,0,4,0,0,53,366,10,20,0,4,396,86,7,11,0,0,102,161,6,6,3,0,182,580,14,24,0,8,625,20,0,0,0,0,18,8803,275,343,44,41,9505,8691,620,477,47,32,9863,17,0,0,0,0,21,17,3,0,0,0,18,64,0,7,0,0,64,281,27,12,10,0,339,18,0,0,0,0,20,23,0,0,0,0,24,23,0,0,0,0,31,44,5,3,0,0,53,32,4,3,0,0,49,71,4,0,0,0,77,508,35,10,5,8,559,95,4,0,0,0,101,50,7,0,6,0,57,37,0,0,0,0,33,101,4,0,0,0,107,82,8,3,8,3,101,76,0,14,0,0,84,67,3,6,0,0,76,16,3,0,0,0,18,228,13,10,0,0,254,163,3,0,0,0,170,25,0,4,0,0,31,397,29,22,0,0,452
206071143,0,10,18,0,0,0,0,21,3,0,0,0,0,5,15,0,0,0,0,21,61,5,17,4,0,86,15,0,0,0,0,18,18,0,0,0,3,29,103,4,26,0,0,131,0,0,0,0,0,4,1625,141,309,19,19,2113,1902,288,398,28,10,2634,5,0,0,0,0,5,3,0,0,0,0,3,12,0,0,0,0,16,51,12,8,0,6,76,3,0,0,0,0,3,9,0,0,0,0,13,9,0,0,0,0,9,10,4,5,0,0,19,16,7,4,0,0,28,10,0,4,0,0,17,180,12,12,0,3,202,16,0,0,0,0,16,16,5,4,0,0,24,8,0,0,0,0,3,14,4,0,0,0,15,49,15,7,0,0,67,13,4,5,0,0,18,10,0,0,0,0,12,11,0,4,0,0,16,27,3,3,0,0,38,104,0,0,0,0,103,10,0,3,0,0,10,75,16,23,0,0,105
206071145,0,14,26,0,0,0,0,31,4,0,0,0,0,4,11,0,0,0,0,12,72,5,13,4,0,95,14,0,0,0,0,16,15,0,0,0,0,18,147,12,7,0,0,161,5,0,0,0,0,5,1877,93,177,17,8,2171,2257,202,255,20,8,2742,9,0,3,0,0,13,4,0,0,0,0,7,14,0,0,0,0,11,95,10,7,5,0,117,4,0,0,0,0,6,8,0,0,0,0,7,4,0,0,0,0,4,16,0,0,0,0,19,11,0,3,0,0,12,15,0,0,0,0,18,141,9,0,0,0,159,11,0,0,0,0,15,9,0,0,0,0,10,5,0,0,0,0,7,25,0,4,0,0,25,21,6,0,0,0,33,6,0,4,0,0,16,13,0,0,0,0,14,8,0,0,0,0,8,32,4,3,0,0,39,45,0,0,0,0,45,0,0,3,0,0,4,79,5,16,0,0,102
206071517,0,126,139,0,3,0,4,148,47,0,3,0,0,49,85,5,5,0,0,90,570,18,24,7,6,617,148,5,0,0,0,154,153,10,13,0,0,181,706,24,17,12,6,758,37,5,0,0,0,41,12777,457,382,80,43,13749,15688,1273,570,89,54,17667,36,0,0,0,0,34,62,0,0,0,0,59,110,10,3,0,0,124,736,58,33,8,0,831,24,5,7,0,0,33,31,0,3,3,0,37,47,5,3,0,0,54,118,8,5,0,0,132,80,10,3,3,0,97,146,7,0,0,0,163,1619,38,14,5,7,1681,209,4,3,0,0,217,114,4,0,5,3,124,26,0,0,0,0,30,167,8,0,0,0,177,125,8,3,7,0,138,86,0,4,0,0,93,113,4,3,0,0,127,36,0,8,0,0,43,407,21,7,0,0,436,153,0,0,0,3,155,39,0,0,0,0,43,834,35,23,5,0,896
206071518,0,53,89,0,0,0,0,92,27,4,0,0,0,31,34,0,0,0,0,41,277,7,13,0,3,301,66,0,0,0,0,69,245,26,19,0,0,287,471,14,17,0,0,502,20,0,0,0,0,23,7892,232,261,43,20,8452,8456,495,395,39,23,9411,21,0,0,0,0,20,28,6,0,0,0,33,42,0,0,0,0,40,433,39,27,5,4,506,19,0,4,0,0,21,31,4,0,0,0,41,35,0,0,0,0,35,44,0,3,0,0,51,37,9,3,0,0,57,91,8,3,0,0,108,702,21,13,4,0,743,102,6,0,0,0,117,50,11,0,4,0,72,18,0,0,0,0,25,122,8,0,0,0,129,46,10,0,3,0,54,31,0,0,0,0,35,72,3,0,0,0,81,11,0,0,0,0,16,222,22,11,4,0,259,88,0,0,0,0,89,23,0,5,0,0,30,348,17,21,0,0,389
