POW_SA2_CODE_2021,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_16_20,SEO_Tot_2021,SEO_Tot_NS,SEO_Tot_Tot,UOLSEWVW_AGFF_Bf_91,UOLSEWVW_AGFF_91_95,UOLSEWVW_AGFF_96_00,UOLSEWVW_AGFF_01_05,UOLSEWVW_AGFF_06_10,UOLSEWVW_AGFF_11_15,UOLSEWVW_AGFF_16_20,UOLSEWVW_AGFF_2021,UOLSEWVW_AGFF_NS,UOLSEWVW_AGFF_Tot,UOLSEWVW_Min_Bf_91,UOLSEWVW_Min_91_95,UOLSEWVW_Min_96_00,UOLSEWVW_Min_01_05,UOLSEWVW_Min_06_10,UOLSEWVW_Min_11_15,UOLSEWVW_Min_16_20,UOLSEWVW_Min_2021,UOLSEWVW_Min_NS,UOLSEWVW_Min_Tot,UOLSEWVW_Mnf_Bf_91,UOLSEWVW_Mnf_91_95,UOLSEWVW_Mnf_96_00,UOLSEWVW_Mnf_01_05,UOLSEWVW_Mnf_06_10,UOLSEWVW_Mnf_11_15,UOLSEWVW_Mnf_16_20,UOLSEWVW_Mnf_2021,UOLSEWVW_Mnf_NS,UOLSEWVW_Mnf_Tot,UOLSEWVW_EGWWS_Bf_91,UOLSEWVW_EGWWS_91_95,UOLSEWVW_EGWWS_96_00,UOLSEWVW_EGWWS_01_05,UOLSEWVW_EGWWS_06_10,UOLSEWVW_EGWWS_11_15,UOLSEWVW_EGWWS_16_20,UOLSEWVW_EGWWS_2021,UOLSEWVW_EGWWS_NS,UOLSEWVW_EGWWS_Tot,UOLSEWVW_Const_Bf_91,UOLSEWVW_Const_91_95,UOLSEWVW_Const_96_00,UOLSEWVW_Const_01_05,UOLSEWVW_Const_06_10,UOLSEWVW_Const_11_15,UOLSEWVW_Const_16_20,UOLSEWVW_Const_2021,UOLSEWVW_Const_NS,UOLSEWVW_Const_Tot,UOLSEWVW_WST_Bf_91,UOLSEWVW_WST_91_95,UOLSEWVW_WST_96_00,UOLSEWVW_WST_01_05,UOLSEWVW_WST_06_10,UOLSEWVW_WST_11_15,UOLSEWVW_WST_16_20,UOLSEWVW_WST_2021,UOLSEWVW_WST_NS,UOLSEWVW_WST_Tot,UOLSEWVW_RetT_Bf_91,UOLSEWVW_RetT_91_95,UOLSEWVW_RetT_96_00,UOLSEWVW_RetT_01_05,UOLSEWVW_RetT_06_10,UOLSEWVW_RetT_11_15,UOLSEWVW_RetT_16_20,UOLSEWVW_RetT_2021,UOLSEWVW_RetT_NS,UOLSEWVW_RetT_Tot,UOLSEWVW_AcFd_Bf_91,UOLSEWVW_AcFd_91_95,UOLSEWVW_AcFd_96_00,UOLSEWVW_AcFd_01_05,UOLSEWVW_AcFd_06_10,UOLSEWVW_AcFd_11_15,UOLSEWVW_AcFd_16_20,UOLSEWVW_AcFd_2021,UOLSEWVW_AcFd_NS,UOLSEWVW_AcFd_Tot,UOLSEWVW_TPW_Bf_91,UOLSEWVW_TPW_91_95,UOLSEWVW_TPW_96_00,UOLSEWVW_TPW_01_05,UOLSEWVW_TPW_06_10,UOLSEWVW_TPW_11_15,UOLSEWVW_TPW_16_20,UOLSEWVW_TPW_2021,UOLSEWVW_TPW_NS,UOLSEWVW_TPW_Tot,UOLSEWVW_IMT_Bf_91,UOLSEWVW_IMT_91_95,UOLSEWVW_IMT_96_00,UOLSEWVW_IMT_01_05,UOLSEWVW_IMT_06_10,UOLSEWVW_IMT_11_15,UOLSEWVW_IMT_16_20,UOLSEWVW_IMT_2021,UOLSEWVW_IMT_NS,UOLSEWVW_IMT_Tot,UOLSEWVW_FinIns_Bf_91,UOLSEWVW_FinIns_91_95,UOLSEWVW_FinIns_96_00,UOLSEWVW_FinIns_01_05,UOLSEWVW_FinIns_06_10,UOLSEWVW_FinIns_11_15,UOLSEWVW_FinIns_16_20,UOLSEWVW_FinIns_2021,UOLSEWVW_FinIns_NS,UOLSEWVW_FinIns_Tot,UOLSEWVW_RHRE_Bf_91,UOLSEWVW_RHRE_91_95,UOLSEWVW_RHRE_96_00,UOLSEWVW_RHRE_01_05,UOLSEWVW_RHRE_06_10,UOLSEWVW_RHRE_11_15,UOLSEWVW_RHRE_16_20,UOLSEWVW_RHRE_2021,UOLSEWVW_RHRE_NS,UOLSEWVW_RHRE_Tot,UOLSEWVW_ProSTS_Bf_91,UOLSEWVW_ProSTS_91_95,UOLSEWVW_ProSTS_96_00,UOLSEWVW_ProSTS_01_05,UOLSEWVW_ProSTS_06_10,UOLSEWVW_ProSTS_11_15,UOLSEWVW_ProSTS_16_20,UOLSEWVW_ProSTS_2021,UOLSEWVW_ProSTS_NS,UOLSEWVW_ProSTS_Tot,UOLSEWVW_AdSup_Bf_91,UOLSEWVW_AdSup_91_95,UOLSEWVW_AdSup_96_00,UOLSEWVW_AdSup_01_05,UOLSEWVW_AdSup_06_10,UOLSEWVW_AdSup_11_15,UOLSEWVW_AdSup_16_20,UOLSEWVW_AdSup_2021,UOLSEWVW_AdSup_NS,UOLSEWVW_AdSup_Tot,UOLSEWVW_PubAS_Bf_91,UOLSEWVW_PubAS_91_95,UOLSEWVW_PubAS_96_00,UOLSEWVW_PubAS_01_05,UOLSEWVW_PubAS_06_10,UOLSEWVW_PubAS_11_15,UOLSEWVW_PubAS_16_20,UOLSEWVW_PubAS_2021,UOLSEWVW_PubAS_NS,UOLSEWVW_PubAS_Tot,UOLSEWVW_EdTrn_Bf_91,UOLSEWVW_EdTrn_91_95,UOLSEWVW_EdTrn_96_00,UOLSEWVW_EdTrn_01_05,UOLSEWVW_EdTrn_06_10,UOLSEWVW_EdTrn_11_15,UOLSEWVW_EdTrn_16_20,UOLSEWVW_EdTrn_2021,UOLSEWVW_EdTrn_NS,UOLSEWVW_EdTrn_Tot,UOLSEWVW_HC_SA_Bf_91,UOLSEWVW_HC_SA_91_95,UOLSEWVW_HC_SA_96_00,UOLSEWVW_HC_SA_01_05,UOLSEWVW_HC_SA_06_10,UOLSEWVW_HC_SA_11_15,UOLSEWVW_HC_SA_16_20,UOLSEWVW_HC_SA_2021,UOLSEWVW_HC_SA_NS,UOLSEWVW_HC_SA_Tot,UOLSEWVW_ArtsR_Bf_91,UOLSEWVW_ArtsR_91_95,UOLSEWVW_ArtsR_96_00,UOLSEWVW_ArtsR_01_05,UOLSEWVW_ArtsR_06_10,UOLSEWVW_ArtsR_11_15,UOLSEWVW_ArtsR_16_20,UOLSEWVW_ArtsR_2021,UOLSEWVW_ArtsR_NS,UOLSEWVW_ArtsR_Tot,UOLSEWVW_OthSvs_Bf_91,UOLSEWVW_OthSvs_91_95,UOLSEWVW_OthSvs_96_00,UOLSEWVW_OthSvs_01_05,UOLSEWVW_OthSvs_06_10,UOLSEWVW_OthSvs_11_15,UOLSEWVW_OthSvs_16_20,UOLSEWVW_OthSvs_2021,UOLSEWVW_OthSvs_NS,UOLSEWVW_OthSvs_Tot
209041217,69,10,16,16,22,18,25,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,4,0,0,21,0,0,0,0,0,0,0,0,0,6,15,3,12,3,10,12,11,0,0,68,5,0,0,11,5,5,20,0,0,50,0,0,0,4,0,7,3,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,10,3,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,4,6,0,6,3,12,0,9,0,0,27,29,17,21,22,43,34,24,0,0,178,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,20
209041220,171,26,37,41,52,52,30,0,8,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,5,13,8,4,0,0,41,0,0,0,0,0,0,0,0,0,0,19,6,0,3,3,8,9,0,0,50,4,0,0,0,5,0,3,0,0,17,22,4,7,15,49,24,44,0,0,164,19,3,16,12,42,34,61,0,5,197,6,0,0,3,7,0,10,0,0,28,9,0,0,0,3,0,5,0,0,16,5,3,5,3,5,3,5,0,0,22,4,0,0,4,0,0,3,0,0,14,15,5,3,11,9,9,13,0,0,70,11,6,0,0,4,6,18,0,0,48,16,14,10,23,44,30,7,0,0,139,12,4,10,14,12,13,3,0,0,66,35,22,22,46,113,62,61,0,0,358,0,0,0,0,6,0,0,0,0,9,10,4,0,5,8,10,8,0,0,50
209041221,45,4,3,8,5,10,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,3,0,4,0,0,8,7,0,5,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,16,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,4,6,5,6,10,10,0,0,49,5,6,8,7,7,12,10,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
209041223,672,88,113,115,189,156,126,3,31,1487,0,0,0,0,4,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,338,133,96,124,252,180,246,0,15,1391,9,0,4,0,15,9,6,0,0,45,97,15,29,42,86,85,106,0,5,470,79,15,19,26,36,37,27,0,0,244,65,20,26,28,58,42,65,0,0,311,16,6,8,17,33,18,58,0,0,158,51,11,29,36,128,64,65,0,0,384,3,0,3,0,3,4,3,0,0,19,3,4,0,0,8,0,0,0,0,16,9,0,11,4,11,9,4,0,0,47,24,7,12,12,31,31,34,0,0,156,12,10,5,9,16,17,55,0,3,128,14,5,4,0,13,6,4,0,0,55,16,7,14,8,28,24,18,0,0,110,31,16,13,32,60,55,46,0,0,251,3,0,0,0,4,3,0,0,0,10,45,11,14,8,37,28,29,0,0,179
209041224,102,13,23,18,33,40,15,0,5,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,6,22,22,44,0,0,110,0,0,0,0,0,0,0,0,0,4,0,0,4,4,14,7,7,0,0,38,3,0,5,5,30,24,32,0,0,91,0,0,6,7,30,10,14,0,0,65,0,0,0,0,0,0,4,0,0,7,0,0,0,0,6,4,0,0,0,11,0,0,0,0,4,0,0,0,0,3,5,0,0,5,5,4,7,0,0,30,0,0,0,0,10,0,5,0,0,16,4,4,0,0,7,0,0,0,0,15,0,0,3,4,8,3,4,0,0,27,0,0,0,10,28,22,3,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,4,5,0,0,22
209041225,99,5,10,26,24,22,8,0,3,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,0,9,30,17,30,0,4,98,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,19,0,0,3,3,12,9,7,0,0,37,0,0,0,3,14,5,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,3,0,0,10,3,0,0,0,0,0,0,0,0,12,4,0,0,3,0,4,0,0,0,13,8,4,13,8,20,16,27,0,0,102,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,10
209041431,34,4,12,10,11,11,18,0,4,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,4,3,0,6,0,6,0,4,38,0,4,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,3,5,0,0,8,8,4,3,5,17,10,5,0,0,51,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,3,0,0,4,4,6,10,0,0,25,0,0,0,0,0,0,0,0,0,9,22,8,12,21,17,27,18,0,0,126,29,7,13,18,88,65,46,0,4,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
209041432,525,98,107,135,186,178,157,10,23,1422,0,0,0,0,3,0,0,0,0,8,5,0,0,3,0,0,0,0,0,14,78,27,39,65,133,91,99,4,10,541,0,0,0,0,3,7,4,0,0,17,27,8,13,29,56,45,84,0,0,266,27,10,10,12,16,12,9,0,0,94,68,21,32,39,158,95,86,0,0,505,19,6,9,21,84,55,99,0,0,306,20,6,6,11,29,12,30,3,0,131,0,0,0,3,0,3,3,0,0,13,9,3,4,4,9,3,0,0,0,35,4,3,0,6,7,4,5,0,0,33,10,4,11,10,11,13,15,0,0,73,26,6,4,9,34,20,52,0,0,151,8,6,0,6,21,16,3,0,0,70,30,8,7,15,43,19,13,0,0,123,169,91,99,194,485,357,254,4,15,1668,4,0,3,6,3,0,7,0,0,24,21,7,3,3,29,19,30,0,0,118
209041433,93,18,29,34,44,29,39,0,5,288,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,22,9,7,6,19,19,30,0,0,94,0,0,0,0,0,0,8,0,0,5,23,6,5,13,17,26,25,0,0,123,4,6,0,9,4,8,12,0,0,41,9,0,0,13,33,23,20,0,0,114,4,7,6,4,17,16,35,0,0,80,14,9,16,14,78,39,52,0,0,217,0,0,0,3,0,0,0,0,0,11,4,0,0,0,3,0,3,0,0,9,0,0,0,5,6,0,3,0,0,14,4,0,5,9,4,7,3,0,0,28,0,0,5,5,3,5,12,0,0,30,0,0,3,0,0,0,0,0,0,8,7,8,4,5,15,13,6,0,0,64,6,4,4,20,55,36,28,0,0,152,0,0,0,0,9,3,0,0,0,20,0,0,5,0,9,3,5,0,0,21
209041435,24,0,3,11,13,10,5,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,13,3,5,0,0,36,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,3,0,0,18,0,0,0,4,10,0,0,0,0,12,7,0,3,9,12,5,11,0,0,34,0,0,0,0,3,0,0,0,0,3,0,0,0,7,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,14,5,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,8,7,3,0,4,0,0,21,0,0,0,13,19,19,7,0,0,64,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,15
209041436,111,15,18,28,32,26,24,0,6,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,0,4,4,6,4,0,0,27,0,0,0,0,0,0,0,0,0,3,6,4,3,8,15,10,11,0,0,72,3,3,3,11,11,10,16,0,0,51,3,4,0,6,12,3,11,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,11,0,5,3,0,0,5,4,0,0,24,0,0,0,0,6,0,4,0,0,17,30,4,11,9,29,18,8,0,0,113,7,3,3,9,23,16,8,0,0,68,26,21,24,40,106,77,63,0,0,352,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,3,3,0,0,24
209041437,41,4,9,10,29,17,14,0,0,121,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,5,0,0,0,12,0,4,0,0,31,0,0,0,5,3,0,0,0,0,13,16,3,12,18,36,48,60,0,0,188,0,0,0,5,0,3,3,0,0,6,0,0,0,0,9,10,13,0,0,33,0,0,0,0,25,14,10,0,0,50,4,6,3,24,108,48,51,0,0,237,0,0,0,4,9,13,3,0,0,21,0,0,3,0,3,3,5,0,0,14,0,0,0,0,8,8,0,0,0,19,0,4,3,8,12,20,7,0,0,64,4,0,0,4,10,4,18,0,5,39,6,0,0,0,0,4,0,0,0,10,0,0,0,3,26,9,14,0,0,51,0,0,0,8,31,29,19,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,10
209041527,66,6,19,18,31,26,15,0,5,171,16,3,12,12,28,28,68,0,3,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,10,0,0,27,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,3,5,0,0,30,3,3,0,4,16,11,9,0,0,46,0,0,0,0,9,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,5,5,4,4,0,0,24,4,3,4,10,4,6,17,0,0,45,0,0,0,0,0,0,0,0,0,5,4,0,0,4,14,8,0,0,0,37,0,0,5,10,28,14,9,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
209041528,24,0,5,9,23,12,10,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,9,8,7,0,0,21,0,0,0,0,9,6,5,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,7,4,0,0,24,0,0,0,0,3,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,4,0,0,23,0,0,0,8,14,12,8,0,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,9
209041529,45,5,12,8,14,6,10,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,6,6,0,0,23,0,0,0,0,0,0,0,0,0,3,35,9,7,15,20,14,16,0,0,116,3,6,0,0,5,0,11,0,0,19,3,0,7,0,13,11,17,0,0,55,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,4,0,0,20,0,0,0,0,0,0,9,0,0,17,0,0,0,0,0,0,0,0,0,3,15,9,3,3,8,6,6,0,0,54,21,6,10,8,17,13,23,0,0,94,0,0,0,0,0,0,4,0,0,0,4,3,0,3,3,0,4,0,0,24
209041530,122,6,16,28,26,20,23,0,9,235,3,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,4,0,8,9,8,7,0,0,49,0,0,0,0,0,0,0,0,0,0,11,9,5,3,8,10,20,0,0,67,42,6,4,11,33,34,37,0,0,176,21,7,3,11,26,22,27,0,4,111,10,0,0,0,6,8,3,0,0,27,13,3,4,10,22,12,38,0,0,112,5,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,8,0,3,6,4,3,4,0,0,29,6,3,6,4,3,3,6,0,3,34,3,0,0,0,4,0,7,0,0,16,8,0,6,10,8,17,7,0,0,51,10,9,6,6,25,15,30,0,5,116,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,13
209041531,20,5,4,9,18,15,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,19,14,0,0,57,0,0,0,3,9,0,9,0,0,25,0,0,0,0,19,6,14,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,11,0,0,0,0,5,0,0,0,0,6,0,0,0,4,5,3,8,0,0,19,0,0,0,4,4,6,4,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,6,0,0,16,0,0,9,6,21,18,5,0,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,3,0,0,11
209041532,33,9,0,9,23,16,4,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,4,0,3,8,15,6,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,8,0,0,25,0,0,0,3,17,5,13,0,0,44,0,3,0,3,12,11,14,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,5,11,5,6,0,0,34,0,0,0,0,4,6,0,0,0,17,0,3,0,0,9,4,0,0,0,15,3,0,3,8,21,14,8,0,0,55,4,0,3,4,19,18,8,0,0,56,0,0,0,0,9,6,0,0,0,14,0,0,0,0,0,5,0,0,0,7
210011226,203,16,46,39,42,40,20,0,0,402,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,13,38,16,3,11,24,23,24,0,0,146,0,0,0,0,0,0,0,0,0,0,14,3,9,10,18,14,12,0,0,93,4,0,0,7,3,0,0,0,0,18,32,9,8,10,24,16,29,0,0,129,12,0,0,8,17,15,25,0,0,73,20,0,7,9,11,13,12,0,0,67,0,0,4,0,0,0,8,0,0,7,7,0,0,0,0,0,3,0,0,20,0,0,0,0,4,0,3,0,0,7,10,0,6,0,4,11,5,0,0,36,4,0,7,4,9,4,11,0,0,36,4,3,0,0,5,6,0,0,0,17,8,0,3,3,5,4,0,0,0,23,17,7,0,8,18,7,9,0,0,61,0,0,0,0,0,0,0,0,0,3,17,5,7,6,12,12,10,0,0,63
210011227,239,46,58,61,81,73,54,0,10,624,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,4,11,15,13,8,0,0,69,3,0,0,0,0,0,0,0,0,9,0,4,8,7,7,8,3,0,0,38,3,3,4,3,8,5,4,0,0,40,31,11,12,24,46,34,28,0,0,201,12,3,3,4,20,7,18,0,0,68,25,5,22,19,47,37,45,4,0,201,0,0,0,0,0,0,0,0,0,3,10,5,7,5,9,0,4,0,0,42,0,0,0,0,0,0,5,0,0,4,0,3,4,6,9,10,4,0,0,40,3,0,0,5,3,7,14,0,0,33,46,12,25,58,117,74,23,0,8,360,0,0,0,0,0,3,0,0,0,9,11,0,4,0,4,3,5,0,0,24,0,0,0,0,0,0,0,0,0,4,0,5,0,12,6,4,11,0,0,40
210011228,816,102,140,164,230,188,163,0,36,1831,4,0,0,5,0,0,5,0,0,17,0,0,0,0,4,0,0,0,0,8,241,77,66,72,165,139,130,0,13,911,4,5,0,5,9,6,5,0,0,34,106,26,24,32,98,90,69,0,4,455,78,29,23,36,52,38,35,0,0,284,39,0,9,16,37,27,40,0,0,173,22,7,0,9,23,10,34,0,6,114,121,48,34,90,243,117,162,3,5,823,12,5,7,14,26,18,30,0,0,105,7,0,4,9,9,3,7,0,0,27,12,5,7,7,10,9,4,0,0,34,18,0,11,6,22,25,21,0,3,106,38,15,14,15,32,43,88,0,3,245,24,10,0,20,29,43,42,0,0,178,20,0,0,3,10,4,4,0,0,51,13,8,8,7,22,21,27,0,3,113,3,0,0,0,0,0,3,0,0,10,23,4,8,11,26,21,24,0,0,114
210011230,97,11,15,16,17,17,19,0,3,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,6,4,0,0,23,0,0,0,0,0,0,0,0,0,4,19,0,0,0,7,7,11,0,0,54,15,0,4,3,4,7,25,0,0,62,3,0,0,0,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,0,7,3,3,7,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,4,10,5,0,4,4,4,3,0,0,23,5,0,0,0,3,3,5,0,0,18,0,0,0,0,0,0,0,0,0,0,11,3,5,3,7,4,6,0,0,42,12,0,0,3,14,19,25,0,0,80,0,0,0,0,0,0,0,0,0,0,5,0,8,3,5,4,12,0,0,32
210011231,63,9,12,12,9,22,7,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,4,0,0,24,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,3,0,0,13,0,0,4,7,0,6,10,0,0,26,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,5,0,4,0,0,0,0,22,0,0,3,0,0,3,5,0,0,11,4,0,0,0,6,5,0,0,0,10,8,3,0,4,3,3,3,0,0,27,3,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,12
210011533,71,5,11,16,17,16,13,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,4,4,0,0,34,3,0,0,0,0,0,0,0,0,8,7,3,0,0,9,7,6,0,0,35,4,0,3,3,0,7,10,0,0,30,3,0,0,0,6,0,4,0,0,12,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,5,0,4,7,8,4,0,0,0,32,4,3,0,0,11,22,16,0,0,50,0,0,5,0,0,0,0,0,0,10,7,0,0,6,5,10,0,0,0,29,29,11,14,18,67,43,57,0,5,247,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,15
210011534,94,16,10,22,25,22,7,0,4,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,15,3,0,0,10,3,6,0,0,33,0,0,0,0,0,0,0,0,0,4,24,8,0,4,6,12,14,0,0,73,5,0,0,0,5,6,26,0,0,42,9,0,0,0,8,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,10,4,0,0,9,0,0,0,0,22,12,0,3,0,7,5,15,0,0,42,9,0,0,0,3,0,0,0,0,14,16,7,0,6,8,8,3,0,0,54,57,29,24,25,64,36,33,0,0,261,0,0,0,0,4,0,0,0,0,0,8,0,0,0,3,4,0,0,0,18
