POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
209041437,0,0,0,3,3,0,0,4,0,10,0,0,0,0,4,7,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,43,27,50,21,8,15,5,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,12,0,5,3,0,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,7,0,3,7,0,0,0,0,0,0,11,0,0,4,5,10,4,0,6,0,19,0,0,0,3,8,8,9,3,0,30,0,0,0,0,8,3,7,0,0,17,0,0,0,0,4,0,3,0,0,15,0,0,0,0,5,4,0,0,0,8
209041527,0,0,0,0,0,4,0,0,0,11,0,0,0,0,6,5,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,99,87,53,77,35,6,4,5,386,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,13,0,9,4,0,0,0,0,0,0,12,0,11,8,3,0,0,0,0,0,25,7,11,11,9,5,3,0,0,0,39,0,9,9,5,3,9,3,0,0,39,0,0,0,4,9,6,0,0,0,31,0,0,0,0,22,11,3,0,0,36,0,0,0,0,4,3,0,0,0,17,0,0,0,0,3,5,3,0,0,7
209041528,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,56,29,21,34,12,0,0,4,176,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,12,0,4,6,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,10,0,3,4,0,3,3,0,0,0,17,0,0,5,0,6,5,0,0,0,17,0,0,0,0,3,0,0,0,0,6,0,0,0,3,3,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3
209041529,0,6,0,5,3,0,0,0,0,19,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,52,41,33,20,15,3,7,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,11,0,5,0,4,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,16,0,0,12,0,3,0,0,0,0,15,0,0,0,3,9,5,0,0,0,20,0,0,0,4,10,4,0,0,0,20,0,0,4,0,8,5,0,0,0,11,0,0,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,9
209041530,0,0,4,0,6,0,0,0,0,10,0,0,0,0,0,3,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,34,58,48,66,22,3,14,4,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,5,5,0,0,3,0,0,0,17,0,9,4,0,0,0,0,0,0,17,0,6,13,0,0,0,0,0,0,23,0,8,12,0,9,3,0,0,0,37,0,3,8,9,18,11,0,5,0,58,3,3,9,13,38,24,4,3,0,96,0,0,0,0,20,22,4,6,0,53,0,0,0,6,11,15,3,7,0,43,0,0,0,0,5,9,0,3,0,19
209041531,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,36,16,39,14,3,5,0,164,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,5,4,5,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,5,9,3,0,0,0,0,0,0,15,0,3,8,5,0,0,0,0,0,11,0,0,4,3,5,5,0,0,0,25,0,0,0,5,7,4,0,0,0,21,0,0,0,0,3,0,0,5,0,12,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,3
209041532,3,3,0,3,3,4,0,4,0,21,3,0,0,0,0,5,0,5,0,22,4,0,0,0,0,10,0,5,0,16,8,0,0,0,4,17,8,3,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,41,64,36,38,46,53,13,22,6,324,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,8,0,8,4,0,4,0,0,0,0,14,0,0,5,4,5,3,0,0,0,20,0,5,0,0,16,4,0,0,0,23,0,0,0,0,9,3,0,0,0,16,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
210011226,0,0,0,0,0,0,4,4,0,9,3,0,0,0,5,0,0,0,0,15,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,127,80,35,45,29,10,9,5,378,0,0,4,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,3,13,0,0,0,0,0,0,0,21,0,15,3,0,4,0,0,0,0,22,0,9,9,3,0,0,0,0,0,27,0,5,21,4,3,0,0,0,0,38,4,15,26,3,5,5,0,0,0,55,6,9,19,14,24,12,0,0,0,77,4,5,11,4,24,22,7,7,0,86,5,0,11,9,27,11,8,3,0,71,0,0,0,0,16,10,3,6,5,38,0,4,0,4,9,3,0,3,0,24
210011227,4,0,3,6,25,29,19,7,0,100,4,0,3,0,13,27,9,5,0,72,3,0,0,0,3,10,9,10,0,37,16,0,0,3,3,33,10,7,0,77,3,0,0,0,0,5,0,6,0,17,5,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,4,82,105,79,44,125,161,69,55,13,736,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,8,4,0,0,0,0,0,0,16,0,8,8,7,0,0,0,0,0,29,3,15,16,4,16,5,0,0,3,68,13,14,21,18,88,13,3,0,0,171,3,11,16,32,138,37,13,10,0,263,12,7,0,23,99,41,13,13,0,211,7,0,0,13,73,34,18,18,0,176,3,0,3,0,42,40,15,12,0,123,4,3,0,0,23,18,6,4,0,50
210011228,3,4,5,9,18,31,6,11,5,87,0,7,0,7,14,6,3,4,0,38,0,0,0,0,7,11,5,4,0,28,0,0,3,0,4,5,3,4,0,21,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,4,5,0,0,0,0,0,0,7,76,201,142,65,140,119,32,52,13,833,3,3,3,0,7,0,0,7,0,18,0,11,0,0,0,0,0,0,0,19,6,44,3,0,3,0,0,0,0,52,3,27,20,3,6,0,0,0,0,60,0,47,23,4,0,0,0,0,0,81,13,29,93,16,14,6,0,3,3,186,13,25,104,59,61,26,5,8,0,305,10,26,71,56,159,125,14,13,0,477,19,32,36,55,270,191,43,41,3,694,8,12,18,40,214,168,26,59,6,547,11,8,18,23,101,118,36,49,0,371,4,6,4,8,34,61,22,26,0,166
210011230,0,0,0,0,9,4,0,4,0,23,0,0,4,0,3,7,0,0,0,16,0,0,0,0,0,6,0,0,0,8,0,0,0,0,6,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,37,116,60,28,46,28,3,3,8,329,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,13,3,11,5,0,0,0,0,0,0,12,0,8,3,0,0,0,0,0,0,14,0,14,16,5,0,0,0,0,0,36,4,13,10,4,6,3,0,0,0,46,0,5,12,0,11,10,0,0,0,44,0,5,9,0,26,15,0,0,3,50,6,5,3,4,7,7,0,0,0,31,0,4,3,3,7,8,0,0,0,25,0,0,5,0,3,7,0,0,0,14
210011231,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,11,68,41,20,12,10,3,0,0,172,3,4,0,0,0,0,0,0,0,10,0,5,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,9,0,11,6,0,0,0,0,0,0,13,0,14,5,0,0,0,0,0,0,22,0,8,3,0,3,0,0,0,0,14,0,3,0,4,3,0,0,0,0,14,0,4,5,4,11,0,4,0,0,29,5,7,4,6,6,7,0,0,0,21,0,3,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4
210011533,0,0,7,3,12,8,0,4,0,27,0,0,0,0,7,5,0,0,0,18,0,0,0,0,3,6,4,0,0,11,0,0,0,0,0,11,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,94,104,77,68,41,3,15,9,422,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,17,0,7,6,4,0,0,0,0,0,15,0,6,4,0,10,0,3,0,0,22,0,0,4,0,8,6,0,0,0,20,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,0,0,10
210011534,0,0,3,3,9,7,0,0,0,35,0,0,0,0,10,0,0,5,0,16,0,0,0,0,6,3,3,0,0,9,6,0,0,0,0,4,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,35,118,123,66,71,33,16,28,9,489,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,15,0,3,3,0,0,0,0,0,0,8,0,11,6,0,0,0,0,0,0,19,0,9,12,0,0,0,0,0,0,20,5,11,9,5,5,6,0,0,0,32,3,8,4,5,9,5,0,0,0,38,0,8,3,9,15,16,0,3,0,47,0,5,0,3,13,9,0,0,0,26,0,3,0,0,7,4,3,0,0,22,0,0,0,0,5,4,0,0,0,4
210021232,0,0,0,5,0,7,3,0,0,21,3,0,4,0,8,6,0,0,0,17,4,0,0,0,0,13,0,6,0,25,0,0,4,3,5,17,4,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,10,62,232,146,91,81,70,14,19,7,724,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,13,0,11,4,0,0,0,0,0,0,22,4,15,3,0,0,0,0,0,0,24,0,30,41,10,5,0,0,0,0,84,6,15,30,11,6,3,0,0,0,66,0,10,22,15,29,13,0,5,0,98,3,0,14,9,42,16,0,4,0,100,0,4,6,4,15,16,0,5,0,60,0,5,0,5,13,16,3,0,0,39,0,0,0,0,5,7,0,0,0,21
210021233,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,13,5,14,7,3,0,5,100,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,11
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,14,11,16,7,4,3,0,91,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,7,0,0,6,5,3,0,0,0,0,12,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,8,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,8
210021235,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,66,35,30,23,25,11,7,0,225,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,10,3,13,0,0,0,0,0,0,0,24,0,12,7,0,0,0,0,0,0,25,3,14,11,4,3,0,0,0,0,35,6,5,9,7,3,5,0,0,0,29,4,7,7,6,5,4,0,0,0,38,0,0,3,4,7,7,4,0,0,31,0,0,5,4,9,10,0,0,3,31,0,0,0,7,8,3,0,3,0,23,0,5,0,0,0,6,0,4,0,16
210031236,0,3,4,3,4,4,4,4,0,25,0,3,0,0,8,8,0,0,0,21,0,0,0,0,4,4,0,5,0,14,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,26,125,85,51,66,38,11,12,3,426,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,19,0,10,10,0,0,0,0,0,0,26,4,19,29,10,3,0,0,0,0,61,0,9,14,8,15,9,0,0,0,63,4,9,14,7,24,20,0,3,0,88,0,5,14,12,34,24,7,0,0,99,5,3,5,6,26,23,5,3,0,76,5,0,5,0,27,8,6,4,0,50,0,0,0,0,7,5,3,0,0,11
210031237,0,7,3,6,0,4,0,0,0,22,3,0,0,5,0,3,5,3,0,18,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,92,93,52,48,33,9,18,6,379,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,13,0,9,0,5,0,0,0,0,0,17,0,10,3,0,0,0,0,0,0,13,0,9,14,0,0,0,0,0,0,24,0,5,11,4,3,0,0,0,0,24,0,5,4,6,12,9,3,0,0,36,0,4,3,0,13,10,0,0,0,32,0,0,0,4,9,7,6,0,0,30,0,0,0,4,11,3,0,3,0,18,0,0,0,0,4,7,0,0,0,10
210031439,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,9,0,13,16,0,3,4,49,3,0,0,4,4,31,0,0,0,56,8,0,3,0,3,33,10,8,0,68,8,0,0,0,8,39,13,15,3,80,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,32,55,20,72,132,23,43,9,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,8,0,6,7,0,0,0,0,0,0,10,3,5,4,0,0,0,0,0,0,12,0,3,6,5,10,0,0,0,0,23,0,0,5,3,14,10,0,0,0,31,0,0,0,0,12,3,0,0,0,16,0,0,3,0,6,8,3,0,0,21,0,0,0,0,0,0,0,5,0,5
210031535,0,0,0,8,10,9,0,0,0,32,0,4,3,4,6,3,0,4,0,24,0,0,0,0,0,0,0,0,0,6,5,0,4,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,33,88,143,95,99,33,3,21,4,512,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,8,0,9,3,0,0,0,0,0,0,10,0,5,8,3,0,0,0,0,0,16,0,0,9,6,9,9,0,0,0,36,3,3,8,6,9,3,0,0,0,38,0,4,4,0,20,10,0,0,0,36,0,0,0,0,12,8,0,0,0,15,0,0,0,0,0,4,0,0,0,9,0,0,4,0,3,0,0,0,0,5
210031536,3,3,0,5,14,0,0,0,0,27,0,0,0,0,9,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,58,71,55,71,22,9,23,3,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,9,0,3,0,0,0,0,19,5,8,6,0,0,0,0,0,0,23,0,3,0,3,5,9,0,0,3,26,0,0,0,8,17,3,4,0,0,35,0,0,0,3,5,3,0,0,0,13,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4
210031537,0,0,0,0,3,0,0,0,0,9,4,0,0,0,5,0,4,3,0,19,4,0,0,0,0,0,0,0,0,14,5,0,0,5,0,4,9,8,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,37,36,27,25,20,14,16,3,200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,6,0,4,0,0,0,0,12,0,0,4,0,3,0,0,3,0,9,0,0,0,4,7,0,0,0,0,8,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
210031538,0,4,0,9,4,6,0,0,0,16,0,0,5,0,5,0,3,0,0,15,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,108,105,60,77,29,9,12,4,455,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,5,6,10,4,0,0,0,0,0,0,11,0,7,5,0,0,0,0,0,0,18,0,5,20,8,3,4,0,0,0,36,0,6,9,3,14,4,0,0,0,43,0,5,5,6,15,6,0,0,0,41,0,8,5,9,8,11,0,4,0,42,0,3,0,8,10,6,0,0,0,25,0,0,0,5,10,5,0,0,0,24,0,0,0,0,0,4,0,0,0,6
