POW_SA2_CODE_2021,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
213021345,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,12,0,4,0,5,5,4,0,0,0,15,0,5,0,3,0,0,0,0,0,9,4,4,0,3,3,3,0,0,0,25,0,11,0,10,3,3,3,0,3,28,3,13,9,11,7,0,0,0,0,45,3,11,10,3,5,0,0,3,0,34,3,13,10,3,0,0,0,0,0,34,0,24,5,0,3,0,0,0,0,29,7,9,0,0,0,0,0,0,0,17,5,20,0,0,4,0,0,0,3,38,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,118,38,45,28,13,9,13,8,301
213021346,0,0,0,0,0,3,0,0,3,9,14,26,17,24,21,17,9,11,16,154,4,3,7,4,6,6,0,0,7,36,3,4,4,7,4,0,0,0,0,27,5,14,5,27,7,15,0,5,4,86,13,25,15,34,33,15,3,15,0,140,14,23,32,43,18,15,0,21,3,168,25,47,52,69,42,27,5,30,0,296,25,76,66,87,39,28,18,27,0,374,34,107,140,100,74,29,26,37,7,552,58,174,160,81,78,34,23,36,6,643,63,187,128,41,64,15,14,23,6,532,81,206,138,41,51,12,14,18,9,573,44,168,64,22,22,6,6,9,3,351,153,286,140,47,37,11,15,10,13,716,44,48,19,5,5,4,5,5,5,142,105,122,20,4,18,10,0,0,3,280,4,9,12,3,0,4,5,3,7,57,676,1497,1005,609,502,229,137,240,80,4973
213031347,0,0,0,0,0,4,0,0,9,15,23,10,14,20,14,17,10,7,20,145,0,4,0,5,0,0,0,0,5,18,0,6,0,5,6,5,0,6,0,27,3,13,10,29,10,13,10,5,0,87,11,30,23,49,13,32,13,17,3,187,5,21,11,62,18,51,23,17,3,218,16,39,39,120,32,72,36,30,0,391,30,44,51,142,42,63,49,36,10,464,46,90,99,183,92,70,98,54,8,732,77,135,96,149,86,41,87,30,12,718,62,156,57,69,47,27,45,18,3,497,60,171,46,44,30,11,19,14,10,397,56,142,25,18,19,7,15,8,5,296,117,170,46,13,18,10,8,4,0,399,32,23,3,4,3,0,0,6,0,70,57,27,0,0,4,0,0,0,3,96,4,4,3,3,0,4,4,7,15,43,585,1074,524,897,428,397,406,240,92,4650
213031348,5,0,5,5,0,4,0,0,24,35,33,78,30,40,39,21,18,17,65,348,7,21,6,3,4,3,0,4,4,61,0,19,0,9,11,6,0,7,4,58,6,27,8,47,18,12,7,16,3,142,15,46,26,62,27,27,3,17,6,228,14,69,27,78,33,29,8,33,6,299,27,117,45,147,83,40,22,56,16,558,43,193,65,177,124,62,43,73,13,782,90,340,102,211,200,58,70,79,23,1171,124,689,140,222,253,39,49,59,31,1610,132,867,114,190,245,31,37,23,20,1667,172,944,95,125,200,21,18,23,19,1612,180,826,74,68,103,13,11,4,19,1302,433,1141,110,118,113,13,14,28,25,2001,125,227,28,6,18,9,8,9,3,423,230,396,23,18,19,7,7,3,5,709,6,35,12,8,4,5,0,0,40,117,1598,5967,893,1497,1463,370,293,434,232,12750
213031349,6,0,0,0,0,0,0,0,12,15,12,13,9,16,13,38,7,17,23,139,0,0,0,4,0,4,0,0,4,22,0,4,6,5,3,28,0,5,0,54,0,10,9,30,0,90,5,4,0,152,9,13,10,33,10,93,4,15,4,185,13,3,12,52,24,127,7,30,3,259,14,23,35,89,19,202,18,41,7,450,38,26,43,75,46,198,17,39,0,479,90,45,56,72,42,146,17,36,4,518,114,76,54,52,64,88,18,25,5,500,54,68,33,16,28,36,11,7,0,256,55,66,18,10,19,21,0,0,6,202,32,69,13,12,8,6,0,0,0,142,58,94,17,8,16,13,6,0,4,213,9,20,0,0,0,0,0,3,0,40,32,51,3,0,4,0,0,4,0,94,6,3,3,8,3,8,0,0,13,45,524,575,326,451,284,1066,106,210,61,3612
213031350,0,0,0,0,0,0,0,0,0,4,5,9,0,8,3,0,0,4,0,32,0,0,0,0,0,0,0,0,0,8,0,5,3,4,0,0,0,5,0,7,0,3,0,8,0,3,0,10,0,24,0,3,5,20,0,3,0,0,0,38,5,17,8,17,7,7,0,5,0,55,5,12,11,31,5,6,3,10,0,89,4,19,27,39,12,7,0,3,0,114,18,28,21,45,8,7,0,7,0,143,22,38,28,29,15,5,0,4,5,145,17,38,22,13,3,5,5,5,0,109,15,36,11,9,3,3,0,3,0,85,16,33,11,4,7,0,0,0,0,74,21,61,7,3,7,6,3,0,0,107,9,21,0,0,0,3,0,0,0,35,22,25,0,0,0,0,0,0,0,55,0,4,3,3,0,0,0,0,3,14,155,344,148,236,82,61,18,50,9,1106
213031351,0,5,0,0,0,0,0,0,7,14,25,11,10,7,13,7,36,23,18,152,3,4,0,5,0,0,0,7,0,13,0,0,7,3,0,0,0,5,0,17,8,9,6,11,6,0,6,6,0,48,6,10,5,24,10,3,8,7,0,78,6,9,18,15,11,9,22,13,3,104,19,10,31,30,16,15,29,28,3,181,23,32,38,36,34,16,72,37,0,288,38,35,69,52,65,34,117,63,9,482,58,77,117,36,81,32,139,65,16,617,49,96,81,22,71,17,90,35,10,472,60,81,72,3,57,8,68,23,8,383,59,90,50,3,20,0,41,13,7,287,155,103,71,3,40,20,25,17,5,439,35,20,10,0,9,0,3,0,3,85,50,24,11,0,0,4,0,0,0,98,3,5,4,0,3,0,4,3,13,39,575,615,594,242,417,170,625,330,73,3632
213031352,0,0,0,0,0,0,0,0,3,13,13,16,12,10,14,8,4,12,10,112,3,4,7,4,0,0,0,3,3,27,3,9,3,5,0,3,0,7,0,34,0,15,10,14,14,9,0,10,0,66,8,11,6,32,4,11,7,11,3,98,9,24,17,27,10,30,6,9,3,129,24,45,28,56,18,25,5,28,6,232,18,49,65,84,35,30,17,30,0,335,32,74,90,67,48,21,27,38,10,405,56,94,106,78,72,34,40,51,7,532,64,136,91,49,56,31,29,28,7,478,66,176,102,16,34,13,22,28,6,461,70,130,63,8,13,11,9,13,6,321,150,241,92,15,25,15,15,22,3,581,62,50,20,0,10,8,5,3,0,157,123,75,24,0,12,12,11,7,3,277,0,4,6,7,4,0,3,5,8,40,691,1134,723,455,365,253,198,288,56,4163
213041353,0,0,0,0,0,4,0,0,9,18,16,25,28,22,19,10,11,18,17,176,0,0,9,0,0,0,3,4,6,30,0,9,0,14,4,14,0,9,0,47,9,12,11,21,9,24,0,17,3,99,7,19,16,28,16,24,5,10,4,122,5,18,25,36,20,22,13,18,0,164,26,42,52,91,38,34,19,25,3,314,22,54,72,119,61,28,23,43,3,428,34,81,101,145,67,32,32,46,6,547,49,153,147,107,67,21,46,46,12,646,39,176,90,53,68,14,35,22,10,507,44,184,90,33,43,5,26,14,3,440,32,119,47,21,21,7,16,11,0,276,96,224,50,47,23,8,12,7,5,468,26,28,10,0,4,4,0,0,0,72,37,57,13,0,4,6,9,0,0,118,5,8,7,11,9,4,0,0,11,52,425,1179,745,740,449,230,238,258,75,4342
213041358,0,0,0,0,0,0,0,0,5,10,7,12,10,15,0,12,0,13,16,89,4,0,4,0,0,0,0,0,4,17,0,5,0,5,0,13,0,4,0,37,4,6,6,25,6,34,0,7,0,98,6,8,12,18,6,41,3,4,0,103,6,5,11,30,10,39,3,12,0,117,6,21,19,44,6,50,11,18,0,174,22,33,34,116,27,47,14,16,4,307,36,52,24,101,38,41,19,27,0,330,36,93,35,62,44,22,10,15,0,325,33,137,38,32,18,20,4,10,6,286,17,160,18,21,19,3,11,4,0,254,16,122,12,4,5,4,3,5,5,171,35,159,8,6,5,5,0,0,0,221,8,11,5,3,0,0,0,0,0,26,8,19,0,0,0,0,0,3,0,38,7,8,4,0,0,6,0,0,10,32,251,842,232,456,186,333,85,130,42,2542
213041359,4,4,0,6,5,0,5,0,9,22,27,22,32,52,38,11,51,27,23,288,9,0,8,5,6,3,5,0,0,36,0,5,3,8,7,11,8,5,0,47,0,3,9,15,12,7,15,12,0,77,9,17,15,17,17,18,19,19,6,132,11,3,36,25,26,19,37,15,4,177,19,17,72,45,48,34,61,52,6,359,33,62,100,81,85,39,132,68,14,616,46,71,200,108,172,43,233,98,20,987,97,166,286,196,236,64,309,96,26,1482,107,185,200,321,145,30,168,50,22,1223,108,209,177,239,90,29,112,19,12,1000,116,164,108,188,46,22,40,31,8,716,239,235,136,143,50,32,36,25,13,911,67,29,27,16,13,8,5,5,3,167,118,33,14,5,12,17,7,3,0,210,10,6,8,21,4,0,9,5,12,84,995,1215,1412,1414,957,373,1192,519,145,8219
213041360,0,0,0,0,0,0,0,0,0,0,6,14,0,10,7,0,0,5,0,43,3,4,0,0,7,0,0,0,6,16,0,0,4,3,0,6,0,4,0,23,0,11,3,7,3,3,5,5,0,40,7,8,5,11,8,9,0,7,0,52,6,7,6,26,5,12,6,3,3,77,7,18,11,33,10,17,5,8,3,110,15,25,14,47,20,13,8,9,5,153,10,32,15,51,17,10,5,16,3,160,21,50,30,21,19,0,4,4,5,168,6,68,12,9,14,6,6,3,0,134,5,102,15,6,15,5,5,0,5,154,6,75,7,3,10,0,0,0,0,107,28,88,12,0,8,0,3,0,0,149,9,12,4,0,5,0,0,0,0,28,13,21,0,0,0,0,0,0,0,40,3,7,0,0,0,0,0,0,0,15,159,529,145,224,142,84,41,65,30,1426
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,0,0,0,10,0,0,0,10,0,6,0,0,0,15,0,5,0,12,0,0,0,4,0,20,0,0,3,15,0,4,5,9,0,36,0,0,5,23,3,3,0,6,0,50,3,9,3,21,0,7,3,6,0,46,4,12,9,18,3,9,0,6,0,61,9,7,9,22,3,0,0,3,0,58,4,12,4,4,3,0,0,0,0,25,3,15,5,0,3,0,0,3,0,34,0,16,4,0,0,3,0,3,0,25,3,4,0,5,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,42,87,50,124,20,40,17,42,0,422
213041462,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,14,0,0,0,11,0,0,0,0,0,19,4,7,0,29,0,0,3,3,0,49,0,8,0,16,11,0,0,0,0,31,3,6,7,14,8,0,4,0,0,45,0,20,6,16,8,0,3,0,0,55,7,29,0,0,0,0,0,0,0,47,0,31,4,0,0,0,0,4,0,38,8,13,0,4,0,0,0,0,0,23,9,23,3,0,3,0,0,0,0,42,0,3,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,38,150,33,101,41,7,15,8,8,402
213041463,0,0,0,0,0,0,0,0,0,3,11,12,4,16,11,7,0,4,9,74,0,0,0,0,0,5,0,3,5,16,0,6,3,5,5,6,0,8,0,35,0,13,3,25,11,11,0,7,0,78,6,19,5,18,14,22,3,11,0,99,4,17,10,27,22,21,3,13,4,122,12,12,30,41,21,20,10,19,0,171,16,37,33,57,30,28,10,25,3,238,29,50,41,62,38,48,12,20,7,290,31,106,58,36,36,25,11,11,10,316,29,120,25,28,20,22,11,4,4,257,24,131,23,19,15,4,4,3,0,240,17,83,9,19,7,3,0,3,0,148,47,142,16,23,7,10,0,0,3,253,18,23,0,0,3,3,0,0,0,51,26,35,3,0,3,4,0,0,0,67,0,9,0,3,0,5,0,0,4,30,267,806,274,383,236,232,61,117,42,2419
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,5,0,0,8,0,0,3,3,6,0,0,5,0,16,0,3,4,9,0,0,0,0,0,18,0,3,4,16,3,0,5,3,0,32,3,9,5,23,10,0,8,0,0,52,5,8,6,23,5,0,4,3,0,55,8,13,12,23,7,4,8,3,0,74,5,18,13,4,0,0,0,0,0,54,7,26,4,14,0,0,4,4,0,56,0,15,3,3,0,0,0,0,0,25,5,30,8,5,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,32,128,67,124,44,16,36,18,10,472
213041572,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,10,8,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,0,4,3,0,0,0,0,9,0,0,0,6,6,0,3,4,0,21,0,0,6,21,0,4,5,5,0,37,6,5,3,15,3,4,3,5,0,47,0,3,9,23,14,3,13,13,3,82,4,3,13,24,9,6,20,7,0,87,9,17,31,6,15,3,25,14,8,125,9,13,11,4,11,0,7,6,4,71,14,15,17,3,3,4,14,3,0,68,15,9,15,0,5,0,3,4,0,45,21,14,20,0,3,4,9,9,0,76,4,0,0,0,0,0,0,3,0,13,10,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,8,89,78,132,103,77,37,104,85,18,717
213041573,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,0,0,0,0,0,7,0,0,4,8,0,0,0,0,0,14,0,3,4,0,0,0,0,0,0,12,0,0,0,13,0,0,0,4,0,18,0,6,3,9,7,0,3,0,0,29,5,7,12,6,3,0,0,0,0,42,3,18,8,3,4,0,0,5,0,37,3,7,0,3,4,0,5,0,0,17,0,9,4,0,0,0,0,0,0,14,11,13,5,0,3,0,0,0,0,27,3,0,0,0,3,0,0,0,0,11,4,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,34,71,48,53,20,3,10,10,4,256
213041574,0,0,0,0,0,0,0,0,5,6,0,0,8,0,0,0,0,8,5,26,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,3,5,3,0,3,0,0,17,0,3,4,5,4,0,0,3,0,20,0,3,0,4,4,6,3,4,0,20,7,0,7,9,6,0,10,4,0,46,8,6,11,7,4,6,12,13,0,63,0,6,22,6,16,0,8,5,3,58,14,14,37,7,12,0,6,19,3,110,6,32,27,5,17,0,9,8,0,108,6,23,16,0,0,3,0,6,0,57,3,17,11,0,5,5,6,3,0,49,22,25,29,3,0,3,3,4,0,89,0,6,0,0,0,0,0,0,0,7,4,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,4,71,144,181,54,71,29,63,59,10,685
213041575,0,0,0,0,0,0,0,0,0,4,0,7,5,12,4,0,0,0,4,32,3,5,3,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,11,0,3,3,7,11,3,0,4,5,29,0,8,4,14,6,0,0,0,0,37,0,0,10,11,3,4,3,6,0,38,3,14,17,32,7,0,5,0,0,78,3,16,19,40,16,4,5,11,0,119,9,16,30,43,18,3,3,6,0,126,16,42,29,32,37,3,4,4,6,166,15,40,17,8,14,0,10,7,3,117,9,46,9,9,11,4,8,0,3,93,9,45,15,3,5,3,0,0,0,79,24,53,10,16,3,0,0,0,4,122,7,8,0,5,4,5,0,0,0,26,3,15,0,0,0,0,0,0,0,29,0,0,0,3,0,6,3,0,7,25,103,315,177,238,129,34,35,37,26,1103
213041576,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,14,5,4,0,6,5,0,0,0,0,15,0,0,4,8,0,0,0,0,0,16,3,0,4,11,6,0,4,0,0,31,0,4,7,22,9,0,0,5,4,53,6,13,18,29,4,3,8,11,0,90,3,23,19,37,10,0,3,13,0,113,15,28,13,28,3,4,7,5,0,107,8,50,5,9,8,0,6,7,0,97,13,34,11,7,15,0,4,4,0,90,7,34,9,0,8,0,6,0,0,70,13,59,4,3,0,0,0,5,0,90,7,4,0,0,0,0,0,0,0,9,4,6,0,0,0,4,0,4,0,16,0,0,0,0,0,0,0,0,0,3,79,262,113,162,67,15,47,56,10,818
213041577,0,0,5,0,0,0,3,0,4,15,8,17,18,27,12,22,17,10,25,151,10,0,3,0,0,4,0,0,0,22,0,6,6,4,3,9,0,5,0,34,5,3,7,15,0,16,3,14,0,68,5,13,19,29,15,27,3,17,6,128,5,14,30,34,24,37,8,16,0,166,21,20,45,67,32,44,12,17,8,261,16,38,69,89,50,40,11,20,6,353,46,56,113,106,74,66,23,36,12,532,49,94,116,79,79,63,25,19,7,540,50,112,85,60,70,20,24,20,9,443,37,132,64,59,48,9,10,4,11,378,28,103,31,37,21,12,0,0,4,244,79,116,31,58,22,15,0,4,4,328,11,19,4,9,0,5,6,0,0,54,33,54,7,7,4,5,0,0,0,106,4,3,8,3,3,7,6,5,19,58,405,783,633,651,450,376,143,186,91,3719
213041578,0,0,0,0,0,0,0,0,3,6,0,4,4,10,5,0,3,4,3,41,0,0,3,0,0,0,0,0,0,13,0,6,0,0,0,0,0,8,0,12,0,4,0,18,5,4,0,0,0,35,3,11,4,14,3,14,7,9,3,63,5,9,3,24,6,16,4,12,0,69,13,12,14,55,11,12,0,19,0,136,10,24,21,76,13,17,11,12,3,185,6,36,25,88,21,11,11,14,0,224,13,72,21,61,14,6,10,11,5,207,12,115,29,28,5,9,10,3,3,211,12,80,18,15,3,0,4,0,0,131,15,60,10,9,6,0,6,4,0,102,17,84,11,10,3,0,0,0,0,120,11,5,0,0,0,0,0,0,0,26,8,8,0,0,0,0,0,0,0,16,0,0,6,0,3,0,0,0,5,18,111,525,163,403,92,91,66,87,24,1570
213051361,3,0,0,0,0,0,0,0,13,23,26,14,24,15,23,27,12,21,35,198,6,4,16,0,6,5,4,3,5,50,0,9,6,4,8,6,3,5,0,42,7,5,6,26,6,25,5,13,0,94,16,11,21,21,16,30,10,23,3,151,12,14,38,44,35,57,25,22,3,237,26,29,66,68,51,88,27,27,6,382,35,26,90,80,60,86,70,54,12,515,73,51,187,91,113,96,100,71,22,806,98,100,245,69,121,93,90,50,5,871,68,105,166,34,72,54,39,17,5,570,61,119,93,9,42,30,20,12,8,399,43,78,51,6,19,26,7,7,4,252,96,111,65,7,33,18,12,6,9,346,25,27,9,0,8,7,4,0,0,74,44,37,15,0,3,6,0,0,5,112,5,5,10,0,6,5,7,5,25,68,620,741,1071,465,603,624,424,315,105,4973
213051362,0,0,0,3,6,0,0,0,6,19,8,11,11,21,9,21,0,8,17,115,0,3,4,5,4,0,0,0,0,15,0,4,0,14,3,27,0,9,0,55,3,17,10,31,10,51,6,6,3,136,10,20,20,39,9,73,3,25,3,206,11,15,20,47,10,67,3,14,7,196,19,27,31,66,28,96,15,26,3,303,24,39,25,97,25,74,23,42,6,364,49,51,49,110,42,70,16,24,8,422,71,104,53,75,44,43,11,13,7,425,34,153,32,18,22,11,3,4,7,287,35,146,15,19,10,10,0,3,3,232,23,93,5,11,12,4,0,0,3,148,35,132,8,4,8,0,0,5,3,194,10,23,5,0,0,0,0,0,0,45,7,50,0,3,4,0,0,0,0,65,0,5,0,10,6,0,0,4,14,30,332,873,285,538,246,524,84,168,59,3115
213051363,0,3,4,0,0,3,9,0,27,46,47,32,50,27,68,28,131,62,77,527,4,0,9,5,11,3,12,0,10,58,0,3,0,12,7,5,4,8,4,48,5,8,9,16,15,13,11,24,10,112,11,12,15,20,17,15,23,26,10,147,6,18,23,25,26,21,34,42,13,219,17,38,41,56,65,28,101,64,18,425,32,51,79,93,108,43,213,102,19,747,98,125,162,107,238,78,539,217,41,1596,115,222,276,81,348,82,713,222,46,2099,150,306,318,55,266,67,485,134,38,1824,249,305,264,31,204,53,320,91,34,1552,195,231,221,19,123,30,189,50,21,1085,579,437,336,50,145,73,172,71,27,1888,191,83,55,3,19,17,22,18,4,421,316,106,37,3,21,12,19,7,6,529,12,5,20,4,14,8,23,0,39,136,1984,1943,1878,581,1627,558,2876,1093,334,12882
213051368,5,0,3,0,0,0,5,3,15,36,29,60,31,35,35,12,14,27,43,299,4,10,0,3,4,4,0,5,3,30,8,11,0,16,3,9,0,7,0,62,9,26,9,37,19,15,6,26,0,138,9,36,10,52,28,28,0,29,0,203,17,42,34,84,32,17,10,34,0,267,23,89,53,177,65,37,7,52,7,516,39,131,94,222,107,43,21,62,11,736,54,262,186,236,181,61,42,66,18,1108,103,442,214,233,187,46,47,65,19,1357,98,551,163,157,160,29,37,32,16,1241,80,539,102,152,95,19,22,25,14,1050,100,501,63,110,66,13,10,10,14,883,198,709,71,108,54,23,17,12,14,1202,48,101,16,7,8,4,5,0,0,189,62,203,7,7,7,4,5,0,3,304,15,15,10,4,17,6,4,4,20,106,861,3671,1047,1609,1043,357,233,427,150,9391
213051464,0,0,0,0,0,0,0,0,4,7,6,7,4,10,0,8,3,8,11,48,9,5,3,0,0,0,0,0,0,24,0,5,0,0,4,0,0,0,0,21,0,13,0,12,3,0,5,5,6,42,3,14,0,8,9,4,0,10,3,45,7,15,0,15,6,0,0,11,3,65,10,17,6,40,7,4,8,4,8,97,10,19,22,57,15,0,12,5,3,138,12,29,22,79,12,6,8,11,8,186,26,44,21,51,30,10,7,10,9,207,18,58,18,9,16,7,0,5,0,125,27,68,15,11,7,0,3,0,0,136,18,44,6,4,4,5,0,0,0,82,46,75,7,3,7,6,3,0,5,149,14,28,3,0,4,4,0,0,0,52,28,34,0,0,3,0,0,0,3,74,0,4,0,0,5,0,0,0,3,16,226,464,134,287,140,50,47,62,43,1458
213051466,0,0,0,0,0,0,0,0,0,5,4,12,0,8,5,5,0,0,3,54,8,4,0,0,0,5,0,0,0,22,0,7,4,8,3,3,0,5,0,36,4,12,3,11,4,5,3,5,5,46,5,19,8,14,8,5,0,5,0,68,4,14,12,18,5,11,0,3,0,65,11,18,14,34,12,11,4,14,3,104,14,19,17,55,9,9,10,7,0,143,17,30,14,55,23,13,5,7,3,167,23,58,25,31,16,16,14,9,5,195,21,109,3,4,6,5,0,4,0,166,15,100,15,7,15,5,6,0,4,171,10,63,0,4,6,5,0,3,0,97,32,90,6,7,5,5,5,6,0,159,10,32,6,0,0,4,0,0,0,55,16,28,0,0,0,3,0,0,4,53,0,4,0,4,0,0,0,0,0,16,196,607,125,255,117,116,48,62,32,1564
