POW_SA2_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
206021110,0,0,0,3,0,0,0,0,0,7,16,133,65,44,71,69,21,32,3,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,9,7,0,0,0,0,0,0,18,0,3,8,0,0,0,0,0,0,16,4,8,9,3,6,0,0,0,0,31,0,4,14,6,8,11,0,5,0,47,0,8,9,5,52,22,5,0,0,92,0,0,5,3,20,15,3,6,0,55,0,0,0,0,4,12,5,4,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,45,44,25,91,67,12,20,0,311,0,0,0,0,0,0,0,0,0,3
206021112,0,0,0,0,0,0,0,0,0,5,19,90,46,19,41,46,8,18,0,294,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,15,0,3,6,0,0,0,0,0,0,9,0,3,12,3,3,0,0,0,0,23,0,0,10,6,12,4,0,0,3,44,0,3,3,7,37,20,7,0,0,77,0,0,4,0,21,12,10,3,0,45,0,0,0,3,7,7,4,8,0,22,0,0,0,0,0,3,0,7,0,11,3,0,0,0,0,4,0,0,0,10,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,27,33,27,81,50,20,15,5,261,0,0,0,0,0,0,0,0,0,0
206021499,0,0,0,0,0,0,0,0,0,3,18,111,53,35,31,35,5,18,3,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,0,0,10,0,0,0,3,3,4,0,0,0,12,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,9,5,7,0,4,0,41,0,0,0,0,0,0,0,0,0,0
206021500,0,0,0,0,0,0,0,0,0,0,26,91,42,16,40,26,16,23,4,284,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,7,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,8,0,5,0,5,4,3,0,4,0,23,0,0,6,0,5,3,0,0,0,22,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,13,8,19,24,10,8,6,104,0,0,0,0,0,0,0,0,0,4
206031113,0,0,0,0,0,0,0,0,0,0,11,116,52,23,49,25,4,20,0,297,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,6,0,0,0,0,0,0,9,4,0,3,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,11,0,0,4,3,5,3,0,0,0,16,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,17,3,9,18,5,7,0,91,0,0,0,0,0,0,0,0,0,0
206031115,0,0,0,0,0,0,0,0,0,0,9,92,43,12,23,23,4,19,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,13,0,5,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,11,4,3,3,0,8,6,0,3,0,30,0,0,6,0,4,12,6,0,0,28,0,5,3,6,0,15,0,4,0,27,6,5,0,0,7,16,0,0,0,31,4,0,0,0,4,15,4,4,0,37,0,0,0,0,0,12,5,10,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,18,29,13,27,82,25,23,9,242,0,0,0,0,0,0,0,0,0,0
206031116,0,4,0,0,0,0,0,0,0,11,71,390,126,64,98,40,12,25,7,839,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,17,4,5,11,10,0,0,3,55,0,4,0,0,0,0,0,0,0,4
206031501,0,0,0,0,0,0,0,0,0,3,23,185,59,23,43,23,3,17,0,381,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,11,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,0,17,6,0,0,6,47,0,4,5,0,0,0,0,0,0,8
206031502,0,3,0,0,0,0,0,0,0,9,32,122,51,13,61,46,15,32,3,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,7,0,3,6,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,10,0,0,0,3,3,7,0,0,0,11,4,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,7,3,5,13,0,11,5,68,0,0,0,0,0,0,0,0,0,0
206041117,0,0,0,0,0,4,0,0,7,12,61,215,146,60,123,89,23,23,13,751,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,14,0,9,3,0,0,0,0,0,0,12,0,12,8,0,0,0,0,0,0,22,0,0,4,5,3,3,0,0,0,14,0,6,7,0,9,3,0,0,0,21,4,4,3,0,10,7,0,0,0,28,0,0,4,0,8,8,0,4,0,24,0,0,0,0,0,0,5,8,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,42,32,5,29,26,7,23,4,171,6,5,0,0,0,0,0,0,0,10
206041118,0,0,0,0,0,0,0,0,3,17,233,385,268,152,701,581,147,204,41,2710,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,0,14,0,5,3,0,0,0,0,0,0,9,0,6,11,5,0,3,0,0,4,25,4,4,12,0,3,3,0,0,4,40,6,10,10,6,13,10,0,4,4,67,4,0,3,4,16,20,0,6,4,59,0,0,0,3,12,18,0,9,0,49,4,3,5,0,22,24,4,3,0,62,3,0,0,0,9,15,6,9,0,36,18,0,0,5,48,131,20,21,0,245,4,0,0,0,14,75,22,10,0,131,0,0,0,0,0,23,4,3,0,35,0,0,0,0,0,5,0,0,0,14,62,42,49,28,134,334,59,61,22,792,5,5,0,0,0,0,0,0,4,8
206041119,0,0,0,0,0,0,0,0,0,0,82,60,45,22,64,70,12,16,4,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,8,3,8,3,0,0,4,25,0,0,0,3,21,5,0,7,0,36,0,0,0,0,14,0,0,0,0,18,0,0,0,0,4,4,0,0,0,18,0,0,0,0,4,4,3,0,0,21,0,0,0,0,3,5,4,3,0,19,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,8,15,11,10,57,38,8,29,0,177,4,0,0,0,0,0,0,0,0,4
206041120,0,0,0,0,0,0,0,0,0,0,11,34,23,6,13,10,4,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,4,0,0,0,12,0,0,4,0,0,0,0,0,0,0
206041121,0,0,0,0,0,0,0,0,0,3,11,65,39,18,52,52,13,19,3,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,11,0,3,5,0,0,0,0,0,0,11,0,0,5,0,3,4,0,0,0,20,0,4,6,0,8,0,0,0,0,17,4,5,0,4,15,16,4,0,0,58,5,8,3,0,23,31,3,5,4,70,0,0,0,0,18,5,0,6,0,31,0,0,0,0,6,4,4,6,0,16,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,7,0,7,0,18,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,33,31,16,76,72,16,25,4,276,0,0,0,0,0,0,0,0,0,3
206041124,0,0,0,0,6,0,0,0,5,10,10,64,36,21,34,29,10,8,11,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,14,3,4,6,0,0,0,0,0,7,12,0,4,4,4,0,4,0,0,0,26,0,3,3,4,18,21,0,0,0,54,5,4,8,6,18,28,7,4,3,77,3,0,0,0,13,24,3,5,0,56,4,0,0,0,4,6,0,3,0,30,0,0,0,0,7,5,3,0,0,17,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,23,24,26,20,71,93,16,14,22,302,0,3,0,0,0,0,0,0,0,4
206041125,0,0,0,0,0,0,0,0,6,8,68,94,60,33,148,146,29,47,17,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,0,0,10,0,0,10,3,8,3,0,0,0,23,3,0,3,7,14,15,0,3,0,54,0,0,0,0,0,10,0,4,0,10,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,7,13,13,14,31,33,6,17,5,141,0,0,0,0,0,3,0,0,0,4
206041127,0,0,0,0,0,0,0,0,0,0,0,9,12,0,42,36,5,12,3,118,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,4,11,0,4,3,0,0,0,0,0,0,7,0,7,11,6,3,7,0,0,0,38,3,7,11,11,9,12,0,0,0,55,3,9,17,14,31,32,7,15,0,126,5,9,11,16,46,61,28,39,6,219,5,11,5,6,30,58,27,60,3,192,10,16,3,11,37,32,20,64,0,200,11,8,8,10,31,43,14,58,3,180,27,7,16,19,85,85,26,49,0,310,5,0,0,5,8,21,3,7,0,53,0,0,0,0,8,3,5,6,0,20,0,0,0,0,0,4,0,0,0,9,70,88,87,97,278,360,139,297,30,1439,0,0,0,0,0,0,0,0,0,0
206041503,3,9,0,0,4,11,0,4,16,44,792,1433,895,400,1329,859,186,345,90,6322,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,4,11,3,0,0,0,0,0,0,18,0,22,4,0,0,0,0,0,0,38,4,12,19,0,0,0,0,0,0,39,3,23,13,4,0,0,0,0,0,51,4,13,18,8,13,7,0,0,3,64,4,8,26,6,17,12,0,0,9,77,3,7,11,6,16,17,0,3,0,67,0,0,3,0,7,12,3,3,4,32,5,0,0,0,5,8,0,4,0,20,3,0,0,5,4,5,3,6,0,29,7,0,0,3,7,32,5,20,0,75,0,0,0,0,5,9,0,10,0,24,0,0,0,0,0,7,6,26,0,36,5,0,0,0,0,0,0,0,6,12,47,114,100,35,75,105,16,79,26,593,7,8,0,0,0,0,0,0,4,22
206041504,0,0,0,0,0,0,0,0,0,10,280,725,415,164,450,271,46,81,36,2461,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,0,9,4,0,0,0,0,0,0,8,0,6,5,0,0,0,0,0,0,11,0,0,9,3,0,0,0,0,0,17,3,4,6,5,4,3,0,0,0,27,4,0,3,3,6,10,0,0,0,32,0,0,7,4,3,6,0,0,4,30,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,9,0,8,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,0,0,0,21,25,49,9,16,30,4,22,5,183,3,0,0,0,0,0,0,0,5,8
206041505,0,3,0,0,5,0,0,7,8,23,191,454,367,210,888,850,199,338,55,3554,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,15,6,14,4,0,0,0,0,0,0,24,0,14,7,0,0,0,0,0,0,27,0,13,12,3,0,5,0,0,0,31,8,7,18,9,4,5,0,0,3,44,6,18,14,3,3,11,0,0,0,62,4,9,7,9,23,21,0,0,6,75,0,0,12,4,11,14,0,3,6,61,3,4,0,3,10,16,6,3,3,55,9,0,3,0,16,36,4,7,0,73,22,0,0,0,21,41,7,11,7,116,48,7,9,13,88,197,60,52,7,482,12,3,0,0,23,62,36,24,0,166,10,0,0,0,7,26,13,19,3,73,3,0,0,0,5,8,0,0,6,20,135,104,85,53,213,430,128,120,42,1316,5,7,5,0,0,3,0,0,4,24
206041506,0,0,0,0,0,0,0,0,0,5,26,97,66,34,117,92,13,38,11,494,0,3,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,9,0,9,5,0,0,0,0,0,0,16,0,10,3,0,0,0,0,0,0,13,0,10,4,4,0,0,0,0,0,18,8,7,4,5,3,0,0,0,0,26,0,4,12,7,10,9,0,0,3,51,0,3,14,0,27,18,3,3,0,79,0,4,3,6,26,34,7,5,0,85,3,0,0,0,4,10,5,3,0,30,0,0,0,0,3,4,5,3,0,16,0,0,0,0,3,6,0,5,0,21,0,0,0,0,0,4,3,10,0,20,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,6,0,17,0,22,0,0,0,0,0,0,0,0,0,4,18,56,49,27,89,81,30,58,11,408,3,0,0,0,0,0,0,0,0,6
206041507,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,0,0,0,0,0,10,14,274,376,221,90,388,380,93,152,29,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,4,0,5,4,8,0,0,0,0,15,7,5,0,0,7,5,0,0,3,27,0,4,5,5,9,5,3,0,0,29,0,3,0,4,3,3,0,0,0,14,0,0,0,0,0,0,0,6,0,7,0,0,0,0,3,8,0,0,0,9,0,0,0,0,0,4,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,15,24,17,18,30,23,4,13,9,157,4,0,0,0,0,0,0,0,0,3
206041509,0,0,0,0,0,0,0,0,0,4,22,95,97,52,111,84,28,56,5,559,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,13,0,3,3,0,7,0,0,0,0,11,0,6,3,0,4,4,0,0,0,13,0,6,0,0,3,3,0,0,0,10,0,3,4,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,19,4,13,14,3,9,5,94,0,0,0,0,0,0,0,0,0,3
206041510,0,0,0,0,0,0,0,0,0,5,5,47,17,11,37,59,14,22,3,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,9,0,0,0,4,3,4,0,0,0,17,0,0,3,0,9,3,0,0,0,23,0,0,0,0,4,11,0,0,6,24,0,0,0,0,4,7,5,0,0,14,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,9,7,25,31,9,10,3,116,0,0,0,0,0,0,0,0,0,0
206051128,0,0,0,0,0,0,0,0,0,5,54,167,114,57,200,227,63,111,13,1008,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,0,5,0,5,6,0,0,0,15,0,0,0,0,0,0,3,3,0,19,0,0,0,0,8,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,6,16,17,4,14,0,82,0,0,0,0,0,0,0,0,0,0
