POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
210031237,0,3,0,0,0,7,3,8,4,29,0,0,3,3,7,9,0,4,0,25,0,3,4,0,3,7,6,4,6,31,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,26,31,12,27,44,14,39,8,204,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,12,0,9,6,3,4,0,0,0,4,40,0,7,10,0,7,7,0,0,0,29,0,10,8,5,6,10,4,0,0,44,0,12,8,4,4,3,0,4,0,36,0,6,4,0,0,3,6,8,0,32,0,7,5,0,0,4,0,9,0,35,3,7,0,0,4,3,0,5,0,21,0,0,0,0,0,3,0,5,0,16,0,3,0,0,0,0,0,3,0,13,0,4,0,0,0,0,0,0,0,5
210031439,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,3,9,0,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,6,0,4,0,10,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,9,7,19,0,24,0,75,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,12,4,3,3,0,0,3,3,0,0,18,0,7,0,0,0,4,0,0,0,14,0,0,5,0,0,3,0,0,0,17,0,7,6,0,3,4,0,0,0,19,0,0,3,4,0,5,0,0,0,13,0,0,0,0,4,3,0,0,0,14,0,0,6,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
210031535,0,4,3,4,5,8,3,6,0,27,0,3,4,3,0,0,0,0,0,16,0,0,0,0,0,0,0,8,0,16,4,6,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,23,24,19,17,44,7,34,0,170,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,11,4,4,11,0,5,0,0,0,0,25,5,9,4,4,3,11,0,6,0,35,3,6,13,4,0,3,4,0,3,42,0,9,8,7,0,3,0,0,0,21,4,7,12,4,0,5,0,6,0,35,3,7,3,3,4,9,0,0,0,26,6,5,3,3,4,4,0,5,0,24,0,0,8,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
210031536,0,0,0,0,0,6,4,6,0,22,0,3,0,6,0,9,0,4,0,19,0,5,0,3,0,3,0,3,0,18,0,0,0,0,0,3,5,4,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,14,11,13,16,37,14,33,0,146,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,9,0,7,0,0,0,0,19,0,5,5,3,4,4,0,0,0,25,0,9,0,0,3,0,4,5,0,24,0,0,4,3,0,4,0,0,0,14,0,4,0,9,4,11,0,0,0,26,3,0,4,0,0,0,0,4,0,16,0,5,6,4,3,0,0,0,0,18,3,3,0,0,0,0,0,4,0,12,0,4,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0
210031537,0,0,0,0,0,3,4,3,0,12,0,0,3,0,0,0,0,3,0,18,0,0,0,3,4,0,5,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,6,19,21,7,24,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,13,3,0,4,0,4,4,0,0,0,17,0,0,3,0,5,4,0,5,0,10,0,3,5,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,10,0,0,0,9,0,0,0,0,0,11,0,4,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
210031538,0,4,3,0,3,13,0,6,0,40,0,3,3,0,0,7,0,13,0,39,0,0,3,3,6,4,0,11,0,33,4,4,0,3,4,0,0,7,0,23,0,5,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,35,24,23,31,72,19,77,0,287,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,0,0,0,11,3,7,10,7,0,0,0,0,0,35,5,6,11,5,4,9,0,6,0,48,5,9,11,5,3,8,3,6,0,45,3,8,10,4,3,12,0,0,0,36,5,13,9,3,4,10,3,10,0,45,4,10,3,7,7,11,0,3,0,48,6,5,5,4,0,16,0,0,0,41,0,8,0,7,0,4,0,3,0,20,0,4,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0
210041240,0,0,3,0,0,13,0,4,0,24,5,4,6,3,0,6,6,9,0,37,0,7,6,0,0,0,3,4,0,29,0,5,4,3,0,6,5,0,0,23,0,4,0,0,0,4,0,0,0,12,0,0,0,4,4,0,0,0,0,7,0,0,4,0,3,0,0,0,0,7,3,27,34,17,25,54,16,45,3,224,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,4,0,4,0,3,11,0,0,0,24,4,3,4,0,3,5,0,3,0,26,0,8,6,3,6,5,0,3,0,39,4,5,0,0,3,9,0,0,0,24,0,11,7,6,4,4,0,0,0,36,0,0,0,4,0,4,0,0,0,18,5,8,5,0,0,4,0,6,0,30,0,16,10,0,3,3,0,10,0,34,0,7,0,0,0,0,0,0,0,8,0,5,0,0,0,5,0,0,0,7
210041539,0,3,3,0,0,0,0,5,0,10,0,0,0,0,0,3,0,4,0,8,0,0,0,0,3,4,0,0,0,8,0,0,0,4,5,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,14,20,3,16,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,11,4,0,0,7,0,4,0,19,0,3,0,3,0,3,0,0,0,14,0,0,7,0,3,3,0,3,0,17,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
210041540,0,3,9,7,12,25,10,22,0,83,0,10,7,7,9,25,7,23,0,83,0,3,10,7,9,9,9,5,0,57,0,0,4,0,0,8,8,9,0,32,0,4,4,0,4,5,4,0,0,18,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,4,10,39,42,32,60,127,42,116,9,483,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,3,0,0,0,12,0,8,8,5,0,4,6,4,0,44,12,5,7,9,4,11,4,10,0,63,4,10,11,9,4,14,0,10,0,67,6,7,11,7,3,8,0,13,3,51,0,8,5,0,6,7,4,9,0,45,7,7,6,4,3,7,4,4,0,43,4,3,3,7,3,5,0,8,0,42,5,5,3,7,0,3,0,4,0,32,6,9,3,5,0,3,0,3,0,28,0,6,0,0,0,0,0,0,0,12
210041541,0,0,5,0,0,3,0,3,0,13,3,0,0,6,7,4,0,0,0,18,0,0,4,0,6,4,0,7,0,21,0,6,0,0,5,0,0,5,0,18,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,9,9,15,10,22,37,4,25,0,125,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,6,0,0,0,13,3,0,0,0,0,3,0,0,0,14,0,4,3,4,6,9,0,4,0,25,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,5,4,6,0,5,5,3,0,0,0,21,0,3,4,0,0,0,0,3,0,18,0,4,0,0,3,3,5,4,0,22,0,3,0,0,3,3,0,0,0,14,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
210051242,0,4,4,3,8,13,3,15,3,48,8,0,4,10,6,17,4,16,0,56,0,3,13,5,8,12,0,11,0,49,0,0,3,3,0,6,7,7,0,25,0,0,3,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,6,11,27,46,27,40,93,21,92,12,377,0,0,0,0,0,0,0,0,0,0,4,11,7,6,0,3,0,0,3,30,0,7,12,0,5,8,5,6,0,47,4,16,13,5,5,7,0,3,3,54,3,8,13,4,3,3,0,0,5,46,0,10,6,10,0,3,0,0,0,35,0,6,3,3,3,5,6,4,0,24,0,4,3,4,5,4,3,8,0,32,0,6,4,8,4,0,0,3,0,27,0,4,0,7,0,3,0,4,0,19,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
210051243,4,17,19,10,46,81,21,102,7,309,0,17,22,22,66,74,18,104,7,323,9,18,20,27,40,78,24,85,0,307,5,13,13,22,29,48,13,54,0,205,8,3,0,8,14,23,7,24,5,90,0,12,8,3,3,10,7,7,0,56,0,13,0,0,0,3,0,3,0,33,50,140,132,136,336,539,153,570,51,2105,0,0,0,0,0,0,0,0,0,0,0,12,9,3,4,3,5,6,0,35,0,16,20,7,12,27,3,7,0,94,4,13,25,8,18,20,4,15,0,111,0,20,17,13,11,20,4,16,10,110,3,15,9,14,9,14,13,25,6,112,3,11,16,11,11,30,5,16,3,101,5,10,16,14,17,12,4,23,0,102,6,11,4,9,13,17,8,25,0,92,0,8,6,5,8,9,0,15,0,53,0,9,0,7,0,0,0,7,0,30,0,5,3,3,3,4,0,3,0,20
210051245,0,0,5,4,5,6,0,8,0,33,0,0,3,9,5,4,8,10,0,38,0,3,4,0,7,6,6,10,0,39,5,9,5,10,8,7,0,3,0,39,0,0,3,0,0,0,4,6,0,17,0,5,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,13,32,27,35,38,59,20,72,8,301,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,3,10,7,0,3,0,4,0,26,5,9,8,5,7,4,3,5,6,38,3,4,6,4,0,8,0,4,0,34,0,9,16,4,0,3,6,0,0,38,5,4,5,4,4,7,0,5,0,40,4,8,3,3,4,14,5,7,0,47,0,8,6,4,5,9,5,0,0,38,0,9,3,0,0,5,0,3,0,18,6,6,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,3
210051246,0,6,5,5,8,8,4,14,5,57,0,3,3,3,12,6,0,7,0,45,0,0,6,7,11,15,8,6,0,48,0,12,3,6,6,7,0,8,0,38,0,6,4,0,0,12,0,4,0,21,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,48,47,26,60,96,21,69,11,392,0,3,0,0,0,0,0,0,0,7,0,3,0,0,3,6,0,0,0,16,0,8,6,3,3,5,0,0,0,21,0,17,4,6,0,8,0,6,0,41,0,9,9,8,0,6,0,4,0,37,4,10,9,9,0,4,5,3,0,42,0,4,5,3,0,11,0,8,0,33,7,12,9,3,5,10,0,7,3,58,4,13,7,3,7,6,4,5,0,55,0,10,8,3,0,3,0,6,0,34,0,4,7,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,6
210051247,0,0,0,0,0,3,0,3,0,10,0,0,3,0,7,5,0,5,0,14,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,6,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,24,6,14,26,4,20,3,106,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,5,4,4,6,0,0,0,20,5,4,7,6,0,5,0,0,0,29,4,3,11,0,0,0,0,0,0,22,0,5,0,5,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0,13,0,12,0,0,0,0,0,0,4,26,0,4,7,3,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051248,0,4,5,0,3,12,6,8,0,40,0,0,5,4,3,16,3,23,0,51,4,0,6,0,3,3,0,24,0,44,6,0,0,0,0,0,0,14,0,28,0,0,3,0,0,4,0,3,0,19,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,14,21,28,12,29,87,25,155,15,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,4,18,0,3,0,0,0,5,3,4,4,24,0,8,3,4,0,7,0,8,0,33,0,3,7,0,0,7,4,4,3,31,0,5,0,0,0,9,0,3,0,16,0,0,0,0,0,0,3,8,0,15,6,3,0,0,3,0,0,3,0,16,0,3,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
210051250,5,4,0,5,0,9,3,17,0,39,0,6,4,5,6,10,5,19,0,55,0,7,0,0,10,12,5,21,0,50,0,5,4,0,3,14,0,5,0,30,0,0,5,6,3,0,0,3,0,18,3,0,0,0,0,0,0,3,0,16,0,0,6,0,0,3,0,0,0,5,8,30,27,25,40,89,16,114,9,357,0,3,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,16,3,0,6,0,0,0,3,3,4,16,3,5,3,0,3,0,5,8,3,32,0,8,3,0,0,7,0,8,0,26,0,3,0,0,3,3,3,3,0,27,0,0,4,4,0,4,0,0,0,14,0,6,0,3,0,4,0,6,0,23,0,0,0,0,0,3,3,0,0,18,0,6,0,0,0,5,0,0,0,27,0,3,0,7,3,6,0,0,0,16,0,3,0,0,0,0,0,0,0,7
210051441,0,3,0,0,3,6,3,0,0,18,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,9,14,22,9,20,5,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,0,0,0,6,0,3,0,4,0,3,0,5,0,20,0,4,4,0,0,0,0,5,0,13,0,0,0,0,3,3,0,6,0,12,0,0,0,0,0,0,0,5,0,14,0,3,0,0,0,4,0,0,0,10,0,0,0,0,4,3,0,5,0,15,0,3,0,0,0,4,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051442,0,0,3,0,4,0,0,3,0,14,0,0,0,0,0,3,0,4,0,14,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,27,11,15,38,6,14,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,4,0,4,7,0,0,0,22,0,3,3,0,0,3,0,6,0,19,0,13,4,0,3,0,0,0,0,22,0,4,5,7,3,9,0,0,0,25,3,3,8,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,12,0,3,0,5,6,0,0,0,0,11,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051443,0,6,0,6,15,15,5,21,0,64,0,0,3,8,8,17,0,12,0,51,0,5,0,7,8,7,9,13,0,49,6,0,6,0,7,5,0,6,4,28,0,3,0,0,3,6,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,5,12,38,48,45,71,125,32,121,16,510,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,3,0,4,0,22,0,6,6,3,0,4,3,10,0,31,5,13,3,0,5,13,0,9,4,53,5,8,10,11,8,11,3,10,0,67,4,7,12,5,13,14,3,8,3,73,0,10,9,0,6,12,0,7,0,47,4,13,3,0,3,0,0,5,0,38,4,6,8,5,0,4,0,8,0,34,0,5,6,0,0,0,0,0,0,19,0,4,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3
210051445,0,0,3,0,0,3,6,0,0,24,0,4,5,0,5,8,0,4,0,23,0,0,0,0,0,9,0,9,0,28,0,0,4,0,0,4,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,31,52,27,49,97,14,64,11,354,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,0,0,0,14,0,0,6,0,6,3,3,6,3,36,0,16,20,7,12,9,0,11,0,75,3,17,19,9,5,12,0,12,0,72,9,6,10,4,0,9,7,6,0,43,0,6,5,0,3,5,0,3,0,22,0,0,5,0,3,5,3,0,0,22,0,0,7,0,0,7,0,3,0,22,0,0,0,0,0,0,6,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
210051542,0,4,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,16,8,10,27,8,13,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,7,0,3,9,8,5,3,0,0,0,32,0,10,4,6,5,6,0,0,0,30,0,0,3,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,4,5,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051543,0,3,5,4,0,11,3,0,0,26,0,0,0,0,3,3,6,4,0,15,0,3,4,0,3,4,0,0,0,13,0,3,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,25,19,26,57,12,36,6,199,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,8,5,0,4,5,0,3,0,19,0,4,7,5,3,4,0,11,0,28,0,11,10,0,3,12,4,4,0,48,0,7,0,5,4,9,0,0,0,30,0,10,4,0,4,0,3,0,0,22,0,0,0,0,5,4,0,0,0,13,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
210051544,0,9,3,3,8,25,5,26,0,83,0,4,5,3,8,16,0,18,0,61,4,3,0,0,14,16,4,13,0,51,4,4,5,6,4,3,5,9,0,37,0,3,0,0,0,7,0,3,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,37,35,27,65,116,26,128,18,463,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,0,3,0,17,0,3,5,6,3,9,4,5,3,39,0,6,3,3,3,9,0,10,3,29,3,7,3,3,6,12,5,7,0,49,0,5,0,5,4,11,3,4,3,37,0,3,4,3,6,5,0,0,4,25,3,4,3,3,7,10,4,3,0,34,0,6,4,4,5,0,0,5,0,26,0,0,5,0,5,0,0,0,0,6,0,5,4,4,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0
210051545,4,0,0,3,3,0,0,0,0,19,0,3,0,0,4,4,0,0,0,10,0,0,0,0,5,0,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,14,12,24,15,3,15,7,116,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,12,3,0,5,0,0,0,3,0,0,18,5,6,7,0,0,11,0,0,0,29,0,8,11,0,3,5,6,0,4,35,0,12,7,0,0,5,0,0,0,25,0,9,0,0,3,4,0,0,0,18,0,5,3,0,0,4,0,0,0,11,0,6,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
