POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
212051319,0,270,202,48,23,3,4,275,205,50,19,6,0,283,214,47,22,3,0,284,203,30,24,3,0,265,117,14,15,3,3,149,29,12,7,0,0,48,11,3,0,0,0,19,3,6,0,0,0,9,1880,270,154,31,6,2345,181,0,9,0,0,192,260,0,10,0,0,276,131,0,19,0,0,154,95,12,14,0,6,129,120,14,21,4,0,159,95,14,23,9,0,142,99,6,20,9,0,138,105,15,34,3,0,153,109,20,20,7,5,155,79,10,23,4,0,117,63,18,14,3,0,95,23,6,12,4,0,45,19,0,3,0,0,25,1380,118,216,45,8,1765,192,8,18,7,0,225,50,9,3,7,6,77,3504,408,396,83,17,4410
212051321,3,341,315,45,18,5,0,378,321,45,23,0,0,390,315,46,20,6,0,382,284,25,14,11,6,329,149,17,10,7,0,179,61,16,0,0,0,85,12,9,6,0,0,22,6,5,6,0,0,13,2706,249,120,23,9,3113,146,0,9,0,0,156,172,0,7,0,0,188,107,4,7,0,0,116,80,5,21,4,0,113,125,21,24,3,0,176,122,20,22,5,0,173,118,25,30,6,0,178,121,19,17,8,0,167,115,15,22,5,0,161,96,23,23,3,0,143,59,9,22,0,0,94,21,12,13,8,0,56,7,10,5,5,0,28,1287,169,228,59,4,1748,201,8,22,3,0,237,57,6,7,4,10,85,4253,436,374,89,24,5179
212051322,0,552,353,45,16,9,4,431,393,60,22,6,3,484,379,46,17,3,0,450,328,48,26,0,0,411,208,37,20,4,0,273,81,18,8,0,0,111,12,8,0,0,0,22,0,4,0,0,0,10,3400,421,178,50,21,4061,547,0,6,0,3,555,822,0,21,3,4,854,382,5,20,0,0,420,326,16,26,12,0,383,361,33,32,15,0,434,262,42,32,12,0,342,283,35,30,13,0,363,287,30,26,11,0,353,277,20,29,4,0,327,237,27,21,7,0,292,109,7,21,4,0,151,51,8,19,0,0,80,20,9,8,7,0,40,3976,251,275,88,14,4601,507,19,37,13,0,581,123,7,6,9,21,164,8006,697,499,162,47,9409
212051323,0,140,93,34,21,0,0,154,101,37,19,0,0,158,111,41,17,0,0,163,94,25,11,0,0,133,65,26,13,3,0,101,28,18,3,0,0,46,3,3,3,0,0,13,0,4,0,0,0,6,947,248,114,15,0,1329,79,0,4,0,0,78,113,3,13,4,0,133,53,3,14,0,0,70,58,3,16,3,0,85,64,17,20,9,0,106,65,22,20,5,0,109,67,11,27,5,0,119,74,20,24,6,0,122,79,14,17,7,0,119,59,16,18,8,0,98,36,19,14,6,3,76,18,10,8,0,0,35,9,0,5,3,0,12,764,143,199,49,11,1168,78,7,25,4,0,108,19,3,3,0,3,35,1805,407,332,71,16,2635
212051324,3,1392,1090,101,24,7,3,1230,1119,95,33,5,8,1250,1043,106,27,7,7,1188,773,103,33,3,3,909,497,52,19,0,5,578,160,27,9,5,0,197,35,14,4,0,0,53,0,6,4,0,0,14,8761,672,228,46,32,9732,359,0,4,0,0,366,531,3,23,3,0,557,318,14,14,5,0,350,315,25,25,10,5,376,318,36,32,12,0,400,326,30,25,16,4,397,290,34,32,12,0,365,277,33,39,8,0,358,269,35,38,0,0,352,255,23,37,4,0,314,147,17,22,4,0,190,62,20,9,5,0,101,29,4,7,3,0,42,3499,261,311,74,9,4161,429,21,22,3,3,476,134,18,14,12,11,189,12824,970,573,132,56,14560
212051325,8,2425,2173,105,27,3,6,2319,2092,113,35,11,9,2251,1844,95,29,3,6,1985,1448,77,21,3,0,1549,882,49,19,6,0,955,268,23,10,3,0,310,56,6,6,3,0,71,4,5,4,5,0,11,15918,636,248,44,37,16879,289,0,0,4,0,296,687,7,13,4,0,712,487,17,42,0,0,539,467,17,23,5,4,518,554,25,30,3,3,614,454,19,48,8,0,531,406,22,27,11,3,472,393,29,29,0,0,457,351,14,19,3,5,393,315,22,27,11,0,370,170,20,24,8,0,216,77,9,16,6,0,103,24,3,9,6,0,41,4681,202,303,61,21,5265,797,24,31,15,13,875,270,22,17,15,28,351,21660,883,594,136,104,23375
212051326,4,814,627,119,32,5,0,789,621,120,48,7,0,804,653,129,57,3,4,840,545,100,30,11,3,692,356,74,40,6,0,471,126,44,10,0,0,192,34,13,0,3,0,56,3,12,4,0,0,27,5640,818,343,53,30,6879,453,0,4,5,0,458,620,0,17,3,0,637,388,16,43,7,0,453,280,24,29,7,3,344,302,22,36,8,6,380,266,43,34,6,3,346,279,23,39,10,3,344,308,44,49,16,3,415,280,20,41,12,4,354,242,22,26,6,0,292,126,19,12,10,0,171,58,17,17,16,0,111,17,3,9,4,0,35,3620,265,340,101,24,4346,444,42,45,16,6,550,150,15,19,5,9,200,9855,1140,750,168,56,11971
212051327,0,250,171,55,18,8,0,251,194,57,18,6,0,276,180,55,16,6,0,254,120,41,28,0,0,186,79,27,18,0,0,131,33,14,4,4,0,59,3,9,4,0,0,16,0,4,5,0,0,13,1582,344,147,22,4,2101,241,6,4,3,5,249,268,0,12,0,0,281,172,4,16,4,3,196,175,11,16,0,0,196,144,28,21,9,0,195,155,27,23,8,0,219,134,26,26,9,0,194,130,20,22,6,0,180,111,20,20,4,0,162,112,12,22,6,0,152,69,26,26,9,0,131,22,14,4,6,0,50,13,12,9,8,0,43,1727,209,230,66,13,2249,182,22,27,5,3,241,58,9,3,6,3,77,3554,583,401,104,27,4667
212051567,0,2269,2016,84,24,3,0,2127,1845,81,17,0,3,1954,1701,97,24,5,4,1825,1329,87,17,8,0,1442,828,59,9,3,0,899,294,26,0,0,0,327,60,12,0,0,0,79,12,3,0,0,0,19,14570,610,162,25,25,15386,387,0,7,0,0,399,1106,4,24,4,0,1134,871,15,20,4,0,913,581,19,15,9,0,627,571,20,16,8,0,619,481,25,21,3,0,532,441,28,13,6,0,484,371,17,19,3,3,413,312,20,11,5,0,348,270,7,15,0,0,291,150,13,10,5,0,181,62,6,8,0,0,82,35,5,5,11,0,48,5637,185,180,56,14,6065,699,12,12,6,0,742,282,14,15,10,25,351,21185,822,370,96,65,22542
212051568,4,1226,1033,44,24,3,8,1109,1068,28,25,0,5,1131,987,43,14,0,3,1052,820,37,17,0,6,879,538,27,10,5,4,583,209,9,8,0,0,224,35,13,4,0,0,46,5,3,0,0,0,15,9186,280,162,23,24,9676,204,0,0,0,0,210,748,5,31,8,0,792,676,10,23,5,5,720,649,10,16,4,0,682,677,8,18,0,0,705,586,16,21,8,4,628,465,13,9,4,0,492,439,7,13,3,0,462,417,14,9,0,3,445,308,18,11,0,0,331,190,12,7,0,0,209,65,5,0,0,0,67,20,4,7,0,3,35,5430,129,171,38,16,5782,770,6,10,8,5,802,190,13,17,11,26,249,15576,425,362,74,69,16511
213011328,0,134,111,10,7,0,0,134,135,6,4,0,6,145,122,13,6,0,0,135,116,12,8,0,0,135,79,3,5,0,0,92,29,6,0,0,0,27,4,0,0,0,0,4,0,0,0,0,0,6,993,66,55,5,8,1133,17,0,0,0,0,17,42,9,0,0,0,50,45,0,9,3,0,61,38,4,9,0,0,53,36,3,12,4,0,51,35,0,10,0,0,49,37,3,9,0,0,41,37,4,8,0,0,48,34,8,11,0,0,51,34,0,3,3,0,41,16,0,3,0,0,20,7,3,0,5,0,11,0,0,0,0,0,0,378,36,63,12,0,487,61,0,12,4,0,77,35,0,0,0,0,40,1471,108,133,18,12,1736
213011329,0,74,38,4,6,0,0,56,31,4,8,0,0,50,22,9,11,3,0,47,29,10,7,0,0,45,8,8,3,0,0,23,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,313,71,66,6,0,449,39,0,0,0,0,35,40,0,6,0,0,52,35,4,5,0,0,44,42,4,11,4,0,58,37,0,13,3,0,48,33,8,5,3,0,44,33,0,7,0,0,38,25,5,7,0,0,39,18,8,5,0,0,28,16,5,3,0,0,24,6,0,0,0,0,10,4,0,0,0,0,5,3,0,0,0,0,0,318,33,66,14,4,435,36,5,14,0,0,59,19,3,0,0,0,27,689,113,140,29,6,972
213011331,0,55,23,5,0,0,0,37,34,6,4,0,0,42,33,3,0,0,0,40,31,5,4,0,0,43,21,0,0,0,0,19,11,0,0,0,0,13,0,0,4,0,0,4,0,0,0,0,0,0,286,38,37,5,0,360,52,0,0,0,0,53,30,0,5,0,0,27,14,0,4,0,0,20,21,0,5,0,0,27,35,0,11,0,0,40,33,0,4,0,0,41,25,0,9,0,0,35,16,4,8,3,0,34,20,3,4,0,0,33,19,0,0,0,0,26,12,0,0,0,0,13,6,0,0,0,0,9,0,4,0,0,0,9,290,22,51,12,0,368,28,0,0,0,3,38,12,0,6,0,0,18,614,68,92,14,7,789
213011332,0,118,90,19,3,0,0,117,69,23,6,0,0,93,81,14,4,0,0,98,77,17,8,0,0,100,52,0,6,0,0,61,8,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,6,760,101,54,5,3,931,185,0,0,0,0,189,169,0,8,0,0,173,63,5,8,0,0,77,68,7,9,0,0,88,64,13,14,0,0,95,62,4,15,6,0,89,73,9,10,0,0,90,59,8,13,4,0,78,74,4,13,4,0,90,73,8,8,3,0,87,32,12,11,3,0,51,8,0,7,0,0,15,0,0,0,0,0,3,937,60,111,19,3,1131,105,9,13,4,0,131,48,3,5,0,0,60,1851,178,187,25,15,2254
213011333,0,52,30,0,7,0,0,41,39,8,7,0,0,54,31,9,5,0,0,37,26,0,4,0,0,29,13,0,4,0,0,18,7,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,298,44,39,5,3,394,15,0,0,0,0,13,25,0,0,0,0,28,16,5,3,0,0,24,21,4,6,0,0,38,25,8,12,0,0,43,40,4,8,4,0,56,21,10,7,0,0,39,14,5,7,0,0,25,27,9,4,0,0,43,13,0,0,0,0,21,14,8,6,0,0,16,4,0,0,0,0,4,0,3,0,0,0,5,238,43,62,8,0,354,20,11,9,4,0,43,19,0,3,0,7,27,577,93,113,21,12,814
213011334,0,163,99,28,19,4,3,146,121,14,25,0,0,162,105,13,27,0,0,146,96,21,19,0,0,134,55,16,12,0,0,87,16,6,4,3,0,30,9,0,6,0,0,13,0,0,0,0,0,4,954,157,156,8,6,1281,47,0,0,4,0,47,92,4,4,0,0,99,85,4,20,0,0,110,82,12,15,3,0,118,82,15,23,0,0,114,86,7,15,0,0,109,87,12,19,3,0,120,102,17,11,3,0,139,74,3,16,7,0,96,71,12,9,8,0,93,30,4,8,4,5,51,12,3,6,0,0,16,4,0,4,0,0,10,845,95,144,42,6,1127,74,4,16,9,5,104,59,7,3,0,5,80,1924,269,319,53,20,2593
213011335,4,415,332,12,6,0,0,355,348,18,18,0,0,382,304,15,16,0,0,335,240,3,15,0,3,260,182,10,4,0,0,194,54,6,0,0,0,63,11,0,3,0,0,16,0,0,0,0,0,0,3241,94,104,3,12,3455,90,0,0,0,0,90,291,0,14,0,3,312,342,5,15,4,0,366,395,10,20,4,0,428,342,4,13,4,0,365,288,7,12,0,0,308,277,7,14,5,0,305,217,4,4,7,0,229,193,0,4,3,0,205,156,3,5,0,0,166,74,0,3,0,0,79,25,0,0,0,0,28,9,0,0,0,0,10,2702,41,118,23,6,2900,393,7,11,0,3,419,94,3,10,7,12,124,6428,151,242,33,44,6899
213011336,5,584,478,47,27,4,0,555,491,39,18,3,4,553,429,40,22,8,0,498,316,27,24,0,0,363,224,25,14,0,0,265,78,12,8,0,0,100,16,6,3,0,0,25,8,4,0,0,0,12,3910,287,172,24,15,4403,263,3,0,4,0,267,359,0,5,0,0,371,259,7,16,5,0,288,258,14,19,6,0,296,271,8,15,10,0,310,236,17,17,4,0,272,230,22,18,6,0,268,197,14,19,4,0,231,192,9,11,5,0,224,137,6,14,0,3,164,67,13,9,6,0,88,41,3,3,3,0,48,21,0,0,0,0,26,2543,123,146,45,6,2870,321,10,33,4,4,361,139,9,13,8,18,187,6912,428,359,77,41,7818
213011337,5,384,290,54,18,4,0,362,299,65,19,3,0,390,316,54,19,3,0,396,270,46,19,3,0,343,171,38,8,0,0,219,40,27,11,6,0,73,6,10,0,0,0,24,0,5,0,0,0,5,2596,399,143,36,14,3180,94,0,0,4,0,98,145,0,12,4,0,163,130,14,14,6,3,168,147,7,11,6,0,173,121,10,10,6,0,150,94,14,8,4,0,122,99,22,8,4,3,139,96,7,21,5,0,131,111,3,9,3,0,131,106,16,12,5,4,143,41,8,3,5,0,58,14,4,0,0,0,22,4,3,3,4,0,15,1202,107,115,56,17,1501,137,14,21,7,5,177,97,7,8,6,14,126,4028,535,285,98,46,4984
213011338,6,1137,954,76,25,0,6,1066,967,84,29,4,9,1090,885,85,24,3,6,994,824,66,17,3,0,908,538,48,15,0,0,604,174,20,3,4,0,203,22,15,0,0,0,35,9,4,0,0,0,11,7850,554,223,21,27,8675,153,0,0,0,3,154,296,13,16,0,0,326,317,18,27,0,0,360,245,14,22,3,3,289,247,15,23,3,0,290,214,22,21,6,0,255,184,25,24,9,0,240,229,13,15,0,0,268,165,15,23,3,0,210,148,15,22,3,0,188,73,3,8,0,0,89,27,4,3,7,0,37,4,0,3,0,6,10,2300,157,208,35,13,2712,304,10,20,3,3,347,217,15,17,8,22,278,10677,728,473,65,70,12009
213011339,0,109,66,0,5,0,0,72,77,17,11,0,0,105,89,12,10,0,0,113,59,8,9,0,0,76,40,10,5,0,0,52,15,5,3,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,700,82,67,4,0,854,127,0,4,4,0,133,67,0,5,0,0,74,64,0,3,0,0,75,88,13,13,0,0,105,75,8,8,5,0,94,69,3,8,3,0,83,77,6,10,0,0,94,62,10,10,0,3,88,65,4,12,0,0,81,58,12,4,5,0,70,25,0,3,0,0,31,10,0,3,0,0,15,4,0,0,0,0,3,783,53,80,14,3,941,82,7,8,0,0,101,32,3,3,0,4,43,1594,142,164,22,9,1933
213011340,0,224,155,18,9,0,0,180,166,28,15,0,0,212,151,36,17,0,0,200,157,31,15,0,0,201,82,27,14,0,0,126,36,6,3,0,0,46,9,0,0,4,0,11,0,3,0,0,0,3,1520,208,119,12,4,1872,713,3,0,0,0,720,533,0,16,0,0,551,220,6,9,0,0,228,152,5,5,7,0,181,154,8,18,3,0,175,134,12,8,3,0,159,154,15,13,3,6,191,146,10,23,4,0,183,125,16,18,0,0,163,87,16,18,3,0,125,34,6,9,3,0,58,14,7,8,0,0,27,3,0,0,0,0,7,2483,95,143,29,12,2765,421,6,13,11,3,458,78,9,8,3,4,92,4503,319,286,60,23,5188
213011569,0,214,158,17,20,0,0,192,179,17,16,4,0,209,153,14,15,4,0,177,113,5,8,4,0,126,79,7,3,0,4,96,34,6,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1390,123,97,9,9,1630,250,0,0,3,0,252,190,3,4,0,0,199,115,0,10,6,0,132,87,5,15,0,0,114,121,8,18,0,0,150,104,7,8,5,0,126,101,3,15,0,0,121,81,10,5,3,0,100,73,5,10,0,0,96,59,5,11,0,0,73,23,4,3,0,0,29,7,0,0,0,0,6,5,0,4,0,0,8,1217,53,104,23,4,1407,151,3,15,3,0,177,58,9,7,0,9,75,2816,184,219,39,23,3281
213011570,3,1393,1141,86,22,5,7,1261,1085,76,22,9,5,1198,974,68,18,8,0,1072,749,48,16,3,7,818,485,29,8,0,6,525,161,15,0,0,4,181,20,3,0,0,0,23,3,0,0,0,0,3,8855,509,148,29,35,9573,237,0,0,0,4,244,451,4,10,0,0,465,340,12,12,0,3,364,337,20,18,0,0,380,348,20,13,4,0,388,244,20,11,5,0,286,200,11,14,4,0,227,186,9,14,0,0,201,135,8,9,3,0,152,114,8,10,0,0,134,62,5,6,3,0,73,19,4,0,0,0,24,4,0,0,0,0,7,2674,133,103,29,18,2956,367,4,12,5,8,400,219,9,10,7,13,255,12120,655,270,71,70,13186
213021341,4,740,587,53,18,3,4,661,634,51,17,7,3,713,635,56,15,0,5,714,514,38,21,0,4,581,348,30,18,4,0,405,103,13,8,0,0,127,27,3,0,0,0,26,0,0,0,0,0,0,5088,341,146,18,26,5619,144,0,0,0,0,143,238,0,6,3,0,251,178,4,12,0,0,191,156,10,10,0,3,183,176,21,24,9,0,233,161,18,27,0,0,206,145,13,18,10,0,192,152,10,18,4,0,188,161,11,17,4,0,193,115,15,21,8,0,155,68,13,27,6,0,105,24,6,5,0,0,37,14,4,5,3,0,23,1728,132,180,50,12,2102,248,15,16,7,9,298,117,11,4,12,9,151,7184,497,353,89,45,8166
213021342,0,108,92,16,17,0,0,129,84,14,15,0,0,110,72,21,8,4,0,102,51,14,11,0,0,77,40,11,11,4,0,59,11,0,0,0,0,17,0,3,0,0,0,3,0,0,0,0,0,0,673,113,86,12,0,880,255,0,0,0,0,256,125,0,11,0,0,132,71,7,10,0,0,89,82,7,7,0,0,96,95,13,12,4,0,121,86,4,20,0,0,112,65,10,13,0,0,91,70,11,12,0,0,94,75,7,16,5,0,103,56,14,21,3,3,92,25,4,5,0,0,38,5,0,5,3,0,8,3,0,0,0,0,5,1011,70,126,21,4,1232,94,8,20,0,0,121,40,3,4,0,0,50,1817,189,233,35,5,2280
213021343,3,1176,973,57,19,3,4,1057,912,56,25,0,5,1009,821,83,25,3,5,940,710,49,19,5,0,780,421,31,11,0,4,474,149,18,15,0,0,182,13,14,8,0,0,35,6,7,0,0,0,6,7452,449,206,21,32,8153,465,3,5,0,0,472,525,0,16,3,6,540,394,9,22,3,0,429,339,12,15,6,4,371,293,27,28,9,0,354,233,29,27,3,3,289,192,20,22,5,0,229,170,6,15,6,0,203,182,14,20,5,0,217,138,16,15,4,0,173,73,4,3,6,0,91,30,5,3,3,0,45,6,3,0,0,0,18,3037,143,194,52,11,3437,443,17,23,9,0,493,174,11,11,5,23,221,11105,615,438,84,66,12309
213021344,0,445,319,50,31,0,0,405,348,48,47,8,0,450,316,43,26,3,3,393,302,28,17,4,4,360,158,22,11,3,0,190,37,23,9,0,0,66,8,3,3,0,0,13,0,4,4,0,0,9,2761,315,214,18,13,3329,85,0,0,0,0,90,175,0,10,3,0,191,159,7,22,0,0,182,128,8,24,6,0,166,143,13,36,0,0,199,112,20,25,8,0,168,105,11,29,0,0,152,91,20,35,4,0,145,67,15,32,6,0,128,67,8,34,4,0,117,36,5,12,9,0,60,14,7,8,0,0,26,0,0,0,0,0,11,1191,117,263,44,11,1630,191,15,20,9,0,235,67,8,4,0,12,95,4213,460,507,69,30,5283
213021345,0,23,17,11,0,0,0,28,21,6,0,0,0,23,12,0,10,0,0,26,6,5,0,0,0,9,8,5,3,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,120,34,28,7,0,185,16,0,0,0,0,20,10,0,4,0,0,13,13,0,4,0,0,18,7,0,3,0,0,7,12,3,6,0,0,23,9,0,3,0,0,16,13,0,10,0,0,19,8,0,0,0,0,16,13,3,0,0,0,13,3,0,5,0,0,14,3,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,120,9,41,3,6,172,11,0,10,0,0,21,5,0,4,0,0,9,256,48,73,6,5,390
213021346,0,470,297,70,27,3,0,402,309,93,29,8,0,446,323,87,51,3,4,457,254,107,36,7,4,404,166,62,28,0,0,262,58,35,17,0,0,103,10,12,4,4,0,25,4,4,3,0,0,12,3003,581,260,35,10,3882,237,0,3,0,0,247,360,0,6,0,0,368,208,5,15,0,0,227,171,9,23,4,0,204,165,22,19,9,0,220,157,21,28,6,0,218,172,37,27,11,3,246,176,33,38,10,6,256,170,25,33,8,4,239,157,25,23,8,0,215,77,18,25,0,0,122,33,13,11,3,0,63,16,8,7,4,0,35,2101,212,259,69,12,2648,306,27,24,14,4,366,80,9,5,6,9,107,5484,825,550,114,34,7009
213031347,0,438,365,42,21,4,0,439,309,50,17,0,0,385,316,37,19,4,0,376,292,28,19,0,0,343,152,14,20,0,4,191,65,9,8,0,0,83,9,4,0,0,0,17,0,3,0,0,0,6,2941,269,177,34,10,3423,226,0,0,0,0,225,495,0,19,0,0,521,308,21,40,3,0,376,254,11,31,6,0,301,224,25,31,8,0,290,196,14,26,3,0,238,192,16,15,0,0,228,203,19,13,5,0,238,171,13,16,0,3,202,135,6,22,0,0,163,64,0,7,0,0,75,13,3,0,0,0,22,7,0,0,3,0,15,2496,140,216,31,11,2893,258,6,17,5,4,285,117,5,9,7,0,141,5811,421,412,78,22,6746
213031348,3,1325,1028,79,42,8,0,1156,974,79,42,3,0,1103,889,58,48,7,5,1006,714,51,40,3,5,812,496,50,24,5,0,575,145,33,12,4,7,193,30,10,11,0,0,53,8,0,8,0,0,12,8497,504,335,46,21,9408,309,0,3,0,0,315,596,4,8,4,0,617,570,14,30,7,0,619,577,11,58,8,0,657,563,31,48,11,0,654,511,30,40,3,3,581,509,15,25,3,0,559,427,22,26,4,5,487,351,13,39,4,3,410,349,8,35,5,0,398,159,13,18,9,0,197,54,7,7,0,0,75,16,3,3,0,0,22,4989,177,345,60,26,5590,718,22,36,3,8,791,234,14,10,11,31,290,14440,719,723,116,82,16081
213031349,3,291,167,41,19,0,0,227,150,24,13,4,0,192,144,27,11,3,0,183,116,30,10,3,0,158,72,18,10,0,0,95,19,7,6,0,0,32,0,0,0,0,0,4,0,0,0,0,0,4,1821,232,120,16,7,2190,521,0,0,0,3,526,1052,0,10,0,0,1064,438,3,13,3,3,462,221,12,27,10,0,260,160,10,19,3,0,189,137,12,9,3,0,163,149,9,19,3,0,185,154,18,10,0,0,181,125,14,12,0,0,149,83,10,14,0,0,113,35,7,7,0,0,44,8,9,5,0,0,19,0,0,0,0,0,7,3085,96,135,37,8,3365,692,12,25,3,6,736,96,4,3,5,10,122,5694,340,287,65,23,6411
213031350,0,115,60,29,19,0,0,108,36,21,23,0,3,84,51,23,14,0,0,84,35,15,14,0,0,62,24,3,10,0,0,32,14,5,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,440,127,119,3,3,696,61,0,0,0,0,61,91,0,3,0,0,95,62,0,14,0,0,73,57,0,15,0,0,75,43,8,20,0,0,70,40,6,15,3,0,62,43,9,20,4,0,72,34,5,14,3,0,54,53,3,10,0,0,70,30,0,6,0,0,41,11,4,9,0,0,22,0,0,4,0,0,6,0,0,3,0,0,6,522,43,131,10,4,712,55,10,7,6,0,73,11,0,0,0,0,13,1028,170,251,22,10,1487
213031351,4,536,413,41,19,0,5,474,442,55,25,0,5,527,437,44,17,0,0,499,401,33,17,4,0,460,266,34,7,0,3,313,108,13,7,0,0,131,28,5,0,0,0,32,0,0,0,0,0,4,3614,335,158,18,20,4151,82,0,0,0,0,79,187,0,7,0,0,194,149,4,11,0,4,169,145,12,22,7,0,183,112,20,16,5,3,158,102,13,28,0,0,148,105,13,26,0,5,145,108,8,15,0,0,133,83,13,22,5,5,123,74,14,19,0,0,106,33,11,9,0,0,51,25,3,0,0,0,30,7,5,0,0,0,10,1209,113,181,18,15,1536,164,15,22,4,0,204,89,10,5,3,16,125,5076,473,365,41,54,6012
