POW_SA2_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
209041437,0,0,0,8,17,58,79,31,10,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,6,0,0,0,12,0,0,7,0,3,0,0,0,9,0,0,0,7,0,0,0,0,7,0,0,4,10,0,5,0,0,11,0,6,9,6,4,0,0,0,19,0,4,8,11,3,3,0,0,30,0,0,0,8,4,0,0,0,17,0,0,4,5,0,4,0,0,15,0,0,3,0,0,0,0,0,8,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,50,49,28,12,4,0,151,3,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,35,14,4,0,0,0,0,0,0,19,6,0,3,8,0,0,0,0
209041527,0,0,4,26,56,101,101,82,25,0,0,386,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,9,0,0,0,0,10,0,0,3,5,0,0,0,0,13,0,0,3,3,0,4,0,0,12,0,0,6,9,4,6,4,0,25,0,0,6,12,9,4,0,0,39,0,3,0,6,13,11,0,0,39,0,0,3,8,13,0,0,0,31,0,0,6,16,12,5,0,0,36,0,0,0,4,4,3,0,0,17,0,0,4,0,3,0,3,0,7,0,0,0,5,6,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,35,81,61,35,17,0,249,3,0,3,0,0,0,0,0,3,42,0,0,0,0,0,0,0,48,35,8,0,0,0,0,0,0,46,10,0,4,5,3,0,0,0
209041528,0,0,0,14,30,48,46,22,14,4,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,0,3,3,0,0,12,0,0,0,5,0,0,4,0,10,0,0,0,0,4,0,0,0,10,0,0,0,7,3,0,4,0,17,0,0,5,9,8,3,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0,5,3,0,0,0,12,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,32,29,8,9,0,114,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,50,29,0,0,0,0,0,0,0,30,9,0,0,0,0,0,0,0
209041529,0,0,0,3,27,30,39,47,25,9,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,5,0,0,3,0,0,11,0,3,0,0,3,5,0,0,13,0,0,0,3,5,5,0,0,16,0,4,4,3,5,3,0,0,15,0,6,5,4,4,0,0,0,20,0,0,3,3,6,4,4,0,20,0,0,3,4,3,3,0,0,11,0,0,4,0,6,0,0,0,13,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,26,24,30,33,12,0,134,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,8,4,5,4,0,0,0,0,0,15,3,3,7,9,4,3,0,0
209041530,0,0,3,0,28,59,76,46,31,6,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,0,3,4,3,3,3,0,0,17,0,0,3,0,0,6,0,0,17,0,0,0,4,3,0,0,0,23,0,0,12,8,12,10,0,0,37,0,3,15,9,9,12,3,0,58,0,0,23,30,21,14,3,0,96,0,0,7,23,11,8,0,0,53,0,0,5,13,15,5,5,0,43,0,0,3,8,8,4,4,0,19,0,0,0,10,5,0,0,0,18,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,12,17,81,108,95,70,27,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,0
209041531,0,0,0,4,22,43,50,28,22,0,0,164,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,11,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,11,3,0,3,0,15,0,0,5,4,4,4,0,0,11,0,0,6,7,5,0,0,0,25,0,0,0,4,3,3,0,0,21,0,0,8,3,0,0,0,0,12,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,5,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,21,39,27,15,6,0,125,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,42,16,5,0,5,0,0,0,0,30,7,5,0,4,0,0,0,0
209041532,0,0,3,8,39,94,106,54,15,4,0,324,0,0,0,6,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,5,0,0,0,8,0,0,0,0,8,0,0,0,0,7,9,0,0,14,0,0,5,8,4,0,0,0,20,0,0,7,7,8,0,0,0,23,0,0,0,4,6,0,0,0,16,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,17,38,37,8,6,0,112,0,0,0,0,0,0,0,0,5,28,0,0,0,0,0,0,0,25,21,3,0,0,0,0,0,0,32,6,7,0,0,0,0,0,0
210011226,0,0,0,53,74,87,62,45,39,3,0,378,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,5,0,21,3,5,0,0,0,5,0,0,22,0,3,4,8,9,4,5,0,27,0,3,7,10,11,9,5,0,38,5,5,3,13,13,13,3,0,55,0,10,15,15,19,18,3,0,77,0,0,24,14,25,19,3,0,86,0,0,15,20,21,11,5,0,71,0,0,10,12,12,10,4,0,38,0,0,9,10,5,5,0,0,24,0,0,7,10,5,3,0,0,21,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,0,0,9,8,34,94,113,118,102,26,3,504,14,0,0,0,0,3,0,0,23,167,12,0,0,4,0,0,0,186,102,40,8,0,6,4,0,0,165,29,25,6,5,8,14,7,0
210011227,0,0,4,37,88,169,176,140,115,16,4,736,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,3,4,3,3,0,0,0,16,0,7,5,4,3,0,0,0,29,5,7,16,16,17,14,0,0,68,8,23,46,22,33,31,4,0,171,4,46,67,51,31,48,5,0,263,3,17,56,37,45,45,3,0,211,0,3,54,43,38,27,3,0,176,0,3,23,30,36,26,0,0,123,0,0,14,14,11,9,0,0,50,0,0,13,26,20,13,4,0,71,0,0,0,9,3,0,0,0,14,0,0,7,15,8,0,0,0,25,0,0,0,0,3,0,0,0,8,22,115,307,273,261,215,31,0,1228,0,5,0,0,0,0,0,0,5,48,8,0,0,0,0,0,0,58,26,40,8,3,4,5,0,0,90,10,35,11,8,9,3,3,0
210011228,0,0,7,66,139,209,163,149,79,24,0,833,0,0,4,9,0,0,0,0,18,8,0,3,0,0,0,0,0,19,11,5,8,9,8,9,0,0,52,0,5,11,12,13,11,0,0,60,3,12,16,20,14,15,3,3,81,12,20,44,33,42,26,7,0,186,8,39,54,61,79,54,18,3,305,4,46,134,83,108,68,27,0,477,3,51,166,157,164,122,26,0,694,0,10,121,139,134,108,20,0,547,0,4,83,103,95,71,16,0,371,0,0,38,43,41,23,17,0,166,0,0,36,66,52,47,5,0,203,0,0,3,7,10,10,0,0,31,0,0,0,5,10,8,0,0,34,0,0,0,5,8,5,0,0,24,49,197,721,747,783,578,157,14,3256,9,0,0,0,0,0,0,0,10,46,4,0,0,0,0,0,0,52,16,12,4,0,0,0,0,0,43,3,4,0,8,3,0,0,0
210011230,0,0,3,51,61,71,41,63,44,5,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,5,5,0,3,0,0,13,0,5,3,0,4,0,0,0,12,0,3,0,0,0,0,0,0,14,3,3,6,6,6,9,0,0,36,0,9,4,9,12,12,6,0,46,0,7,11,0,15,7,0,0,44,0,3,9,13,13,11,0,0,50,0,0,3,11,4,8,0,0,31,0,0,10,8,4,11,0,0,25,0,0,4,0,5,0,0,0,14,0,0,5,9,3,5,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,3,10,25,62,62,73,73,15,0,328,0,0,0,0,0,0,0,0,0,35,9,0,0,0,0,0,0,47,17,0,3,0,0,3,0,0,23,4,5,0,0,4,5,3,0
210011231,0,0,5,25,20,22,27,38,27,10,0,172,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,9,0,5,0,0,0,4,0,0,9,0,0,0,0,0,3,0,0,13,0,0,0,5,8,0,3,0,22,0,0,0,5,3,3,0,0,14,0,3,5,0,5,0,0,0,14,0,0,0,10,11,4,5,0,29,0,4,0,5,9,5,0,0,21,0,0,6,3,4,4,4,0,11,0,0,0,0,0,3,0,0,4,0,0,0,4,5,4,0,0,12,0,0,0,4,4,0,0,0,8,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,8,8,13,37,50,38,16,3,177,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,30,8,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
210011533,0,0,0,11,48,109,101,88,54,8,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,5,0,0,3,0,0,0,0,3,3,0,0,11,0,0,3,3,0,0,0,0,3,0,0,0,0,5,4,0,0,12,0,0,0,0,6,3,4,0,17,0,0,3,3,4,3,0,0,15,0,0,4,0,8,4,0,0,22,0,0,3,3,3,3,0,0,20,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,20,28,34,29,14,0,131,3,0,0,0,0,0,0,0,6,29,0,0,0,0,0,0,0,32,14,3,0,3,0,3,0,0,23,11,3,0,4,0,0,0,0
210011534,0,0,4,21,56,84,107,119,82,18,0,489,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,3,4,3,0,0,0,0,5,0,15,0,0,5,0,0,5,0,0,8,0,4,5,3,5,4,6,0,19,0,0,4,4,0,8,0,0,20,0,0,8,3,12,8,3,0,32,0,0,3,4,10,10,8,0,38,0,0,11,4,19,10,4,0,47,0,0,8,3,12,5,3,0,26,0,0,3,0,10,4,0,0,22,0,0,0,0,4,0,0,0,4,0,0,3,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,5,17,48,40,78,63,28,4,277,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,16,5,0,0,0,0,0,0,33,4,3,5,6,0,4,0,0
210021232,0,0,10,105,129,130,126,131,87,15,3,724,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,3,0,4,4,3,0,0,13,0,3,0,6,0,5,0,0,22,0,0,0,0,5,4,3,0,24,4,18,9,19,17,13,9,0,84,0,0,8,12,24,11,6,0,66,0,9,12,26,28,19,6,0,98,0,10,13,19,31,23,3,0,100,0,0,9,10,19,17,6,0,60,0,0,5,17,7,8,0,0,39,0,0,4,7,3,3,4,0,21,0,0,3,7,8,9,5,0,27,0,0,0,0,5,0,0,0,5,0,0,0,4,3,5,0,0,9,0,0,0,0,0,0,0,0,0,8,40,68,128,163,122,46,0,584,6,0,0,0,0,0,0,0,7,100,3,0,4,0,0,0,0,108,42,12,0,0,0,3,0,0,61,11,9,5,5,4,3,6,0
210021233,0,0,0,22,24,10,13,17,11,0,0,100,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,3,0,5,0,0,0,6,0,0,0,0,0,0,5,0,10,0,0,0,0,0,3,3,0,7,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,14,21,9,18,0,68,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
210021234,0,0,0,14,11,15,14,16,16,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,7,0,0,8,3,0,5,0,0,12,0,0,0,6,0,4,0,0,15,0,0,5,0,0,3,0,0,8,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,18,15,19,22,3,0,83,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,22,9,3,0,0,0,0,0,0,15,6,11,0,0,0,0,0,0
210021235,0,0,0,22,34,50,46,39,22,7,0,225,0,0,0,0,3,0,0,0,3,0,0,0,3,5,4,0,0,14,3,5,0,0,0,0,0,0,10,0,3,4,3,5,4,5,0,24,3,6,0,9,7,0,3,5,25,0,5,0,3,5,6,6,0,35,0,0,9,5,6,3,0,0,29,0,0,5,0,9,9,4,0,38,0,4,3,9,10,3,0,0,31,0,0,7,8,8,16,0,0,31,0,0,4,5,5,6,0,0,23,0,0,0,0,4,0,0,0,16,0,0,0,0,4,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,12,15,29,50,87,73,27,8,303,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,32,7,3,0,7,0,0,0,0,22,0,4,6,3,0,5,0,0
210031236,0,0,5,42,49,116,86,77,43,7,0,426,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,13,0,8,0,4,0,3,0,0,19,0,5,7,0,4,4,0,0,26,0,9,5,15,9,18,5,0,61,0,9,10,4,14,13,4,0,63,0,11,22,19,14,15,0,0,88,0,4,15,11,34,26,7,0,99,0,0,18,19,17,12,4,0,76,0,0,7,13,15,12,0,0,50,0,0,3,3,3,3,0,0,11,0,0,4,6,6,8,0,0,24,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,0,7,3,53,99,117,141,114,26,4,555,0,0,0,0,0,0,0,0,4,35,8,0,0,0,0,0,0,46,29,21,3,0,0,0,3,0,58,13,18,7,0,7,4,0,0
210031237,0,0,0,18,35,62,107,89,56,11,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,3,0,0,13,0,4,3,6,3,0,0,0,17,0,4,0,7,0,3,0,0,13,0,3,3,15,9,4,3,0,24,0,0,0,5,3,5,0,0,24,0,5,6,12,11,3,0,0,36,0,0,0,6,12,7,0,0,32,0,0,6,0,13,10,5,0,30,0,0,0,6,6,9,0,0,18,0,0,3,0,4,0,0,0,10,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,16,28,61,57,54,18,0,240,4,0,0,0,0,0,0,0,8,18,3,0,0,0,0,0,0,18,3,3,0,0,0,0,0,0,9,6,9,0,5,0,0,0,0
210031439,0,0,0,6,0,7,3,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,5,3,29,153,111,74,36,9,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,0,0,0,0,3,0,0,5,0,0,3,3,0,0,0,0,8,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,12,0,0,5,4,5,0,0,0,23,0,0,5,9,3,4,0,0,31,0,0,0,5,3,0,0,0,16,0,0,3,9,3,3,0,0,21,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,22,39,39,25,10,0,148,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,4,3,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0
210031535,0,0,0,7,49,142,142,112,56,14,0,512,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,0,0,0,4,0,0,0,0,8,0,0,0,0,3,7,0,0,10,0,0,5,5,0,4,0,0,16,0,0,12,7,8,3,0,0,36,0,3,10,8,12,6,0,0,38,0,0,11,6,16,7,0,0,36,0,0,0,7,0,10,0,0,15,0,0,0,3,5,0,0,0,9,0,0,0,0,4,0,0,0,5,0,0,3,4,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,45,46,48,47,4,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
210031536,0,0,0,11,29,86,100,57,52,13,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,5,0,0,7,0,0,0,0,0,8,0,3,0,0,7,4,0,0,19,0,4,5,6,0,7,0,0,23,0,4,6,3,3,9,3,0,26,0,3,4,9,10,6,0,0,35,0,0,4,3,0,4,0,0,13,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,29,27,27,12,0,156,0,0,0,0,0,0,0,0,4,17,4,0,0,0,0,0,0,23,8,10,0,3,0,0,0,0,18,0,6,0,0,4,3,0,0
210031537,0,0,3,9,23,59,44,32,23,8,0,200,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,4,0,0,0,5,0,0,6,0,0,5,0,3,0,0,0,6,0,0,0,0,3,4,0,0,12,0,0,3,3,4,0,0,0,9,0,0,0,0,7,4,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,12,20,24,3,0,78,0,0,0,0,0,0,0,0,6,22,3,0,0,0,0,0,0,27,4,5,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0
210031538,0,0,0,21,58,108,103,87,62,17,0,455,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,0,4,0,0,0,0,5,0,0,0,3,7,4,0,0,11,0,6,3,5,5,4,0,0,18,0,6,4,6,0,8,0,0,36,5,8,4,8,9,11,3,3,43,0,4,9,9,13,10,0,0,41,0,0,10,5,11,19,0,0,42,0,0,5,0,6,8,0,0,25,0,0,6,4,8,9,0,0,24,0,0,0,5,0,0,0,0,6,0,0,0,0,4,5,0,0,13,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,22,49,58,61,73,13,3,292,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,3,4,6,0,0,0,0,0,8,0,6,0,0,0,3,0,0
210041240,0,0,0,12,32,73,62,72,59,14,4,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,5,0,0,0,3,0,0,10,0,0,4,4,0,8,3,0,19,0,0,3,9,0,0,3,0,21,0,0,3,0,13,4,0,0,23,0,0,5,4,13,8,0,0,29,0,3,4,4,14,11,9,0,40,0,0,5,4,12,5,3,0,37,0,0,4,13,6,5,3,0,34,0,0,0,4,8,10,0,0,23,0,0,0,0,0,4,0,0,8,0,0,0,0,3,6,0,0,11,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,43,45,78,68,21,5,269,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0
