POW_SA2_CODE_2021,AgFF_Mng,AgFF_Pro,AgFF_Tech_trds_wks,AgFF_Com_persl_svce_wks,AgFF_Cler_admin_wks,AgFF_Sales_wks,AgFF_Mach_ops_dvrs,AgFF_Labourers,AgFF_IDNS,AgFF_Tot,Min_Mng,Min_Pro,Min_Tech_trds_wks,Min_Com_persl_svce_wks,Min_Cler_admin_wks,Min_Sales_wks,Min_Mach_ops_dvrs,Min_Labourers,Min_IDNS,Min_Tot,Mnf_Mng,Mnf_Pro,Mnf_Tech_trds_wks,Mnf_Com_persl_svce_wks,Mnf_Cler_admin_wks,Mnf_Sales_wks,Mnf_Mach_ops_dvrs,Mnf_Labourers,Mnf_IDNS,Mnf_Tot,EGWWS_Mng,EGWWS_Pro,EGWWS_Tech_trds_wks,EGWWS_Com_persl_svce_wks,EGWWS_Cler_admin_wks,EGWWS_Sales_wks,EGWWS_Mach_ops_dvrs,EGWWS_Labourers,EGWWS_IDNS,EGWWS_Tot,Const_Mng,Const_Pro,Const_Tech_trds_wks,Const_Com_persl_svce_wks,Const_Cler_admin_wks,Const_Sales_wks,Const_Mach_ops_dvrs,Const_Labourers,Const_IDNS,Const_Tot,WST_Mng,WST_Pro,WST_Tech_trds_wks,WST_Com_persl_svce_wks,WST_Cler_admin_wks,WST_Sales_wks,WST_Mach_ops_dvrs,WST_Labourers,WST_IDNS,WST_Tot,RetT_Mng,RetT_Pro,RetT_Tech_trds_wks,RetT_Com_persl_svce_wks,RetT_Cler_admin_wks,RetT_Sales_wks,RetT_Mach_ops_dvrs,RetT_Labourers,RetT_IDNS,RetT_Tot,AcFd_Mng,AcFd_Pro,AcFd_Tech_trds_wks,AcFd_Com_persl_svce_wks,AcFd_Cler_admin_wks,AcFd_Sales_wks,AcFd_Mach_ops_dvrs,AcFd_Labourers,AcFd_IDNS,AcFd_Tot,TPW_Mng,TPW_Pro,TPW_Tech_trds_wks,TPW_Com_persl_svce_wks,TPW_Cler_admin_wks,TPW_Sales_wks,TPW_Mach_ops_dvrs,TPW_Labourers,TPW_IDNS,TPW_Tot,IMT_Mng,IMT_Pro,IMT_Tech_trds_wks,IMT_Com_persl_svce_wks,IMT_Cler_admin_wks,IMT_Sales_wks,IMT_Mach_ops_dvrs,IMT_Labourers,IMT_IDNS,IMT_Tot,FinIns_Mng,FinIns_Pro,FinIns_Tech_trds_wks,FinIns_Com_persl_svce_wks,FinIns_Cler_admin_wks,FinIns_Sales_wks,FinIns_Mach_ops_dvrs,FinIns_Labourers,FinIns_IDNS,FinIns_Tot,RHRE_Mng,RHRE_Pro,RHRE_Tech_trds_wks,RHRE_Com_persl_svce_wks,RHRE_Cler_admin_wks,RHRE_Sales_wks,RHRE_Mach_ops_dvrs,RHRE_Labourers,RHRE_IDNS,RHRE_Tot,ProSTS_Mng,ProSTS_Pro,ProSTS_Tech_trds_wks,ProSTS_Com_persl_svce_wks,ProSTS_Cler_admin_wks,ProSTS_Sales_wks,ProSTS_Mach_ops_dvrs,ProSTS_Labourers,ProSTS_IDNS,ProSTS_Tot,AdSup_Mng,AdSup_Pro,AdSup_Tech_trds_wks,AdSup_Com_persl_svce_wks,AdSup_Cler_admin_wks,AdSup_Sales_wks,AdSup_Mach_ops_dvrs,AdSup_Labourers,AdSup_IDNS,AdSup_Tot,PubAS_Mng,PubAS_Pro,PubAS_Tech_trds_wks,PubAS_Com_persl_svce_wks,PubAS_Cler_admin_wks,PubAS_Sales_wks,PubAS_Mach_ops_dvrs,PubAS_Labourers,PubAS_IDNS,PubAS_Tot,EdTrn_Mng,EdTrn_Pro,EdTrn_Tech_trds_wks,EdTrn_Com_persl_svce_wks,EdTrn_Cler_admin_wks,EdTrn_Sales_wks,EdTrn_Mach_ops_dvrs,EdTrn_Labourers,EdTrn_IDNS,EdTrn_Tot,HltHC_SA_Mng,HltHC_SA_Pro,HltHC_SA_Tech_trds_wks,HltHC_SA_Com_persl_svce_wks,HltHC_SA_Cler_admin_wks,HltHC_SA_Sales_wks,HltHC_SA_Mach_ops_dvrs,HltHC_SA_Labourers,HltHC_SA_IDNS,HltHC_SA_Tot,ArtsR_Mng,ArtsR_Pro,ArtsR_Tech_trds_wks,ArtsR_Com_persl_svce_wks,ArtsR_Cler_admin_wks,ArtsR_Sales_wks,ArtsR_Mach_ops_dvrs,ArtsR_Labourers,ArtsR_IDNS,ArtsR_Tot,OthSvs_Mng,OthSvs_Pro,OthSvs_Tech_trds_wks,OthSvs_Com_persl_svce_wks,OthSvs_Cler_admin_wks,OthSvs_Sales_wks,OthSvs_Mach_ops_dvrs,OthSvs_Labourers,OthSvs_IDNS,OthSvs_Tot,IDNS_Mng,IDNS_Pro,IDNS_Tech_trds_wks,IDNS_Com_persl_svce_wks,IDNS_Cler_admin_wks,IDNS_Sales_wks,IDNS_Mach_ops_dvrs,IDNS_Labourers,IDNS_IDNS,IDNS_Tot
210011228,24,7,16,0,4,4,13,22,0,88,7,0,10,0,0,0,9,0,0,21,584,243,717,18,414,124,534,516,41,3195,27,14,74,0,15,4,30,40,0,203,536,137,1885,0,488,65,240,446,47,3840,333,211,74,5,307,133,254,32,15,1364,168,75,44,16,117,238,123,29,8,812,75,10,47,81,17,97,36,95,8,471,381,114,87,39,974,106,987,306,57,3048,73,110,60,0,59,13,11,17,5,344,14,49,7,0,53,0,0,0,4,128,67,24,14,0,73,41,31,21,3,279,110,195,95,0,85,12,12,16,9,526,102,61,46,21,73,12,112,313,16,752,83,42,76,212,138,5,40,102,9,699,60,342,22,107,56,0,0,10,3,605,43,145,10,211,83,4,6,10,6,510,17,9,4,48,10,4,0,4,0,103,74,28,280,34,74,19,28,41,0,585,241,148,177,38,215,82,243,121,214,1474
210011230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,8,0,5,13,5,3,0,55,0,0,0,0,3,0,0,4,0,7,47,3,154,0,38,3,4,19,4,281,10,0,5,0,6,14,9,3,0,44,48,6,19,0,11,149,12,16,0,260,27,0,31,62,4,36,0,35,6,193,10,8,0,0,13,8,20,3,0,46,5,5,3,0,7,0,0,0,0,16,16,43,0,0,55,0,0,0,0,113,5,0,0,0,0,10,0,0,0,22,17,70,17,0,30,3,0,0,0,141,7,13,4,7,8,0,3,24,0,75,0,15,5,0,9,0,0,0,0,32,33,347,12,116,29,0,0,9,4,547,18,174,8,95,78,0,0,3,0,374,3,4,0,8,12,0,0,0,0,36,7,4,42,34,11,7,5,21,0,127,6,6,8,7,9,8,4,8,21,86
210011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,12,0,0,12,0,0,0,48,3,0,0,0,0,0,0,0,0,5,29,6,86,0,22,3,5,12,0,165,9,3,0,0,4,3,0,0,0,16,21,5,5,0,0,56,5,3,0,101,23,0,12,42,5,26,0,17,0,125,8,7,0,0,4,5,6,0,0,22,4,0,0,0,0,0,0,0,0,5,8,13,0,0,27,0,0,0,0,53,0,7,0,0,0,10,0,0,0,17,18,82,13,0,29,0,0,0,0,149,7,5,0,0,6,0,0,24,0,45,13,12,3,16,9,0,0,3,0,52,24,320,0,56,25,0,0,4,0,432,4,40,0,40,21,0,0,0,0,103,0,7,0,4,0,0,0,0,0,13,7,11,32,12,8,0,0,7,0,74,7,4,7,0,7,3,0,3,13,47
210011533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,5,3,3,0,31,0,0,0,0,3,0,0,0,0,9,22,0,74,0,13,0,9,28,4,143,10,3,0,0,4,0,0,0,0,17,12,5,9,0,11,99,3,18,0,154,19,0,10,20,5,39,5,36,3,122,9,4,0,0,7,0,7,0,0,33,3,3,7,0,0,0,0,0,0,11,3,29,0,0,13,0,0,0,0,44,0,0,0,0,0,3,0,0,0,4,9,61,11,0,24,3,0,0,0,106,0,12,9,32,17,0,0,32,0,98,0,8,3,37,5,0,0,3,0,55,12,87,5,39,8,0,0,0,8,150,22,82,23,262,22,4,0,36,0,447,0,0,0,0,0,0,0,0,0,3,4,5,32,25,0,0,0,3,0,70,13,12,5,6,6,7,4,7,24,83
210011534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,5,9,0,5,0,44,0,0,0,0,0,0,0,0,0,7,29,0,121,0,24,0,3,33,7,216,11,7,0,0,5,5,4,0,0,37,37,18,17,4,10,126,6,30,0,247,19,0,20,41,0,17,3,25,0,127,13,5,0,0,11,0,20,5,4,52,0,3,0,0,0,0,0,0,0,11,9,22,0,0,25,0,0,0,0,53,0,0,0,0,15,44,0,0,0,60,14,65,8,0,32,0,0,0,0,121,8,12,6,23,15,3,0,25,0,91,3,12,5,44,10,0,0,4,3,80,29,345,14,66,38,0,0,9,0,498,16,161,16,269,77,0,0,29,8,574,0,3,0,3,0,0,0,0,0,23,10,11,32,29,3,6,0,0,0,85,6,9,9,8,14,3,3,8,33,103
210021232,19,4,0,0,5,4,0,7,0,38,0,0,0,0,0,0,0,0,0,0,36,11,56,6,18,15,15,13,0,184,4,4,3,0,0,0,13,0,0,21,56,16,323,0,71,11,53,75,10,613,19,7,3,0,12,11,14,0,0,62,63,23,42,8,11,259,12,43,3,463,55,3,48,116,5,75,4,103,0,396,11,6,7,5,27,13,37,5,0,104,10,16,0,0,5,4,0,0,0,30,18,27,6,0,121,44,0,0,0,223,5,0,0,4,15,31,0,0,0,61,25,146,50,0,53,0,0,4,5,286,12,5,23,6,9,3,3,46,0,105,31,68,8,56,43,0,0,9,4,219,36,302,8,149,39,0,0,4,3,541,33,199,17,284,109,4,0,15,5,667,14,24,3,33,0,0,0,3,0,74,18,10,103,52,20,0,0,12,4,215,26,13,24,8,19,4,15,18,30,159
210021233,6,0,4,0,0,0,4,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,18,0,3,0,0,0,0,0,0,0,5,19,3,47,0,7,0,0,10,0,88,4,0,0,0,0,0,0,0,0,10,6,0,3,0,4,16,0,0,0,34,23,0,16,25,0,0,0,21,0,90,0,0,0,0,0,0,0,0,0,8,3,16,6,8,0,0,0,9,0,37,6,8,0,0,9,0,0,0,0,19,3,0,4,0,0,7,0,10,0,25,10,43,12,0,9,0,0,0,0,65,3,4,15,0,3,0,0,15,0,38,7,20,5,10,8,0,0,0,0,50,11,121,5,23,14,0,0,3,0,181,0,19,0,15,3,0,0,0,0,37,9,15,8,4,0,0,0,7,0,45,6,0,10,7,0,0,0,0,0,19,3,3,4,3,4,0,0,4,8,32
210021234,10,0,3,0,0,0,0,18,0,39,0,0,0,0,0,0,0,0,0,0,10,0,15,3,0,4,6,7,0,47,3,0,0,0,0,0,3,0,0,5,18,6,92,0,26,0,11,6,0,161,0,0,0,0,4,0,0,0,0,7,21,3,7,0,0,89,3,20,0,147,9,0,19,17,0,4,0,5,0,51,0,0,0,0,3,0,3,0,0,12,6,0,0,0,0,0,0,0,0,10,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,8,10,32,5,0,8,0,0,0,0,51,0,0,9,0,3,0,0,10,0,21,0,18,0,4,4,0,0,0,3,25,9,46,5,29,18,0,0,0,0,104,0,17,0,31,14,0,0,0,0,66,4,3,0,3,0,0,0,0,0,9,0,0,21,5,0,0,0,0,0,36,4,0,0,0,3,0,0,0,0,12
210021235,148,11,30,0,13,5,4,73,10,297,0,0,0,0,0,0,0,0,0,0,17,11,26,0,8,17,3,15,0,97,0,3,0,0,4,5,3,5,0,13,33,5,141,0,49,4,50,43,4,327,0,4,6,0,12,12,0,5,0,38,32,7,7,6,6,120,3,20,4,200,25,0,19,52,7,3,7,32,4,152,13,0,0,0,34,9,34,4,0,103,7,17,7,0,5,0,6,0,0,45,8,9,0,0,30,0,0,0,0,45,6,3,0,0,7,8,0,3,0,24,10,67,16,0,32,4,0,4,0,135,4,4,6,3,14,0,0,40,0,72,16,25,15,20,14,0,5,9,0,99,17,103,9,50,13,0,4,7,0,196,6,58,4,70,23,0,4,0,4,165,10,5,23,3,7,0,0,18,3,67,5,3,67,10,10,3,5,8,0,117,16,11,9,0,15,3,3,12,23,100
210031236,12,0,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,166,63,297,0,84,29,112,200,9,957,0,0,5,0,6,0,10,14,0,46,85,26,330,0,69,12,55,99,7,684,74,40,16,0,62,46,51,15,3,303,116,36,52,9,50,433,35,118,3,858,38,6,25,47,6,15,6,39,0,186,32,4,6,0,19,5,95,26,0,193,10,17,4,0,0,13,0,0,0,54,3,20,0,0,17,0,0,0,0,50,9,8,9,0,3,4,9,0,0,45,37,123,34,0,32,3,3,3,3,233,11,7,7,7,10,0,0,55,0,110,9,9,12,15,17,0,0,31,3,104,22,182,5,30,19,0,0,3,0,255,21,90,9,199,42,0,0,12,0,373,25,29,5,38,17,3,0,3,6,123,30,32,237,58,40,8,3,31,0,434,49,42,67,9,59,26,65,54,44,408
210031237,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,68,41,64,0,26,19,52,68,4,342,0,0,0,0,0,0,0,5,0,10,13,0,91,0,19,0,6,25,3,161,8,0,0,0,8,11,3,4,0,31,36,8,18,7,16,95,8,19,0,210,37,3,9,15,6,28,0,39,0,135,4,0,0,0,7,6,125,3,0,146,3,4,5,0,4,0,0,0,0,17,4,13,0,0,16,0,0,0,0,28,0,0,0,0,3,0,0,0,0,11,10,50,10,0,20,5,0,0,3,96,0,7,13,9,4,10,6,34,0,83,0,5,0,29,5,0,0,0,0,47,18,322,9,106,36,0,0,9,4,498,16,80,8,165,40,3,0,14,0,332,12,11,4,26,5,3,0,0,0,60,14,9,81,8,16,6,0,19,3,148,5,7,20,11,11,5,13,14,34,115
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0,3,0,4,0,33,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,4,6,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,13,0,0,4,0,0,0,0,24,0,4,4,0,0,0,0,3,0,12,0,5,0,0,0,0,0,0,0,5,3,14,0,8,7,0,0,3,0,28,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7
210031440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,13,0,4,0,12,28,0,66,0,0,0,0,0,0,3,0,0,3,7,0,52,0,15,0,10,33,3,121,0,0,5,0,0,0,0,0,0,7,19,5,6,0,5,85,0,11,0,133,13,0,11,14,3,8,0,15,0,49,6,0,0,0,3,0,24,0,0,39,0,0,0,0,0,0,0,0,0,5,0,6,0,0,15,0,0,0,4,18,0,0,0,0,0,0,0,0,0,6,0,29,0,0,4,0,0,0,0,35,0,0,0,5,0,0,0,12,0,22,18,19,66,245,43,0,25,31,3,448,7,55,0,40,8,0,0,0,0,110,5,15,0,58,11,0,0,0,0,91,0,3,0,0,0,0,0,0,0,11,27,16,35,36,26,6,5,17,3,161,0,12,4,0,7,3,4,10,11,63
210031535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,45,0,14,7,23,11,5,129,0,0,0,0,0,0,0,0,0,0,19,17,113,0,23,0,10,34,3,229,5,4,0,0,3,5,4,4,0,25,14,5,5,0,3,17,0,6,0,44,21,0,15,24,3,9,10,23,0,90,11,4,0,0,7,0,77,4,0,106,3,0,4,0,0,0,0,0,0,11,0,8,0,0,4,0,0,0,0,18,0,0,0,0,7,9,0,0,0,19,10,52,10,0,17,0,0,0,0,89,5,4,9,5,4,4,0,27,0,67,0,12,0,10,6,0,0,0,0,34,40,320,3,171,39,0,3,15,0,602,33,168,11,265,51,7,0,18,6,557,0,4,7,5,0,0,0,0,0,17,4,8,49,25,3,6,0,5,0,96,8,9,16,8,7,0,9,13,24,98
210031536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,6,43,0,6,0,0,13,6,83,6,0,0,0,3,5,0,0,0,14,39,20,12,0,4,134,5,20,3,233,7,0,12,15,0,3,10,25,3,73,8,0,0,0,8,4,39,0,3,61,0,0,4,0,0,0,0,0,0,3,3,6,0,0,14,0,0,0,0,24,3,4,0,0,15,51,0,0,0,82,7,76,8,0,42,0,0,0,0,138,4,3,4,0,0,0,0,17,0,36,0,14,6,0,5,0,0,0,0,34,4,96,3,43,12,0,0,0,0,161,14,86,9,255,28,9,0,27,4,431,3,8,0,6,0,0,0,0,0,11,5,3,33,10,3,0,0,3,0,56,6,6,9,3,3,3,0,5,11,64
210031537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,5,8,54,0,7,0,0,10,5,88,5,0,4,0,0,3,0,0,0,7,3,4,0,0,0,13,0,3,0,31,13,0,8,19,0,53,3,43,0,147,0,3,0,0,3,0,8,0,0,23,0,6,0,0,0,0,0,0,0,9,3,7,0,0,4,3,0,0,0,21,0,0,0,0,0,4,0,0,0,5,9,32,7,0,11,0,0,0,0,63,4,7,0,0,4,0,0,6,0,26,0,7,0,0,8,0,0,4,0,19,6,72,0,27,4,0,0,0,5,116,7,43,0,140,15,0,0,5,0,210,9,3,0,3,4,0,0,3,0,31,3,4,17,8,0,0,0,4,0,36,3,3,4,0,0,0,0,0,7,23
210031538,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,17,4,23,0,10,4,14,15,3,87,0,8,0,0,0,0,0,0,0,10,21,8,119,0,23,6,6,27,4,213,22,10,6,0,15,5,3,3,3,66,25,10,7,0,3,33,3,4,0,88,45,3,39,66,9,19,5,25,3,210,7,4,0,0,6,3,58,5,0,85,0,13,5,0,0,0,0,0,0,22,3,24,0,0,36,4,0,0,3,74,8,5,0,0,10,24,0,0,0,40,15,97,18,0,30,0,0,0,3,166,11,6,12,7,13,0,0,33,0,79,6,16,6,15,12,0,0,0,3,52,20,303,3,113,25,0,0,4,0,467,24,175,8,213,59,0,0,27,0,506,5,23,4,3,10,0,0,0,0,44,8,6,30,31,8,0,0,8,0,100,19,7,8,9,21,4,7,3,22,97
210041240,22,0,12,0,3,0,3,11,0,52,0,0,0,0,0,0,0,0,0,3,8,0,7,5,0,0,5,0,0,25,0,0,0,0,0,0,0,4,0,6,23,4,156,0,51,4,26,41,3,315,5,3,0,0,4,3,0,0,0,26,16,7,0,0,11,18,0,0,0,50,11,0,3,8,0,17,4,16,0,69,6,5,6,0,34,5,26,0,0,80,5,8,5,0,0,0,0,0,0,15,3,18,0,0,14,6,0,0,0,45,4,4,4,4,0,7,0,0,0,21,9,76,24,0,24,0,0,0,0,135,7,7,3,7,9,0,3,40,0,76,5,8,4,75,5,0,0,10,0,110,33,398,7,92,44,0,0,11,3,586,14,108,6,125,41,0,0,11,0,307,5,11,5,3,0,0,0,3,0,25,0,0,31,7,3,0,0,0,0,53,9,13,4,4,16,0,3,7,14,70
210041539,13,0,4,0,0,0,0,9,0,21,0,0,0,0,0,0,0,0,0,0,3,0,15,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,0,35,0,15,3,5,11,0,88,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,3,0,0,0,13,6,0,7,14,0,11,0,11,0,43,5,0,0,0,6,3,22,5,3,32,0,4,0,0,0,0,0,0,0,5,3,3,0,0,7,0,0,0,0,12,0,0,0,0,0,3,0,0,0,4,4,20,6,0,3,0,0,0,0,32,3,0,0,0,7,0,0,3,0,17,0,3,0,0,5,0,0,5,0,8,11,28,0,16,6,0,0,0,0,61,3,9,0,15,5,0,0,0,0,32,0,4,0,17,0,0,0,4,0,25,0,0,10,3,0,0,3,0,0,20,3,4,0,0,3,0,0,0,8,22
210041540,14,0,0,0,0,0,4,32,0,50,5,0,0,0,0,0,6,0,0,5,35,12,57,10,25,31,18,24,0,205,57,111,15,0,83,0,14,10,3,297,72,19,361,0,75,13,46,80,8,678,12,5,0,0,7,11,13,3,0,50,167,41,71,11,52,871,44,148,8,1421,101,0,94,161,20,191,16,217,4,804,32,3,11,3,40,19,115,14,0,239,3,5,0,0,4,11,0,0,0,27,16,20,0,0,67,0,0,0,0,100,7,7,0,0,19,65,0,0,3,112,12,115,27,0,73,0,0,0,0,226,11,8,8,13,12,0,3,43,0,96,24,20,23,52,42,0,0,16,7,186,33,183,4,218,32,4,0,6,0,474,55,296,40,347,164,11,0,25,4,942,12,14,0,29,0,4,3,3,4,68,25,13,206,54,39,4,4,32,3,377,23,16,35,9,21,18,21,21,46,207
210041541,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,0,13,0,5,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0,9,0,72,0,9,0,11,30,4,148,0,0,0,0,0,3,0,0,0,8,5,4,5,0,5,16,0,0,0,36,9,0,3,4,0,5,0,7,0,27,8,0,0,0,19,0,22,3,0,48,0,7,3,0,4,0,0,0,3,17,5,9,0,0,13,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,3,33,7,0,24,0,0,0,0,64,0,3,9,0,6,0,0,24,0,40,0,6,4,8,10,0,0,0,0,27,17,192,5,99,18,0,0,4,5,339,4,20,6,64,10,0,0,3,0,110,6,4,0,20,0,0,0,0,0,31,8,3,36,11,3,0,0,0,0,61,8,3,7,0,7,0,0,0,8,38
210051242,6,0,0,0,0,0,3,14,0,23,0,0,0,0,0,0,0,0,0,0,526,510,366,4,208,46,341,726,59,2785,15,9,27,0,11,0,21,5,0,90,64,31,220,0,55,19,41,119,6,559,64,55,13,0,58,36,65,23,0,322,138,40,32,6,38,660,35,64,7,1029,63,5,28,50,9,101,18,116,6,393,28,7,10,4,45,29,219,25,6,372,13,25,36,0,13,18,4,11,3,126,7,6,0,0,54,0,0,0,0,76,12,0,0,11,7,9,6,4,0,43,30,166,33,9,30,3,5,14,6,291,34,59,13,35,34,3,14,153,0,352,137,358,71,773,354,6,12,59,25,1801,116,955,36,312,153,0,0,25,15,1622,97,870,41,550,195,9,15,70,12,1858,13,6,7,29,4,4,0,3,0,65,37,30,90,61,29,4,19,110,4,382,54,66,80,32,62,20,120,110,145,685
210051243,28,12,24,0,29,8,36,27,0,164,8,6,3,0,3,0,19,6,0,48,1516,1230,2194,17,859,240,1384,1673,138,9249,55,27,32,0,49,13,213,68,15,470,525,247,1413,6,363,56,555,722,75,3958,421,163,177,0,356,229,333,133,24,1827,254,76,110,7,129,742,115,109,22,1563,107,0,73,113,20,130,12,194,8,653,166,30,37,10,344,45,921,104,15,1677,10,15,18,6,20,3,5,12,4,92,0,11,0,0,11,0,0,0,0,26,31,5,23,0,23,32,7,13,4,135,72,143,99,4,51,7,8,15,0,399,37,21,54,22,56,15,73,222,4,508,32,32,42,85,34,0,36,31,8,299,45,574,11,173,66,0,17,13,4,910,34,130,29,289,121,4,8,21,5,643,17,11,19,12,8,3,7,6,3,88,83,45,643,15,98,20,29,98,5,1039,258,188,463,59,272,122,482,432,356,2622
210051245,0,3,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,16,7,15,0,9,9,8,9,0,71,0,0,0,0,4,0,15,4,0,28,34,8,170,0,38,3,15,60,0,330,9,4,6,0,15,6,4,0,0,44,62,11,22,4,23,206,7,35,3,383,49,0,55,105,27,83,0,113,0,449,69,21,14,33,178,22,247,10,8,605,0,7,9,0,0,0,0,0,0,16,6,10,0,0,24,0,0,0,0,41,7,0,0,0,14,37,0,0,0,60,18,70,22,0,24,0,0,0,3,138,22,9,16,4,28,9,4,89,4,178,61,89,9,95,65,0,0,106,7,438,28,314,6,120,41,0,0,4,0,511,13,128,13,271,63,4,0,15,0,493,7,7,0,10,4,0,0,0,0,34,14,16,61,28,25,3,7,19,4,170,18,12,24,5,30,16,15,25,44,181
210051246,17,3,3,0,4,3,3,9,0,42,7,4,8,0,3,0,27,5,3,53,5,0,20,0,9,3,6,6,0,46,5,0,0,0,10,3,16,7,0,42,58,12,234,0,54,3,71,78,15,527,9,0,0,0,8,11,0,0,0,29,32,13,16,0,7,144,3,33,6,253,23,0,13,22,0,13,0,16,0,87,19,4,3,0,18,8,94,5,5,147,6,11,0,0,0,0,0,0,0,17,4,22,0,0,26,0,0,0,0,61,4,0,0,0,5,9,0,0,0,22,15,70,29,0,39,4,0,0,0,165,8,7,15,0,15,0,3,69,0,121,15,13,31,30,37,0,0,0,0,130,36,369,22,134,39,6,0,8,0,607,20,49,5,147,43,0,0,3,0,267,3,6,0,11,0,0,0,0,0,24,11,6,44,24,4,0,0,4,0,93,9,8,14,12,23,6,14,8,25,126
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,7,4,80,0,9,0,6,14,0,121,3,0,0,0,0,0,0,0,0,10,11,4,0,0,4,27,0,8,0,57,3,0,0,0,0,0,0,0,0,10,5,0,0,0,7,0,64,0,4,83,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,6,0,0,0,5,4,0,0,0,14,3,18,4,0,6,0,0,0,0,30,3,0,3,0,8,0,0,8,0,28,0,6,0,7,5,0,0,0,0,24,16,97,0,62,18,0,0,0,0,195,7,40,3,112,6,0,0,12,0,187,0,0,0,0,0,0,0,0,0,6,0,8,8,0,3,0,0,0,0,21,0,3,7,7,9,0,7,7,26,63
210051248,9,0,4,0,7,0,4,3,0,34,0,0,0,0,0,0,4,0,0,3,53,33,137,0,63,27,61,16,10,398,5,6,10,0,3,3,47,3,0,81,44,22,124,4,24,0,12,47,7,290,65,46,19,0,84,24,108,31,12,384,70,23,11,12,48,187,157,28,4,541,131,15,81,205,44,102,47,201,13,838,893,1591,766,1100,2172,751,2074,402,199,9955,4,0,0,0,3,0,18,0,0,23,0,8,0,4,21,0,59,5,0,89,30,4,21,0,6,68,8,11,3,152,19,36,26,0,15,0,9,0,0,105,38,68,45,90,41,43,85,182,12,602,101,103,125,646,563,7,13,10,47,1621,0,6,0,14,0,0,0,0,0,28,6,36,12,19,19,0,0,0,0,103,55,22,6,72,10,10,5,4,10,191,7,0,21,3,3,4,5,8,0,56,52,63,47,31,70,22,98,39,152,589
210051250,5,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,98,42,79,4,56,17,82,110,5,500,16,3,5,0,15,0,0,0,0,46,80,15,350,0,65,7,26,94,8,650,50,31,22,0,56,16,50,15,4,240,45,10,10,0,20,55,12,10,0,162,33,0,20,29,20,29,6,65,0,203,171,41,30,4,319,46,206,12,18,850,4,8,6,0,4,0,4,4,0,26,11,34,0,0,58,9,4,0,0,118,13,3,7,0,12,44,0,4,0,91,22,66,60,3,33,0,0,4,0,183,21,21,17,3,18,11,15,66,0,173,25,28,15,20,41,0,0,16,0,141,9,42,7,30,6,0,0,0,0,99,8,43,9,48,26,0,11,0,5,145,22,9,0,15,8,3,0,0,0,60,29,6,149,13,44,8,15,23,7,284,50,29,45,10,74,14,57,30,42,346
