POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,8,0,0,4,5,0,5,0,0,0,9,0,3,5,4,5,16,4,0,0,28,3,0,0,0,8,12,4,0,0,37,0,3,4,0,14,23,3,3,0,50,0,0,0,0,10,11,0,4,0,28,0,0,4,3,18,16,3,10,0,60,0,0,0,0,6,13,0,5,0,18,0,0,0,6,0,6,3,8,0,17,0,0,0,0,0,0,0,0,0,0,10,16,19,19,61,104,18,32,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
206041121,0,15,4,0,0,0,0,0,0,21,0,15,5,0,0,0,0,0,0,17,0,14,6,0,0,3,0,0,0,34,3,11,6,5,3,7,4,5,0,41,0,12,17,11,17,13,3,3,0,73,7,12,16,19,43,31,4,7,0,142,0,6,13,17,50,41,10,12,0,157,0,6,14,9,29,50,11,23,0,150,0,3,4,9,37,46,8,20,0,126,0,13,4,6,33,79,11,31,0,178,3,0,0,4,0,23,4,9,6,44,0,4,3,4,5,27,10,28,0,76,0,0,0,0,0,0,0,0,6,8,25,114,111,89,221,317,64,139,8,1094,0,5,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,4,11,4,3,6,5,0,0,0,0,0,12,0,10,11,0,4,5,0,0,0,27,4,12,16,4,11,6,0,0,0,52
206041124,30,147,15,6,3,0,0,3,0,200,12,116,17,4,0,7,0,6,3,166,44,313,59,12,18,46,13,10,4,521,53,317,157,39,30,40,4,10,7,660,71,259,275,157,77,93,10,17,7,971,124,210,497,490,241,253,38,59,15,1927,163,130,419,554,393,544,67,92,12,2374,201,93,305,568,648,856,128,157,11,2971,185,63,170,336,665,1114,169,258,7,2975,229,64,146,273,788,1664,413,689,8,4269,25,23,47,35,62,260,98,223,5,775,38,42,89,84,132,440,205,744,6,1781,4,7,5,6,11,18,4,8,20,82,1224,2030,2209,2565,3075,5345,1154,2284,101,19995,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,23,3,32,4,0,0,0,0,0,0,40,4,20,8,0,0,0,0,0,3,42,3,26,30,4,3,5,0,0,4,75
206041125,11,29,8,4,0,4,0,0,0,58,4,42,11,4,0,0,0,0,0,66,16,58,38,8,9,5,0,4,3,137,14,62,63,11,8,8,4,4,0,178,21,65,118,53,60,57,12,10,0,403,52,53,182,259,195,178,24,37,8,990,51,51,134,258,303,287,53,64,6,1219,87,38,88,229,338,470,85,110,12,1452,75,25,61,152,329,500,93,134,0,1368,103,65,61,134,533,1005,199,410,8,2522,23,5,23,18,104,208,55,138,0,574,39,26,49,51,146,356,141,367,4,1176,0,4,8,3,12,12,3,4,10,55,513,581,854,1185,2046,3097,657,1291,51,10276,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,12,3,6,0,0,0,0,0,0,0,9,0,10,15,0,0,4,0,0,0,31,9,7,11,0,9,11,0,0,0,49
206041127,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,8,0,0,5,0,0,3,0,0,0,10,0,0,4,0,5,5,0,3,0,15,0,0,3,3,19,18,3,0,0,38,0,3,6,3,19,3,4,10,0,42,0,0,0,0,9,16,4,13,0,49,0,0,0,0,24,36,10,27,0,102,0,0,0,0,0,7,3,12,0,34,0,0,0,0,5,8,3,8,0,21,0,0,0,0,0,3,0,0,0,3,3,9,20,13,75,104,30,74,6,340,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6
206041503,8,76,16,3,10,7,4,3,8,130,20,96,33,9,13,15,0,3,0,186,24,133,103,29,19,21,5,7,4,341,21,124,151,36,59,50,9,14,13,474,44,129,204,97,237,173,20,23,14,937,68,137,269,173,822,563,131,115,17,2295,100,91,249,234,1387,1077,204,251,21,3615,162,87,222,290,1904,1567,332,443,27,5053,186,89,164,237,1940,1667,340,479,28,5130,440,168,261,495,3989,4879,1098,1680,45,13053,125,52,65,127,776,1579,355,781,12,3879,204,80,109,157,686,2320,820,2914,28,7317,0,6,0,8,28,51,10,24,49,175,1443,1383,1857,1902,11891,13982,3339,6758,268,42814,6,6,4,0,0,6,0,0,0,24,8,13,3,0,0,0,0,0,0,23,5,32,3,0,5,0,0,0,0,43,15,33,24,8,3,3,0,0,3,87,14,55,64,8,8,15,0,0,3,165,30,68,118,14,20,10,3,0,4,269
206041504,5,66,11,0,0,0,0,0,0,82,5,66,13,3,5,0,0,0,0,94,7,85,33,9,9,19,0,3,6,172,13,111,56,18,35,28,3,0,3,276,15,88,108,43,95,60,11,19,4,431,34,72,131,67,246,216,23,34,5,821,24,40,88,96,348,297,54,59,5,1012,44,40,75,82,524,408,78,94,9,1342,37,27,50,56,507,418,68,102,9,1278,81,50,77,108,828,1067,214,385,4,2799,14,17,18,25,144,223,77,130,4,643,12,13,19,33,129,292,100,301,4,913,0,0,3,0,12,13,0,8,22,64,299,764,681,544,2888,3042,634,1141,73,10062,3,4,0,0,0,0,0,0,0,16,4,5,4,0,0,0,0,0,0,11,7,24,9,0,0,0,0,0,3,40,3,23,10,0,0,0,0,0,4,44,5,13,23,0,3,0,0,0,0,51,15,27,37,11,5,3,0,0,0,97
206041505,21,127,50,4,9,17,0,5,0,239,12,132,77,8,9,17,4,8,6,276,27,159,167,17,32,18,0,7,9,430,35,161,258,66,134,84,12,18,9,778,45,163,308,141,405,332,50,47,11,1509,100,164,325,248,1268,1126,203,190,33,3654,144,136,257,298,1869,1777,338,338,30,5182,172,131,234,326,2047,2122,405,548,39,6025,204,93,163,269,1711,2060,389,627,27,5529,410,201,291,511,3693,6212,1240,1905,51,14522,92,55,86,139,676,1811,391,810,8,4068,226,162,167,280,826,2655,969,3652,34,8955,6,7,8,4,35,66,6,32,48,221,1545,1881,2413,2321,12727,18337,4019,8210,315,51757,5,3,0,0,0,3,0,3,0,15,0,7,0,0,0,0,0,0,0,7,0,20,5,0,0,0,0,0,0,37,8,37,17,0,0,0,0,0,0,66,11,31,38,13,6,16,0,0,0,108,12,42,59,22,16,15,3,7,4,176
206041506,4,42,3,0,3,8,0,0,0,63,5,33,17,4,6,9,0,3,0,69,7,47,38,7,3,10,0,4,0,114,8,21,32,11,28,8,4,6,0,118,8,32,62,23,65,31,8,8,0,247,3,30,68,55,95,91,11,20,5,375,16,11,43,50,169,146,25,30,0,492,16,13,25,40,173,153,35,46,0,505,13,12,8,18,111,113,27,39,0,337,25,7,16,36,142,195,59,127,0,609,0,3,5,5,17,43,16,27,0,120,10,9,3,7,20,46,31,87,0,214,0,0,5,0,0,6,0,0,4,19,137,318,321,263,829,847,230,394,23,3366,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,14,0,11,6,0,0,0,0,0,0,25,6,13,13,6,0,4,0,0,6,42,7,10,29,11,11,9,0,0,0,81
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,5,0,12,5,0,0,0,18,0,0,0,0,10,0,0,3,0,11,0,0,0,3,6,4,3,4,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,4,41,13,4,12,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
206041508,3,25,5,0,0,0,0,0,0,36,0,14,22,0,0,4,0,0,0,50,0,29,20,8,3,4,0,0,0,69,4,28,33,9,10,16,0,0,3,103,16,31,33,29,59,53,7,14,3,238,8,32,54,51,234,223,49,48,6,707,23,22,38,52,341,429,73,69,6,1049,33,14,27,56,394,519,110,141,5,1303,30,10,26,33,312,455,84,109,6,1059,88,28,50,81,678,1099,246,411,7,2689,21,7,9,18,143,318,78,175,0,775,45,17,15,24,182,568,192,648,3,1699,0,0,5,0,4,13,0,6,5,40,291,281,342,365,2374,3715,833,1634,54,9892,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,10,5,0,0,0,0,0,0,0,17,8,4,9,0,0,0,0,0,0,22,12,12,9,9,0,0,0,0,6,44,20,27,28,4,3,9,0,0,4,90
206041509,9,29,0,0,0,0,0,0,0,48,8,43,8,5,3,4,0,0,0,70,8,48,27,6,3,4,0,0,0,98,10,47,38,16,14,13,4,4,0,144,11,38,57,19,45,38,12,7,4,231,11,48,68,41,152,132,18,24,8,501,21,27,47,49,220,200,38,35,3,647,17,17,40,58,226,223,44,64,5,685,16,32,33,47,195,217,43,70,0,659,50,31,39,43,264,449,108,153,4,1150,4,3,6,10,26,104,30,51,0,233,7,4,12,14,44,150,56,114,0,399,0,0,6,0,5,7,0,4,9,29,189,445,381,321,1197,1551,347,526,38,4989,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,10,5,7,4,0,3,0,0,0,0,17,3,12,5,3,6,5,0,0,0,34
206041510,0,11,4,0,0,0,0,0,0,16,0,3,0,6,0,0,0,0,0,14,3,14,11,3,0,0,0,0,0,29,6,18,17,5,9,4,0,0,0,57,5,18,20,18,21,17,3,3,0,109,8,11,23,21,45,51,9,9,0,170,5,5,24,29,97,60,17,17,0,267,12,8,17,33,98,84,17,27,0,298,14,4,9,22,74,86,17,27,0,245,9,11,6,16,95,155,42,64,4,401,0,0,3,6,10,22,4,20,0,73,0,5,4,5,16,49,3,51,0,139,0,0,0,0,0,0,0,0,0,9,58,117,138,168,477,540,112,228,9,1839,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,14,0,7,3,0,0,0,0,0,0,11,3,3,3,0,0,0,0,0,0,14,10,4,3,0,0,7,0,0,6,38
206051128,11,31,8,3,5,4,0,0,0,64,8,22,9,9,4,4,0,0,0,55,6,35,37,12,8,7,0,0,4,107,7,40,45,14,21,15,4,4,0,159,19,36,62,28,78,55,6,12,0,296,12,45,72,42,219,194,33,36,0,655,18,36,54,58,243,279,53,53,0,796,16,28,40,53,236,296,65,83,3,826,21,17,26,29,196,247,45,86,3,664,21,35,27,49,323,495,124,201,4,1284,4,8,11,8,50,108,42,82,0,311,8,25,19,34,53,226,68,265,6,710,0,4,3,0,3,10,0,5,5,38,173,422,421,344,1449,1937,433,836,34,6056,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,7,4,0,0,3,0,0,0,14,3,10,3,0,0,0,0,0,0,18,4,16,10,0,7,3,0,0,0,39,0,13,16,0,3,4,0,0,0,49
206051129,0,12,4,0,0,0,0,0,0,15,0,14,3,3,0,0,0,0,0,23,0,15,6,6,0,0,0,0,0,30,0,15,12,0,6,7,0,0,0,47,10,20,11,9,3,8,0,6,0,67,0,15,15,5,11,16,0,12,0,75,5,11,10,15,24,27,10,11,0,111,3,15,14,14,22,29,4,20,0,130,0,3,8,3,9,23,5,16,0,74,8,11,9,10,28,35,20,33,0,147,0,0,3,4,8,17,3,11,0,44,0,14,10,0,4,19,3,29,0,76,0,0,0,0,0,0,0,0,0,0,38,160,111,80,116,181,48,131,3,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5,0,3,3,0,3,0,0,4,0,12,0,5,10,0,6,0,0,0,0,29
206051130,0,15,3,0,0,0,0,0,0,22,0,7,0,0,0,0,0,0,0,13,0,17,10,0,0,5,0,6,0,35,4,10,9,3,6,3,0,9,0,50,4,19,22,6,22,22,0,5,0,94,0,13,13,15,24,34,6,8,0,120,6,10,16,5,28,46,6,8,0,123,3,10,7,11,30,47,9,16,0,142,3,5,5,8,31,25,8,19,0,109,10,9,11,17,34,46,31,46,0,201,0,11,6,0,8,13,6,22,0,72,0,12,11,8,12,39,5,49,0,137,0,0,0,0,0,0,0,4,0,7,46,154,129,80,199,283,71,179,7,1146,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,3,8,0,0,0,0,0,0,0,15,0,12,8,0,0,3,0,0,0,25,0,4,16,0,0,0,0,0,0,26
206051134,0,14,4,0,0,0,0,0,0,17,0,10,10,0,0,3,0,5,0,25,0,23,13,3,3,4,0,3,0,61,3,10,8,0,0,7,0,5,0,39,5,15,9,3,13,7,0,0,0,66,0,16,16,16,28,19,5,4,0,109,0,13,18,16,36,27,8,9,0,125,0,7,9,9,24,30,6,6,0,101,3,0,5,4,17,35,5,12,0,82,0,3,8,10,34,45,23,31,0,165,0,4,0,0,8,14,0,8,4,36,0,6,10,4,11,24,9,30,0,91,0,0,0,0,0,0,0,0,0,4,18,155,115,76,181,227,64,115,5,950,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,16,0,6,6,0,0,0,0,0,0,15,3,8,15,3,0,6,0,0,0,35
206051511,3,9,0,0,0,3,0,0,0,21,0,28,13,0,3,0,0,0,0,47,3,31,27,4,9,5,0,0,0,83,7,23,36,20,18,16,3,3,9,132,8,32,52,28,89,75,20,22,0,328,13,28,55,43,251,238,32,51,0,718,18,22,38,39,349,362,52,72,5,952,23,12,32,60,352,395,88,125,9,1089,19,13,16,33,278,339,75,114,11,893,50,25,37,63,517,881,178,307,3,2059,6,6,5,11,81,150,50,108,4,442,16,10,6,14,56,163,63,174,4,502,0,0,3,0,3,13,0,5,9,29,174,265,341,305,2016,2629,572,987,58,7351,0,0,0,0,0,5,0,0,3,14,3,0,0,0,0,0,0,0,0,4,4,16,4,3,0,0,0,0,4,39,7,22,9,0,0,3,0,0,0,33,0,19,16,4,9,10,0,5,0,65,5,11,28,7,23,20,4,0,0,98
206051512,4,55,10,0,3,0,0,0,0,73,4,44,16,0,5,3,4,3,0,78,10,50,32,7,8,5,4,0,0,124,6,45,59,16,28,18,0,5,0,179,10,37,78,40,106,83,13,13,4,384,18,53,63,70,255,244,49,45,8,798,28,23,54,64,330,356,56,66,9,985,24,33,39,52,270,347,60,97,0,924,27,23,25,33,196,298,65,106,7,774,39,22,52,77,392,705,180,278,6,1752,3,12,13,6,47,174,45,135,0,439,8,15,32,41,65,203,92,269,3,729,0,3,0,3,0,12,0,7,10,40,181,466,473,422,1703,2462,573,1046,49,7376,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,10,4,13,3,4,0,0,0,0,0,32,4,7,18,0,0,5,0,0,0,44,9,21,23,13,8,5,0,4,0,74
206051513,0,26,3,3,0,0,0,0,0,40,8,19,9,0,0,0,0,0,0,38,5,27,31,4,0,6,0,0,0,68,0,20,19,17,4,7,0,4,0,73,3,24,37,12,15,34,7,7,4,148,6,23,36,33,72,69,12,11,0,258,11,10,32,24,87,85,13,19,0,265,9,7,23,29,97,78,14,28,0,291,6,7,3,17,55,65,20,29,0,209,14,11,6,21,93,136,50,98,0,431,0,0,5,9,13,20,12,14,0,70,3,9,6,4,7,47,11,46,0,136,0,0,0,0,0,0,0,0,0,6,64,194,218,174,449,550,147,258,13,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,10,4,5,7,0,0,0,0,0,0,16,8,7,11,5,3,3,0,0,0,31
206051514,0,16,3,0,0,3,0,0,0,27,0,22,6,6,0,0,0,0,0,35,4,38,23,0,0,3,0,0,0,79,5,21,31,11,12,8,0,0,0,98,9,21,48,19,31,23,4,7,3,168,16,20,55,41,104,82,10,13,8,343,11,26,32,38,155,115,11,21,9,410,12,14,18,29,126,123,24,18,8,372,14,0,16,22,89,113,21,31,3,317,21,18,25,20,150,278,53,80,3,653,6,7,10,3,33,69,10,35,3,180,8,5,15,10,26,101,53,119,0,347,0,0,0,0,0,4,0,0,5,16,120,229,291,204,737,941,194,333,31,3082,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,15,4,14,15,0,0,0,0,6,0,33,9,11,20,0,10,0,0,0,0,59
206061135,0,26,0,0,0,0,0,0,0,29,3,10,13,0,0,0,0,0,0,24,0,24,13,5,0,0,0,3,0,44,5,15,12,5,3,3,4,0,0,52,5,28,21,26,22,18,0,0,0,122,6,7,30,21,52,29,4,11,0,160,9,15,24,23,43,40,11,11,5,179,7,11,16,16,58,51,16,22,0,196,4,10,16,13,49,45,7,23,0,169,7,11,18,18,84,101,45,63,0,346,3,8,10,3,13,29,9,16,0,89,0,8,15,15,12,53,18,43,0,171,0,0,3,0,0,4,0,5,0,12,59,208,180,144,352,377,118,194,16,1639,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,5,9,3,0,0,0,0,0,0,19,0,10,7,4,0,0,0,0,0,21,5,7,11,4,4,4,0,0,0,37
206061136,5,37,10,0,0,0,0,0,0,52,5,31,13,0,0,0,0,0,0,47,6,37,36,0,12,0,0,0,0,94,10,29,31,17,29,16,4,6,0,139,10,36,41,21,45,54,14,10,0,234,15,28,56,54,108,109,12,27,4,406,15,26,37,50,104,150,45,33,6,453,9,25,41,43,125,160,33,54,5,495,12,3,18,29,77,138,37,32,3,357,10,19,35,27,110,178,66,136,0,582,3,9,16,8,15,38,16,42,0,143,8,11,17,27,21,82,33,127,0,322,0,4,4,3,0,9,0,5,7,26,101,328,349,282,642,924,262,485,30,3405,0,0,0,0,0,0,0,0,0,9,3,8,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,18,3,16,6,0,0,0,0,0,0,26,4,10,17,3,0,0,4,0,0,46,8,22,41,11,5,7,3,0,0,105
206061138,3,18,0,4,0,0,0,0,0,27,0,10,8,0,0,5,0,0,0,24,5,22,14,4,0,3,0,0,0,47,0,22,30,12,8,3,0,5,0,68,4,19,24,16,8,12,0,0,0,87,0,20,25,8,22,14,3,11,0,105,7,10,28,20,25,21,12,26,0,154,8,20,11,16,40,44,8,30,0,181,0,0,18,9,36,39,19,32,0,153,16,17,14,16,37,81,45,109,4,342,0,9,4,4,3,10,4,21,0,57,5,24,20,23,16,49,15,59,0,210,0,4,0,0,0,0,0,5,3,10,47,235,197,134,203,287,109,290,14,1513,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,3,5,4,0,0,0,0,0,11,5,6,5,0,0,6,0,0,0,18,3,15,3,0,0,3,0,0,0,31
206061515,0,9,3,0,0,3,0,0,0,23,4,11,7,0,0,5,0,4,0,21,0,15,13,4,9,0,0,3,0,46,0,15,28,6,14,6,0,5,0,70,4,18,19,15,36,30,0,8,0,124,8,15,29,21,86,77,14,20,0,262,6,14,18,22,96,120,22,17,3,321,10,17,19,17,93,118,29,36,0,329,5,11,17,16,48,78,39,21,0,238,10,8,15,15,87,173,53,122,0,474,0,6,0,6,14,45,22,27,0,124,5,7,11,9,24,76,27,117,3,277,0,0,0,6,0,0,0,0,5,10,55,164,172,137,509,732,201,380,10,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,12,0,0,3,0,3,0,0,0,0,11,5,4,0,4,3,5,0,4,0,29
206061516,0,8,0,0,0,0,0,0,0,8,3,11,3,4,0,0,0,0,0,18,5,16,19,8,3,7,0,3,0,53,0,15,12,4,10,6,0,3,0,52,6,18,31,21,34,31,8,4,4,150,3,13,26,21,67,64,17,15,3,235,7,13,20,28,76,79,17,26,0,261,11,15,18,20,69,71,6,24,0,236,7,4,6,13,46,59,19,25,0,179,3,9,15,28,57,102,43,68,0,330,4,3,10,12,20,36,6,22,0,109,5,7,10,16,16,52,12,55,0,176,0,0,0,0,0,0,0,0,0,6,49,153,181,167,397,509,132,245,15,1846,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,11,0,17,5,0,0,0,0,0,0,25,0,10,6,3,0,0,0,0,0,29,0,20,19,4,0,3,0,3,0,47
206071139,0,22,5,0,0,0,0,0,0,25,3,14,13,6,0,0,0,5,0,41,6,34,28,5,0,4,0,0,0,80,3,40,26,13,6,15,3,6,0,120,6,21,40,19,50,52,3,12,0,196,9,27,57,41,107,109,14,15,0,376,11,12,26,43,132,157,12,36,5,439,16,25,21,38,167,162,39,36,4,503,9,10,13,32,149,144,31,22,4,406,11,10,13,33,250,289,66,101,0,768,3,0,8,0,19,65,16,21,0,139,7,0,8,8,14,60,27,79,0,204,0,0,0,0,0,10,0,0,0,11,82,236,260,232,915,1066,216,326,20,3356,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,11,0,9,6,0,0,4,0,0,0,20,4,15,14,0,0,5,0,0,0,40,0,10,18,8,11,0,0,0,0,52
