POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
209041221,19,0,0,21,0,0,0,3,0,25,5,0,0,3,7,0,0,8,0,0,0,0,0,11,0,0,0,4,8,6,0,13,0,6,0,3,0,21,4,6,0,8,35,7,0,48,8,5,0,12,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041223,194,35,0,224,19,14,0,35,6,318,24,18,0,50,59,19,0,84,8,8,0,18,0,140,42,66,0,108,57,39,0,95,16,39,0,61,14,274,117,121,0,236,392,90,0,486,246,63,0,306,19,1051,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,10,0,6,0,5,26,6,0,28,4,0,0,4,0,41,0,0,0,6,7,0,0,11,4,0,0,6,3,22,8,6,0,15,5,0,0,8,0,8,0,8,7,31,11,14,0,30,43,10,0,56,20,8,0,34,13,122,0,0,0,0,0,0,0,0,43,0,0,43,0,43,0,4,0,7,0,0,0,0
209041224,73,12,0,86,3,0,0,7,0,133,4,9,0,9,10,7,0,10,3,5,0,8,0,30,11,27,0,34,11,15,0,28,3,12,0,18,7,82,39,59,0,101,127,38,0,162,253,21,0,275,7,544,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,8,0,0,8,0,11,0,0,0,0,0,0,0,0,9,0,0,9,0,7,0,0,0,0,3,0,0,3,3,0,0,3,0,7,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,7,0,7,7,0,0,9,0,0,0,0,0,20,0,3,0,3,0,0,0,0,0,0,0,0,0,7,3,0,0,9,0,4,0,3,0,4,0,4,3,16,5,15,0,18,10,4,0,21,27,4,0,31,8,71,0,0,0,0,0,0,0,0,49,0,0,49,0,49,0,0,0,0,0,0,0,0
209041225,34,12,0,47,0,4,0,6,0,68,9,0,0,7,8,4,0,12,4,0,0,4,0,25,12,14,0,23,4,5,0,11,3,3,0,8,3,45,33,26,0,58,83,17,0,99,117,9,0,123,3,285,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,6,0,6,5,3,0,5,0,0,0,0,0,12,0,0,0,3,3,0,0,3,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,6,4,3,0,6,9,3,0,16,19,0,0,21,3,44,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,0,0,0,0,0,0,0
209041431,13,3,0,18,3,0,0,5,0,29,3,0,0,11,10,0,0,10,5,0,0,5,0,19,6,16,0,18,14,10,0,23,5,8,0,6,3,55,13,18,0,35,41,15,0,59,12,8,0,19,3,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,4,0,4,3,0,0,3,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041432,380,55,0,431,23,11,0,29,5,543,29,15,0,41,80,46,0,123,9,4,0,17,0,193,42,72,0,111,46,95,0,137,18,23,0,45,6,300,137,121,0,264,683,209,0,900,450,46,0,490,11,1665,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,16,0,0,16,0,16,4,0,0,4,5,0,0,5,13,0,0,13,0,23,0,0,0,0,15,0,0,21,0,0,0,0,0,14,5,6,0,5,60,5,0,64,0,0,0,0,0,69,0,5,0,3,17,9,0,21,0,4,0,3,4,37,5,9,0,13,7,10,0,19,0,0,0,3,3,42,8,16,0,30,104,24,0,126,57,6,0,60,9,224,0,0,0,0,0,0,0,0,114,0,0,114,0,114,5,0,0,5,0,0,0,0
209041433,86,6,0,97,11,5,0,14,0,141,10,9,0,22,23,7,0,32,10,4,0,13,0,58,12,15,0,27,13,12,0,23,3,14,0,16,0,64,47,33,0,82,154,29,0,185,85,18,0,101,0,370,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,4,0,0,0,9,0,0,4,0,0,0,0,0,12,0,0,0,0,8,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,5,11,9,0,0,9,17,4,0,16,13,0,0,14,5,42,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0
209041435,17,7,0,17,0,0,0,0,0,25,4,0,0,6,3,0,0,3,4,0,0,4,0,10,0,13,0,10,4,4,0,8,0,5,0,5,0,23,13,9,0,24,30,12,0,42,26,5,0,25,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,4,3,0,0,3,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0
209041436,85,9,0,96,6,0,0,10,0,121,3,8,0,11,24,3,0,26,4,4,0,5,0,45,6,20,0,29,13,17,0,31,6,15,0,13,6,88,31,39,0,68,173,30,0,204,97,19,0,118,3,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,7,0,7,3,5,0,10,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,6,4,0,4,0,3,4,0,0,4,0,0,0,3,5,16,5,7,0,9,18,4,0,24,5,6,0,9,9,52,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0
209041437,26,0,0,31,9,0,0,9,0,56,6,3,0,12,10,0,0,10,7,0,0,13,0,31,13,13,0,29,0,5,0,11,5,8,0,15,0,59,37,23,0,65,57,12,0,65,95,13,0,109,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,4,0,9,0,0,0,0,6,4,0,8,4,0,0,5,4,19,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0
209041527,48,3,0,54,7,0,0,5,0,73,3,4,0,3,12,0,0,12,0,0,0,0,0,21,7,23,0,29,10,11,0,26,0,6,0,6,0,64,26,33,0,64,97,21,0,117,102,11,0,115,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,11,0,0,0,4,9,5,0,11,9,0,0,9,0,27,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0
209041528,17,3,0,19,0,0,0,0,0,27,0,4,0,4,3,0,0,7,0,0,0,0,0,12,0,5,0,11,4,7,0,8,0,0,0,5,0,23,8,17,0,24,44,8,0,52,128,8,0,133,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,4,10,0,0,10,0,15,0,0,0,0,0,0,0,0,40,0,0,40,0,40,0,0,0,0,0,0,0,0
209041529,20,0,0,20,4,0,0,4,0,33,0,3,0,5,12,0,0,8,0,0,0,5,0,21,9,18,0,26,5,7,0,15,3,4,0,8,0,42,16,25,0,41,51,7,0,58,36,7,0,35,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,5,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041530,32,3,0,38,6,4,0,12,0,71,4,9,0,14,13,3,0,18,7,4,0,12,0,43,6,8,0,19,15,10,0,25,6,10,0,16,0,54,29,18,0,56,74,21,0,92,30,19,0,42,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,9,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,9,0,0,0,3,0,0,0,0,0,6,0,5,0,9,15,3,0,13,0,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041531,29,3,0,34,0,0,0,5,0,41,0,5,0,8,3,6,0,5,4,0,0,4,0,19,8,3,0,7,6,5,0,7,0,0,0,0,0,20,12,9,0,28,63,13,0,76,60,0,0,60,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,4,0,4,4,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0
209041532,29,7,0,38,0,0,0,3,0,51,7,4,0,10,5,0,0,5,0,0,0,0,0,15,3,12,0,18,6,4,0,7,0,5,0,10,7,39,23,14,0,37,60,10,0,73,76,8,0,92,7,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,0,0,3,0,9,0,6,0,10,5,5,0,8,4,0,0,4,0,16,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0
210011226,183,14,0,198,7,4,0,12,0,230,7,4,0,17,25,9,0,35,3,0,0,3,0,45,8,15,0,25,8,11,0,17,3,0,0,7,6,57,36,39,0,75,331,44,0,375,250,10,0,262,6,717,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,6,0,0,12,13,0,0,13,0,18,0,0,0,0,17,0,0,17,0,0,0,0,0,17,4,4,0,6,24,4,0,22,0,0,0,0,0,35,3,0,0,4,4,0,0,4,0,0,0,0,0,11,0,0,0,0,0,3,0,3,0,0,0,0,4,7,3,3,0,11,48,7,0,54,56,5,0,57,4,125,0,0,0,0,0,0,0,0,44,0,0,44,0,44,0,0,0,0,0,0,0,0
210011227,153,23,0,171,0,4,0,4,0,196,9,3,0,13,28,10,0,35,4,0,0,3,0,54,12,20,0,39,11,9,0,20,3,4,0,7,0,67,34,35,0,72,254,38,0,294,59,6,0,68,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,0,0,6,4,0,0,4,0,13,3,0,0,3,10,0,0,10,0,0,0,0,0,13,4,3,0,7,42,4,0,47,3,0,0,3,0,56,0,4,0,3,10,0,0,10,3,0,0,3,0,19,3,8,0,13,3,7,0,11,0,0,0,6,3,25,17,13,0,24,67,12,0,81,16,5,0,17,0,125,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0
210011228,225,36,0,256,12,8,0,25,0,350,28,26,0,55,55,19,0,74,11,6,0,14,0,148,32,40,0,75,30,37,0,68,20,30,0,46,10,198,107,107,0,218,394,95,0,492,191,45,0,237,14,959,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,6,0,0,0,0,0,0,0,0,12,0,0,12,0,14,0,0,0,4,4,0,0,3,8,0,0,8,0,12,0,0,0,0,5,0,0,5,0,0,0,0,0,5,10,3,0,16,22,0,0,21,4,0,0,4,3,47,5,9,0,9,6,0,0,5,8,0,0,8,0,24,0,11,0,12,8,4,0,10,0,4,0,0,10,33,16,23,0,39,45,7,0,46,36,4,0,47,14,145,0,0,0,0,0,0,0,0,30,0,0,30,0,33,0,3,0,3,0,0,0,0
210011230,82,12,0,87,0,5,0,8,0,110,10,0,0,8,16,0,0,22,4,3,0,3,0,33,4,14,0,21,9,12,0,21,0,8,0,12,0,50,26,19,0,43,135,31,0,166,80,16,0,98,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,3,0,0,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,8,0,5,0,5,16,4,0,17,28,0,0,25,0,52,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0
210011231,34,8,0,36,3,0,0,3,0,40,0,0,0,3,5,0,0,11,0,0,0,0,0,16,0,6,0,5,0,4,0,3,0,0,0,0,0,11,4,8,0,14,64,10,0,70,58,5,0,58,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,13,0,0,0,0,0,12,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,9,14,3,0,14,4,0,0,4,0,26,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0
210011533,37,7,0,43,4,3,0,8,0,60,4,5,0,8,11,3,0,23,0,3,0,3,0,30,8,15,0,23,11,3,0,11,3,9,0,8,0,44,27,22,0,46,89,22,0,100,76,6,0,89,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,6,0,9,8,0,0,8,6,0,0,6,0,19,0,0,0,0,0,0,0,0,27,0,0,27,0,27,0,0,0,0,0,0,0,0
210011534,64,4,0,66,4,0,0,9,0,89,4,3,0,10,13,5,0,22,5,0,0,4,0,36,8,18,0,28,14,14,0,31,3,3,0,11,0,65,29,31,0,61,124,29,0,154,41,7,0,50,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,9,6,4,0,0,4,12,0,0,12,5,0,0,5,9,31,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0
210021232,112,21,0,133,3,3,0,0,0,157,3,10,0,8,16,0,0,12,0,5,0,8,0,32,7,30,0,35,7,22,0,36,0,5,0,7,0,75,27,60,0,84,201,54,0,250,246,13,0,259,5,594,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,14,0,0,14,0,16,0,0,0,0,0,0,0,0,6,0,0,6,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,5,12,0,0,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,0,0,4,5,13,3,5,0,4,15,3,0,21,42,4,0,47,5,77,0,0,0,0,0,0,0,0,58,0,0,58,0,58,0,3,0,3,0,0,0,0
210021233,12,3,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,3,0,0,0,0,0,8,5,5,0,12,16,3,0,22,14,0,0,14,6,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,4,0,0,4,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,9,0,0,9,3,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
