POW_SA2_CODE_2021,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_NegNilInc_E,P_NegNilInc_OM_IE,P_NegNilInc_OM_UIE,P_NegNilInc_CFW,P_NegNilInc_ES_NS,P_NegNilInc_Tot,P_1_149_E,P_1_149_OM_IE,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000_3499_E,P_3000_3499_OM_IE,P_3000_3499_OM_UIE,P_3000_3499_CFW,P_3000_3499_ES_NS,P_3000_3499_Tot,P_3500mo_E,P_3500mo_OM_IE,P_3500mo_OM_UIE,P_3500mo_CFW,P_3500mo_ES_NS,P_3500mo_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
203031490,285,64,41,2864,11,0,3,17,5,35,315,3,13,9,10,344,226,7,32,8,3,275,206,7,27,7,4,251,254,10,36,10,8,318,382,25,53,10,4,475,477,33,54,7,9,580,474,40,52,10,6,582,447,74,66,10,7,610,319,64,67,3,4,456,248,83,43,8,5,385,158,36,44,4,5,247,225,84,48,10,3,369,47,30,6,0,0,84,57,49,22,6,0,137,39,7,3,3,4,55,3887,557,577,111,79,5213
204011054,120,62,21,1370,6,0,0,17,0,27,84,0,4,13,0,110,54,0,15,5,3,86,89,3,11,8,0,107,101,6,30,7,0,150,193,14,31,16,0,260,221,22,32,7,3,291,304,23,36,16,0,376,339,41,47,6,7,436,203,19,31,7,7,264,165,31,26,3,3,225,96,22,12,0,0,134,134,24,19,5,0,176,20,5,3,0,0,28,21,19,6,0,5,49,26,4,10,0,8,50,2052,238,325,121,45,2777
204011055,134,88,22,1172,5,0,4,31,0,43,61,4,6,9,4,74,58,10,21,15,0,101,70,0,26,7,0,111,67,11,22,15,7,127,145,13,37,10,4,211,213,26,41,17,6,300,227,16,47,22,6,317,255,21,31,15,7,325,119,24,26,7,3,183,87,18,16,6,3,140,59,10,12,8,0,92,73,13,26,4,0,115,12,5,5,3,0,30,14,19,18,4,0,67,16,0,3,15,0,41,1494,202,352,195,45,2281
204011056,153,59,19,2685,16,0,3,27,0,45,172,0,4,3,0,185,154,10,19,9,3,194,142,8,19,8,0,188,181,16,23,9,0,230,337,33,38,4,3,418,406,20,30,7,5,468,480,26,51,4,3,563,529,55,43,8,6,642,433,29,29,3,6,494,354,42,26,5,0,426,197,25,19,4,0,252,356,37,26,0,0,419,43,17,3,0,0,59,37,23,15,5,0,78,52,7,0,9,10,77,3889,352,356,106,41,4740
204011057,191,85,27,2398,9,0,3,24,0,44,140,0,15,10,0,157,136,8,17,6,5,172,150,9,22,14,4,207,174,15,27,11,3,235,326,28,42,18,7,420,465,29,58,15,3,578,504,51,66,6,3,638,542,45,66,21,6,685,307,39,61,16,3,423,243,26,41,8,3,327,162,23,27,8,3,222,235,46,40,7,5,325,28,20,10,5,0,64,39,47,12,11,4,109,27,10,6,7,8,59,3495,398,499,189,62,4652
204011058,62,30,12,814,0,0,3,6,0,12,51,0,0,3,0,56,40,0,8,11,0,57,35,3,3,6,3,57,62,10,10,5,0,82,109,9,18,4,3,141,181,5,17,8,3,211,222,18,29,6,5,284,208,27,22,12,0,267,151,13,13,3,0,178,112,18,3,4,0,143,55,11,5,7,0,83,79,9,21,4,0,109,8,4,6,0,0,24,22,20,3,4,0,54,15,0,5,3,6,25,1357,156,170,81,20,1796
204011059,77,19,7,1753,13,0,0,11,0,22,105,0,3,3,0,116,91,0,3,3,0,100,104,3,12,8,4,129,134,0,10,9,0,148,260,4,22,0,0,292,325,10,16,4,3,355,357,19,31,0,6,409,401,22,25,0,7,452,245,23,13,4,0,278,220,23,18,0,0,258,140,9,0,0,0,153,227,8,15,0,0,254,30,14,5,3,0,49,20,6,5,0,0,39,27,0,0,0,5,32,2709,148,176,41,23,3100
204011060,52,42,10,685,8,0,0,15,0,27,11,4,5,5,3,25,33,0,13,11,0,57,18,4,3,10,0,34,40,0,8,5,3,57,63,8,14,8,4,98,119,7,12,6,0,147,206,11,20,4,0,238,318,11,22,4,0,355,272,12,19,0,3,309,256,12,9,3,0,288,193,8,8,4,0,205,241,10,9,0,0,259,36,3,3,0,0,38,24,16,4,4,0,47,8,0,0,4,3,20,1848,99,139,94,26,2213
204011061,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,0,3,0,0,6,0,0,0,0,0,4,3,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,6,10,0,0,38
204011062,79,41,6,604,0,0,0,17,0,23,38,0,7,6,3,53,31,4,11,12,0,60,47,7,5,3,0,64,43,5,10,11,0,73,86,4,22,11,0,120,93,3,26,4,0,124,90,16,25,4,0,129,93,12,24,7,3,141,59,14,12,5,0,93,53,7,18,0,3,86,33,13,10,3,0,58,45,16,10,6,0,74,8,7,0,4,0,17,11,9,11,3,3,38,15,0,0,3,0,24,729,117,207,93,22,1163
204021063,143,41,19,2516,13,3,3,12,0,26,123,3,3,8,0,137,127,0,10,12,5,159,128,11,19,5,0,169,163,11,29,10,7,220,357,14,28,8,3,416,455,27,39,0,4,527,628,35,47,10,9,731,646,38,46,10,6,746,463,18,35,9,3,526,410,26,30,3,0,461,280,16,19,4,0,319,459,33,17,3,0,512,59,7,3,0,0,66,63,24,18,0,0,111,38,3,9,4,7,59,4406,279,352,86,57,5182
204021064,83,61,6,326,0,0,6,18,0,24,20,0,0,6,0,27,17,5,12,14,0,46,9,3,18,16,3,47,13,3,25,12,0,54,24,12,28,17,3,76,38,8,18,18,4,89,50,10,27,9,0,107,62,14,23,6,6,109,40,10,23,0,4,86,27,9,19,7,0,67,18,5,11,0,0,40,32,11,6,8,3,59,0,0,5,0,0,9,6,5,4,0,0,22,0,3,4,7,0,18,375,97,231,137,26,867
204021065,54,35,4,729,0,0,3,7,0,14,47,0,0,7,0,51,42,6,12,4,0,60,22,4,7,5,3,39,51,5,6,0,0,69,66,6,16,10,6,101,121,9,11,11,0,144,128,8,16,3,0,162,187,19,23,5,0,234,149,11,8,8,5,179,146,12,13,0,0,176,107,8,3,3,0,114,113,13,8,4,0,138,25,7,0,0,0,29,3,5,6,3,0,13,11,4,0,4,0,17,1209,102,139,69,18,1544
204021066,238,72,42,6225,18,4,8,22,0,52,360,0,8,9,5,388,252,9,25,9,5,294,255,13,28,4,3,305,353,14,38,14,3,425,747,34,38,8,11,851,997,62,54,6,9,1131,1486,58,77,6,6,1631,1553,78,71,14,12,1726,1071,57,51,0,0,1176,799,68,50,3,4,923,564,55,30,0,5,652,755,82,48,3,4,888,84,38,14,0,0,138,119,52,39,0,0,209,86,5,4,7,3,103,9504,622,574,111,81,10898
204021067,180,116,31,1034,4,0,18,36,0,59,104,4,15,19,8,147,58,4,22,20,6,107,44,12,31,31,0,121,81,16,36,23,3,156,105,30,59,27,7,232,144,24,64,13,11,250,210,42,54,17,6,340,260,53,61,22,12,412,135,33,37,15,4,230,128,22,49,8,3,208,79,21,18,8,0,119,92,24,23,5,0,144,18,11,12,0,0,39,22,18,17,5,0,54,10,6,6,9,5,36,1505,316,518,247,72,2658
204031068,111,22,6,1069,3,0,3,14,0,21,76,6,10,4,0,88,54,4,13,3,0,70,52,8,12,12,0,83,58,4,20,5,0,88,106,10,20,10,0,153,140,13,20,0,0,185,185,12,28,5,4,234,218,11,35,6,0,266,175,23,24,5,0,223,118,12,11,0,0,143,84,12,11,0,0,109,104,26,11,0,3,144,22,9,6,0,0,33,11,12,3,0,3,28,12,0,0,0,3,15,1418,163,224,66,16,1888
204031069,211,74,32,2292,10,0,3,18,0,37,144,0,8,6,0,157,113,0,12,15,3,137,165,8,23,16,0,221,186,15,33,21,3,258,377,31,46,14,4,472,513,44,61,12,9,640,616,28,45,19,10,709,475,61,80,3,10,630,311,35,36,4,4,388,211,41,41,7,0,307,130,29,15,7,0,181,217,53,33,3,0,303,32,17,5,0,0,56,43,30,22,4,0,103,28,4,10,0,6,51,3566,406,474,149,54,4658
204031070,43,26,5,280,4,0,4,7,3,23,28,0,4,3,0,34,17,0,9,0,5,32,16,0,8,0,0,27,19,4,10,4,0,43,38,4,11,4,5,57,37,7,14,9,0,62,54,10,14,4,0,72,75,3,13,5,0,101,42,0,6,6,0,61,23,3,3,0,0,38,26,7,4,0,0,39,24,3,3,0,0,32,4,3,0,0,0,6,9,4,0,0,0,12,3,0,0,7,0,13,415,46,118,48,14,646
204031071,76,35,11,1013,6,4,0,10,0,19,71,0,3,4,0,75,46,0,8,8,0,64,53,0,8,14,4,79,82,3,15,5,3,104,134,9,16,11,3,177,202,11,25,8,4,246,260,13,24,4,0,301,257,22,22,6,3,319,144,24,17,8,0,189,130,11,11,0,0,154,80,4,9,4,0,98,131,21,12,0,0,165,8,3,5,0,4,15,18,20,7,4,0,43,14,0,4,0,0,20,1623,155,183,79,35,2069
204031072,140,82,19,1120,6,0,3,14,0,24,64,0,3,9,0,69,36,0,23,17,0,84,52,11,20,14,0,97,66,9,26,15,3,113,114,27,32,20,8,196,169,13,42,20,11,254,196,21,49,10,7,280,253,25,39,14,7,343,162,23,38,13,3,237,101,21,34,9,4,167,68,15,26,0,3,107,101,21,29,0,4,159,18,6,10,0,0,39,19,13,19,3,0,48,13,4,3,5,3,36,1433,204,403,168,46,2251
204031073,104,33,17,2404,14,0,0,9,0,27,110,0,4,0,0,116,92,5,9,4,0,108,102,5,11,7,0,126,135,0,15,3,0,160,295,7,33,0,6,347,417,11,23,10,5,465,632,30,34,3,3,700,697,30,38,3,3,773,615,25,30,6,0,683,531,21,17,6,0,577,386,21,18,0,0,429,458,21,16,0,3,498,55,10,0,0,0,63,79,19,14,0,0,114,44,5,3,0,4,49,4655,219,269,50,35,5226
204031075,72,43,4,603,3,0,7,16,0,26,54,0,5,4,0,67,38,5,10,6,0,56,22,14,13,3,0,50,48,6,22,9,4,81,65,9,22,8,4,105,82,8,20,8,0,117,101,22,20,0,0,149,121,28,17,6,0,176,87,19,19,3,0,126,74,23,13,3,0,111,55,15,9,0,5,81,84,24,25,0,0,133,5,6,4,0,0,16,8,11,4,0,0,30,10,0,6,0,4,21,843,180,214,85,26,1347
204031491,96,32,6,1608,7,0,3,10,3,27,102,0,6,0,5,106,72,0,9,0,0,83,50,4,10,0,0,70,89,6,10,0,0,116,166,7,25,8,6,208,269,9,19,8,0,308,521,29,25,0,4,580,714,28,28,5,0,781,481,19,23,0,0,524,411,17,22,5,0,453,259,16,16,0,0,294,335,22,23,7,0,384,31,5,6,0,0,44,27,3,10,0,0,42,24,4,0,0,0,31,3564,178,232,52,23,4052
204031492,234,35,29,5797,23,5,0,12,0,33,337,0,5,3,3,351,283,3,19,3,3,315,221,3,26,9,5,266,379,10,33,9,5,436,722,19,38,4,9,797,1021,39,66,6,9,1147,1513,55,68,3,3,1645,1791,87,68,5,12,1959,1276,74,54,0,3,1416,1040,68,34,5,6,1153,724,39,26,0,5,795,925,88,55,0,6,1069,98,38,17,3,0,153,134,74,21,3,0,236,78,10,9,4,7,105,10568,619,554,72,74,11885
205011076,230,83,16,2350,3,0,4,23,0,33,175,0,19,15,0,210,149,11,24,13,3,198,129,3,28,14,5,179,185,19,32,12,11,250,301,28,53,17,3,400,380,28,56,9,0,481,475,40,69,7,0,598,491,53,67,10,3,615,339,47,45,4,4,435,249,40,35,9,0,330,169,38,39,0,0,253,231,47,40,5,3,325,36,15,6,4,0,65,26,45,22,0,0,90,44,6,7,10,0,67,3385,417,543,153,38,4537
205011077,133,58,15,879,3,0,4,20,0,28,40,0,10,5,0,54,38,7,9,9,0,64,42,7,30,15,0,92,43,12,32,8,0,103,111,24,24,12,5,178,160,21,33,9,0,234,196,28,30,12,10,276,188,31,21,5,9,257,117,25,38,4,3,185,91,20,22,4,0,133,50,5,16,0,0,72,70,14,17,0,0,107,7,10,0,0,0,22,9,12,18,4,0,47,17,0,8,6,3,37,1184,207,313,127,43,1882
205011078,129,64,24,1154,5,0,4,16,3,25,74,0,7,6,0,85,73,0,18,10,6,108,82,3,20,16,0,124,87,10,12,14,0,122,150,15,29,13,10,220,202,18,30,14,7,273,220,28,42,13,4,307,223,29,34,5,3,294,142,13,17,4,4,181,127,30,27,4,0,185,61,11,19,0,0,95,76,27,16,5,3,134,13,6,9,0,0,29,14,16,14,3,0,50,28,14,15,3,5,62,1577,224,319,127,44,2294
205011079,344,93,38,6183,40,3,3,38,0,82,378,0,18,9,4,404,405,8,31,7,4,463,305,17,29,10,4,367,419,6,48,13,11,499,773,42,67,22,21,915,1064,44,78,12,11,1206,1403,74,110,17,6,1608,1331,106,97,20,10,1562,968,66,71,11,0,1120,701,92,64,8,4,864,499,46,51,11,5,608,668,94,56,6,3,830,86,33,13,0,0,131,122,102,35,11,0,264,105,9,11,4,8,136,9248,751,793,185,92,11059
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,233,56,59,5207,33,3,6,19,0,61,276,0,6,14,9,306,218,3,19,6,10,253,242,14,27,16,6,298,368,16,29,12,7,431,741,25,59,7,11,846,1011,37,73,3,18,1140,1305,66,71,8,8,1457,1384,67,74,6,12,1545,916,43,46,3,7,1021,688,63,53,0,5,810,446,34,24,0,8,516,546,60,31,3,4,645,78,30,4,0,0,109,102,52,18,0,6,179,82,3,8,0,12,106,8420,517,557,106,124,9720
205021082,152,81,24,861,3,0,14,19,0,32,31,0,8,11,3,50,27,4,10,17,3,67,54,3,23,16,0,106,66,6,40,12,9,128,129,19,43,16,4,208,177,20,45,24,7,270,208,25,52,11,5,302,185,28,46,9,8,274,96,32,28,5,5,160,95,18,33,3,0,151,62,14,7,10,6,95,57,4,14,4,0,89,7,0,11,0,0,20,7,7,17,4,0,33,9,3,8,7,11,39,1206,188,395,164,61,2008
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,122,66,23,1569,8,0,0,10,0,21,99,0,6,4,0,113,81,5,9,10,0,111,129,5,20,17,9,180,112,9,28,11,6,164,272,13,32,11,6,327,320,22,38,7,6,399,297,26,27,12,4,375,308,28,32,24,4,393,175,23,28,6,6,236,148,28,19,3,0,199,78,13,12,8,3,110,105,20,16,3,0,140,19,0,5,0,0,26,17,8,4,4,0,29,22,3,3,6,5,34,2184,198,288,137,44,2854
205021085,113,66,24,1078,5,0,0,18,0,28,61,0,10,19,0,88,57,0,11,9,3,80,81,9,14,28,0,132,90,10,34,16,5,154,179,15,39,16,7,252,177,19,18,12,10,234,195,16,28,6,4,246,200,30,38,9,3,284,147,18,26,8,4,204,134,11,23,3,4,177,81,11,13,0,0,99,120,15,7,5,4,147,19,10,3,10,0,40,15,10,9,0,4,29,16,7,8,6,0,39,1567,179,299,163,56,2257
205021086,55,16,13,491,3,0,4,5,0,12,46,0,6,0,0,51,15,3,4,3,9,39,34,3,15,3,0,50,36,10,15,4,5,61,78,9,22,0,5,120,76,12,12,5,3,107,95,14,14,4,10,136,89,12,27,4,0,130,40,9,18,4,0,70,32,11,12,0,0,54,22,12,4,0,0,37,33,9,9,0,0,44,3,0,4,0,0,14,6,9,0,0,0,12,7,0,5,7,6,14,612,112,166,39,36,956
205031087,254,90,33,1511,10,0,10,25,0,44,107,3,9,10,0,133,72,11,29,12,3,125,91,3,43,17,4,162,109,8,44,11,8,190,207,20,57,12,11,306,223,13,79,12,8,339,243,44,71,18,3,382,261,37,54,6,9,370,189,47,58,5,10,305,142,30,45,3,12,236,84,24,42,9,4,158,118,33,36,18,3,207,24,12,15,4,3,57,19,17,42,0,0,83,35,3,20,0,8,75,1935,317,646,178,79,3164
205031088,5,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,4,4,0,0,3,0,13,3,4,0,0,0,4,7,0,3,0,0,9,4,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,9,13,0,64
205031089,174,83,41,1431,7,0,10,27,0,51,86,4,9,10,3,113,86,9,15,10,7,123,82,4,23,7,3,124,111,13,27,16,10,182,166,23,45,12,4,253,213,26,34,15,13,297,307,26,80,13,8,443,292,36,63,13,6,405,164,32,46,5,0,242,144,30,36,0,3,216,103,16,13,3,7,138,152,35,31,0,0,220,19,7,12,3,0,38,25,15,16,4,8,66,35,8,7,9,11,61,1987,278,469,157,79,2971
205031090,254,96,35,2755,14,4,22,29,0,66,182,0,10,17,8,218,156,7,27,17,3,214,117,11,28,25,3,183,206,18,43,16,0,289,318,24,55,15,5,427,409,23,68,13,10,517,546,34,60,12,15,667,636,36,87,20,7,788,440,34,57,10,7,551,392,35,65,3,3,502,294,30,26,0,0,357,387,34,42,3,3,469,62,16,12,0,4,87,46,41,32,4,3,127,52,4,9,4,12,73,4263,355,648,191,82,5540
205031091,214,73,29,2113,7,7,0,21,0,41,144,7,7,7,0,165,119,5,21,7,4,156,134,3,25,12,6,182,181,12,34,17,4,255,341,17,65,8,5,431,389,25,56,17,12,506,424,50,51,7,8,543,369,74,84,12,5,540,224,39,63,3,3,323,148,46,33,0,0,232,96,25,25,0,5,152,151,57,21,0,0,237,26,7,6,0,0,33,38,31,14,0,0,83,30,0,5,5,3,45,2815,406,507,119,70,3913
205031092,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,8,0,0,0,0,8,9,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,47
205031093,440,107,53,4602,15,5,9,29,3,64,299,5,23,20,0,352,268,11,35,15,5,333,266,24,60,22,4,372,373,16,83,17,5,498,678,42,108,15,20,855,788,44,107,14,17,968,892,83,122,11,15,1132,902,85,138,24,22,1161,554,79,101,11,3,751,503,53,83,13,8,658,298,74,44,5,8,432,518,67,59,7,14,664,80,18,16,0,4,129,100,49,31,3,5,191,66,7,19,3,5,108,6594,666,1046,211,143,8663
205041094,96,45,4,1193,13,0,4,15,0,27,49,0,7,15,0,68,42,3,13,10,0,65,60,5,21,10,0,100,99,3,27,3,4,133,145,7,29,4,3,188,176,7,32,9,0,223,203,9,30,3,4,250,232,18,24,10,3,290,243,15,20,8,6,285,266,13,15,0,5,297,265,6,4,3,5,283,618,13,10,0,0,639,243,5,0,0,0,254,447,15,5,0,0,466,47,0,0,3,0,55,3147,126,250,96,26,3644
205041095,143,27,32,2861,14,0,4,15,0,39,198,0,9,0,0,217,162,0,15,6,0,182,170,11,26,3,6,212,201,0,27,7,9,243,434,8,31,10,5,491,561,14,40,0,6,617,638,12,42,3,10,713,623,20,36,0,4,686,395,14,30,0,3,451,359,21,18,3,9,411,255,12,11,0,4,278,474,24,20,0,6,527,134,3,5,0,0,149,150,22,8,0,4,188,60,4,9,4,5,84,4827,175,331,60,74,5467
205041096,128,35,35,4935,36,0,5,13,0,52,198,5,9,5,6,213,225,0,23,3,3,262,263,8,19,5,3,299,390,12,15,10,9,434,571,21,34,11,4,642,835,24,31,3,8,898,1259,44,40,9,9,1354,1329,55,26,6,13,1419,1087,32,24,0,5,1150,1040,33,22,0,5,1103,787,24,11,0,6,832,1072,53,23,0,0,1156,153,14,15,0,4,185,151,31,14,4,0,198,106,4,9,0,11,134,9500,374,314,70,81,10334
205041098,39,6,11,242,4,0,0,4,0,5,9,0,0,3,0,18,18,0,3,0,3,29,8,0,9,0,0,25,24,0,6,0,3,34,43,3,8,4,0,51,37,9,17,0,0,57,42,6,11,0,0,50,42,7,7,3,3,65,32,4,16,0,0,57,26,7,5,0,0,46,22,0,0,0,0,24,15,4,0,0,0,19,5,0,0,0,0,3,7,0,3,0,0,15,0,0,4,0,0,3,339,42,94,20,16,504
205041493,152,50,29,4269,36,3,5,12,0,59,409,3,10,3,4,428,319,7,8,4,4,344,269,4,21,5,6,308,343,10,21,5,0,381,605,22,28,10,3,667,775,30,22,4,6,839,961,38,42,5,3,1049,1024,64,52,10,3,1164,667,56,38,3,3,770,547,61,32,0,6,642,309,33,13,6,0,356,445,70,26,0,4,543,73,21,3,0,0,101,123,45,15,0,4,182,64,6,10,0,9,96,6971,473,339,74,63,7925
205041494,123,31,11,3476,13,0,0,7,0,25,97,0,8,3,0,107,94,0,13,4,0,111,101,3,16,0,0,125,162,6,8,0,3,181,323,5,27,6,6,358,427,14,32,0,3,478,560,23,18,3,3,602,734,21,26,0,0,785,585,15,20,6,0,624,547,29,27,0,0,604,456,20,16,0,3,499,671,32,18,0,0,725,103,7,4,0,0,116,130,24,10,0,0,168,43,5,0,0,5,59,5051,189,258,45,32,5576
205051099,0,0,0,14,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,7,0,24
205051100,75,26,9,672,0,0,0,7,0,17,14,0,11,4,0,29,17,0,3,5,0,28,22,3,18,3,6,48,40,3,11,4,0,67,72,9,27,7,0,113,89,14,21,6,0,134,134,8,17,0,0,160,194,4,10,0,0,214,193,3,25,0,0,225,315,9,12,0,3,337,168,11,13,4,0,190,392,19,10,0,0,421,127,0,3,0,0,126,210,6,8,0,0,225,16,5,4,0,3,27,2003,94,188,55,23,2363
205051101,216,69,34,1897,7,5,13,23,7,59,153,0,6,0,0,163,118,8,23,12,10,163,104,4,29,20,4,168,181,12,46,10,4,250,259,22,55,21,5,355,353,21,63,12,4,452,465,20,44,12,9,556,483,58,51,8,17,609,319,25,55,9,4,417,234,25,37,5,4,304,153,23,33,0,0,212,196,29,36,5,3,274,20,6,10,0,0,34,26,21,22,3,4,73,33,3,17,6,3,63,3098,280,551,145,76,4149
205051102,78,43,13,658,6,0,0,23,0,26,32,0,7,3,3,45,18,5,8,8,0,45,28,9,14,7,0,56,29,0,18,3,8,58,85,7,25,7,6,132,100,0,17,4,0,123,146,7,31,7,4,193,180,17,25,6,4,228,196,6,14,0,0,222,144,7,17,4,5,179,89,3,11,4,0,105,69,10,14,0,0,92,10,4,5,0,0,17,10,3,11,0,0,28,16,0,5,4,3,30,1150,82,230,82,36,1580
205051103,221,47,41,4520,23,5,6,21,3,54,302,0,14,3,0,326,219,0,18,3,3,255,200,3,35,8,3,259,341,18,32,8,0,395,578,29,37,4,4,653,715,22,60,10,8,820,895,29,58,6,8,996,903,35,57,0,10,1015,631,47,43,0,8,734,613,23,28,5,5,674,413,31,23,3,3,473,632,52,29,0,3,725,102,20,11,5,0,132,137,57,21,3,0,219,60,3,8,0,0,78,6784,378,488,80,78,7804
205051104,123,49,24,905,3,4,5,18,0,33,41,0,4,13,0,69,34,3,16,10,3,75,54,8,20,3,5,87,66,14,27,7,9,122,134,8,22,8,8,181,163,17,35,11,6,231,196,11,32,9,5,257,177,11,40,0,7,237,117,12,21,5,6,157,77,12,23,8,0,112,46,13,15,0,0,72,51,9,13,0,0,78,6,0,8,0,0,19,17,3,18,0,0,36,19,0,5,5,0,29,1199,130,305,114,50,1793
206011106,213,28,8,1602,9,0,9,6,0,28,82,0,13,6,0,97,107,9,13,0,0,125,90,8,23,3,0,130,148,12,10,4,0,176,208,23,40,0,6,269,294,26,50,3,0,366,311,27,55,6,11,410,359,21,69,10,0,449,224,26,44,5,0,301,170,55,30,0,0,261,122,41,35,4,0,200,149,57,29,0,0,245,27,20,13,0,0,57,28,49,16,3,0,91,18,5,3,0,3,32,2338,372,458,51,23,3244
206011107,181,17,3,1006,0,0,0,3,0,3,31,0,11,3,0,45,47,0,22,0,0,76,68,0,26,0,0,97,81,3,18,0,0,113,112,7,29,0,0,157,129,22,39,3,0,200,153,11,46,6,0,209,154,30,52,5,0,240,133,20,41,4,0,193,109,38,18,0,0,164,64,14,12,0,0,100,71,24,30,0,0,126,22,10,12,0,0,44,20,21,19,4,0,69,18,7,0,0,4,24,1211,211,380,31,17,1853
206011109,88,15,4,766,0,3,4,4,0,17,36,0,8,3,0,53,46,3,11,0,0,54,42,3,9,0,0,58,50,6,16,0,3,78,83,15,17,3,0,113,103,7,23,7,0,139,128,21,27,0,0,178,112,21,25,0,0,154,86,21,6,0,0,117,80,14,13,0,0,106,43,14,14,0,0,73,79,23,19,0,0,120,16,10,3,0,0,33,30,22,9,0,0,57,7,0,0,0,0,11,950,180,210,24,12,1362
206011495,254,31,10,2263,13,0,0,16,0,32,77,0,9,5,0,91,102,4,13,0,0,122,150,5,21,3,0,184,173,13,42,5,6,233,301,27,62,12,0,401,327,32,58,5,7,422,495,36,62,3,0,592,509,46,65,3,3,618,375,41,46,3,0,474,326,48,43,0,4,422,202,38,23,3,0,270,299,64,39,0,0,409,54,36,15,0,0,99,64,55,26,0,0,146,25,0,3,0,0,28,3482,436,533,74,25,4559
