POW_SA2_CODE_2021,St_Em_NS_35_39_HW_0,St_Em_NS_35_39_HW_1_19,St_Em_NS_35_39_HW_20_29,St_Em_NS_35_39_HW_30_34,St_Em_NS_35_39_HW_35_39,St_Em_NS_35_39_HW_40_44,St_Em_NS_35_39_HW_45_49,St_Em_NS_35_39_HW_50mor,St_Em_NS_35_39_HW_NS,St_Em_NS_35_39_Tot,St_Em_NS_40_44_HW_0,St_Em_NS_40_44_HW_1_19,St_Em_NS_40_44_HW_20_29,St_Em_NS_40_44_HW_30_34,St_Em_NS_40_44_HW_35_39,St_Em_NS_40_44_HW_40_44,St_Em_NS_40_44_HW_45_49,St_Em_NS_40_44_HW_50mor,St_Em_NS_40_44_HW_NS,St_Em_NS_40_44_Tot,St_Em_NS_45_49_HW_0,St_Em_NS_45_49_HW_1_19,St_Em_NS_45_49_HW_20_29,St_Em_NS_45_49_HW_30_34,St_Em_NS_45_49_HW_35_39,St_Em_NS_45_49_HW_40_44,St_Em_NS_45_49_HW_45_49,St_Em_NS_45_49_HW_50mor,St_Em_NS_45_49_HW_NS,St_Em_NS_45_49_Tot,St_Em_NS_50_54_HW_0,St_Em_NS_50_54_HW_1_19,St_Em_NS_50_54_HW_20_29,St_Em_NS_50_54_HW_30_34,St_Em_NS_50_54_HW_35_39,St_Em_NS_50_54_HW_40_44,St_Em_NS_50_54_HW_45_49,St_Em_NS_50_54_HW_50mor,St_Em_NS_50_54_HW_NS,St_Em_NS_50_54_Tot,St_Em_NS_55_59_HW_0,St_Em_NS_55_59_HW_1_19,St_Em_NS_55_59_HW_20_29,St_Em_NS_55_59_HW_30_34,St_Em_NS_55_59_HW_35_39,St_Em_NS_55_59_HW_40_44,St_Em_NS_55_59_HW_45_49,St_Em_NS_55_59_HW_50mor,St_Em_NS_55_59_HW_NS,St_Em_NS_55_59_Tot,St_Em_NS_60_64_HW_0,St_Em_NS_60_64_HW_1_19,St_Em_NS_60_64_HW_20_29,St_Em_NS_60_64_HW_30_34,St_Em_NS_60_64_HW_35_39,St_Em_NS_60_64_HW_40_44,St_Em_NS_60_64_HW_45_49,St_Em_NS_60_64_HW_50mor,St_Em_NS_60_64_HW_NS,St_Em_NS_60_64_Tot,St_Em_NS_65_69_HW_0,St_Em_NS_65_69_HW_1_19,St_Em_NS_65_69_HW_20_29,St_Em_NS_65_69_HW_30_34,St_Em_NS_65_69_HW_35_39,St_Em_NS_65_69_HW_40_44,St_Em_NS_65_69_HW_45_49,St_Em_NS_65_69_HW_50mor,St_Em_NS_65_69_HW_NS,St_Em_NS_65_69_Tot,St_Em_NS_70_74_HW_0,St_Em_NS_70_74_HW_1_19,St_Em_NS_70_74_HW_20_29,St_Em_NS_70_74_HW_30_34,St_Em_NS_70_74_HW_35_39,St_Em_NS_70_74_HW_40_44,St_Em_NS_70_74_HW_45_49,St_Em_NS_70_74_HW_50mor,St_Em_NS_70_74_HW_NS,St_Em_NS_70_74_Tot,St_Em_NS_75ov_HW_0,St_Em_NS_75ov_HW_1_19,St_Em_NS_75ov_HW_20_29,St_Em_NS_75ov_HW_30_34,St_Em_NS_75ov_HW_35_39,St_Em_NS_75ov_HW_40_44,St_Em_NS_75ov_HW_45_49,St_Em_NS_75ov_HW_50mor,St_Em_NS_75ov_HW_NS,St_Em_NS_75ov_Tot,St_Em_NS_Tot_HW_0,St_Em_NS_Tot_HW_1_19,St_Em_NS_Tot_HW_20_29,St_Em_NS_Tot_HW_30_34,St_Em_NS_Tot_HW_35_39,St_Em_NS_Tot_HW_40_44,St_Em_NS_Tot_HW_45_49,St_Em_NS_Tot_HW_50mor,St_Em_NS_Tot_HW_NS,St_Em_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_19,Tot_15_19_HW_20_29,Tot_15_19_HW_30_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40_44,Tot_15_19_HW_45_49,Tot_15_19_HW_50mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_19,Tot_20_24_HW_20_29,Tot_20_24_HW_30_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40_44,Tot_20_24_HW_45_49,Tot_20_24_HW_50mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_19,Tot_25_29_HW_20_29,Tot_25_29_HW_30_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40_44,Tot_25_29_HW_45_49,Tot_25_29_HW_50mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_19,Tot_30_34_HW_20_29,Tot_30_34_HW_30_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40_44,Tot_30_34_HW_45_49,Tot_30_34_HW_50mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_19,Tot_35_39_HW_20_29,Tot_35_39_HW_30_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40_44,Tot_35_39_HW_45_49,Tot_35_39_HW_50mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_19,Tot_40_44_HW_20_29,Tot_40_44_HW_30_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40_44,Tot_40_44_HW_45_49,Tot_40_44_HW_50mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_19,Tot_45_49_HW_20_29,Tot_45_49_HW_30_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40_44,Tot_45_49_HW_45_49,Tot_45_49_HW_50mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_19,Tot_50_54_HW_20_29,Tot_50_54_HW_30_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40_44,Tot_50_54_HW_45_49,Tot_50_54_HW_50mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_19,Tot_55_59_HW_20_29,Tot_55_59_HW_30_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40_44,Tot_55_59_HW_45_49,Tot_55_59_HW_50mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_19,Tot_60_64_HW_20_29,Tot_60_64_HW_30_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40_44,Tot_60_64_HW_45_49,Tot_60_64_HW_50mor,Tot_60_64_HW_NS,Tot_60_64_Tot
209021205,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,3,13,26,27,116,17,0,0,4,0,0,4,172,28,168,80,26,48,21,11,10,7,393,33,100,72,37,187,110,17,27,10,598,43,95,114,64,246,137,35,40,15,793,45,82,115,45,239,153,34,63,12,794,24,61,109,69,241,172,39,60,13,791,18,55,127,65,227,175,44,88,8,809,18,50,83,58,178,129,57,83,4,659,32,45,73,54,143,131,36,73,6,583,25,50,62,45,88,80,22,44,9,423
209021428,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,6,0,4,0,0,4,0,0,0,4,13,0,0,0,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,6,9,9,5,12,8,0,3,30,85,121,612,95,23,41,17,12,0,15,941,180,718,355,131,332,242,38,38,58,2102,107,260,294,194,637,528,94,148,58,2330,140,213,245,165,637,486,131,178,48,2245,99,192,230,167,555,489,115,189,39,2075,60,190,226,152,456,411,118,172,18,1792,43,158,215,148,449,400,133,220,31,1801,79,179,202,124,454,373,125,239,32,1808,54,176,172,134,382,300,114,149,19,1495,59,142,161,94,281,204,68,94,13,1125
209021429,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,0,0,4,21,13,113,11,4,0,4,0,0,4,154,11,67,49,17,24,13,4,5,4,195,10,39,46,28,50,32,13,28,17,262,15,49,50,33,68,58,16,26,0,307,14,52,52,27,53,51,12,33,0,298,13,30,41,38,73,59,17,33,6,312,12,27,48,22,57,57,14,30,0,269,9,28,35,28,63,60,9,29,0,273,3,27,27,34,55,30,15,30,0,228,6,28,25,18,37,22,12,11,6,162
209021523,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,17,0,14,0,0,0,0,0,0,0,23,13,31,24,15,22,12,5,6,0,126,9,30,31,21,57,46,8,15,0,224,19,31,38,23,49,32,13,18,14,238,7,33,27,23,36,21,5,15,5,176,7,27,34,20,30,35,3,18,3,172,8,24,25,24,20,30,11,9,0,152,6,12,26,17,28,16,0,20,0,126,7,23,24,7,27,19,0,15,5,122,6,19,22,13,8,15,0,11,0,97
209021524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,16,0,11,0,0,0,3,0,0,0,19,0,13,9,8,19,21,3,5,3,82,10,16,30,8,31,20,9,15,0,148,7,11,11,11,34,33,6,9,5,133,9,21,36,8,25,22,14,7,0,138,7,14,17,20,29,24,4,10,0,134,0,18,28,14,23,23,5,9,6,113,0,18,20,13,23,21,4,19,8,129,4,17,18,9,24,21,0,7,4,103,4,16,10,5,17,7,3,5,4,69
209021525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,11,12,70,15,3,3,3,0,0,0,105,14,66,62,14,29,19,5,9,7,215,20,39,39,24,49,44,14,12,4,248,18,45,37,25,49,42,19,19,9,258,9,42,40,24,43,32,12,20,3,211,3,30,34,28,27,51,8,12,0,188,3,25,30,19,32,39,9,21,3,186,10,21,38,17,33,28,12,23,0,182,6,21,30,16,35,31,9,15,0,169,11,20,22,16,20,18,4,17,0,128
209021526,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,6,0,0,10,38,6,87,15,3,16,19,3,0,4,163,21,78,73,40,76,67,14,15,8,393,11,48,55,26,145,98,21,30,19,453,35,67,72,44,120,112,33,57,16,554,12,49,61,49,142,128,22,64,20,551,14,62,56,42,112,108,35,58,11,496,14,47,56,40,128,117,23,66,12,504,13,53,53,47,133,139,41,68,5,545,17,37,45,31,124,129,31,57,9,477,13,60,48,26,91,60,21,43,3,365
209031209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,0,7,0,4,10,30,85,501,54,17,8,24,3,0,4,703,53,265,123,46,113,110,23,20,13,763,37,70,68,57,116,120,22,40,7,529,38,70,54,56,102,125,33,56,10,548,38,100,82,35,86,132,18,56,9,555,22,110,89,58,89,128,31,65,11,606,18,93,116,73,112,140,40,100,7,703,24,99,98,81,113,135,34,107,9,704,41,84,94,78,82,115,35,81,3,617,31,104,92,47,56,78,21,39,5,475
209031210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,27,3,0,0,3,0,0,0,42,3,30,7,0,10,15,0,0,4,76,0,9,3,0,9,13,6,5,0,40,3,16,5,5,5,15,8,6,4,62,0,15,10,3,3,8,4,5,0,44,7,10,0,3,9,13,0,7,0,56,3,14,11,6,12,19,6,7,0,81,7,14,4,3,11,17,5,6,0,63,3,9,12,4,6,13,3,11,0,64,0,11,12,10,3,4,5,7,0,61
209031211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,10,22,4,0,4,6,0,0,3,55,0,9,9,8,17,13,3,4,0,63,4,12,8,3,14,16,0,7,4,64,4,10,9,4,9,20,3,8,0,73,5,4,13,5,13,16,3,12,0,68,3,6,11,5,13,19,4,13,0,77,6,8,18,3,18,19,3,21,4,95,3,14,11,5,24,21,4,13,0,102,8,14,13,12,21,26,8,11,0,107,6,17,13,9,11,10,6,5,0,85
209031212,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,0,5,0,14,11,37,0,6,3,7,0,0,0,56,11,24,6,4,16,18,4,3,0,97,7,13,11,0,19,20,5,12,0,96,5,10,9,10,18,20,0,7,0,82,5,13,16,8,17,24,6,17,5,97,0,13,13,14,6,18,5,21,4,104,5,18,17,12,14,30,14,13,3,124,5,21,20,15,15,28,11,34,0,146,5,22,20,22,14,23,13,20,0,138,5,24,18,20,16,15,3,19,0,118
209031213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,14,54,14,0,0,5,0,0,0,92,12,52,31,11,35,22,3,9,4,188,19,23,25,13,55,53,7,11,5,204,20,35,25,14,61,48,13,4,6,221,6,40,46,24,46,33,6,31,3,244,11,36,34,19,55,43,16,27,0,241,7,26,37,16,43,40,12,38,7,231,5,24,26,26,48,43,8,43,3,227,9,33,30,23,45,38,8,29,3,215,11,27,24,19,33,24,12,12,0,165
209031214,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,4,13,10,40,0,0,5,7,0,5,0,74,11,41,10,0,17,22,0,0,4,117,5,8,3,5,27,31,8,8,3,93,13,16,19,7,23,31,5,5,3,114,7,27,16,19,17,28,7,21,0,141,0,26,22,10,17,30,8,21,0,136,8,21,17,17,27,41,6,30,4,166,8,30,30,21,26,45,10,31,3,202,7,30,29,16,28,26,11,23,5,162,13,27,21,17,18,27,11,16,3,140
209031215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,4,26,32,249,24,3,16,13,4,0,8,348,13,101,60,28,46,40,4,13,3,307,11,29,30,24,48,52,14,15,5,223,20,39,38,19,53,51,18,26,4,256,19,41,41,31,40,55,24,27,3,271,20,40,48,27,46,48,5,36,4,279,3,47,35,34,45,49,13,42,0,278,13,44,43,16,32,69,16,37,0,282,18,40,44,29,41,55,17,27,3,280,15,45,33,23,22,38,9,15,0,196
209041216,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,4,9,3,0,6,29,35,82,16,3,5,6,0,0,0,156,57,162,72,38,85,37,4,0,14,465,24,83,79,32,160,112,23,27,20,552,31,52,60,38,154,158,35,39,13,588,25,46,67,39,165,139,33,36,17,564,16,54,64,46,133,140,25,66,3,543,12,58,61,40,102,137,40,57,4,510,24,46,49,56,111,99,25,69,0,479,16,31,49,35,100,107,27,46,0,419,20,40,44,22,60,72,17,33,0,307
209041217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,11,136,17,9,5,7,0,0,0,176,23,103,72,18,30,14,3,10,4,269,8,37,39,28,37,25,8,9,6,193,12,32,22,14,34,26,12,10,7,172,14,30,39,30,35,35,9,12,5,210,3,32,34,30,29,32,7,20,0,185,9,16,34,34,40,30,8,9,0,176,12,22,38,16,25,23,10,18,0,164,4,18,36,24,33,23,10,16,0,176,10,27,27,20,20,14,0,12,0,129
209041220,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,7,0,0,6,13,32,75,488,69,11,14,7,0,3,8,679,78,264,157,66,118,69,14,18,12,797,32,89,85,51,178,121,30,48,17,644,40,89,87,50,165,118,29,38,16,630,27,100,85,51,133,77,19,42,9,547,18,62,81,53,106,95,23,30,13,484,20,78,88,42,104,68,26,26,10,463,23,63,102,64,108,81,16,40,5,503,23,62,61,51,86,53,16,28,5,391,22,71,43,40,37,34,11,29,7,298
209041221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,4,7,0,0,5,0,0,0,0,15,0,20,11,8,3,6,4,0,0,53,5,13,5,5,24,23,3,5,4,80,11,14,15,5,18,23,9,7,0,98,4,24,19,6,18,17,5,16,5,110,0,14,14,8,15,24,9,5,0,89,3,13,18,7,19,19,0,8,0,87,3,16,13,3,16,16,0,12,3,87,0,11,8,11,12,19,0,10,3,79,3,22,11,3,9,7,0,9,0,69
209041223,0,6,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,8,14,0,0,0,5,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,5,16,0,3,5,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,6,16,12,7,10,17,0,8,31,116,26,276,77,26,72,84,15,3,10,597,43,224,202,103,371,349,56,75,38,1462,55,138,178,102,538,519,113,159,58,1868,85,126,191,125,512,578,126,227,47,2019,50,149,182,140,513,545,131,238,48,1990,43,140,144,135,483,502,109,233,37,1831,54,177,146,124,527,516,150,248,25,1966,52,118,179,130,531,487,140,263,22,1915,47,145,148,113,500,411,117,227,27,1733,39,101,113,96,344,281,64,139,14,1202
209041224,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,5,0,0,7,31,34,298,46,14,22,20,3,3,6,446,29,110,78,28,86,57,15,8,13,432,17,42,43,28,100,77,35,42,14,399,31,55,74,38,85,83,30,43,9,440,16,59,72,39,78,76,20,48,13,428,16,48,55,16,48,80,16,37,9,330,7,46,41,38,54,60,15,46,0,300,11,28,46,23,47,65,13,27,0,276,10,29,36,19,37,38,0,48,5,233,12,38,35,12,17,20,9,21,0,173
209041225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,4,4,0,0,0,27,25,148,18,7,12,13,5,6,0,231,11,57,43,22,44,43,9,9,9,245,15,25,37,15,37,58,26,21,6,238,17,33,31,38,48,59,15,33,9,276,22,33,24,20,53,49,19,33,0,253,5,23,38,28,37,40,8,24,3,207,11,31,34,27,50,45,7,41,6,247,10,28,37,20,42,46,10,37,0,231,13,29,26,21,26,43,14,39,0,211,10,31,29,13,34,29,5,14,0,172
209041431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,7,6,0,0,3,0,0,0,17,5,10,22,7,18,13,4,3,5,87,6,20,25,11,43,20,6,19,7,156,17,26,38,28,49,25,8,23,3,213,16,30,37,21,37,30,6,18,10,204,8,20,14,27,54,30,5,17,0,180,0,20,22,25,43,22,9,17,0,158,9,19,22,14,26,17,12,17,3,148,10,15,32,24,27,17,11,20,0,157,0,18,25,13,24,16,4,17,3,114
209041432,0,0,0,0,0,4,0,0,0,10,0,0,4,0,0,0,0,0,0,10,0,3,0,0,3,0,0,0,3,9,0,0,3,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,13,11,0,6,15,82,81,594,84,30,35,22,5,3,12,869,94,407,295,159,279,240,34,67,41,1617,108,174,213,216,470,482,114,178,50,2012,159,174,235,200,441,488,95,192,37,2030,80,171,262,185,416,453,80,207,31,1886,50,154,179,178,369,384,94,167,23,1586,50,125,170,135,357,360,89,150,23,1454,44,124,162,137,330,315,72,155,24,1357,51,103,123,121,296,267,62,93,24,1145,43,87,102,100,178,162,37,63,8,783
209041433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,3,5,4,5,26,14,95,17,9,13,12,3,3,6,170,8,94,83,27,86,103,35,21,12,485,21,44,68,28,138,148,64,65,10,592,22,43,64,22,115,110,38,73,20,506,15,59,54,34,100,93,40,58,17,472,17,46,56,30,87,99,26,47,8,413,7,15,29,21,76,81,28,46,3,320,6,25,28,14,63,55,21,38,5,265,8,12,21,18,44,44,9,28,5,201,7,19,14,13,31,33,9,11,4,144
209041435,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,14,4,28,3,0,0,0,0,0,4,42,3,18,11,9,8,7,0,0,0,67,8,15,7,10,31,13,5,5,5,90,7,19,15,3,23,16,4,10,0,97,5,30,20,9,27,29,0,12,0,132,0,13,17,8,19,28,3,17,7,116,4,16,15,9,32,22,9,7,3,128,4,18,13,7,14,17,4,10,0,84,6,10,12,5,13,13,3,9,0,54,0,4,7,0,7,6,4,7,0,37
209041436,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,3,0,3,3,23,10,144,18,10,13,8,0,0,0,203,16,97,65,23,52,37,12,9,10,313,8,38,49,25,85,79,19,25,12,349,25,56,53,37,116,83,27,30,6,431,34,69,78,47,95,56,21,37,8,439,13,45,79,30,93,74,16,33,8,389,13,43,48,51,88,76,12,38,6,374,8,37,54,41,88,62,21,41,10,356,15,36,37,25,73,51,0,23,4,273,10,27,26,13,33,23,0,17,0,149
