POW_SA2_CODE_2021,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Afghanistan_E,M_Afghanistan_OM_IE,M_Afghanistan_OM_UIE,M_Afghanistan_CFW,M_Afghanistan_ES_NS,M_Afghanistan_Tot,M_Bangladesh_E,M_Bangladesh_OM_IE,M_Bangladesh_OM_UIE,M_Bangladesh_CFW,M_Bangladesh_ES_NS,M_Bangladesh_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Nepal_E,M_Nepal_OM_IE,M_Nepal_OM_UIE,M_Nepal_CFW,M_Nepal_ES_NS,M_Nepal_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Taiwan_E,M_Taiwan_OM_IE,M_Taiwan_OM_UIE,M_Taiwan_CFW,M_Taiwan_ES_NS,M_Taiwan_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE
206041121,1352,190,99,13,3,1659,7,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,65,9,4,0,0,81,3,0,0,0,0,3,8,5,0,0,0,9,9,0,0,0,0,9,7,0,0,0,0,7,12,0,0,0,0,18,11,0,0,0,0,11,148,4,8,5,0,159,9,0,0,0,0,7,13,0,0,0,0,13,14,0,0,0,0,12,17,0,0,0,0,19,13,7,0,4,0,23,4,0,0,0,0,4,3,0,0,0,0,5,5,3,4,0,0,13,28,0,4,0,0,32,27,0,0,0,0,27,3,0,0,0,0,0,65,9,4,0,0,71,21,0,0,0,0,23,33,0,0,0,0,33,5,0,0,0,0,5,6,0,0,4,0,8,9,0,0,0,0,9,29,0,0,0,0,33,6,0,0,0,0,6,10,0,0,0,0,11,83,13,11,0,0,107,12,4
206041124,5550,103,89,16,13,5769,10,0,0,3,0,19,49,0,0,0,0,49,57,0,0,0,0,57,321,8,7,3,0,348,9,0,0,0,0,9,13,0,0,0,0,17,28,0,0,0,3,29,83,0,0,0,0,85,23,0,0,0,0,23,85,0,0,0,0,85,521,0,4,0,4,527,71,0,0,0,0,67,89,0,0,0,0,93,19,0,8,0,0,27,85,0,0,0,0,86,85,3,0,0,0,88,27,0,0,0,0,28,50,0,0,0,0,51,30,3,0,0,5,34,205,3,0,0,0,213,62,0,0,0,0,67,32,0,0,0,0,32,259,3,0,0,0,261,71,0,0,0,0,71,246,0,0,0,0,247,21,0,3,0,0,20,89,0,0,0,0,89,74,0,0,0,0,80,168,3,3,0,0,178,40,0,0,0,0,42,21,0,0,0,0,20,596,6,14,0,0,613,158,3
206041125,3979,188,118,21,13,4314,5,0,0,0,0,9,30,0,0,0,0,30,42,0,0,0,4,40,190,13,8,4,0,217,5,0,0,0,0,10,15,0,0,0,0,15,17,0,0,0,0,17,33,0,0,0,0,43,23,0,0,0,0,25,66,0,3,0,0,72,829,21,9,0,5,860,48,0,0,0,0,56,40,0,5,0,0,41,15,0,4,0,0,21,60,0,0,0,0,60,36,3,0,0,0,39,12,0,0,0,0,12,23,5,0,0,0,32,4,0,0,0,0,3,134,0,4,0,0,141,77,0,0,0,0,76,11,0,0,0,0,19,198,9,0,0,0,206,65,0,0,0,0,65,221,0,0,0,0,216,8,5,0,0,0,17,55,0,0,0,0,53,101,5,0,0,0,107,139,4,3,0,0,144,20,0,0,0,0,22,12,0,0,0,0,12,395,14,6,0,0,416,69,0
206041127,2245,67,22,3,9,2347,8,0,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,6,58,8,4,0,0,73,19,0,0,0,0,22,3,0,0,0,0,3,6,4,0,0,0,16,5,0,0,0,0,5,13,9,0,0,0,18,6,0,0,0,0,8,304,16,9,5,0,338,11,0,0,0,0,11,13,0,0,0,0,14,5,0,0,0,0,11,13,0,0,0,0,13,26,4,0,0,0,33,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,8,22,4,0,0,0,26,11,0,0,0,0,11,0,0,0,0,0,0,132,0,0,0,0,137,17,0,0,0,0,19,30,0,0,0,0,30,6,0,0,0,0,6,6,0,0,0,0,5,11,0,0,0,0,14,25,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,3,99,0,6,0,0,106,9,0
206041503,27574,1139,469,69,73,29319,79,7,5,0,0,98,199,3,11,0,0,208,179,3,5,0,0,191,1624,136,38,25,15,1839,57,7,0,0,5,63,112,8,3,0,0,120,127,4,0,0,0,131,202,11,3,0,0,214,113,11,4,0,0,131,459,17,7,11,3,493,5147,105,55,6,18,5340,440,14,7,3,0,461,214,11,5,6,6,237,59,3,0,0,0,64,261,0,5,0,0,265,234,8,9,0,0,250,126,5,7,0,0,135,246,15,6,0,0,264,63,5,4,0,4,75,1204,27,18,7,5,1268,340,13,0,0,0,356,98,3,0,0,0,108,1264,34,25,0,0,1329,510,15,5,0,0,525,697,3,3,0,0,708,94,10,8,0,0,107,331,8,8,0,0,343,579,18,9,0,0,605,975,16,3,0,0,999,163,10,8,0,0,189,183,4,5,0,0,198,2526,90,45,0,7,2668,368,6
206041504,6816,278,135,17,22,7260,25,3,4,0,0,30,104,0,0,0,0,110,40,0,0,0,0,39,562,87,45,18,4,712,19,0,0,0,0,22,17,0,0,0,0,18,29,0,0,4,0,29,47,9,3,0,0,52,26,8,6,4,0,39,100,9,7,0,0,112,1053,26,9,6,3,1100,145,10,0,5,0,158,91,0,8,0,0,103,24,0,0,0,0,22,80,0,3,0,0,84,73,7,5,0,0,81,23,0,3,0,0,27,81,13,6,0,0,104,16,0,0,0,0,21,334,21,15,4,5,373,126,3,0,0,0,127,21,0,4,0,0,29,296,13,3,0,0,312,132,0,0,0,0,134,175,9,4,0,0,184,24,0,4,0,0,25,82,6,3,0,0,87,100,5,0,0,0,108,226,7,3,0,0,236,39,0,0,0,0,42,38,0,0,0,0,40,526,16,8,0,0,553,91,4
206041505,29692,1791,1648,78,94,33302,102,7,0,0,6,114,268,6,6,0,4,275,185,3,7,0,0,200,1938,195,61,25,12,2236,55,3,0,0,0,66,106,8,8,0,0,122,149,3,4,0,0,156,191,14,7,0,0,210,128,4,13,6,0,154,390,21,11,4,0,426,5898,204,64,16,21,6197,438,14,11,0,0,468,303,13,5,0,4,327,55,4,0,4,0,64,350,18,6,0,0,380,232,26,16,6,0,278,83,8,0,0,0,92,262,35,5,0,0,301,49,8,6,0,0,63,1109,79,23,5,6,1222,388,18,6,0,0,409,116,7,4,0,0,130,1365,48,46,0,8,1471,526,20,5,3,0,563,767,16,14,0,3,788,106,4,8,0,0,119,289,19,3,0,0,313,709,34,29,0,3,780,1031,38,11,3,0,1083,127,3,5,0,0,140,125,8,4,0,0,139,2891,169,102,0,6,3169,429,19
206041506,3215,339,205,33,13,3804,11,3,0,0,0,20,24,0,0,0,0,25,11,6,0,0,0,17,81,17,22,3,0,127,10,0,0,0,0,15,12,3,0,0,0,10,15,0,0,0,0,15,13,4,0,0,0,9,19,6,4,0,0,28,43,6,3,0,0,48,299,45,18,0,0,357,33,0,0,0,0,36,21,0,0,0,0,28,10,0,0,0,0,10,43,0,0,0,0,43,49,8,8,0,0,60,9,0,0,0,0,11,28,5,0,0,0,41,11,4,0,0,0,19,73,9,7,0,0,86,38,0,0,0,0,38,14,6,0,0,0,17,139,11,5,0,0,158,42,3,5,0,0,47,72,0,3,0,0,79,5,0,0,0,0,8,10,6,0,0,0,18,33,0,0,0,0,41,71,8,0,0,0,77,7,0,0,0,0,10,11,5,0,0,0,16,219,16,19,0,0,244,27,0
206041507,122,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0
206041508,8372,210,135,15,21,8750,22,0,0,0,0,21,77,0,0,0,0,77,50,5,0,0,0,50,571,20,7,11,3,606,14,0,0,0,0,16,26,0,0,0,0,26,30,0,0,0,0,29,62,0,3,0,0,65,29,4,0,0,0,35,176,6,4,0,0,184,1291,15,12,3,0,1331,126,0,0,0,0,127,73,6,0,0,0,76,20,0,0,0,0,15,72,0,0,0,0,73,82,6,4,0,0,90,47,0,0,0,0,51,110,0,3,0,0,111,22,3,3,0,0,30,344,0,0,0,3,354,187,0,0,0,0,191,26,0,0,0,0,28,377,7,0,0,0,388,142,0,0,0,0,142,372,0,0,0,0,373,34,0,3,0,0,36,93,4,0,0,0,99,167,3,0,0,0,168,348,3,5,0,0,362,45,0,0,0,0,45,74,0,0,0,0,73,729,24,20,0,6,776,101,0
206041509,3976,144,80,19,8,4227,15,0,0,0,0,19,25,0,0,0,0,22,18,0,0,0,0,18,135,17,16,0,0,173,7,0,0,0,0,11,18,0,0,0,0,21,6,0,0,0,0,6,33,0,0,0,0,35,22,0,0,0,0,23,21,0,0,0,0,24,543,27,7,0,5,586,40,0,0,0,0,46,26,3,0,0,0,29,8,0,0,0,0,11,26,0,0,0,0,28,24,3,0,0,0,27,16,0,0,0,0,14,17,0,0,0,0,18,3,0,0,0,0,3,62,8,0,0,0,73,25,0,0,0,0,25,11,0,0,0,0,11,135,4,9,0,0,149,66,0,0,0,0,69,64,0,0,0,0,70,10,0,0,0,0,9,26,0,0,0,0,28,65,4,0,0,0,66,124,3,5,0,0,135,3,0,0,0,0,3,13,0,0,0,0,13,360,12,8,0,0,383,52,0
206041510,1688,167,65,12,6,1934,10,0,3,0,0,13,19,0,0,0,0,19,11,0,0,0,0,6,69,17,7,3,0,99,6,0,0,0,0,6,4,0,0,0,0,4,5,0,0,0,0,4,19,0,0,0,0,21,5,0,0,0,0,6,17,0,3,0,0,15,155,14,4,0,0,176,6,0,5,0,0,12,13,3,6,0,0,17,5,0,0,0,0,5,25,0,0,0,0,27,29,10,5,0,0,43,4,0,0,0,0,6,13,9,0,0,0,21,3,0,4,0,0,4,36,8,0,0,0,40,15,0,0,0,0,19,0,0,0,0,0,3,67,6,10,0,0,79,22,0,0,0,0,22,31,0,0,0,0,36,9,0,0,0,0,9,11,0,0,0,0,15,24,0,0,0,0,24,43,4,0,0,0,45,4,5,0,0,0,6,10,0,3,0,0,15,107,6,7,0,0,126,15,3
206051128,3975,606,240,44,24,4890,17,0,0,0,0,17,22,0,0,0,0,27,28,0,0,0,0,29,241,53,14,8,0,320,8,0,0,0,0,9,8,5,0,0,0,18,11,0,0,0,0,13,51,7,0,0,0,64,21,9,3,0,0,29,53,5,0,0,0,55,573,44,9,3,0,630,39,4,0,0,0,46,43,3,0,0,0,51,10,0,0,0,0,9,52,4,5,0,0,61,33,12,7,0,0,50,13,0,0,0,0,13,36,3,0,0,0,45,11,0,0,0,0,16,125,11,3,3,0,140,72,0,0,0,0,72,25,0,0,0,0,28,197,21,8,3,0,230,58,6,3,0,0,60,99,0,0,0,0,103,14,4,3,0,0,23,37,6,0,0,0,43,88,10,11,0,0,106,139,7,3,0,0,155,10,0,0,0,0,15,20,0,0,0,0,22,343,51,25,5,0,424,47,8
206051129,393,198,130,15,3,730,4,0,3,0,0,6,0,0,0,0,0,0,7,0,4,0,0,12,21,5,0,0,0,29,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,5,4,0,0,0,0,5,38,0,5,0,0,44,11,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,6,6,0,0,0,10,6,3,5,0,0,13,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,20,3,0,0,0,0,3,13,6,3,0,0,26,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,17,10,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,6,46,14,25,0,0,89,6,0
206051130,911,283,124,20,11,1343,6,0,3,0,0,9,3,0,0,0,0,0,6,0,0,0,0,7,31,11,3,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,16,8,6,0,0,0,12,4,0,0,0,0,4,112,10,3,5,0,127,8,0,0,0,0,5,7,0,0,0,0,9,4,0,0,0,0,4,13,5,0,0,0,18,13,5,4,0,0,20,3,0,0,0,0,3,6,3,0,0,0,8,3,3,0,0,0,5,21,0,0,0,0,22,42,0,0,0,0,45,0,5,0,0,0,5,38,5,4,0,0,51,16,0,0,0,0,18,17,0,0,0,0,17,9,0,0,0,0,7,4,0,0,0,0,4,8,0,0,0,0,18,20,0,0,0,0,24,0,0,0,0,0,0,15,0,0,0,0,18,69,30,13,3,0,116,14,0
206051134,664,188,130,11,7,991,7,3,0,0,0,9,5,0,0,0,0,5,3,0,0,0,0,7,19,7,8,0,0,31,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,10,0,4,0,0,11,9,6,0,0,0,10,9,0,4,0,0,10,120,8,11,0,3,146,3,0,0,0,0,3,5,0,0,0,0,7,0,0,0,0,0,0,9,4,3,0,0,11,9,3,0,0,0,19,6,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,9,0,3,0,0,16,30,0,0,0,0,38,4,0,0,0,0,3,26,11,9,0,0,39,3,0,0,0,0,5,8,0,0,0,0,7,0,6,3,0,0,10,4,0,3,0,0,12,10,3,0,0,0,17,16,0,3,0,0,19,4,0,0,0,0,4,5,0,0,0,0,9,54,12,15,4,0,88,16,3
206051511,11331,657,243,40,54,12315,48,11,3,0,6,74,58,0,6,0,0,66,28,0,0,0,0,29,334,32,14,4,4,391,44,4,0,0,0,47,40,9,0,0,0,49,56,3,0,0,0,59,47,9,0,4,0,54,88,7,3,0,0,93,93,0,7,0,0,102,1463,179,145,6,5,1802,119,3,9,0,0,131,95,0,3,0,0,100,47,4,7,0,0,57,121,7,0,0,0,127,83,12,7,0,0,105,23,0,0,0,0,26,73,0,6,0,0,81,48,4,5,0,0,63,232,9,19,0,3,264,72,0,4,0,0,82,34,4,0,0,0,34,502,23,9,0,0,539,235,27,60,0,3,324,371,7,0,0,0,380,41,0,0,0,0,38,58,0,0,0,0,62,145,9,4,0,0,166,404,17,11,0,0,428,29,0,0,0,0,33,46,4,5,0,0,53,788,42,12,3,5,857,87,4
206051512,5597,760,281,38,19,6700,19,0,0,0,0,20,32,0,0,0,0,32,34,4,0,0,0,36,244,34,20,9,3,305,28,6,0,0,0,31,22,3,4,0,0,27,32,0,0,0,0,32,33,4,0,0,0,36,29,4,7,0,0,37,63,10,0,0,0,74,694,39,9,0,7,748,97,6,0,0,0,102,47,3,6,0,0,52,17,0,0,0,0,17,70,7,0,0,0,81,56,8,4,0,0,64,18,3,0,0,0,23,42,5,0,0,0,43,26,5,0,0,0,29,171,10,5,0,0,188,114,0,0,0,0,114,16,5,0,0,0,17,266,21,13,0,0,295,86,7,0,0,0,91,122,0,0,0,0,130,24,0,0,0,0,23,39,3,0,0,0,47,100,15,11,0,0,125,148,10,9,0,0,161,22,0,0,0,0,29,26,0,0,0,0,31,503,63,24,0,0,589,66,8
206051513,1201,264,135,13,11,1623,3,0,0,0,0,4,11,0,0,0,0,11,6,0,0,0,0,9,46,9,3,0,0,62,3,0,0,0,0,10,0,0,0,0,0,5,3,0,0,0,0,6,8,0,0,0,0,7,4,0,0,0,0,7,7,0,0,0,0,3,139,15,10,0,0,165,11,0,0,0,0,15,9,0,0,0,0,8,0,0,0,0,0,0,14,3,0,0,0,22,4,3,3,0,0,14,3,0,0,0,0,8,3,0,0,0,0,6,3,3,0,0,0,8,35,0,3,0,0,35,32,0,0,0,0,32,4,0,0,0,0,7,36,7,12,0,0,55,11,0,0,0,0,13,25,0,0,0,0,25,6,0,5,0,0,17,6,0,0,0,0,6,18,8,4,0,0,25,24,0,0,0,0,27,0,0,0,0,0,3,3,0,0,0,0,3,120,34,14,0,0,160,30,0
206051514,1984,275,185,18,3,2464,15,3,0,0,0,14,8,0,0,0,0,8,10,0,0,0,0,15,92,15,10,0,0,114,0,0,0,0,0,0,5,3,0,0,0,11,6,0,0,0,0,9,8,3,0,0,0,12,0,4,0,0,0,9,33,3,3,0,0,39,408,20,9,0,4,436,25,0,0,0,0,22,7,0,0,0,0,10,10,0,0,0,0,7,30,4,4,0,0,39,27,0,3,0,0,38,10,0,0,0,0,10,24,0,0,0,0,26,3,0,0,0,0,6,51,0,4,3,0,61,69,4,0,0,0,72,11,0,0,0,0,9,90,7,12,0,0,109,36,0,0,0,0,40,44,0,0,0,0,44,8,3,5,0,0,9,20,0,0,0,0,20,43,3,6,0,0,50,75,4,5,0,0,87,10,0,0,0,0,9,21,3,0,0,0,25,214,24,22,0,3,256,40,3
206061135,1071,233,143,22,8,1481,6,3,3,0,0,9,3,0,0,0,0,3,5,0,0,0,0,6,64,18,11,4,0,96,4,0,0,4,0,6,10,0,0,0,0,12,0,0,0,0,0,0,8,3,0,0,0,11,7,3,5,0,0,8,10,0,0,0,0,16,184,18,5,0,0,210,14,0,0,0,0,14,3,5,5,0,0,15,0,0,0,0,0,0,11,0,0,0,0,12,15,0,3,0,0,20,10,3,0,0,0,13,0,0,0,0,0,5,3,0,0,0,0,6,29,0,4,0,0,38,34,0,0,0,0,34,6,3,0,0,0,8,42,9,5,0,0,59,11,0,0,0,0,16,22,0,0,0,0,22,3,3,0,0,0,4,7,0,4,0,0,11,26,7,4,0,0,34,66,4,3,0,0,72,6,0,0,0,0,10,10,0,0,0,0,10,75,22,14,4,0,112,8,0
206061136,2336,495,287,31,11,3157,13,10,0,0,0,19,10,0,0,0,0,11,10,0,0,0,0,10,88,24,12,7,0,135,0,0,0,0,0,3,8,0,0,0,0,13,4,0,0,0,0,3,13,7,4,0,0,20,15,8,6,0,0,22,25,3,0,0,0,23,218,27,8,0,0,256,26,0,0,0,0,28,9,10,3,0,0,22,4,0,0,0,0,4,27,6,4,0,0,36,38,17,6,0,0,59,18,0,0,0,0,12,26,0,3,0,0,36,0,0,0,0,0,0,57,13,10,0,0,78,114,0,0,0,0,114,4,0,0,0,0,9,115,25,13,0,0,154,24,3,4,0,0,30,47,0,0,0,0,47,11,0,0,0,0,8,10,3,3,0,0,15,39,6,9,0,0,49,51,8,5,0,0,64,13,0,0,0,0,18,26,7,4,0,0,34,208,39,22,4,5,271,32,10
206061138,866,303,164,35,10,1378,10,6,3,0,0,24,5,0,0,0,0,5,6,0,0,0,0,5,40,19,3,13,0,78,0,0,3,0,0,6,3,0,0,0,0,3,4,0,0,0,0,5,6,4,3,0,0,11,11,3,0,0,0,18,0,0,0,0,0,0,68,10,9,3,0,86,8,4,0,0,0,15,5,4,0,0,0,12,0,0,0,0,0,0,11,0,4,0,0,11,19,11,0,0,0,26,5,0,0,0,0,3,3,4,6,0,0,14,3,0,3,0,0,10,16,0,0,0,0,21,15,0,0,0,0,17,7,0,0,0,0,9,41,4,4,0,0,50,0,4,3,0,0,6,11,0,0,0,0,11,4,6,4,0,0,8,9,0,0,0,0,6,12,4,5,0,0,25,24,0,0,0,0,29,4,0,0,0,0,5,6,0,0,0,0,8,74,22,18,0,0,122,9,3
206061515,1542,288,123,28,9,1987,11,3,0,0,0,14,4,0,0,0,0,9,9,0,0,0,0,12,100,25,10,6,0,138,0,0,0,0,0,0,8,0,0,0,0,8,3,4,0,0,0,8,12,0,3,0,0,15,14,0,0,0,0,14,26,4,4,0,0,35,177,16,3,0,0,195,23,5,0,0,0,25,8,3,0,0,0,14,4,0,0,0,0,3,11,0,0,0,0,15,20,7,0,0,0,31,7,0,0,0,0,7,7,3,0,0,0,17,3,0,0,0,0,5,51,13,6,0,0,67,29,0,0,0,0,29,4,0,0,0,0,4,65,7,5,0,0,75,24,0,0,0,0,22,29,0,0,0,0,32,6,0,0,0,0,10,23,3,5,0,0,29,24,5,9,0,0,41,57,0,0,0,0,61,11,0,0,0,0,7,9,0,0,0,0,13,140,23,12,3,0,183,17,0
206061516,1250,292,153,15,3,1716,7,0,0,0,0,9,5,0,0,0,0,5,7,0,3,0,0,10,64,26,10,11,0,110,0,6,0,0,0,0,8,0,0,0,0,11,8,0,0,0,0,8,6,3,0,0,0,15,12,0,0,0,0,15,24,0,0,0,0,25,164,12,5,0,0,180,23,0,4,0,0,22,13,5,0,0,0,20,11,0,0,0,0,12,24,4,0,0,0,28,38,6,3,0,0,48,13,0,0,0,0,10,16,0,7,0,0,23,7,0,0,4,0,14,55,7,3,0,0,58,38,0,0,0,0,38,5,0,0,0,0,3,55,7,8,0,0,65,10,0,0,0,0,11,19,0,0,0,0,19,0,0,0,0,0,7,10,0,0,0,0,14,24,14,3,0,0,41,35,0,0,0,0,41,7,0,0,0,0,9,19,0,0,0,0,24,101,21,14,0,0,144,16,0
206071139,3075,276,161,22,13,3547,6,0,3,0,0,13,13,0,0,0,0,15,9,3,3,0,0,17,97,5,9,3,0,116,3,0,0,0,0,3,6,0,0,0,0,8,3,0,0,0,0,3,26,0,3,0,0,26,23,3,5,0,0,33,35,0,0,0,0,34,293,16,6,0,0,312,41,0,0,0,0,38,29,3,6,0,0,35,3,0,0,0,0,8,32,3,0,0,0,35,29,4,7,0,0,35,3,0,0,0,0,3,27,5,0,0,0,34,8,5,0,0,0,12,80,6,3,0,0,90,57,0,0,0,0,57,11,0,0,0,0,15,163,10,11,0,0,185,46,4,0,0,0,49,64,0,0,0,0,69,6,0,0,0,0,6,22,0,0,0,0,27,46,6,0,0,0,58,74,0,3,0,0,80,14,7,0,0,0,17,26,5,0,0,0,37,254,18,12,0,0,280,34,3
206071140,549,122,117,6,4,794,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,3,5,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,4,0,0,11,4,0,0,0,0,12,0,0,3,0,0,3,17,4,0,0,0,21,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,4,0,4,0,0,13,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,25,0,0,0,0,25,3,0,0,0,0,6,17,3,6,0,0,26,0,0,0,0,0,4,7,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,35,10,18,3,0,63,8,3
206071141,3721,539,234,27,17,4542,30,3,4,0,0,38,21,0,0,0,0,21,13,3,0,0,0,19,131,21,5,3,3,173,6,0,5,0,0,13,11,0,0,0,0,9,3,0,0,0,0,3,27,3,3,0,0,36,31,6,0,0,0,40,35,4,3,0,0,37,259,14,12,0,0,291,22,0,0,0,0,25,28,7,0,0,0,32,10,0,0,0,0,17,30,4,5,0,0,33,46,4,0,0,0,56,19,5,0,0,0,20,16,5,0,0,0,26,3,4,0,0,0,5,88,3,3,0,0,91,63,0,0,0,0,68,6,0,0,0,0,7,208,24,14,0,4,254,33,0,3,0,0,32,55,5,0,0,0,59,12,0,0,0,0,12,30,3,3,0,0,35,54,7,4,0,0,61,80,3,0,0,0,85,9,0,0,0,0,12,18,4,0,0,0,15,284,42,21,8,0,351,52,11
