POW_SA2_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
206021500,7,14,14,14,9,0,0,7,0,66,0,0,0,0,0,5,6,3,0,16,0,0,0,0,0,0,0,0,0,0,7,10,5,20,3,14,0,8,0,67,0,0,0,0,0,0,0,0,0,4,183,246,260,173,105,97,61,95,17,1236,5,3,13,11,9,9,11,19,0,74,3,0,3,0,0,0,6,0,0,17,0,0,0,0,0,0,3,0,0,9,5,38,11,33,0,3,0,3,0,104,0,12,4,0,0,0,0,0,0,16,16,33,11,33,13,9,0,6,0,125,228,351,318,288,138,146,82,148,21,1738,0,3,4,4,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,11,8,10,4,0,0,5,0,41
206031113,0,8,8,10,3,5,5,9,0,45,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,21,0,7,4,8,0,52,0,0,0,0,0,0,0,3,0,9,144,227,179,198,116,117,48,64,19,1112,5,6,12,20,5,27,4,11,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,6,9,6,8,0,3,0,4,0,28,0,0,4,0,0,0,0,0,0,6,10,21,10,18,5,24,0,3,3,99,166,283,223,287,137,186,65,105,22,1468,0,0,5,5,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,7,0,0,0,30
206031115,3,9,10,24,4,7,0,11,4,78,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,8,4,3,4,5,0,14,4,43,0,0,0,0,0,0,4,3,0,6,168,236,170,232,122,90,177,185,28,1396,8,7,3,18,6,24,4,47,6,113,0,0,0,0,0,0,6,0,0,7,0,0,3,0,0,0,8,0,0,10,5,15,0,3,3,4,0,14,0,38,0,0,0,0,0,0,0,0,0,5,7,16,7,20,6,24,10,19,0,106,195,288,197,308,148,150,210,285,41,1812,0,0,0,0,0,3,0,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,14,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,4,6,3,11,9,9,3,14,0,50
206031116,12,29,25,36,14,17,0,41,5,176,3,5,4,22,10,10,0,8,3,67,0,0,0,0,0,0,0,0,0,0,6,6,13,27,9,15,0,8,0,88,0,0,0,3,0,6,0,0,0,11,379,642,429,641,432,299,43,209,47,3114,13,13,21,42,19,113,0,46,3,277,0,0,3,0,5,0,3,3,0,9,0,0,0,3,0,0,0,0,0,15,8,19,0,7,3,0,0,7,0,48,7,5,3,0,5,0,0,3,0,20,25,47,23,66,31,53,0,29,0,282,448,774,532,851,531,512,53,356,56,4110,0,3,3,7,3,3,0,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,6,0,21,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,9,8,18,11,8,0,13,0,66
206031501,0,4,9,8,0,0,0,4,0,24,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,3,14,3,9,0,4,0,36,0,0,0,3,0,0,0,4,0,6,198,423,306,322,187,143,28,136,34,1779,6,7,14,35,17,54,0,52,0,181,6,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,4,5,0,7,0,0,3,0,3,0,0,0,0,10,3,3,4,4,0,0,0,0,0,20,11,17,3,30,11,25,0,19,0,118,221,465,350,426,221,232,40,222,37,2215,0,0,3,4,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,0,9,0,27
206031502,0,19,13,14,7,0,0,9,0,64,0,0,3,6,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,3,0,0,0,22,0,0,0,5,0,0,0,3,0,9,221,495,294,288,232,173,46,105,31,1886,12,19,17,36,10,33,3,17,0,141,0,0,7,0,0,0,3,0,0,11,0,0,0,5,0,0,0,0,0,7,5,13,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,23,24,42,4,31,12,11,0,7,0,136,259,602,344,393,264,228,57,153,35,2336,0,4,4,5,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,10,7,12,0,4,0,3,0,39
206041117,37,194,91,115,83,25,9,41,18,613,9,31,10,21,9,11,0,14,0,107,0,0,0,0,0,0,0,0,0,4,66,139,60,107,72,43,5,55,8,561,3,3,3,7,6,4,0,6,0,34,587,1042,479,478,430,192,88,276,62,3633,32,63,22,43,47,24,0,31,10,273,5,0,3,0,0,0,3,3,0,8,11,15,12,13,4,0,5,13,0,70,60,230,41,49,39,18,17,21,7,488,5,16,7,4,9,0,3,0,8,55,97,278,70,182,63,70,5,57,12,835,920,2015,795,1019,768,380,142,517,127,6675,4,14,11,21,13,9,0,15,3,93,0,0,0,0,0,0,0,0,0,0,17,65,19,34,27,14,0,17,0,200,11,38,10,9,13,4,3,4,0,90,0,9,5,0,6,0,0,3,0,26,0,15,3,5,7,0,0,3,0,32,39,142,46,73,64,24,6,43,0,441
206041118,505,1417,255,862,1123,189,105,277,129,4859,16,34,7,28,20,12,5,10,3,133,0,0,5,3,0,0,3,0,0,9,103,350,70,165,206,97,8,118,26,1139,14,18,4,8,12,0,0,9,3,63,1135,1335,864,1499,1025,426,356,404,161,7203,55,84,34,101,80,40,3,53,12,455,0,0,7,0,0,0,5,0,0,14,34,28,10,63,25,0,19,19,7,208,103,216,33,101,65,20,16,23,11,586,42,91,21,17,60,11,0,10,15,263,163,345,46,122,168,114,16,68,26,1058,2160,3914,1348,2967,2776,921,528,978,385,15996,47,106,22,41,75,25,7,44,16,390,0,0,0,0,0,0,0,0,0,0,24,91,13,29,53,28,0,27,6,284,113,282,52,179,226,20,45,24,22,964,9,36,0,16,37,3,0,9,6,127,16,45,10,14,28,0,5,9,4,123,214,555,103,284,426,87,55,111,55,1891
206041119,111,407,112,177,228,25,12,103,25,1204,3,44,8,3,17,4,0,4,0,84,0,0,0,0,0,0,0,0,3,7,37,152,26,59,65,13,8,41,11,411,3,12,0,0,5,0,0,4,0,26,535,1513,369,714,558,53,95,176,68,4073,17,81,9,41,51,0,6,33,8,251,0,0,0,0,0,0,0,0,0,5,5,17,7,7,7,0,0,3,0,44,47,144,14,26,24,0,6,7,4,277,11,12,3,6,12,0,0,0,3,48,67,198,22,50,56,6,0,14,11,425,840,2578,578,1082,1017,100,135,384,129,6843,5,20,4,26,16,4,0,17,8,103,0,0,0,0,0,0,0,0,0,0,4,31,8,16,13,6,0,21,0,88,28,79,29,24,36,0,8,13,8,230,0,21,3,8,4,0,0,4,0,50,0,10,5,9,3,0,0,0,0,26,37,159,48,79,73,15,8,53,18,499
206041120,0,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,4,0,4,0,0,0,3,0,16,0,0,0,0,0,4,0,0,0,8,65,93,84,90,47,46,9,113,9,554,0,5,4,6,0,6,0,18,0,50,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,5,0,22,70,117,93,114,50,70,12,150,9,675,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,5,0,19
206041121,16,40,74,35,28,9,24,49,5,269,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,19,0,0,9,0,0,0,0,0,0,17,378,382,566,174,238,107,188,312,41,2384,10,10,19,11,12,0,4,23,3,91,0,0,3,0,0,0,3,0,0,7,0,0,0,3,0,3,5,0,0,20,17,19,22,10,4,0,0,3,0,74,4,0,4,0,4,0,0,0,0,19,18,13,22,38,15,15,3,23,0,157,449,471,714,271,304,146,240,427,53,3072,0,4,8,5,5,0,6,10,0,33,0,0,0,0,0,0,0,0,0,0,0,14,6,0,3,0,0,3,0,26,10,6,10,4,7,0,5,3,0,35,0,4,0,0,0,0,0,6,0,11,0,0,4,0,4,0,0,0,0,12,11,29,24,11,20,0,8,21,3,122
206041124,42,441,82,86,107,5,12,85,21,877,12,72,11,7,20,0,0,7,0,130,0,6,0,0,0,0,0,0,0,8,52,802,86,115,143,11,6,58,11,1283,3,34,0,5,8,0,0,0,0,49,783,6517,793,959,917,54,175,527,144,10882,20,311,53,66,82,13,8,49,11,616,3,0,0,0,0,0,4,0,0,6,10,69,9,9,12,0,7,11,0,132,80,1166,76,69,57,3,3,7,14,1478,12,59,3,10,7,0,0,7,5,102,78,951,60,108,79,17,6,72,5,1380,1092,10427,1176,1443,1427,115,223,824,217,16946,5,105,22,27,33,4,4,30,7,234,0,0,0,0,0,0,0,0,0,0,28,319,49,44,68,5,6,34,0,542,0,76,17,14,16,0,4,9,3,140,0,15,9,7,0,0,0,8,0,32,0,29,0,3,4,0,0,0,0,43,40,543,97,88,118,3,11,72,16,989
206041125,28,240,50,72,92,19,5,79,15,598,5,57,4,12,9,0,0,19,0,117,0,0,0,0,0,0,0,0,0,3,45,301,47,81,95,25,3,40,3,649,7,46,0,18,3,5,0,12,3,102,578,3024,434,524,519,132,75,273,66,5616,10,125,19,54,54,11,5,53,4,332,0,0,0,0,0,0,0,0,0,0,0,37,4,4,5,0,0,0,0,57,30,268,13,17,18,4,0,10,4,368,9,31,8,6,9,0,4,3,4,70,65,554,26,52,84,23,0,15,9,834,776,4686,612,845,891,220,99,504,111,8742,3,36,4,20,11,0,0,18,9,98,0,0,0,0,0,0,0,0,0,0,15,120,18,23,40,3,7,26,0,250,4,38,7,11,20,3,3,7,3,97,0,10,5,5,0,0,0,0,0,20,0,20,5,0,0,0,0,0,0,32,24,216,43,60,75,13,7,55,9,497
206041127,8,9,23,0,12,4,13,9,3,77,0,0,6,0,4,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,328,184,399,65,347,77,1198,486,71,3166,10,5,5,0,9,0,23,18,0,62,0,0,0,0,0,0,23,4,0,37,0,0,4,0,3,0,4,0,0,19,5,10,12,0,0,0,12,8,0,51,0,0,0,0,0,0,4,4,0,6,0,4,0,0,0,0,0,0,0,6,365,207,445,72,379,91,1273,538,74,3450,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,8,0,8,0,8,4,5,6,4,37
206041503,889,1755,636,627,1208,724,70,577,149,6637,63,106,39,42,71,79,9,33,11,438,3,0,5,0,3,3,0,0,4,15,400,702,322,614,378,628,13,281,60,3410,22,32,16,22,24,20,0,4,3,126,1580,1508,919,798,928,523,205,440,160,7061,100,109,64,67,139,98,8,57,22,671,0,0,8,0,0,0,6,3,0,22,35,49,40,30,14,9,31,26,4,235,206,342,86,62,80,33,36,24,14,882,51,115,21,20,68,18,3,9,16,330,393,476,271,441,236,313,17,172,38,2357,3741,5202,2433,2716,3140,2435,404,1619,483,22175,45,138,55,71,95,95,4,82,28,609,0,0,0,0,0,0,0,0,0,0,41,99,35,50,59,74,0,33,5,391,134,280,122,90,185,117,15,65,18,1018,18,45,14,19,46,37,0,24,3,213,13,48,15,14,23,9,4,14,0,147,250,617,245,238,409,329,26,218,56,2385
206041504,245,568,238,179,365,327,12,245,44,2226,32,39,13,22,32,27,0,16,6,193,0,0,0,0,0,0,0,0,5,6,109,170,75,154,94,193,7,119,11,936,3,7,0,3,10,4,0,0,0,28,592,477,382,234,271,285,58,241,41,2598,39,18,10,31,31,48,3,28,5,220,7,0,0,0,0,3,5,5,0,17,6,12,11,7,8,3,8,10,0,62,56,121,27,17,24,23,41,18,8,331,18,29,0,10,15,12,3,3,3,98,138,192,123,246,103,207,4,134,26,1164,1246,1635,884,898,957,1138,146,826,156,7881,13,42,27,21,36,37,0,33,7,224,0,0,0,0,0,0,0,0,0,0,8,22,11,12,18,33,0,21,0,125,57,81,57,21,79,38,3,26,5,373,5,16,5,7,17,14,0,0,0,77,8,13,5,4,6,6,0,6,0,56,100,176,116,73,156,125,10,85,13,847
206041505,982,2759,656,634,2222,309,199,613,203,8580,55,198,31,39,143,25,7,41,10,550,5,0,3,0,0,0,0,3,4,22,332,910,154,283,584,132,18,218,54,2685,19,61,3,26,43,8,9,31,5,202,1641,2507,1041,726,1327,371,523,593,188,8912,93,197,58,75,173,35,14,62,11,720,3,5,4,0,0,0,4,0,0,20,39,88,30,15,27,10,35,22,5,272,202,491,62,52,82,21,46,43,17,1019,54,146,16,16,78,18,9,15,10,359,360,793,171,235,373,130,33,179,41,2321,3784,8152,2240,2103,5048,1056,888,1824,560,25652,48,191,53,68,185,47,13,93,30,731,0,0,0,0,0,0,0,0,0,0,48,136,17,35,95,19,4,43,9,417,184,471,165,124,399,57,108,85,26,1621,20,67,10,17,78,12,0,20,0,231,27,69,12,16,37,10,7,18,3,189,323,939,262,264,800,141,129,262,71,3192
206041506,25,105,76,28,87,23,25,84,12,461,0,6,3,3,3,3,0,8,5,36,0,0,0,0,0,0,0,0,0,4,24,54,28,34,27,19,5,24,0,215,3,11,4,4,4,0,10,0,0,31,758,893,994,425,542,206,277,515,102,4713,24,30,48,5,32,15,8,45,9,209,0,3,5,0,0,0,11,0,0,23,8,11,14,10,4,4,4,9,0,57,45,86,27,27,27,11,12,23,4,262,4,15,3,3,5,0,0,3,3,40,46,87,46,64,36,29,9,31,10,366,942,1296,1246,605,780,309,347,745,145,6411,3,5,9,13,21,5,0,14,0,72,0,0,0,0,0,0,0,0,0,0,13,19,4,14,16,3,0,10,0,80,6,17,12,0,16,4,0,12,0,70,0,7,9,0,0,0,0,4,0,21,0,3,0,7,0,0,0,3,0,12,24,57,35,31,53,16,5,44,3,261
206041507,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,16,30,35,10,5,3,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,25,25,37,43,17,6,3,9,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206041508,183,362,142,198,192,140,12,232,35,1489,5,11,11,12,5,8,0,7,3,56,0,0,0,0,0,0,0,0,0,0,71,132,84,185,59,95,0,72,7,706,4,7,0,4,3,3,3,0,0,33,890,629,568,1241,434,349,81,275,94,4560,18,28,21,54,16,12,3,24,5,183,0,0,3,0,0,0,3,0,0,4,10,8,18,21,6,8,0,5,4,70,36,79,28,21,14,16,0,7,0,204,12,16,13,14,14,7,0,5,0,85,112,125,79,237,67,66,0,50,17,764,1341,1412,961,1993,803,711,101,675,163,8161,11,44,19,30,22,9,0,44,3,180,0,0,0,0,0,0,0,0,0,0,8,16,21,33,15,18,0,22,0,124,30,98,29,18,26,13,0,16,3,245,4,3,3,3,3,8,0,9,0,37,13,14,9,11,3,3,0,3,0,53,67,178,78,99,70,49,4,87,8,642
206041509,75,151,77,61,99,31,4,65,13,581,3,4,0,0,0,0,0,0,3,12,0,3,0,0,0,0,0,0,0,5,47,138,32,33,77,27,0,41,4,411,3,29,5,0,8,0,0,0,0,49,513,781,309,218,308,131,42,122,52,2476,14,30,7,11,27,11,3,19,0,126,0,0,0,0,0,0,0,0,0,5,10,19,10,3,5,0,6,0,0,59,31,91,28,19,17,9,3,7,4,211,0,12,4,5,6,4,0,4,4,35,63,138,34,60,50,40,0,35,3,414,765,1400,514,411,605,255,74,290,83,4385,4,13,3,8,13,4,0,15,0,73,0,0,0,0,0,0,0,0,0,0,10,25,3,11,30,0,0,5,0,84,10,33,9,10,10,0,0,3,0,77,0,7,0,5,0,0,0,0,3,15,7,3,8,0,4,3,0,0,0,28,22,84,27,35,63,10,0,26,6,270
206041510,26,119,66,70,68,19,6,28,9,412,3,10,4,3,8,0,0,3,0,30,0,0,0,0,0,0,0,0,0,5,9,22,9,7,9,0,0,9,0,72,0,0,0,0,0,0,0,0,0,11,334,316,322,240,229,77,63,128,35,1745,15,13,13,13,15,4,0,12,0,81,0,0,0,0,5,0,4,0,0,8,11,14,3,4,0,0,3,3,0,41,12,30,6,6,8,3,7,7,0,89,0,3,0,4,11,0,0,0,0,22,29,58,32,29,30,10,0,19,0,207,438,577,459,370,379,125,90,223,53,2709,0,12,5,0,11,0,0,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,14,6,19,17,12,16,0,0,4,3,85,0,0,0,0,4,0,0,4,0,12,0,8,0,0,0,0,0,0,0,10,10,39,28,22,34,11,3,21,3,155
206051128,40,103,36,30,68,21,0,27,9,341,4,4,4,3,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,46,154,57,72,85,26,0,30,4,480,5,10,4,4,0,4,0,0,0,32,967,1111,475,379,465,299,42,197,71,3993,11,39,17,34,51,19,8,10,4,202,5,0,4,0,0,0,4,0,0,7,14,3,10,3,0,3,0,5,0,38,35,73,14,25,15,7,0,17,7,190,16,16,6,12,6,8,0,8,4,77,91,167,30,59,60,47,7,22,3,479,1230,1688,661,618,760,428,62,313,100,5866,0,5,4,6,7,5,0,10,0,34,0,0,0,0,0,0,0,0,0,0,23,51,10,12,38,12,0,22,0,184,3,16,9,3,7,0,0,4,0,54,0,0,0,5,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,5,31,80,21,33,59,21,0,39,6,287
206051129,0,4,3,8,0,0,0,0,0,21,0,0,0,8,4,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,125,205,198,126,62,82,23,58,12,890,4,6,13,13,0,4,0,6,0,51,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,4,3,12,4,17,0,3,0,0,0,48,0,3,4,3,0,3,0,4,0,15,20,28,19,47,14,26,0,11,0,154,154,260,245,237,76,125,29,90,14,1235,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,8,0,0,0,26
206051130,4,6,17,13,6,5,0,10,0,66,7,4,9,19,6,9,0,7,0,53,0,0,0,0,0,0,0,0,0,3,5,7,12,29,5,10,3,4,0,76,0,0,0,6,0,3,0,0,0,9,291,260,252,232,148,118,51,127,26,1500,9,6,15,24,8,6,0,7,0,84,0,0,5,0,0,0,3,3,0,13,3,0,0,6,0,3,0,8,0,12,5,19,9,18,5,9,4,8,0,68,0,4,0,4,0,7,3,4,0,32,33,42,20,50,22,38,0,13,6,230,363,362,328,398,202,199,68,197,38,2158,0,3,6,4,0,0,6,7,0,28,0,0,0,0,0,0,0,0,0,0,0,7,9,11,5,3,0,4,0,31,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,11,20,3,3,6,11,0,67
206051134,5,18,18,16,6,13,4,16,3,104,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,8,4,22,8,12,0,0,0,52,0,4,0,0,0,0,0,0,0,3,205,255,227,236,100,132,38,89,13,1287,6,5,7,23,4,24,0,12,4,92,4,0,4,0,0,0,0,0,0,9,3,5,5,0,3,0,10,8,0,28,9,14,12,6,4,5,3,6,0,58,3,4,0,0,0,0,0,0,0,18,15,30,38,55,11,34,3,18,4,217,256,340,308,365,139,229,65,154,24,1873,0,0,0,0,0,3,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,4,5,9,4,4,0,3,0,40,0,4,10,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,7,16,14,7,8,4,14,0,69
