POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
205021085,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,5,11,0,35,16,3,0,0,0,0,0,4,0,22,18,3,3,16,0,17,3,25,0,80,9,7,10,5,3,11,0,18,3,71,36,0,8,12,13,7,4,20,0,106,49,6,17,12,13,17,9,17,0,131,45,9,28,24,22,25,6,35,0,198,46,14,23,22,23,20,10,29,0,189,42,17,26,20,11,20,18,23,0,181,59,23,23,19,26,12,18,34,0,204
205021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,19,8,0,3,0,0,0,0,0,0,11,3,5,0,11,5,15,0,9,0,50,10,0,6,8,3,10,0,7,0,39,5,0,4,11,7,7,0,8,0,45,9,0,12,14,7,9,3,3,0,58,16,8,20,19,12,10,0,15,0,103,12,7,17,15,13,13,0,15,0,98,28,7,21,28,10,14,0,14,6,125,16,17,37,14,10,7,7,13,3,115
205031087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,9,0,17,28,0,3,5,0,0,0,6,3,43,10,5,0,23,5,42,4,34,0,126,26,10,11,20,11,13,0,26,0,112,37,6,14,22,11,13,4,28,5,144,42,4,26,29,22,17,5,21,0,170,63,10,34,31,27,36,7,53,0,265,70,16,41,44,40,34,11,47,3,304,96,22,51,29,24,30,15,71,3,339,88,21,57,23,19,20,13,60,0,309
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,3,0,0,0,0,13,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
205031089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,4,0,10,17,0,3,0,4,3,4,7,0,41,14,3,6,22,5,27,0,25,0,106,25,9,8,22,11,32,0,17,0,123,18,3,11,12,16,21,5,29,0,107,32,8,29,22,11,22,4,30,0,160,54,16,33,32,29,19,18,29,5,226,47,18,53,43,20,17,17,35,3,248,90,26,68,28,38,19,32,85,0,397,81,36,63,27,34,10,37,62,8,357
205031090,0,0,0,0,6,0,3,0,0,13,0,0,0,0,3,0,0,0,0,8,0,8,6,0,12,0,6,17,3,48,0,9,3,0,13,0,3,7,0,33,0,12,7,0,13,0,0,0,0,35,4,11,7,0,9,0,0,0,0,35,15,19,0,0,3,0,0,0,0,42,6,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,29,59,22,10,64,0,13,33,14,231,40,0,6,5,4,7,0,7,0,69,16,4,8,40,4,72,4,53,0,209,23,10,10,34,12,63,4,38,4,190,32,19,21,24,22,37,4,19,0,179,52,14,34,37,23,47,6,40,4,256,67,20,64,56,54,53,12,36,0,365,74,34,74,56,54,53,27,59,0,434,76,54,92,64,85,77,50,68,6,576,101,72,119,56,83,49,66,80,6,642
205031091,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,10,0,34,14,0,3,0,4,3,0,4,7,34,6,3,8,39,7,51,0,35,0,155,16,7,11,29,5,31,4,38,0,141,14,9,19,42,22,21,3,39,4,166,14,7,38,42,28,55,5,42,0,233,22,32,56,74,47,74,14,78,0,410,54,34,69,89,50,65,18,77,3,464,57,41,107,83,62,60,18,65,3,507,100,80,110,47,51,38,15,51,5,496
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
205031093,0,0,0,0,7,0,0,0,0,10,5,6,0,0,10,0,0,9,0,24,0,10,10,0,15,0,3,9,3,48,3,9,3,0,20,0,6,3,0,50,4,26,6,0,13,0,0,0,0,59,0,20,3,0,8,0,0,0,0,43,14,24,6,3,0,0,0,0,3,46,7,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,53,90,25,5,99,4,9,24,7,321,24,0,5,3,3,5,4,4,4,52,14,8,11,75,12,133,0,65,3,332,24,13,21,54,21,102,6,71,0,309,38,20,40,67,31,72,8,66,4,347,49,31,57,81,32,85,13,79,4,434,86,48,110,146,78,156,21,112,3,759,96,54,142,156,92,149,22,106,5,833,116,100,199,122,95,125,76,98,13,950,146,131,207,98,96,80,54,84,7,903
205041094,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,9,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,9,6,0,3,3,0,35,3,0,5,0,4,4,0,5,0,24,4,3,0,17,4,20,0,11,0,64,12,0,10,8,6,15,0,12,0,62,18,7,12,3,9,12,3,17,0,84,13,7,26,19,5,21,7,29,0,121,22,11,26,20,15,18,8,24,5,156,19,10,45,11,18,12,5,30,0,162,28,18,52,14,19,12,13,35,3,200,28,25,57,16,26,4,34,38,8,231
205041095,0,0,0,5,0,0,0,0,0,8,0,0,0,8,7,0,0,8,0,13,0,5,0,4,3,0,0,4,0,18,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,34,14,0,0,14,0,72,6,3,8,0,10,4,0,4,0,30,5,0,13,23,3,90,4,57,10,211,3,10,14,23,13,59,5,29,0,166,8,8,25,31,21,51,5,40,0,193,5,10,37,42,29,45,9,36,5,216,25,15,72,104,59,64,13,59,0,419,28,24,83,143,87,57,21,90,4,546,35,46,120,128,112,46,34,64,4,586,50,60,118,106,125,29,39,35,5,569
205041096,0,3,6,20,14,0,0,0,0,44,0,3,8,11,45,0,0,5,0,67,4,17,11,17,29,0,4,5,4,87,7,16,7,8,25,0,0,4,0,74,5,25,11,3,23,0,0,0,0,76,10,18,0,3,11,0,0,0,3,51,21,20,4,0,6,0,0,0,0,59,15,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,66,112,57,97,166,3,11,33,3,561,8,5,5,3,5,12,7,10,3,49,8,3,11,22,7,97,0,54,0,209,6,10,22,38,14,85,5,59,0,239,5,10,32,40,40,63,16,50,5,260,14,17,43,72,48,82,20,68,8,373,19,23,85,105,70,102,27,106,3,542,44,40,97,156,112,104,76,104,3,751,76,89,194,166,217,118,146,119,7,1125,105,150,201,147,205,63,158,80,16,1113
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,5,0,19,6,0,3,6,4,8,0,4,0,24,5,0,4,0,5,0,0,3,0,23,3,0,10,0,0,4,0,10,0,26,5,0,10,4,0,6,0,10,0,41,11,4,15,4,6,0,3,8,0,49,6,0,12,4,5,0,0,4,0,42,7,0,13,3,8,4,7,7,0,56
205041493,0,0,4,8,0,0,0,0,0,17,0,7,0,0,0,0,3,0,0,14,0,0,0,5,4,0,0,0,0,10,0,5,0,3,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,30,12,0,9,13,6,83,7,0,6,7,0,11,5,10,3,53,7,0,13,55,6,209,6,112,3,421,7,8,16,52,24,148,13,69,7,336,10,11,25,53,25,104,15,58,0,298,15,9,51,68,37,100,16,59,0,359,41,38,92,109,80,153,17,71,4,599,61,38,132,131,101,158,46,80,0,750,98,56,144,127,159,171,62,89,5,923,125,97,216,95,156,114,84,74,10,971
205041494,0,0,0,7,0,0,0,0,0,12,0,4,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,26,3,0,0,4,0,51,0,4,0,0,0,4,0,3,0,15,0,7,3,18,8,43,0,17,0,98,6,10,5,20,6,25,0,14,6,98,0,18,19,25,14,8,0,22,3,111,3,9,20,26,25,11,4,28,0,136,12,12,40,54,43,23,0,31,3,226,10,43,39,68,58,25,10,28,0,282,19,53,59,72,70,23,18,44,6,359,22,84,68,67,84,20,25,24,3,398
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
205051100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,17,3,5,4,0,0,0,0,4,0,23,7,0,0,3,0,0,0,8,0,29,11,0,4,3,8,3,0,6,0,39,17,0,6,6,6,0,0,16,0,60,17,0,16,14,10,3,7,17,8,94,25,0,13,16,4,8,7,41,0,119,22,3,25,12,10,5,13,32,0,126,34,9,14,14,16,5,20,16,3,129
205051101,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,17,10,0,44,27,0,8,0,3,3,4,7,3,52,3,0,4,37,4,48,3,51,0,150,37,3,18,26,11,38,4,23,4,159,33,6,13,19,7,20,10,38,3,145,28,13,43,47,20,30,4,39,0,217,51,23,61,49,38,17,16,62,0,323,54,19,73,59,42,45,33,83,0,404,73,17,88,36,49,32,62,129,4,487,104,43,87,25,52,36,70,87,0,510
205051102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,6,0,24,12,0,0,3,4,11,0,6,0,46,4,0,9,0,3,8,0,8,0,38,20,0,6,8,0,0,6,12,0,48,17,3,3,0,4,7,0,11,0,57,37,3,16,11,7,10,3,20,4,117,22,3,14,13,6,6,11,22,0,105,47,4,22,26,14,10,15,32,0,178,63,5,23,25,18,7,22,42,0,206
205051103,0,4,0,0,0,0,0,4,0,8,5,3,6,0,10,0,0,5,0,25,7,6,6,0,15,0,0,3,6,42,0,12,4,0,9,0,0,4,0,33,3,18,5,0,19,0,0,0,0,43,10,18,0,0,0,0,0,0,0,33,14,9,0,0,13,0,0,0,0,28,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,41,67,29,30,82,3,4,33,3,289,4,4,6,7,7,4,3,6,0,41,4,12,15,37,6,159,0,73,0,314,12,15,20,45,13,71,8,41,0,226,17,13,16,56,13,69,0,36,5,226,21,27,67,75,41,69,10,47,0,357,33,27,92,112,67,119,16,86,3,557,53,65,111,154,97,99,29,80,11,698,75,80,139,161,120,115,44,84,6,820,93,126,160,134,120,57,47,56,7,799
205051104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,23,15,3,3,0,5,0,0,0,0,25,10,0,5,8,0,10,0,20,0,56,19,0,7,7,3,11,3,19,0,69,30,0,8,12,7,14,0,6,0,81,33,8,13,12,9,11,4,17,5,107,29,7,18,31,8,25,8,33,0,162,42,11,33,24,18,32,12,38,4,213,44,7,32,35,15,24,20,42,4,228,50,22,36,22,19,7,13,35,3,197
206011106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,4,4,0,3,0,0,0,3,5,28,3,12,4,5,5,38,0,25,0,97,4,16,5,20,10,43,4,23,0,122,8,29,8,28,13,18,4,18,0,119,3,21,25,42,24,22,9,25,0,165,17,42,36,69,29,23,11,32,0,262,32,54,65,61,40,37,18,35,6,346,50,87,91,34,40,28,21,39,3,390,51,129,90,28,43,23,15,25,3,418
206011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,5,8,3,14,3,8,4,6,0,43,6,18,3,16,9,6,3,13,0,69,4,18,13,23,7,15,3,9,0,90,4,13,10,28,14,10,5,17,0,104,11,23,14,49,19,11,7,10,4,141,19,33,21,62,13,10,6,24,7,190,19,49,33,53,18,8,10,11,0,197,25,73,43,34,21,8,4,4,0,219
206011109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,12,0,8,0,10,7,17,0,14,0,46,3,8,0,19,4,12,5,11,0,54,3,17,4,17,7,7,0,4,0,50,7,17,3,22,6,3,0,11,0,73,7,25,13,36,11,8,6,8,0,108,13,14,21,42,10,11,3,7,0,130,15,25,23,60,17,18,4,14,3,173,17,48,22,22,13,6,3,0,4,135
206011495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,7,3,9,0,0,5,0,0,0,22,4,8,9,20,10,23,6,17,0,88,3,14,10,36,13,15,5,15,0,116,3,28,15,44,20,34,13,19,0,182,17,44,34,40,21,39,10,25,0,226,23,57,59,96,20,57,14,41,3,383,36,62,60,76,47,51,25,42,6,399,54,86,96,89,68,48,46,55,7,546,70,154,91,64,61,40,29,20,7,528
206011496,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,7,0,0,0,0,0,27,10,8,4,10,0,8,0,7,3,49,4,19,4,45,5,121,6,56,0,266,9,37,15,71,24,70,11,48,6,278,24,42,22,95,35,77,15,54,0,362,14,57,47,118,29,92,18,78,6,453,44,68,82,173,56,131,49,93,11,707,59,104,129,186,74,103,55,101,12,828,90,149,178,178,81,103,80,103,5,965,136,199,195,129,103,82,55,73,10,988
206011497,3,5,0,28,11,0,0,3,0,56,0,9,4,27,10,0,0,0,0,52,0,18,6,18,31,0,4,6,0,94,0,25,11,10,35,0,4,0,0,95,8,46,8,6,23,0,0,0,0,97,16,31,7,4,18,0,0,0,3,85,37,57,0,5,12,0,0,0,3,122,12,0,0,0,3,0,0,0,0,13,9,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,3,89,200,48,114,171,5,14,43,9,701,3,9,0,7,0,4,0,3,4,30,0,15,7,35,9,61,6,24,0,145,6,18,15,55,15,98,6,22,6,251,4,27,17,54,19,67,4,25,5,224,15,32,46,73,36,65,10,40,5,314,20,53,56,105,57,77,24,47,4,441,31,76,66,118,54,74,25,38,0,494,62,94,100,142,92,53,32,39,4,610,78,175,84,104,86,50,22,18,4,635
