POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
205051101,20,4,0,0,4,8,3,4,0,30,0,3,4,3,0,4,0,0,17,4,10,8,10,11,0,0,0,45,0,5,9,4,6,5,0,0,32,0,0,4,12,15,5,0,0,34,0,0,3,4,0,0,0,0,8,0,0,0,0,0,6,0,0,6,0,0,0,0,4,0,0,0,8,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,24,39,40,50,46,11,0,310,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,10,0,0,0,0,0,5,0,0,4,0,0,0,4,0,4,4,0,16,9,4,3,4,4,12,0,0,33,5,4,15,12,16,12,8,0,66,0,10,20,14,22,19,3,0,80,4
205051102,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,3,0,0,10,0,4,3,0,0,0,0,0,6,0,0,5,0,0,0,0,0,10,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,15,8,7,10,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,7,0,0,11,0,0,4,0,6,4,0,0,15,0,0,8,8,5,6,0,0,22,0
205051103,69,18,11,10,7,6,8,3,0,67,12,31,20,19,23,15,5,0,123,4,20,20,19,20,17,4,0,100,6,17,30,26,23,18,0,4,116,0,8,12,12,13,12,0,0,58,0,0,7,15,10,4,0,0,41,0,3,8,3,5,8,0,0,23,0,0,0,5,0,0,0,0,8,0,0,0,3,4,3,0,0,11,0,0,3,0,3,0,0,0,6,0,0,0,0,0,4,0,0,4,3,0,5,0,5,0,0,0,11,265,111,133,111,136,106,23,5,876,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,10,0,0,0,4,0,6,0,0,17,0,3,4,3,5,8,8,3,36,0,3,6,7,16,12,8,0,49,0,3,4,6,12,22,6,0,49,0
205051104,14,0,0,0,0,0,8,0,0,11,5,4,5,4,8,6,0,0,24,0,9,0,8,11,13,0,0,34,0,3,3,0,6,6,0,0,24,0,0,0,0,0,4,0,0,7,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,17,13,24,33,33,8,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,5,0,8,0,0,6,0,4,6,3,0,12,0,0,7,8,9,5,0,0,26,0,0,7,0,3,6,0,0,16,0
206011106,18,0,7,5,3,0,0,0,0,22,4,6,10,0,0,0,0,0,23,0,4,9,9,6,0,0,0,37,0,3,12,0,4,4,0,0,28,0,3,10,9,5,0,0,0,23,0,0,4,3,0,3,4,0,18,0,0,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,46,65,37,29,15,8,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,9,0,3,5,0,0,0,0,0,11,0,3,4,0,5,0,3,0,18,0,3,3,8,5,3,0,0,22,0,0,0,6,3,3,0,0,15,0
206011107,15,0,11,0,0,0,0,0,0,10,0,0,4,0,4,0,0,0,11,0,3,0,0,0,4,0,0,10,0,3,3,4,0,0,0,0,8,0,0,5,0,0,0,0,0,8,0,0,3,0,3,0,0,0,8,0,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,22,16,12,8,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,7,0,0,0,6,0,0,0,0,6,0,0,3,0,3,0,0,0,8,0,0,5,0,0,0,0,0,10,0
206011109,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,4,0,0,0,0,0,0,11,0,0,5,3,5,6,0,0,18,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,15,8,14,15,6,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,6,0,0,0,0,0,7,4,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0
206011495,34,0,16,7,0,8,3,3,0,39,0,23,17,7,7,9,3,0,57,3,8,16,10,12,7,0,0,51,0,7,9,6,6,7,0,0,48,0,9,9,8,4,4,0,0,40,0,0,5,4,7,0,0,0,23,0,0,5,5,3,0,0,0,9,0,0,0,0,0,3,0,0,6,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,31,83,94,62,47,38,21,0,370,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,10,0,0,5,0,6,0,0,0,10,0,5,0,3,4,0,0,0,17,0,0,9,6,0,4,0,0,26,0,10,12,13,14,10,6,0,52,0,0,4,11,12,15,10,3,44,0
206011496,76,11,40,22,0,13,3,3,0,92,11,42,44,13,17,5,0,0,131,0,15,37,17,15,16,5,0,100,0,14,34,14,20,15,7,0,101,0,9,30,13,13,18,0,0,81,0,4,16,14,6,3,0,0,40,0,0,10,7,7,6,6,0,30,0,0,5,0,4,0,0,0,11,0,0,0,10,9,0,0,0,20,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,166,220,220,102,101,78,17,3,912,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,6,3,6,0,0,0,0,0,0,11,0,4,4,6,0,0,0,0,13,0,9,9,0,0,0,0,0,18,0,13,26,6,0,0,3,0,49,0,6,25,6,9,7,0,0,60,0,3,19,18,19,17,5,0,83,0,3,12,8,11,13,3,0,56,0
206011497,67,6,19,12,15,7,9,3,0,68,5,34,15,10,16,9,0,0,83,5,23,15,10,17,6,4,0,76,0,9,16,11,6,5,4,0,56,0,6,12,9,10,12,0,0,52,0,0,5,7,4,0,3,0,30,0,0,3,9,3,4,0,0,21,0,0,5,3,4,4,0,0,13,0,0,3,6,6,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,6,0,0,4,0,3,4,0,0,16,124,145,116,93,91,64,20,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,0,4,6,0,4,5,0,0,29,0,0,14,4,0,8,0,0,24,0,4,6,4,4,10,0,0,38,0,6,5,9,13,8,0,0,32,0
206011498,10,3,0,4,0,0,0,0,0,9,0,4,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,7,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,18,4,8,9,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,3,3,0,0,9,0,0,0,4,0,3,4,0,11,0,0,5,6,0,0,0,0,10,0,0,7,6,4,0,0,0,15,0
206021110,45,6,13,4,0,8,5,0,0,30,0,13,9,6,5,0,0,0,38,3,15,5,10,10,8,3,0,53,0,5,27,8,12,9,0,0,57,0,5,11,6,16,8,5,0,53,0,0,12,8,4,4,0,0,32,0,0,7,0,8,9,0,0,23,0,0,6,9,0,0,0,0,13,0,0,5,6,9,0,0,0,19,0,0,0,0,0,0,0,0,7,0,0,5,5,3,0,0,0,16,0,4,0,0,0,0,0,0,7,62,86,92,59,80,55,19,4,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,0,3,8,0,0,0,0,0,18,0,4,8,0,0,5,0,0,16,0,4,3,4,0,3,8,0,31,0,5,9,5,10,14,4,0,47,0,8,22,19,16,23,4,0,92,0,0,9,12,17,13,0,0,55,0
206021112,17,3,4,4,0,0,0,6,0,23,4,10,10,5,0,6,0,0,33,4,0,9,4,7,3,5,0,29,0,6,15,6,10,0,5,0,36,0,0,7,6,9,10,3,0,33,0,0,7,5,8,6,0,0,25,0,0,4,3,4,3,0,0,9,0,0,0,0,5,0,0,0,5,0,0,3,0,3,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,48,40,59,35,56,35,11,0,294,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,15,0,3,0,0,0,0,0,0,9,0,3,5,6,3,7,0,0,23,0,9,10,10,15,6,3,0,44,0,4,16,7,14,19,8,0,77,0,3,11,13,11,9,0,0,45,0
206021499,43,5,9,0,5,0,4,0,0,28,0,6,6,9,4,5,0,0,35,0,3,16,3,3,4,0,0,34,0,4,16,6,3,0,3,0,33,0,3,8,3,3,8,0,0,26,0,0,4,3,0,0,0,0,14,0,0,5,0,4,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,6,3,0,0,0,0,19,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,9,0,3,0,0,0,0,0,0,3,59,53,73,32,47,37,6,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,4,0,3,0,10,0,0,3,0,6,0,0,0,12,0,0,5,3,3,0,0,0,8,0
206021500,25,0,12,5,4,3,0,0,0,30,0,9,13,3,0,5,0,0,35,0,9,12,3,3,4,0,0,30,0,0,13,3,0,4,0,0,20,0,0,13,3,0,5,0,0,26,0,0,6,7,3,4,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,8,0,0,5,0,8,4,0,0,22,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,39,57,68,34,47,28,5,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,13,0,0,3,0,0,4,0,0,8,0,0,11,0,3,7,0,0,23,0,0,3,7,4,4,3,0,22,0
206031113,20,6,11,5,0,0,4,0,0,27,0,12,9,7,0,0,0,0,33,0,14,3,3,4,0,0,0,30,0,4,16,3,5,0,3,0,30,0,4,11,6,5,0,0,0,30,0,0,4,3,0,0,0,0,14,0,0,6,0,3,0,0,0,11,0,0,0,0,4,0,0,0,8,0,0,3,5,6,6,4,0,12,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,79,59,62,29,36,15,8,6,297,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,9,0,5,5,0,0,0,0,0,10,0,0,0,0,0,3,0,0,10,0,3,4,8,0,6,0,0,11,0,0,5,3,3,4,0,0,16,0
206031115,25,0,11,0,0,0,0,0,0,17,0,9,3,5,0,0,0,0,24,0,3,11,7,0,0,0,0,21,0,9,3,0,0,0,0,0,16,0,0,4,8,0,0,0,0,16,0,0,0,7,3,0,0,0,13,0,0,5,5,4,0,0,0,10,0,0,3,3,0,0,0,0,9,0,0,0,4,7,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,80,48,40,30,26,7,6,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,4,4,0,0,0,0,7,0,3,5,0,0,0,0,0,13,0,3,0,3,0,0,0,0,3,4,0,8,0,0,0,0,0,11,0,5,5,4,3,5,0,0,30,0,0,0,3,10,11,5,0,28,0
206031116,90,14,32,5,7,6,8,3,0,66,7,30,20,12,14,15,3,0,101,6,25,16,13,10,11,0,0,89,0,7,32,16,9,6,3,0,67,0,9,21,4,10,6,0,0,44,0,6,11,7,4,0,0,0,25,0,0,0,6,8,5,0,0,23,0,0,0,0,0,6,0,0,9,0,0,6,3,3,7,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,240,199,125,89,77,91,24,5,839,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0
206031501,45,4,7,5,4,3,4,0,0,27,0,7,5,6,3,4,0,0,30,0,4,7,5,8,11,0,0,36,0,0,9,10,10,3,0,0,33,0,5,0,6,4,10,0,0,23,0,0,0,0,3,7,0,0,13,0,0,5,0,0,0,0,0,6,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,125,73,46,30,44,49,9,4,381,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0
206031502,31,0,11,4,3,8,5,0,0,30,0,9,5,8,5,3,0,0,27,0,0,6,6,3,4,6,0,32,0,4,4,6,9,10,0,0,31,0,7,13,4,4,0,5,0,34,0,0,8,0,4,4,3,0,27,0,0,5,0,9,4,3,0,26,0,0,3,3,0,5,0,0,8,0,0,0,4,3,0,0,0,15,0,0,3,0,0,0,0,0,6,0,0,0,3,9,8,4,0,22,0,0,0,0,0,5,0,0,9,69,66,73,41,64,39,15,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,9,3,5,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,5,0,0,4,0,5,0,0,0,10,0,0,0,0,4,0,0,0,11,0,0,6,3,0,0,0,0,10,0
206041117,50,4,21,20,7,6,3,0,0,71,5,32,19,11,10,4,3,0,86,3,16,28,8,6,11,0,0,81,0,19,30,18,16,7,4,0,97,0,11,33,16,9,9,0,0,86,0,3,16,9,8,8,4,0,47,0,0,16,11,15,0,0,0,46,0,0,3,7,6,3,0,0,27,0,0,9,9,11,6,3,0,32,0,0,4,3,0,0,0,0,3,0,0,3,0,7,0,0,0,6,0,0,0,0,0,0,0,0,12,86,173,205,107,91,64,23,4,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,9,4,0,0,0,0,14,0,7,0,0,3,0,0,0,12,0,4,10,4,4,0,0,0,22,0,0,3,4,4,0,0,0,14,0,0,10,5,4,3,5,0,21,0,0,4,6,12,10,0,0,28,0
206041118,110,13,57,25,9,5,0,0,0,103,4,61,61,21,19,12,0,0,177,0,54,75,27,12,8,0,0,180,4,44,78,49,27,15,10,0,223,0,49,145,86,38,24,3,0,351,0,21,133,75,36,16,7,0,282,0,8,102,76,43,30,10,0,278,0,5,54,45,51,13,5,0,184,0,3,96,111,82,45,8,0,344,0,0,24,35,28,3,0,0,84,0,4,19,58,48,24,4,0,161,0,3,4,3,3,0,0,0,17,170,423,863,608,401,201,47,3,2710,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,6,5,0,0,0,0,0,14,0,0,4,4,0,0,0,0,9,0,6,4,6,3,0,0,0,25,4,8,14,3,3,3,0,0,40,0,9,25,16,9,5,0,0,67,0,8,16,16,5,4,3,0,59,0
206041119,15,0,10,0,4,0,0,0,0,20,0,7,8,0,0,3,3,6,24,0,3,10,3,5,0,0,0,19,0,11,10,5,0,0,0,0,32,0,6,25,3,3,7,0,0,40,0,0,8,10,0,3,0,0,23,0,0,10,13,3,6,0,0,35,0,0,9,10,0,0,0,0,25,0,0,8,15,7,0,3,0,32,0,0,3,3,6,0,3,0,12,0,0,0,0,12,3,0,0,14,0,0,0,0,0,0,0,0,0,48,66,104,67,44,28,12,3,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,6,0,6,8,6,8,3,0,0,25,0,0,4,3,10,13,4,0,36,0
206041120,12,0,5,3,0,0,0,0,0,4,0,8,0,0,0,0,0,0,9,0,0,0,7,6,0,0,0,7,0,0,5,3,0,0,0,0,9,0,0,0,3,0,0,0,0,5,0,0,3,3,0,0,0,0,7,0,0,4,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,22,24,7,0,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,5,0
206041121,15,3,10,4,5,0,0,0,0,23,0,3,9,0,0,3,0,0,16,0,5,9,8,0,0,0,0,22,0,0,15,0,5,0,0,0,20,0,3,11,5,4,3,0,0,30,0,0,5,13,8,4,0,0,29,0,0,5,6,6,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,5,15,10,5,0,0,29,0,0,0,0,5,0,0,0,9,0,0,0,0,7,4,0,0,15,0,3,0,0,0,0,0,0,3,22,39,70,54,46,32,7,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,0,11,0,0,3,0,0,3,0,0,11,0,6,3,3,4,3,0,0,20,0,3,6,7,4,0,0,0,17,0,6,8,20,5,16,0,0,58,0,6,24,27,19,11,0,0,70,0
206041124,13,0,10,6,0,0,0,0,0,16,4,10,5,5,0,0,0,0,21,0,6,10,6,3,0,0,0,25,0,0,6,3,6,0,0,0,20,0,0,9,3,5,3,0,0,19,0,0,3,4,0,3,0,0,18,0,0,0,3,6,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,3,4,6,4,0,16,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,4,0,0,3,0,4,0,0,0,10,26,51,40,31,32,21,11,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,0,7,5,0,0,0,0,0,12,0,5,3,4,7,0,8,0,26,0,6,12,21,5,4,0,0,54,0,6,15,18,15,21,0,0,77,0
206041125,31,0,8,6,0,0,0,4,0,24,0,5,13,4,5,4,0,0,31,0,10,15,0,4,6,0,0,41,0,10,24,15,7,9,0,0,64,5,11,29,10,4,8,0,0,70,0,11,32,24,3,6,0,0,65,0,3,29,14,4,6,0,0,54,0,0,16,11,5,4,0,0,34,0,0,34,25,12,10,0,0,85,0,0,3,13,7,3,0,0,33,0,0,7,16,19,3,5,0,53,0,0,0,0,0,0,0,0,8,45,86,220,131,88,60,10,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,3,4,0,0,10,0,4,5,4,9,3,0,0,23,0,3,8,11,15,19,4,0,54,0
