POW_SA2_CODE_2021,EWFT_15_TertVE_TPTP_FT,EWFT_15_TertVE_TPTP_PT,EWFT_15_TertVE_TPTP_NS,EWFT_15_TertVE_TPTP_Tot,EWFT_15_TertUni_or_OHE_FT,EWFT_15_TertUni_or_OHE_PT,EWFT_15_TertUni_or_OHE_NS,EWFT_15_TertUni_or_OHE_Tot,EWFT_15_Other_FT,EWFT_15_Other_PT,EWFT_15_Other_NS,EWFT_15_Other_Tot,EWFT_15_Not_Stated,EWFT_15_Tot,EWFT_16_TertVE_TPTP_FT,EWFT_16_TertVE_TPTP_PT,EWFT_16_TertVE_TPTP_NS,EWFT_16_TertVE_TPTP_Tot,EWFT_16_TertUni_or_OHE_FT,EWFT_16_TertUni_or_OHE_PT,EWFT_16_TertUni_or_OHE_NS,EWFT_16_TertUni_or_OHE_Tot,EWFT_16_Other_FT,EWFT_16_Other_PT,EWFT_16_Other_NS,EWFT_16_Other_Tot,EWFT_16_Not_Stated,EWFT_16_Tot,EWFT_17_TertVE_TPTP_FT,EWFT_17_TertVE_TPTP_PT,EWFT_17_TertVE_TPTP_NS,EWFT_17_TertVE_TPTP_Tot,EWFT_17_TertUni_or_OHE_FT,EWFT_17_TertUni_or_OHE_PT,EWFT_17_TertUni_or_OHE_NS,EWFT_17_TertUni_or_OHE_Tot,EWFT_17_Other_FT,EWFT_17_Other_PT,EWFT_17_Other_NS,EWFT_17_Other_Tot,EWFT_17_Not_Stated,EWFT_17_Tot,EWFT_18_TertVE_TPTP_FT,EWFT_18_TertVE_TPTP_PT,EWFT_18_TertVE_TPTP_NS,EWFT_18_TertVE_TPTP_Tot,EWFT_18_TertUni_or_OHE_FT,EWFT_18_TertUni_or_OHE_PT,EWFT_18_TertUni_or_OHE_NS,EWFT_18_TertUni_or_OHE_Tot,EWFT_18_Other_FT,EWFT_18_Other_PT,EWFT_18_Other_NS,EWFT_18_Other_Tot,EWFT_18_Not_Stated,EWFT_18_Tot,EWFT_19_TertVE_TPTP_FT,EWFT_19_TertVE_TPTP_PT,EWFT_19_TertVE_TPTP_NS,EWFT_19_TertVE_TPTP_Tot,EWFT_19_TertUni_or_OHE_FT,EWFT_19_TertUni_or_OHE_PT,EWFT_19_TertUni_or_OHE_NS,EWFT_19_TertUni_or_OHE_Tot,EWFT_19_Other_FT,EWFT_19_Other_PT,EWFT_19_Other_NS,EWFT_19_Other_Tot,EWFT_19_Not_Stated,EWFT_19_Tot,EWFT_20_24_TertVE_TPTP_FT,EWFT_20_24_TertVE_TPTP_PT,EWFT_20_24_TertVE_TPTP_NS,EWFT_20_24_TertVE_TPTP_Tot,EWFT_20_24_TertUni_or_OHE_FT,EWFT_20_24_TertUni_or_OHE_PT,EWFT_20_24_TertUni_or_OHE_NS,EWFT_20_24_TertUni_or_OHE_Tot,EWFT_20_24_Other_FT,EWFT_20_24_Other_PT,EWFT_20_24_Other_NS,EWFT_20_24_Other_Tot,EWFT_20_24_Not_Stated,EWFT_20_24_Tot,EWFT_25_29_TertVE_TPTP_FT,EWFT_25_29_TertVE_TPTP_PT,EWFT_25_29_TertVE_TPTP_NS,EWFT_25_29_TertVE_TPTP_Tot,EWFT_25_29_TertUni_or_OHE_FT,EWFT_25_29_TertUni_or_OHE_PT,EWFT_25_29_TertUni_or_OHE_NS,EWFT_25_29_TertUni_or_OHE_Tot,EWFT_25_29_Other_FT,EWFT_25_29_Other_PT,EWFT_25_29_Other_NS,EWFT_25_29_Other_Tot,EWFT_25_29_Not_Stated,EWFT_25_29_Tot,EWFT_30ov_TertVE_TPTP_FT,EWFT_30ov_TertVE_TPTP_PT,EWFT_30ov_TertVE_TPTP_NS,EWFT_30ov_TertVE_TPTP_Tot,EWFT_30ov_TertUni_or_OHE_FT,EWFT_30ov_TertUni_or_OHE_PT,EWFT_30ov_TertUni_or_OHE_NS,EWFT_30ov_TertUni_or_OHE_Tot,EWFT_30ov_Other_FT,EWFT_30ov_Other_PT,EWFT_30ov_Other_NS,EWFT_30ov_Other_Tot,EWFT_30ov_Not_Stated,EWFT_30ov_Tot,EWFT_Tot_TertVE_TPTP_FT,EWFT_Tot_TertVE_TPTP_PT,EWFT_Tot_TertVE_TPTP_NS,EWFT_Tot_TertVE_TPTP_Tot,EWFT_Tot_TertUni_or_OHE_FT,EWFT_Tot_TertUni_or_OHE_PT,EWFT_Tot_TertUni_or_OHE_NS,EWFT_Tot_TertUni_or_OHE_Tot,EWFT_Tot_Other_FT,EWFT_Tot_Other_PT,EWFT_Tot_Other_NS,EWFT_Tot_Other_Tot,EWFT_Tot_Not_Stated,EWFT_Tot_Tot,EWPT_15_TertVE_TPTP_FT,EWPT_15_TertVE_TPTP_PT,EWPT_15_TertVE_TPTP_NS,EWPT_15_TertVE_TPTP_Tot,EWPT_15_TertUni_or_OHE_FT,EWPT_15_TertUni_or_OHE_PT,EWPT_15_TertUni_or_OHE_NS,EWPT_15_TertUni_or_OHE_Tot,EWPT_15_Other_FT,EWPT_15_Other_PT,EWPT_15_Other_NS,EWPT_15_Other_Tot,EWPT_15_Not_Stated,EWPT_15_Tot,EWPT_16_TertVE_TPTP_FT,EWPT_16_TertVE_TPTP_PT,EWPT_16_TertVE_TPTP_NS,EWPT_16_TertVE_TPTP_Tot,EWPT_16_TertUni_or_OHE_FT,EWPT_16_TertUni_or_OHE_PT,EWPT_16_TertUni_or_OHE_NS,EWPT_16_TertUni_or_OHE_Tot,EWPT_16_Other_FT,EWPT_16_Other_PT,EWPT_16_Other_NS,EWPT_16_Other_Tot,EWPT_16_Not_Stated,EWPT_16_Tot,EWPT_17_TertVE_TPTP_FT,EWPT_17_TertVE_TPTP_PT,EWPT_17_TertVE_TPTP_NS,EWPT_17_TertVE_TPTP_Tot,EWPT_17_TertUni_or_OHE_FT,EWPT_17_TertUni_or_OHE_PT,EWPT_17_TertUni_or_OHE_NS,EWPT_17_TertUni_or_OHE_Tot,EWPT_17_Other_FT,EWPT_17_Other_PT,EWPT_17_Other_NS,EWPT_17_Other_Tot,EWPT_17_Not_Stated,EWPT_17_Tot,EWPT_18_TertVE_TPTP_FT,EWPT_18_TertVE_TPTP_PT,EWPT_18_TertVE_TPTP_NS,EWPT_18_TertVE_TPTP_Tot,EWPT_18_TertUni_or_OHE_FT,EWPT_18_TertUni_or_OHE_PT,EWPT_18_TertUni_or_OHE_NS,EWPT_18_TertUni_or_OHE_Tot,EWPT_18_Other_FT,EWPT_18_Other_PT,EWPT_18_Other_NS,EWPT_18_Other_Tot,EWPT_18_Not_Stated,EWPT_18_Tot,EWPT_19_TertVE_TPTP_FT,EWPT_19_TertVE_TPTP_PT,EWPT_19_TertVE_TPTP_NS,EWPT_19_TertVE_TPTP_Tot,EWPT_19_TertUni_or_OHE_FT,EWPT_19_TertUni_or_OHE_PT,EWPT_19_TertUni_or_OHE_NS,EWPT_19_TertUni_or_OHE_Tot,EWPT_19_Other_FT,EWPT_19_Other_PT,EWPT_19_Other_NS,EWPT_19_Other_Tot,EWPT_19_Not_Stated,EWPT_19_Tot,EWPT_20_24_TertVE_TPTP_FT,EWPT_20_24_TertVE_TPTP_PT,EWPT_20_24_TertVE_TPTP_NS,EWPT_20_24_TertVE_TPTP_Tot
209041531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,4,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,15,4,11,0,10,4,4,0,8,0,29,0,16,0,17,6,7,0,21,3,12,0,10,0,47,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,13,0,0,11,11,0,0,11,0,22,0,0,0,0,14,0,0,17,0,0,0,0,0,14,3,0,0,9
209041532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,10,0,0,0,0,0,6,0,0,0,0,4,0,0,5,0,0,0,0,0,7,0,12,0,10,10,11,0,12,0,10,0,8,0,31,6,13,0,17,14,9,0,27,0,8,0,11,0,57,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,30,0,0,30,0,30,0,0,0,0,0,0,0,0,24,0,0,24,0,26,0,0,0,0,5,0,0,5,14,0,0,14,0,22,0,3,0,3,17,0,0,17,0,0,0,0,0,22,9,5,0,9
210011226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,3,0,0,3,0,0,0,0,0,12,0,12,0,10,6,0,0,6,0,0,0,0,0,13,3,44,0,53,0,5,0,9,4,6,0,7,0,65,3,16,0,14,6,4,0,13,0,0,0,0,0,30,6,27,0,34,3,21,0,29,0,7,0,12,0,73,23,101,0,121,21,34,0,56,5,12,0,20,0,197,0,0,0,0,0,0,0,0,39,0,0,39,0,39,0,0,0,0,0,0,0,0,67,0,0,67,0,68,0,0,0,0,0,0,0,0,91,0,0,91,0,90,0,4,0,9,51,0,0,49,42,0,0,45,0,102,3,0,0,3,68,7,0,72,3,0,0,3,0,85,13,8,0,20
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,9,9,28,0,42,16,16,0,35,0,4,0,6,0,77,4,10,0,17,8,10,0,22,4,0,0,6,0,46,8,38,0,48,11,62,0,72,0,15,0,17,0,141,23,90,0,116,42,89,0,133,10,22,0,30,3,281,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,14,0,0,14,0,13,0,0,0,0,0,0,0,0,22,0,0,22,0,25,0,0,0,3,23,0,0,22,12,0,0,12,0,40,0,0,0,0,39,0,0,39,0,0,0,0,0,43,8,5,0,16
210011228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,11,0,16,0,0,0,0,0,3,0,3,0,17,0,44,0,43,4,0,0,5,0,3,0,3,0,56,27,145,0,172,29,27,0,53,0,7,0,15,0,239,16,71,0,89,21,22,0,40,3,9,0,9,4,146,19,156,0,175,23,97,0,115,12,52,0,65,12,376,72,429,0,509,73,143,0,216,25,77,0,102,13,840,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0,50,0,0,50,0,55,0,0,0,0,0,0,0,0,51,0,0,51,0,53,0,4,0,7,28,3,0,26,24,0,0,24,0,54,5,7,0,11,56,4,0,62,4,0,0,4,0,77,39,25,0,68
210011230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,4,0,8,0,0,0,0,0,15,0,6,0,6,0,6,0,12,0,0,0,0,0,15,0,24,0,23,0,21,0,23,0,0,0,0,0,52,0,48,0,50,7,29,0,38,0,5,0,5,0,94,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,0,0,0,14,0,0,11,12,0,0,12,0,25,0,0,0,0,17,4,0,18,0,0,0,0,0,22,9,4,0,10
210011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,6,0,3,0,3,0,9,0,4,0,0,0,3,0,10,3,5,0,10,0,11,0,16,3,0,0,5,0,29,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,5,0,0,5,7,0,0,10,0,20,0,0,0,0,19,0,0,19,0,0,0,0,0,15,0,0,0,0
210011533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,11,3,7,0,6,5,3,0,3,0,5,0,5,0,15,4,4,0,10,3,6,0,11,0,0,0,3,0,26,4,9,0,15,14,13,0,20,3,5,0,12,0,45,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,22,0,0,22,0,24,5,0,0,5,3,0,0,11,9,0,0,9,0,22,5,0,0,5,15,0,0,19,0,0,0,0,0,21,4,7,0,12
210011534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,0,0,0,9,3,0,0,0,3,4,0,10,0,0,0,0,0,15,4,6,0,13,10,21,0,28,0,0,0,0,3,43,4,14,0,22,18,19,0,43,0,7,0,5,3,67,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,14,0,0,15,3,0,0,3,0,18,0,0,0,3,13,3,0,16,0,0,0,0,0,17,10,6,0,13
210021232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,6,0,4,0,7,5,0,0,5,0,0,0,0,0,14,5,39,0,39,7,3,0,7,0,0,0,0,0,48,3,6,0,7,5,9,0,11,0,0,0,0,0,22,3,26,0,30,3,22,0,29,0,11,0,7,3,71,14,88,0,100,21,33,0,53,4,8,0,14,3,167,0,0,0,0,0,0,0,0,52,0,0,52,0,52,0,0,0,0,0,0,0,0,72,0,0,72,0,70,0,0,0,0,0,0,0,0,79,0,0,79,0,81,4,0,0,4,24,0,0,23,35,0,0,35,0,64,4,0,0,3,43,3,0,46,0,0,0,0,0,53,11,14,0,21
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,5,0,5,0,4,0,5,0,0,0,0,0,13,0,3,0,3,0,8,0,9,0,4,0,4,0,15,0,19,0,18,3,15,0,16,0,4,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,3,0,0,0,0,0,7,0,5,0,5
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,11,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,8,0,4,0,4,0,0,0,0,0,11,0,19,0,21,0,10,0,10,0,0,0,0,0,32,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,24,0,0,24,0,20,0,0,0,0,6,0,0,6,5,0,0,5,0,12,0,0,0,0,9,0,0,9,0,0,0,0,0,9,3,0,0,5
210021235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,9,0,4,0,4,0,0,0,0,0,0,0,0,0,4,5,9,0,12,5,3,0,3,0,0,0,0,0,20,0,9,0,7,4,0,0,0,0,0,0,0,0,8,0,11,0,11,3,9,0,11,3,0,0,5,5,32,11,38,0,49,8,12,0,23,7,3,0,9,5,83,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,22,0,0,22,0,28,3,0,0,0,11,0,0,11,16,0,0,14,0,28,3,3,0,9,11,0,0,11,0,0,0,0,0,18,4,0,0,4
210031236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,0,0,14,9,12,0,27,4,7,0,16,0,7,0,5,0,42,8,12,0,18,11,4,0,21,3,3,0,8,0,45,9,36,0,41,5,29,0,34,6,13,0,12,8,98,23,76,0,102,27,46,0,69,11,23,0,33,8,207,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0,22,0,0,22,0,22,3,0,0,5,0,0,0,0,33,0,0,33,0,30,3,6,0,7,19,0,0,19,18,0,0,18,0,44,7,0,0,7,26,3,0,31,0,0,0,0,0,37,24,17,0,40
210031237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,7,7,3,0,8,0,0,0,0,0,18,0,0,0,0,5,11,0,15,0,4,0,4,0,17,0,15,0,17,0,16,0,20,0,11,0,13,3,52,7,29,0,35,10,28,0,44,7,9,0,19,3,95,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,16,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,11,0,0,16,6,0,0,6,0,22,3,0,0,3,14,0,0,14,0,0,0,0,0,12,13,5,0,15
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,8,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,8,0,0,0,3,0,0,0,0,0,14,0,0,0,0,4,3,0,6,0,0,0,0,0,9,0,12,0,12,4,18,0,21,3,6,0,11,0,44,3,25,0,31,6,21,0,31,3,7,0,9,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,6,0,0,6,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,0,20
210031535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,3,7,0,7,0,3,0,3,0,21,6,4,0,11,8,6,0,12,0,0,0,0,0,27,0,7,0,9,3,21,0,27,0,9,0,12,3,53,4,26,0,32,16,37,0,51,3,15,0,19,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,20
210031536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,0,0,0,0,9,0,3,0,3,7,5,0,11,0,0,0,0,0,10,0,6,0,10,0,6,0,11,0,4,0,8,0,23,0,20,0,22,10,9,0,21,4,3,0,9,0,47,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,8,0,0,8,0,10,0,0,0,0,9,0,0,9,3,0,0,3,0,17,0,0,0,0,11,0,0,11,0,0,0,0,0,10,4,6,0,7
210031537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,6,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,12,0,12,0,0,0,0,0,14,0,10,0,15,0,13,0,17,0,0,0,4,0,32,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,3,0,0,3,4,0,0,10,0,12,0,0,0,0,16,0,0,16,0,0,0,0,0,14,8,0,0,5
210031538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,7,0,11,3,0,0,6,0,16,0,5,0,8,3,0,0,3,0,0,0,5,0,15,0,9,0,9,5,18,0,13,0,5,0,8,0,38,0,18,0,20,13,22,0,30,8,9,0,17,0,67,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,15,0,0,0,0,5,0,0,10,0,0,0,0,0,9,0,0,0,0,13,0,0,13,0,0,0,0,0,13,11,0,0,14
210041240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,7,0,0,0,0,0,0,0,0,0,7,4,16,0,21,5,4,0,4,0,0,0,4,0,25,0,8,0,12,3,8,0,11,0,3,0,3,0,25,0,10,0,10,3,16,0,19,4,4,0,9,0,32,8,35,0,43,8,27,0,35,5,11,0,11,0,88,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,12,0,0,12,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,14,0,0,0,0,4,0,0,4,4,0,0,4,0,9,0,0,0,0,6,0,0,6,0,0,0,0,0,10,3,3,0,9
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,5,0,3,0,3,0,13,0,8,0,16,0,5,0,4,0,3,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,4,4,0,10,0,0,0,0,0,0,0,0,0,12,0,16,0,16,0,4,0,7,0,0,0,0,0,21,16,38,0,51,11,13,0,21,0,6,0,5,0,75,3,16,0,24,7,12,0,16,0,4,0,9,0,46,10,28,0,34,8,27,0,37,0,9,0,6,0,86,30,107,0,138,28,54,0,79,9,17,0,24,0,243,0,0,0,0,0,0,0,0,71,0,0,71,0,71,0,0,0,0,0,0,0,0,136,0,0,136,0,135,0,0,0,0,0,0,0,0,124,0,0,124,0,122,4,3,0,9,47,5,0,49,45,0,0,46,0,103,6,3,0,12,58,5,0,56,0,0,0,3,0,78,24,15,0,39
210041541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,5,0,5,3,7,0,11,0,0,0,0,0,17,0,19,0,20,6,10,0,14,0,0,0,0,0,36,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,4,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,5
