POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
210051247,0,4,7,4,0,12,3,0,0,0,0,0,3,0,3,0,0,8,14,3,0,3,5,21,12,7,16,0,0,30,27,7,18,0,0,48,22,8,12,5,0,39,31,12,24,0,0,64,25,17,17,0,3,56,18,9,4,0,0,34,11,9,8,0,0,30,11,6,4,0,0,17,5,9,3,0,0,15,0,0,0,0,0,3,0,0,0,0,0,6,10,0,0,0,4,12,195,82,109,12,6,409,3,0,0,4,0,5,7,0,7,0,0,12,16,0,7,0,0,27,18,0,3,0,0,23,24,0,3,0,0,33,42,0,4,0,0,45,56,0,3,0,0,68,49,4,6,0,0,57,48,5,9,0,0,66,38,0,0,0,0,36,32,4,0,0,0,36,17,0,3,0,0,17,24,6,0,0,0,24,3,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,389,18
210051248,34,0,0,0,0,38,68,3,0,0,6,73,72,0,6,0,0,84,93,0,3,0,0,101,148,7,7,0,0,162,285,20,8,0,7,319,530,24,23,0,9,580,1077,37,28,0,8,1148,1556,55,27,0,11,1646,1268,34,14,0,8,1324,1134,28,12,0,0,1175,786,32,3,0,0,826,1463,65,16,0,0,1551,400,12,3,0,0,418,864,24,3,0,0,892,79,4,0,0,6,94,9852,361,164,10,60,10444,44,4,3,6,0,54,95,0,3,0,0,89,107,0,0,0,4,113,127,0,3,4,0,132,174,0,6,0,0,180,410,11,0,0,4,418,621,5,0,3,9,633,932,4,0,0,0,937,960,0,3,0,0,968,653,4,0,0,0,656,522,0,0,0,0,523,285,3,0,0,0,294,392,0,0,0,0,395,77,0,0,0,0,77,105,5,0,0,0,112,41,4,0,3,7,52,5539,34
210051250,6,0,0,9,0,20,27,0,0,0,0,30,32,0,0,0,0,34,31,4,6,0,0,46,43,17,7,0,0,64,97,11,18,0,0,126,173,9,20,0,5,210,337,26,26,0,0,392,407,34,24,5,0,470,318,26,17,3,0,360,268,31,11,0,0,311,162,27,6,0,0,194,293,32,8,8,0,339,39,22,5,0,0,64,76,30,4,0,0,104,19,9,0,0,3,36,2326,280,162,31,15,2808,9,0,0,4,0,17,24,0,0,0,0,28,44,0,5,0,0,51,51,5,0,0,0,58,58,7,7,0,0,71,106,3,8,5,0,124,139,9,3,0,0,154,240,0,4,3,0,247,226,13,10,0,0,253,195,3,4,0,0,205,108,5,3,0,0,115,65,0,0,0,0,70,82,6,4,0,0,91,5,3,0,0,0,7,9,9,0,0,0,20,7,5,0,0,3,13,1361,78
210051441,10,0,0,0,0,6,38,0,0,0,0,39,41,3,0,0,0,42,21,0,4,0,0,26,20,0,4,0,0,24,35,3,8,0,0,45,36,9,13,0,0,56,57,7,11,0,0,73,51,9,10,0,0,69,32,6,9,0,0,46,32,9,0,0,0,45,35,4,4,0,0,39,88,12,3,0,0,102,37,5,0,0,0,43,8,5,0,0,0,14,9,4,0,0,0,17,533,78,70,10,7,687,9,0,0,0,0,6,43,0,3,0,0,46,51,0,0,0,0,49,51,0,7,0,0,59,59,3,0,0,0,63,72,3,0,0,0,75,86,6,7,5,0,105,75,0,7,0,0,86,65,0,10,3,0,74,43,5,0,0,0,51,26,5,0,0,0,36,18,4,7,0,0,26,41,7,6,0,0,54,4,0,0,0,0,4,3,9,0,0,0,7,4,0,0,0,0,3,656,38
210051442,0,0,0,0,0,0,10,0,0,0,0,12,14,0,3,0,0,19,20,0,6,0,0,32,26,7,9,0,0,49,33,9,12,6,0,57,40,11,13,0,0,72,65,10,16,0,0,94,64,11,16,4,0,93,49,9,4,0,0,58,39,25,3,0,0,67,27,7,3,0,0,31,44,7,0,0,0,57,5,0,3,0,0,9,9,0,0,0,0,12,8,0,0,0,0,10,448,90,94,13,8,657,7,0,0,0,0,4,36,0,5,0,0,45,46,0,7,0,0,56,42,0,4,0,0,48,62,3,7,3,0,71,96,0,12,0,0,111,104,5,8,5,4,119,111,3,3,0,0,115,92,6,4,0,0,102,97,0,3,0,0,101,91,0,3,0,0,96,40,3,0,0,0,49,56,3,3,0,0,68,4,3,0,0,0,6,0,0,0,0,0,6,10,0,0,0,0,13,886,35
210051443,7,0,0,8,0,18,15,0,5,0,0,21,18,4,7,0,0,33,42,13,13,0,0,59,70,5,15,7,0,94,89,17,28,4,0,132,144,35,42,6,4,227,301,50,46,7,3,411,369,52,40,4,9,471,306,51,26,7,0,383,262,53,13,3,0,323,208,36,11,0,0,257,375,64,12,0,0,447,46,16,0,0,0,67,64,25,10,0,0,98,34,4,3,0,0,49,2341,421,265,38,14,3078,10,0,0,3,0,17,30,0,7,0,0,34,48,3,11,6,0,68,43,0,9,5,0,66,66,0,9,0,0,77,116,5,12,0,0,146,211,9,12,3,0,241,224,14,24,4,0,263,234,13,12,3,0,268,175,8,8,0,0,187,157,12,11,0,4,185,75,6,0,0,0,84,113,4,5,0,0,121,16,6,0,0,0,19,11,3,0,0,0,17,21,0,0,0,3,24,1544,95
210051445,6,0,3,0,0,12,30,0,4,0,0,36,20,4,8,0,0,34,24,7,10,5,0,38,32,11,12,0,0,55,61,13,23,3,0,95,77,24,30,4,0,137,136,42,44,6,4,242,144,51,34,8,3,238,107,33,18,0,0,159,104,39,13,0,4,162,46,21,8,0,0,76,81,22,13,0,0,118,19,8,5,0,0,24,23,6,3,0,0,29,9,5,0,0,4,15,921,285,220,29,11,1471,7,0,3,3,0,14,36,3,5,7,0,49,32,0,8,0,0,48,29,0,10,0,0,47,59,8,7,0,0,70,106,4,10,4,0,131,119,12,10,0,0,143,157,6,7,4,0,181,147,14,12,0,0,173,85,3,3,0,0,91,62,7,4,0,0,76,43,0,0,0,0,50,79,6,0,0,0,90,4,0,0,0,0,6,7,0,0,0,0,11,7,0,0,0,0,5,971,71
210051542,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,5,3,3,0,0,9,4,5,8,0,0,13,5,3,14,0,0,21,3,6,9,0,0,22,10,15,12,0,0,35,29,19,8,0,0,49,22,4,7,0,0,33,7,8,0,0,0,12,3,3,0,0,0,13,17,8,7,0,0,23,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,117,66,68,0,7,257,0,0,0,4,0,7,3,3,3,0,0,6,10,4,0,0,0,16,11,5,3,3,0,19,8,0,4,0,0,17,27,4,8,0,0,34,30,0,3,0,0,37,29,3,0,0,0,40,36,3,9,0,0,46,29,3,4,0,0,34,19,0,3,0,0,20,4,0,0,0,0,6,17,0,0,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,231,25
210051543,9,0,0,0,0,6,88,0,0,0,0,87,80,0,0,0,0,87,57,3,6,0,0,64,53,0,9,0,0,63,68,15,6,4,0,90,64,16,16,4,0,105,90,16,25,7,0,130,94,30,19,0,0,140,70,12,14,0,0,100,43,13,8,0,0,67,32,8,3,0,0,43,37,13,6,0,0,54,9,5,0,0,0,21,9,20,0,0,0,31,11,3,0,0,4,17,820,158,111,14,8,1120,10,0,0,4,0,16,139,0,8,0,0,151,156,0,8,3,0,170,123,3,9,0,0,136,136,0,6,0,0,147,191,6,6,3,0,211,201,3,6,0,0,213,210,3,8,0,3,230,191,11,6,0,3,212,85,5,9,0,0,99,70,0,6,0,0,76,24,0,0,0,0,26,45,3,3,0,0,51,5,0,0,0,0,10,14,4,0,0,0,20,18,0,0,0,4,19,1615,49
210051544,25,6,0,4,0,36,63,4,4,0,0,71,72,3,0,0,5,86,89,9,6,4,0,112,129,6,12,10,4,152,198,15,16,5,0,233,391,22,19,4,0,439,855,38,44,5,6,949,1075,44,37,5,10,1165,752,49,30,0,5,833,521,51,19,5,0,595,291,39,12,0,0,338,379,42,15,0,0,440,77,12,0,0,0,88,79,37,6,0,0,124,51,9,4,0,8,79,5054,376,226,34,45,5731,12,0,0,4,0,18,86,0,0,0,0,91,117,3,4,6,0,126,90,4,9,0,0,105,127,3,8,0,0,139,187,5,0,3,0,201,284,10,8,3,0,314,428,9,7,0,0,438,387,11,3,4,0,406,211,8,3,0,0,223,150,14,3,0,0,174,62,6,9,0,0,70,96,10,3,0,0,106,10,5,0,0,0,18,9,9,0,0,0,20,34,0,0,0,0,36,2292,87
210051545,0,0,0,3,0,8,18,6,0,0,0,21,24,0,3,0,0,30,24,0,13,0,0,32,8,3,9,0,0,17,22,6,19,0,0,47,26,13,18,4,0,53,20,9,18,0,0,50,30,10,17,0,0,63,9,12,11,0,0,35,26,6,5,0,0,41,11,3,5,0,0,24,11,10,0,0,0,22,4,0,0,0,0,4,3,5,0,0,0,8,3,0,0,0,0,7,231,88,123,12,3,461,0,0,0,0,0,4,20,0,6,4,0,31,29,0,3,0,0,31,8,4,6,7,0,21,29,3,10,0,0,36,43,4,6,3,0,59,62,3,4,0,0,73,53,4,6,0,5,69,66,0,5,0,0,74,27,0,0,0,0,33,24,6,0,0,0,24,16,0,0,0,0,19,16,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,9,410,20
211011251,18,4,9,14,0,46,71,3,6,0,0,84,101,3,3,4,0,117,94,16,20,13,0,139,139,19,25,8,0,193,275,28,38,12,5,351,612,40,42,6,4,699,1124,68,50,3,16,1258,1286,98,59,6,9,1450,956,91,53,3,3,1107,816,123,48,3,0,990,498,86,30,4,0,615,948,151,44,4,4,1146,176,62,14,0,0,253,261,95,11,0,0,365,84,15,5,0,5,116,7447,893,448,84,54,8930,11,5,0,13,0,21,70,0,3,8,0,86,111,6,17,11,0,149,123,5,18,3,0,146,177,7,20,12,0,218,378,15,19,5,0,417,545,19,26,5,5,598,707,29,24,6,0,768,670,40,18,6,0,731,484,18,10,0,0,516,324,33,10,4,4,374,191,16,8,0,0,211,237,36,5,0,0,278,44,11,5,0,0,62,63,15,0,0,0,80,34,5,6,0,0,47,4165,256
211011254,25,3,0,16,0,47,140,0,3,6,0,148,128,5,13,0,0,151,109,8,7,10,0,141,121,16,11,7,0,159,241,23,20,6,0,295,474,38,27,7,3,552,1135,49,45,7,5,1236,1664,63,48,4,6,1783,1258,69,27,0,5,1361,1123,87,38,3,9,1250,818,63,28,3,0,914,1449,99,27,0,4,1585,360,53,8,0,0,422,507,111,9,0,0,626,75,12,4,0,6,104,9644,697,334,71,39,10776,22,4,3,9,0,36,127,0,18,3,3,144,154,3,22,12,0,188,184,8,13,8,0,212,175,5,11,7,0,198,376,20,26,6,5,436,575,17,20,9,0,625,932,30,25,6,0,997,1134,20,13,6,0,1175,838,26,11,4,0,875,595,26,9,0,0,633,354,19,4,0,0,372,485,24,5,0,0,513,95,6,3,0,0,105,137,22,3,0,0,165,48,3,0,0,0,59,6228,241
211011255,0,0,3,0,0,7,3,0,0,0,0,3,7,0,4,0,0,16,0,0,4,3,0,9,11,0,0,0,0,18,10,0,0,0,0,14,20,5,0,0,0,27,17,0,5,0,0,29,34,22,15,0,3,65,28,13,10,0,0,57,21,24,8,0,0,47,21,9,7,0,0,33,25,16,4,0,0,48,3,9,3,0,0,11,3,6,4,0,0,11,0,0,0,0,0,5,215,110,73,7,0,402,0,0,0,0,0,0,12,0,5,0,0,15,14,0,4,0,0,20,11,0,8,0,0,13,9,6,3,0,0,20,18,3,8,0,0,27,13,0,4,0,0,26,20,7,7,7,0,35,24,5,7,0,0,39,25,3,0,0,0,31,21,0,6,4,0,31,11,5,3,0,0,19,14,0,0,0,0,15,0,0,0,0,0,7,3,5,0,0,0,4,0,0,0,3,0,3,196,35
211011256,10,3,3,0,0,14,127,3,0,3,0,136,102,3,0,0,0,107,67,0,3,7,0,77,62,7,6,0,0,76,82,7,17,4,0,107,128,24,24,4,0,181,251,18,18,0,3,298,284,26,27,0,0,335,281,34,23,3,0,339,235,36,16,0,0,286,195,26,17,0,0,240,417,40,16,0,0,480,111,16,10,0,0,135,146,40,7,3,0,196,15,3,0,0,0,21,2516,301,193,29,13,3042,15,0,3,0,0,16,168,0,8,3,0,174,162,4,6,0,0,175,129,0,16,8,0,147,140,3,14,0,4,166,203,10,12,3,0,230,268,11,18,3,0,294,336,9,9,6,0,367,317,9,13,0,0,334,284,10,9,3,0,299,173,3,13,0,0,189,110,6,11,0,0,127,150,12,16,0,0,178,40,0,0,0,0,43,31,15,11,0,0,49,25,0,0,0,0,26,2537,94
211011257,11,4,0,0,0,17,35,0,0,0,0,36,27,0,7,0,0,31,16,6,4,0,0,31,37,0,4,0,0,49,44,12,5,0,0,60,101,9,5,0,0,124,243,12,9,0,0,275,361,27,11,3,5,408,238,20,10,0,0,272,202,32,13,0,0,240,132,17,9,0,6,157,235,37,9,0,0,282,43,16,3,0,0,61,66,31,3,0,0,105,18,5,0,0,0,26,1801,239,105,13,9,2162,3,0,0,3,0,10,19,0,7,3,0,24,28,3,12,0,0,40,29,4,6,0,0,42,29,0,12,0,0,38,63,3,6,0,0,75,87,7,5,0,0,102,133,5,5,5,0,155,132,5,6,0,0,152,107,11,5,0,0,124,51,0,0,0,0,55,39,3,0,0,0,40,66,9,3,0,0,76,18,5,0,0,0,16,15,9,6,0,0,21,13,0,0,0,0,15,827,60
211011258,0,0,0,0,0,3,22,0,4,0,0,29,23,0,0,0,0,25,18,3,4,0,0,33,18,0,4,0,0,30,36,4,17,0,0,58,70,9,10,0,0,87,114,16,14,0,0,140,143,22,23,0,0,193,137,13,15,0,0,176,117,25,13,0,0,153,92,25,4,0,0,123,188,23,9,0,0,219,43,6,5,0,0,58,69,15,3,0,0,90,20,0,0,0,0,25,1104,173,135,13,9,1437,3,0,0,3,0,12,38,3,7,0,0,44,36,8,3,3,0,52,42,5,7,0,0,48,47,0,4,6,0,60,76,4,6,0,0,95,85,5,11,3,0,101,133,10,8,0,0,157,134,0,12,0,0,149,94,9,4,0,0,103,66,10,6,0,0,78,54,0,3,0,0,62,82,6,4,0,0,92,21,3,0,0,0,25,19,11,3,0,0,31,9,0,0,0,0,6,924,70
211011259,3,0,3,8,0,15,80,0,3,0,0,82,54,3,3,4,0,64,37,0,4,3,0,51,34,9,9,0,0,57,72,8,10,5,0,94,97,14,18,6,0,129,144,14,23,6,0,181,148,20,19,0,0,182,115,18,24,0,0,153,129,22,14,0,0,162,87,9,12,0,0,117,132,41,13,0,0,186,22,14,0,0,0,38,44,40,15,0,0,99,10,7,0,0,0,19,1205,222,170,21,8,1627,9,0,3,0,0,14,110,0,14,0,0,125,113,5,5,0,0,125,126,4,19,6,0,158,129,9,7,0,0,146,271,4,23,4,0,304,322,10,10,5,0,342,363,4,10,0,0,380,418,6,8,4,0,433,314,5,16,3,0,338,268,12,11,0,0,286,187,7,4,0,0,203,212,20,9,0,0,239,14,4,5,0,0,23,21,7,8,0,0,33,18,0,0,0,0,16,2884,92
211011260,19,0,0,6,0,28,128,0,3,3,0,139,147,0,8,0,0,158,113,5,13,0,0,137,101,10,19,3,0,131,150,20,25,6,3,205,144,24,17,7,0,188,256,42,39,5,5,335,299,46,29,0,0,380,224,20,28,0,0,268,206,37,17,0,0,253,175,19,18,0,0,212,325,35,29,0,0,388,54,16,8,0,0,78,72,33,16,0,0,125,31,4,0,0,3,43,2443,316,255,37,21,3068,19,0,0,0,0,29,280,0,15,4,0,301,320,8,11,4,0,339,268,13,20,12,0,309,292,10,11,0,0,320,458,26,13,3,9,507,467,15,19,4,0,506,560,19,18,4,0,602,550,24,16,0,5,597,352,8,11,0,0,371,335,9,11,0,0,362,196,15,3,0,0,213,206,15,11,0,0,228,26,4,4,0,0,35,32,6,0,0,0,45,45,0,0,0,0,51,4408,171
211011446,16,4,0,0,0,25,121,0,11,0,0,134,80,3,9,0,0,98,68,13,18,4,0,104,78,12,20,3,0,121,125,17,27,9,0,177,189,20,37,4,0,247,305,44,47,3,4,399,396,59,62,4,0,527,315,49,37,0,0,405,270,48,32,0,0,352,147,32,13,0,0,191,301,79,34,0,0,409,44,25,5,0,0,82,57,40,23,0,0,123,22,11,5,0,0,38,2536,451,384,42,14,3430,9,0,0,9,0,20,163,0,11,4,0,174,171,0,19,8,0,199,182,6,21,4,7,218,192,8,23,3,6,228,347,17,25,4,0,393,395,16,21,0,0,442,439,25,30,0,0,492,401,24,28,7,0,455,281,12,14,0,0,307,219,6,7,3,0,233,107,11,9,0,0,123,127,19,12,0,0,162,16,9,0,0,0,28,25,7,0,0,0,31,26,0,4,0,0,31,3096,158
211011447,6,3,0,3,0,13,28,0,3,0,0,30,17,0,3,0,0,24,20,3,10,3,0,39,24,5,15,5,0,42,44,9,14,3,0,66,63,12,14,0,0,96,107,26,23,0,0,156,131,23,20,0,0,172,96,26,16,4,0,139,79,23,10,0,0,108,56,20,10,0,0,87,73,23,7,0,0,113,13,7,6,0,0,20,13,13,0,0,0,30,10,3,0,0,0,18,773,196,157,22,4,1153,3,0,3,7,0,12,56,0,6,5,0,67,68,0,5,0,0,79,67,0,17,0,0,93,86,5,11,6,0,112,150,4,17,4,0,181,171,6,17,4,0,199,199,9,19,0,0,231,183,12,12,0,0,203,140,5,16,4,0,162,108,10,13,0,0,136,50,3,6,0,0,68,68,15,3,0,0,86,10,0,4,0,0,17,10,5,3,0,0,13,12,0,0,0,0,11,1387,86
211011448,4,3,0,5,0,19,85,4,3,4,0,95,89,3,6,0,3,94,66,6,7,0,0,80,77,4,15,0,0,93,126,13,13,6,0,161,162,19,19,0,0,206,287,30,33,8,0,356,347,60,42,0,0,447,216,35,27,5,0,289,158,47,27,0,0,228,99,29,12,0,0,147,190,55,13,0,0,256,41,13,4,0,0,57,53,33,11,0,0,95,23,4,5,0,3,30,2009,356,246,40,9,2650,8,0,3,4,0,19,100,0,7,0,0,112,148,6,8,5,0,161,120,7,16,4,0,149,133,5,15,0,0,153,214,17,19,5,0,254,313,14,19,3,0,351,364,8,17,3,0,394,405,20,16,3,0,447,245,23,11,0,0,277,219,16,10,0,0,247,128,12,4,0,0,152,158,14,3,0,0,176,34,0,3,0,0,34,19,5,4,0,0,32,25,0,0,0,4,31,2626,143
211011449,0,0,0,0,0,0,8,0,0,0,0,12,4,0,0,0,0,3,6,0,3,0,0,8,4,0,0,0,0,6,10,0,5,0,0,23,10,4,4,5,0,23,15,0,13,0,0,31,12,9,6,0,0,22,18,3,11,0,0,33,15,16,5,0,0,33,8,4,3,0,0,17,12,4,3,0,0,26,0,0,4,0,0,7,4,5,0,0,0,9,0,0,0,0,0,0,127,57,59,7,0,257,0,0,0,0,0,0,13,0,4,0,0,14,16,0,0,3,0,21,10,0,9,0,0,20,20,0,3,0,0,21,23,0,4,0,0,30,32,4,5,3,0,41,36,0,4,0,0,40,26,3,5,0,0,34,22,4,7,0,0,23,24,5,0,0,0,28,15,0,3,0,0,19,13,0,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,7,240,17
211021261,5,0,0,11,0,15,32,0,8,0,0,47,22,3,3,3,0,33,22,3,11,0,0,38,17,3,14,3,0,41,38,10,9,5,0,61,51,22,12,0,0,92,66,20,21,5,0,109,76,28,25,6,0,134,59,25,17,4,0,105,68,30,19,4,0,121,57,23,19,0,0,100,124,51,18,0,0,195,13,21,0,0,0,36,39,57,17,4,0,117,17,4,0,0,0,18,712,293,200,47,3,1249,0,0,5,5,0,11,56,3,13,3,0,78,53,3,6,4,0,71,52,5,15,4,0,80,63,8,17,11,4,96,98,9,15,5,0,124,152,11,19,0,0,185,156,6,22,0,0,187,157,9,15,5,3,197,123,12,5,4,0,148,113,9,10,3,0,135,85,10,4,3,0,103,120,17,6,0,0,148,9,9,0,0,0,19,16,14,5,3,0,44,13,0,0,0,0,16,1261,138
211021262,0,4,0,6,0,11,43,0,4,3,0,48,35,0,4,0,0,41,12,0,5,4,0,23,25,5,6,0,0,35,40,12,4,0,0,55,46,23,7,0,0,82,67,16,19,5,0,111,85,21,26,8,0,133,62,28,11,0,0,105,57,32,20,0,0,112,28,15,13,0,0,60,50,52,17,3,0,122,18,16,6,0,0,40,28,47,13,0,0,90,11,5,5,0,0,24,616,286,160,34,12,1099,4,0,0,11,0,20,77,3,7,3,0,96,64,0,14,4,0,84,67,3,15,8,0,82,62,4,9,0,0,74,119,5,17,3,0,144,132,13,25,5,0,167,112,9,20,8,0,147,116,14,15,0,0,144,94,8,10,3,0,114,49,21,8,0,0,85,38,7,0,3,0,55,48,21,6,0,0,77,5,3,3,4,0,18,4,12,3,6,0,22,8,0,7,0,0,13,998,124
211031263,18,7,5,12,4,45,102,5,3,0,0,115,87,7,9,4,0,106,74,14,8,3,4,101,112,15,13,3,4,142,200,21,12,0,3,233,402,35,25,5,6,472,838,50,40,0,7,938,1051,72,47,0,3,1186,824,73,31,0,3,936,706,80,19,0,3,813,421,61,18,0,0,506,607,123,26,3,0,759,100,27,0,0,0,131,129,70,8,0,0,217,68,4,8,5,8,94,5745,664,282,45,46,6782,11,0,0,12,0,20,144,3,3,0,0,154,114,3,5,6,0,132,109,6,9,3,0,127,159,6,11,3,0,184,258,10,17,3,0,294,383,19,12,6,0,419,427,19,7,4,0,463,424,25,14,3,0,474,253,22,9,0,0,287,149,20,8,0,0,175,89,9,5,0,0,102,108,20,0,0,0,140,32,4,4,0,0,31,31,9,0,0,0,43,21,0,5,0,0,32,2722,184
211031265,5,0,0,3,0,8,21,0,6,0,0,30,19,0,9,0,0,25,14,0,5,0,0,24,17,12,7,0,0,37,22,13,11,0,0,45,32,12,12,3,0,52,49,14,11,0,0,75,55,37,19,0,0,118,54,16,16,0,0,89,52,35,18,0,0,104,32,14,10,0,0,57,91,35,14,0,0,147,21,3,5,0,0,32,37,18,4,0,0,61,3,0,3,0,0,8,535,216,152,19,6,916,6,0,4,4,0,12,41,0,11,3,0,57,54,7,16,0,0,73,40,0,13,0,0,56,56,5,13,5,0,78,108,3,12,4,0,131,85,3,26,6,0,116,118,11,14,0,0,144,145,13,18,4,0,178,81,8,14,0,0,106,82,5,3,0,0,95,49,7,4,0,0,60,96,8,9,0,0,113,10,0,4,0,0,12,11,5,0,0,0,13,10,0,0,0,0,11,983,84
211031266,27,6,0,10,0,50,269,0,6,3,0,282,272,0,14,0,0,291,181,5,10,8,3,206,224,12,16,0,0,257,351,35,24,6,3,416,440,40,27,5,3,516,653,44,36,5,0,746,931,61,58,6,4,1058,675,64,42,4,0,793,632,102,33,0,7,771,488,70,17,0,3,571,699,114,35,0,0,851,116,53,15,0,0,188,154,102,33,0,0,292,51,5,7,0,8,68,6163,737,376,56,33,7370,19,3,0,10,0,37,470,8,14,6,3,503,516,7,13,5,0,545,475,15,17,5,0,509,554,8,23,10,4,599,786,22,23,4,0,837,873,14,43,7,6,936,1018,25,27,0,4,1075,1113,23,30,0,0,1172,750,27,26,0,5,806,569,31,16,5,0,623,377,25,8,0,0,411,471,32,15,0,0,520,35,20,13,0,0,69,66,23,9,4,0,92,68,0,4,0,9,80,8171,278
