POW_SA2_CODE_2021,F_M2_TrnFer_15_24,F_M2_TrnFer_25_34,F_M2_TrnFer_35_44,F_M2_TrnFer_45_54,F_M2_TrnFer_55_64,F_M2_TrnFer_65_74,F_M2_TrnFer_75ov,F_M2_TrnFer_Tot,F_M2_TrnTrm_or_LR_15_24,F_M2_TrnTrm_or_LR_25_34,F_M2_TrnTrm_or_LR_35_44,F_M2_TrnTrm_or_LR_45_54,F_M2_TrnTrm_or_LR_55_64,F_M2_TrnTrm_or_LR_65_74,F_M2_TrnTrm_or_LR_75ov,F_M2_TrnTrm_or_LR_Tot,F_M2_TrnCarAsDriv_15_24,F_M2_TrnCarAsDriv_25_34,F_M2_TrnCarAsDriv_35_44,F_M2_TrnCarAsDriv_45_54,F_M2_TrnCarAsDriv_55_64,F_M2_TrnCarAsDriv_65_74,F_M2_TrnCarAsDriv_75ov,F_M2_TrnCarAsDriv_Tot,F_M2_TrnCarAsPas_15_24,F_M2_TrnCarAsPas_25_34,F_M2_TrnCarAsPas_35_44,F_M2_TrnCarAsPas_45_54,F_M2_TrnCarAsPas_55_64,F_M2_TrnCarAsPas_65_74,F_M2_TrnCarAsPas_75ov,F_M2_TrnCarAsPas_Tot,F_M2_TrnOth_15_24,F_M2_TrnOth_25_34,F_M2_TrnOth_35_44,F_M2_TrnOth_45_54,F_M2_TrnOth_55_64,F_M2_TrnOth_65_74,F_M2_TrnOth_75ov,F_M2_TrnOth_Tot,F_M2_Train_and_Tot_15_24,F_M2_Train_and_Tot_25_34,F_M2_Train_and_Tot_35_44,F_M2_Train_and_Tot_45_54,F_M2_Train_and_Tot_55_64,F_M2_Train_and_Tot_65_74,F_M2_Train_and_Tot_75ov,F_M2_Train_and_Tot_Tot,F_M2_BusFer_15_24,F_M2_BusFer_25_34,F_M2_BusFer_35_44,F_M2_BusFer_45_54,F_M2_BusFer_55_64,F_M2_BusFer_65_74,F_M2_BusFer_75ov,F_M2_BusFer_Tot,F_M2_BusTrm_or_LR_15_24,F_M2_BusTrm_or_LR_25_34,F_M2_BusTrm_or_LR_35_44,F_M2_BusTrm_or_LR_45_54,F_M2_BusTrm_or_LR_55_64,F_M2_BusTrm_or_LR_65_74,F_M2_BusTrm_or_LR_75ov,F_M2_BusTrm_or_LR_Tot,F_M2_BusCarAsDriv_15_24,F_M2_BusCarAsDriv_25_34,F_M2_BusCarAsDriv_35_44,F_M2_BusCarAsDriv_45_54,F_M2_BusCarAsDriv_55_64,F_M2_BusCarAsDriv_65_74,F_M2_BusCarAsDriv_75ov,F_M2_BusCarAsDriv_Tot,F_M2_BusCarAsPas_15_24,F_M2_BusCarAsPas_25_34,F_M2_BusCarAsPas_35_44,F_M2_BusCarAsPas_45_54,F_M2_BusCarAsPas_55_64,F_M2_BusCarAsPas_65_74,F_M2_BusCarAsPas_75ov,F_M2_BusCarAsPas_Tot,F_M2_BusOth_15_24,F_M2_BusOth_25_34,F_M2_BusOth_35_44,F_M2_BusOth_45_54,F_M2_BusOth_55_64,F_M2_BusOth_65_74,F_M2_BusOth_75ov,F_M2_BusOth_Tot,F_M2_BusTot_15_24,F_M2_BusTot_25_34,F_M2_BusTot_35_44,F_M2_BusTot_45_54,F_M2_BusTot_55_64,F_M2_BusTot_65_74,F_M2_BusTot_75ov,F_M2_BusTot_Tot,F_M2_Other_M2_15_24,F_M2_Other_M2_25_34,F_M2_Other_M2_35_44,F_M2_Other_M2_45_54,F_M2_Other_M2_55_64,F_M2_Other_M2_65_74,F_M2_Other_M2_75ov,F_M2_Other_M2_Tot,F_M2_Tot_M2_15_24,F_M2_Tot_M2_25_34,F_M2_Tot_M2_35_44,F_M2_Tot_M2_45_54,F_M2_Tot_M2_55_64,F_M2_Tot_M2_65_74,F_M2_Tot_M2_75ov,F_M2_Tot_M2_Tot,F_M3_Trn_and_2_oth_Ms_15_24,F_M3_Trn_and_2_oth_Ms_25_34,F_M3_Trn_and_2_oth_Ms_35_44,F_M3_Trn_and_2_oth_Ms_45_54,F_M3_Trn_and_2_oth_Ms_55_64,F_M3_Trn_and_2_oth_Ms_65_74,F_M3_Trn_and_2_oth_Ms_75ov,F_M3_Trn_and_2_oth_Ms_Tot,F_M3_Bus2othMs_ex_tn_15_24,F_M3_Bus2othMs_ex_tn_25_34,F_M3_Bus2othMs_ex_tn_35_44,F_M3_Bus2othMs_ex_tn_45_54,F_M3_Bus2othMs_ex_tn_55_64,F_M3_Bus2othMs_ex_tn_65_74,F_M3_Bus2othMs_ex_tn_75ov,F_M3_Bus2othMs_ex_tn_Tot,F_M3_Other_M3_15_24,F_M3_Other_M3_25_34,F_M3_Other_M3_35_44,F_M3_Other_M3_45_54,F_M3_Other_M3_55_64,F_M3_Other_M3_65_74,F_M3_Other_M3_75ov,F_M3_Other_M3_Tot,F_M3_Tot_M3_15_24,F_M3_Tot_M3_25_34,F_M3_Tot_M3_35_44,F_M3_Tot_M3_45_54,F_M3_Tot_M3_55_64,F_M3_Tot_M3_65_74,F_M3_Tot_M3_75ov,F_M3_Tot_M3_Tot,F_Wkd_at_home_15_24,F_Wkd_at_home_25_34,F_Wkd_at_home_35_44,F_Wkd_at_home_45_54,F_Wkd_at_home_55_64,F_Wkd_at_home_65_74,F_Wkd_at_home_75ov,F_Wkd_at_home_Tot,F_Did_not_go_to_work_15_24,F_Did_not_go_to_work_25_34,F_Did_not_go_to_work_35_44,F_Did_not_go_to_work_45_54,F_Did_not_go_to_work_55_64,F_Did_not_go_to_work_65_74,F_Did_not_go_to_work_75ov,F_Did_not_go_to_work_Tot,F_MT_NS_15_24,F_MT_NS_25_34,F_MT_NS_35_44,F_MT_NS_45_54,F_MT_NS_55_64,F_MT_NS_65_74,F_MT_NS_75ov,F_MT_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75ov,F_Tot_Tot,P_M1_Train_15_24,P_M1_Train_25_34,P_M1_Train_35_44,P_M1_Train_45_54,P_M1_Train_55_64,P_M1_Train_65_74,P_M1_Train_75ov,P_M1_Train_Tot,P_M1_Bus_15_24,P_M1_Bus_25_34,P_M1_Bus_35_44,P_M1_Bus_45_54,P_M1_Bus_55_64,P_M1_Bus_65_74,P_M1_Bus_75ov,P_M1_Bus_Tot,P_M1_Ferry_15_24,P_M1_Ferry_25_34,P_M1_Ferry_35_44,P_M1_Ferry_45_54,P_M1_Ferry_55_64,P_M1_Ferry_65_74,P_M1_Ferry_75ov,P_M1_Ferry_Tot
206041504,0,0,0,0,0,0,0,0,24,29,17,9,0,0,0,78,29,49,29,27,11,0,0,139,8,11,13,3,4,0,0,44,5,9,3,0,0,0,0,16,106,139,80,41,24,4,0,402,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,4,0,0,4,0,0,15,11,17,8,4,0,0,0,45,128,158,92,51,26,4,0,461,28,38,18,10,7,3,0,97,0,0,0,0,0,0,0,0,9,7,6,0,0,0,0,24,37,49,23,10,6,3,0,125,395,2424,2377,1630,756,121,6,7705,541,576,375,148,124,33,7,1801,13,8,10,9,4,0,0,49,1963,4399,3513,2232,1211,219,17,13555,467,743,486,299,196,39,0,2226,47,61,29,16,22,6,0,193,0,3,5,0,0,0,0,6
206041505,0,0,0,0,0,0,0,0,46,101,33,13,12,0,0,208,99,189,148,123,53,14,0,623,24,70,37,22,12,0,0,161,13,26,13,6,3,0,0,63,270,483,309,203,103,26,0,1394,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,17,0,3,7,3,4,0,0,15,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,11,5,3,3,0,0,44,21,73,31,17,17,0,0,156,296,564,345,225,129,32,0,1589,67,102,74,33,18,0,0,287,0,3,0,0,0,0,0,6,37,53,30,5,10,0,0,135,98,157,97,41,26,5,0,426,2007,11457,10566,6539,2971,508,36,34086,733,1745,1473,580,403,123,18,5078,26,46,30,24,32,14,9,188,4605,17687,14820,8957,4538,914,73,51595,1088,2878,2167,1344,865,237,10,8580,79,163,141,88,54,16,0,550,0,4,7,0,4,0,0,22
206041506,0,0,0,0,0,0,0,0,3,33,17,8,0,0,0,54,5,10,4,0,3,0,0,23,4,6,4,4,0,0,0,11,0,0,0,0,0,0,0,3,22,68,26,16,8,0,0,135,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,0,0,15,6,9,7,3,0,0,0,30,34,84,38,28,5,0,0,187,6,19,8,7,0,0,0,48,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,20,9,31,12,13,0,0,0,63,109,593,619,472,242,64,8,2101,102,216,148,75,56,17,0,626,3,12,4,7,4,0,3,24,607,1669,1321,1018,612,157,10,5396,97,137,91,68,46,14,0,461,3,16,4,3,3,0,0,36,0,0,0,0,0,0,0,4
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,21,10,3,0,82,3,5,13,0,0,4,0,26,0,0,0,0,0,0,0,0,10,38,45,42,21,11,0,162,0,3,4,4,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,0,0,0,0,0,20,16,12,9,8,0,0,65,11,24,22,12,3,0,0,82,11,11,0,4,3,5,0,26,4,11,5,0,6,0,0,19,69,99,57,27,27,6,0,280,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,4,0,0,0,0,17,16,23,13,8,0,0,0,51,85,123,74,33,23,6,0,346,28,39,22,8,3,3,0,95,3,0,0,0,0,0,0,3,4,10,0,0,0,0,0,15,32,47,25,8,0,3,0,116,415,2220,2197,1193,421,68,3,6507,520,835,603,307,153,39,5,2458,6,11,7,11,5,6,7,51,1649,4360,3641,1991,822,157,12,12623,320,482,353,189,119,28,5,1489,15,21,14,7,4,0,0,56,0,0,0,0,0,0,0,0
206041509,0,0,0,0,0,0,0,0,7,11,5,4,0,0,0,37,4,6,5,3,5,0,0,28,0,5,0,5,0,0,0,11,0,6,0,0,0,0,0,13,22,42,24,21,11,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,6,6,0,0,5,0,19,29,49,27,18,13,8,0,143,9,27,10,7,10,0,0,59,0,0,0,0,0,0,0,7,8,20,0,6,0,0,0,34,17,42,16,14,10,0,0,93,177,888,825,636,284,71,5,2882,127,191,189,76,57,16,0,656,0,9,4,0,3,0,0,20,623,1752,1419,1003,528,139,9,5471,102,173,119,89,69,19,0,581,7,4,0,0,0,0,0,12,0,0,0,0,0,0,0,5
206041510,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,4,8,16,4,4,0,0,33,0,0,6,0,0,0,0,4,0,3,0,0,0,0,0,5,7,24,21,7,0,0,0,62,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,10,0,0,0,0,0,9,12,35,22,12,6,0,0,85,3,3,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,5,5,0,4,0,0,23,45,290,315,188,127,23,6,989,36,77,84,36,28,13,5,283,6,0,0,3,0,0,0,10,220,752,646,409,282,58,5,2377,46,157,88,65,42,12,0,412,3,13,7,7,0,0,0,30,0,0,0,0,0,0,0,5
206051128,0,0,0,0,0,0,0,0,14,24,19,12,10,0,0,86,0,5,3,0,0,0,0,13,0,3,4,0,0,0,0,5,0,0,3,0,0,0,0,3,23,44,27,17,20,0,0,126,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,0,13,13,20,11,3,0,0,0,46,41,64,36,23,15,0,0,186,21,33,19,16,3,0,0,96,0,0,0,0,0,0,0,0,9,6,3,5,0,0,0,20,32,45,20,14,9,0,0,118,251,1278,1054,784,419,135,17,3938,162,276,180,106,93,35,4,859,5,7,0,9,0,0,0,23,862,2457,1803,1368,813,242,24,7567,73,134,73,36,23,4,0,341,7,8,3,0,0,0,0,24,0,0,0,0,0,0,0,0
206051129,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,0,3,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,7,5,6,0,7,0,3,0,21,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,9,103,165,177,126,37,3,615,70,64,42,35,23,9,0,245,0,0,0,0,0,0,0,0,201,346,345,337,224,63,13,1526,0,15,0,4,0,0,0,21,8,9,3,5,7,0,0,22,0,0,0,0,0,0,0,0
206051130,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,11,5,3,0,0,35,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,4,0,0,0,0,0,7,3,9,6,0,0,0,0,20,10,26,11,8,0,0,0,59,4,4,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,6,11,5,6,0,3,0,35,29,154,176,198,146,58,9,778,102,83,76,47,38,3,0,352,0,5,0,0,0,0,0,6,337,573,450,441,323,83,13,2220,20,28,12,4,4,0,0,66,20,32,3,0,3,0,0,53,0,0,3,0,0,0,0,3
206051134,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,5,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,8,12,16,5,3,0,0,0,38,5,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,17,28,130,143,134,70,20,0,529,85,82,54,22,27,11,0,284,0,6,3,0,0,0,0,10,289,471,365,290,190,65,11,1694,33,42,22,8,3,0,0,104,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0
206051511,0,0,0,0,0,0,0,0,7,6,6,0,0,0,0,16,5,4,0,0,0,0,0,20,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,11,32,54,24,12,7,3,0,137,0,0,0,0,0,0,0,0,6,11,0,3,0,0,0,19,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,11,15,0,5,0,0,0,29,9,10,8,3,0,0,0,38,47,80,36,25,13,3,0,196,9,37,20,6,8,0,0,79,0,0,0,0,0,0,0,3,5,9,4,3,0,0,0,19,15,43,21,8,8,0,0,101,254,1354,1249,826,310,59,0,4061,120,253,196,102,78,18,5,772,3,11,10,7,8,3,5,44,910,2975,2421,1715,878,183,9,9095,60,134,84,50,29,5,0,366,35,66,26,11,6,0,0,149,0,8,0,0,0,0,0,8
206051512,0,0,0,0,0,0,0,0,31,67,21,8,15,0,0,150,8,7,8,0,3,0,0,20,0,11,0,0,0,0,0,11,0,3,0,0,0,0,0,4,49,100,45,12,21,0,0,232,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,26,10,29,11,5,3,0,0,58,72,132,57,22,25,0,0,318,33,58,34,14,9,3,0,146,0,0,0,0,0,0,0,0,8,11,3,0,0,0,0,20,41,65,35,14,15,3,0,177,310,1710,1393,906,403,105,9,4832,211,342,267,110,104,43,3,1083,10,6,8,3,0,4,3,35,1160,3508,2484,1568,886,251,32,9889,124,229,135,51,46,13,4,605,7,18,7,5,3,0,0,41,0,0,4,0,0,0,0,9
206051513,0,0,0,0,0,0,0,0,8,12,3,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,21,10,3,3,0,0,39,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,4,3,5,4,0,0,11,3,26,11,3,4,0,0,54,5,6,3,0,4,0,0,20,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,6,4,17,3,9,4,0,0,29,72,375,320,267,167,43,4,1251,56,99,63,50,26,11,0,304,0,0,0,0,0,0,0,9,280,873,625,561,381,123,9,2849,21,37,21,18,6,0,0,116,0,6,10,4,0,0,0,20,0,0,0,0,0,0,0,0
206051514,0,0,0,0,0,0,0,0,7,31,15,10,8,0,0,63,0,4,4,4,0,0,0,7,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,19,44,25,10,3,3,0,101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,3,0,10,0,0,5,0,0,15,4,15,4,0,4,0,0,25,23,62,28,13,16,5,0,142,14,26,5,11,4,0,0,63,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,11,17,31,9,11,3,0,0,81,104,643,599,486,253,77,6,2164,197,235,134,84,48,15,3,719,3,6,0,5,0,0,0,13,608,1464,1123,854,533,155,21,4756,43,60,32,18,10,0,0,174,15,13,10,3,3,0,0,38,0,0,0,0,0,0,0,0
206061135,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,17,27,7,6,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,0,0,0,0,0,10,24,34,10,6,6,0,0,79,10,4,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,11,3,0,0,0,0,26,56,283,274,266,159,59,14,1103,197,202,118,90,82,33,10,737,0,0,0,8,0,3,0,12,652,1007,745,757,493,177,37,3868,48,99,36,14,10,8,0,210,0,7,0,3,0,0,0,9,0,0,0,0,0,0,0,0
206061136,0,0,0,0,0,0,0,0,16,27,6,4,0,0,0,52,3,9,3,0,0,0,0,23,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,7,36,50,20,13,11,0,0,130,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,9,23,5,0,0,0,0,37,39,70,22,18,10,0,0,167,18,21,10,7,4,0,0,57,0,0,0,0,0,0,0,0,9,13,7,0,0,0,0,36,28,33,15,8,4,0,0,90,135,630,433,290,169,74,10,1747,302,366,164,91,58,36,4,1022,3,0,8,0,3,5,3,17,1049,2020,1193,845,581,209,18,5916,156,195,84,43,26,11,0,509,9,7,3,0,0,0,0,29,0,0,0,0,0,0,0,4
206061138,0,0,0,0,0,0,0,0,9,9,4,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,8,4,7,6,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,6,0,0,0,0,15,13,15,8,6,10,4,0,51,4,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,4,4,0,0,0,0,15,27,143,150,244,184,98,23,869,87,82,69,49,54,29,9,381,0,8,0,3,0,4,0,8,292,515,425,532,488,222,43,2517,17,40,18,12,10,4,0,102,7,6,0,0,3,0,0,15,0,0,0,0,0,0,0,0
206061515,0,0,0,0,0,0,0,0,3,20,3,0,0,0,0,29,0,5,6,3,0,0,0,16,6,7,4,4,0,0,0,14,0,8,0,0,0,0,0,7,15,52,23,12,4,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,18,21,57,21,15,3,0,0,120,9,7,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,14,8,17,4,3,3,0,0,37,97,522,306,220,112,45,3,1309,115,152,87,35,33,23,8,456,0,5,0,0,0,0,4,7,482,1251,686,526,315,115,18,3382,101,158,75,52,25,9,0,412,4,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0
206061516,0,0,0,0,0,0,0,0,16,14,9,4,0,0,0,41,0,7,4,3,0,0,0,17,5,3,0,0,0,0,0,10,6,0,0,0,0,0,0,8,38,38,12,5,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,7,9,0,0,0,0,0,20,45,48,14,7,0,0,0,123,7,10,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,13,19,5,0,0,0,0,34,93,404,266,193,91,43,4,1087,179,193,87,46,30,12,8,546,4,0,0,0,0,0,0,12,637,1214,640,456,246,90,13,3292,109,148,59,32,8,9,0,365,4,10,5,9,0,0,0,29,0,6,0,0,0,0,0,6
206071139,0,0,0,0,0,0,0,0,8,15,8,0,0,0,0,27,0,12,3,0,0,0,0,14,3,6,0,0,4,0,0,16,0,4,0,0,0,0,0,5,25,38,14,13,6,0,0,97,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,3,0,20,0,8,4,0,4,0,0,18,28,57,19,12,14,0,0,137,3,7,12,0,3,0,0,33,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,16,7,23,10,5,3,0,0,48,159,696,667,500,224,52,9,2306,131,180,112,57,43,17,0,539,4,0,4,0,3,4,0,19,591,1515,1205,893,512,131,13,4861,90,144,82,55,35,10,0,417,27,25,10,9,3,0,0,66,0,0,0,0,0,0,0,0
206071140,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,12,4,7,4,0,3,0,0,18,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,3,5,0,0,0,0,9,32,114,92,96,73,32,13,437,55,51,29,19,24,3,3,182,4,0,0,0,0,0,0,4,200,320,216,212,175,58,17,1189,12,7,0,0,0,0,0,18,6,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0
206071141,0,0,0,0,0,0,0,0,19,22,6,3,0,0,0,51,5,9,3,8,0,0,0,21,0,4,0,0,0,0,0,9,0,4,0,0,0,0,0,8,18,57,23,12,9,3,0,122,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,16,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,24,9,9,0,0,0,0,0,26,44,73,24,10,15,8,0,178,12,23,7,3,3,0,0,51,0,0,0,0,0,0,0,0,6,9,4,0,0,0,0,20,17,29,9,5,11,0,0,69,150,1146,789,451,186,44,0,2766,182,309,218,122,64,35,4,941,6,4,0,4,0,0,0,19,767,2487,1629,1021,550,162,10,6625,86,186,84,52,38,9,0,449,22,43,13,9,8,0,0,89,0,0,0,0,0,0,0,0
206071142,0,0,0,0,0,0,0,0,26,37,13,7,4,0,0,94,8,33,21,17,19,0,0,97,3,6,7,0,0,0,0,17,0,5,0,0,0,0,0,9,42,106,50,27,30,0,0,257,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,23,5,0,0,5,0,0,0,5,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,7,15,3,8,0,0,0,41,12,25,12,8,16,0,0,76,64,146,62,47,44,4,0,371,19,36,17,18,12,0,0,101,0,0,0,0,0,0,0,0,8,22,5,3,0,0,0,38,27,51,22,22,15,0,0,138,117,807,690,486,303,70,10,2484,312,613,379,208,147,74,5,1741,4,12,4,6,4,0,0,29,1143,3156,2166,1596,1110,316,31,9505,125,252,195,120,130,33,0,854,33,25,17,13,9,4,0,113,0,0,0,0,0,0,0,0
206071143,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,6,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,13,9,0,0,0,0,0,0,8,21,9,10,6,0,0,0,51,7,11,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,16,5,0,0,0,0,27,22,153,178,144,101,47,4,651,118,97,72,42,38,14,0,374,0,0,0,0,0,0,0,12,382,557,450,357,274,83,7,2113,30,25,10,5,5,0,0,83,13,3,5,5,0,3,0,28,0,0,0,0,0,0,0,0
206071145,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,4,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,12,3,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,4,0,0,0,0,0,3,9,21,11,0,9,0,0,43,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,20,30,156,194,172,118,43,6,725,71,86,68,45,41,15,0,325,0,0,0,0,0,0,0,3,253,568,491,436,304,98,13,2171,25,37,15,13,3,0,0,94,3,14,4,11,5,0,0,36,0,0,0,0,0,0,0,0
