POW_SA2_CODE_2021,Ag_For_Fish_ATSI,Ag_For_Fish_Non_Indig,Ag_For_Fish_Indig_Status_NS,Ag_For_Fish_Tot,Min_ATSI,Min_Non_Indig,Min_Indig_Status_NS,Min_Total,Mnf_ATSI,Mnf_Non_Indig,Mnf_Indig_Status_NS,Mnf_Tot,EGWWS_ATSI,EGWWS_Non_Indig,EGWWS_Indig_Status_NS,EGWWS_Tot,Const_ATSI,Const_Non_Indig,Const_Indig_Status_NS,Const_Tot,WST_ATSI,WST_Non_Indig,WST_Indig_Status_NS,WST_Tot,RetT_ATSI,RetT_Non_Indig,RetT_Indig_Status_NS,RetT_Tot,AcFd_ATSI,AcFd_Non_Indig,AcFd_Indig_Status_NS,AcFd_Tot,TPW_ATSI,TPW_Non_Indig,TPW_Indig_Status_NS,TPW_Tot,IMT_ATSI,IMT_Non_Indig,IMT_Indig_Status_NS,IMT_Tot,FinIns_ATSI,FinIns_Non_Indig,FinIns_Indig_Status_NS,FinIns_Tot,RHRE_ATSI,RHRE_Non_Indig,RHRE_Indig_Status_NS,RHRE_Tot,ProSTS_ATSI,ProSTS_Non_Indig,ProSTS_Indig_Status_NS,ProSTS_Tot,AdSup_ATSI,AdSup_Non_Indig,AdSup_Indig_Status_NS,AdSup_Tot,PubAS_ATSI,PubAS_Non_Indig,PubAS_Indig_Status_NS,PubAS_Tot,EdTrn_ATSI,EdTrn_Non_Indig,EdTrn_Indig_Status_NS,EdTrn_Tot,HltHC_SA_ATSI,HltHC_SA_Non_Indig,HltHC_SA_Indig_Status_NS,HltHC_SA_Tot,ArtsR_ATSI,ArtsR_Non_Indig,ArtsR_Indig_Status_NS,ArtsR_Tot,OthSvs_ATSI,OthSvs_Non_Indig,OthSvs_Indig_Status_NS,OthSvs_Tot,IDNS_ATSI,IDNS_Non_Indig,IDNS_Indig_Status_NS,IDNS_Tot,Tot_ATSI,Tot_Non_Indig,Tot_Indig_Status_NS,Tot_Tot
208031192,0,0,0,0,0,0,0,0,5,922,4,930,0,11,0,11,0,160,0,163,3,187,0,191,4,957,4,957,0,137,0,143,0,446,0,453,0,0,0,0,0,27,0,27,0,3,0,3,0,60,0,60,3,90,0,93,0,21,0,21,0,127,0,127,0,23,0,21,0,9,0,9,0,46,0,48,0,246,0,249,18,3471,7,3502
208031193,0,37,0,37,0,5,0,5,6,1142,6,1145,0,66,0,66,9,864,6,874,0,241,0,240,0,561,0,563,3,765,6,767,0,129,0,129,0,52,0,52,0,115,0,117,0,69,0,69,0,446,0,449,0,190,0,195,0,181,0,184,0,535,0,545,0,945,0,945,0,96,0,99,0,360,0,360,0,501,0,507,30,7305,10,7346
208041194,0,45,0,45,0,4,0,4,0,170,0,173,0,13,0,16,3,505,0,508,3,225,0,227,4,791,3,796,0,622,0,620,0,137,0,137,0,90,0,90,0,295,0,295,0,161,0,161,5,1175,0,1177,0,231,0,234,0,374,0,373,8,946,3,954,13,4584,8,4603,0,239,0,239,0,407,0,410,5,429,5,435,31,11428,24,11486
208041195,0,15,0,15,0,4,0,4,0,204,0,204,0,38,0,38,0,486,0,494,0,220,0,221,16,4642,4,4662,7,1856,6,1867,0,82,0,82,0,187,0,188,0,354,0,354,3,720,0,724,0,937,0,933,0,287,0,283,0,77,0,77,5,862,0,870,0,1676,3,1686,0,140,0,140,0,384,3,384,4,479,0,486,42,13641,21,13710
209011196,0,4,0,4,0,0,0,0,0,111,0,111,0,3,0,3,3,332,0,339,0,41,0,42,0,192,0,192,0,74,0,74,0,110,0,111,0,5,0,5,0,37,0,37,0,47,0,47,0,104,0,102,0,48,0,48,0,35,0,31,0,554,0,558,5,358,0,367,0,54,0,53,0,208,0,209,0,134,6,140,20,2448,3,2472
209011197,0,14,0,14,0,0,0,0,0,185,6,188,0,9,0,9,0,535,0,535,0,22,0,22,3,1472,3,1485,4,649,0,657,0,86,0,88,0,73,0,74,0,156,0,156,4,111,0,111,5,366,0,372,0,195,0,195,13,728,0,744,10,909,0,920,4,1054,0,1060,0,112,0,113,7,368,0,373,3,215,3,221,58,7246,12,7322
209011198,0,10,0,10,0,0,0,0,0,141,0,141,0,12,0,12,10,353,0,362,0,73,0,73,6,764,0,765,0,545,4,552,0,75,0,75,0,39,0,39,0,115,0,117,0,79,0,79,0,635,0,635,0,137,0,137,3,469,0,477,3,869,0,875,44,10351,20,10419,0,40,0,42,0,182,0,188,8,336,7,350,78,15233,39,15349
209011199,0,40,0,40,0,15,0,15,0,1534,3,1542,0,46,0,46,12,1118,0,1124,0,305,5,309,0,409,0,412,0,226,0,232,0,407,0,407,0,51,0,51,0,76,0,76,0,26,0,26,3,248,0,254,0,330,0,330,7,246,0,248,3,371,3,370,7,1723,3,1734,0,95,0,97,0,320,0,315,9,547,4,556,38,8126,18,8192
209011200,0,15,0,15,0,4,0,4,0,73,0,73,0,3,0,3,0,215,0,214,0,25,0,25,4,453,0,462,0,352,0,352,0,38,0,38,0,41,0,41,0,104,0,108,0,138,0,141,4,484,0,487,0,80,0,80,0,102,0,105,0,793,0,794,10,880,0,892,0,67,0,67,0,143,0,143,0,125,0,126,15,4143,6,4162
209011201,0,0,0,0,0,0,0,0,0,25,0,25,0,3,0,3,0,169,0,169,0,18,0,18,0,136,0,136,0,69,0,69,0,17,0,17,0,23,0,23,0,63,0,63,0,43,0,47,0,267,0,267,0,48,0,48,0,20,0,20,0,100,0,106,3,369,0,380,0,24,0,22,0,65,0,65,0,34,0,34,6,1504,0,1509
209011202,0,4,0,4,0,3,0,3,0,83,0,83,0,4,0,7,3,354,0,362,0,34,0,34,0,362,0,362,0,328,0,328,0,27,0,27,0,29,0,29,0,49,0,49,0,37,0,37,0,304,0,308,0,129,0,126,0,53,0,53,3,532,3,534,9,709,0,715,4,72,0,74,0,126,0,126,0,90,5,95,15,3319,13,3348
209011203,0,8,0,8,0,6,0,6,0,28,0,28,0,10,0,10,0,274,0,272,0,14,0,14,0,63,0,63,0,181,0,180,0,41,0,44,0,29,0,29,0,63,0,63,0,32,0,32,0,284,0,286,0,80,0,81,22,988,3,1015,3,454,0,455,4,492,0,498,0,63,0,63,0,64,0,64,0,80,0,80,34,3253,5,3288
209011204,0,0,0,0,0,0,0,0,0,37,0,37,0,7,0,7,0,115,0,118,0,5,0,5,0,153,0,153,0,154,0,157,0,17,0,17,0,22,0,22,0,26,0,26,0,17,0,17,0,121,0,121,0,29,0,29,0,41,0,41,0,399,0,402,0,218,0,219,0,6,0,6,0,84,0,87,0,52,0,50,7,1520,3,1532
209021205,0,59,0,59,0,72,0,72,0,32,0,32,0,4,0,4,0,110,0,109,0,20,0,20,0,193,0,193,0,291,0,291,0,53,0,53,3,65,0,67,0,30,0,30,0,30,0,30,0,398,0,400,0,148,0,148,6,731,0,735,14,2716,0,2735,9,905,0,908,0,116,0,116,0,75,0,75,0,179,3,181,33,6218,12,6259
209021428,0,24,0,26,0,10,0,10,10,1568,13,1582,0,25,0,26,12,999,5,1012,4,770,0,772,23,4064,7,4095,7,1310,6,1327,0,829,4,835,0,228,0,229,0,338,0,337,0,249,0,253,16,742,0,761,0,451,0,449,38,1378,6,1418,9,757,0,771,123,2510,7,2634,0,183,0,187,3,781,0,791,7,851,12,866,253,18085,50,18384
209021429,0,5,0,5,0,3,0,3,0,35,0,35,0,5,0,5,0,194,0,193,0,17,0,17,0,105,0,106,6,240,0,241,0,129,0,128,0,30,0,30,0,31,0,31,0,10,0,10,0,150,0,150,0,52,0,52,0,80,0,80,11,906,0,921,3,375,0,382,3,61,0,63,0,68,0,70,0,81,0,81,17,2575,4,2595
209021523,0,0,0,0,0,0,0,0,0,25,0,25,0,10,0,10,0,127,0,127,0,12,0,12,0,68,0,65,0,54,0,53,0,57,0,57,0,19,0,19,0,24,0,24,0,37,0,41,0,105,0,111,0,57,0,54,0,59,0,56,4,257,0,261,7,440,0,445,4,50,0,54,0,41,0,41,6,60,0,65,23,1503,5,1529
209021524,0,3,0,3,0,0,0,0,0,22,0,22,0,0,0,0,0,116,0,116,0,15,0,15,0,32,0,32,0,32,0,32,0,40,0,40,0,6,0,6,0,28,0,28,0,13,0,13,0,58,0,58,0,91,0,88,0,101,0,96,0,193,0,200,0,262,0,269,0,4,0,4,0,32,0,32,0,64,0,66,6,1114,3,1123
209021525,0,3,0,3,0,0,0,0,0,39,0,39,0,0,0,0,0,143,0,149,0,15,0,15,0,306,0,306,0,117,0,117,0,57,0,57,0,19,0,19,0,35,0,35,0,44,0,44,4,104,0,107,0,47,0,47,0,27,0,27,0,324,0,322,4,491,0,500,0,51,0,54,0,66,3,69,0,60,0,60,20,1955,10,1977
209021526,0,97,0,97,0,0,0,0,4,1137,8,1142,0,47,0,48,0,460,0,468,0,296,0,298,0,348,0,351,0,240,0,239,0,219,0,229,3,26,0,27,0,49,0,49,0,82,0,80,0,167,0,167,0,79,0,79,3,148,0,156,0,244,0,244,4,410,0,414,0,49,0,51,0,222,0,225,5,368,0,370,25,4699,13,4739
209031209,0,28,0,29,0,10,0,10,0,250,0,251,0,18,0,18,7,645,0,656,0,121,0,123,8,816,4,817,0,648,0,648,0,85,0,82,0,48,0,47,0,132,0,132,0,154,0,154,5,660,0,668,0,191,0,193,0,247,3,244,5,861,0,869,0,906,0,908,0,224,0,225,3,356,0,358,5,225,0,229,30,6618,11,6668
209031210,0,8,0,8,0,0,0,0,0,12,0,11,0,0,0,0,0,116,0,116,0,13,0,13,0,67,0,67,0,81,0,81,0,35,0,35,0,8,0,8,0,7,0,7,0,14,0,14,0,50,0,50,0,21,0,21,0,19,0,19,0,50,0,48,0,73,0,80,0,11,0,11,0,35,0,35,0,21,0,20,6,634,0,642
209031211,3,208,0,215,0,10,0,10,0,37,0,37,0,3,0,3,0,105,0,105,0,27,0,31,0,48,0,48,0,57,4,55,0,18,0,18,0,4,0,4,5,15,0,17,0,14,0,14,0,39,0,39,0,29,0,29,0,39,0,38,0,73,0,76,0,28,5,36,0,23,0,24,3,34,0,35,3,33,0,33,15,840,6,858
209031212,0,99,0,95,0,4,0,4,0,65,0,65,0,39,0,39,4,209,0,208,0,25,3,29,0,25,0,25,0,74,0,76,0,18,0,18,0,11,0,11,0,16,0,16,0,4,0,4,0,107,0,107,0,34,0,34,0,35,0,35,5,210,0,218,0,71,0,71,0,37,0,37,0,40,0,40,0,46,0,46,8,1176,3,1179
209031213,0,24,0,24,0,0,0,0,0,55,0,55,0,6,0,6,0,246,0,244,0,19,0,19,0,67,0,67,0,112,0,112,0,31,0,31,0,18,0,18,0,28,0,29,0,16,0,16,3,144,0,143,0,57,0,57,3,340,4,344,3,388,0,393,0,376,0,379,0,48,0,48,0,100,0,100,0,65,0,65,12,2148,3,2166
209031214,0,17,0,17,0,4,0,4,0,60,0,60,0,12,0,12,0,236,0,240,0,15,0,15,0,42,0,42,0,77,0,73,0,54,0,54,0,15,0,15,0,26,0,26,0,18,0,18,0,188,0,191,0,56,0,56,0,20,0,20,4,327,0,325,0,95,0,97,0,49,0,48,0,60,0,65,0,90,0,90,6,1471,4,1482
209031215,0,7,0,7,0,0,0,0,0,77,0,76,0,9,0,9,0,386,3,390,0,96,0,100,0,304,3,301,4,333,0,333,0,129,0,125,0,20,0,20,0,50,0,54,0,42,0,46,0,191,0,191,0,45,0,45,0,129,0,129,3,303,0,305,0,438,0,445,0,61,0,58,0,151,0,154,0,85,3,90,16,2853,11,2875
209041216,0,21,0,21,0,0,0,0,0,162,0,162,0,21,0,21,4,213,0,219,0,154,0,155,9,533,7,546,0,169,0,171,3,704,0,703,0,8,0,8,0,288,4,292,0,38,0,38,0,295,0,295,0,164,0,166,5,87,0,97,6,503,0,514,4,980,5,981,0,32,0,34,0,126,0,126,0,221,0,223,27,4721,14,4768
209041217,0,0,0,0,0,0,0,0,0,40,0,36,0,0,0,0,0,81,0,79,0,6,0,6,3,405,0,413,0,193,0,191,0,31,0,31,0,0,0,0,0,36,0,36,0,3,0,3,0,86,0,84,0,32,0,32,0,9,0,13,0,203,0,201,3,684,0,686,0,0,0,0,0,45,0,45,0,53,0,53,16,1916,3,1932
209041220,0,0,0,0,0,0,0,0,0,122,0,122,0,6,0,6,0,279,0,280,0,40,0,40,4,1187,3,1193,8,639,4,648,0,58,0,58,0,91,0,89,0,100,0,98,0,82,0,88,0,219,0,219,0,128,0,132,3,670,0,671,5,523,3,526,11,892,0,899,0,155,0,152,5,181,0,191,3,186,3,189,40,5560,12,5617
209041221,0,0,0,0,0,0,0,0,0,16,0,18,0,3,0,3,0,111,0,111,0,0,0,0,0,19,0,19,0,12,0,12,0,41,0,41,0,7,0,11,0,18,0,18,0,3,0,3,0,60,0,61,0,31,0,31,0,19,0,19,0,233,0,233,0,162,0,166,0,5,0,5,0,19,0,19,0,37,3,37,0,806,4,811
209041223,0,89,0,90,0,29,0,31,25,4607,9,4635,3,250,0,256,28,3083,8,3118,0,1161,0,1158,12,1406,6,1421,5,530,0,529,6,924,0,923,0,86,0,84,0,60,0,60,3,195,0,201,3,441,0,442,0,407,0,411,0,274,3,275,8,521,0,535,12,716,5,734,0,110,0,114,6,771,5,776,17,1564,15,1599,130,17218,45,17393
209041224,0,63,0,58,0,4,0,4,0,81,0,87,0,18,0,18,11,594,0,601,0,29,0,29,3,343,0,348,10,550,0,553,0,157,0,159,0,14,0,14,0,63,0,63,0,45,0,45,3,144,0,146,0,83,0,83,3,152,0,161,3,499,0,506,3,365,0,367,3,53,0,55,3,160,0,162,0,151,6,152,49,3566,8,3623
209041225,0,54,0,54,0,13,0,13,0,99,0,99,0,12,0,12,4,490,0,497,0,40,0,40,3,217,0,220,0,235,0,241,0,67,0,67,0,14,0,15,0,26,0,26,0,35,0,35,0,109,0,109,0,40,0,40,0,93,3,96,0,311,0,311,7,333,0,343,0,57,0,57,0,93,0,93,0,95,0,96,16,2436,9,2459
209041431,0,5,0,5,0,14,0,14,0,23,0,23,0,7,0,7,0,143,0,143,0,8,0,8,0,35,0,35,0,18,0,18,0,78,0,78,0,13,0,13,0,19,0,19,0,11,0,11,0,34,0,34,0,55,0,56,0,38,0,38,0,458,0,457,0,423,0,424,0,3,0,3,0,23,0,23,0,71,0,71,7,1479,0,1480
209041432,0,44,0,44,0,47,0,47,6,1415,0,1420,0,76,0,74,16,1112,4,1130,5,436,0,438,8,2212,0,2224,5,901,0,911,5,423,0,425,0,65,0,65,0,97,0,95,0,121,0,121,0,226,0,226,0,383,0,389,4,404,4,404,3,765,0,770,33,4868,7,4904,4,164,0,166,6,458,0,465,4,824,3,833,98,15032,28,15155
209041433,3,16,0,22,0,0,0,0,0,271,0,266,0,21,0,21,9,685,0,692,0,151,0,151,10,392,0,398,0,159,0,161,3,555,0,560,0,23,0,23,0,30,0,30,0,37,0,37,0,72,0,72,0,86,0,86,0,34,0,34,10,410,0,412,0,275,0,276,0,70,0,70,0,96,0,96,5,238,0,243,33,3605,0,3642
209041435,0,5,0,5,0,0,0,0,0,13,0,13,0,3,0,3,0,142,0,142,0,3,0,3,0,72,0,72,0,35,0,35,0,69,0,71,0,8,0,8,0,37,0,37,0,5,0,5,0,63,0,63,0,41,0,41,0,15,0,15,0,165,0,164,0,118,0,118,0,14,0,17,0,36,0,36,0,32,0,33,0,874,5,878
209041436,0,4,0,4,0,0,0,0,0,24,0,24,0,4,0,4,6,242,0,241,0,26,0,26,3,459,0,464,0,153,0,153,0,72,0,72,0,46,0,46,0,34,0,34,3,42,0,44,0,70,0,70,4,59,0,64,14,723,0,739,4,412,0,419,3,732,0,735,0,11,0,11,0,135,0,135,0,109,3,117,29,3381,9,3415
209041437,0,16,0,16,0,18,0,18,0,177,0,180,0,25,0,25,4,468,0,474,0,14,0,18,0,65,0,64,0,144,0,144,0,292,0,292,0,26,0,26,0,45,0,45,0,36,0,36,0,95,0,98,0,64,0,67,0,33,0,33,3,219,0,225,0,153,0,151,0,9,0,9,0,37,0,37,0,84,0,92,8,2022,4,2036
209041527,0,368,0,368,0,0,0,0,0,68,0,68,0,13,0,11,3,249,4,248,0,14,0,14,3,240,0,244,0,144,0,140,0,33,0,34,0,21,0,21,0,49,0,48,0,50,0,50,0,123,0,123,0,141,0,144,0,42,0,42,5,607,0,615,0,244,0,244,0,26,0,26,0,88,0,88,0,81,0,87,18,2602,0,2625
209041528,0,0,0,0,0,3,0,3,0,16,0,16,0,0,0,0,0,126,0,131,0,11,0,11,0,33,0,33,0,212,0,222,0,33,0,33,0,11,0,11,0,21,0,21,0,12,0,12,0,66,0,66,0,44,0,52,0,14,0,15,0,158,0,159,0,142,0,144,0,37,0,37,0,37,0,39,0,32,0,32,9,1014,4,1025
209041529,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,56,0,60,0,5,0,5,0,319,0,319,0,59,0,59,0,68,0,68,0,25,0,25,0,15,0,15,0,4,0,4,0,55,0,55,0,34,0,34,0,9,0,6,0,289,0,289,0,243,0,246,0,13,0,13,0,54,0,54,0,55,0,55,3,1344,5,1347
209041530,0,51,0,51,0,0,0,0,0,147,0,151,0,10,0,10,0,210,0,211,6,628,3,630,0,310,0,310,3,70,0,75,3,238,0,251,0,14,0,14,0,31,0,31,0,33,0,33,0,82,0,82,0,93,0,93,0,69,0,69,3,300,0,299,0,253,0,253,0,3,0,3,0,47,0,47,3,219,4,224,18,2800,6,2830
209041531,0,3,0,3,0,0,0,0,0,37,0,40,0,8,0,8,0,78,0,78,0,6,0,6,3,240,0,245,0,54,0,54,0,60,0,60,0,10,0,10,0,26,0,26,0,10,0,10,0,50,0,50,0,39,0,39,0,14,0,14,0,210,0,210,3,185,0,193,0,10,0,10,0,40,0,40,0,35,0,37,9,1119,0,1129
209041532,0,3,0,3,0,6,0,6,0,17,0,17,0,17,0,17,5,137,0,142,0,8,0,8,0,137,0,137,0,177,0,180,0,73,0,73,0,9,0,9,0,22,0,22,0,6,0,6,0,62,0,62,0,38,0,38,0,118,0,120,6,331,0,329,0,114,0,119,0,34,0,34,0,27,0,32,0,36,0,40,15,1375,0,1384
210011226,0,12,0,12,0,33,0,33,3,575,0,578,0,5,0,5,3,741,0,742,0,120,0,120,3,1122,0,1129,0,282,0,280,0,267,0,272,0,49,0,50,0,72,0,71,0,79,0,79,0,157,0,157,0,98,0,98,0,130,0,130,0,256,0,256,0,239,0,242,0,49,0,49,0,396,0,394,0,241,4,249,20,4933,9,4961
210011227,0,24,0,24,0,3,0,3,6,358,0,358,0,49,0,49,0,169,0,170,0,262,0,262,9,1146,0,1152,3,161,0,165,7,964,3,977,0,10,0,10,0,167,0,164,0,21,0,21,0,180,0,182,0,123,0,126,3,1332,8,1339,0,42,0,42,0,265,0,265,0,81,0,81,0,177,0,180,7,226,3,226,28,5750,12,5795
210011228,0,88,0,88,0,21,0,21,10,3185,3,3195,0,202,0,203,33,3800,10,3840,3,1357,0,1364,0,807,0,812,0,466,0,471,14,3022,14,3048,0,343,0,344,0,128,0,128,0,283,0,279,0,524,0,526,3,744,3,752,10,683,0,699,4,594,0,605,0,513,3,510,0,105,0,103,0,576,0,585,9,1452,13,1474,98,18898,52,19052
210011230,0,0,0,0,0,0,0,0,0,55,0,55,0,7,0,7,0,282,0,281,0,44,0,44,0,256,0,260,0,192,0,193,0,46,0,46,0,16,0,16,0,115,0,113,0,22,0,22,0,143,0,141,0,75,0,75,0,32,0,32,0,545,3,547,0,374,0,374,0,36,0,36,0,127,0,127,0,86,0,86,9,2452,7,2467
210011231,0,0,0,0,0,3,0,3,0,48,0,48,0,5,0,5,0,160,0,165,0,16,0,16,0,101,0,101,0,125,0,125,0,22,0,22,0,5,0,5,0,53,0,53,0,18,0,17,0,145,0,149,0,45,0,45,0,52,0,52,0,425,0,432,0,103,0,103,0,13,0,13,0,72,0,74,0,47,0,47,0,1465,3,1470
210011533,0,0,0,0,0,6,0,6,0,27,0,31,0,9,0,9,0,142,0,143,0,17,0,17,0,154,0,154,0,122,0,122,0,33,0,33,0,11,0,11,0,44,0,44,0,4,0,4,0,106,0,106,0,98,0,98,0,52,0,55,0,149,0,150,0,448,0,447,0,3,0,3,0,70,0,70,0,80,0,83,5,1574,9,1583
210011534,0,0,0,0,0,0,0,0,0,44,0,44,0,7,0,7,0,216,0,216,0,37,0,37,0,246,0,247,0,123,0,127,0,52,0,52,0,11,0,11,0,53,0,53,0,60,0,60,0,121,0,121,0,91,0,91,0,74,0,80,0,492,0,498,0,574,0,574,0,23,0,23,0,85,0,85,0,99,0,103,7,2417,3,2424
210021232,0,38,0,38,0,0,0,0,0,180,8,184,0,21,0,21,3,608,0,613,0,60,0,62,5,459,0,463,0,394,0,396,0,101,0,104,0,30,0,30,0,219,0,223,0,56,0,61,0,282,0,286,0,105,0,105,0,213,3,219,0,541,0,541,6,660,0,667,0,74,0,74,0,216,0,215,5,157,0,159,27,4425,13,4464
210021233,0,20,0,21,0,0,0,0,0,18,0,18,0,5,0,5,0,86,0,88,0,10,0,10,3,30,0,34,0,85,0,90,0,8,0,8,0,37,0,37,0,16,0,19,0,25,0,25,0,65,0,65,0,39,0,38,0,50,0,50,0,178,0,181,0,38,0,37,0,45,0,45,0,19,0,19,0,32,0,32,7,807,5,827
210021234,0,39,0,39,0,0,0,0,0,46,0,47,0,5,0,5,3,157,0,161,0,7,0,7,0,145,0,147,0,52,0,51,0,12,0,12,0,10,0,10,0,10,0,10,0,8,0,8,0,51,0,51,3,21,0,21,0,25,0,25,0,107,0,104,4,68,0,66,0,9,0,9,0,35,0,36,0,9,0,12,10,803,3,819
210021235,0,294,0,297,0,0,0,0,0,97,0,97,0,14,0,13,6,318,3,327,0,38,0,38,3,201,0,200,0,147,0,152,0,99,0,103,0,45,0,45,0,45,0,45,0,24,0,24,0,132,0,135,0,72,0,72,0,104,0,99,0,195,0,196,0,161,0,165,0,67,0,67,0,118,0,117,0,99,0,100,20,2278,6,2301
210031236,0,17,0,17,0,4,0,4,9,948,4,957,0,45,0,46,5,678,0,684,0,303,0,303,6,850,0,858,0,187,0,186,0,190,0,193,0,54,0,54,0,50,0,50,0,45,0,45,0,233,0,233,6,105,0,110,0,108,0,104,0,256,0,255,0,372,0,373,0,122,0,123,0,431,0,434,0,407,3,408,33,5401,11,5440
210031237,0,4,0,4,0,0,0,0,0,342,0,342,0,10,0,10,0,161,0,161,0,31,0,31,0,210,0,210,0,130,0,135,0,144,0,146,0,17,0,17,0,25,0,28,0,11,0,11,0,94,0,96,0,83,0,83,0,45,0,47,0,495,0,498,0,332,0,332,0,60,0,60,0,148,0,148,0,115,0,115,4,2455,5,2467
210031439,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,33,0,33,0,3,0,3,0,9,0,9,0,0,0,0,0,7,0,7,0,3,0,3,0,16,0,16,0,0,0,0,0,24,0,24,0,12,0,12,0,5,0,5,0,28,0,28,0,12,0,12,0,0,0,0,0,10,0,10,0,9,0,7,0,176,0,173
210031440,0,0,0,0,0,0,0,0,0,66,0,66,0,3,0,3,0,117,0,121,0,4,0,7,0,134,0,133,0,49,0,49,0,39,0,39,0,5,0,5,0,18,0,18,0,6,0,6,0,35,0,35,0,22,0,22,8,440,0,448,0,110,0,110,3,85,0,91,0,11,0,11,5,156,0,161,0,63,0,63,18,1365,0,1382
210031535,0,0,0,0,0,0,0,0,0,129,0,129,0,0,0,0,0,225,0,229,0,25,0,25,0,44,0,44,0,90,0,90,0,107,0,106,0,11,0,11,0,18,0,18,0,19,0,19,0,89,0,89,0,67,0,67,4,30,0,34,5,596,0,602,3,550,3,557,0,17,0,17,0,96,0,96,3,97,0,98,13,2220,3,2238
210031536,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,5,77,0,83,0,14,0,14,3,227,0,233,0,73,0,73,0,61,0,61,0,3,0,3,0,24,0,24,0,82,0,82,0,138,0,138,0,36,0,36,0,34,0,34,0,160,0,161,0,430,0,431,0,11,0,11,0,57,0,56,0,61,0,64,7,1508,5,1522
210031537,0,0,0,0,0,0,0,0,0,7,0,7,0,5,0,5,0,88,0,88,0,7,0,7,0,31,0,31,0,148,0,147,0,23,0,23,0,9,0,9,0,21,0,21,0,5,0,5,0,63,0,63,0,26,0,26,0,17,0,19,0,116,0,116,0,210,0,210,0,31,0,31,0,32,0,36,0,24,0,23,0,855,0,862
210031538,0,5,0,5,0,4,0,4,0,84,0,87,0,10,0,10,0,211,0,213,0,66,0,66,0,88,0,88,0,210,0,210,0,85,0,85,0,22,0,22,0,74,0,74,0,40,0,40,0,166,0,166,0,79,0,79,0,57,0,52,0,459,0,467,0,501,0,506,0,44,0,44,0,98,0,100,0,94,0,97,10,2387,7,2401
210041240,0,52,0,52,0,3,0,3,0,25,0,25,0,6,0,6,4,307,0,315,0,26,0,26,0,50,0,50,0,69,0,69,0,80,0,80,0,15,0,15,0,45,0,45,0,21,0,21,0,131,0,135,0,76,0,76,3,107,0,110,4,579,0,586,3,304,0,307,0,27,0,25,0,53,0,53,0,69,0,70,21,2044,8,2068
210041539,0,21,0,21,0,0,0,0,0,23,0,23,0,0,0,0,0,88,0,88,0,9,0,9,0,8,0,13,0,43,0,43,0,32,0,32,0,5,0,5,0,12,0,12,0,4,0,4,0,34,0,32,0,15,0,17,0,8,0,8,0,61,0,61,0,32,0,32,0,25,0,25,0,20,0,20,0,22,0,22,0,463,0,467
210041540,0,49,0,50,0,3,0,5,4,206,0,205,4,294,0,297,7,665,3,678,0,50,0,50,17,1401,5,1421,4,796,3,804,8,231,0,239,3,30,0,27,0,100,0,100,0,107,0,112,3,221,0,226,0,96,0,96,4,186,0,186,7,469,0,474,3,935,6,942,0,66,0,68,0,374,0,377,6,205,0,207,70,6487,16,6578
210041541,0,9,0,9,0,3,0,3,0,27,0,26,0,0,0,0,0,143,0,148,0,8,0,8,0,36,0,36,0,27,0,27,0,48,0,48,0,17,0,17,0,27,0,27,0,4,0,4,0,64,0,64,0,40,0,40,0,27,0,27,4,332,0,339,0,105,4,110,0,31,0,31,0,58,0,61,0,38,0,38,13,1047,0,1061
210051242,0,23,0,23,0,0,0,0,6,2775,3,2785,0,90,0,90,9,544,0,559,0,316,0,322,3,1024,0,1029,3,389,0,393,3,371,0,372,3,118,0,126,0,76,0,76,0,39,0,43,0,291,0,291,4,346,0,352,20,1781,3,1801,8,1608,4,1622,10,1845,3,1858,0,65,0,65,0,382,0,382,6,675,3,685,71,12756,24,12848
210051243,0,158,0,164,0,48,0,48,37,9196,18,9249,3,470,0,470,28,3921,16,3958,9,1813,3,1827,6,1561,0,1563,6,646,0,653,16,1652,8,1677,0,92,0,92,0,30,0,26,0,135,0,135,0,398,0,399,0,508,0,508,4,294,0,299,4,901,6,910,4,635,0,643,0,89,0,88,4,1037,0,1039,21,2586,13,2622,141,26174,65,26381
210051245,0,14,0,14,0,0,0,0,0,71,0,71,0,28,0,28,0,328,0,330,0,44,0,44,5,380,0,383,0,446,0,449,0,602,0,605,0,16,0,16,0,41,0,41,0,60,0,60,0,139,0,138,0,178,0,178,6,429,0,438,8,502,3,511,4,491,4,493,0,29,0,34,0,164,0,170,3,182,0,181,30,4156,7,4193
210051246,0,42,0,42,0,53,0,53,0,42,0,46,0,42,0,42,5,525,0,527,0,29,0,29,0,253,0,253,0,83,0,87,0,146,0,147,0,17,0,17,0,61,0,61,0,22,0,22,0,165,0,165,5,124,0,121,0,127,0,130,4,604,0,607,0,268,0,267,0,23,0,24,0,93,0,93,0,122,4,126,17,2858,7,2879
210051247,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,3,117,0,121,0,10,0,10,0,57,0,57,0,10,0,10,0,83,0,83,0,0,0,0,0,9,0,9,0,14,0,14,0,30,0,30,0,28,0,28,0,24,0,24,0,192,0,195,0,187,0,187,0,6,0,6,0,21,0,21,0,63,0,63,6,879,0,884
