POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
209031211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,82,87,105,96,24,3,462,16,4,6,11,4,0,0,42,0,4,3,8,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,11,11,0,5,34,85,104,97,127,111,28,6,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
209031212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,118,91,112,95,20,3,528,16,0,0,3,3,0,0,19,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,0,0,5,17,6,0,42,108,119,94,131,123,24,14,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
209031213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,227,227,214,180,46,8,1033,28,16,0,3,0,0,0,54,0,0,5,5,7,0,0,18,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,9,3,4,8,9,0,30,171,264,247,234,199,50,9,1173,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,8,3,5,6,0,3,0,3,24
209031214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,122,123,145,126,33,3,655,16,0,4,5,6,0,0,27,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,13,16,3,4,39,121,129,130,162,148,39,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,5,0,0,0,6
209031215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,283,290,318,304,217,62,17,1493,113,7,4,12,9,0,4,139,0,5,7,3,5,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,3,5,0,0,0,12,33,5,5,14,11,0,0,69,447,315,343,340,248,58,16,1767,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,3,0,0,12,0,4,9,3,0,0,0,23
209041216,9,9,5,4,4,0,0,27,0,0,0,0,0,0,0,3,290,669,668,637,492,94,10,2864,46,16,9,4,4,4,0,82,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,13,0,4,0,0,0,0,0,8,4,3,0,3,5,0,0,14,5,10,8,5,8,0,0,39,375,728,712,665,508,107,14,3098,0,8,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,3,0,0,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,8,7,5,0,0,6,0,0,26,14,15,3,9,6,0,0,52
209041217,11,9,7,0,0,0,0,23,6,0,0,0,0,0,0,3,185,243,261,228,210,45,5,1183,78,11,4,10,3,4,0,112,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,4,20,8,6,0,4,0,0,47,299,287,289,251,232,48,5,1410,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,0,0,0,0,0,0,0,9,3,4,0,0,0,0,10
209041220,0,0,0,0,0,0,0,4,9,0,3,0,3,0,0,17,581,783,622,590,401,91,10,3073,262,44,21,19,19,0,0,362,0,4,3,5,4,0,0,18,3,0,0,3,0,0,0,6,0,3,0,5,0,0,0,12,3,3,6,9,5,0,0,20,18,15,10,8,14,7,0,62,929,894,665,648,456,95,8,3695,9,13,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,22,15,0,3,0,0,0,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,12,4,7,0,0,0,0,25,5,4,0,0,0,0,0,14,41,20,12,3,6,0,0,83
209041221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,78,95,87,63,14,0,372,8,12,3,5,0,0,0,21,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,14,42,97,111,97,70,15,0,437,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,3,0,0,12
209041223,3,5,0,0,0,0,0,6,15,14,17,11,8,0,0,62,1188,2839,2806,2962,2275,546,45,12658,364,144,102,103,100,15,5,831,7,24,31,44,25,5,3,140,0,13,13,12,3,0,0,38,9,14,27,30,15,0,0,91,4,12,19,15,5,5,0,65,21,20,24,17,15,10,0,105,1675,3175,3062,3224,2473,588,50,14248,23,37,14,9,11,6,0,93,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,5,0,0,0,0,0,6,4,0,4,0,0,0,0,6,0,6,3,0,0,0,0,8,24,49,18,10,10,9,0,126,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,9,0,0,3,0,0,0,0,5,5,5,0,0,0,0,0,11,0,0,3,3,0,0,0,8,6,9,11,4,4,0,0,38,21,21,16,20,11,0,0,94,61,87,47,39,23,6,0,255
209041224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,551,458,360,224,66,4,2069,182,35,9,5,6,0,0,242,0,12,15,7,3,4,4,45,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,3,5,5,3,0,0,16,36,12,22,3,4,10,0,87,629,612,516,380,253,84,8,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,7,0,0,0,0,29,11,10,7,0,0,0,0,35
209041225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,225,332,298,294,230,57,8,1431,87,24,9,9,6,0,0,130,4,4,12,13,11,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,3,20,5,5,3,15,6,9,60,340,377,331,320,262,60,13,1698,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,4,0,3,0,0,0,12,15,3,0,3,0,0,0,25
209041431,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,8,64,191,200,151,147,19,0,777,8,8,8,11,8,0,0,47,0,3,9,8,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,7,6,3,0,0,25,3,0,3,4,0,0,0,12,84,229,237,179,169,21,0,925,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,12,6,7,5,0,0,0,0,17
209041432,0,0,0,0,0,0,0,0,11,13,7,3,0,0,0,35,1269,2850,2524,2096,1420,249,15,10425,415,139,68,69,54,14,0,754,0,6,19,9,10,3,0,47,7,6,6,5,3,0,0,24,5,14,10,10,7,0,0,45,4,11,10,8,4,3,0,46,21,16,17,5,7,0,0,70,1827,3140,2698,2239,1528,275,20,11728,30,33,14,6,0,3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,16,0,4,0,0,0,0,0,8,0,4,0,3,0,0,0,5,35,46,27,17,0,4,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,10,23,8,0,0,0,0,0,30,3,0,0,0,0,0,0,10,25,11,5,8,0,0,0,48,22,22,11,15,9,0,0,78,77,82,41,33,12,6,0,249
209041433,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,14,396,771,618,414,252,48,5,2503,95,41,20,14,3,0,0,174,0,5,9,6,3,0,0,27,0,5,0,0,0,0,0,8,3,0,0,3,0,0,0,8,5,0,6,5,0,0,0,20,10,10,9,12,0,0,0,40,521,851,676,452,260,53,5,2824,6,4,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,6,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,6,6,3,0,0,0,24,18,14,6,0,4,3,0,53
209041435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,108,99,85,40,7,0,391,8,6,3,3,0,0,0,25,0,4,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,3,0,0,0,0,0,14,69,125,112,98,45,10,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
209041436,0,0,0,0,0,0,0,0,4,5,0,5,0,0,0,8,248,467,428,456,250,73,7,1923,75,26,7,12,7,0,0,126,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,8,3,3,0,0,0,0,0,16,11,5,8,3,3,0,0,39,357,527,452,489,276,85,7,2197,3,6,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,5,6,3,0,0,0,23,6,15,14,5,5,0,0,42
209041437,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,17,158,396,344,191,103,17,0,1212,74,22,7,5,3,0,0,109,5,8,19,3,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,12,0,4,0,0,31,5,3,0,0,4,3,0,18,248,468,387,206,115,22,0,1439,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,3,6,0,0,12,10,11,9,3,6,0,0,27
209041527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,386,383,291,121,23,0,1393,63,26,18,6,6,0,0,123,0,0,7,4,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,0,0,15,22,8,8,10,8,0,0,47,276,440,425,308,141,26,0,1615,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,0,0,0,0,0,0,12,12,9,3,3,0,0,0,27
209041528,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,82,138,121,69,39,10,0,455,83,3,3,0,3,0,0,92,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,8,167,150,134,75,44,10,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,7,3,0,0,0,0,10
209041529,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,75,206,164,172,158,48,0,830,34,9,7,6,7,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,16,3,0,4,4,7,0,0,16,122,232,186,188,178,55,3,960,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,8,4,3,0,0,17
209041530,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,12,175,466,460,428,306,81,9,1919,33,43,23,23,10,8,0,133,0,8,8,5,10,3,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,5,3,0,4,0,0,9,3,3,3,4,0,0,0,14,217,539,511,464,338,90,9,2172,0,4,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,7,3,0,0,22,3,9,3,4,3,0,0,31
209041531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,104,172,151,96,61,11,0,588,36,10,8,3,0,0,0,55,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,7,4,0,0,26,156,194,166,101,65,12,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,4,4,5,0,0,0,0,13
209041532,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,6,119,210,197,145,68,15,0,746,58,14,3,4,6,0,0,83,0,0,3,4,4,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,3,10,0,0,0,0,25,189,234,220,160,75,19,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,7,0,0,0,0,0,8,3,7,0,0,0,0,0,16
210011226,8,9,0,0,5,0,0,25,6,0,4,0,0,0,0,7,554,729,600,604,548,126,13,3174,198,28,9,15,20,5,0,278,0,7,4,6,6,5,0,31,5,3,0,0,0,0,0,12,3,4,0,7,0,0,0,16,3,5,8,0,4,0,0,19,7,4,9,4,7,6,0,40,808,806,640,649,590,142,16,3656,0,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,3,5,0,0,0,21,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,8,13,3,13,0,0,0,0,28,23,18,14,5,0,0,0,61
210011227,4,6,9,5,0,0,0,30,0,4,0,3,0,0,0,11,483,826,782,657,480,76,6,3310,61,30,15,16,10,3,0,135,0,0,0,3,0,0,0,10,0,7,4,3,8,0,0,21,3,0,5,3,6,0,0,23,5,6,3,4,0,0,0,13,5,0,3,0,3,0,0,14,583,904,836,699,513,80,11,3635,4,8,0,0,0,3,0,16,0,0,0,0,0,0,0,0,4,6,3,5,0,0,0,8,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,6,3,0,6,0,30,0,0,0,0,0,0,0,0,8,8,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,8,9,0,4,5,0,0,20,7,7,4,7,0,0,0,30,22,27,11,13,4,4,0,82
