POW_SA2_CODE_2021,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_or_LR_15_24,F_M1_Tram_or_LR_25_34,F_M1_Tram_or_LR_35_44,F_M1_Tram_or_LR_45_54,F_M1_Tram_or_LR_55_64,F_M1_Tram_or_LR_65_74,F_M1_Tram_or_LR_75ov,F_M1_Tram_or_LR_Tot,F_M1_Taxi_or_RSS_15_24,F_M1_Taxi_or_RSS_25_34,F_M1_Taxi_or_RSS_35_44,F_M1_Taxi_or_RSS_45_54,F_M1_Taxi_or_RSS_55_64,F_M1_Taxi_or_RSS_65_74,F_M1_Taxi_or_RSS_75ov,F_M1_Taxi_or_RSS_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
209041223,3,0,9,4,0,0,0,17,17,19,12,11,4,0,0,73,41,45,31,23,14,6,0,166,7,18,9,0,0,0,0,31,0,0,0,0,0,0,0,0,12,11,13,10,8,0,0,49,15,25,19,12,8,3,0,79,27,136,186,156,107,28,8,637,135,117,106,87,91,47,11,597,3,13,12,6,6,3,3,49,1380,2684,2605,2514,1987,541,65,11775,19,25,14,0,3,0,0,56,12,15,4,8,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,0,21,323,682,700,883,615,109,4,3312,144,64,56,68,74,13,5,417,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,5,3,0,0,0,0,10,3,3,10,6,0,0,0,19,9,16,14,11,9,3,0,60,512,814,798,985,707,126,11,3954,7,19,6,0,4,5,0,40
209041224,0,0,0,0,0,0,0,0,6,10,7,0,0,0,0,22,13,10,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,4,9,25,59,54,53,27,9,234,81,26,19,13,3,11,0,145,4,0,0,4,0,0,0,12,413,392,350,250,173,80,18,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,258,222,197,124,32,0,1036,101,13,3,3,4,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,19,8,14,0,4,3,0,54,322,284,243,204,136,37,0,1224,0,0,0,0,0,0,0,0
209041225,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,4,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,4,0,0,0,0,0,6,8,21,25,41,27,11,13,141,45,20,14,12,13,5,0,100,5,0,0,0,0,0,0,3,233,269,225,210,168,55,24,1183,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,121,138,155,111,20,0,659,41,9,4,0,6,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,4,5,4,9,0,4,35,172,147,142,164,128,24,3,782,3,0,0,0,0,0,0,3
209041431,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,4,0,0,0,0,6,3,30,28,29,23,7,0,120,0,9,12,11,7,0,0,41,0,0,0,0,0,0,0,5,45,143,157,113,115,21,3,595,0,8,0,0,0,0,0,8,6,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,30,111,109,92,77,7,0,417,4,8,7,7,8,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,3,4,0,0,0,9,41,133,124,105,82,8,0,496,0,0,0,0,0,0,0,4
209041432,10,0,5,0,0,0,0,15,7,18,4,10,4,0,0,45,30,36,18,16,7,0,0,115,7,4,0,0,0,0,0,18,0,0,0,0,0,0,0,7,7,10,4,3,0,0,0,18,14,15,5,5,0,0,0,35,21,74,104,103,52,22,0,372,181,124,104,73,86,27,3,595,6,11,11,5,5,4,0,46,1130,1832,1634,1276,972,192,25,7056,13,19,3,3,0,0,0,41,44,30,17,15,7,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,18,642,1397,1218,1083,653,117,3,5104,222,90,43,49,39,10,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,13,3,3,3,5,0,4,0,18,11,12,5,3,4,6,0,42,941,1561,1306,1161,711,137,3,5811,16,25,11,4,0,3,0,55
209041433,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,17,10,5,3,0,0,0,0,27,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,16,0,8,6,0,0,0,0,18,3,35,51,32,23,9,0,159,46,31,17,10,11,0,0,114,0,4,5,0,0,0,0,10,403,651,503,333,210,52,3,2154,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124,248,231,147,94,10,0,853,38,18,14,3,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,0,3,0,0,0,0,8,3,10,9,5,0,0,0,28,176,282,254,164,93,17,0,987,6,0,0,0,0,0,0,13
209041435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,15,42,38,17,5,0,119,11,9,7,3,5,0,0,34,0,0,0,0,0,0,0,3,51,91,109,87,50,13,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,52,49,40,15,0,0,188,4,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,9,40,63,55,46,16,0,0,226,0,0,0,0,0,0,0,0
209041436,0,0,0,0,0,0,0,4,3,4,4,4,0,0,0,10,0,5,4,4,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,4,0,0,0,5,8,53,72,51,35,4,0,229,40,23,30,12,17,10,0,124,0,3,4,0,0,0,0,14,210,338,308,273,150,55,9,1342,3,0,3,0,0,0,0,10,9,3,0,4,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,138,237,241,268,157,37,0,1077,45,18,3,11,6,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5,5,4,3,0,0,0,24,203,272,261,284,174,42,0,1233,3,7,6,0,0,0,0,12
209041437,0,0,0,0,0,0,0,0,3,6,4,3,0,0,0,11,3,0,4,3,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,12,0,8,12,0,0,0,0,16,7,32,79,25,9,10,0,152,14,10,23,8,7,0,0,63,0,3,0,0,0,0,0,7,178,376,389,174,94,23,0,1242,0,6,0,0,0,0,0,6,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,112,97,54,33,0,0,336,37,13,8,3,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,15,3,3,0,0,0,3,0,15,94,144,104,65,35,4,0,437,0,3,0,0,0,0,0,5
209041527,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,54,76,62,26,10,0,233,28,12,24,15,6,9,0,92,0,0,0,0,0,0,0,4,171,266,276,204,101,37,0,1058,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,203,213,172,64,9,0,755,40,20,16,6,8,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,8,9,8,0,0,39,156,234,239,180,77,9,0,901,0,0,0,0,0,0,0,5
209041528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,5,0,20,37,29,15,7,3,113,30,7,9,4,4,0,0,50,0,3,0,0,0,0,0,3,100,104,117,68,43,11,3,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,67,60,31,19,4,0,230,50,5,0,0,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,5,104,73,60,41,24,4,0,303,0,0,0,0,0,0,0,0
209041529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,14,16,22,13,5,0,74,10,4,10,4,11,3,0,42,0,4,0,0,0,0,0,5,75,139,116,97,89,26,7,551,0,3,0,0,0,0,0,9,0,4,0,8,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,105,83,109,94,29,0,468,22,6,9,7,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,4,0,0,11,65,119,93,123,111,26,0,546,0,0,0,0,0,0,0,4
209041530,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,7,11,0,6,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,13,6,10,6,7,0,0,0,15,7,32,54,30,18,8,5,148,14,12,16,21,12,7,0,85,0,9,4,0,0,0,0,14,176,431,417,353,251,83,10,1718,3,6,0,0,0,0,0,7,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,51,144,150,153,108,18,0,621,17,22,9,19,11,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,7,76,174,169,164,121,24,0,726,0,0,0,0,0,0,0,5
209041531,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,3,16,41,26,11,8,0,91,22,3,3,9,0,0,0,38,0,0,0,0,0,0,0,0,91,127,113,66,40,12,0,452,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,87,93,67,38,4,0,345,23,4,7,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,4,0,0,0,20,87,94,103,74,40,3,0,391,0,0,0,0,0,0,0,0
209041532,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,7,6,5,6,0,0,0,0,9,5,22,42,17,7,3,0,107,30,3,16,6,8,0,0,59,0,0,0,0,0,0,0,0,126,149,165,105,65,11,0,625,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,110,103,78,23,3,0,379,29,11,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,15,94,122,116,86,25,3,0,450,0,0,0,0,0,0,0,0
210011226,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,13,6,8,8,3,0,0,0,27,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,13,10,41,45,58,30,4,0,185,106,38,29,32,23,6,0,241,3,4,0,0,0,0,0,9,574,637,529,512,436,115,17,2813,3,0,0,0,0,0,0,5,8,7,3,5,0,0,0,25,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,10,3,0,0,0,0,0,0,9,230,227,182,214,191,34,0,1088,107,13,9,8,13,3,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,0,6,0,15,362,257,201,238,203,42,3,1313,0,7,0,0,0,0,0,3
210011227,6,9,0,0,0,0,0,14,5,9,0,0,0,0,0,15,11,17,10,6,0,0,0,51,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,5,6,3,0,0,0,0,13,19,134,217,171,64,11,0,624,96,69,83,73,60,15,4,401,3,8,3,8,0,0,0,21,442,775,889,703,469,85,8,3382,6,3,6,0,0,0,0,17,3,3,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,4,0,3,0,0,0,12,235,318,245,241,163,20,0,1216,32,23,8,14,7,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,8,6,0,0,0,3,0,0,6,286,356,261,263,176,21,0,1361,0,3,0,0,0,0,0,9
210011228,8,6,0,0,3,0,0,20,15,31,18,8,7,0,0,81,30,52,22,13,13,6,0,133,0,11,4,3,0,0,0,20,0,0,0,0,0,0,0,0,3,7,3,5,0,0,0,28,13,18,10,8,0,0,0,52,31,252,405,305,167,49,11,1214,125,126,109,146,141,51,4,701,7,14,16,3,3,0,4,53,1496,3127,3015,2947,2086,499,58,13228,8,5,0,0,0,0,0,11,7,9,5,5,3,0,0,31,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,10,10,0,0,0,0,0,19,373,788,703,878,534,104,13,3385,90,53,32,35,34,10,0,245,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,4,4,0,3,0,0,14,9,0,9,0,0,0,0,15,488,872,747,923,583,112,10,3746,5,5,0,5,0,0,0,11
210011230,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,5,0,4,0,0,12,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,4,0,0,0,4,12,39,60,60,35,9,0,213,58,20,10,16,12,10,0,125,0,0,0,0,0,0,0,7,211,250,216,203,159,52,6,1091,0,7,0,0,0,0,0,8,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,62,134,114,174,122,30,3,633,36,10,9,6,14,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,6,0,0,29,120,153,124,193,140,32,3,767,4,3,0,0,0,0,0,4
210011231,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,43,63,43,31,8,222,22,5,8,4,10,5,3,64,0,0,0,0,0,0,0,0,82,126,135,135,100,52,11,629,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,60,71,68,61,11,0,304,24,0,0,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,9,0,0,17,71,62,72,75,73,13,0,369,0,0,0,0,0,0,0,0
210011533,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,36,35,27,17,3,136,32,10,14,7,9,5,0,71,0,3,0,0,0,0,0,4,115,140,139,108,98,33,4,639,0,4,0,0,0,0,0,8,3,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,58,114,105,114,73,12,3,478,30,8,5,0,10,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,3,3,3,3,0,0,26,102,136,115,133,92,18,5,594,6,8,4,0,0,0,0,13
210011534,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,31,56,71,41,21,4,229,25,12,13,16,12,7,0,82,0,0,0,0,3,0,0,9,137,196,191,203,154,62,11,965,0,3,0,3,0,0,0,11,6,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,141,155,202,148,32,0,749,31,10,3,7,15,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,5,3,5,0,3,0,18,108,164,165,217,169,42,0,860,0,3,0,0,0,0,0,7
210021232,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,3,3,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,54,91,69,34,11,293,79,18,13,16,19,10,0,164,5,3,0,0,0,0,0,11,443,352,339,371,296,103,17,1922,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,238,303,334,229,52,0,1397,103,13,4,7,9,5,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,15,4,9,5,7,0,0,48,357,259,318,356,247,59,0,1599,0,0,0,0,0,0,0,0
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,17,31,28,11,6,108,17,3,5,9,3,4,0,39,0,0,0,0,0,0,0,0,66,54,80,90,64,34,7,398,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,41,52,37,14,0,204,8,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,41,30,46,54,40,14,0,232,0,0,0,0,0,0,0,0
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,17,13,0,68,10,0,0,3,5,4,0,25,0,0,0,0,0,0,0,0,79,45,75,64,65,30,5,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,42,35,60,45,7,0,227,23,0,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,10,64,44,42,62,44,7,0,273,0,0,0,0,0,0,0,0
210021235,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,12,8,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,41,64,50,28,21,231,36,19,10,10,22,5,0,93,0,3,0,0,0,0,0,10,197,211,181,209,191,103,44,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,118,116,133,91,21,5,561,25,3,0,3,4,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,9,8,5,5,38,115,126,121,143,106,33,7,656,0,0,0,0,0,0,0,0
