POW_SA2_CODE_2021,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000_3499_Mng,FTS_3000_3499_Pro,FTS_3000_3499_TecTW,FTS_3000_3499_CoPSW,FTS_3000_3499_ClAW,FTS_3000_3499_SWks,FTS_3000_3499_MaOpDv,FTS_3000_3499_Lab,FTS_3000_3499_IDNS,FTS_3000_3499_Tot,FTS_3500mo_Mng,FTS_3500mo_Pro,FTS_3500mo_TecTW,FTS_3500mo_CoPSW,FTS_3500mo_ClAW,FTS_3500mo_SWks,FTS_3500mo_MaOpDv,FTS_3500mo_Lab,FTS_3500mo_IDNS,FTS_3500mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot
213021342,0,0,0,0,0,0,0,0,0,7,0,0,0,21,0,71,3,37,0,138,0,0,0,6,0,49,0,37,0,98,0,0,0,4,3,16,3,9,0,35,0,0,0,0,0,10,0,8,0,20,0,0,0,5,0,3,0,0,0,10,0,0,0,6,0,4,0,5,0,10,3,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,3,4,38,3,167,5,101,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,4
213021343,0,0,0,0,0,4,0,4,0,9,3,4,0,21,7,122,5,92,3,252,0,3,3,18,11,90,9,38,5,173,6,0,0,12,5,51,8,24,0,106,3,7,0,11,10,37,9,14,0,88,0,5,8,11,5,19,9,10,0,73,6,0,7,3,0,17,12,10,0,51,7,0,4,3,0,5,3,9,0,34,0,0,6,0,3,0,0,4,0,15,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,14,26,87,43,350,63,194,18,820,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,7,0,3,0,15
213021344,0,0,0,3,0,3,0,0,0,3,0,3,0,15,0,21,0,6,0,57,0,0,0,11,8,0,0,12,0,40,0,4,0,18,10,0,0,0,0,28,0,4,0,9,0,3,0,0,0,26,0,0,0,15,3,3,0,3,0,27,0,5,0,5,5,0,0,0,0,15,0,0,4,3,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,23,19,80,25,30,9,34,5,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,7
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021346,0,0,0,0,0,0,0,0,0,0,0,8,0,55,10,52,6,28,0,160,0,0,4,43,11,46,4,15,0,121,0,3,6,23,11,23,0,3,0,71,0,4,6,20,8,14,0,3,0,56,0,3,4,19,3,5,3,6,0,51,5,5,13,7,4,6,4,13,0,42,0,0,5,3,7,0,0,0,0,14,0,4,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,33,38,179,47,148,17,76,9,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,8
213031347,0,0,0,3,0,4,0,0,0,5,0,13,0,40,0,41,4,18,3,114,4,8,0,26,13,35,8,21,3,111,0,4,0,16,8,35,3,17,0,95,0,0,0,17,10,33,5,10,0,78,0,0,3,8,0,25,9,9,3,69,4,3,4,7,0,13,12,12,0,37,0,0,6,6,3,3,8,7,0,32,0,3,0,6,0,3,5,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,10,30,28,126,42,186,55,84,17,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5
213031348,0,4,0,4,0,8,0,0,0,22,0,30,0,45,10,62,3,35,3,195,3,21,5,35,13,38,5,16,0,144,0,8,10,23,16,20,0,15,0,89,0,9,4,15,8,16,5,11,0,66,3,8,3,21,12,12,0,13,0,71,3,10,8,17,7,8,5,8,3,60,0,3,4,4,0,4,0,8,0,27,3,7,0,8,4,0,0,3,0,26,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,18,90,28,176,69,180,18,107,12,703,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,6,0,18
213031349,0,0,0,5,0,20,0,3,0,28,3,8,0,42,7,234,6,52,0,357,4,5,5,45,6,218,3,30,3,321,0,0,4,31,3,146,0,22,5,222,0,0,9,18,5,116,0,25,0,173,5,3,12,11,11,110,4,22,0,177,9,0,6,12,3,58,0,13,0,101,5,0,0,4,3,18,0,4,0,37,0,0,0,4,4,3,0,0,0,17,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,5,0,6,30,23,35,178,34,927,26,182,10,1445,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,8,0,0,0,13
213031350,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,0,8,0,27,0,0,0,3,0,14,0,5,0,22,0,0,0,5,0,5,0,0,0,12,0,0,0,3,0,5,0,0,0,9,0,0,0,10,0,4,0,4,0,17,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,29,0,37,0,19,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
213031351,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,20,0,8,0,43,0,0,0,5,3,18,7,9,0,47,0,0,0,7,0,5,0,0,0,20,0,3,3,8,0,5,3,6,0,21,0,0,6,5,0,6,5,5,0,27,0,0,10,0,0,6,9,0,0,26,0,0,0,0,0,9,6,4,0,18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,24,48,7,63,23,36,6,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
213031352,0,0,0,0,0,0,0,3,0,4,0,3,0,27,7,88,6,71,0,205,3,0,0,25,7,48,0,29,0,111,0,6,4,16,3,21,0,19,0,77,0,3,3,16,5,19,0,5,0,53,0,3,0,17,5,7,3,5,0,41,0,6,4,12,0,5,0,10,0,35,0,0,0,5,0,0,0,3,0,13,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,21,120,22,197,17,151,8,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
213041353,0,0,0,4,0,4,0,3,0,10,0,9,10,32,4,128,5,63,0,249,0,0,6,17,0,59,6,29,0,123,0,6,3,17,4,27,3,12,0,67,0,5,0,10,0,10,3,4,0,26,0,0,4,8,0,6,0,5,0,30,0,0,4,4,7,0,0,8,0,20,0,0,5,3,0,0,0,5,0,16,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,21,30,103,16,232,9,122,9,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,8,0,0,0,5,0,0,0,3,0,9
213041358,0,0,0,0,0,5,0,10,0,17,0,0,0,7,0,141,6,56,0,214,6,0,0,12,4,132,0,17,0,172,0,0,0,4,0,43,0,9,0,57,0,0,0,6,0,19,0,8,0,42,0,0,3,0,4,23,3,11,0,34,0,0,5,3,4,11,0,0,0,28,0,0,0,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,11,9,7,46,14,376,12,105,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,8,0,0,0,9
213041359,0,0,0,0,0,7,0,5,0,17,0,5,5,24,9,80,7,31,0,156,4,0,7,10,3,42,10,24,0,99,0,0,7,3,0,23,3,11,0,51,0,0,12,7,8,12,18,4,5,69,6,0,16,3,4,5,16,13,7,63,5,0,12,0,0,12,13,4,0,51,0,0,13,0,0,3,16,9,0,42,0,0,7,4,0,5,14,7,0,34,0,0,0,0,0,0,8,4,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,8,15,14,85,68,40,178,101,107,14,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,11
213041360,0,0,0,0,0,5,0,3,0,7,0,4,0,9,4,56,0,38,0,115,0,0,0,0,3,49,0,27,0,85,0,0,0,3,3,18,0,12,0,38,0,0,0,4,0,13,0,3,0,13,0,0,0,0,3,7,4,3,0,23,4,0,0,0,0,3,0,3,0,18,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,11,13,14,158,7,90,3,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041461,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,38,0,33,0,73,0,4,0,3,0,26,0,17,0,56,0,0,0,5,0,6,0,4,0,12,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,14,0,80,0,61,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041462,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041463,0,0,0,0,0,3,0,0,0,8,0,7,0,48,9,97,0,43,0,204,0,3,5,28,8,67,0,29,0,138,0,6,0,14,6,26,0,11,0,69,0,0,3,17,5,19,0,6,0,52,0,0,0,12,4,11,0,9,0,41,0,0,0,3,0,4,0,0,0,20,0,0,3,7,0,4,0,3,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,15,21,134,25,235,4,112,4,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,9
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,20,0,3,0,4,0,9,0,4,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,8,0,26,0,13,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041573,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,4,0,0,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041575,0,0,0,0,0,3,0,0,0,0,0,0,0,11,6,18,0,14,0,47,0,5,0,11,0,9,0,6,0,30,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,6,0,0,11,0,0,0,5,4,21,0,3,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,8,5,41,7,31,3,27,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041576,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,5,4,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041577,0,0,0,0,0,8,0,3,0,13,0,3,3,22,5,132,0,65,0,238,5,6,5,17,4,63,0,29,0,129,0,4,4,9,0,20,4,6,0,51,3,0,7,5,5,12,8,3,0,51,5,0,10,6,3,10,4,4,0,42,0,0,6,3,4,5,7,3,0,29,0,0,4,5,0,9,0,5,0,23,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,35,75,34,249,22,122,6,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,5
213041578,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,22,0,29,0,64,0,0,0,0,0,17,0,7,0,37,0,0,0,0,0,12,3,7,0,25,0,0,0,0,0,6,0,4,0,12,3,0,3,4,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,23,6,60,7,56,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
213051361,0,0,0,0,0,3,0,9,0,17,0,16,0,31,9,137,0,68,3,265,3,5,5,25,9,111,3,46,0,208,0,0,3,10,7,37,8,18,3,92,0,4,9,9,4,36,6,7,0,75,6,4,5,8,0,30,9,8,0,71,0,4,9,4,0,16,8,12,0,53,0,0,4,5,0,7,0,4,0,18,0,0,6,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,19,35,51,90,37,382,41,172,15,837,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,12,0,0,4,3,0,3,0,0,0,6
