POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
202011020,93,122,168,53,79,27,76,38,4,665,89,130,114,34,47,23,37,22,7,506,68,68,60,17,29,6,24,9,0,293,123,103,62,3,25,11,20,14,7,365,33,25,12,0,10,0,3,0,0,85,50,41,9,0,7,7,0,0,0,121,0,3,12,0,3,12,3,0,0,41,682,768,1164,710,707,535,553,857,62,6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,5,4,0,0,3,0,4,0,0,5,3,17,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011021,16,34,35,19,16,3,10,9,0,137,14,55,19,4,19,4,12,4,0,134,16,33,9,3,8,3,0,0,0,80,23,56,7,0,9,3,0,4,0,105,9,13,4,0,4,0,0,0,0,28,13,16,0,0,3,0,0,0,0,34,0,0,4,0,0,0,0,0,0,16,134,331,228,222,149,69,60,118,17,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011022,70,85,120,36,45,34,64,35,4,490,85,80,89,20,39,27,45,18,9,420,59,54,56,6,27,17,20,15,6,263,100,65,58,7,23,19,23,11,0,311,21,18,24,0,3,0,0,6,0,74,34,28,8,0,0,4,6,0,0,83,5,0,8,12,3,8,3,8,4,49,685,600,1016,783,572,1187,558,761,64,6220,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,6,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,4,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5
202011023,8,28,23,0,10,0,5,4,3,83,12,33,13,0,6,0,6,0,0,75,4,25,10,0,0,3,0,0,0,40,16,40,7,0,8,0,4,3,0,73,4,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,82,175,147,86,71,52,37,64,5,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011024,19,36,28,12,12,0,12,4,0,122,27,46,17,5,12,0,7,4,4,116,8,30,8,5,8,0,0,0,0,71,23,52,12,0,0,3,0,0,0,102,7,14,3,0,5,4,0,0,0,31,12,13,0,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,6,158,291,210,172,153,115,46,121,13,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011025,33,37,67,12,47,35,26,33,4,295,37,48,47,9,38,30,21,13,0,241,33,38,35,0,7,16,18,14,0,168,74,50,66,3,32,17,34,10,3,289,22,4,20,0,9,0,3,4,0,61,21,12,10,0,0,8,3,0,0,46,5,0,3,0,8,0,0,4,0,17,347,297,671,303,389,491,276,430,32,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
202021026,31,12,27,7,12,0,12,46,5,156,20,21,25,4,10,0,9,27,0,115,13,10,11,4,3,0,0,12,5,65,28,21,19,0,6,0,7,5,0,90,7,3,0,0,6,0,3,0,0,19,15,9,0,0,0,0,0,0,0,30,3,0,0,5,0,0,0,5,7,18,285,136,242,59,132,39,132,683,31,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021027,60,64,75,19,24,13,45,50,3,353,42,74,58,9,24,9,23,21,0,279,32,44,39,12,18,5,10,3,3,170,77,84,62,3,9,7,4,9,3,264,20,17,6,0,6,0,0,0,0,52,29,40,10,0,6,5,0,0,0,95,7,3,5,3,0,3,6,5,0,27,536,705,708,392,359,436,267,1034,43,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
202021028,29,27,16,0,3,6,9,9,4,99,32,20,10,0,7,0,7,5,5,92,28,17,3,0,0,0,0,0,0,51,22,30,22,0,4,0,4,0,0,94,6,12,0,0,0,0,0,0,0,19,21,12,3,0,0,0,0,0,0,42,12,0,3,3,0,0,0,0,0,25,398,260,247,90,126,92,76,207,17,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021029,24,13,19,3,10,3,29,3,0,110,25,12,17,7,10,0,40,8,0,108,21,14,9,0,3,0,24,0,0,75,24,39,29,0,0,0,37,0,4,137,6,6,6,0,0,0,7,0,0,26,8,12,3,0,4,0,0,0,0,25,8,3,4,5,0,3,0,0,0,22,224,155,214,108,79,113,189,149,11,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021030,62,90,75,49,33,30,38,26,9,403,67,77,47,20,29,10,21,14,0,288,47,67,31,16,11,9,17,9,0,202,81,111,34,8,18,10,13,9,0,290,23,13,9,4,3,5,0,3,5,65,39,28,3,3,7,6,0,0,0,90,8,3,15,11,4,3,8,12,0,60,626,664,599,580,343,403,254,599,35,4105,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021031,27,55,32,15,19,10,7,9,0,177,28,63,24,14,14,11,7,3,0,159,15,43,16,3,0,0,0,0,0,86,46,76,11,4,7,0,0,4,4,154,12,13,9,0,3,3,0,0,0,40,32,48,0,0,5,9,0,0,0,98,3,3,4,4,0,0,0,3,0,11,300,468,303,300,187,236,54,236,27,2108,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
202031032,41,10,36,4,15,0,40,22,0,164,44,14,36,0,9,0,62,15,0,179,26,13,16,0,11,3,60,13,4,151,38,63,88,3,0,0,103,9,3,317,3,8,25,0,0,0,12,0,0,55,24,7,13,0,3,0,17,4,0,64,0,0,4,0,4,0,7,0,0,21,348,150,321,44,109,47,383,191,15,1605,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,77,15,31,3,7,3,33,27,0,197,77,17,14,3,10,0,17,18,0,148,56,11,9,8,0,7,7,5,0,95,62,21,8,0,0,3,5,6,0,108,10,3,0,0,0,0,0,3,0,19,15,5,0,0,0,0,0,3,0,31,28,0,5,0,0,3,5,12,0,54,894,146,180,92,132,123,203,385,20,2165,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,3,3,10,5,0,0,0,0,0,4,3,3,15,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011034,22,41,29,6,22,9,11,11,0,145,17,28,17,8,11,4,6,15,0,93,9,18,18,0,4,6,8,8,0,73,21,30,16,0,9,0,0,4,0,83,5,6,0,0,0,0,0,0,0,19,6,19,6,0,3,3,0,0,0,35,0,4,9,5,0,0,0,0,0,27,191,227,257,261,134,153,61,218,14,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011035,32,22,26,4,4,3,18,16,4,128,30,16,18,0,10,0,15,7,0,99,25,9,8,0,0,0,7,4,0,55,47,16,13,0,7,0,4,5,0,94,18,0,5,0,0,0,0,0,0,24,14,4,3,0,6,0,0,4,0,32,6,3,0,0,5,0,0,4,0,17,399,141,189,55,107,69,107,264,16,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011036,49,22,36,8,18,0,5,5,0,149,33,26,20,0,9,0,7,4,3,104,15,13,7,3,5,7,8,3,4,63,48,22,10,3,5,3,7,3,0,101,9,6,0,0,0,0,0,0,0,22,28,13,3,0,3,5,0,0,0,55,12,0,3,3,0,0,0,6,0,21,437,179,245,160,116,70,71,192,10,1488,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021037,59,74,66,60,34,31,0,16,3,343,42,98,48,28,27,22,4,0,0,268,30,65,14,11,11,9,0,3,0,141,47,84,23,9,11,13,0,3,5,194,4,33,5,3,3,3,0,0,0,51,24,58,0,5,0,0,0,0,0,88,3,4,9,4,0,4,0,6,3,35,403,698,598,815,385,751,120,437,38,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,11,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
203021039,318,626,392,182,404,167,182,147,44,2447,289,573,267,119,207,112,108,96,13,1787,233,387,158,63,103,66,70,40,17,1128,542,637,260,49,141,88,61,38,13,1839,134,126,27,3,18,18,20,4,0,360,259,375,30,36,31,17,5,7,3,764,18,17,28,14,18,18,10,29,21,179,2720,4283,3120,2728,3031,2456,1532,2202,256,22315,0,3,3,0,0,0,0,0,11,16,0,0,0,4,0,0,0,0,7,13,0,0,0,0,0,0,0,0,3,11,0,4,0,5,0,0,0,0,11,20,0,0,0,4,0,0,0,0,12,19,0,3,0,8,0,0,3,0,20,38,0,0,3,4,0,3,4,8,19,44,0,0,0,0,0,4,3,5,20,34,3,5,4,4,3,0,0,5,21,42,0,4,6,5,0,0,3,0,16,26,0,5,3,0,0,0,0,0,10,18,3,0,0,0,0,0,0,0,8,14
203021040,74,158,85,57,56,32,14,19,0,485,70,161,69,46,42,14,5,3,0,421,41,139,35,19,20,14,7,9,0,281,88,181,45,12,15,19,3,6,3,374,16,38,0,4,7,6,0,4,0,83,59,67,13,0,9,15,0,0,4,170,4,7,0,6,0,0,0,4,5,37,599,1201,773,1007,532,709,132,440,43,5428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
203021042,61,234,73,59,64,12,17,35,0,550,62,208,73,46,45,7,8,13,11,475,53,157,35,12,30,5,3,5,0,303,101,256,49,15,32,10,7,10,3,459,35,31,6,3,8,4,0,0,3,91,61,126,7,0,4,3,0,0,3,210,3,9,9,0,0,3,0,3,0,39,551,1542,572,774,588,338,183,511,58,5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4
203021043,84,86,137,41,77,20,129,79,10,660,59,88,163,27,39,9,91,36,0,524,52,88,144,17,24,10,65,24,4,427,137,225,261,15,18,7,47,34,6,748,24,23,33,0,5,3,7,8,5,110,73,42,32,5,12,8,0,4,0,179,3,0,20,12,5,9,14,12,5,81,686,747,1327,623,529,462,1039,942,95,6449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,5,9,22,0,0,5,0,0,0,0,3,9,11,0,0,0,0,4,0,4,0,6,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10
203021044,18,24,28,13,10,13,8,7,4,123,19,24,20,15,5,4,3,5,0,93,4,14,11,8,6,4,0,0,0,58,18,30,14,4,0,4,0,4,0,76,3,13,0,0,0,0,0,0,0,20,9,23,3,0,0,0,0,0,0,36,0,6,0,4,3,0,0,5,0,19,188,214,263,363,130,471,59,214,16,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021045,61,63,142,45,37,18,96,51,10,530,51,56,103,29,36,18,47,27,3,357,42,45,55,8,21,16,17,9,3,216,76,69,75,5,5,8,20,26,5,288,22,12,5,0,3,0,0,7,0,48,34,28,13,4,3,0,8,0,0,90,9,9,11,11,5,0,4,7,3,50,513,472,1041,572,412,472,525,680,68,4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,10,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,3
203021046,68,160,91,27,60,15,7,12,3,446,46,144,80,16,29,13,5,7,4,340,50,134,46,3,16,18,0,7,0,276,92,177,43,6,22,19,0,9,0,373,35,42,10,0,4,7,0,0,3,96,53,65,8,0,3,15,0,3,5,155,6,6,8,0,4,0,4,0,0,26,527,1152,709,627,456,370,115,335,44,4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
203021047,151,280,226,66,154,106,140,79,13,1220,163,260,190,50,122,68,109,41,13,1016,133,215,134,30,59,36,44,42,10,706,322,334,209,15,71,64,67,45,13,1138,102,58,43,7,9,8,6,4,3,244,193,52,43,3,10,15,11,5,0,343,7,9,14,5,6,4,9,10,0,72,1429,1863,1744,972,1176,823,1265,1020,126,10415,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,4,7,7,0,0,0,4,0,0,4,0,0,9,0,0,0,3,0,4,0,0,8,17,0,0,0,0,0,0,5,0,8,15,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,3,0,5,12,0,0,0,0,0,0,5,0,7,12,0,0,0,0,0,0,0,0,9,11
203021485,9,21,20,16,4,5,7,11,0,98,14,29,21,8,6,3,4,4,0,86,9,31,14,5,0,0,0,3,0,60,10,49,24,7,3,3,6,4,0,103,6,4,0,0,0,0,0,0,0,13,10,6,6,0,0,0,0,0,0,26,0,0,5,0,0,0,0,0,0,5,79,221,190,236,66,65,52,115,8,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
