POW_SA2_CODE_2021,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
209041433,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,3,0,0,7,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,3,5,33,31,121,14,6,168,243,211,8,12,479,410,145,20,10,585,330,130,22,16,495,291,151,14,16,468,256,124,17,8,404,229,72,6,3,316,179,68,6,9,261,127,57,8,7,191,82,51,7,4,146,24,29,0,0,56,7,6,0,3,19,3,0,0,0,5,2213,1155,121,91,3581,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,3,0,0,6,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,36,5,4,46,22,40,3,0,67,56,26,8,5,92,55,37,7,0,100,72,56,5,0,127,69,38,0,5,111,70,50,4,3,124,43,37,4,0,84,33,21,6,0,54,19,17,0,0,37,7,9,0,0,15,0,5,0,0,8,0,0,0,0,0,440,364,39,14,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041436,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,3,0,7,0,0,6,0,0,0,0,3,0,8,0,0,8,0,0,0,0,3,0,9,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,30,0,0,40,16,172,10,0,199,110,179,16,6,311,204,113,8,12,346,253,144,25,6,427,205,188,34,8,429,210,146,15,6,376,214,136,13,6,365,205,131,8,8,346,148,97,15,4,262,74,62,7,0,147,29,55,3,0,88,5,14,6,0,28,0,9,0,0,13,1677,1458,144,64,3342,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,4,0,0,0,8,0,0,0,0,3,3,0,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041437,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,11,20,101,5,0,124,87,90,0,0,185,162,94,14,9,276,209,124,14,5,349,222,147,11,3,384,158,66,10,8,241,94,40,3,0,146,98,29,4,0,134,67,20,0,0,86,36,24,0,0,59,12,4,0,0,20,0,8,0,0,11,0,0,0,0,0,1173,746,60,36,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
209041527,0,0,0,0,0,0,6,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,16,22,153,9,0,183,98,106,11,0,218,204,76,19,5,302,180,113,28,10,340,214,148,27,6,396,184,133,19,0,339,186,92,9,7,293,147,54,6,4,214,92,48,3,5,150,37,42,8,0,94,19,33,0,0,48,8,7,4,0,14,0,0,0,0,4,1393,1013,133,50,2584,0,3,0,0,3,0,3,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
209041528,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,13,8,159,11,4,176,22,46,5,0,78,67,34,3,6,105,71,54,8,3,138,67,54,4,3,126,64,62,3,3,124,53,33,4,0,91,39,19,3,3,67,29,17,0,0,49,21,16,0,0,36,8,7,0,0,11,3,4,0,0,9,0,0,0,0,0,451,501,33,19,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,8,9,48,0,0,57,35,67,6,4,103,86,60,3,4,151,78,60,8,11,155,71,78,8,0,151,68,63,0,0,134,50,65,9,0,123,68,64,4,3,142,51,77,9,3,136,41,50,5,5,103,7,33,0,0,45,3,7,3,0,15,0,7,0,0,9,570,679,56,29,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,14,6,0,30,9,36,9,5,53,92,109,3,11,217,205,110,0,12,325,223,103,19,12,361,264,99,6,9,377,203,88,5,4,311,209,90,5,3,297,204,80,13,6,297,147,74,6,7,236,108,59,7,0,174,41,40,11,4,93,9,17,0,0,32,8,3,0,0,11,1716,919,77,72,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041531,0,4,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,6,92,5,0,99,43,76,4,0,116,67,47,5,6,122,79,61,12,0,157,81,73,9,5,169,74,73,8,0,148,57,44,5,3,103,43,20,4,0,70,29,15,0,0,46,27,18,0,0,41,6,9,4,0,19,0,5,0,0,6,0,5,0,0,6,507,533,50,20,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,14,113,4,0,127,52,79,4,4,139,105,47,12,4,166,108,64,20,7,199,117,79,18,3,216,99,54,3,0,156,97,56,0,0,152,55,25,4,0,86,42,18,0,0,60,15,19,7,0,41,8,10,0,0,15,3,3,0,0,4,0,5,0,0,5,711,567,80,18,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011226,0,5,0,0,4,0,4,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,3,0,0,8,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,9,23,4,0,38,57,419,76,8,556,257,335,43,4,640,332,135,24,20,509,341,157,31,9,535,282,133,26,6,437,275,135,22,18,443,287,136,20,8,449,251,131,20,10,418,271,129,11,3,415,163,115,17,5,300,49,57,10,0,126,18,27,3,0,46,4,10,3,0,17,2594,1918,306,84,4899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,3,0,0,4,4,0,0,0,4,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0
210011227,0,3,0,0,4,6,6,0,0,5,4,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,3,5,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,8,0,45,37,146,32,0,216,295,298,62,17,676,415,164,36,18,637,535,135,46,21,735,565,129,38,12,744,482,109,24,15,639,449,116,20,7,596,409,134,26,4,574,338,77,24,7,444,199,68,20,4,290,68,34,15,0,112,7,9,9,3,21,3,4,0,0,9,3815,1422,362,110,5705,0,0,0,0,0,6,0,0,0,7,5,0,0,0,3,5,0,0,0,6,3,0,0,0,3,3,0,0,0,7,4,0,0,0,4,0,0,0,0,5,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
210011228,4,0,0,0,6,3,0,0,0,9,6,4,0,0,18,4,4,0,0,10,6,5,0,0,20,8,3,0,0,10,3,3,0,0,10,7,8,0,0,13,12,3,7,0,19,10,5,0,0,15,3,0,0,0,9,0,4,0,0,3,0,5,0,3,9,69,47,15,7,140,174,321,42,9,549,966,539,44,44,1594,1519,457,56,61,2089,1747,448,85,50,2327,1733,398,66,33,2237,1569,364,46,41,2020,1694,406,38,27,2165,1656,401,48,27,2135,1240,325,60,17,1643,874,316,55,19,1270,292,195,27,4,512,62,90,9,3,165,32,31,6,7,76,13558,4290,590,340,18773,5,0,0,0,6,8,0,0,0,15,10,3,0,0,10,4,0,0,3,10,6,7,0,0,13,11,0,0,0,13,10,3,0,0,21,17,10,0,0,27,11,0,0,0,8,4,5,0,0,11,0,0,0,0,0,0,0,0,0,0
210011230,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,31,18,114,24,4,169,76,156,16,7,258,162,73,4,0,249,158,82,16,11,266,139,80,19,4,237,136,73,9,4,219,137,94,12,3,249,178,102,11,5,293,117,89,8,4,222,78,73,11,5,164,34,33,5,0,75,4,11,0,0,22,6,8,0,0,5,1249,987,136,45,2415,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,5,82,5,0,94,29,57,17,6,113,91,36,8,3,134,74,40,8,5,123,108,62,10,0,177,77,65,6,7,149,86,59,0,0,156,90,65,4,0,159,63,55,4,0,119,51,67,5,0,121,14,46,5,0,64,5,13,0,0,22,0,14,3,0,12,682,665,83,22,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011533,0,0,3,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,15,3,109,9,4,125,43,76,9,5,136,68,85,4,12,168,98,74,12,6,184,79,86,13,3,182,86,66,3,3,161,62,80,4,0,148,74,70,8,0,151,56,69,0,0,135,36,52,6,0,102,12,29,3,0,45,6,7,0,0,15,0,9,0,0,9,632,819,66,40,1561,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011534,0,0,0,0,0,0,4,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,22,3,0,32,8,77,14,4,96,64,126,9,9,206,124,88,15,9,236,126,91,9,9,232,133,100,12,6,252,136,97,4,7,248,157,103,14,4,273,149,112,9,0,269,127,111,13,0,259,65,79,8,4,153,33,56,9,0,100,10,23,0,7,45,3,13,0,0,15,1136,1072,116,46,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021232,0,3,0,0,0,5,5,0,0,8,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,3,3,3,0,0,8,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,12,21,0,0,35,58,350,40,9,457,221,234,24,15,483,229,124,21,5,378,216,123,13,9,364,233,175,17,12,436,240,176,22,3,442,248,183,17,7,455,274,171,18,7,469,196,150,27,4,387,140,149,10,6,307,40,84,8,0,135,22,33,5,5,67,10,14,0,0,27,2131,1973,224,74,4405,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021233,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,12,11,30,10,6,48,29,33,8,0,68,36,10,9,0,56,33,22,0,0,53,37,21,5,0,67,67,32,10,0,106,58,40,3,0,104,52,25,3,0,81,50,33,0,0,87,19,29,7,0,55,15,24,3,0,42,8,15,0,0,27,5,5,0,0,15,411,322,63,10,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021234,0,0,0,0,7,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,15,9,75,4,0,85,35,37,8,0,83,38,14,5,0,55,34,17,4,0,57,49,28,8,0,83,43,28,3,0,76,34,23,0,5,62,59,41,3,0,105,43,45,3,0,93,29,26,4,0,54,9,15,3,0,26,6,9,0,0,18,0,4,0,0,10,385,361,47,11,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021235,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,6,18,3,0,28,39,107,16,0,171,95,82,13,5,190,138,61,8,5,217,107,61,7,5,182,86,72,12,0,176,133,78,6,5,218,117,104,3,3,229,160,85,12,3,258,106,83,20,6,214,75,75,14,0,170,39,55,0,0,101,20,29,0,3,55,27,26,0,4,58,1144,931,122,52,2246,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0
210031236,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,4,0,0,10,4,3,0,0,5,0,0,0,0,0,0,3,0,0,7,5,0,0,0,8,0,0,0,0,0,0,4,0,0,6,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,18,30,8,0,59,35,174,18,0,229,200,311,20,9,547,370,210,21,11,616,413,164,20,10,610,375,169,17,14,575,384,169,11,10,572,368,161,21,8,554,417,149,11,7,590,319,127,20,4,470,219,105,23,0,357,84,49,9,3,141,21,35,3,0,52,14,13,0,0,30,3219,1843,193,94,5350,0,0,0,0,0,0,4,0,3,8,4,0,0,0,4,0,0,0,0,0,5,3,0,0,8,3,0,0,0,6,0,0,0,0,0,0,5,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,4,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,4,0,29,13,69,6,0,98,70,130,12,9,213,144,110,7,16,274,146,84,14,7,250,126,107,14,9,260,134,125,4,5,273,175,100,14,9,289,154,104,5,4,271,146,82,13,6,241,75,62,9,4,154,27,35,4,0,67,9,17,0,0,32,4,3,0,0,13,1227,1027,108,65,2421,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,3,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,6,0,0,0,5,6,7,0,0,13,5,7,0,0,14,14,12,0,0,27,13,12,0,0,22,18,10,0,0,28,11,12,0,0,21,4,3,0,0,11,3,4,0,0,17,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,91,72,9,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,11,8,28,4,0,41,45,63,4,0,111,108,37,10,5,156,133,62,15,0,217,122,51,8,0,181,106,44,3,0,160,75,42,3,5,124,91,35,5,3,133,83,35,3,0,124,52,20,6,0,77,15,12,4,0,28,3,4,0,0,12,0,0,0,0,0,845,442,55,20,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031535,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,6,0,25,6,18,0,4,22,56,98,3,7,166,176,105,15,7,301,171,116,25,7,322,144,139,14,6,306,123,105,3,5,236,116,99,7,4,233,123,91,10,0,216,103,67,12,3,183,81,58,10,3,145,8,25,0,0,43,3,12,0,0,23,0,4,0,0,4,1098,935,104,48,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
210031536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,18,13,55,0,0,66,50,76,9,6,144,116,70,9,10,204,84,79,12,0,178,112,65,14,4,192,83,60,4,0,158,76,49,4,0,135,60,69,12,0,137,57,57,8,0,126,46,44,4,0,99,17,21,8,0,48,5,10,0,0,18,0,6,0,0,3,715,669,87,21,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
