POW_SA2_CODE_2021,OIDNS_400_499_H_0,OIDNS_400_499_H_1_19,OIDNS_400_499_H_20_29,OIDNS_400_499_H_30_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40_44,OIDNS_400_499_H_45_49,OIDNS_400_499_H_50ov,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_19,OIDNS_500_649_H_20_29,OIDNS_500_649_H_30_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40_44,OIDNS_500_649_H_45_49,OIDNS_500_649_H_50ov,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_19,OIDNS_650_799_H_20_29,OIDNS_650_799_H_30_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40_44,OIDNS_650_799_H_45_49,OIDNS_650_799_H_50ov,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_19,OIDNS_800_999_H_20_29,OIDNS_800_999_H_30_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40_44,OIDNS_800_999_H_45_49,OIDNS_800_999_H_50ov,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_19,OIDNS_1000_1249_H_20_29,OIDNS_1000_1249_H_30_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40_44,OIDNS_1000_1249_H_45_49,OIDNS_1000_1249_H_50ov,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_19,OIDNS_1250_1499_H_20_29,OIDNS_1250_1499_H_30_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40_44,OIDNS_1250_1499_H_45_49,OIDNS_1250_1499_H_50ov,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_19,OIDNS_1500_1749_H_20_29,OIDNS_1500_1749_H_30_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40_44,OIDNS_1500_1749_H_45_49,OIDNS_1500_1749_H_50ov,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_19,OIDNS_1750_1999_H_20_29,OIDNS_1750_1999_H_30_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40_44,OIDNS_1750_1999_H_45_49,OIDNS_1750_1999_H_50ov,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot,OIDNS_2000_2999_H_0,OIDNS_2000_2999_H_1_19,OIDNS_2000_2999_H_20_29,OIDNS_2000_2999_H_30_34,OIDNS_2000_2999_H_35_39,OIDNS_2000_2999_H_40_44,OIDNS_2000_2999_H_45_49,OIDNS_2000_2999_H_50ov,OIDNS_2000_2999_H_NS,OIDNS_2000_2999_H_Tot,OIDNS_3000_3499_H_0,OIDNS_3000_3499_H_1_19,OIDNS_3000_3499_H_20_29,OIDNS_3000_3499_H_30_34,OIDNS_3000_3499_H_35_39,OIDNS_3000_3499_H_40_44,OIDNS_3000_3499_H_45_49,OIDNS_3000_3499_H_50ov,OIDNS_3000_3499_H_NS,OIDNS_3000_3499_H_Tot,OIDNS_3500mo_H_0,OIDNS_3500mo_H_1_19,OIDNS_3500mo_H_20_29,OIDNS_3500mo_H_30_34,OIDNS_3500mo_H_35_39,OIDNS_3500mo_H_40_44,OIDNS_3500mo_H_45_49,OIDNS_3500mo_H_50ov,OIDNS_3500mo_H_NS,OIDNS_3500mo_H_Tot,OIDNS_PINS_H_0,OIDNS_PINS_H_1_19,OIDNS_PINS_H_20_29,OIDNS_PINS_H_30_34,OIDNS_PINS_H_35_39,OIDNS_PINS_H_40_44,OIDNS_PINS_H_45_49,OIDNS_PINS_H_50ov,OIDNS_PINS_H_NS,OIDNS_PINS_H_Tot,OIDNS_Tot_H_0,OIDNS_Tot_H_1_19,OIDNS_Tot_H_20_29,OIDNS_Tot_H_30_34,OIDNS_Tot_H_35_39,OIDNS_Tot_H_40_44,OIDNS_Tot_H_45_49,OIDNS_Tot_H_50ov,OIDNS_Tot_H_NS,OIDNS_Tot_H_Tot,Tot_NNI_H_0,Tot_NNI_H_1_19,Tot_NNI_H_20_29,Tot_NNI_H_30_34,Tot_NNI_H_35_39,Tot_NNI_H_40_44,Tot_NNI_H_45_49,Tot_NNI_H_50ov,Tot_NNI_H_NS,Tot_NNI_H_Tot,Tot_1_149_H_0,Tot_1_149_H_1_19,Tot_1_149_H_20_29,Tot_1_149_H_30_34,Tot_1_149_H_35_39,Tot_1_149_H_40_44,Tot_1_149_H_45_49,Tot_1_149_H_50ov,Tot_1_149_H_NS,Tot_1_149_H_Tot,Tot_150_299_H_0,Tot_150_299_H_1_19,Tot_150_299_H_20_29,Tot_150_299_H_30_34,Tot_150_299_H_35_39,Tot_150_299_H_40_44,Tot_150_299_H_45_49,Tot_150_299_H_50ov,Tot_150_299_H_NS,Tot_150_299_H_Tot,Tot_300_399_H_0,Tot_300_399_H_1_19,Tot_300_399_H_20_29,Tot_300_399_H_30_34,Tot_300_399_H_35_39,Tot_300_399_H_40_44,Tot_300_399_H_45_49,Tot_300_399_H_50ov,Tot_300_399_H_NS,Tot_300_399_H_Tot,Tot_400_499_H_0,Tot_400_499_H_1_19,Tot_400_499_H_20_29,Tot_400_499_H_30_34,Tot_400_499_H_35_39,Tot_400_499_H_40_44,Tot_400_499_H_45_49,Tot_400_499_H_50ov,Tot_400_499_H_NS,Tot_400_499_H_Tot,Tot_500_649_H_0,Tot_500_649_H_1_19,Tot_500_649_H_20_29,Tot_500_649_H_30_34,Tot_500_649_H_35_39,Tot_500_649_H_40_44,Tot_500_649_H_45_49,Tot_500_649_H_50ov,Tot_500_649_H_NS,Tot_500_649_H_Tot,Tot_650_799_H_0,Tot_650_799_H_1_19,Tot_650_799_H_20_29,Tot_650_799_H_30_34,Tot_650_799_H_35_39,Tot_650_799_H_40_44,Tot_650_799_H_45_49,Tot_650_799_H_50ov,Tot_650_799_H_NS,Tot_650_799_H_Tot
209041223,0,3,10,0,0,0,0,0,7,14,0,7,8,0,0,0,0,0,4,14,0,3,0,9,8,4,0,0,10,33,5,5,0,5,23,9,0,5,7,54,0,0,3,3,27,19,0,6,7,70,4,0,3,0,15,19,0,5,9,46,0,0,0,0,3,8,0,4,6,19,0,0,0,0,3,5,4,5,0,10,0,0,0,0,5,11,3,5,6,28,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,6,44,66,17,41,31,14,91,74,12,31,105,403,17,42,6,3,12,11,0,10,11,115,30,185,8,0,5,5,0,5,3,244,30,213,52,14,8,15,0,4,8,350,28,239,88,23,24,17,0,5,16,437,34,215,202,28,41,38,9,12,10,600,49,246,381,108,116,118,15,37,32,1101,53,171,284,245,568,240,30,47,46,1682
209041224,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,6,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,12,4,7,4,3,8,12,0,3,19,64,6,13,5,0,0,3,0,10,0,40,30,189,5,3,0,0,0,0,0,232,16,161,29,0,0,8,0,3,0,220,21,85,29,6,4,3,4,5,4,168,7,81,66,17,19,10,0,9,3,207,14,100,114,33,32,20,6,11,3,343,15,62,102,58,59,29,6,13,4,355
209041225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,5,0,3,3,5,3,8,11,39,9,4,0,5,0,3,0,0,4,19,20,101,3,0,5,0,0,0,0,132,4,89,14,6,5,0,0,0,3,112,8,56,15,6,0,0,0,3,0,95,10,53,37,10,17,10,4,0,0,138,9,53,81,20,19,18,0,7,4,207,24,41,61,53,40,31,4,3,5,260
209041431,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,3,3,0,8,8,0,4,6,38,3,0,3,0,0,0,0,0,0,7,8,11,0,0,0,0,0,0,3,19,4,26,6,3,0,0,0,0,0,30,0,21,9,0,0,0,0,3,0,37,6,27,32,7,4,5,0,0,5,74,7,32,49,10,8,3,0,8,6,125,6,40,44,24,22,15,0,5,0,157
209041432,0,4,3,4,0,0,0,0,4,18,0,3,3,0,0,0,0,0,8,18,0,0,0,3,7,3,0,0,6,28,0,3,3,5,10,6,0,0,4,32,0,4,0,4,14,10,0,0,10,43,0,0,0,3,7,5,0,0,5,27,0,0,0,0,10,11,0,0,3,28,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,5,34,39,6,32,21,19,59,42,8,16,96,299,17,23,14,8,3,10,0,0,10,87,65,392,19,0,3,0,0,4,9,487,70,367,56,10,8,5,4,0,9,530,42,275,91,7,11,6,0,3,12,448,41,238,184,29,28,10,0,6,15,539,59,260,362,107,62,32,0,14,15,913,68,186,322,208,298,140,23,25,29,1301
209041433,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,0,0,0,13,0,0,0,0,3,7,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,3,7,5,13,15,4,4,21,78,3,7,0,0,0,5,0,0,0,25,13,60,3,0,3,0,0,0,7,76,11,91,23,0,0,0,0,0,5,128,9,57,26,3,0,7,0,3,4,112,6,53,76,3,5,6,4,0,4,164,11,66,92,31,25,22,3,6,0,256,15,45,88,54,75,41,3,10,8,339
209041435,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,5,0,0,4,18,5,0,0,0,0,0,0,3,4,6,3,31,0,0,0,0,0,0,0,39,6,26,4,0,0,0,0,0,0,43,0,22,10,0,0,0,0,0,0,35,4,22,19,4,4,8,0,3,0,52,3,18,17,6,6,7,0,0,0,67,4,16,28,16,13,9,0,3,0,92
209041436,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,3,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,7,4,3,20,9,0,3,16,73,8,5,3,0,0,4,0,5,4,22,12,109,6,0,0,0,0,0,0,127,13,123,3,0,0,0,0,0,3,146,7,76,20,9,4,7,0,0,3,127,6,80,56,10,4,13,3,0,5,165,13,82,98,30,16,11,0,8,0,257,16,71,123,56,56,14,3,14,7,360
209041437,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,11,0,0,0,3,7,0,0,0,3,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,8,3,18,6,0,3,11,55,0,3,7,3,0,3,0,0,0,12,6,57,9,0,0,0,0,0,0,73,0,38,9,0,0,0,0,0,0,51,3,43,24,4,0,4,0,0,0,77,3,37,37,5,5,7,0,6,6,103,8,39,44,18,19,14,0,11,0,157,10,38,58,29,35,26,8,7,4,211
209041527,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,4,3,3,9,0,0,0,6,40,4,6,4,0,4,5,0,0,0,21,8,87,3,0,0,3,0,0,0,105,9,94,16,0,0,0,0,0,3,118,12,65,24,4,0,0,0,4,0,113,5,46,42,7,9,9,0,5,0,119,18,64,76,26,20,16,0,3,9,230,20,37,67,38,50,24,3,6,6,263
209041528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,3,9,13,87,0,0,0,0,0,0,0,99,4,72,9,3,0,0,0,0,0,87,6,27,9,0,0,0,0,3,0,41,0,32,15,4,0,0,0,0,3,56,3,20,22,12,11,7,0,0,0,75,6,14,20,15,11,3,0,0,0,77
209041529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,8,30,5,5,0,0,0,0,0,0,0,13,5,20,5,0,0,0,0,0,0,30,4,45,7,0,0,0,0,0,0,58,8,56,25,3,3,3,0,0,3,102,6,42,33,15,3,0,0,0,0,102,3,40,48,17,13,6,4,4,0,143,3,34,43,38,23,6,3,11,3,167
209041530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,0,8,0,0,0,0,5,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,17,10,0,0,24,65,0,0,0,3,5,9,0,0,3,19,3,21,3,0,0,0,0,0,5,28,6,33,14,0,0,0,3,0,3,62,4,54,23,5,6,3,0,0,3,93,4,46,39,10,5,6,0,9,0,110,7,60,78,18,17,12,3,8,5,202,7,36,76,43,77,35,0,7,4,281
209041531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,4,7,0,5,3,28,0,6,0,0,0,0,0,3,0,13,5,58,4,0,0,0,0,0,0,63,5,42,7,3,0,4,0,0,0,69,3,40,11,0,3,0,0,0,0,61,8,32,27,4,0,3,0,0,0,66,3,23,47,15,11,3,4,0,0,105,3,28,26,20,27,8,3,0,0,120
209041532,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,7,0,0,3,26,3,3,0,0,0,0,0,0,0,15,7,63,3,0,0,0,0,0,0,72,7,64,14,0,3,0,0,0,0,90,0,26,20,3,0,5,0,0,0,54,4,46,22,3,0,4,0,0,5,80,6,28,29,9,11,6,5,0,0,101,8,21,27,23,23,7,0,7,3,125
210011226,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,5,4,0,0,5,13,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,9,7,0,18,9,4,8,23,80,13,15,3,0,0,4,0,6,0,41,56,240,7,3,0,0,0,0,4,307,31,222,24,10,5,3,0,0,3,299,23,131,40,10,5,5,0,0,4,213,22,118,83,15,13,9,4,0,9,276,21,86,120,39,38,31,0,13,3,362,35,78,94,69,106,63,12,14,8,476
210011227,0,0,3,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,0,8,0,0,0,0,11,0,0,3,4,22,0,0,0,0,5,0,0,0,6,21,0,0,0,0,0,3,0,0,6,12,0,0,0,0,5,3,3,4,6,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,4,7,15,11,9,12,6,35,15,3,12,41,147,6,5,5,7,3,4,0,3,11,33,22,66,4,0,0,0,0,0,0,93,30,102,16,0,4,0,0,0,0,152,25,87,36,3,7,0,0,0,3,158,27,67,54,3,17,8,0,0,3,184,33,80,97,24,44,17,0,4,7,303,42,71,72,63,168,34,11,9,5,477
210011228,0,6,0,0,3,0,0,0,3,18,0,6,6,3,0,4,0,0,9,25,4,5,10,3,8,4,0,0,5,40,0,0,3,6,18,17,0,0,8,58,0,0,4,0,27,19,6,6,12,73,0,0,0,0,11,10,3,3,10,42,0,0,0,3,4,17,4,11,6,37,0,0,0,0,4,7,0,3,5,22,0,0,0,0,0,3,0,6,3,24,0,0,0,0,3,0,0,4,0,8,0,0,0,0,0,3,0,6,3,9,4,0,0,4,8,5,0,0,30,58,7,25,29,17,99,90,14,42,116,442,17,19,10,4,8,18,3,10,17,101,34,167,10,8,3,0,0,3,3,223,29,207,29,4,9,3,0,9,5,298,32,181,67,21,10,8,4,3,12,332,31,184,149,20,44,26,4,11,15,484,56,201,311,95,106,103,16,22,33,955,64,157,319,202,378,221,31,46,20,1432
210011230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,9,0,4,6,3,0,0,10,36,0,7,0,0,0,0,0,0,0,10,23,76,3,0,0,0,0,0,5,102,10,89,8,0,0,5,0,0,3,118,9,59,16,3,0,0,0,0,0,94,11,53,29,4,3,5,0,0,5,105,12,44,73,19,15,18,5,0,0,189,11,41,60,34,28,25,5,9,6,220
210011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,8,0,5,9,25,6,4,3,0,0,0,0,0,0,24,8,61,6,0,0,0,0,3,0,72,7,38,4,0,0,0,0,0,0,53,11,34,9,7,0,0,0,0,0,70,7,29,20,4,0,0,0,0,0,58,8,49,35,10,5,8,0,9,0,117,6,37,31,16,11,9,0,5,5,124
210011533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,4,3,3,3,5,10,5,0,6,11,37,0,8,0,0,0,0,0,3,0,15,4,62,5,0,0,4,0,0,0,77,10,49,14,4,0,0,0,0,0,76,4,49,22,0,3,3,0,3,0,82,9,54,28,8,5,3,0,0,0,107,3,43,62,7,7,6,0,4,4,144,6,27,57,35,17,19,0,8,4,178
210011534,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,8,0,0,5,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,13,11,0,8,6,3,0,17,64,4,6,0,4,0,0,0,0,0,17,12,43,4,0,0,0,0,0,0,63,10,72,11,0,0,0,0,3,4,104,8,56,21,0,0,0,0,0,0,97,7,64,44,8,4,5,0,3,0,135,5,56,74,21,14,13,0,8,4,195,22,50,85,38,38,19,3,8,3,261
210021232,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,10,11,0,11,5,4,9,9,3,0,27,61,3,6,0,3,0,9,0,8,0,36,33,234,6,3,0,0,0,0,6,286,18,163,15,0,0,0,0,0,4,209,12,104,29,7,0,9,0,4,7,179,8,105,66,9,17,15,0,3,3,221,28,124,159,43,31,26,0,17,3,428,29,85,123,78,79,46,13,11,6,473
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,5,0,15,7,25,0,0,0,0,0,0,0,33,4,23,7,0,0,0,0,3,0,44,6,17,0,0,0,0,0,0,0,29,9,21,6,0,0,0,0,0,0,44,5,29,8,8,4,8,0,0,0,64,0,14,18,5,5,5,4,5,0,63
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,7,3,61,0,0,5,0,0,0,0,75,4,44,3,0,0,0,0,0,0,58,3,31,8,3,3,0,0,0,0,43,0,13,15,0,0,0,0,0,0,34,4,16,30,6,0,4,0,0,0,74,3,14,20,9,18,8,0,3,4,91
210021235,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,5,0,6,7,13,3,3,16,52,4,8,3,0,0,0,0,3,0,22,22,71,11,3,0,3,0,0,0,110,10,79,12,9,0,5,0,7,0,123,11,60,30,3,5,7,0,4,0,124,7,54,36,5,0,13,0,7,0,131,11,56,55,22,18,19,0,13,0,183,12,41,57,34,54,28,10,17,0,247
